id,collection_unique_id,card_id,event_id,priority,created_at,updated_at
1014911,33,1014911,543.0,860,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1014920,58,1014920,,970,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1014931,58,1014931,502.0,970,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1014941,387,1014941,,1000,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1014950,389,1014950,,1000,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1014961,389,1014961,,990,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1014971,389,1014971,,980,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1014981,175,1014981,355.0,980,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1014991,109,1014991,401.0,800,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015001,65,1015001,339.0,880,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015010,109,1015010,604.0,870,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015021,109,1015021,604.0,860,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015031,51,1015031,604.0,910,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015040,116,1015040,,930,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015051,116,1015051,515.0,920,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015090,120,1015090,,910,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015101,120,1015101,515.0,900,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015111,118,1015111,515.0,930,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015131,57,1015131,605.0,980,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015141,77,1015141,417.0,860,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015150,60,1015150,,760,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015160,126,1015160,,760,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015171,404,1015171,,1000,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015181,404,1015181,,990,2024-07-08 11:03:32.785935,2024-07-08 11:03:32.785935
1015190,390,1015190,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015201,178,1015201,348.0,980,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015211,249,1015211,325.0,930,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015221,254,1015221,341.0,980,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015231,152,1015231,,930,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015241,222,1015241,,930,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015251,116,1015251,378.0,910,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015261,66,1015261,378.0,910,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015270,391,1015270,171.0,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015280,96,1015280,,830,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015291,96,1015291,546.0,820,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015300,51,1015300,,900,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015311,51,1015311,546.0,890,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015320,180,1015320,349.0,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015350,392,1015350,352.0,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015360,179,1015360,,930,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015371,179,1015371,546.0,920,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015421,360,1015421,160.0,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015430,62,1015430,352.0,880,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015450,179,1015450,349.0,910,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015460,287,1015460,,960,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015471,287,1015471,518.0,950,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015490,395,1015490,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015500,396,1015500,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015510,397,1015510,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015520,398,1015520,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015530,399,1015530,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015540,400,1015540,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015550,401,1015550,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015561,214,1015561,,930,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015571,214,1015571,,920,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015580,95,1015580,351.0,920,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015591,394,1015591,351.0,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015600,293,1015600,,970,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015611,293,1015611,,960,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015620,182,1015620,,920,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015630,112,1015630,,930,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015640,211,1015640,,910,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015651,39,1015651,,720,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015660,249,1015660,,960,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015671,249,1015671,547.0,950,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015680,179,1015680,349.0,900,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015690,179,1015690,349.0,890,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015700,179,1015700,349.0,880,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015710,179,1015710,349.0,870,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015720,179,1015720,349.0,860,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015730,62,1015730,352.0,890,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015740,298,1015740,,970,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015751,298,1015751,525.0,960,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015760,299,1015760,,980,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015771,299,1015771,526.0,970,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015780,252,1015780,,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015791,403,1015791,547.0,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015800,402,1015800,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015811,402,1015811,547.0,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015820,402,1015820,547.0,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015830,402,1015830,547.0,980,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015841,257,1015841,547.0,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015850,298,1015850,,980,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015860,406,1015860,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015871,223,1015871,,900,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015881,119,1015881,,890,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015891,223,1015891,320.0,890,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015901,119,1015901,319.0,880,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015911,248,1015911,,980,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015951,62,1015951,353.0,870,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015960,407,1015960,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015971,407,1015971,549.0,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1015990,175,1015990,,970,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016001,175,1016001,548.0,960,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016020,39,1016020,,730,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016031,143,1016031,549.0,900,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016040,51,1016040,,880,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016051,408,1016051,549.0,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016060,174,1016060,,970,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016070,177,1016070,,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016081,410,1016081,548.0,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016090,60,1016090,355.0,740,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016101,42,1016101,355.0,880,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016110,109,1016110,355.0,850,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016121,53,1016121,355.0,870,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016140,104,1016140,355.0,940,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016151,16,1016151,355.0,860,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016190,416,1016190,361.0,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016201,417,1016201,361.0,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016210,255,1016210,361.0,960,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016231,415,1016231,354.0,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016240,184,1016240,,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016251,184,1016251,160.0,980,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016260,362,1016260,,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016270,363,1016270,,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016280,172,1016280,,940,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016290,411,1016290,356.0,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016301,411,1016301,356.0,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016311,189,1016311,,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016330,60,1016330,,730,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016350,414,1016350,,1000,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016361,414,1016361,,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016371,414,1016371,,980,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016380,240,1016380,,990,2024-07-08 11:03:32.792468,2024-07-08 11:03:32.792468
1016391,302,1016391,,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016401,301,1016401,,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016430,154,1016430,,960,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016441,154,1016441,526.0,950,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016451,218,1016451,525.0,920,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016461,61,1016461,320.0,920,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016491,109,1016491,401.0,840,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016500,109,1016500,,830,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016511,51,1016511,551.0,870,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016560,62,1016560,,860,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016571,62,1016571,550.0,850,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016581,144,1016581,,950,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016611,181,1016611,551.0,970,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016620,160,1016620,,980,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016631,161,1016631,550.0,980,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016640,7,1016640,,970,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016651,7,1016651,550.0,960,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016690,45,1016690,364.0,890,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016710,418,1016710,179.0,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016720,419,1016720,179.0,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016731,274,1016731,181.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016741,344,1016741,181.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016751,273,1016751,181.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016761,343,1016761,181.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016771,345,1016771,181.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016781,275,1016781,181.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016790,422,1016790,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016801,423,1016801,552.0,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016811,423,1016811,552.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016820,424,1016820,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016831,425,1016831,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016841,426,1016841,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016850,175,1016850,,950,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016861,175,1016861,501.0,940,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016871,175,1016871,501.0,930,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016890,66,1016890,,940,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016901,46,1016901,552.0,760,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016910,249,1016910,363.0,940,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016920,420,1016920,363.0,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016930,257,1016930,363.0,980,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016950,21,1016950,,980,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016960,431,1016960,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016970,83,1016970,,900,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016980,122,1016980,,940,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1016990,312,1016990,,950,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017000,362,1017000,,980,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017010,427,1017010,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017021,428,1017021,523.0,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017030,421,1017030,363.0,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017041,421,1017041,363.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017050,363,1017050,,980,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017061,294,1017061,522.0,970,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017070,293,1017070,,950,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017081,293,1017081,522.0,940,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017110,295,1017110,,950,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017121,295,1017121,523.0,940,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017150,102,1017150,,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017161,102,1017161,362.0,980,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017170,60,1017170,,720,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017181,60,1017181,553.0,710,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017210,104,1017210,,930,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017221,104,1017221,553.0,920,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017230,430,1017230,355.0,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017241,430,1017241,355.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017250,433,1017250,181.0,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017261,434,1017261,181.0,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017270,438,1017270,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017281,438,1017281,181.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017290,437,1017290,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017301,437,1017301,181.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017321,441,1017321,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017330,56,1017330,605.0,940,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017341,56,1017341,605.0,930,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017351,56,1017351,605.0,920,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017360,435,1017360,181.0,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017371,436,1017371,181.0,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017381,442,1017381,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017390,439,1017390,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017400,440,1017400,,1000,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017411,223,1017411,528.0,870,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017421,52,1017421,557.0,920,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017431,44,1017431,,890,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017441,77,1017441,,870,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017450,42,1017450,,860,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017460,87,1017460,,950,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017471,87,1017471,554.0,940,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017480,96,1017480,,810,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017491,96,1017491,554.0,800,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017511,65,1017511,554.0,890,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017520,63,1017520,365.0,990,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017530,43,1017530,365.0,910,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017540,47,1017540,365.0,920,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017551,95,1017551,,910,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017560,115,1017560,,980,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017571,115,1017571,502.0,970,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017580,32,1017580,,920,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017591,32,1017591,555.0,910,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017610,44,1017610,,880,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017621,44,1017621,555.0,870,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017631,44,1017631,555.0,860,2024-07-08 11:03:32.799104,2024-07-08 11:03:32.799104
1017650,109,1017650,368.0,810,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017661,443,1017661,368.0,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017681,35,1017681,366.0,840,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017690,445,1017690,,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017701,445,1017701,160.0,990,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017710,60,1017710,366.0,700,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017721,39,1017721,366.0,710,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017730,60,1017730,369.0,690,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017741,444,1017741,369.0,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017760,160,1017760,,970,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017771,160,1017771,,960,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017781,160,1017781,,950,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017801,21,1017801,,970,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017810,13,1017810,,870,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017821,13,1017821,,860,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017830,35,1017830,,830,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017841,35,1017841,,820,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017870,58,1017870,,950,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017880,58,1017880,,940,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017891,58,1017891,502.0,930,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017901,58,1017901,502.0,920,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017920,34,1017920,371.0,930,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017931,34,1017931,,920,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017940,36,1017940,371.0,930,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017951,36,1017951,,920,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1017961,51,1017961,,860,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018000,159,1018000,,980,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018010,270,1018010,,960,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018021,270,1018021,543.0,950,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018031,446,1018031,543.0,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018050,132,1018050,,980,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018061,449,1018061,527.0,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018070,130,1018070,,910,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018090,83,1018090,,920,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018101,83,1018101,556.0,910,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018110,212,1018110,,940,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018121,212,1018121,541.0,930,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018140,293,1018140,,930,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018151,213,1018151,541.0,820,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018160,211,1018160,,900,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018170,448,1018170,,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018180,130,1018180,,930,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018191,130,1018191,527.0,920,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018210,447,1018210,188.0,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018221,447,1018221,188.0,990,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018230,60,1018230,,680,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018241,39,1018241,,700,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018251,143,1018251,,890,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018260,29,1018260,,940,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018271,29,1018271,556.0,930,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018290,453,1018290,,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018301,453,1018301,189.0,990,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018310,454,1018310,,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018321,455,1018321,189.0,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018331,395,1018331,181.0,990,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018341,396,1018341,181.0,990,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018350,457,1018350,,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018361,397,1018361,181.0,990,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018370,458,1018370,,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018380,456,1018380,,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018390,459,1018390,189.0,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018401,451,1018401,189.0,990,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018411,391,1018411,171.0,990,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018450,451,1018450,,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018461,452,1018461,189.0,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018470,39,1018470,,690,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018481,39,1018481,556.0,680,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018491,39,1018491,556.0,670,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018501,341,1018501,152.0,990,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018510,460,1018510,372.0,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018521,460,1018521,372.0,990,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018530,450,1018530,,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018541,450,1018541,514.0,990,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
1018550,461,1018550,,1000,2024-07-08 11:03:32.805658,2024-07-08 11:03:32.805658
