id,area_id,name,prev_quest_id,any_clear_bonus_stones,all_clear_bonus_stones,visit_count_max,interval_reset_visited_days,can_ignore_difficulty_order,limitation_announcement_master_id,boostable,start_at,enable_sugoroku_auto,enable_battle_auto,created_at,updated_at
386004,386,Destined Enemies Saga,386003.0,1.0,,,,1,,1,2021-07-07 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
386005,386,Martial Artists Saga 2,386004.0,1.0,,,,1,,1,2021-07-19 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
386006,386,Husband and Wife Saga 2,386005.0,1.0,,,,1,,1,2021-07-19 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
386007,386,Siblings Saga,386006.0,1.0,,,,1,,1,2021-07-19 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
386008,386,Eternal Rivalry Saga,386007.0,1.0,,,,1,,1,2021-07-19 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
386009,386,Eternal Rivalry Saga 2,386008.0,1.0,,,,1,,1,2021-07-19 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
386010,386,Destined Enemies Saga 2,386009.0,1.0,,,,1,,1,2021-07-19 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
387001,387,Trouble in the Otherworld?!,,1.0,,,,1,,1,2021-04-02 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
387002,387,Evil Monstrosity!,387001.0,1.0,,,,1,,1,2021-04-02 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
387003,387,Total Chaos on Earth!,387002.0,1.0,,,,1,,1,2021-04-02 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
387004,387,Demon of War,387003.0,1.0,,,,1,,1,2021-04-02 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
387005,387,Vegeta Returns,387004.0,1.0,,,,1,,1,2021-04-02 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
387006,387,When Fusion Goes Awry,387005.0,1.0,,,,1,,1,2021-04-02 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
387007,387,The Ultimate Fusion!,387006.0,1.0,,,,1,,1,2021-04-02 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
388001,388,Looming Shadow,,1.0,,,,1,,1,2021-10-06 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
388002,388,Return My Son!,388001.0,1.0,,,,1,,1,2021-10-06 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
388003,388,Garlic Jr.'s Vengeance,388002.0,1.0,,,,1,,1,2021-10-06 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
388004,388,Full Power!,388003.0,1.0,,,,1,,1,2021-10-06 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
388005,388,The Dreadful Dead Zone,388004.0,1.0,,,,1,,1,2021-10-06 00:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
388006,388,Garlic Jr. Returns!,388005.0,1.0,,,,1,,1,2021-10-21 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
388007,388,Battle in the Heavens!,388006.0,1.0,,,,1,,1,2021-10-21 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
388008,388,Piccolo Assaults!,388007.0,1.0,,,,1,,1,2021-10-21 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
388009,388,Stunning Makyo Star,388008.0,1.0,,,,1,,1,2021-10-21 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
388010,388,Destroy the Makyo Star!,388009.0,1.0,,,,1,,1,2021-10-21 06:30:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
389001,389,The End of Planet Vegeta,,1.0,,,,1,,1,2021-08-26 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
389002,389,Battle with the Saiyan,389001.0,1.0,,,,1,,1,2021-08-26 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
389003,389,A Super Saiyan?!,389002.0,1.0,,,,1,,1,2021-08-26 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
389004,389,Clash with Captain Ginyu,389003.0,1.0,,,,1,,1,2021-08-26 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
389005,389,Fates Finally Crossed,389004.0,1.0,,,,1,,1,2021-09-09 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
389006,389,Transformed At Last! The Legendary Super Saiyan,389005.0,1.0,,,,1,,1,2021-09-09 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
389007,389,"Deadly Showdown, And...",389006.0,1.0,,,,1,,1,2021-09-09 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
391001,391,The Saiyan Revolt,,1.0,,,,1,,1,2021-09-09 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
391002,391,Low-Class Warrior Kakarot,391001.0,1.0,,,,1,,1,2021-09-09 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
391003,391,Legendary Super Saiyan,391002.0,1.0,,,,1,,1,2021-09-09 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
391004,391,Clash Against Frieza,391003.0,1.0,,,,1,,1,2021-09-09 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
391005,391,"Dying Unfulfilled, and Then...",391004.0,1.0,,,,1,,1,2021-09-09 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
392001,392,The End of Planet Vegeta,,1.0,,,,1,,1,2021-08-26 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
392002,392,Frieza's Premonition,392001.0,1.0,,,,1,,1,2021-08-26 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
392003,392,Ginyu Force vs. the Saiyan,392002.0,1.0,,,,1,,1,2021-08-26 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
392004,392,Frieza's Fury,392003.0,1.0,,,,1,,1,2021-08-26 06:00:00,1,1,2024-06-26 10:47:54.952044,2024-06-26 10:47:54.952044
392005,392,Fates Finally Crossed,392004.0,1.0,,,,1,,1,2021-09-09 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
392006,392,Frieza's First Taste of Humiliation and Despair,392005.0,1.0,,,,1,,1,2021-09-09 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
392007,392,"Deadly Showdown, And...",392006.0,1.0,,,,1,,1,2021-09-09 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
393001,393,Bulma and Vegeta,,1.0,,,,1,,1,2022-07-07 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
393002,393,Vegeta the Wanderer,393001.0,1.0,,,,1,,1,2022-07-07 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
393003,393,A Peculiar Relationship...,393002.0,1.0,,,,1,,1,2022-07-07 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
393004,393,Vegeta's Love...,393003.0,1.0,,,,1,,1,2022-07-19 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
393005,393,Bulma's Love...,393004.0,1.0,,,,1,,1,2022-07-19 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
393006,393,What Vegeta Gained,393005.0,1.0,,,,1,,1,2022-07-19 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
394001,394,Goku Gets Married!,,1.0,,,,1,,1,2022-07-07 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
394002,394,Goku vs. Tien!,394001.0,1.0,,,,1,,1,2022-07-07 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
394003,394,Goku vs. Piccolo Jr.!,394002.0,1.0,,,,1,,1,2022-07-07 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
394004,394,Wedding Dress Endangered By Flames,394003.0,1.0,,,,1,,1,2022-07-19 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
394005,394,Thanks to Chi-Chi's Homemaking Training,394004.0,1.0,,,,1,,1,2022-07-19 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
394006,394,Happy Wedding,394005.0,1.0,,,,1,,1,2022-07-19 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
395001,395,The Great Goku,,1.0,,,,1,,1,2022-07-07 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
395002,395,Clash with the Saiyans,395001.0,1.0,,,,1,,1,2022-07-07 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
395003,395,Strongest in the Universe,395002.0,1.0,,,,1,,1,2022-07-07 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
395004,395,Super Saiyans vs. Androids,395003.0,1.0,,,,1,,1,2022-07-19 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
395005,395,Cell's Challengers,395004.0,1.0,,,,1,,1,2022-07-19 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
395006,395,That Which Is Inherited,395005.0,1.0,,,,1,,1,2022-07-19 00:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
396001,396,Adventure on Mount Paozu,,1.0,,,,1,,1,2022-03-18 06:18:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
396002,396,Goku and Goku,396001.0,1.0,,,,1,,1,2022-03-18 06:18:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
396003,396,Inherited Fate,396002.0,1.0,,,,1,,1,2022-03-18 06:18:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
397001,397,Showdown! Goku vs. Frieza,,1.0,,,,1,,1,2022-08-26 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
397002,397,Cooler's Armored Squad Appears!,397001.0,1.0,,,,1,,1,2022-08-26 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
397003,397,Goku's Rage,397002.0,1.0,,,,1,,1,2022-08-26 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
397004,397,The Strongest Rivals,397003.0,1.0,,,,1,,1,2022-08-26 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
397005,397,Cooler Returns...!,397004.0,1.0,,,,1,,1,2022-09-09 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
397006,397,Battle for the Strongest in the Universe,397005.0,1.0,,,,1,,1,2022-09-09 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
397007,397,Vegeta vs. Cooler!,397006.0,1.0,,,,1,,1,2022-09-09 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
397008,397,Super Saiyan Power Explodes!,397007.0,1.0,,,,1,,1,2022-09-09 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
397009,397,Fight! The Tide Is Turning Again!,397008.0,1.0,,,,1,,1,2022-09-22 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
397010,397,Final Showdown,397009.0,1.0,,,,1,,1,2022-09-22 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
398001,398,Quest for the Dragon Balls,,1.0,,,,1,,1,2023-02-01 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
398002,398,"Out of the Frying Pan, Into the Fire​",398001.0,1.0,,,,1,,1,2023-02-01 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
398003,398,Showdown at Muscle Tower,398002.0,1.0,,,,1,,1,2023-02-01 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
398004,398,Master Roshi Appears,398003.0,1.0,,,,1,,1,2023-02-01 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
398005,398,The Final Battle,398004.0,1.0,,,,1,,1,2023-02-01 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
399001,399,The Beginning of the Story,,1.0,,,,1,,1,2022-12-28 02:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
399002,399,Return of the Red Ribbon Army,399001.0,1.0,,,,1,,1,2022-12-28 02:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
399003,399,Gohan's Awakening,399002.0,1.0,,,,1,,1,2022-12-28 02:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
399004,399,Piccolo's Awakening,399003.0,1.0,,,,1,,1,2022-12-28 02:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
399005,399,Cell Max Activated!,399004.0,1.0,,,,1,,1,2022-12-28 02:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
399006,399,The Real Super Heroes!,399005.0,1.0,,,,1,,1,2022-12-28 02:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
401001,401,Saiyan Elite,,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
401002,401,Noble Prince,401001.0,1.0,,,,1,,1,2016-07-26 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
401003,401,Roaring Declaration of Destruction,401002.0,1.0,,,,1,,1,2023-10-20 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
401004,401,Extreme Stage,401003.0,1.0,,,,1,,0,2023-10-20 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
403001,403,An Epic Showdown,,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
403002,403,Super Saiyan Goku,403001.0,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
404001,404,Mercenary's Mettle,,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
404002,404,Intensified Killing,404001.0,1.0,,,,1,,1,2016-09-23 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
404003,404,Bombardment of Accumulated Rage,404002.0,1.0,,,,1,,1,2023-04-28 08:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
404004,404,Extreme Stage,404003.0,1.0,,,,1,,0,2023-04-28 08:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
405001,405,Seasoned Sensei,,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
405002,405,Martial Artist's Pride,405001.0,1.0,,,,1,,1,2016-09-15 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
405003,405,Time to Fight for Real,405002.0,1.0,,,,1,,1,2023-05-16 08:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
405004,405,Extreme Stage,405003.0,1.0,,,,1,,0,2023-05-16 08:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
406001,406,Reborn for Revenge,,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
406002,406,Explosive Vengeance,406001.0,,1.0,,,1,,1,2016-09-05 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
406003,406,Raging Counterstrike,406002.0,,1.0,,,1,,1,2016-09-05 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
406004,406,Turbulent Revenge,406003.0,1.0,,,,1,,1,2022-10-20 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
406005,406,Extreme Stage,406004.0,1.0,,,,1,,0,2022-10-20 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
408001,408,Mightiest of Monarchs,,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
408002,408,Tenacious Clan,408001.0,1.0,,,,1,,1,2016-09-05 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
408003,408,Dignity of a Clan,408002.0,1.0,,,,1,,1,2022-11-04 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
408004,408,Extreme Stage,408003.0,1.0,,,,1,,0,2022-11-04 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
409001,409,Proud Royalty,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
409002,409,Reign of the Warriors,409001.0,1.0,,,,1,,1,2016-10-04 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
409003,409,An Invasion Bet on Primacy,409002.0,1.0,,,,1,,1,2022-11-28 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
409004,409,Extreme Stage,409003.0,1.0,,,,1,,0,2022-11-28 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
410001,410,King Piccolo's Successor,,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
411001,411,Titanic Tag Team,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
411002,411,Peculiar Collaboration,411001.0,1.0,,,,1,,1,2016-10-18 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
411003,411,Super Power Behind the Mask,411002.0,1.0,,,,1,,1,2022-04-21 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
411004,411,Extreme Stage,411003.0,1.0,,,,1,,0,2022-04-21 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
412001,412,Western Galaxy Rivalry,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
412002,412,Red-Hot Martial Artist,412001.0,1.0,,,,1,,1,2016-10-07 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
412003,412,Blazing Gale,412002.0,1.0,,,,1,,1,2022-10-27 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
412004,412,Extreme Stage,412003.0,1.0,,,,1,,0,2022-10-27 06:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
413001,413,Contemplated Strategies,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
413002,413,Fabled Champion,413001.0,1.0,,,,1,,1,2017-06-19 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
413003,413,Storied Strength,413002.0,1.0,,,,1,,1,2023-01-16 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
413004,413,Extreme Stage,413003.0,1.0,,,,1,,0,2023-01-16 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
414001,414,Future Hope,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
414002,414,The Hope Deep Inside,414001.0,1.0,,,,1,,1,2016-11-03 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
414003,414,Evil-Slashing Blade,414002.0,1.0,,,,1,,1,2022-05-09 08:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
414004,414,Extreme Stage,414003.0,1.0,,,,1,,0,2022-05-09 08:00:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
415001,415,Great Power Unleashed,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
415002,415,Terrestrial Flash,415001.0,1.0,,,,1,,1,2016-10-04 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
415003,415,Treasured Battle Device,415002.0,1.0,,,,1,,1,2022-06-10 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
415004,415,Extreme Stage,415003.0,1.0,,,,1,,0,2022-06-10 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
416001,416,Divine Wisdom,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
416002,416,Strategic Combat,416001.0,1.0,,,,1,,1,2017-03-21 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
416003,416,Full-Throttle Focused Attack,416002.0,1.0,,,,1,,1,2024-01-03 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
416004,416,Extreme Stage,416003.0,1.0,,,,1,,0,2024-01-03 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
417001,417,Beyond Limits,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
417002,417,Martial Artist's Honor,417001.0,1.0,,,,1,,1,2017-05-15 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
417003,417,Well-Aimed Strike,417002.0,1.0,,,,1,,1,2023-02-16 06:30:00,1,1,2024-06-26 10:47:54.976464,2024-06-26 10:47:54.976464
417004,417,Extreme Stage,417003.0,1.0,,,,1,,0,2023-02-16 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
418001,418,Success? Fail? A Fusion of Super Forces,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
418002,418,Chunky Body,418001.0,1.0,,,,1,,1,2016-12-01 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
418003,418,Over Exhaustion,418002.0,1.0,,,,1,,1,2016-12-01 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
418004,418,Hard Work Done by a Chunky Body,418003.0,1.0,,,,1,,1,2023-04-19 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
418005,418,Efforts Made with an Exhausted Body,418004.0,1.0,,,,1,,1,2023-04-19 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
418006,418,Extreme Stage,418005.0,1.0,,,,1,,0,2023-04-19 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
419001,419,Guardian of the Sanctuary,,1.0,,,,0,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
420001,420,Roots of an Evil Line,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
420002,420,Brutal Invasion,420001.0,1.0,,,,1,,1,2016-11-22 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
420003,420,Attack of the Space Pirate,420002.0,1.0,,,,1,,1,2024-06-07 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
420004,420,Extreme Stage,420003.0,1.0,,,,1,,0,2024-06-07 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
421001,421,Glimpses of Ability,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
421002,421,Born for Battle,421001.0,1.0,,,,1,,1,2017-08-14 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
421003,421,Formidable Reputation,421002.0,1.0,,,,1,,1,2022-10-04 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
421004,421,Extreme Stage,421003.0,1.0,,,,1,,0,2022-10-04 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
422001,422,Reinstating History,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
422002,422,Time Crossing Warrior,422001.0,1.0,,,,1,,1,2017-02-13 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
422003,422,Pioneer of a New History,422002.0,1.0,,,,1,,1,2023-11-22 08:00:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
422004,422,Extreme Stage,422003.0,1.0,,,,1,,0,2023-11-22 08:00:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
501001,501,Prologue to Ruin,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
501002,501,Awakening Beyond,501001.0,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
501003,501,The Demon Returns,501002.0,1.0,,,,1,,1,2016-11-02 01:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
501004,501,Fearsome Berserker,501003.0,1.0,,,,1,,1,2021-03-18 06:18:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
502001,502,The Cell Games,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
502002,502,The Extreme Terror,502001.0,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
502003,502,Waking Nightmare,502002.0,1.0,,,,1,,1,2017-06-07 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
502004,502,Tournament of Destiny,502003.0,1.0,,,,1,,1,2019-08-29 20:35:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
503001,503,Strange Battle,,1.0,,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
503002,503,Never-Ending Nightmare,503001.0,,1.0,,,1,,1,2015-09-27 08:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
503003,503,Regression to Evil,503002.0,1.0,,,,1,,1,2017-09-25 06:30:00,1,1,2024-06-26 10:47:55.020387,2024-06-26 10:47:55.020387
