id,link_skill_lv_id,link_check_type,efficacy_type,target_type,sub_target_type_set_id,calc_option,turn,lnk_value1,lnk_value2,lnk_value3,eff_value1,eff_value2,eff_value3,created_at,updated_at
680902,6809,0,3,1,0,2,1,0,0,0,10.0,9.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
681001,6810,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
681002,6810,0,3,1,0,2,1,0,0,0,10.0,10.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690101,6901,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690201,6902,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690202,6902,0,2,1,0,2,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690301,6903,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690302,6903,0,2,1,0,2,1,0,0,0,4.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690401,6904,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690402,6904,0,2,1,0,2,1,0,0,0,6.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690501,6905,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690502,6905,0,2,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690601,6906,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690602,6906,0,2,1,0,2,1,0,0,0,12.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690701,6907,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690702,6907,0,2,1,0,2,1,0,0,0,14.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690801,6908,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690802,6908,0,2,1,0,2,1,0,0,0,16.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690901,6909,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
690902,6909,0,2,1,0,2,1,0,0,0,18.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
691001,6910,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
691002,6910,0,2,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700101,7001,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700201,7002,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700202,7002,5,1,1,0,2,1,0,0,0,0.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700301,7003,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700302,7003,5,1,1,0,2,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700401,7004,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700402,7004,5,1,1,0,2,1,0,0,0,1.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700501,7005,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700502,7005,5,1,1,0,2,1,0,0,0,2.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700601,7006,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700602,7006,5,1,1,0,2,1,0,0,0,3.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700701,7007,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700702,7007,5,1,1,0,2,1,0,0,0,3.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700801,7008,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700802,7008,5,1,1,0,2,1,0,0,0,4.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700901,7009,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
700902,7009,5,1,1,0,2,1,0,0,0,4.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
701001,7010,0,1,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
701002,7010,5,1,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
710101,7101,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
710201,7102,0,1,1,0,2,1,0,0,0,15.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
710301,7103,0,1,1,0,2,1,0,0,0,16.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
710401,7104,0,1,1,0,2,1,0,0,0,16.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
710501,7105,0,1,1,0,2,1,0,0,0,17.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
710601,7106,0,1,1,0,2,1,0,0,0,18.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
710701,7107,0,1,1,0,2,1,0,0,0,18.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
710801,7108,0,1,1,0,2,1,0,0,0,19.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
710901,7109,0,1,1,0,2,1,0,0,0,19.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
711001,7110,0,1,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
720101,7201,0,3,1,0,2,1,0,0,0,20.0,20.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
720201,7202,0,3,1,0,2,1,0,0,0,20.5,20.5,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
720301,7203,0,3,1,0,2,1,0,0,0,21.0,21.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
720401,7204,0,3,1,0,2,1,0,0,0,21.5,21.5,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
720501,7205,0,3,1,0,2,1,0,0,0,22.5,22.5,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
720601,7206,0,3,1,0,2,1,0,0,0,23.0,23.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
720701,7207,0,3,1,0,2,1,0,0,0,23.5,23.5,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
720801,7208,0,3,1,0,2,1,0,0,0,24.0,24.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
720901,7209,0,3,1,0,2,1,0,0,0,24.5,24.5,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
721001,7210,0,3,1,0,2,1,0,0,0,25.0,25.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730101,7301,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730201,7302,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730202,7302,0,13,1,0,2,1,0,0,0,99.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730301,7303,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730302,7303,0,13,1,0,2,1,0,0,0,99.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730401,7304,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730402,7304,0,13,1,0,2,1,0,0,0,98.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730501,7305,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730502,7305,0,13,1,0,2,1,0,0,0,97.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730601,7306,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730602,7306,0,13,1,0,2,1,0,0,0,97.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730701,7307,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730702,7307,0,13,1,0,2,1,0,0,0,96.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730801,7308,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730802,7308,0,13,1,0,2,1,0,0,0,96.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730901,7309,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
730902,7309,0,13,1,0,2,1,0,0,0,95.5,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
731001,7310,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
731002,7310,0,13,1,0,2,1,0,0,0,95.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
740101,7401,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
740201,7402,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
740202,7402,0,2,1,0,2,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
740301,7403,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
740302,7403,0,2,1,0,2,1,0,0,0,4.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
740401,7404,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.143373,2024-07-08 11:03:31.143373
740402,7404,0,2,1,0,2,1,0,0,0,6.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
740501,7405,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
740502,7405,0,2,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
740601,7406,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
740602,7406,0,2,1,0,2,1,0,0,0,12.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
740701,7407,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
740702,7407,0,2,1,0,2,1,0,0,0,14.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
740801,7408,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
740802,7408,0,2,1,0,2,1,0,0,0,16.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
740901,7409,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
740902,7409,0,2,1,0,2,1,0,0,0,18.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
741001,7410,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
741002,7410,0,2,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750101,7501,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750201,7502,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750202,7502,0,2,1,0,2,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750301,7503,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750302,7503,0,2,1,0,2,1,0,0,0,4.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750401,7504,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750402,7504,0,2,1,0,2,1,0,0,0,6.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750501,7505,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750502,7505,0,2,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750601,7506,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750602,7506,0,2,1,0,2,1,0,0,0,12.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750701,7507,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750702,7507,0,2,1,0,2,1,0,0,0,14.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750801,7508,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750802,7508,0,2,1,0,2,1,0,0,0,16.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750901,7509,0,5,1,0,0,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
750902,7509,0,2,1,0,2,1,0,0,0,18.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
751001,7510,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
751002,7510,0,2,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760101,7601,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760201,7602,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760202,7602,0,2,4,0,3,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760301,7603,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760302,7603,0,2,4,0,3,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760401,7604,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760402,7604,0,2,4,0,3,1,0,0,0,3.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760501,7605,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760502,7605,0,2,4,0,3,1,0,0,0,5.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760601,7606,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760602,7606,0,2,4,0,3,1,0,0,0,6.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760701,7607,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760702,7607,0,2,4,0,3,1,0,0,0,7.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760801,7608,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760802,7608,0,2,4,0,3,1,0,0,0,8.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760901,7609,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
760902,7609,0,2,4,0,3,1,0,0,0,9.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
761001,7610,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
761002,7610,0,2,4,0,3,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770101,7701,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770201,7702,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770202,7702,0,2,1,0,2,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770301,7703,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770302,7703,0,2,1,0,2,1,0,0,0,4.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770401,7704,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770402,7704,0,2,1,0,2,1,0,0,0,6.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770501,7705,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770502,7705,0,2,1,0,2,1,0,0,0,10.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770601,7706,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770602,7706,0,2,1,0,2,1,0,0,0,12.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770701,7707,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770702,7707,0,2,1,0,2,1,0,0,0,14.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770801,7708,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770802,7708,0,2,1,0,2,1,0,0,0,16.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770901,7709,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
770902,7709,0,2,1,0,2,1,0,0,0,18.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
771001,7710,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
771002,7710,0,2,1,0,2,1,0,0,0,20.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790101,7901,0,4,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790102,7901,0,13,1,0,2,1,0,0,0,100.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790201,7902,0,4,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790202,7902,0,2,1,0,2,1,0,0,0,0.7,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790301,7903,0,4,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790302,7903,0,2,1,0,2,1,0,0,0,1.4,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790401,7904,0,4,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790402,7904,0,2,1,0,2,1,0,0,0,2.1,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790501,7905,0,4,1,0,2,1,0,0,0,6.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790502,7905,0,2,1,0,2,1,0,0,0,3.5,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790601,7906,0,4,1,0,2,1,0,0,0,6.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790602,7906,0,2,1,0,2,1,0,0,0,4.2,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790701,7907,0,4,1,0,2,1,0,0,0,6.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790702,7907,0,2,1,0,2,1,0,0,0,4.9,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790801,7908,0,4,1,0,2,1,0,0,0,6.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790802,7908,0,2,1,0,2,1,0,0,0,5.6,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790901,7909,0,4,1,0,2,1,0,0,0,6.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
790902,7909,0,2,1,0,2,1,0,0,0,6.3,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
791001,7910,0,4,1,0,2,1,0,0,0,7.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
791002,7910,0,2,1,0,2,1,0,0,0,7.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
800101,8001,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
800201,8002,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
800202,8002,0,90,1,0,2,1,0,0,0,0.5,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
800301,8003,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
800302,8003,0,90,1,0,2,1,0,0,0,1.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
800401,8004,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
800402,8004,0,90,1,0,2,1,0,0,0,1.5,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
800501,8005,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
800502,8005,0,90,1,0,2,1,0,0,0,2.5,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
800601,8006,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.163951,2024-07-08 11:03:31.163951
800602,8006,0,90,1,0,2,1,0,0,0,3.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
800701,8007,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
800702,8007,0,90,1,0,2,1,0,0,0,3.5,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
800801,8008,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
800802,8008,0,90,1,0,2,1,0,0,0,4.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
800901,8009,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
800902,8009,0,90,1,0,2,1,0,0,0,4.5,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
801001,8010,0,1,1,0,2,1,0,0,0,15.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
801002,8010,0,90,1,0,2,1,0,0,0,5.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
810101,8101,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
810201,8102,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
810202,8102,0,4,1,0,2,1,0,0,0,0.3,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
810301,8103,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
810302,8103,0,4,1,0,2,1,0,0,0,0.6,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
810401,8104,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
810402,8104,0,4,1,0,2,1,0,0,0,0.9,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
810501,8105,0,5,1,0,0,1,0,0,0,2.0,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
810502,8105,0,4,1,0,2,1,0,0,0,1.5,0.0,0.0,2024-07-08 11:03:31.185012,2024-07-08 11:03:31.185012
