id,enemy_skill_id,passive_skill_set_id
557037,5570,4040
557038,5570,4041
557039,5570,4042
557040,5570,4043
557041,5570,4045
557042,5570,4046
557045,5570,4021
557046,5570,4022
573000,5730,1382
573001,5730,1385
573002,5730,1397
573003,5730,1398
573004,5730,1399
573005,5730,1400
573006,5730,1401
573007,5730,1402
573008,5730,1403
573009,5730,1404
573010,5730,1405
573011,5730,2729
573012,5730,2730
573013,5730,3113
573014,5730,3114
573015,5730,4024
573016,5730,4006
573017,5730,4007
573018,5730,4008
573019,5730,4009
574000,19830,49
574001,19830,232
574002,19830,1084
574003,19830,1085
574004,19830,2570
574005,19830,2571
574006,19830,162
574007,19830,893
574008,19830,1924
574009,19830,1086
574010,19830,1087
574011,19830,1102
574012,19830,1103
574013,19830,2521
574014,19830,2522
574015,19830,2534
574016,19830,2535
574017,19830,2533
574018,19830,2536
574019,19830,2537
574020,19830,2573
574021,19830,2574
574022,19830,2575
574023,19830,2576
574024,19830,2577
574025,19830,892
574026,19830,1923
574027,19830,2578
574028,19830,2579
574029,19830,2580
574030,19830,2581
574031,19830,2582
574032,19830,4011
574033,19830,4010
604000,6040,778
604001,6040,779
604002,6040,1415
604003,6040,1422
604004,6040,1423
604005,6040,1424
604006,6040,2778
610000,6100,1467
610001,6100,1468
611000,6110,1467
611001,6110,1468
612000,6120,1467
612001,6120,1468
613000,6130,1467
613001,6130,1468
616000,6160,1467
616001,6160,1468
620000,6200,325
620001,6200,326
620002,6200,789
620003,6200,790
620004,6200,1472
620005,6200,1473
620006,6200,2074
620007,6200,2075
620008,6200,2076
620009,6200,2077
620010,6200,2078
620011,6200,3427
620012,6200,3428
620013,6200,3504
620014,6200,3505
621000,6210,325
621001,6210,326
621002,6210,789
621003,6210,790
621004,6210,1472
621005,6210,1473
621006,6210,2074
621007,6210,2075
621008,6210,2076
621009,6210,2077
621010,6210,2078
621011,6210,3427
621012,6210,3428
621013,6210,3504
621014,6210,3505
622000,6220,325
622001,6220,326
622002,6220,789
622003,6220,790
622004,6220,1472
622005,6220,1473
622006,6220,2074
622007,6220,2075
622008,6220,2076
622009,6220,2077
622010,6220,2078
622011,6220,3427
622012,6220,3428
622013,6220,3504
622014,6220,3505
623000,6230,325
623001,6230,326
623002,6230,789
623003,6230,790
623004,6230,1472
623005,6230,1473
623006,6230,2074
623007,6230,2075
623008,6230,2076
623009,6230,2077
623010,6230,2078
623011,6230,3427
623012,6230,3428
623013,6230,3504
623014,6230,3505
630000,6300,885
630001,6300,886
630002,6300,887
630003,6300,1494
630004,6300,1495
630005,6300,1496
630006,6300,1497
630007,6300,1498
630008,6300,2388
631000,6310,885
631001,6310,886
631002,6310,887
631003,6310,1494
631004,6310,1495
631005,6310,1496
631006,6310,1497
631007,6310,1498
631008,6310,2388
632000,6320,885
632001,6320,886
632002,6320,887
632003,6320,1494
632004,6320,1495
632005,6320,1496
632006,6320,1497
632007,6320,1498
632008,6320,2388
635000,6350,885
635001,6350,886
635002,6350,887
635003,6350,1494
635004,6350,1495
635005,6350,1496
635006,6350,1497
635007,6350,1498
635008,6350,2388
683000,6830,1285
683001,6830,1286
683002,6830,1288
683003,6830,1536
683004,6830,1537
683005,6830,2121
683006,6830,156
683007,6830,487
683008,6830,488
683009,6830,489
683010,6830,1539
683011,6830,1540
683012,6830,1541
683013,6830,2543
683014,6830,2544
683015,6830,2545
683016,6830,2931
693000,6930,63
693001,6930,64
693002,6930,176
693003,6930,178
693004,6930,222
693005,6930,373
693006,6930,374
693007,6930,375
693008,6930,376
693009,6930,377
693010,6930,737
693011,6930,738
693012,6930,740
693013,6930,890
693014,6930,1194
693015,6930,1204
693016,6930,1248
693017,6930,1249
693018,6930,1250
693019,6930,1334
693020,6930,1591
693021,6930,1592
693022,6930,1593
693023,6930,1607
693024,6930,1650
693025,6930,1670
693026,6930,1671
693027,6930,1672
693028,6930,1673
693029,6930,1674
693030,6930,2063
693031,6930,2330
693032,6930,2494
693033,6930,2495
693034,6930,2843
693035,6930,2844
693036,6930,2845
693037,6930,2846
693038,6930,2847
693039,6930,2848
693040,6930,2849
693041,6930,2865
693042,6930,3117
693043,6930,3118
693044,6930,3412
693045,6930,4012
695000,6950,63
695001,6950,64
695002,6950,176
695003,6950,178
695004,6950,222
695005,6950,373
695006,6950,374
695007,6950,375
695008,6950,376
695009,6950,377
695010,6950,737
695011,6950,738
695012,6950,740
695013,6950,890
695014,6950,1194
695015,6950,1204
695016,6950,1248
695017,6950,1249
695018,6950,1250
695019,6950,1334
695020,6950,1591
695021,6950,1592
695022,6950,1593
695023,6950,1607
695024,6950,1650
695025,6950,1670
695026,6950,1671
695027,6950,1672
695028,6950,1673
695029,6950,1674
695030,6950,2063
695031,6950,2330
695032,6950,2494
695033,6950,2495
695034,6950,2843
695035,6950,2844
695036,6950,2845
695037,6950,2846
695038,6950,2847
695039,6950,2848
695040,6950,2849
695041,6950,2865
695042,6950,3117
695043,6950,3118
695044,6950,3412
695045,6950,4012
696000,6960,63
696001,6960,64
696002,6960,176
696003,6960,178
696004,6960,222
696005,6960,373
696006,6960,374
696007,6960,375
696008,6960,376
696009,6960,377
696010,6960,737
696011,6960,738
696012,6960,740
696013,6960,890
696014,6960,1194
696015,6960,1204
696016,6960,1248
696017,6960,1249
696018,6960,1250
696019,6960,1334
696020,6960,1591
696021,6960,1592
696022,6960,1593
696023,6960,1607
696024,6960,1650
696025,6960,1670
696026,6960,1671
696027,6960,1672
696028,6960,1673
696029,6960,1674
696030,6960,2063
696031,6960,2330
696032,6960,2494
696033,6960,2495
696034,6960,2843
696035,6960,2844
696036,6960,2845
696037,6960,2846
696038,6960,2847
696039,6960,2848
696040,6960,2849
696041,6960,2865
696042,6960,3117
696043,6960,3118
696044,6960,3412
696045,6960,4012
713000,7130,63
713001,7130,64
713002,7130,176
713003,7130,222
713004,7130,231
713005,7130,376
713006,7130,651
713007,7130,375
713008,7130,1334
713009,7130,374
713010,7130,377
713011,7130,1194
713012,7130,471
713013,7130,797
713014,7130,564
713015,7130,798
713016,7130,565
713017,7130,650
713018,7130,1538
713019,7130,649
713020,7130,700
713021,7130,737
713022,7130,738
713023,7130,1607
713024,7130,740
713025,7130,698
713026,7130,699
713027,7130,1504
713028,7130,801
713029,7130,1601
713030,7130,945
713031,7130,918
713032,7130,1204
713033,7130,982
713034,7130,1591
713035,7130,1592
713036,7130,1545
713037,7130,1673
713038,7130,1674
713039,7130,1299
713040,7130,1356
713041,7130,2040
713042,7130,2041
713043,7130,2042
713044,7130,2104
713045,7130,2105
713046,7130,2106
713048,7130,2309
713049,7130,3043
713050,7130,3044
713051,7130,3117
713052,7130,3118
713053,7130,3349
713054,7130,3855
713055,7130,3856
713056,7130,4143
713057,7130,4131
713058,7130,4132
713059,7130,4135
713060,7130,4136
713061,7130,4163
713062,7130,4112
716000,7160,63
716001,7160,64
716002,7160,176
716003,7160,222
716004,7160,231
716005,7160,376
716006,7160,651
716007,7160,375
716008,7160,1334
716009,7160,374
716010,7160,377
716011,7160,1194
716012,7160,471
716013,7160,797
716014,7160,564
716015,7160,798
716016,7160,565
716017,7160,650
716018,7160,1538
716019,7160,649
716020,7160,700
716021,7160,737
716022,7160,738
716023,7160,1607
716024,7160,740
716025,7160,698
716026,7160,699
716027,7160,1504
716028,7160,801
716029,7160,1601
716030,7160,945
716031,7160,918
716032,7160,1204
716033,7160,982
716034,7160,1591
716035,7160,1592
716036,7160,1545
716037,7160,1673
716038,7160,1674
716039,7160,1299
716040,7160,1356
716041,7160,2040
716042,7160,2041
716043,7160,2042
716044,7160,2104
716045,7160,2105
716046,7160,2106
716048,7160,2309
716049,7160,3043
716050,7160,3044
716051,7160,3117
716052,7160,3118
716053,7160,3349
716054,7160,3855
716055,7160,3856
716056,7160,4143
716057,7160,4131
716058,7160,4132
716059,7160,4135
716060,7160,4136
716061,7160,4163
716062,7160,4112
724000,7240,368
724001,7240,369
724002,7240,370
724003,7240,371
724004,7240,763
724005,7240,859
724006,7240,858
724007,7240,988
724008,7240,1652
724009,7240,1653
724010,7240,1654
724011,7240,1655
724012,7240,1656
724013,7240,1657
724014,7240,1974
724015,7240,1975
724016,7240,2519
724017,7240,4076
771000,7710,180
771001,7710,181
771002,7710,480
771003,7710,481
771004,7710,1192
771005,7710,1193
771006,7710,1911
771007,7710,1912
771008,7710,1913
771009,7710,1914
771010,7710,2621
771011,7710,2622
771012,7710,2619
771013,7710,2620
771014,7710,2665
771015,7710,2666
771016,7710,3543
771017,7710,3544
772000,7720,180
772001,7720,181
772002,7720,480
772003,7720,481
772004,7720,1192
772005,7720,1193
772006,7720,1911
772007,7720,1912
772008,7720,1913
772009,7720,1914
772010,7720,2621
772011,7720,2622
772012,7720,2619
772013,7720,2620
772014,7720,2665
772015,7720,2666
772016,7720,3543
772017,7720,3544
773000,7730,180
773001,7730,181
773002,7730,480
773003,7730,481
773004,7730,1192
773005,7730,1193
773006,7730,1911
773007,7730,1912
773008,7730,1913
773009,7730,1914
773010,7730,2621
773011,7730,2622
773012,7730,2619
773013,7730,2620
773014,7730,2665
773015,7730,2666
773016,7730,3543
773017,7730,3544
775000,7750,180
775001,7750,181
775002,7750,480
775003,7750,481
775004,7750,1192
775005,7750,1193
775006,7750,1911
775007,7750,1912
775008,7750,1913
775009,7750,1914
775010,7750,2621
775011,7750,2622
775012,7750,2619
775013,7750,2620
775014,7750,2665
775015,7750,2666
775016,7750,3543
775017,7750,3544
780000,7800,57
780001,7800,65
780002,7800,267
780003,7800,299
780004,7800,302
780005,7800,338
780006,7800,345
780007,7800,348
780008,7800,364
780009,7800,417
780010,7800,426
780011,7800,448
780012,7800,453
780013,7800,490
780014,7800,553
780015,7800,599
780016,7800,600
780017,7800,601
780018,7800,696
780019,7800,706
780020,7800,719
780021,7800,792
780022,7800,803
780023,7800,896
780024,7800,905
780025,7800,938
780026,7800,987
780027,7800,1171
780028,7800,1265
780029,7800,1287
780030,7800,1393
780031,7800,1479
780032,7800,1534
780033,7800,1535
780034,7800,1566
780035,7800,1603
780036,7800,1659
780037,7800,1661
780038,7800,1662
780039,7800,1926
780040,7800,1938
780041,7800,1976
780042,7800,1977
780043,7800,1978
780044,7800,2066
780045,7800,2163
780046,7800,2211
780047,7800,2473
780048,7800,2474
780049,7800,2515
780050,7800,2516
780051,7800,2540
780052,7800,2541
780053,7800,2542
780054,7800,2550
780055,7800,2505
780056,7800,2693
780057,7800,2838
780058,7800,2949
780059,7800,2950
780060,7800,2956
780061,7800,2957
780062,7800,2943
780063,7800,2627
780064,7800,2628
780065,7800,2839
780066,7800,3105
780067,7800,3106
780068,7800,3107
780069,7800,3326
780070,7800,3327
780071,7800,3359
780072,7800,3416
780073,7800,3368
780074,7800,3433
780075,7800,3434
780076,7800,3973
780077,7800,3974
780078,7800,4044
780079,7800,4093
780080,7800,4094
781000,7810,57
781001,7810,65
781002,7810,267
781003,7810,299
781004,7810,302
781005,7810,338
781006,7810,345
781007,7810,348
781008,7810,364
781009,7810,417
781010,7810,426
781011,7810,448
781012,7810,453
781013,7810,490
781014,7810,553
781015,7810,599
781016,7810,600
781017,7810,601
781018,7810,696
781019,7810,706
781020,7810,719
781021,7810,792
781022,7810,803
781023,7810,896
781024,7810,905
781025,7810,938
781026,7810,987
781027,7810,1171
781028,7810,1265
781029,7810,1287
781030,7810,1393
781031,7810,1479
781032,7810,1534
781033,7810,1535
781034,7810,1566
781035,7810,1603
781036,7810,1659
781037,7810,1661
781038,7810,1662
781039,7810,1926
781040,7810,1938
781041,7810,1976
781042,7810,1977
781043,7810,1978
781044,7810,2066
781045,7810,2163
781046,7810,2211
781047,7810,2473
781048,7810,2474
781049,7810,2515
781050,7810,2516
781051,7810,2540
781052,7810,2541
781053,7810,2542
781054,7810,2550
781055,7810,2505
781056,7810,2693
781057,7810,2838
781058,7810,2949
781059,7810,2950
781060,7810,2956
781061,7810,2957
781062,7810,2943
781063,7810,2627
781064,7810,2628
781065,7810,2839
781066,7810,3105
781067,7810,3106
781068,7810,3107
781069,7810,3326
781070,7810,3327
781071,7810,3359
781072,7810,3416
781073,7810,3368
781074,7810,3433
781075,7810,3434
781076,7810,3973
781077,7810,3974
781078,7810,4044
781079,7810,4093
781080,7810,4094
782000,7820,57
782001,7820,65
782002,7820,267
782003,7820,299
782004,7820,302
782005,7820,338
782006,7820,345
782007,7820,348
782008,7820,364
782009,7820,417
782010,7820,426
782011,7820,448
782012,7820,453
782013,7820,490
782014,7820,553
782015,7820,599
782016,7820,600
782017,7820,601
782018,7820,696
782019,7820,706
782020,7820,719
782021,7820,792
782022,7820,803
782023,7820,896
782024,7820,905
782025,7820,938
782026,7820,987
782027,7820,1171
782028,7820,1265
782029,7820,1287
782030,7820,1393
782031,7820,1479
782032,7820,1534
782033,7820,1535
782034,7820,1566
782035,7820,1603
782036,7820,1659
782037,7820,1661
782038,7820,1662
782039,7820,1926
782040,7820,1938
782041,7820,1976
782042,7820,1977
782043,7820,1978
782044,7820,2066
782045,7820,2163
782046,7820,2211
782047,7820,2473
782048,7820,2474
782049,7820,2515
782050,7820,2516
782051,7820,2540
782052,7820,2541
782053,7820,2542
782054,7820,2550
782055,7820,2505
782056,7820,2693
782057,7820,2838
782058,7820,2949
782059,7820,2950
782060,7820,2956
782061,7820,2957
782062,7820,2943
782063,7820,2627
782064,7820,2628
782065,7820,2839
782066,7820,3105
782067,7820,3106
782068,7820,3107
782069,7820,3326
782070,7820,3327
782071,7820,3359
782072,7820,3416
782073,7820,3368
782074,7820,3433
782075,7820,3434
782076,7820,3973
782077,7820,3974
782078,7820,4044
782079,7820,4093
782080,7820,4094
783000,7830,57
783001,7830,65
783002,7830,267
783003,7830,299
783004,7830,302
783005,7830,338
783006,7830,345
783007,7830,348
783008,7830,364
783009,7830,417
783010,7830,426
783011,7830,448
783012,7830,453
783013,7830,490
783014,7830,553
783015,7830,599
783016,7830,600
783017,7830,601
783018,7830,696
783019,7830,706
783020,7830,719
783021,7830,792
783022,7830,803
783023,7830,896
783024,7830,905
783025,7830,938
783026,7830,987
783027,7830,1171
783028,7830,1265
783029,7830,1287
783030,7830,1393
783031,7830,1479
783032,7830,1534
783033,7830,1535
783034,7830,1566
783035,7830,1603
783036,7830,1659
783037,7830,1661
783038,7830,1662
783039,7830,1926
783040,7830,1938
783041,7830,1976
783042,7830,1977
783043,7830,1978
783044,7830,2066
783045,7830,2163
783046,7830,2211
783047,7830,2473
783048,7830,2474
783049,7830,2515
783050,7830,2516
783051,7830,2540
783052,7830,2541
783053,7830,2542
783054,7830,2550
783055,7830,2505
783056,7830,2693
783057,7830,2838
783058,7830,2949
783059,7830,2950
783060,7830,2956
783061,7830,2957
783062,7830,2943
783063,7830,2627
783064,7830,2628
783065,7830,2839
783066,7830,3105
783067,7830,3106
783068,7830,3107
783069,7830,3326
783070,7830,3327
783071,7830,3359
783072,7830,3416
783073,7830,3368
783074,7830,3433
783075,7830,3434
783076,7830,3973
783077,7830,3974
783078,7830,4044
783079,7830,4093
783080,7830,4094
795000,7950,617
795001,7950,950
795002,7950,966
795003,7950,996
795004,7950,997
795005,7950,999
795006,7950,1024
795007,7950,1116
795008,7950,1120
795009,7950,1157
795010,7950,1160
795011,7950,1168
795012,7950,1221
795013,7950,1357
795014,7950,1358
795015,7950,1482
795016,7950,1944
795017,7950,1945
795018,7950,2010
795019,7950,2128
795020,7950,2129
795021,7950,2130
795022,7950,2170
795023,7950,2171
795024,7950,2172
795025,7950,2591
795026,7950,2594
795027,7950,2597
795028,7950,2598
795029,7950,3901
795030,7950,4014
795031,7950,4058
795032,7950,4053
795033,7950,4054
803000,8030,4
803001,8030,58
803002,8030,209
803003,8030,285
803004,8030,316
803005,8030,365
803006,8030,448
803007,8030,449
803008,8030,494
803009,8030,696
803010,8030,840
803011,8030,869
803012,8030,968
803013,8030,969
803014,8030,1315
803015,8030,1926
803016,8030,1976
803017,8030,1977
803018,8030,1978
803019,8030,1983
803020,8030,1984
803021,8030,65
803022,8030,1920
803023,8030,2473
803024,8030,2474
803025,8030,2490
803026,8030,2661
803027,8030,2837
803028,8030,3359
803029,8030,4086
806000,8060,4
806001,8060,58
806002,8060,209
806003,8060,285
806004,8060,316
806005,8060,365
806006,8060,448
806007,8060,449
806008,8060,494
806009,8060,696
806010,8060,840
806011,8060,869
806012,8060,968
806013,8060,969
806014,8060,1315
806015,8060,1926
806016,8060,1976
806017,8060,1977
806018,8060,1978
806019,8060,1983
806020,8060,1984
806021,8060,65
806022,8060,1920
806023,8060,2473
806024,8060,2474
806025,8060,2490
806026,8060,2661
806027,8060,2837
806028,8060,3359
806029,8060,4086
854000,8540,230
854001,8540,524
854002,8540,841
854003,8540,842
854004,8540,843
854005,8540,1099
854006,8540,1170
854007,8540,1367
854008,8540,1431
854009,8540,1992
854010,8540,2008
854011,8540,2225
854012,8540,2481
854013,8540,2774
854014,8540,2775
854015,8540,3340
854016,8540,3342
857000,8570,230
857001,8570,524
857002,8570,841
857003,8570,842
857004,8570,843
857005,8570,1099
857006,8570,1170
857007,8570,1367
857008,8570,1431
857009,8570,1992
857010,8570,2008
857011,8570,2225
857012,8570,2481
857013,8570,2774
857014,8570,2775
857015,8570,3340
857016,8570,3342
864000,8640,514
864001,8640,554
864002,8640,829
864003,8640,1098
864004,8640,1169
864005,8640,1366
864006,8640,1430
864007,8640,1985
864008,8640,1986
864009,8640,1987
864010,8640,2007
864011,8640,3104
867000,8670,514
867001,8670,554
867002,8670,829
867003,8670,1098
867004,8670,1169
867005,8670,1366
867006,8670,1430
867007,8670,1985
867008,8670,1986
867009,8670,1987
867010,8670,2007
867011,8670,3104
903000,9030,1382
903001,9030,1385
903002,9030,1397
903003,9030,1398
903004,9030,1399
903005,9030,1400
903006,9030,1401
903007,9030,1402
903008,9030,1403
903009,9030,1404
903010,9030,1405
903011,9030,2729
903012,9030,2730
903013,9030,3113
903014,9030,3114
903015,9030,4024
903016,9030,4006
903017,9030,4007
903018,9030,4008
903019,9030,4009
913000,9130,698
913001,9130,699
913002,9130,700
913003,9130,727
913004,9130,728
913005,9130,731
913006,9130,732
913007,9130,918
913008,9130,919
913009,9130,920
913010,9130,1075
913011,9130,1076
913012,9130,1080
913013,9130,1081
913014,9130,1082
913015,9130,1353
913016,9130,1354
913017,9130,1355
913018,9130,1356
913019,9130,1480
913020,9130,760
913021,9130,761
913022,9130,762
913023,9130,1510
913024,9130,1511
913025,9130,1512
913026,9130,1513
913027,9130,1514
913028,9130,1504
913029,9130,2003
913030,9130,2040
913031,9130,2041
913032,9130,2042
913033,9130,2043
913034,9130,2012
913035,9130,2645
913036,9130,2883
913037,9130,2899
913038,9130,2900
913039,9130,2908
913040,9130,2906
913041,9130,2909
913042,9130,2910
913043,9130,2911
913044,9130,3527
913045,9130,3528
913046,9130,3529
913047,9130,3530
913048,9130,3533
913049,9130,3534
913050,9130,3560
913051,9130,3561
913052,9130,3562
913053,9130,3854
913054,9130,3855
913055,9130,3856
913056,9130,3857
913057,9130,3996
913058,9130,3997
913059,9130,3998
913060,9130,4163
977000,9770,183
977001,9770,184
977002,9770,200
977003,9770,248
977004,9770,268
977005,9770,298
977006,9770,292
977007,9770,394
977008,9770,395
977009,9770,427
977010,9770,575
977011,9770,187
977012,9770,301
977013,9770,451
977014,9770,574
977015,9770,614
977016,9770,615
977017,9770,623
977018,9770,637
977019,9770,638
977020,9770,768
977021,9770,769
977022,9770,770
977023,9770,881
977024,9770,882
977025,9770,883
977026,9770,884
977027,9770,1130
977028,9770,1131
977029,9770,1152
977030,9770,1939
977031,9770,1942
977032,9770,1943
977033,9770,2065
977034,9770,2066
977035,9770,2069
977036,9770,2070
977037,9770,2311
977038,9770,2321
977039,9770,2322
977040,9770,2866
977041,9770,2867
977042,9770,2868
977043,9770,2892
977044,9770,2893
977045,9770,2894
977046,9770,3224
977047,9770,3366
977048,9770,3367
977049,9770,3368
977050,9770,3369
977051,9770,3370
977052,9770,3371
977053,9770,3393
977054,9770,3394
977055,9770,3399
977056,9770,3400
977057,9770,3401
980000,9800,183
980001,9800,184
980002,9800,200
980003,9800,248
980004,9800,268
980005,9800,298
980006,9800,292
980007,9800,394
980008,9800,395
980009,9800,427
980010,9800,575
980011,9800,187
980012,9800,301
980013,9800,451
980014,9800,574
980015,9800,614
980016,9800,615
980017,9800,623
980018,9800,637
980019,9800,638
980020,9800,768
980021,9800,769
980022,9800,770
980023,9800,881
980024,9800,882
980025,9800,883
980026,9800,884
980027,9800,1130
980028,9800,1131
980029,9800,1152
980030,9800,1939
980031,9800,1942
980032,9800,1943
980033,9800,2065
980034,9800,2066
980035,9800,2069
980036,9800,2070
980037,9800,2311
980038,9800,2321
980039,9800,2322
980040,9800,2866
980041,9800,2867
980042,9800,2868
980043,9800,2892
980044,9800,2893
980045,9800,2894
980046,9800,3224
980047,9800,3366
980048,9800,3367
980049,9800,3368
980050,9800,3369
980051,9800,3370
980052,9800,3371
980053,9800,3393
980054,9800,3394
980055,9800,3399
980056,9800,3400
980057,9800,3401
1000041,1000233,1441
1000042,1000233,1442
1000043,1000233,1443
1000044,1000234,1441
1000045,1000234,1442
1000046,1000234,1443
1000047,1000235,1441
1000048,1000235,1442
1000049,1000235,1443
1000050,1000236,1441
1000051,1000236,1442
1000052,1000236,1443
1000053,1000237,1441
1000054,1000237,1442
1000055,1000237,1443
1000056,1000238,1441
1000057,1000238,1442
1000058,1000238,1443
1000059,1000239,1441
1000060,1000239,1442
1000061,1000239,1443
1000062,1000240,1441
1000063,1000240,1442
1000064,1000240,1443
1014000,10140,10
1014001,10140,148
1014002,10140,255
1014003,10140,386
1014004,10140,256
1014005,10140,407
1014006,10140,419
1014007,10140,450
1014008,10140,559
1014009,10140,616
1014010,10140,68
1014011,10140,707
1014012,10140,708
1014013,10140,724
1014014,10140,709
1014015,10140,823
1014016,10140,868
1014017,10140,951
1014018,10140,981
1014019,10140,1205
1014020,10140,1253
1014021,10140,1255
1014022,10140,1260
1014023,10140,1257
1014024,10140,1259
1014025,10140,1261
1014026,10140,1262
1014027,10140,1295
1014028,10140,1296
1014029,10140,1297
1014030,10140,1322
1014031,10140,1323
1014032,10140,1594
1014033,10140,1595
1014034,10140,1596
1014035,10140,1928
1014036,10140,2108
1014037,10140,2081
1014038,10140,2546
1014039,10140,2547
1014040,10140,2722
1014041,10140,2831
1014042,10140,2958
1014043,10140,2959
1014044,10140,2968
1014045,10140,3225
1014046,10140,3347
1014047,10140,3436
1014048,10140,3437
1014049,10140,3438
1014050,10140,3454
1014051,10140,3455
1014052,10140,3553
1014053,10140,3554
1014054,10140,3555
1014055,10140,3873
1014056,10140,3874
1014057,10140,4018
1014058,10140,4145
1074000,10740,1001
1074001,10740,1009
1074002,10740,1010
1074003,10740,1126
1074004,10740,1127
1074005,10740,1128
1074006,10740,1130
1074007,10740,1940
1074008,10740,1941
1074009,10740,2086
1074010,10740,2087
1074011,10740,2088
1074012,10740,2354
1074013,10740,2342
1074014,10740,2370
1074015,10740,2371
1074016,10740,2362
1074017,10740,2375
1074018,10740,2376
1074019,10740,2368
1074020,10740,2389
1074021,10740,3363
1074022,10740,3394
1074023,10740,4004
1074024,10740,4059
1093000,10930,1116
1093001,10930,1157
1093002,10930,1168
1093003,10930,3901
1096000,10960,1116
1096001,10960,1157
1096002,10960,1168
1096003,10960,3901
1113000,11130,204
1113001,11130,231
1113002,11130,255
1113003,11130,280
1113004,11130,284
1113005,11130,406
1113006,11130,407
1113007,11130,408
1113008,11130,409
1113009,11130,414
1113010,11130,520
1113011,11130,521
1113012,11130,525
1113013,11130,559
1113014,11130,652
1113015,11130,653
1113016,11130,654
1113017,11130,655
1113018,11130,656
1113019,11130,801
1113020,11130,823
1113021,11130,862
1113022,11130,863
1113023,11130,864
1113024,11130,865
1113025,11130,868
1113026,11130,981
1113027,11130,982
1113028,11130,1205
1113029,11130,1295
1113030,11130,1296
1113031,11130,1297
1113032,11130,1299
1113033,11130,1300
1113034,11130,1304
1113035,11130,1305
1113036,11130,1310
1113037,11130,1409
1113038,11130,1601
1113039,11130,2104
1113040,11130,2105
1113041,11130,2106
1113042,11130,2107
1113043,11130,2108
1113044,11130,2081
1113045,11130,2189
1113046,11130,2226
1113048,11130,2180
1113049,11130,2181
1113050,11130,2182
1113051,11130,2186
1113052,11130,2187
1113053,11130,2257
1113054,11130,2696
1113055,11130,2697
1113056,11130,2722
1113057,11130,3347
1113058,11130,3349
1113059,11130,3350
1113060,11130,3436
1113061,11130,3437
1113062,11130,3438
1113063,11130,3873
1113064,11130,3874
1113065,11130,4018
1113066,11130,4037
1113067,11130,4131
1113068,11130,4132
1113069,11130,4135
1113070,11130,4136
1113071,11130,4112
1113072,11130,4114
1113073,11130,4143
1113074,11130,4144
1113075,11130,4145
1113076,11130,4157
1140000,11400,284
1140001,11400,406
1140002,11400,408
1140003,11400,409
1140004,11400,652
1140005,11400,862
1140006,11400,863
1140007,11400,865
1140008,11400,1310
1140009,11400,1409
1140010,11400,2257
1140011,11400,2696
1140012,11400,2697
1140013,11400,4157
1204000,12040,1264
1204001,12040,1265
1204002,12040,1266
1204003,12040,1267
1204004,12040,1268
1204005,12040,1269
1204006,12040,1270
1204007,12040,1271
1204008,12040,1272
1204009,12040,2505
1204010,12040,2506
1204011,12040,2507
1204012,12040,2508
1204013,12040,2509
1256000,12560,675
1256001,12560,676
1256002,12560,1025
1256003,12560,1349
1256004,12560,1350
1256005,12560,1351
1256006,12560,1352
1256007,12560,1544
1256008,12560,1545
1256009,12560,1546
1256010,12560,1547
1256011,12560,1548
1256012,12560,1549
1256013,12560,1555
1256014,12560,1556
1256015,12560,1558
1256016,12560,1946
1256017,12560,1947
1256018,12560,1948
1256019,12560,1949
1256020,12560,1950
1256021,12560,1951
1256022,12560,1952
1256023,12560,1953
1256024,12560,1960
1256025,12560,1961
1256026,12560,2283
1256027,12560,2284
1256028,12560,2287
1256029,12560,2288
1256030,12560,2289
1256031,12560,2290
1256032,12560,2295
1256033,12560,2296
1256034,12560,2299
1256035,12560,2300
1256036,12560,2301
1256037,12560,2302
1256038,12560,2652
1256039,12560,2653
1256040,12560,2654
1256041,12560,2655
1256042,12560,2639
1256043,12560,2640
1256044,12560,2643
1256045,12560,2646
1256046,12560,2647
1256047,12560,3066
1256048,12560,3067
1256049,12560,3068
1256050,12560,3069
1256051,12560,3070
1256052,12560,3077
1256053,12560,3078
1256054,12560,3073
1256055,12560,3074
1256056,12560,3052
1256057,12560,3053
1256058,12560,3054
1256059,12560,3055
1256060,12560,3059
1256061,12560,3060
1256062,12560,3043
1256063,12560,3044
1256064,12560,3045
1256065,12560,3046
1256066,12560,3047
1256067,12560,3048
1256068,12560,3049
1256069,12560,3050
1256070,12560,3919
1256071,12560,3920
1256072,12560,3921
1256073,12560,3922
1256074,12560,3924
1256075,12560,3927
1256076,12560,3928
1256077,12560,3931
1256078,12560,3932
1256079,12560,3935
1256080,12560,3936
1256081,12560,3945
1256082,12560,3946
1256083,12560,3947
1256084,12560,3951
1256085,12560,3952
1256086,12560,3953
1256087,12560,3954
1256088,12560,3955
1256089,12560,3956
1256090,12560,3923
1295000,12950,244
1295001,12950,245
1295002,12950,246
1295003,12950,854
1295004,12950,1493
1295005,12950,2323
1295006,12950,2324
1295007,12950,2325
1313000,13130,459
1313001,13130,460
1313002,13130,1368
1313003,13130,874
1313004,13130,875
1313006,13130,877
1313007,13130,878
1313008,13130,2335
1313009,13130,2336
1313010,13130,2337
1313011,13130,2341
1313012,13130,2468
1313013,13130,2469
1313014,13130,2503
1313015,13130,2471
1325000,13250,455
1325001,13250,457
1325002,13250,458
1325003,13250,1408
1325004,13250,872
1325005,13250,873
1325006,13250,2320
1325007,13250,1097
1325008,13250,2326
1325009,13250,2327
1325010,13250,2465
1325011,13250,2768
