id,passive_skill_set_id,passive_skill_id,created_at,updated_at
27520006,2752,6002752,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27520007,2752,7002752,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27520008,2752,8002752,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27530000,2753,2753,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27540000,2754,2754,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27540001,2754,1002754,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27540002,2754,2002754,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27540003,2754,3002754,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27540004,2754,4002754,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27540005,2754,5002754,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27540006,2754,6002754,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27540007,2754,7002754,2024-06-26 10:48:07.097202,2024-06-26 10:48:07.097202
27540008,2754,8002754,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27550000,2755,2755,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27550001,2755,1002755,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27550002,2755,2002755,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27550003,2755,3002755,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27550004,2755,4002755,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27560000,2756,2756,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27560001,2756,1002756,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27560002,2756,2002756,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27560003,2756,3002756,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27560004,2756,4002756,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27560005,2756,5002756,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27570000,2757,2757,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27570001,2757,1002757,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27570002,2757,2002757,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27570003,2757,3002757,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27570004,2757,4002757,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27570005,2757,5002757,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27580000,2758,2758,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27580001,2758,1002758,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27580002,2758,2002758,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27580003,2758,3002758,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27580004,2758,4002758,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27580005,2758,5002758,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27580006,2758,6002758,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27580007,2758,7002758,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27580008,2758,8002758,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27580009,2758,9002758,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27580010,2758,10002758,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27590000,2759,2759,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27590001,2759,1002759,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27590002,2759,2002759,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27590003,2759,3002759,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27590004,2759,4002759,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27590005,2759,5002759,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27590006,2759,6002759,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27590007,2759,7002759,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27600000,2760,2760,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27600001,2760,1002760,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27600002,2760,2002760,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27600003,2760,3002760,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27600004,2760,4002760,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27600005,2760,5002760,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27600006,2760,6002760,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27600007,2760,7002760,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27610000,2761,2761,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27610001,2761,1002761,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27610002,2761,2002761,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27610003,2761,3002761,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27610004,2761,4002761,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27610005,2761,5002761,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27610006,2761,6002761,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27610007,2761,7002761,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27620000,2762,2762,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27620001,2762,1002762,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27620002,2762,2002762,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27620003,2762,3002762,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27620004,2762,4002762,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27620005,2762,5002762,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27620006,2762,6002762,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27620007,2762,7002762,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27630000,2763,2763,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27630001,2763,1002763,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27630002,2763,2002763,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27630003,2763,3002763,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27630004,2763,4002763,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27630005,2763,5002763,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27630006,2763,6002763,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27630007,2763,7002763,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27640000,2764,2764,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27640001,2764,1002764,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27640002,2764,2002764,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27640003,2764,3002764,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27640004,2764,4002764,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27640005,2764,5002764,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27640006,2764,6002764,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27640007,2764,7002764,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27650000,2765,2765,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27650001,2765,1002765,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27650002,2765,2002765,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27650003,2765,3002765,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27650004,2765,4002765,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27660000,2766,2766,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27660001,2766,1002766,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27660002,2766,2002766,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27660003,2766,3002766,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27660004,2766,4002766,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27660005,2766,5002766,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27660006,2766,6002766,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27670000,2767,2767,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27670001,2767,1002767,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27670002,2767,2002767,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27670003,2767,3002767,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27670004,2767,4002767,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27680000,2768,2768,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27680001,2768,1002768,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27680002,2768,2002768,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27680003,2768,3002768,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27680004,2768,4002768,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27680005,2768,5002768,2024-06-26 10:48:07.106494,2024-06-26 10:48:07.106494
27680006,2768,6002768,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27680007,2768,7002768,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27690000,2769,2769,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27690001,2769,1002769,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27690002,2769,2002769,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27690003,2769,3002769,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27690004,2769,4002769,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27690005,2769,5002769,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27690006,2769,6002769,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27690007,2769,7002769,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27700000,2770,2770,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27700001,2770,1002770,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27700002,2770,2002770,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27700003,2770,3002770,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27700004,2770,4002770,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27700005,2770,5002770,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27700006,2770,6002770,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27700007,2770,7002770,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27710000,2771,2771,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27710001,2771,1002771,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27710002,2771,2002771,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27720000,2772,2772,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27720001,2772,1002772,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27720002,2772,2002772,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27720003,2772,3002772,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27730000,2773,2773,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27730001,2773,1002773,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27730002,2773,2002773,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27730003,2773,3002773,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27730004,2773,4002773,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27730005,2773,5002773,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27740000,2774,2774,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27740001,2774,1002774,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27740002,2774,2002774,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27740003,2774,3002774,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27750000,2775,2775,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27750001,2775,1002775,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27750002,2775,2002775,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27750003,2775,3002775,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27750004,2775,4002775,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27750005,2775,5002775,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27750006,2775,6002775,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27760000,2776,2776,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27760001,2776,1002776,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27760002,2776,2002776,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27760003,2776,3002776,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27780000,2778,2778,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27780001,2778,1002778,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27780002,2778,2002778,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27780003,2778,3002778,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27780004,2778,4002778,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27780005,2778,5002778,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27780006,2778,6002778,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27780007,2778,7002778,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27780008,2778,8002778,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27790000,2779,2779,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27790001,2779,1002779,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27790002,2779,2002779,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27790003,2779,3002779,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27790004,2779,4002779,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27790005,2779,5002779,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27790006,2779,6002779,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27790007,2779,7002779,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27790008,2779,8002779,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27790009,2779,9002779,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27800000,2780,2780,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27800001,2780,1002780,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27800002,2780,2002780,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27800003,2780,3002780,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27800004,2780,4002780,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27800005,2780,5002780,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27800006,2780,6002780,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27800007,2780,7002780,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27800008,2780,8002780,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27810000,2781,2781,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27810001,2781,1002781,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27810002,2781,2002781,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27810003,2781,3002781,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27810004,2781,4002781,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27810005,2781,5002781,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27810006,2781,6002781,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27810007,2781,7002781,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27820000,2782,2782,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27820001,2782,1002782,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27820002,2782,2002782,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27820003,2782,3002782,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27820004,2782,4002782,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27820005,2782,5002782,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27820006,2782,6002782,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27820007,2782,7002782,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27820008,2782,8002782,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27820009,2782,9002782,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27830000,2783,2783,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27830001,2783,1002783,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27830002,2783,2002783,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27830003,2783,3002783,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27830004,2783,4002783,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27830005,2783,5002783,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27830006,2783,6002783,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27830007,2783,7002783,2024-06-26 10:48:07.119784,2024-06-26 10:48:07.119784
27830008,2783,8002783,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27830009,2783,9002783,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27840000,2784,2784,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27840001,2784,1002784,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27840002,2784,2002784,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27840003,2784,3002784,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27840004,2784,4002784,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27850000,2785,2785,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27850001,2785,1002785,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27850002,2785,2002785,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27850003,2785,3002785,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27850004,2785,4002785,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27850005,2785,5002785,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27850006,2785,6002785,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27850007,2785,7002785,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27860000,2786,2786,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27860001,2786,1002786,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27860002,2786,2002786,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27860003,2786,3002786,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27870000,2787,2787,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27870001,2787,1002787,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27870002,2787,2002787,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27870003,2787,3002787,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27870004,2787,4002787,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27870005,2787,5002787,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27870006,2787,6002787,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27870007,2787,7002787,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27880000,2788,2788,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27880001,2788,1002788,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27880002,2788,2002788,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27890000,2789,2789,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27890001,2789,1002789,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27890002,2789,2002789,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27890003,2789,3002789,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27890004,2789,4002789,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27900000,2790,2790,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27900001,2790,1002790,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27900002,2790,2002790,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27910000,2791,2791,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27910001,2791,1002791,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27910002,2791,2002791,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27910003,2791,3002791,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27920000,2792,2792,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27920001,2792,1002792,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27920002,2792,2002792,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27920003,2792,3002792,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27930000,2793,2793,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27930001,2793,1002793,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27930002,2793,2002793,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27930003,2793,3002793,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27930004,2793,4002793,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27940000,2794,2794,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27940001,2794,1002794,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27940002,2794,2002794,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27940003,2794,3002794,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27950000,2795,2795,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27950001,2795,1002795,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27950002,2795,2002795,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27950003,2795,3002795,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27950004,2795,4002795,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27960000,2796,2796,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27960001,2796,1002796,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27960002,2796,2002796,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27960003,2796,3002796,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27960004,2796,4002796,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27960005,2796,5002796,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27960006,2796,6002796,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27970000,2797,2797,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27970001,2797,1002797,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27970002,2797,2002797,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27970003,2797,3002797,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27970004,2797,4002797,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27970005,2797,5002797,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27970006,2797,6002797,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27970007,2797,7002797,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27970008,2797,8002797,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27980000,2798,2798,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27980001,2798,1002798,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27980002,2798,2002798,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27980003,2798,3002798,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27980004,2798,4002798,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27980005,2798,5002798,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27980006,2798,6002798,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27980007,2798,7002798,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27980008,2798,8002798,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27980009,2798,9002798,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27990000,2799,2799,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27990001,2799,1002799,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
27990002,2799,2002799,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28000000,2800,2800,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28000001,2800,1002800,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28000002,2800,2002800,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28000003,2800,3002800,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28010000,2801,2801,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28010001,2801,1002801,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28010002,2801,2002801,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28010003,2801,3002801,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28010004,2801,4002801,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28020000,2802,2802,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28020001,2802,1002802,2024-06-26 10:48:07.129916,2024-06-26 10:48:07.129916
28020002,2802,2002802,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28020003,2802,3002802,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28030000,2803,2803,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28030001,2803,1002803,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28030002,2803,2002803,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28030003,2803,3002803,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28040000,2804,2804,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28040001,2804,1002804,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28040002,2804,2002804,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28040003,2804,3002804,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28040004,2804,4002804,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28040005,2804,5002804,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28040006,2804,6002804,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
28040007,2804,7002804,2024-06-26 10:48:07.140457,2024-06-26 10:48:07.140457
