id,name,description,support_memory_id,exec_timing_type,target_type,target_type_values,sub_target_type_set_id,probability,turn,causality_conditions,calc_option,efficacy_type,efficacy_values,created_at,updated_at
4000443,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400044,1,2,[],451,100,2,"{""source"":""808"",""compiled"":808}",0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000444,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400044,1,2,[],450,100,2,"{""source"":""808"",""compiled"":808}",2,3,"[18,18,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000445,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP(1回のみ),400044,1,2,[],451,100,2,"{""source"":""808"",""compiled"":808}",2,3,"[18,18,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000451,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP、会心の発動確率17%UP(1回のみ),400045,1,1,[],0,100,1,"{""source"":""808"",""compiled"":808}",2,4,"[35,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000452,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP、会心の発動確率17%UP(1回のみ),400045,1,2,[],450,100,2,"{""source"":""808"",""compiled"":808}",0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000453,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP、会心の発動確率17%UP(1回のみ),400045,1,2,[],451,100,2,"{""source"":""808"",""compiled"":808}",0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000454,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP、会心の発動確率17%UP(1回のみ),400045,1,2,[],450,100,2,"{""source"":""808"",""compiled"":808}",2,3,"[18,18,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000455,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP、会心の発動確率17%UP(1回のみ),400045,1,2,[],451,100,2,"{""source"":""808"",""compiled"":808}",2,3,"[18,18,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000456,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP、会心の発動確率17%UP(1回のみ),400045,1,2,[],450,100,2,"{""source"":""808"",""compiled"":808}",2,90,"[17,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000457,姉弟の絆,自身のHP50%以下の時、一度だけ自身のHPが35%回復し、2ターンの間、「兄弟の絆」または「第7宇宙代表」カテゴリの味方全員の気力+1、ATKとDEF18%UP、会心の発動確率17%UP(1回のみ),400045,1,2,[],451,100,2,"{""source"":""808"",""compiled"":808}",2,90,"[17,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000521,トランクスとマイの再会,バトル開始から2ターンの間、チームに「時空を超えし者」カテゴリの味方が2体以上いるとき味方全員のATKとDEF15%UP(1回のみ),400052,1,2,[],0,100,2,"{""source"":""129"",""compiled"":129}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000531,トランクスとマイの再会,バトル開始から2ターンの間、チームに「時空を超えし者」カテゴリの味方が2体以上いるとき味方全員の気力+1、ATKとDEF15%UP(1回のみ),400053,1,2,[],0,100,2,"{""source"":""129"",""compiled"":129}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000532,トランクスとマイの再会,バトル開始から2ターンの間、チームに「時空を超えし者」カテゴリの味方が2体以上いるとき味方全員の気力+1、ATKとDEF15%UP(1回のみ),400053,1,2,[],0,100,2,"{""source"":""129"",""compiled"":129}",0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000541,トランクスとマイの再会,バトル開始から2ターンの間、チームに「時空を超えし者」カテゴリの味方が2体以上いるとき味方全員の気力+1、ATKとDEF15%UPし、更に「時空を超えし者」カテゴリの味方全員のATKとDEF5%UP(1回のみ),400054,1,2,[],0,100,2,"{""source"":""129"",""compiled"":129}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000542,トランクスとマイの再会,バトル開始から2ターンの間、チームに「時空を超えし者」カテゴリの味方が2体以上いるとき味方全員の気力+1、ATKとDEF15%UPし、更に「時空を超えし者」カテゴリの味方全員のATKとDEF5%UP(1回のみ),400054,1,2,[],0,100,2,"{""source"":""129"",""compiled"":129}",0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000543,トランクスとマイの再会,バトル開始から2ターンの間、チームに「時空を超えし者」カテゴリの味方が2体以上いるとき味方全員の気力+1、ATKとDEF15%UPし、更に「時空を超えし者」カテゴリの味方全員のATKとDEF5%UP(1回のみ),400054,1,2,[],51,100,2,"{""source"":""129"",""compiled"":129}",2,3,"[5,5,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000551,トランクスとマイの再会,バトル開始から3ターンの間、チームに「時空を超えし者」カテゴリの味方が2体以上いるとき味方全員の気力+1、ATKとDEF15%UPし、更に「時空を超えし者」カテゴリの味方全員のATKとDEF5%UP(1回のみ),400055,1,2,[],0,100,3,"{""source"":""129"",""compiled"":129}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000552,トランクスとマイの再会,バトル開始から3ターンの間、チームに「時空を超えし者」カテゴリの味方が2体以上いるとき味方全員の気力+1、ATKとDEF15%UPし、更に「時空を超えし者」カテゴリの味方全員のATKとDEF5%UP(1回のみ),400055,1,2,[],0,100,3,"{""source"":""129"",""compiled"":129}",0,5,"[1,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000553,トランクスとマイの再会,バトル開始から3ターンの間、チームに「時空を超えし者」カテゴリの味方が2体以上いるとき味方全員の気力+1、ATKとDEF15%UPし、更に「時空を超えし者」カテゴリの味方全員のATKとDEF5%UP(1回のみ),400055,1,2,[],51,100,3,"{""source"":""129"",""compiled"":129}",2,3,"[5,5,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000821,絶対神の嘆き,「時空を超えし者」カテゴリの敵がいるとき、3ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員のATKとDEF15%UP(1回のみ),400082,1,2,[],14,100,3,"{""source"":""2738"",""compiled"":2738}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000822,絶対神の嘆き,「時空を超えし者」カテゴリの敵がいるとき、3ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員のATKとDEF15%UP(1回のみ),400082,1,2,[],418,100,3,"{""source"":""2738"",""compiled"":2738}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000831,絶対神の嘆き,「時空を超えし者」カテゴリの敵がいるとき、3ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF15%UP(1回のみ),400083,1,2,[],14,100,3,"{""source"":""2738"",""compiled"":2738}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000832,絶対神の嘆き,「時空を超えし者」カテゴリの敵がいるとき、3ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF15%UP(1回のみ),400083,1,2,[],14,100,3,"{""source"":""2738"",""compiled"":2738}",0,5,"[2,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000833,絶対神の嘆き,「時空を超えし者」カテゴリの敵がいるとき、3ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF15%UP(1回のみ),400083,1,2,[],418,100,3,"{""source"":""2738"",""compiled"":2738}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000834,絶対神の嘆き,「時空を超えし者」カテゴリの敵がいるとき、3ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF15%UP(1回のみ),400083,1,2,[],418,100,3,"{""source"":""2738"",""compiled"":2738}",0,5,"[2,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000841,絶対神の嘆き,「時空を超えし者」カテゴリの敵がいるとき、3ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),400084,1,2,[],14,100,3,"{""source"":""2738"",""compiled"":2738}",2,3,"[20,20,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000842,絶対神の嘆き,「時空を超えし者」カテゴリの敵がいるとき、3ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),400084,1,2,[],14,100,3,"{""source"":""2738"",""compiled"":2738}",0,5,"[2,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000843,絶対神の嘆き,「時空を超えし者」カテゴリの敵がいるとき、3ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),400084,1,2,[],418,100,3,"{""source"":""2738"",""compiled"":2738}",2,3,"[20,20,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000844,絶対神の嘆き,「時空を超えし者」カテゴリの敵がいるとき、3ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),400084,1,2,[],418,100,3,"{""source"":""2738"",""compiled"":2738}",0,5,"[2,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000851,絶対神の嘆き,「時空を超えし者」または「融合/合体戦士」カテゴリの敵がいるとき、4ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),400085,1,2,[],14,100,4,"{""source"":""2738|2308"",""compiled"":[""|"",2738,2308]}",2,3,"[20,20,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000852,絶対神の嘆き,「時空を超えし者」または「融合/合体戦士」カテゴリの敵がいるとき、4ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),400085,1,2,[],14,100,4,"{""source"":""2738|2308"",""compiled"":[""|"",2738,2308]}",0,5,"[2,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000853,絶対神の嘆き,「時空を超えし者」または「融合/合体戦士」カテゴリの敵がいるとき、4ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),400085,1,2,[],418,100,4,"{""source"":""2738|2308"",""compiled"":[""|"",2738,2308]}",2,3,"[20,20,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
4000854,絶対神の嘆き,「時空を超えし者」または「融合/合体戦士」カテゴリの敵がいるとき、4ターンの間、「神次元」または「世界の混乱」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),400085,1,2,[],418,100,4,"{""source"":""2738|2308"",""compiled"":[""|"",2738,2308]}",0,5,"[2,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
5000121,飛ばせハイヤードラゴン！,HP70%以下のとき、1ターンの間、↵味方全員のATKとDEF15%UP(1回のみ),500012,1,2,[],0,100,1,"{""source"":""807"",""compiled"":807}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
5000131,飛ばせハイヤードラゴン！,"HP70%以下のとき、自身のHPが15%回復し、
1ターンの間、味方全員のATKとDEF15%UP(1回のみ)",500013,1,2,[],0,100,1,"{""source"":""807"",""compiled"":807}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
5000132,飛ばせハイヤードラゴン！,"HP70%以下のとき、自身のHPが15%回復し、
1ターンの間、味方全員のATKとDEF15%UP(1回のみ)",500013,1,1,[],0,100,1,"{""source"":""807"",""compiled"":807}",2,4,"[15,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
5000521,あの世からの一撃,バトル開始から5ターン目に、2ターンの間、味方全員のATKとDEF15%UPし、バトル開始から5ターン目以降に、「劇場版BOSS」または「宇宙をわたる戦士」カテゴリの敵がいるとき、1ターンの間、超系の味方全員のATK10%UP(1回のみ),500052,1,2,[],0,100,2,"{""source"":""1477"",""compiled"":1477}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
5000522,あの世からの一撃,バトル開始から5ターン目に、2ターンの間、味方全員のATKとDEF15%UPし、バトル開始から5ターン目以降に、「劇場版BOSS」または「宇宙をわたる戦士」カテゴリの敵がいるとき、1ターンの間、超系の味方全員のATK10%UP(1回のみ),500052,1,12,[],0,100,1,"{""source"":""1477\u0026(1478|3142)"",""compiled"":[""\u0026"",1477,[""|"",1478,3142]]}",2,1,"[10,0,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
5000531,あの世からの一撃,バトル開始から5ターン目に、2ターンの間、味方全員のATKとDEF15%UPし、バトル開始から5ターン目以降に、「劇場版BOSS」または「宇宙をわたる戦士」カテゴリの敵がいるとき、2ターンの間、超系の味方全員のATKとDEF10%UP(1回のみ),500053,1,2,[],0,100,2,"{""source"":""1477"",""compiled"":1477}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
5000532,あの世からの一撃,バトル開始から5ターン目に、2ターンの間、味方全員のATKとDEF15%UPし、バトル開始から5ターン目以降に、「劇場版BOSS」または「宇宙をわたる戦士」カテゴリの敵がいるとき、2ターンの間、超系の味方全員のATKとDEF10%UP(1回のみ),500053,1,12,[],0,100,2,"{""source"":""1477\u0026(1478|3142)"",""compiled"":[""\u0026"",1477,[""|"",1478,3142]]}",2,3,"[10,10,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
5000541,あの世からの一撃,バトル開始から5ターン目に、2ターンの間、味方全員のATKとDEF15%UPし、バトル開始から5ターン目以降に、「劇場版BOSS」または「宇宙をわたる戦士」カテゴリの敵がいるとき、2ターンの間、超系の味方全員のATKとDEF10%UP、1ターンの間、「あの世の戦士」カテゴリの味方全員のATK5%UP(1回のみ),500054,1,2,[],0,100,2,"{""source"":""1477"",""compiled"":1477}",2,3,"[15,15,0]",2024-06-18 10:28:05.039644,2024-06-18 10:28:05.039644
5000542,あの世からの一撃,バトル開始から5ターン目に、2ターンの間、味方全員のATKとDEF15%UPし、バトル開始から5ターン目以降に、「劇場版BOSS」または「宇宙をわたる戦士」カテゴリの敵がいるとき、2ターンの間、超系の味方全員のATKとDEF10%UP、1ターンの間、「あの世の戦士」カテゴリの味方全員のATK5%UP(1回のみ),500054,1,12,[],0,100,2,"{""source"":""1477\u0026(1478|3142)"",""compiled"":[""\u0026"",1477,[""|"",1478,3142]]}",2,3,"[10,10,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000543,あの世からの一撃,バトル開始から5ターン目に、2ターンの間、味方全員のATKとDEF15%UPし、バトル開始から5ターン目以降に、「劇場版BOSS」または「宇宙をわたる戦士」カテゴリの敵がいるとき、2ターンの間、超系の味方全員のATKとDEF10%UP、1ターンの間、「あの世の戦士」カテゴリの味方全員のATK5%UP(1回のみ),500054,1,2,[],105,100,1,"{""source"":""1477\u0026(1478|3142)"",""compiled"":[""\u0026"",1477,[""|"",1478,3142]]}",2,1,"[5,0,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000551,あの世からの一撃,バトル開始から5ターン目に、3ターンの間、味方全員のATKとDEF15%UPし、バトル開始から5ターン目以降に、「劇場版BOSS」または「宇宙をわたる戦士」カテゴリの敵がいるとき、2ターンの間、超系の味方全員のATKとDEF10%UP、1ターンの間、「あの世の戦士」カテゴリの味方全員のATK10%UP(1回のみ),500055,1,2,[],0,100,3,"{""source"":""1477"",""compiled"":1477}",2,3,"[15,15,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000552,あの世からの一撃,バトル開始から5ターン目に、3ターンの間、味方全員のATKとDEF15%UPし、バトル開始から5ターン目以降に、「劇場版BOSS」または「宇宙をわたる戦士」カテゴリの敵がいるとき、2ターンの間、超系の味方全員のATKとDEF10%UP、1ターンの間、「あの世の戦士」カテゴリの味方全員のATK10%UP(1回のみ),500055,1,12,[],0,100,2,"{""source"":""1477\u0026(1478|3142)"",""compiled"":[""\u0026"",1477,[""|"",1478,3142]]}",2,3,"[10,10,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000553,あの世からの一撃,バトル開始から5ターン目に、3ターンの間、味方全員のATKとDEF15%UPし、バトル開始から5ターン目以降に、「劇場版BOSS」または「宇宙をわたる戦士」カテゴリの敵がいるとき、2ターンの間、超系の味方全員のATKとDEF10%UP、1ターンの間、「あの世の戦士」カテゴリの味方全員のATK10%UP(1回のみ),500055,1,2,[],105,100,1,"{""source"":""1477\u0026(1478|3142)"",""compiled"":[""\u0026"",1477,[""|"",1478,3142]]}",2,1,"[10,0,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000721,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+1、ATKとDEF15%UP(1回のみ),500072,1,2,[],477,100,2,,2,3,"[15,15,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000722,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+1、ATKとDEF15%UP(1回のみ),500072,1,2,[],477,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000723,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+1、ATKとDEF15%UP(1回のみ),500072,1,2,[],47,100,2,,2,3,"[15,15,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000724,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+1、ATKとDEF15%UP(1回のみ),500072,1,2,[],47,100,2,,0,5,"[1,0,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000731,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF15%UP(1回のみ),500073,1,2,[],477,100,2,,2,3,"[15,15,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000732,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF15%UP(1回のみ),500073,1,2,[],477,100,2,,0,5,"[2,0,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000733,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF15%UP(1回のみ),500073,1,2,[],47,100,2,,2,3,"[15,15,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000734,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF15%UP(1回のみ),500073,1,2,[],47,100,2,,0,5,"[2,0,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000741,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),500074,1,2,[],477,100,2,,2,3,"[20,20,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000742,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),500074,1,2,[],477,100,2,,0,5,"[2,0,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000743,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),500074,1,2,[],47,100,2,,2,3,"[20,20,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000744,残酷な挑発,バトル開始から2ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),500074,1,2,[],47,100,2,,0,5,"[2,0,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000751,残酷な挑発,バトル開始から3ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),500075,1,2,[],477,100,3,,2,3,"[20,20,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000752,残酷な挑発,バトル開始から3ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),500075,1,2,[],477,100,3,,0,5,"[2,0,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000753,残酷な挑発,バトル開始から3ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),500075,1,2,[],47,100,3,,2,3,"[20,20,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
5000754,残酷な挑発,バトル開始から3ターンの間、「恐怖の征服」または「最凶の一族」カテゴリの味方全員の気力+2、ATKとDEF20%UP(1回のみ),500075,1,2,[],47,100,3,,0,5,"[2,0,0]",2024-06-18 10:28:05.102103,2024-06-18 10:28:05.102103
