id,budokai_id,mission_type,name,priority,target_value,prev_budokai_mission_id,created_at,updated_at
31018,31,3,"Score 6,700,000 points",85,6700000,31017.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31019,31,3,"Score 7,000,000 points",84,7000000,31018.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31020,31,3,"Score 7,300,000 points",83,7300000,31019.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31021,31,3,"Score 7,400,000 points",82,7400000,31020.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31022,31,3,"Score 7,500,000 points",81,7500000,31021.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31023,31,3,"Score 7,600,000 points",80,7600000,31022.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31024,31,3,"Score 7,700,000 points",79,7700000,31023.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31025,31,3,"Score 8,000,000 points",78,8000000,31024.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31026,31,3,"Score 8,300,000 points",77,8300000,31025.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31027,31,3,"Score 8,400,000 points",76,8400000,31026.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31028,31,3,"Score 8,500,000 points",75,8500000,31027.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31029,31,3,"Score 8,600,000 points",74,8600000,31028.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31030,31,3,"Score 8,700,000 points",73,8700000,31029.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31031,31,3,"Score 9,000,000 points",72,9000000,31030.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31032,31,3,"Score 10,000,000 points",71,10000000,31031.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31033,31,3,"Score 11,000,000 points",70,11000000,31032.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31034,31,3,"Score 12,000,000 points",69,12000000,31033.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31035,31,3,"Score 13,000,000 points",68,13000000,31034.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31036,31,3,"Score 14,000,000 points",67,14000000,31035.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31037,31,3,"Score 15,000,000 points",66,15000000,31036.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31038,31,3,"Score 16,000,000 points",65,16000000,31037.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31039,31,3,"Score 17,000,000 points",64,17000000,31038.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31040,31,3,"Score 18,000,000 points",63,18000000,31039.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31041,31,3,"Score 19,000,000 points",62,19000000,31040.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31042,31,3,"Score 20,000,000 points",61,20000000,31041.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31043,31,3,"Score 21,000,000 points",60,21000000,31042.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31044,31,3,"Score 22,000,000 points",59,22000000,31043.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31045,31,3,"Score 23,000,000 points",58,23000000,31044.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31046,31,3,"Score 24,000,000 points",57,24000000,31045.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31047,31,3,"Score 25,000,000 points",56,25000000,31046.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31048,31,3,"Score 26,000,000 points",55,26000000,31047.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31049,31,3,"Score 27,000,000 points",54,27000000,31048.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31050,31,3,"Score 28,000,000 points",53,28000000,31049.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31051,31,3,"Score 29,000,000 points",52,29000000,31050.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31052,31,3,"Score 30,000,000 points",51,30000000,31051.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31053,31,4,Win 2 World Tournaments in a row,50,2,,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31054,31,4,Win 3 World Tournaments in a row,49,3,31053.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31055,31,4,Win 4 World Tournaments in a row,48,4,31054.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31056,31,4,Win 5 World Tournaments in a row,47,5,31055.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31057,31,4,Win 6 World Tournaments in a row,46,6,31056.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31058,31,4,Win 7 World Tournaments in a row,45,7,31057.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31059,31,4,Win 8 World Tournaments in a row,44,8,31058.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31060,31,4,Win 9 World Tournaments in a row,43,9,31059.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31061,31,4,Win 10 World Tournaments in a row,42,10,31060.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31062,31,4,Win 11 World Tournaments in a row,41,11,31061.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31063,31,4,Win 12 World Tournaments in a row,40,12,31062.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31064,31,4,Win 13 World Tournaments in a row,39,13,31063.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31065,31,4,Win 14 World Tournaments in a row,38,14,31064.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31066,31,4,Win 15 World Tournaments in a row,37,15,31065.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31067,31,4,Win 16 World Tournaments in a row,36,16,31066.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31068,31,4,Win 17 World Tournaments in a row,35,17,31067.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31069,31,4,Win 18 World Tournaments in a row,34,18,31068.0,2024-06-18 10:29:17.557820,2024-06-18 10:29:17.557820
31070,31,4,Win 19 World Tournaments in a row,33,19,31069.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31071,31,4,Win 20 World Tournaments in a row,32,20,31070.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31072,31,1,Get 1 win,31,1,,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31073,31,1,Get 2 wins,30,2,31072.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31074,31,1,Get 3 wins,29,3,31073.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31075,31,1,Get 4 wins,28,4,31074.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31076,31,1,Get 5 wins,27,5,31075.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31077,31,1,Get 6 wins,26,6,31076.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31078,31,1,Get 7 wins,25,7,31077.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31079,31,1,Get 8 wins,24,8,31078.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31080,31,1,Get 9 wins,23,9,31079.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31081,31,1,Get 10 wins,22,10,31080.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31082,31,1,Get 11 wins,21,11,31081.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31083,31,1,Get 12 wins,20,12,31082.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31084,31,1,Get 13 wins,19,13,31083.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31085,31,1,Get 14 wins,18,14,31084.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31086,31,1,Get 15 wins,17,15,31085.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31087,31,1,Get 16 wins,16,16,31086.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31088,31,1,Get 17 wins,15,17,31087.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31089,31,1,Get 18 wins,14,18,31088.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31090,31,1,Get 19 wins,13,19,31089.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31091,31,1,Get 20 wins,12,20,31090.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31092,31,2,Reach King Chappa Tier,11,2,,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31093,31,2,Reach Hercule Tier,10,3,31092.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31094,31,2,Reach Videl Tier,9,4,31093.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31095,31,2,Reach Master Roshi Tier,8,5,31094.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31096,31,2,Reach Korin Tier,7,6,31095.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31097,31,2,Reach Kami Tier,6,7,31096.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31098,31,2,Reach King Yemma Tier,5,8,31097.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31099,31,2,Reach King Kai Tier,4,9,31098.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31100,31,2,Reach Supreme Kai Tier,3,10,31099.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31101,31,2,Reach Elder Kai Tier,2,11,31100.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
31102,31,2,Reach Beerus Tier,1,12,31101.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32001,32,3,"Score 10,000 points",102,10000,,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32002,32,3,"Score 50,000 points",101,50000,32001.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32003,32,3,"Score 100,000 points",100,100000,32002.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32004,32,3,"Score 250,000 points",99,250000,32003.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32005,32,3,"Score 500,000 points",98,500000,32004.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32006,32,3,"Score 1,000,000 points",97,1000000,32005.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32007,32,3,"Score 1,500,000 points",96,1500000,32006.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32008,32,3,"Score 2,000,000 points",95,2000000,32007.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32009,32,3,"Score 2,500,000 points",94,2500000,32008.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32010,32,3,"Score 3,000,000 points",93,3000000,32009.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32011,32,3,"Score 4,000,000 points",92,4000000,32010.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32012,32,3,"Score 5,000,000 points",91,5000000,32011.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32013,32,3,"Score 6,000,000 points",90,6000000,32012.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32014,32,3,"Score 6,300,000 points",89,6300000,32013.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32015,32,3,"Score 6,400,000 points",88,6400000,32014.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32016,32,3,"Score 6,500,000 points",87,6500000,32015.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32017,32,3,"Score 6,600,000 points",86,6600000,32016.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32018,32,3,"Score 6,700,000 points",85,6700000,32017.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32019,32,3,"Score 7,000,000 points",84,7000000,32018.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32020,32,3,"Score 7,300,000 points",83,7300000,32019.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32021,32,3,"Score 7,400,000 points",82,7400000,32020.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32022,32,3,"Score 7,500,000 points",81,7500000,32021.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32023,32,3,"Score 7,600,000 points",80,7600000,32022.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32024,32,3,"Score 7,700,000 points",79,7700000,32023.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32025,32,3,"Score 8,000,000 points",78,8000000,32024.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32026,32,3,"Score 8,300,000 points",77,8300000,32025.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32027,32,3,"Score 8,400,000 points",76,8400000,32026.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32028,32,3,"Score 8,500,000 points",75,8500000,32027.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32029,32,3,"Score 8,600,000 points",74,8600000,32028.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32030,32,3,"Score 8,700,000 points",73,8700000,32029.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32031,32,3,"Score 9,000,000 points",72,9000000,32030.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32032,32,3,"Score 10,000,000 points",71,10000000,32031.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32033,32,3,"Score 11,000,000 points",70,11000000,32032.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32034,32,3,"Score 12,000,000 points",69,12000000,32033.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32035,32,3,"Score 13,000,000 points",68,13000000,32034.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32036,32,3,"Score 14,000,000 points",67,14000000,32035.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32037,32,3,"Score 15,000,000 points",66,15000000,32036.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32038,32,3,"Score 16,000,000 points",65,16000000,32037.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32039,32,3,"Score 17,000,000 points",64,17000000,32038.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32040,32,3,"Score 18,000,000 points",63,18000000,32039.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32041,32,3,"Score 19,000,000 points",62,19000000,32040.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32042,32,3,"Score 20,000,000 points",61,20000000,32041.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32043,32,3,"Score 21,000,000 points",60,21000000,32042.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32044,32,3,"Score 22,000,000 points",59,22000000,32043.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32045,32,3,"Score 23,000,000 points",58,23000000,32044.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32046,32,3,"Score 24,000,000 points",57,24000000,32045.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32047,32,3,"Score 25,000,000 points",56,25000000,32046.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32048,32,3,"Score 26,000,000 points",55,26000000,32047.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32049,32,3,"Score 27,000,000 points",54,27000000,32048.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32050,32,3,"Score 28,000,000 points",53,28000000,32049.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32051,32,3,"Score 29,000,000 points",52,29000000,32050.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32052,32,3,"Score 30,000,000 points",51,30000000,32051.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32053,32,4,Win 2 World Tournaments in a row,50,2,,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32054,32,4,Win 3 World Tournaments in a row,49,3,32053.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32055,32,4,Win 4 World Tournaments in a row,48,4,32054.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32056,32,4,Win 5 World Tournaments in a row,47,5,32055.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32057,32,4,Win 6 World Tournaments in a row,46,6,32056.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32058,32,4,Win 7 World Tournaments in a row,45,7,32057.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32059,32,4,Win 8 World Tournaments in a row,44,8,32058.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32060,32,4,Win 9 World Tournaments in a row,43,9,32059.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32061,32,4,Win 10 World Tournaments in a row,42,10,32060.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32062,32,4,Win 11 World Tournaments in a row,41,11,32061.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32063,32,4,Win 12 World Tournaments in a row,40,12,32062.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32064,32,4,Win 13 World Tournaments in a row,39,13,32063.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32065,32,4,Win 14 World Tournaments in a row,38,14,32064.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32066,32,4,Win 15 World Tournaments in a row,37,15,32065.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32067,32,4,Win 16 World Tournaments in a row,36,16,32066.0,2024-06-18 10:29:17.565953,2024-06-18 10:29:17.565953
32068,32,4,Win 17 World Tournaments in a row,35,17,32067.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32069,32,4,Win 18 World Tournaments in a row,34,18,32068.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32070,32,4,Win 19 World Tournaments in a row,33,19,32069.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32071,32,4,Win 20 World Tournaments in a row,32,20,32070.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32072,32,1,Get 1 win,31,1,,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32073,32,1,Get 2 wins,30,2,32072.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32074,32,1,Get 3 wins,29,3,32073.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32075,32,1,Get 4 wins,28,4,32074.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32076,32,1,Get 5 wins,27,5,32075.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32077,32,1,Get 6 wins,26,6,32076.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32078,32,1,Get 7 wins,25,7,32077.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32079,32,1,Get 8 wins,24,8,32078.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32080,32,1,Get 9 wins,23,9,32079.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32081,32,1,Get 10 wins,22,10,32080.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32082,32,1,Get 11 wins,21,11,32081.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32083,32,1,Get 12 wins,20,12,32082.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32084,32,1,Get 13 wins,19,13,32083.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32085,32,1,Get 14 wins,18,14,32084.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32086,32,1,Get 15 wins,17,15,32085.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32087,32,1,Get 16 wins,16,16,32086.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32088,32,1,Get 17 wins,15,17,32087.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32089,32,1,Get 18 wins,14,18,32088.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32090,32,1,Get 19 wins,13,19,32089.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32091,32,1,Get 20 wins,12,20,32090.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32092,32,2,Reach King Chappa Tier,11,2,,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32093,32,2,Reach Hercule Tier,10,3,32092.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32094,32,2,Reach Videl Tier,9,4,32093.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32095,32,2,Reach Master Roshi Tier,8,5,32094.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32096,32,2,Reach Korin Tier,7,6,32095.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32097,32,2,Reach Kami Tier,6,7,32096.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32098,32,2,Reach King Yemma Tier,5,8,32097.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32099,32,2,Reach King Kai Tier,4,9,32098.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32100,32,2,Reach Supreme Kai Tier,3,10,32099.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32101,32,2,Reach Elder Kai Tier,2,11,32100.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
32102,32,2,Reach Beerus Tier,1,12,32101.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33001,33,3,"Score 10,000 points",102,10000,,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33002,33,3,"Score 50,000 points",101,50000,33001.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33003,33,3,"Score 100,000 points",100,100000,33002.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33004,33,3,"Score 250,000 points",99,250000,33003.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33005,33,3,"Score 500,000 points",98,500000,33004.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33006,33,3,"Score 1,000,000 points",97,1000000,33005.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33007,33,3,"Score 1,500,000 points",96,1500000,33006.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33008,33,3,"Score 2,000,000 points",95,2000000,33007.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33009,33,3,"Score 2,500,000 points",94,2500000,33008.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33010,33,3,"Score 3,000,000 points",93,3000000,33009.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33011,33,3,"Score 4,000,000 points",92,4000000,33010.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33012,33,3,"Score 5,000,000 points",91,5000000,33011.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33013,33,3,"Score 6,000,000 points",90,6000000,33012.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33014,33,3,"Score 6,300,000 points",89,6300000,33013.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33015,33,3,"Score 6,400,000 points",88,6400000,33014.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33016,33,3,"Score 6,500,000 points",87,6500000,33015.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33017,33,3,"Score 6,600,000 points",86,6600000,33016.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33018,33,3,"Score 6,700,000 points",85,6700000,33017.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33019,33,3,"Score 7,000,000 points",84,7000000,33018.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33020,33,3,"Score 7,300,000 points",83,7300000,33019.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33021,33,3,"Score 7,400,000 points",82,7400000,33020.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33022,33,3,"Score 7,500,000 points",81,7500000,33021.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33023,33,3,"Score 7,600,000 points",80,7600000,33022.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33024,33,3,"Score 7,700,000 points",79,7700000,33023.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33025,33,3,"Score 8,000,000 points",78,8000000,33024.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33026,33,3,"Score 8,300,000 points",77,8300000,33025.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33027,33,3,"Score 8,400,000 points",76,8400000,33026.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33028,33,3,"Score 8,500,000 points",75,8500000,33027.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33029,33,3,"Score 8,600,000 points",74,8600000,33028.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33030,33,3,"Score 8,700,000 points",73,8700000,33029.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33031,33,3,"Score 9,000,000 points",72,9000000,33030.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33032,33,3,"Score 10,000,000 points",71,10000000,33031.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33033,33,3,"Score 11,000,000 points",70,11000000,33032.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33034,33,3,"Score 12,000,000 points",69,12000000,33033.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33035,33,3,"Score 13,000,000 points",68,13000000,33034.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33036,33,3,"Score 14,000,000 points",67,14000000,33035.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33037,33,3,"Score 15,000,000 points",66,15000000,33036.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33038,33,3,"Score 16,000,000 points",65,16000000,33037.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33039,33,3,"Score 17,000,000 points",64,17000000,33038.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33040,33,3,"Score 18,000,000 points",63,18000000,33039.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33041,33,3,"Score 19,000,000 points",62,19000000,33040.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33042,33,3,"Score 20,000,000 points",61,20000000,33041.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
33043,33,3,"Score 21,000,000 points",60,21000000,33042.0,2024-06-18 10:29:17.574064,2024-06-18 10:29:17.574064
