id,ai_type,action_type,weight,hp_rate_begin,hp_rate_end,min_interval,max_number,atk_rate_1,atk_rate_2,max_num_per_turn,recover_hp_rate,next_ai_type,ai_param,ai_param2,attack_order
765,125,2,23,0.0,100.0,4,999,100,100,1,0,,,,-1
766,126,0,12,0.0,100.0,0,999,100,100,1,0,,,,-1
767,126,1,38,0.0,100.0,0,999,100,100,9,0,,,,-1
768,126,2,20,0.0,100.0,8,999,100,100,1,0,,,,-1
769,126,4,30,0.0,90.0,0,999,100,100,1,13,,,,-1
770,127,0,12,0.0,100.0,0,999,100,100,1,0,,,,-1
771,127,1,36,0.0,100.0,0,999,100,100,7,0,,,,-1
772,127,2,20,0.0,100.0,6,999,100,100,1,0,,,,-1
773,127,3,32,0.0,100.0,0,999,90,85,4,0,,,,-1
774,19000,1,100,0.0,100.0,0,999,100,100,6,0,19001.0,,,-1
775,19001,1,100,0.0,100.0,0,999,100,100,6,0,19002.0,,,-1
776,19002,1,100,0.0,100.0,0,999,100,100,6,0,19003.0,,,-1
777,19003,2,100,0.0,100.0,0,999,100,100,1,0,19004.0,4305.0,11205.0,-1
778,19004,1,100,0.0,100.0,0,999,100,100,6,0,19005.0,,,-1
779,19005,1,100,0.0,100.0,0,999,100,100,6,0,19006.0,,,-1
780,19006,1,100,0.0,100.0,0,999,100,100,6,0,19007.0,,,-1
781,19007,0,100,0.0,100.0,0,999,100,100,1,0,19008.0,,,-1
782,19008,1,100,0.0,100.0,0,999,100,100,6,0,19009.0,,,-1
783,19009,2,100,0.0,100.0,0,999,100,100,2,0,19010.0,4306.0,11207.0,-1
784,19010,1,100,0.0,100.0,0,999,100,100,6,0,19011.0,,,-1
785,19011,1,100,0.0,100.0,0,999,100,100,6,0,19012.0,,,-1
786,19012,1,100,0.0,100.0,0,999,100,100,6,0,19013.0,,,-1
787,19013,1,100,0.0,100.0,0,999,100,100,6,0,19014.0,,,-1
788,19014,1,100,0.0,100.0,0,999,100,100,6,0,19015.0,,,-1
789,19015,2,100,0.0,100.0,0,999,100,100,2,0,19000.0,4307.0,11209.0,-1
790,128,1,70,0.0,100.0,0,999,100,100,3,0,,,,-1
791,128,2,10,0.0,100.0,0,999,100,100,1,0,,4330.0,11253.0,-1
792,128,2,10,0.0,100.0,0,999,100,100,1,0,,4331.0,11255.0,-1
793,128,2,10,0.0,100.0,0,999,100,100,1,0,,4332.0,11257.0,-1
794,129,1,800,0.0,100.0,0,999,100,100,4,0,,,,-1
795,129,2,67,0.0,100.0,0,999,100,100,1,0,,4324.0,11235.0,-1
796,129,2,67,0.0,100.0,0,999,100,100,1,0,,4325.0,11237.0,-1
797,129,2,66,0.0,100.0,0,999,100,100,1,0,,4326.0,11239.0,-1
798,130,1,750,0.0,100.0,0,999,100,100,5,0,,,,-1
799,130,2,84,0.0,100.0,0,999,100,100,1,0,,4324.0,11241.0,-1
800,130,2,83,0.0,100.0,0,999,100,100,1,0,,4325.0,11243.0,-1
801,130,2,83,0.0,100.0,0,999,100,100,1,0,,4326.0,11245.0,-1
802,131,1,700,0.0,100.0,0,999,100,100,7,0,,,,-1
803,131,2,100,0.0,100.0,0,999,100,100,1,0,,4327.0,11247.0,-1
804,131,2,100,0.0,100.0,0,999,100,100,1,0,,4328.0,11249.0,-1
805,131,2,100,0.0,100.0,0,999,100,100,1,0,,4329.0,11251.0,-1
806,132,1,850,0.0,100.0,0,999,100,100,4,0,,,,-1
807,132,2,50,0.0,100.0,0,999,100,100,1,0,,4327.0,11247.0,-1
808,132,2,50,0.0,100.0,0,999,100,100,1,0,,4328.0,11249.0,-1
809,132,2,50,0.0,100.0,0,999,100,100,1,0,,4329.0,11251.0,-1
810,133,1,300,0.0,100.0,0,999,100,100,2,0,,,,-1
811,133,2,700,0.0,100.0,0,999,100,100,1,0,,,,-1
812,134,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1
813,134,1,18,0.0,100.0,0,999,100,100,7,0,,,,-1
814,134,2,12,0.0,100.0,6,999,100,100,1,0,,,,-1
815,134,4,60,0.0,90.0,0,999,100,100,1,5,,,,-1
816,135,0,5,0.0,100.0,0,999,100,100,1,0,,,,-1
817,135,1,15,0.0,100.0,0,999,100,100,8,0,,,,-1
818,135,2,12,0.0,100.0,5,999,100,100,2,0,,,,-1
819,135,4,68,0.0,90.0,0,999,100,100,1,7,,,,-1
820,136,2,99,0.0,100.0,0,999,100,100,1,0,137.0,,,0
821,137,1,1,0.0,100.0,0,999,100,100,3,0,,,,-1
822,138,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1
823,138,1,65,0.0,100.0,0,999,100,100,10,0,,,,-1
824,138,2,25,0.0,100.0,2,999,100,100,3,0,,,,-1
825,139,0,8,0.0,100.0,0,999,100,100,1,0,,,,-1
826,139,1,40,0.0,100.0,0,999,100,100,7,0,,,,-1
827,139,2,15,0.0,100.0,6,999,100,100,1,0,,,,-1
828,139,4,37,0.0,90.0,0,999,100,100,1,15,,,,-1
829,140,0,5,0.0,100.0,0,999,100,100,1,0,,,,-1
830,140,1,35,0.0,100.0,0,999,100,100,8,0,,,,-1
831,140,2,25,0.0,100.0,7,999,100,100,1,0,,,,-1
832,140,4,35,0.0,90.0,0,999,100,100,1,15,,,,-1
833,141,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1
834,141,1,42,0.0,100.0,0,999,100,100,10,0,,,,-1
835,141,2,18,0.0,100.0,9,999,100,100,1,0,,,,-1
836,141,4,30,0.0,90.0,0,999,100,100,1,15,,,,-1
837,142,0,5,0.0,100.0,0,999,100,100,1,0,,,,-1
838,142,1,42,0.0,100.0,0,999,100,100,10,0,,,,-1
839,142,2,20,0.0,100.0,9,999,100,100,1,0,,,,-1
840,142,4,33,0.0,90.0,0,999,100,100,1,20,,,,-1
841,20000,1,30,0.0,100.0,0,999,100,100,4,0,,,,-1
842,20000,2,20,0.0,100.0,3,999,100,100,1,0,,,,-1
843,20000,4,50,0.0,90.0,0,999,100,100,1,10,,,,1
844,21000,5,100,0.0,100.0,0,999,100,100,3,0,21001.0,1.0,3.0,0
845,21001,1,100,0.0,100.0,0,999,100,100,5,0,21002.0,,,0
846,21002,5,100,0.0,100.0,0,999,100,100,3,0,21003.0,1.0,2.0,1
847,21003,1,100,0.0,100.0,0,999,100,100,5,0,21004.0,,,1
848,21004,1,100,0.0,100.0,0,999,100,100,5,0,21005.0,,,1
849,21005,1,100,0.0,100.0,0,999,100,100,5,0,21006.0,,,2
850,21006,1,100,0.0,100.0,0,999,100,100,5,0,21007.0,,,2
851,21007,5,100,0.0,100.0,0,999,100,100,3,0,21008.0,1.0,1.0,2
852,21008,2,100,0.0,100.0,0,999,100,100,1,0,21000.0,,,3
853,22000,1,100,0.0,100.0,0,999,100,100,7,0,22001.0,,,-1
854,22001,5,100,0.0,100.0,0,999,100,100,2,0,22002.0,1.0,3.0,-1
855,22002,1,100,0.0,100.0,0,999,100,100,7,0,22003.0,,,-1
856,22003,1,100,0.0,100.0,0,999,100,100,7,0,22004.0,,,-1
857,22004,1,100,0.0,100.0,0,999,100,100,7,0,22005.0,,,-1
858,22005,1,100,0.0,100.0,0,999,100,100,7,0,22006.0,,,-1
859,22006,1,100,0.0,100.0,0,999,100,100,7,0,22007.0,,,-1
860,22007,5,100,0.0,100.0,0,999,100,100,2,0,22008.0,1.0,2.0,-1
861,22008,1,100,0.0,100.0,0,999,100,100,7,0,22009.0,,,-1
862,22009,1,100,0.0,100.0,0,999,100,100,7,0,22010.0,,,-1
863,22010,5,100,0.0,100.0,0,999,100,100,1,0,22011.0,1.0,1.0,-1
864,22011,1,100,0.0,100.0,0,999,100,100,7,0,22012.0,,,-1
865,22012,1,100,0.0,100.0,0,999,100,100,7,0,22013.0,,,-1
866,22013,1,100,0.0,100.0,0,999,100,100,7,0,22014.0,,,-1
867,22014,1,100,0.0,100.0,0,999,100,100,7,0,22015.0,,,-1
868,22015,2,100,0.0,100.0,0,999,100,100,1,0,22000.0,4441.0,11509.0,-1
869,23000,1,50,0.0,100.0,0,999,100,100,6,0,,,,-1
870,23000,2,25,0.0,100.0,0,999,100,100,1,0,,4472.0,11559.0,-1
871,23000,2,25,0.0,100.0,0,999,100,100,1,0,,4473.0,11560.0,-1
872,143,1,70,0.0,100.0,0,999,100,100,8,0,,,,-1
873,143,2,30,0.0,100.0,4,999,100,100,2,0,,,,-1
874,24000,5,100,0.0,100.0,0,999,100,100,3,0,24001.0,1.0,3.0,-1
875,24001,1,100,0.0,100.0,0,999,100,100,6,0,24002.0,,,-1
876,24002,1,100,0.0,100.0,0,999,100,100,6,0,24003.0,,,-1
877,24003,5,100,0.0,100.0,0,999,100,100,3,0,24004.0,1.0,2.0,-1
878,24004,1,100,0.0,100.0,0,999,100,100,7,0,24005.0,,,-1
879,24005,1,100,0.0,100.0,0,999,100,100,7,0,24006.0,,,-1
880,24006,5,100,0.0,100.0,0,999,100,100,3,0,24007.0,1.0,1.0,-1
881,24007,2,100,0.0,100.0,0,999,100,100,1,0,24008.0,4485.0,11611.0,-1
882,24008,0,100,0.0,100.0,0,999,100,100,1,0,24009.0,,,-1
883,24009,1,100,0.0,100.0,0,999,100,100,8,0,24010.0,,,-1
884,24010,1,100,0.0,100.0,0,999,100,100,8,0,24011.0,,,-1
885,24011,1,100,0.0,100.0,0,999,100,100,8,0,24012.0,,,-1
886,24012,1,100,0.0,100.0,0,999,100,100,8,0,24013.0,,,-1
887,24013,1,100,0.0,100.0,0,999,100,100,8,0,24014.0,,,-1
888,24014,0,100,0.0,100.0,0,999,100,100,1,0,24015.0,,,-1
889,24015,2,100,0.0,100.0,0,999,100,100,1,0,24016.0,4484.0,11609.0,-1
890,24016,1,100,0.0,100.0,0,999,100,100,8,0,24017.0,,,-1
891,24017,1,100,0.0,100.0,0,999,100,100,8,0,24018.0,,,-1
892,24018,1,100,0.0,100.0,0,999,100,100,8,0,24019.0,,,-1
893,24019,1,100,0.0,100.0,0,999,100,100,8,0,24020.0,,,-1
894,24020,1,100,0.0,100.0,0,999,100,100,8,0,24021.0,,,-1
895,24021,1,100,0.0,100.0,0,999,100,100,8,0,24022.0,,,-1
896,24022,1,100,0.0,100.0,0,999,100,100,8,0,24023.0,,,-1
897,24023,0,100,0.0,100.0,0,999,100,100,1,0,24024.0,,,-1
898,24024,2,100,0.0,100.0,0,999,100,100,1,0,24025.0,4484.0,11609.0,-1
899,24025,1,100,0.0,100.0,0,999,100,100,8,0,24026.0,,,-1
900,24026,1,100,0.0,100.0,0,999,100,100,8,0,24027.0,,,-1
901,24027,1,100,0.0,100.0,0,999,100,100,8,0,24028.0,,,-1
902,24028,1,100,0.0,100.0,0,999,100,100,8,0,24029.0,,,-1
903,24029,1,100,0.0,100.0,0,999,100,100,8,0,24030.0,,,-1
904,24030,1,100,0.0,100.0,0,999,100,100,8,0,24031.0,,,-1
905,24031,1,100,0.0,100.0,0,999,100,100,8,0,24032.0,,,-1
906,24032,0,100,0.0,100.0,0,999,100,100,1,0,24033.0,,,-1
907,24033,2,100,0.0,100.0,0,999,100,100,1,0,24034.0,4484.0,11609.0,-1
908,24034,1,100,0.0,100.0,0,999,100,100,8,0,24035.0,,,-1
909,24035,1,100,0.0,100.0,0,999,100,100,8,0,24036.0,,,-1
910,24036,1,100,0.0,100.0,0,999,100,100,8,0,24037.0,,,-1
911,24037,1,100,0.0,100.0,0,999,100,100,8,0,24038.0,,,-1
912,24038,1,100,0.0,100.0,0,999,100,100,8,0,24039.0,,,-1
913,24039,1,100,0.0,100.0,0,999,100,100,8,0,24040.0,,,-1
914,24040,1,100,0.0,100.0,0,999,100,100,8,0,24041.0,,,-1
915,24041,0,100,0.0,100.0,0,999,100,100,1,0,24042.0,,,-1
916,24042,2,100,0.0,100.0,0,999,100,100,1,0,24043.0,4484.0,11609.0,-1
917,24043,1,100,0.0,100.0,0,999,100,100,8,0,24044.0,,,-1
918,24044,1,100,0.0,100.0,0,999,100,100,8,0,24000.0,,,-1
919,25000,1,100,0.0,100.0,0,999,100,100,7,0,25001.0,,,-1
920,25001,1,100,0.0,100.0,0,999,100,100,7,0,25002.0,,,-1
921,25002,5,100,0.0,100.0,0,999,100,100,1,0,25003.0,1.0,3.0,-1
922,25003,1,100,0.0,100.0,0,999,100,100,7,0,25004.0,,,-1
923,25004,1,100,0.0,100.0,0,999,100,100,7,0,25005.0,,,-1
924,25005,1,100,0.0,100.0,0,999,100,100,7,0,25006.0,,,-1
925,25006,1,100,0.0,100.0,0,999,100,100,7,0,25007.0,,,-1
926,25007,0,100,0.0,100.0,0,999,100,100,1,0,25008.0,,,-1
927,25008,5,100,0.0,100.0,0,999,100,100,2,0,25009.0,1.0,2.0,-1
928,25009,1,100,0.0,100.0,0,999,100,100,7,0,25010.0,,,-1
929,25010,1,100,0.0,100.0,0,999,100,100,7,0,25011.0,,,-1
930,25011,1,100,0.0,100.0,0,999,100,100,7,0,25012.0,,,-1
931,25012,5,100,0.0,100.0,0,999,100,100,2,0,25013.0,1.0,1.0,-1
932,25013,1,100,0.0,100.0,0,999,100,100,7,0,25014.0,,,-1
933,25014,1,100,0.0,100.0,0,999,100,100,7,0,25015.0,,,-1
934,25015,2,100,0.0,100.0,0,999,100,100,1,0,25000.0,4437.0,11501.0,-1
935,144,2,100,0.0,100.0,0,999,100,100,1,0,,,,1
936,145,1,100,0.0,100.0,0,999,100,100,3,0,,,,1
937,146,1,48,0.0,100.0,0,999,100,100,10,0,,,,-1
938,146,2,20,0.0,100.0,5,999,100,100,1,0,,,,-1
939,146,3,32,0.0,100.0,0,999,100,100,3,0,,,,-1
940,26000,1,100,0.0,100.0,0,999,100,100,6,0,26001.0,,,-1
941,26001,2,100,0.0,100.0,0,999,100,100,1,0,26002.0,4557.0,11832.0,-1
942,26002,1,100,0.0,100.0,0,999,100,100,6,0,26003.0,,,-1
943,26003,1,100,0.0,100.0,0,999,100,100,6,0,26004.0,,,-1
944,26004,5,100,0.0,100.0,0,999,100,100,2,0,26005.0,1.0,3.0,-1
945,26005,1,100,0.0,100.0,0,999,100,100,6,0,26006.0,,,-1
946,26006,1,100,0.0,100.0,0,999,100,100,6,0,26007.0,,,-1
947,26007,5,100,0.0,100.0,0,999,100,100,2,0,26008.0,1.0,2.0,-1
948,26008,1,100,0.0,100.0,0,999,100,100,6,0,26009.0,,,-1
949,26009,1,100,0.0,100.0,0,999,100,100,6,0,26010.0,,,-1
950,26010,5,100,0.0,100.0,0,999,100,100,1,0,26011.0,1.0,1.0,-1
951,26011,1,100,0.0,100.0,0,999,100,100,6,0,26012.0,,,-1
952,26012,1,100,0.0,100.0,0,999,100,100,6,0,26013.0,,,-1
953,26013,2,100,0.0,100.0,0,999,100,100,1,0,26014.0,4558.0,11868.0,-1
954,26014,1,100,0.0,100.0,0,999,100,100,6,0,26015.0,,,-1
955,26015,1,100,0.0,100.0,0,999,100,100,6,0,26000.0,,,-1
956,27000,1,100,0.0,100.0,0,999,100,100,6,0,27001.0,,,-1
957,27001,2,100,0.0,100.0,0,999,100,100,1,0,27002.0,4578.0,11834.0,-1
958,27002,1,100,0.0,100.0,0,999,100,100,6,0,27003.0,,,-1
959,27003,1,100,0.0,100.0,0,999,100,100,6,0,27004.0,,,-1
960,27004,5,100,0.0,100.0,0,999,100,100,2,0,27005.0,1.0,3.0,-1
961,27005,1,100,0.0,100.0,0,999,100,100,6,0,27006.0,,,-1
962,27006,1,100,0.0,100.0,0,999,100,100,6,0,27007.0,,,-1
963,27007,5,100,0.0,100.0,0,999,100,100,2,0,27008.0,1.0,2.0,-1
964,27008,1,100,0.0,100.0,0,999,100,100,6,0,27009.0,,,-1
965,27009,1,100,0.0,100.0,0,999,100,100,6,0,27010.0,,,-1
966,27010,5,100,0.0,100.0,0,999,100,100,1,0,27011.0,1.0,1.0,-1
967,27011,1,100,0.0,100.0,0,999,100,100,6,0,27012.0,,,-1
968,27012,1,100,0.0,100.0,0,999,100,100,6,0,27013.0,,,-1
969,27013,2,100,0.0,100.0,0,999,100,100,1,0,27014.0,4559.0,11870.0,-1
970,27014,1,100,0.0,100.0,0,999,100,100,6,0,27015.0,,,-1
971,27015,1,100,0.0,100.0,0,999,100,100,6,0,27000.0,,,-1
972,28000,1,100,0.0,100.0,0,999,100,100,7,0,28001.0,,,-1
973,28001,1,100,0.0,100.0,0,999,100,100,7,0,28002.0,,,-1
974,28002,5,100,0.0,100.0,0,999,100,100,2,0,28003.0,1.0,3.0,-1
975,28003,1,100,0.0,100.0,0,999,100,100,7,0,28004.0,,,-1
976,28004,2,100,0.0,100.0,0,999,100,100,1,0,28005.0,4562.0,11840.0,-1
977,28005,1,100,0.0,100.0,0,999,100,100,7,0,28006.0,,,-1
978,28006,5,100,0.0,100.0,0,999,100,100,2,0,28007.0,1.0,2.0,-1
979,28007,1,100,0.0,100.0,0,999,100,100,7,0,28008.0,,,-1
980,28008,1,100,0.0,100.0,0,999,100,100,7,0,28009.0,,,-1
981,28009,1,100,0.0,100.0,0,999,100,100,7,0,28010.0,,,-1
982,28010,1,100,0.0,100.0,0,999,100,100,7,0,28011.0,,,-1
983,28011,5,100,0.0,100.0,0,999,100,100,1,0,28012.0,1.0,1.0,-1
984,28012,1,100,0.0,100.0,0,999,100,100,7,0,28013.0,,,-1
985,28013,1,100,0.0,100.0,0,999,100,100,7,0,28014.0,,,-1
986,28014,1,100,0.0,100.0,0,999,100,100,7,0,28015.0,,,-1
987,28015,2,100,0.0,100.0,0,999,100,100,1,0,28016.0,4563.0,11872.0,-1
988,28016,1,100,0.0,100.0,0,999,100,100,7,0,28017.0,,,-1
989,28017,1,100,0.0,100.0,0,999,100,100,7,0,28000.0,,,-1
990,29000,1,100,0.0,100.0,0,999,100,100,6,0,29001.0,,,-1
991,29001,1,100,0.0,100.0,0,999,100,100,6,0,29002.0,,,-1
992,29002,5,100,0.0,100.0,0,999,100,100,2,0,29003.0,1.0,3.0,-1
993,29003,1,100,0.0,100.0,0,999,100,100,6,0,29004.0,,,-1
994,29004,2,100,0.0,100.0,0,999,100,100,1,0,29005.0,4566.0,11846.0,-1
995,29005,1,100,0.0,100.0,0,999,100,100,6,0,29006.0,,,-1
996,29006,5,100,0.0,100.0,0,999,100,100,2,0,29007.0,1.0,2.0,-1
997,29007,1,100,0.0,100.0,0,999,100,100,6,0,29008.0,,,-1
998,29008,1,100,0.0,100.0,0,999,100,100,6,0,29009.0,,,-1
999,29009,1,100,0.0,100.0,0,999,100,100,6,0,29010.0,,,-1
1000,29010,5,100,0.0,100.0,0,999,100,100,1,0,29011.0,1.0,1.0,-1
1001,29011,1,100,0.0,100.0,0,999,100,100,6,0,29012.0,,,-1
1002,29012,1,100,0.0,100.0,0,999,100,100,6,0,29013.0,,,-1
1003,29013,2,100,0.0,100.0,0,999,100,100,1,0,29014.0,4567.0,11874.0,-1
1004,29014,1,100,0.0,100.0,0,999,100,100,6,0,29015.0,,,-1
1005,29015,1,100,0.0,100.0,0,999,100,100,6,0,29000.0,,,-1
1006,147,0,100,0.0,100.0,0,999,100,100,1,0,,,,-1
1007,147,1,100,0.0,100.0,0,999,100,100,10,0,,,,-1
1008,148,2,100,0.0,100.0,10,999,100,100,1,0,,4593.0,11906.0,-1
1009,149,2,100,0.0,100.0,10,999,100,100,1,0,,4595.0,11910.0,-1
1010,150,1,50,0.0,100.0,0,999,100,100,8,0,,,,-1
1011,150,2,50,0.0,100.0,4,999,100,100,2,0,,,,-1
1012,50150,0,3,0.0,100.0,0,999,100,100,1,0,,,,-1
1013,50150,1,72,0.0,100.0,0,999,100,100,8,0,,,,-1
1014,50150,2,25,0.0,100.0,5,999,100,100,2,0,,,,-1
1015,50160,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1
1016,50160,2,30,0.0,100.0,5,999,100,100,2,0,,,,-1
1017,50160,4,20,0.0,100.0,7,999,100,100,1,9,,,,-1
1018,50170,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1
1019,50170,2,30,0.0,100.0,5,999,100,100,2,0,,,,-1
1020,50170,4,20,0.0,100.0,5,999,100,100,2,12,,,,-1
1021,50180,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1
1022,50180,2,30,0.0,100.0,5,999,100,100,2,0,,4706.0,12173.0,-1
1023,50180,2,30,0.0,100.0,5,999,100,100,2,0,,4707.0,12175.0,-1
1024,50190,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1
1025,50190,2,30,0.0,100.0,5,999,100,100,2,0,,4706.0,12292.0,-1
1026,50190,2,30,0.0,100.0,5,999,100,100,2,0,,4707.0,12294.0,-1
1027,50200,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1
1028,50200,2,30,0.0,100.0,5,999,100,100,2,0,,4706.0,12173.0,-1
1029,50200,2,30,0.0,100.0,5,999,100,100,2,0,,4707.0,12175.0,-1
1030,30000,5,100,0.0,100.0,0,999,100,100,3,0,30001.0,1.0,3.0,-1
1031,30001,1,100,0.0,100.0,0,999,100,100,7,0,30002.0,,,-1
1032,30002,1,100,0.0,100.0,0,999,100,100,7,0,30003.0,,,-1
1033,30003,1,100,0.0,100.0,0,999,100,100,7,0,30004.0,,,-1
1034,30004,1,100,0.0,100.0,0,999,100,100,7,0,30005.0,,,-1
1035,30005,1,100,0.0,100.0,0,999,100,100,7,0,30006.0,,,-1
1036,30006,5,100,0.0,100.0,0,999,100,100,3,0,30007.0,1.0,2.0,-1
1037,30007,1,100,0.0,100.0,0,999,100,100,7,0,30008.0,,,-1
1038,30008,1,100,0.0,100.0,0,999,100,100,7,0,30009.0,,,-1
1039,30009,1,100,0.0,100.0,0,999,100,100,7,0,30010.0,,,-1
1040,30010,1,100,0.0,100.0,0,999,100,100,7,0,30011.0,,,-1
1041,30011,1,100,0.0,100.0,0,999,100,100,7,0,30012.0,,,-1
1042,30012,5,100,0.0,100.0,0,999,100,100,3,0,30013.0,1.0,1.0,-1
1043,30013,2,100,0.0,100.0,0,999,100,100,1,0,30000.0,,,-1
1044,151,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1
1045,151,1,44,0.0,100.0,0,999,100,100,4,0,,,,-1
1046,151,2,16,0.0,100.0,4,999,100,100,1,0,,,,-1
1047,151,4,20,0.0,100.0,3,999,100,100,1,15,,,,-1
1048,31000,1,100,0.0,100.0,0,999,100,100,1,0,,,,2
1049,50210,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1
1050,50210,2,30,0.0,100.0,5,999,100,100,2,0,,4706.0,12292.0,-1
1051,50210,2,30,0.0,100.0,5,999,100,100,2,0,,4707.0,12294.0,-1
1052,32000,1,84,0.0,100.0,0,999,100,100,8,0,,,,-1
1053,32000,2,8,0.0,100.0,0,999,100,100,1,0,,4900.0,12353.0,-1
1054,32000,2,8,0.0,100.0,0,999,100,100,1,0,,4901.0,12353.0,-1
1055,152,1,40,0.0,100.0,0,999,100,100,9,0,,,,-1
1056,152,2,20,0.0,100.0,0,999,100,100,1,0,,,,-1
1057,152,3,25,0.0,100.0,3,999,100,90,2,0,,,,-1
1058,152,4,15,0.0,100.0,0,999,100,100,1,15,,,,-1
1059,50220,5,100,0.0,100.0,0,999,100,100,1,0,50221.0,1.0,3.0,-1
1060,50221,5,100,0.0,100.0,0,999,100,100,1,0,50222.0,1.0,2.0,-1
1061,50222,5,100,0.0,100.0,0,999,100,100,1,0,50223.0,1.0,1.0,-1
1062,50223,2,100,0.0,100.0,0,999,100,100,1,0,50220.0,,,-1
1063,33000,1,100,0.0,100.0,0,999,100,100,6,0,33001.0,,,-1
1064,33001,1,100,0.0,100.0,0,999,100,100,6,0,33002.0,,,-1
1065,33002,1,100,0.0,100.0,0,999,100,100,6,0,33003.0,,,-1
1066,33003,1,100,0.0,100.0,0,999,100,100,6,0,33004.0,,,-1
1067,33004,2,100,0.0,100.0,0,999,100,100,1,0,33005.0,4898.0,12695.0,-1
1068,33005,1,100,0.0,100.0,0,999,100,100,6,0,33006.0,,,-1
1069,33006,1,100,0.0,100.0,0,999,100,100,6,0,33007.0,,,-1
1070,33007,1,100,0.0,100.0,0,999,100,100,6,0,33008.0,,,-1
1071,33008,1,100,0.0,100.0,0,999,100,100,6,0,33009.0,,,-1
1072,33009,1,100,0.0,100.0,0,999,100,100,6,0,33010.0,,,-1
1073,33010,1,100,0.0,100.0,0,999,100,100,6,0,33011.0,,,-1
1074,33011,1,100,0.0,100.0,0,999,100,100,6,0,33012.0,,,-1
1075,33012,1,100,0.0,100.0,0,999,100,100,6,0,33013.0,,,-1
1076,33013,2,100,0.0,100.0,0,999,100,100,1,0,33000.0,4899.0,12696.0,-1
1077,50230,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1
1078,50230,2,30,0.0,100.0,5,999,100,100,2,0,,3493.0,12752.0,-1
1079,50230,2,30,0.0,100.0,5,999,100,100,2,0,,3494.0,12754.0,-1
1080,50240,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1
1081,50240,2,30,0.0,100.0,5,999,100,100,2,0,,4928.0,12764.0,-1
1082,50240,2,30,0.0,100.0,5,999,100,100,2,0,,4929.0,12766.0,-1
1083,50250,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1
1084,50250,2,30,0.0,100.0,5,999,100,100,2,0,,2246.0,12770.0,-1
1085,50250,2,30,0.0,100.0,5,999,100,100,2,0,,2247.0,12772.0,-1
1086,50260,1,40,0.0,100.0,0,999,100,100,8,0,,,,-1
1087,50260,2,30,0.0,100.0,5,999,100,100,2,0,,4930.0,12774.0,-1
1088,50260,2,30,0.0,100.0,5,999,100,100,2,0,,4931.0,12776.0,-1
1089,153,1,25,0.0,100.0,0,999,100,100,2,0,,,,-1
1090,153,2,25,0.0,100.0,0,999,100,100,1,0,,,,-1
1091,153,4,50,0.0,99.0,0,999,100,100,1,100,,,,0
1092,34000,1,100,0.0,100.0,0,999,100,100,7,0,34001.0,,,-1
1093,34001,2,100,0.0,100.0,0,999,100,100,1,0,34002.0,4944.0,12798.0,-1
1094,34002,1,100,0.0,100.0,0,999,100,100,7,0,34003.0,,,-1
1095,34003,1,100,0.0,100.0,0,999,100,100,7,0,34004.0,,,-1
1096,34004,0,100,0.0,100.0,0,999,100,100,1,0,34005.0,,,-1
1097,34005,1,100,0.0,100.0,0,999,100,100,7,0,34006.0,,,-1
1098,34006,1,100,0.0,100.0,0,999,100,100,7,0,34007.0,,,-1
1099,34007,1,100,0.0,100.0,0,999,100,100,7,0,34008.0,,,-1
1100,34008,1,100,0.0,100.0,0,999,100,100,7,0,34009.0,,,-1
1101,34009,2,100,0.0,100.0,0,999,100,100,2,0,34010.0,4944.0,12798.0,-1
1102,34010,1,100,0.0,100.0,0,999,100,100,7,0,34011.0,,,-1
1103,34011,1,100,0.0,100.0,0,999,100,100,7,0,34012.0,,,-1
1104,34012,1,100,0.0,100.0,0,999,100,100,7,0,34013.0,,,-1
1105,34013,1,100,0.0,100.0,0,999,100,100,7,0,34014.0,,,-1
1106,34014,1,100,0.0,100.0,0,999,100,100,7,0,34015.0,,,-1
1107,34015,1,100,0.0,100.0,0,999,100,100,7,0,34016.0,,,-1
1108,34016,1,100,0.0,100.0,0,999,100,100,7,0,34017.0,,,-1
1109,34017,2,100,0.0,100.0,0,999,100,100,2,0,34000.0,4945.0,12799.0,-1
1110,154,1,35,0.0,100.0,0,999,100,100,5,0,,,,-1
1111,154,2,15,0.0,100.0,0,999,100,100,1,0,,,,-1
1112,154,4,50,0.0,99.0,0,999,100,100,1,10,,,,-1
1113,35000,1,100,0.0,100.0,0,999,100,100,9,0,35001.0,,,-1
1114,35001,1,100,0.0,100.0,0,999,100,100,9,0,35002.0,,,-1
1115,35002,1,100,0.0,100.0,0,999,100,100,9,0,35003.0,,,-1
1116,35003,2,100,0.0,100.0,0,999,100,100,1,0,35004.0,4979.0,12890.0,-1
