id,comment,created_at,updated_at
404,"必殺技Lv4以上, 素材ID=43:10個, 素材ID=44:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
405,"必殺技Lv6以上, 素材ID=43:10個, 素材ID=44:10個, 素材ID=45:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
406,"必殺技Lv4以上, 素材ID=43:10個, 素材ID=44:10個, 素材ID=45:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
407,"必殺技Lv6以上, 素材ID=43:15個, 素材ID=44:15個, 素材ID=45:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
408,"必殺技Lv8以上, 素材ID=43:15個, 素材ID=44:15個, 素材ID=45:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
409,"必殺技Lv10以上, 素材ID=43:15個, 素材ID=44:15個, 素材ID=45:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
410,"必殺技Lv8以上, 素材ID=43:10個, 素材ID=44:10個, 素材ID=45:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
411,"必殺技Lv10以上, 素材ID=43:10個, 素材ID=44:10個, 素材ID=45:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
412,"必殺技Lv10以上, 素材ID=43:30個, 素材ID=44:20個, 素材ID=45:3個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
413,"必殺技Lv6以上, 素材ID=43:100個, 素材ID=44:50個, 素材ID=45:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
414,"必殺技Lv2以上, 素材ID=43:100個, 素材ID=44:50個, 素材ID=45:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
415,"必殺技Lv10以上, 素材ID=43:500個, 素材ID=44:250個, 素材ID=45:30個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
416,"素材ID=46:20個, 素材ID=47:10個, 素材ID=48:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
417,素材ID=46:5個,2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
418,"素材ID=46:40個, 素材ID=47:20個, 素材ID=48:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
419,素材ID=46:10個,2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
420,"素材ID=46:10個, 素材ID=47:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
421,"素材ID=46:10個, 素材ID=47:10個, 素材ID=48:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
422,"素材ID=46:250個, 素材ID=47:100個, 素材ID=48:15個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
423,"素材ID=46:100個, 素材ID=47:50個, 素材ID=48:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
424,"素材ID=46:80個, 素材ID=47:40個, 素材ID=48:4個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
425,"素材ID=46:20個, 素材ID=47:15個, 素材ID=48:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
426,"素材ID=46:30個, 素材ID=47:15個, 素材ID=48:3個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
427,"素材ID=46:75個, 素材ID=47:30個, 素材ID=48:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
428,"必殺技Lv2以上, 素材ID=46:10個, 素材ID=47:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
429,"必殺技Lv2以上, 素材ID=46:10個, 素材ID=47:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
430,"必殺技Lv6以上, 素材ID=46:10個, 素材ID=47:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
431,"必殺技Lv4以上, 素材ID=46:10個, 素材ID=47:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
432,"必殺技Lv2以上, 素材ID=46:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
433,"必殺技Lv4以上, 素材ID=46:10個, 素材ID=47:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
434,"必殺技Lv6以上, 素材ID=46:10個, 素材ID=47:10個, 素材ID=48:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
435,"必殺技Lv4以上, 素材ID=46:10個, 素材ID=47:10個, 素材ID=48:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
436,"必殺技Lv6以上, 素材ID=46:15個, 素材ID=47:15個, 素材ID=48:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
437,"必殺技Lv8以上, 素材ID=46:15個, 素材ID=47:15個, 素材ID=48:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
438,"必殺技Lv10以上, 素材ID=46:15個, 素材ID=47:15個, 素材ID=48:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
439,"必殺技Lv8以上, 素材ID=46:10個, 素材ID=47:10個, 素材ID=48:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
440,"必殺技Lv10以上, 素材ID=46:10個, 素材ID=47:10個, 素材ID=48:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
441,"必殺技Lv10以上, 素材ID=46:30個, 素材ID=47:20個, 素材ID=48:3個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
442,"必殺技Lv6以上, 素材ID=46:250個, 素材ID=47:100個, 素材ID=48:15個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
443,"必殺技Lv4以上, 素材ID=46:100個, 素材ID=47:50個, 素材ID=48:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
444,"必殺技Lv10以上, 素材ID=46:500個, 素材ID=47:250個, 素材ID=48:30個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
445,"素材ID=49:20個, 素材ID=50:10個, 素材ID=51:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
446,素材ID=49:5個,2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
447,"素材ID=49:40個, 素材ID=50:20個, 素材ID=51:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
448,素材ID=49:10個,2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
449,"素材ID=49:10個, 素材ID=50:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
450,"素材ID=49:10個, 素材ID=50:10個, 素材ID=51:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
451,"素材ID=49:250個, 素材ID=50:100個, 素材ID=51:15個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
452,"素材ID=49:100個, 素材ID=50:50個, 素材ID=51:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
453,"素材ID=49:80個, 素材ID=50:40個, 素材ID=51:4個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
454,"素材ID=49:20個, 素材ID=50:15個, 素材ID=51:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
455,"素材ID=49:30個, 素材ID=50:15個, 素材ID=51:3個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
456,"素材ID=49:75個, 素材ID=50:30個, 素材ID=51:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
457,"必殺技Lv2以上, 素材ID=49:10個, 素材ID=50:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
458,"必殺技Lv2以上, 素材ID=49:10個, 素材ID=50:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
459,"必殺技Lv6以上, 素材ID=49:10個, 素材ID=50:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
460,"必殺技Lv4以上, 素材ID=49:10個, 素材ID=50:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
461,"必殺技Lv2以上, 素材ID=49:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
462,"必殺技Lv4以上, 素材ID=49:10個, 素材ID=50:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
463,"必殺技Lv6以上, 素材ID=49:10個, 素材ID=50:10個, 素材ID=51:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
464,"必殺技Lv4以上, 素材ID=49:10個, 素材ID=50:10個, 素材ID=51:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
465,"必殺技Lv6以上, 素材ID=49:15個, 素材ID=50:15個, 素材ID=51:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
466,"必殺技Lv8以上, 素材ID=49:15個, 素材ID=50:15個, 素材ID=51:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
467,"必殺技Lv10以上, 素材ID=49:15個, 素材ID=50:15個, 素材ID=51:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
468,"必殺技Lv8以上, 素材ID=49:10個, 素材ID=50:10個, 素材ID=51:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
469,"必殺技Lv10以上, 素材ID=49:10個, 素材ID=50:10個, 素材ID=51:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
470,"必殺技Lv10以上, 素材ID=49:30個, 素材ID=50:20個, 素材ID=51:3個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
471,"必殺技Lv6以上, 素材ID=49:250個, 素材ID=50:100個, 素材ID=51:15個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
472,"必殺技Lv2以上, 素材ID=49:100個, 素材ID=50:50個, 素材ID=51:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
473,"必殺技Lv10以上, 素材ID=49:500個, 素材ID=50:250個, 素材ID=51:30個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
474,"素材ID=52:20個, 素材ID=53:10個, 素材ID=54:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
475,素材ID=52:5個,2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
476,"素材ID=52:40個, 素材ID=53:20個, 素材ID=54:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
477,素材ID=52:10個,2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
478,"素材ID=52:10個, 素材ID=53:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
479,"素材ID=52:10個, 素材ID=53:10個, 素材ID=54:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
480,"素材ID=52:250個, 素材ID=53:100個, 素材ID=54:15個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
481,"素材ID=52:100個, 素材ID=53:50個, 素材ID=54:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
482,"素材ID=52:20個, 素材ID=53:15個, 素材ID=54:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
483,"素材ID=52:30個, 素材ID=53:15個, 素材ID=54:3個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
484,"素材ID=52:75個, 素材ID=53:30個, 素材ID=54:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
485,"必殺技Lv2以上, 素材ID=52:10個, 素材ID=53:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
486,"必殺技Lv2以上, 素材ID=52:10個, 素材ID=53:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
487,"必殺技Lv6以上, 素材ID=52:10個, 素材ID=53:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
488,"必殺技Lv4以上, 素材ID=52:10個, 素材ID=53:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
489,"必殺技Lv2以上, 素材ID=52:10個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
490,"必殺技Lv4以上, 素材ID=52:10個, 素材ID=53:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
491,"必殺技Lv6以上, 素材ID=52:10個, 素材ID=53:10個, 素材ID=54:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
492,"必殺技Lv4以上, 素材ID=52:10個, 素材ID=53:10個, 素材ID=54:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
493,"必殺技Lv6以上, 素材ID=52:15個, 素材ID=53:15個, 素材ID=54:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
494,"必殺技Lv8以上, 素材ID=52:15個, 素材ID=53:15個, 素材ID=54:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
495,"必殺技Lv10以上, 素材ID=52:15個, 素材ID=53:15個, 素材ID=54:2個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
496,"必殺技Lv8以上, 素材ID=52:10個, 素材ID=53:10個, 素材ID=54:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
497,"必殺技Lv10以上, 素材ID=52:10個, 素材ID=53:10個, 素材ID=54:1個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
498,"必殺技Lv10以上, 素材ID=52:30個, 素材ID=53:20個, 素材ID=54:3個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
499,"必殺技Lv6以上, 素材ID=52:250個, 素材ID=53:100個, 素材ID=54:15個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
500,"必殺技Lv4以上, 素材ID=52:100個, 素材ID=53:50個, 素材ID=54:5個",2024-07-08 11:02:00.089372,2024-07-08 11:02:00.089372
501,"必殺技Lv10以上, 素材ID=52:500個, 素材ID=53:250個, 素材ID=54:30個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
502,"素材ID=55:20個, 素材ID=56:10個, 素材ID=57:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
503,素材ID=55:5個,2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
504,"素材ID=55:40個, 素材ID=56:20個, 素材ID=57:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
505,素材ID=55:10個,2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
506,"素材ID=55:10個, 素材ID=56:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
507,"素材ID=55:10個, 素材ID=56:10個, 素材ID=57:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
508,"素材ID=55:250個, 素材ID=56:100個, 素材ID=57:15個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
509,"素材ID=55:100個, 素材ID=56:50個, 素材ID=57:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
510,"素材ID=55:80個, 素材ID=56:40個, 素材ID=57:4個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
511,"素材ID=55:20個, 素材ID=56:15個, 素材ID=57:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
512,"素材ID=55:30個, 素材ID=56:15個, 素材ID=57:3個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
513,"素材ID=55:75個, 素材ID=56:30個, 素材ID=57:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
514,"必殺技Lv2以上, 素材ID=55:10個, 素材ID=56:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
515,"必殺技Lv2以上, 素材ID=55:10個, 素材ID=56:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
516,"必殺技Lv6以上, 素材ID=55:10個, 素材ID=56:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
517,"必殺技Lv4以上, 素材ID=55:10個, 素材ID=56:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
518,"必殺技Lv2以上, 素材ID=55:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
519,"必殺技Lv4以上, 素材ID=55:10個, 素材ID=56:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
520,"必殺技Lv6以上, 素材ID=55:10個, 素材ID=56:10個, 素材ID=57:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
521,"必殺技Lv4以上, 素材ID=55:10個, 素材ID=56:10個, 素材ID=57:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
522,"必殺技Lv6以上, 素材ID=55:15個, 素材ID=56:15個, 素材ID=57:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
523,"必殺技Lv8以上, 素材ID=55:15個, 素材ID=56:15個, 素材ID=57:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
524,"必殺技Lv10以上, 素材ID=55:15個, 素材ID=56:15個, 素材ID=57:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
525,"必殺技Lv8以上, 素材ID=55:10個, 素材ID=56:10個, 素材ID=57:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
526,"必殺技Lv10以上, 素材ID=55:10個, 素材ID=56:10個, 素材ID=57:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
527,"必殺技Lv10以上, 素材ID=55:30個, 素材ID=56:20個, 素材ID=57:3個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
528,"必殺技Lv6以上, 素材ID=55:250個, 素材ID=56:100個, 素材ID=57:15個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
529,"必殺技Lv4以上, 素材ID=55:100個, 素材ID=56:50個, 素材ID=57:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
530,"必殺技Lv10以上, 素材ID=55:500個, 素材ID=56:250個, 素材ID=57:30個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
531,"素材ID=58:20個, 素材ID=59:10個, 素材ID=60:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
532,素材ID=58:5個,2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
533,"素材ID=58:40個, 素材ID=59:20個, 素材ID=60:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
534,素材ID=58:10個,2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
535,"素材ID=58:10個, 素材ID=59:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
536,"素材ID=58:10個, 素材ID=59:10個, 素材ID=60:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
537,"素材ID=58:250個, 素材ID=59:100個, 素材ID=60:15個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
538,"素材ID=58:100個, 素材ID=59:50個, 素材ID=60:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
539,"素材ID=58:80個, 素材ID=59:40個, 素材ID=60:4個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
540,"素材ID=58:20個, 素材ID=59:15個, 素材ID=60:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
541,"素材ID=58:30個, 素材ID=59:15個, 素材ID=60:3個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
542,"素材ID=58:75個, 素材ID=59:30個, 素材ID=60:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
543,"必殺技Lv2以上, 素材ID=58:10個, 素材ID=59:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
544,"必殺技Lv2以上, 素材ID=58:10個, 素材ID=59:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
545,"必殺技Lv6以上, 素材ID=58:10個, 素材ID=59:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
546,"必殺技Lv4以上, 素材ID=58:10個, 素材ID=59:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
547,"必殺技Lv2以上, 素材ID=58:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
548,"必殺技Lv4以上, 素材ID=58:10個, 素材ID=59:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
549,"必殺技Lv6以上, 素材ID=58:10個, 素材ID=59:10個, 素材ID=60:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
550,"必殺技Lv4以上, 素材ID=58:10個, 素材ID=59:10個, 素材ID=60:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
551,"必殺技Lv6以上, 素材ID=58:15個, 素材ID=59:15個, 素材ID=60:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
552,"必殺技Lv8以上, 素材ID=58:15個, 素材ID=59:15個, 素材ID=60:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
553,"必殺技Lv10以上, 素材ID=58:15個, 素材ID=59:15個, 素材ID=60:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
554,"必殺技Lv8以上, 素材ID=58:10個, 素材ID=59:10個, 素材ID=60:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
555,"必殺技Lv10以上, 素材ID=58:10個, 素材ID=59:10個, 素材ID=60:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
556,"必殺技Lv10以上, 素材ID=58:30個, 素材ID=59:20個, 素材ID=60:3個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
557,"必殺技Lv6以上, 素材ID=58:250個, 素材ID=59:100個, 素材ID=60:15個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
558,"必殺技Lv4以上, 素材ID=58:100個, 素材ID=59:50個, 素材ID=60:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
559,"必殺技Lv10以上, 素材ID=58:500個, 素材ID=59:250個, 素材ID=60:30個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
560,"素材ID=61:20個, 素材ID=62:10個, 素材ID=63:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
561,素材ID=61:5個,2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
562,"素材ID=61:40個, 素材ID=62:20個, 素材ID=63:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
563,素材ID=61:10個,2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
564,"素材ID=61:10個, 素材ID=62:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
565,"素材ID=61:10個, 素材ID=62:10個, 素材ID=63:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
566,"素材ID=61:250個, 素材ID=62:100個, 素材ID=63:15個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
567,"素材ID=61:100個, 素材ID=62:50個, 素材ID=63:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
568,"素材ID=61:80個, 素材ID=62:40個, 素材ID=63:4個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
569,"素材ID=61:20個, 素材ID=62:15個, 素材ID=63:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
570,"素材ID=61:30個, 素材ID=62:15個, 素材ID=63:3個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
571,"素材ID=61:75個, 素材ID=62:30個, 素材ID=63:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
572,"必殺技Lv2以上, 素材ID=61:10個, 素材ID=62:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
573,"必殺技Lv2以上, 素材ID=61:10個, 素材ID=62:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
574,"必殺技Lv6以上, 素材ID=61:10個, 素材ID=62:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
575,"必殺技Lv4以上, 素材ID=61:10個, 素材ID=62:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
576,"必殺技Lv2以上, 素材ID=61:10個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
577,"必殺技Lv4以上, 素材ID=61:10個, 素材ID=62:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
578,"必殺技Lv6以上, 素材ID=61:10個, 素材ID=62:10個, 素材ID=63:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
579,"必殺技Lv4以上, 素材ID=61:10個, 素材ID=62:10個, 素材ID=63:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
580,"必殺技Lv6以上, 素材ID=61:15個, 素材ID=62:15個, 素材ID=63:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
581,"必殺技Lv8以上, 素材ID=61:15個, 素材ID=62:15個, 素材ID=63:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
582,"必殺技Lv10以上, 素材ID=61:15個, 素材ID=62:15個, 素材ID=63:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
583,"必殺技Lv8以上, 素材ID=61:10個, 素材ID=62:10個, 素材ID=63:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
584,"必殺技Lv10以上, 素材ID=61:10個, 素材ID=62:10個, 素材ID=63:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
585,"必殺技Lv10以上, 素材ID=61:30個, 素材ID=62:20個, 素材ID=63:3個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
586,"必殺技Lv6以上, 素材ID=61:100個, 素材ID=62:50個, 素材ID=63:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
587,"必殺技Lv2以上, 素材ID=61:100個, 素材ID=62:50個, 素材ID=63:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
588,"必殺技Lv10以上, 素材ID=61:500個, 素材ID=62:250個, 素材ID=63:30個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
589,"素材ID=64:20個, 素材ID=65:10個, 素材ID=66:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
590,素材ID=64:5個,2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
591,"素材ID=64:40個, 素材ID=65:20個, 素材ID=66:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
592,素材ID=64:10個,2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
593,"素材ID=64:10個, 素材ID=65:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
594,"素材ID=64:10個, 素材ID=65:10個, 素材ID=66:1個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
595,"素材ID=64:250個, 素材ID=65:100個, 素材ID=66:15個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
596,"素材ID=64:100個, 素材ID=65:50個, 素材ID=66:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
597,"素材ID=64:80個, 素材ID=65:40個, 素材ID=66:4個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
598,"素材ID=64:20個, 素材ID=65:15個, 素材ID=66:2個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
599,"素材ID=64:30個, 素材ID=65:15個, 素材ID=66:3個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
600,"素材ID=64:75個, 素材ID=65:30個, 素材ID=66:5個",2024-07-08 11:02:00.094782,2024-07-08 11:02:00.094782
601,"必殺技Lv2以上, 素材ID=64:10個, 素材ID=65:5個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
602,"必殺技Lv2以上, 素材ID=64:10個, 素材ID=65:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
603,"必殺技Lv6以上, 素材ID=64:10個, 素材ID=65:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
604,"必殺技Lv4以上, 素材ID=64:10個, 素材ID=65:10個",2024-07-08 11:02:00.099769,2024-07-08 11:02:00.099769
