id,help_id,image_path,description,created_at,updated_at
222,64,images/en/help/activeskill_help_01.png,"The ""Active Skill"" option will not appear for 
characters who do not possess an Active Skill.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
223,65,,"{size: 25}{outline: #FF0000, 2}{color: #FFFF00}= What Is Transformation? ={outline}{color}{size} 
This is a Passive Skill that belongs to certain characters. 
It can only be activated in battle during the character's 
attacking turn when certain conditions are met. 
The conditions required to activate Transformation differ from 
skill to skill. Transformation can only be used once per battle. 
* Some characters can deactivate then reactivate 
their Transformation in the same battle. 
The Transformation will be deactivated automatically 
when a battle ends. 

You can check the activation conditions and 
the character's stats after Transformation by tapping 
the ""Transformation Button"" (""Fusion Button"" in the image) 
found at the top of the ""Character Details"" page.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
224,65,images/en/help/transform_help_01.png,"The ""Transformation Button"" will not appear for 
characters who do not possess a Transformation. 

{color: #FFFF00}- Performing Link Skills After Transformation{color} 
Characters who can Transform (Fusion, Special Fusion etc.) 
can still activate their Link Skills when placed next to 
characters with the same name, but different second name, 
after Transformation.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
225,65,images/en/help/transform_help_02.png,"* Turns that pass during special conditions, such as 
Giant Ape mode, will not be counted toward the 
required turns necessary for Transformation. 
 
{size: 25}{outline: #FF0000, 2}{color: #FFFF00}- When a Leader Skill is no longer 
applicable after Transformation{outline}{color}{size} 
Leader Skills may no longer apply to a character 
after the character transforms. While HP will not 
be affected, the character's ATK and DEF will change. 
Likewise, when a character transforms and a Leader Skill 
becomes applicable to the character, the character's HP 
will not change, but ATK and DEF will.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
226,66,,"Reward Boost is {color : #FFFF00}a feature that increases the number of 
rewards obtainable from a stage{color}. 

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Reward Boost Effect ={outline}{color}{size} 

This feature increases the number of rewards obtainable 
from a stage. 

{color : #FFFF00}Rewards that can be increased:{color} 
- Rewards obtainable from the map. 
- Rewards obtainable upon victory. 
- Rewards obtainable upon clearing a stage. 

{color : #FFFF00}Rewards that cannot be increased:{color} 
- First clear rewards (e.g. Dragon Stones). 
- First-drop rewards, including characters 
   (certain stages excluded).",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
227,66,images/en/help/boost_help.png,"* This feature will not be applicable for certain rewards, 
such as those obtained from ""Baba"" tiles and 
""Dragon Ball"" tiles.
* Bonus rewards from the special effect of Categories are 
considered rewards obtained upon victory, thus can also 
be increased through Reward Boost.
* For rewards obtained upon victory, those obtained 
through Reward Boost will be randomly selected.
As a result, you may not receive multiple rewards of 
the same kind.

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= How to Use Reward Boost ={outline}{color}{size}

Reward Boost can only be used in stages that have already 
been cleared.
You can turn on this feature by tapping the button 
located on the difficulty selection screen.

When using Reward Boost, the STA required 
for challenging a stage will increase.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
228,66,images/en/help/boken_help3.png,"* Reward Boost cannot be used in a difficulty that hasn't 
been cleared.
* Reward Boost cannot be used on certain stages, 
even if they have been cleared.
* Your maximum STA must exceed the STA 
to be consumed when using the Reward Boost feature.

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Limited Uses = {outline}{color}{size}

This feature has a limitation on the number of uses.
You will temporarily be unable to use this feature 
when the number of uses becomes 0.
The number of uses will restore by 1 after 
a certain period of time.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
229,67,,"Skill Orbs are items that boost a character's stats 
or raise a character's Hidden Potential Skill level 
when equipped to corresponding slots. 

They come in the following three rarities: 
Bronze, Silver and Gold.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
230,67,images/en/help/equipment_help_9_lv3.png,"When a Skill Orb has multiple effects, the level 
displayed on its item icon will be the level of 
the effect with the {color : #FFFF00}highest value{color}. 

Only {color : #FFFF00}UR or LR{color} characters can equip Skill Orbs.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
231,67,images/en/help/equipment_help_5.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= How to Acquire Skill Orbs ={outline}{color}{size} 
You can obtain Skill Orbs in different ways, 
such as from events and missions. 

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= About Reverse/ 
Reverse Dokkan Awakening ={outline}{color}{size} 
The {color : #FFFF00}effects obtained from equipped Skill Orbs 
will be carried over{color} even after performing 
a Reverse/Reverse Dokkan Awakening.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
232,68,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Conditions for Equipping Skill Orbs ={outline}{color}{size} 
Skill Orbs have a slot rarity of Bronze, Silver or Gold. 
Each slot must be unlocked for each character 
according to its conditions. 

Slots for which you have yet to fulfill the necessary 
conditions will be displayed as {color : #FFFF00}locked{color}.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
233,68,,"Conditions for unlocking each rarity: 

1. Skill Orb (Gold Slot) 
Unlock {color : #FFFF00}two of the character's Hidden Potential routes{color}.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
234,68,images/en/help/equipment_help_6.png,"2. Skill Orb (Silver Slot) 
Raise the character's {color : #FFFF00}Super Attack to Lv. 10{color}.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
235,68,images/en/help/equipment_help_7.png,"3. Skill Orb (Bronze Slot) 
Awaken the character to {color : #FFFF00}UR{color}.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
236,68,images/en/help/equipment_help_8.png, ,2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
237,69,,"Equip Skill Orbs by tapping on slots on 
the Hidden Potential screen. Slots for which 
the necessary conditions have not been fulfilled 
will be displayed as locked. Only Skill Orbs that can 
be equipped to the selected slot will be displayed.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
238,69,images/en/help/equipment_help_10_lv3.png,"{color : #FF0000}* You cannot remove a Skill Orb once you equip it to a character.{color} 

To equip a new Skill Orb, simply {color : #FFFF00}equip it over the old one{color}.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
239,69,images/en/help/equipment_help_11_lv3.png,"Except for {color : #FFFF00}certain special ones{color}, Skill Orbs {color : #FFFF00}will not be 
returned{color} if you replace them. Please consider carefully 
before swapping them for new ones.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
240,70,,"{color : #FFFF00}Special Stickers{color} are items that allow you to apply
exclusive visual effects to characters.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
241,70,images/en/help/sticker_help_1.png,"You can get Special Stickers in different ways, such as 
in Chain Battle or from Ultimate Clash Missions. 

{color : #FF0000}* You may not remove Special Stickers once 
you have applied them.{color}",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
242,71,,"Selecting the ""Dark"" mode allows you to reduce 
the strain on your eyes while playing at night or 
in a dark environment, or lessen discomfort due to 
any flashing or excessive brightness.

You can select ""Dark"" by going to Home Screen --> 
Menu --> Options --> Animation Brightness to change 
the animation brightness.

{color : #FF0000}Note: 
If you start to experience strain on your eyes or body, 
you should stop your play session, regardless of the 
brightness setting.{color}",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
243,72,,"Secret Treasure Chests can be obtained in 
exchange for specified {color : #FFFF00}Treasure Items{color}. 
Random items can be obtained from 
Secret Treasure Chests.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
244,72,images/en/help/trade_06_help.png,"* Tap and hold the Secret Treasure Chest icon
to check the ""List of Available Items"" for 
more information on the contents. 

* Some items can only be exchanged for 
a limited period of time.

* New types of Treasure Items will continue 
to be added.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
250,19,,"In addition, you can check the enemy's skills and status
by tapping and holding the enemy's character icon.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
251,19,images/en/help/enemyskill_01.png,"The ""Enemy Skill"" section displays the enemy's skills
and the ""Enemy Status"" section displays the change
in the enemy's status during battle.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
255,8,,"{color: #FFFF00}= About Link Skill Level ={color} 
Link Skills can be leveled up with 
Link Skill Orbs or through battles. 
 
1. Leveling up Link Skills with Link Skill Orbs. 
Link Skill levels can be raised by using 
the exclusive item ""Link Skill Orb"". 
The type and number of Link Skill Orbs 
required to level up a Link Skill vary 
depending on the Link Skill's level. 
 
To level up Link Skills using Link Skill Orbs, 
navigate the path ""Growth -> Link Skill"" 
and select a character whose Link Skills 
you would like to level up. 
 
2. Leveling up Link Skills through battles. 
Each time, the Link Skill(s) will be randomly selected 
to level up on the ""Battle Results"" screen. 
There is a chance for the Link Skill(s) to level up by 1.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
256,8,images/en/help/link_skilllv_01_2.png,"* Link Skill levels will not be raised in Extreme Z-Battle,
Virtual Dokkan Ultimate Clash, Explosive Chain Battle
and the World Tournament.
There are also certain stages where Link Skill levels
will not be raised.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
257,8,,"= How Certain Link Skills Work
After the Implementation of the New Feature =

- Link Skills That Raise ATK or DEF
When a Link Skill that raises ATK or DEF is activated, its
effect will be determined by the character's Link Skill level.

<Example 1>
Super Saiyan God SS Vegeta's Link Skill ""Prodigies"" is Lv. 1
and Piccolo's Link Skill ""Prodigies"" is Lv. 2.
Thus, Super Saiyan God SS Vegeta will receive the effect of
Lv. 1 and Piccolo will receive the effect of Lv. 2.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
258,8,images/en/help/linkskill_buff_case1.png,"<Example 2>
When the second attacker possesses Link Skills that can
be linked with the first and third attacker, and the skills
have different names, then both Link Skills will be activated.

Piccolo, the second attacker, can activate the Link Skill
""Prodigies"" with the first attacker Super Saiyan God
SS Vegeta and can activate the Link Skill ""Z Fighters""
with the third attacker Krillin.
Since ""Prodigies"" and ""Z Fighters"" are two different
Link Skills, Piccolo can receive the effect of both Link Skills.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
259,8,images/en/help/linkskill_buff_case2.png,"- Link Skills That Raise Ki
When a Link Skill that raises Ki is activated, its effect
will be determined by the character's Link Skill level.

<Example 1>
Goku (Kaioken)'s Link Skill ""Over in a Flash"" is Lv. 2 and
Frieza (Full Power)'s Link Skill ""Over in a Flash"" is Lv. 1.
Thus, Goku (Kaioken) will receive the effect of Lv. 2 and
Frieza (Full Power) will receive the effect of Lv. 1.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
260,8,images/en/help/linkskill_ki_case1.png,"<Example 2>
When the second attacker possesses Link Skills that can
be linked with the first and third attacker, and the skills
have different names, then both Link Skills will be activated.

Frieza (Full Power), the second attacker, can activate
the Link Skill ""Over in a Flash"" with the first attacker
Goku (Kaioken) and can activate the Link Skill ""Strongest
Clan in Space"" with the third attacker Metal Cooler.
Since ""Over in a Flash"" and ""Strongest Clan in Space"" are
two different Link Skills, Frieza (Full Power) can receive
the effect of both Link Skills.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
261,8,images/en/help/linkskill_ki_case2.png,"- Link Skills That Reduce the Enemy's DEF
When a Link Skill that reduces the enemy's DEF is activated,
the effect of neighboring characters will not be combined.
Only the Link Skill of the character whose Link Skill level is
higher will be activated.
If the Link Skill is activated 2 times, as described in example 2,
the effect of both activations will be combined and applied
to the enemy.

<Example 1>
The Link Skill ""Telekinesis"" will be activated between
Chiaotzu and General Blue.
Since ""Telekinesis"" is a Link Skill that reduces enemy DEF,
only the effect of Chiaotzu, whose Link Skill level is higher,
will be activated.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
262,8,images/en/help/linkskill_debuff_case1.png,"<Example 2>
The Link Skill ""Telekinesis"" will be activated between
Chiaotzu (first attacker) and General Blue (second attacker).
It will also be activated between General Blue (second attacker) 
and Supreme Kai (third attacker).

In this situation, the first activation will be determined by 
Chiaotzu's Link Skill level, and the effect of ""Telekinesis Lv. 5"" 
will be activated. The second activation will be determined by 
Supreme Kai's Link Skill level, and the effect of 
""Telekinesis Lv. 5"" will be activated.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
263,8,images/en/help/linkskill_debuff_case2.png,"- Link Skills That Recover HP
When a Link Skill that recovers HP is activated, the effect
of neighboring characters will not be combined. Only the
Link Skill of the character whose Link Skill level is higher
will be activated.

<Example 1>
The Link Skill ""Namekians"" will be activated between
Piccolo and Lord Slug.
Since ""Namekians"" is a Link Skill that recovers HP, only
the effect of Piccolo, whose Link Skill level is higher, will
be activated.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
264,8,images/en/help/linkskill_recover_case1.png,"<Example 2>
The Link Skill ""Namekians"" will be activated between
Piccolo (first attacker) and Lord Slug (second attacker).
It will also be activated between Lord Slug (second attacker)
and Nail (third attacker).

In this situation, the first activation will be determined by
Piccolo's Link Skill level, and the effect of ""Namekians Lv. 6""
will be activated. The second activation will be determined by
Nail's Link Skill level, and the effect of ""Namekians Lv. 5"" will
be activated.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
265,8,images/en/help/linkskill_recover_case2.png,"- Link Skills Activated When Performing Super Attacks
When neighboring characters possess a Link Skill of
the same name, only the character who is about to 
perform a Super Attack will have the Link Skill activated.

<Example 1>
The Link Skill ""Kamehameha"" will be activated between
Goku and Master Roshi.
Since Goku is about to perform a Super Attack, the effect
of ""Kamehameha"" will be applied to Goku.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
266,8,images/en/help/linkskill_other_case1.png,"<Example 2>
The Link Skill ""Kamehameha"" will be activated between
Goku and Master Roshi.
Since both Goku and Master Roshi are about to perform
a Super Attack, the effect of ""Kamehameha"" will be
applied to both of them.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
267,8,images/en/help/linkskill_other_case2.png,,2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
268,39,,{color : #FFFF00}▼Switching Disabled{color},2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
269,39,images/en/help/3_8_16.png,"The attack order of the character with this icon 
cannot be switched.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
270,39,,{color : #FFFF00}Stun Immunity{color},2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
271,39,images/en/help/st_1005.png,"Characters with this icon cannot be stunned.
If such a character is already stunned,
the stun effect will be removed.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
272,73,,"There are certain special Skill Orbs that 
function differently from regular Skill Orbs.

 1. EX Skill Orbs",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
273,73,images/en/help/equipment_help_12_A.png,"These Skill Orbs will be automatically removed and returned 
to the ""Items"" page when being replaced by another Skill Orb. 
{color : #FFFF00}* Please note that you cannot remove them directly.{color}",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
274,74,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= What Are Conditional Super Attacks? ={outline}{color}{size} 
These are special Super Attacks only certain characters have. 
They will be activated in battle when certain conditions are met. 
The activation of a Conditional Super Attack that has a more 
powerful effect will be prioritized. If the effects are the same, 
the Conditional Super Attack triggered by the ally furthest 
to the left will be prioritized.

When the activation conditions are met, an animation with 
a scene similar to the one shown below will be played. 
Please note that a character can only launch a 
Conditional Super Attack once per turn.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
275,74,images/en/help/unit_help_01.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Activation Conditions ={outline}{color}{size} 
The activation conditions of Conditional Super Attacks 
differ between Super Attacks. You can check the activation 
conditions on each character's ""Character Details"" page.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
276,74,images/en/help/unit_help_02.png,,2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
277,75,,"Support Memories are items that can be used 
in Quests and Events.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
278,75,images/en/help/support_memory_help_01.png,"{size : 24}{color : #FF9900}= How to Use ={size}{color} 
Support Memories are used by bringing them to 
Quests and Events. 

In order to use Support Memories, you must complete 
them first by collecting a certain number of them.

Try to collect the required quantity through different 
ways, such as in events where they are available.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
279,75,images/en/help/support_memory_help_02.png,"{size : 24}{color : #FF9900}= Activation and Effects ={size}{color} 
The Support Memory you bring with you will be 
automatically activated when certain conditions 
are met, thereby triggering its effect. 

The activation conditions and effects differ 
between Support Memories. They can be 
viewed on the ""Item Details"" screen. 

Activating a Support Memory requires 
""Film"" of the corresponding color.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
280,75,images/en/help/support_memory_help_03.png,"Corresponding Film will be consumed 
when the Support Memory is activated. 

The number and type of Film required differ 
between Support Memories. In addition, 
Film is consumed only once per challenge. 

Note that any Support Memory you bring 
with you will only be activated and take effect 
if you have enough of the right type of Film.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
281,75,images/en/help/support_memory_help_04.png,"{size : 24}{color : #FF9900}= Film ={size}{color} 
There are five types of Film. 

You can obtain them through different ways, such as 
clearing stages from Quests and Events or exchanging 
Trade Points for them at Baba's Shop.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
282,75,images/en/help/support_memory_help_05_1.png,"There is a limit on the number of each Film type you can keep. 
If you reach the limit and then obtain Film as, for example, 
a reward for clearing a stage, it will be automatically discarded. 
To avoid this, consuming any Film you have by using 
Support Memories is recommended. 

{size : 24}{color : #FF9900}= Auto ON ={size}{color}
Enabling ""Auto ON"" on the ""Select Support Memory"" 
screen will randomly select a Support Memory to 
bring from among those that you currently own. 

During random selection, Support Memories you 
have a sufficient quantity of Film to activate will 
be prioritized. 

{size : 24}{color : #FF9900}= Support Memory Boost ={size}{color}
Boosting a Support Memory powers up its effects. 
A Support Memory will be automatically boosted 
after all the Memory Medals required for a boost 
are collected.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
283,76,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= What Is the Revival Skill? ={outline}{color}{size} 
This is a special skill that belongs only to certain characters. 
After certain conditions are met in battle, it will activate 
and revive all characters on your team by restoring HP 
once only when HP has fallen to 0.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
284,76,images/en/help/revival_01.png,"The Revival Skill can be activated even in stages where 
""Continues"" are not allowed, with some exceptions. 

Although it can only be activated once per battle, 
returning to the map will reset the revival count, 
allowing you to activate the Revival Skill again 
in your next battle. Note that even if more than 
one character on your team has a Revival Skill, 
only one of the characters' Revival Skills can 
be activated in a single battle. 

Revived characters will retain effects that were 
applied to them before they were revived, such as 
ATK or DEF boosting/reducing effects. 

If your HP once again falls to 0 after revival, 
the ""Continue"" pop-up message will appear. 
On stages that do not allow ""Continues"", 
it will be Game Over.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
285,76,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= About Revival Icons ={outline}{color}{size} 
[When a character who has a Revival Skill is on the team]",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
286,76,images/en/help/revival_02.png,[When revival is possible],2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
287,76,images/en/help/revival_05.png,[After the Revival Skill has been activated],2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
288,76,images/en/help/revival_04.png,,2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
289,77,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}What Is a Visual Change?{outline}{color}{size} 
This is a special trick that belongs only to certain characters. The characters will undergo a change in appearance when 
certain conditions are met in battle.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
290,77,images/en/help/visualchange_01.png,"Characters that undergo visual changes will retain effects 
that were applied to them before the change, such as 
ATK or DEF boosting/reducing effects.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
291,77,,"You can check the ""Character Details"" page to see which 
characters are capable of undergoing visual changes.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
292,77,images/en/help/visualchange_02.png,,2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
293,78,,Super Attacks are divided into a variety of types.,2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
294,78,images/en/help/chara_help_0.png,"Each Super Attack belongs to a corresponding 
Super Attack type. 

You can sort characters by Super Attack types using the filter. 
Tap the icon of a Super Attack type, and characters whose 
Super Attacks belong to the selected type will be displayed.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
295,78,,"If a character's Super Attack changes due to Transformation 
or Absorption, the character will be filtered based on 
the Super Attack type before Transformation. 

If a character's Super Attack changes due to chance or 
the Ki collected, the character will be filtered based on 
all the Super Attacks' types. 

If a character has an Active Skill that can be activated as 
a Super Attack, the character will also be filtered based on 
the Super Attack type which the Active Skill belongs to. 
When a character has an Active Skill and a Super Attack 
that belong to different Super Attack types, the 
character will be categorized into both groups.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
296,39,,{color : #FFFF00}Ki Boost {color},2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
297,39,images/en/help/st_2002.png,"Characters with this icon can charge up more 
Ki than normal when collecting Ki Spheres.

*This does not apply to certain types of Ki Spheres.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
298,79,,"Clearing maps will allow you to use auto mode for 
maps and battles (this does not apply to Quests 
and Extreme Z-Battles). 
{color : #FFFF00}* Auto mode cannot be used on certain maps.{color}",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
299,79,images/en/help/battleAuto_help_1.png,"Simply tap to turn auto mode on or off. 
 
During auto mode, the amount of STA consumed, 
the number of dropped items obtained and the 
character stats will not be different from that 
of the usual mode. In addition, you can use 
Reward Boost during auto mode. 
 
When moving in auto mode, the largest of the three 
numbers displayed will be selected. If there is a split 
in the path, one will be picked at random. 
 
Auto mode can be toggled on or off on certain 
screens while moving on the map and during battle. 
In ""Quest"", you can also turn auto mode on or off 
on the difficulty-selection screen. 
 
{size : 24}{color : #FFFF00}{outline : #FF0000, 2}Dokkan Mode in Auto Mode{outline}{color}{size} 
Dokkan Mode can be controlled manually even 
when in auto mode.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
300,80,,"You can view the following information in ""My Profile"". 
{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Main Page ={outline}{color}{size} 
- Nickname 
- Player Rank 
- Friends List 
- Title 
- Pixel Character 
- Power Level 
- Friend Supporter 
- Favorite Character 
 
To go to the subpage, tap the ""Subpage"" button 
on the main page.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
301,80,images/en/help/mydata_help_1.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Power Level ={outline}{color}{size} 
Power level is represented by a number calculated 
based on the following values: 
- Number of Hidden Potential nodes activated: 
   1 node = 1 pt. 
- Number of Link Skills at max level: 
   1 skill = 1000 pts. 
- Number of stages cleared (by difficulty): 
   1 difficulty = 50 pts. 
- Number of Dokkan Awakened characters: 
   1 character = 150 pts. 
 
{color : #FFFF00}* Reversing a character will not cause your power level 
to decrease, and Reverse Dokkan Awakening will not 
cause it to increase. 
* Power level will decrease when a character is consumed.{color}",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
302,80,images/en/help/newmydata_help_2.png,"Your power level is the sum total of points 
accumulated across each category. 
 
{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Subpage ={outline}{color}{size} 
- Number of battles participated in by each character 
- Number of stages cleared for each event type 

Setting ""Share Subpage"" to ""OFF"" prevents 
other players from viewing it when they visit. 
 
{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Pixel Characters ={outline}{color}{size} 
Pixel Characters develop over a set period 
based on the following three factors: 
- Number of days logged in 
- Amount of STA consumed 
- Number of Daily Missions completed 
{color : #FFFF00}* A Daily Mission will be counted 
after the mission reward is claimed.{color}",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
303,80,images/en/help/mydata_help_3_2.png,"Pixel Characters will return to their initial state 
after a set period of time has elapsed. 
 
{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Titles ={outline}{color}{size} 
Titles are acquired by fulfilling the requirements 
stipulated for each one.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
304,80,images/en/help/mydata_help_4.png,You can view the requirements in the lists of Titles.,2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
305,81,,"Your Favorite Character will be the character 
you set on the main page of ""My Profile"". 
 
You can change your Favorite Character 
by tapping the slot.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
306,81,images/en/help/mydata_help_6.png,"{color : #FFFF00}* Setting a character as your favorite will not boost 
the character's stats or grant any special effects. 
* This character will be visible to any player 
who visits your ""My Profile"" page.{color}",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
307,82,,"You acquire Titles by fulfilling various conditions 
in Dokkan Battle. 
 
Titles you have not yet obtained are grayed out. However, 
you can check the requirements for acquiring them.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
308,82,images/en/help/mydata_help_7.png,"To change the Title displayed on the main page, 
tap on any Title you have acquired.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
309,82,images/en/help/mydata_help_4.png,"The Title you set will be displayed in the Friends List and 
on the main page, and will be visible to other players.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
310,82,images/en/help/mydata_help_8.png,"Tapping a Title you have not yet acquired will 
display the requirements for obtaining it. If it 
can be acquired from an event, tapping the 
""Attempt"" button will take you directly to that event.",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
311,83,,"Power level is represented by a number calculated 
based on the following values: 
- Number of Hidden Potential nodes activated: 
   1 node = 1 pt. 
- Number of Link Skills at max level: 
   1 skill = 1000 pts. 
- Number of stages cleared (by difficulty): 
   1 difficulty = 50 pts. 
- Number of Dokkan Awakened characters: 
   1 character = 150 pts. 
 
{color : #FFFF00}* Reversing a character will not cause your power level 
to decrease, and Reverse Dokkan Awakening will not 
cause it to increase. 
* Power level will decrease when a character is consumed.{color}",2024-07-16 08:42:44.508419,2024-07-16 08:42:44.508419
312,83,images/en/help/newmydata_help_2.png,"Your power level is the sum total of points 
accumulated across each category.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
313,84,,"Pixel Characters develop over a set period 
based on the following three factors: 
- Number of days logged in 
- Amount of STA consumed 
- Number of Daily Missions completed 
{color : #FFFF00}* A Daily Mission will be counted 
after the mission reward is claimed.{color}",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
314,84,images/en/help/mydata_help_3_2.png,"Pixel Characters will return to their initial state 
after a set period of time has elapsed. 
 
Plus, you can obtain rewards based on the level 
that the Pixel Character has been raised to 
during the specified period. 
 
The rewards can be claimed after the growth period ends.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
315,26,,"You can perform the following actions from the Friends List: 
- Visit a player's ""User Profile"" page. 
- View the Title a player has set.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
316,26,images/en/help/mydata_help_5.png,,2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
317,85,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}= Count Display ={outline}{color}{size} 
On a player's subpage, you can view the 
most recent value for the following: 
- Number of battles participated in by each character 
- Number of stages cleared for each event type 
 
Tap the button at the top of the screen to toggle 
between the information displayed.",2024-07-16 08:42:44.514963,2024-07-16 08:42:44.514963
