id,mission_id,item_id,item_type,quantity,card_exp_init,announcement_priority,announcement_label
30024,18897,1002640,Card,1,93879,0.0,
30025,18898,23901,AwakeningItem,25,0,0.0,
30026,18898,9105,TrainingItem,2,0,0.0,
30027,18898,1002630,Card,1,765122,0.0,
30028,18899,23901,AwakeningItem,25,0,0.0,
30029,18899,9105,TrainingItem,3,0,0.0,
30030,18899,1005480,Card,1,765122,0.0,
30031,18900,23901,AwakeningItem,4,0,0.0,
30032,18900,20,AwakeningItem,1,0,0.0,
30033,18900,19,AwakeningItem,1,0,0.0,
30034,18901,11,Point::Stone,1,0,0.0,
30035,18901,900000,AwakeningItem,1,0,0.0,
30036,18901,15,PotentialItem,100,0,0.0,
30037,18901,10,PotentialItem,1000,0,0.0,
30038,18901,5,PotentialItem,2000,0,0.0,
30039,18902,9101,TrainingItem,1,0,0.0,
30040,18902,9102,TrainingItem,1,0,0.0,
30041,18902,9103,TrainingItem,1,0,0.0,
30042,18902,9104,TrainingItem,1,0,0.0,
30043,18902,9105,TrainingItem,1,0,0.0,
30044,18903,11,Point::Stone,1,0,0.0,
30045,18904,1100,TrainingItem,3,0,0.0,
30046,18904,1101,TrainingItem,3,0,0.0,
30047,18904,1102,TrainingItem,3,0,0.0,
30048,18904,1103,TrainingItem,3,0,0.0,
30049,18904,1104,TrainingItem,3,0,0.0,
30050,18905,1013400,Card,3,0,0.0,
30051,18906,1003970,Card,1,0,0.0,
30052,18907,11,Point::Stone,1,0,0.0,
30053,18908,11,Point::Stone,1,0,0.0,
30054,18909,500,TrainingItem,10,0,5.0,x10 (All Types)
30055,18909,501,TrainingItem,10,0,-1.0,
30056,18909,502,TrainingItem,10,0,-1.0,
30057,18909,503,TrainingItem,10,0,-1.0,
30058,18909,504,TrainingItem,10,0,-1.0,
30059,18909,400,TrainingItem,10,0,4.0,x10 (All Types)
30060,18909,401,TrainingItem,10,0,-1.0,
30061,18909,402,TrainingItem,10,0,-1.0,
30062,18909,403,TrainingItem,10,0,-1.0,
30063,18909,404,TrainingItem,10,0,-1.0,
30064,18909,300,TrainingItem,10,0,3.0,x10 (All Types)
30065,18909,301,TrainingItem,10,0,-1.0,
30066,18909,302,TrainingItem,10,0,-1.0,
30067,18909,303,TrainingItem,10,0,-1.0,
30068,18909,304,TrainingItem,10,0,-1.0,
30069,18909,200,TrainingItem,10,0,2.0,x10 (All Types)
30070,18909,201,TrainingItem,10,0,-1.0,
30071,18909,202,TrainingItem,10,0,-1.0,
30072,18909,203,TrainingItem,10,0,-1.0,
30073,18909,204,TrainingItem,10,0,-1.0,
30074,18909,100,TrainingItem,10,0,1.0,x10 (All Types)
30075,18909,101,TrainingItem,10,0,-1.0,
30076,18909,102,TrainingItem,10,0,-1.0,
30077,18909,103,TrainingItem,10,0,-1.0,
30078,18909,104,TrainingItem,10,0,-1.0,
30079,18910,800,TrainingItem,10,0,3.0,x10 (All Types)
30080,18910,801,TrainingItem,10,0,-1.0,
30081,18910,802,TrainingItem,10,0,-1.0,
30082,18910,803,TrainingItem,10,0,-1.0,
30083,18910,804,TrainingItem,10,0,-1.0,
30084,18910,700,TrainingItem,10,0,2.0,x10 (All Types)
30085,18910,701,TrainingItem,10,0,-1.0,
30086,18910,702,TrainingItem,10,0,-1.0,
30087,18910,703,TrainingItem,10,0,-1.0,
30088,18910,704,TrainingItem,10,0,-1.0,
30089,18910,600,TrainingItem,10,0,1.0,x10 (All Types)
30090,18910,601,TrainingItem,10,0,-1.0,
30091,18910,602,TrainingItem,10,0,-1.0,
30092,18910,603,TrainingItem,10,0,-1.0,
30093,18910,604,TrainingItem,10,0,-1.0,
30094,18911,900,TrainingItem,10,0,1.0,x10 (All Types)
30095,18911,901,TrainingItem,10,0,-1.0,
30096,18911,902,TrainingItem,10,0,-1.0,
30097,18911,903,TrainingItem,10,0,-1.0,
30098,18911,904,TrainingItem,10,0,-1.0,
30099,18912,1000,TrainingItem,5,0,1.0,x5 (All Types)
30100,18912,1001,TrainingItem,5,0,-1.0,
30101,18912,1002,TrainingItem,5,0,-1.0,
30102,18912,1003,TrainingItem,5,0,-1.0,
30103,18912,1004,TrainingItem,5,0,-1.0,
30104,18913,6,TrainingField,2,0,1.0,
30105,18914,7,TrainingField,3,0,1.0,
30106,18915,19,AwakeningItem,2,0,5.0,x2 (All Types)
30107,18915,20,AwakeningItem,2,0,-1.0,
30108,18915,14,AwakeningItem,6,0,4.0,x6 (All Types)
30109,18915,15,AwakeningItem,6,0,-1.0,
30110,18915,16,AwakeningItem,6,0,-1.0,
30111,18915,17,AwakeningItem,6,0,-1.0,
30112,18915,18,AwakeningItem,6,0,-1.0,
30113,18915,9,AwakeningItem,20,0,3.0,x20 (All Types)
30114,18915,10,AwakeningItem,20,0,-1.0,
30115,18915,11,AwakeningItem,20,0,-1.0,
30116,18915,12,AwakeningItem,20,0,-1.0,
30117,18915,13,AwakeningItem,20,0,-1.0,
30118,18915,4,AwakeningItem,40,0,2.0,x40 (All Types)
30119,18915,5,AwakeningItem,40,0,-1.0,
30120,18915,6,AwakeningItem,40,0,-1.0,
30121,18915,7,AwakeningItem,40,0,-1.0,
30122,18915,8,AwakeningItem,40,0,-1.0,
30123,18915,1,AwakeningItem,100,0,1.0,x100 (All Types)
30124,18915,2,AwakeningItem,100,0,-1.0,
30125,18915,3,AwakeningItem,100,0,-1.0,
30126,18916,11,Point::Stone,1,0,1.0,
30127,18917,19,AwakeningItem,2,0,5.0,x2 (All Types)
30128,18917,20,AwakeningItem,2,0,-1.0,
30129,18917,14,AwakeningItem,6,0,4.0,x6 (All Types)
30130,18917,15,AwakeningItem,6,0,-1.0,
30131,18917,16,AwakeningItem,6,0,-1.0,
30132,18917,17,AwakeningItem,6,0,-1.0,
30133,18917,18,AwakeningItem,6,0,-1.0,
30134,18917,9,AwakeningItem,20,0,3.0,x20 (All Types)
30135,18917,10,AwakeningItem,20,0,-1.0,
30136,18917,11,AwakeningItem,20,0,-1.0,
30137,18917,12,AwakeningItem,20,0,-1.0,
30138,18917,13,AwakeningItem,20,0,-1.0,
30139,18917,4,AwakeningItem,40,0,2.0,x40 (All Types)
30140,18917,5,AwakeningItem,40,0,-1.0,
30141,18917,6,AwakeningItem,40,0,-1.0,
30142,18917,7,AwakeningItem,40,0,-1.0,
30143,18917,8,AwakeningItem,40,0,-1.0,
30144,18917,1,AwakeningItem,100,0,1.0,x100 (All Types)
30145,18917,2,AwakeningItem,100,0,-1.0,
30146,18917,3,AwakeningItem,100,0,-1.0,
30147,18918,11,Point::Stone,1,0,1.0,
30148,18919,19,AwakeningItem,2,0,5.0,x2 (All Types)
30149,18919,20,AwakeningItem,2,0,-1.0,
30150,18919,14,AwakeningItem,6,0,4.0,x6 (All Types)
30151,18919,15,AwakeningItem,6,0,-1.0,
30152,18919,16,AwakeningItem,6,0,-1.0,
30153,18919,17,AwakeningItem,6,0,-1.0,
30154,18919,18,AwakeningItem,6,0,-1.0,
30155,18919,9,AwakeningItem,20,0,3.0,x20 (All Types)
30156,18919,10,AwakeningItem,20,0,-1.0,
30157,18919,11,AwakeningItem,20,0,-1.0,
30158,18919,12,AwakeningItem,20,0,-1.0,
30159,18919,13,AwakeningItem,20,0,-1.0,
30160,18919,4,AwakeningItem,40,0,2.0,x40 (All Types)
30161,18919,5,AwakeningItem,40,0,-1.0,
30162,18919,6,AwakeningItem,40,0,-1.0,
30163,18919,7,AwakeningItem,40,0,-1.0,
30164,18919,8,AwakeningItem,40,0,-1.0,
30165,18919,1,AwakeningItem,100,0,1.0,x100 (All Types)
30166,18919,2,AwakeningItem,100,0,-1.0,
30167,18919,3,AwakeningItem,100,0,-1.0,
30168,18920,11,Point::Stone,1,0,1.0,
30169,18921,11,Point::Stone,3,0,2.0,
30170,18921,1005480,Card,1,765122,1.0,
30171,18922,11,Point::Stone,3,0,2.0,
30172,18922,1005480,Card,1,765122,1.0,
30173,18923,11,Point::Stone,3,0,2.0,
30174,18923,1005480,Card,1,765122,1.0,
30175,18924,11,Point::Stone,3,0,2.0,
30176,18924,1005480,Card,1,765122,1.0,
30177,18925,11,Point::Stone,3,0,2.0,
30178,18925,1005480,Card,1,765122,1.0,
30179,18926,11,Point::Stone,3,0,2.0,
30180,18926,1005480,Card,1,765122,1.0,
30181,18927,11,PotentialItem,10,0,3.0,x10 (All Types)
30182,18927,12,PotentialItem,10,0,-1.0,
30183,18927,13,PotentialItem,10,0,-1.0,
30184,18927,14,PotentialItem,10,0,-1.0,
30185,18927,15,PotentialItem,10,0,-1.0,
30186,18927,6,PotentialItem,100,0,2.0,x100 (All Types)
30187,18927,7,PotentialItem,100,0,-1.0,
30188,18927,8,PotentialItem,100,0,-1.0,
30189,18927,9,PotentialItem,100,0,-1.0,
30190,18927,10,PotentialItem,100,0,-1.0,
30191,18927,1,PotentialItem,200,0,1.0,x200 (All Types)
30192,18927,2,PotentialItem,200,0,-1.0,
30193,18927,3,PotentialItem,200,0,-1.0,
30194,18927,4,PotentialItem,200,0,-1.0,
30195,18927,5,PotentialItem,200,0,-1.0,
30196,18928,11,PotentialItem,20,0,3.0,x20 (All Types)
30197,18928,12,PotentialItem,20,0,-1.0,
30198,18928,13,PotentialItem,20,0,-1.0,
30199,18928,14,PotentialItem,20,0,-1.0,
30200,18928,15,PotentialItem,20,0,-1.0,
30201,18928,6,PotentialItem,200,0,2.0,x200 (All Types)
30202,18928,7,PotentialItem,200,0,-1.0,
30203,18928,8,PotentialItem,200,0,-1.0,
30204,18928,9,PotentialItem,200,0,-1.0,
30205,18928,10,PotentialItem,200,0,-1.0,
30206,18928,1,PotentialItem,400,0,1.0,x400 (All Types)
30207,18928,2,PotentialItem,400,0,-1.0,
30208,18928,3,PotentialItem,400,0,-1.0,
30209,18928,4,PotentialItem,400,0,-1.0,
30210,18928,5,PotentialItem,400,0,-1.0,
30211,18929,11,Point::Stone,3,0,1.0,
30212,18930,1013400,Card,2,0,1.0,
30213,18931,1013400,Card,3,0,1.0,
30214,18932,1003970,Card,1,0,2.0,
30215,18932,11,Point::Stone,3,0,1.0,
30216,18933,1,ActItem,2,0,1.0,
30217,18934,2,ActItem,1,0,1.0,
30218,18935,11,Point::Stone,3,0,1.0,
30219,18936,11,Point::Stone,3,0,1.0,
30220,18937,11,Point::Stone,3,0,1.0,
30221,18938,11,Point::Stone,3,0,1.0,
30222,18939,11,Point::Stone,3,0,1.0,
30223,18940,11,Point::Stone,3,0,1.0,
30224,18941,11,Point::Stone,3,0,1.0,
30225,18942,11,Point::Stone,3,0,1.0,
30226,18943,11,Point::Stone,3,0,1.0,
30227,18944,1003970,Card,3,0,1.0,
30312,18966,1002630,Card,1,765122,1.0,
30313,18967,23,TreasureItem,20,0,1.0,
30314,18968,14,AwakeningItem,3,0,4.0,x3 (All Types)
30315,18968,15,AwakeningItem,3,0,-1.0,
30316,18968,16,AwakeningItem,3,0,-1.0,
30317,18968,17,AwakeningItem,3,0,-1.0,
30318,18968,18,AwakeningItem,3,0,-1.0,
30319,18968,9,AwakeningItem,10,0,3.0,x10 (All Types)
30320,18968,10,AwakeningItem,10,0,-1.0,
30321,18968,11,AwakeningItem,10,0,-1.0,
30322,18968,12,AwakeningItem,10,0,-1.0,
30323,18968,13,AwakeningItem,10,0,-1.0,
30324,18968,4,AwakeningItem,20,0,2.0,x20 (All Types)
30325,18968,5,AwakeningItem,20,0,-1.0,
30326,18968,6,AwakeningItem,20,0,-1.0,
30327,18968,7,AwakeningItem,20,0,-1.0,
30328,18968,8,AwakeningItem,20,0,-1.0,
30329,18968,1,AwakeningItem,50,0,1.0,x50 (All Types)
30330,18968,2,AwakeningItem,50,0,-1.0,
30331,18968,3,AwakeningItem,50,0,-1.0,
30332,18969,19,AwakeningItem,1,0,2.0,
30333,18969,20,AwakeningItem,1,0,1.0,
30334,18970,1,ActItem,1,0,1.0,
30335,18971,11,Point::Stone,1,0,1.0,
30336,18972,1013400,Card,3,0,1.0,
30337,18973,11,Point::Stone,2,0,1.0,
30338,18974,900,TrainingItem,2,0,1.0,x2 (All Types)
30339,18974,901,TrainingItem,2,0,-1.0,
30340,18974,902,TrainingItem,2,0,-1.0,
30341,18974,903,TrainingItem,2,0,-1.0,
30342,18974,904,TrainingItem,2,0,-1.0,
30343,18975,1013400,Card,2,0,1.0,
30344,18976,11,Point::Stone,2,0,1.0,
30345,18977,1005480,Card,2,765122,1.0,
30346,18978,2,ActItem,1,0,1.0,
30347,18979,11,Point::Stone,2,0,1.0,
30348,18980,11,Point::Stone,3,0,2.0,
30349,18980,1003970,Card,1,0,1.0,
30350,18981,11,Point::Stone,5,0,2.0,
30351,18981,1,CardStickerItem,1,0,1.0,
30352,18982,11,Point::Stone,1,0,1.0,
30353,18983,11,Point::Stone,1,0,1.0,
30354,18984,11,Point::Stone,1,0,1.0,
30355,18985,11,Point::Stone,1,0,1.0,
30356,18986,201131,AwakeningItem,15,0,3.0,
30357,18986,1012230,Card,1,0,2.0,
30358,18986,1005480,Card,2,765122,1.0,
30359,18987,201132,AwakeningItem,40,0,3.0,
30360,18987,1012230,Card,1,0,2.0,
30361,18987,1005480,Card,2,765122,1.0,
30362,18988,201133,AwakeningItem,30,0,3.0,
30363,18988,1012230,Card,1,0,2.0,
30364,18988,1005480,Card,3,765122,1.0,
30365,18989,11,Point::Stone,2,0,4.0,
30366,18989,201134,AwakeningItem,30,0,3.0,
30367,18989,1013400,Card,2,0,2.0,
30368,18989,1005480,Card,3,765122,1.0,
30369,18990,201141,AwakeningItem,15,0,3.0,
30370,18990,1012240,Card,1,0,2.0,
30371,18990,1005480,Card,2,765122,1.0,
30372,18991,201142,AwakeningItem,40,0,3.0,
30373,18991,1012240,Card,1,0,2.0,
30374,18991,1005480,Card,2,765122,1.0,
30375,18992,201143,AwakeningItem,30,0,3.0,
30376,18992,1012240,Card,1,0,2.0,
30377,18992,1005480,Card,3,765122,1.0,
30378,18993,11,Point::Stone,2,0,4.0,
30379,18993,201144,AwakeningItem,30,0,3.0,
30380,18993,1013400,Card,2,0,2.0,
30381,18993,1005480,Card,3,765122,1.0,
30382,18994,201151,AwakeningItem,15,0,3.0,
30383,18994,1012250,Card,1,0,2.0,
30384,18994,1005480,Card,2,765122,1.0,
30385,18995,201152,AwakeningItem,40,0,3.0,
30386,18995,1012250,Card,1,0,2.0,
30387,18995,1005480,Card,2,765122,1.0,
30388,18996,201153,AwakeningItem,30,0,3.0,
30389,18996,1012250,Card,1,0,2.0,
30390,18996,1005480,Card,3,765122,1.0,
30391,18997,11,Point::Stone,2,0,4.0,
30392,18997,201154,AwakeningItem,30,0,3.0,
30393,18997,1013400,Card,2,0,2.0,
30394,18997,1005480,Card,3,765122,1.0,
30395,18998,201161,AwakeningItem,15,0,3.0,
30396,18998,1012260,Card,1,0,2.0,
30397,18998,1005480,Card,2,765122,1.0,
30398,18999,201162,AwakeningItem,40,0,3.0,
30399,18999,1012260,Card,1,0,2.0,
30400,18999,1005480,Card,2,765122,1.0,
30401,19000,201163,AwakeningItem,30,0,3.0,
30402,19000,1012260,Card,1,0,2.0,
30403,19000,1005480,Card,3,765122,1.0,
30404,19001,11,Point::Stone,2,0,4.0,
30405,19001,201164,AwakeningItem,30,0,3.0,
30406,19001,1013400,Card,2,0,2.0,
30407,19001,1005480,Card,3,765122,1.0,
30408,19002,201171,AwakeningItem,15,0,3.0,
30409,19002,1012270,Card,1,0,2.0,
30410,19002,1005480,Card,2,765122,1.0,
30411,19003,201172,AwakeningItem,40,0,3.0,
30412,19003,1012270,Card,1,0,2.0,
30413,19003,1005480,Card,2,765122,1.0,
30414,19004,201173,AwakeningItem,30,0,3.0,
30415,19004,1012270,Card,1,0,2.0,
30416,19004,1005480,Card,3,765122,1.0,
30417,19005,11,Point::Stone,2,0,4.0,
30418,19005,201174,AwakeningItem,30,0,3.0,
30419,19005,1013400,Card,2,0,2.0,
30420,19005,1005480,Card,3,765122,1.0,
30421,19006,19,TreasureItem,2,0,3.0,
30422,19006,1713,EquipmentSkillItem,1,0,1.0,
30423,19006,1714,EquipmentSkillItem,1,0,1.0,
30424,19006,1715,EquipmentSkillItem,1,0,1.0,
30425,19006,11,Point::Stone,7,0,0.0,
30426,19006,1716,EquipmentSkillItem,1,0,2.0,
30427,19006,1717,EquipmentSkillItem,1,0,2.0,
30428,19006,1718,EquipmentSkillItem,1,0,2.0,
30429,19006,200994,AwakeningItem,5,0,4.0,
30430,19007,11,Point::Stone,5,0,1.0,
30431,19008,11,Point::Stone,5,0,1.0,
30432,19009,11,Point::Stone,5,0,1.0,
30433,19010,11,Point::Stone,5,0,1.0,
30434,18881,1,ActItem,1,0,1.0,
30435,19011,11,Point::Stone,1,0,0.0,
30436,19012,11,Point::Stone,2,0,0.0,
30437,19013,11,Point::Stone,1,0,0.0,
30438,19014,11,Point::Stone,1,0,2.0,
30439,19014,1013400,Card,1,0,1.0,
30440,19015,11,Point::Stone,1,0,2.0,
30441,19015,1013400,Card,1,0,1.0,
30442,19016,11,Point::Stone,1,0,2.0,
30443,19016,1013400,Card,1,0,1.0,
30444,19017,11,Point::Stone,1,0,2.0,
30445,19017,1013400,Card,1,0,1.0,
30446,19018,11,Point::Stone,1,0,2.0,
30447,19018,1013400,Card,1,0,1.0,
30448,19019,11,Point::Stone,1,0,2.0,
30449,19019,1013400,Card,1,0,1.0,
30450,19020,11,Point::Stone,1,0,2.0,
30451,19020,1013400,Card,1,0,1.0,
30452,19021,11,Point::Stone,1,0,2.0,
30453,19021,1013400,Card,1,0,1.0,
30454,19022,11,Point::Stone,1,0,2.0,
30455,19022,1013400,Card,1,0,1.0,
30456,19023,11,Point::Stone,1,0,2.0,
30457,19023,1013400,Card,1,0,1.0,
30460,19024,1075,Achievement,1,0,,
30461,19025,1076,Achievement,1,0,,
30519,19046,40006,SupportMemory,1,0,0.0,
30520,19046,9,TreasureItem,1,0,0.0,
30521,19046,11,Point::Stone,5,0,0.0,
30522,19047,1013400,Card,1,0,1.0,
30523,19048,11,Point::Stone,2,0,1.0,
30524,19049,1013400,Card,1,0,1.0,
30525,19050,11,Point::Stone,2,0,1.0,
30526,19051,1013400,Card,1,0,1.0,
30527,19052,11,Point::Stone,2,0,1.0,
30528,19053,1013400,Card,1,0,1.0,
30529,19054,11,Point::Stone,2,0,1.0,
30530,19055,1013400,Card,1,0,1.0,
30531,19056,11,Point::Stone,2,0,1.0,
30532,19057,1013400,Card,1,0,1.0,
30533,19058,11,Point::Stone,2,0,1.0,
30534,19059,1013400,Card,1,0,1.0,
30535,19060,11,Point::Stone,2,0,1.0,
30536,19061,1013400,Card,1,0,1.0,
30537,19062,11,Point::Stone,2,0,1.0,
30538,19063,1013400,Card,1,0,1.0,
30539,19064,11,Point::Stone,2,0,1.0,
30540,19065,1013400,Card,1,0,1.0,
30541,19066,11,Point::Stone,2,0,1.0,
30542,19067,11,Point::Stone,5,0,2.0,
30543,19067,1003970,Card,5,0,1.0,
30544,19068,52,SpecialItem,5,0,0.0,
30545,19068,11,Point::Stone,5,0,0.0,
30546,19069,103,SpecialItem,5,0,2.0,
30547,19069,11,Point::Stone,5,0,1.0,
30548,19070,101,SpecialItem,5,0,2.0,
30549,19070,11,Point::Stone,5,0,1.0,
30550,19071,11,Point::Stone,7,0,,
30551,19072,11,Point::Stone,7,0,,
30552,19073,11,Point::Stone,7,0,,
30553,19074,11,Point::Stone,7,0,,
30554,19075,11,Point::Stone,7,0,,
30555,19076,11,Point::Stone,7,0,,
30556,19077,1025450,Card,1,0,,
30557,19078,11,Point::Stone,1,0,,
30558,19079,11,Point::Stone,1,0,,
30559,19080,1002630,Card,1,765122,,
30583,19099,1002650,Card,1,11333,,
30584,19100,1002630,Card,1,765122,,
30585,19101,11,Point::Stone,1,0,,
30586,19102,1002650,Card,1,11333,,
30587,19103,1002630,Card,1,765122,,
30588,19104,11,Point::Stone,1,0,,
30589,19105,1002650,Card,1,11333,,
30590,19106,1002630,Card,1,765122,,
30591,19107,11,Point::Stone,1,0,,
30592,19108,1002650,Card,1,11333,,
30593,19109,1002630,Card,1,765122,,
30594,19110,11,Point::Stone,1,0,,
30595,19111,1002650,Card,1,11333,,
30596,19112,1002630,Card,1,765122,,
30597,19113,11,Point::Stone,1,0,,
30598,19114,1002630,Card,1,765122,,
30599,19115,11,Point::Stone,1,0,,
30600,19116,1002630,Card,1,765122,,
30601,19117,11,Point::Stone,1,0,,
30602,19118,1002630,Card,1,765122,,
30603,19119,11,Point::Stone,1,0,,
30604,19120,1002630,Card,1,765122,,
30605,19121,11,Point::Stone,1,0,,
30606,19122,1002630,Card,1,765122,,
30607,19123,11,Point::Stone,1,0,,
30608,19130,14,Point::ExchangePoint,4000,0,2.0,
30609,19130,1005480,Card,2,765122,1.0,
30610,19131,14,Point::ExchangePoint,8000,0,2.0,
30611,19131,1005480,Card,2,765122,1.0,
30612,19132,14,Point::ExchangePoint,12000,0,2.0,
30613,19132,1005480,Card,3,765122,1.0,
30614,19133,11,Point::Stone,2,0,3.0,
30615,19133,14,Point::ExchangePoint,16000,0,2.0,
30616,19133,1005480,Card,3,765122,1.0,
30617,19134,14,Point::ExchangePoint,4000,0,2.0,
30618,19134,1005480,Card,2,765122,1.0,
30619,19135,14,Point::ExchangePoint,8000,0,2.0,
30620,19135,1005480,Card,2,765122,1.0,
30621,19136,14,Point::ExchangePoint,12000,0,2.0,
30622,19136,1005480,Card,3,765122,1.0,
30623,19137,11,Point::Stone,2,0,3.0,
30624,19137,14,Point::ExchangePoint,16000,0,2.0,
30625,19137,1005480,Card,3,765122,1.0,
30626,19138,14,Point::ExchangePoint,4000,0,2.0,
30627,19138,1005480,Card,2,765122,1.0,
30628,19139,14,Point::ExchangePoint,8000,0,2.0,
30629,19139,1005480,Card,2,765122,1.0,
30630,19140,14,Point::ExchangePoint,12000,0,2.0,
30631,19140,1005480,Card,3,765122,1.0,
30632,19141,11,Point::Stone,2,0,3.0,
30633,19141,14,Point::ExchangePoint,16000,0,2.0,
30634,19141,1005480,Card,3,765122,1.0,
30635,19142,14,Point::ExchangePoint,4000,0,2.0,
30636,19142,1005480,Card,2,765122,1.0,
30637,19143,14,Point::ExchangePoint,8000,0,2.0,
30638,19143,1005480,Card,2,765122,1.0,
30639,19144,14,Point::ExchangePoint,12000,0,2.0,
30640,19144,1005480,Card,3,765122,1.0,
30641,19145,11,Point::Stone,2,0,3.0,
30642,19145,14,Point::ExchangePoint,16000,0,2.0,
30643,19145,1005480,Card,3,765122,1.0,
30644,19146,14,Point::ExchangePoint,4000,0,2.0,
30645,19146,1005480,Card,2,765122,1.0,
30646,19147,14,Point::ExchangePoint,8000,0,2.0,
30647,19147,1005480,Card,2,765122,1.0,
30648,19148,14,Point::ExchangePoint,12000,0,2.0,
30649,19148,1005480,Card,3,765122,1.0,
30650,19149,11,Point::Stone,2,0,3.0,
30651,19149,14,Point::ExchangePoint,16000,0,2.0,
30652,19149,1005480,Card,3,765122,1.0,
30653,19150,11,Point::Stone,1,0,1.0,
30654,19151,11,Point::Stone,2,0,1.0,
30655,19152,11,Point::Stone,1,0,1.0,
30660,19157,1077,Achievement,1,0,,
30661,19158,1078,Achievement,1,0,,
30662,19159,1079,Achievement,1,0,,
30663,19160,11,Point::Stone,1,0,0.0,
30664,19160,1,SpecialItem,1,0,0.0,
30665,19160,2,ActItem,1,0,0.0,
30666,19160,1013400,Card,1,0,0.0,
30667,19160,1002630,Card,1,765122,0.0,
30668,19161,11,Point::Stone,1,0,0.0,
30669,19161,1,SpecialItem,2,0,0.0,
30670,19161,2,ActItem,1,0,0.0,
30671,19161,1013400,Card,2,0,0.0,
30672,19161,7,TrainingField,1,0,0.0,
30673,19161,1002630,Card,2,765122,0.0,
30674,19162,11,Point::Stone,1,0,0.0,
30675,19162,3,SpecialItem,1,0,0.0,
30676,19162,1,SpecialItem,2,0,0.0,
30677,19162,2,ActItem,1,0,0.0,
30678,19162,1013400,Card,2,0,0.0,
30679,19162,1002630,Card,2,765122,0.0,
30680,19163,11,Point::Stone,1,0,0.0,
30681,19163,3,SpecialItem,2,0,0.0,
30682,19163,1,SpecialItem,2,0,0.0,
30683,19163,2,ActItem,1,0,0.0,
30684,19163,1013400,Card,2,0,0.0,
30685,19163,1002630,Card,2,765122,0.0,
30686,19164,11,Point::Stone,1,0,0.0,
30687,19164,3,SpecialItem,2,0,0.0,
30688,19164,1,SpecialItem,3,0,0.0,
30689,19164,2,ActItem,1,0,0.0,
30690,19164,1013400,Card,2,0,0.0,
30691,19164,1005480,Card,2,765122,0.0,
30692,19165,11,Point::Stone,1,0,0.0,
30693,19165,1,SpecialItem,1,0,0.0,
30694,19165,2,ActItem,1,0,0.0,
30695,19165,1013400,Card,1,0,0.0,
30696,19165,1002630,Card,1,765122,0.0,
30697,19166,11,Point::Stone,1,0,0.0,
30698,19166,1,SpecialItem,2,0,0.0,
30699,19166,2,ActItem,1,0,0.0,
30700,19166,1013400,Card,2,0,0.0,
30701,19166,7,TrainingField,1,0,0.0,
30702,19166,1002630,Card,2,765122,0.0,
30703,19167,11,Point::Stone,1,0,0.0,
30704,19167,3,SpecialItem,1,0,0.0,
30705,19167,1,SpecialItem,2,0,0.0,
30706,19167,2,ActItem,1,0,0.0,
30707,19167,1013400,Card,2,0,0.0,
30708,19167,1002630,Card,2,765122,0.0,
30709,19168,11,Point::Stone,1,0,0.0,
30710,19168,3,SpecialItem,2,0,0.0,
30711,19168,1,SpecialItem,2,0,0.0,
30712,19168,2,ActItem,1,0,0.0,
30713,19168,1013400,Card,2,0,0.0,
30714,19168,1002630,Card,2,765122,0.0,
30715,19169,11,Point::Stone,1,0,0.0,
30716,19169,3,SpecialItem,2,0,0.0,
30717,19169,1,SpecialItem,3,0,0.0,
30718,19169,2,ActItem,1,0,0.0,
30719,19169,1013400,Card,2,0,0.0,
30720,19169,1005480,Card,2,765122,0.0,
30721,19170,11,Point::Stone,1,0,0.0,
30722,19170,1,SpecialItem,1,0,0.0,
30723,19170,2,ActItem,1,0,0.0,
30724,19170,1013400,Card,1,0,0.0,
30725,19170,1002630,Card,1,765122,0.0,
30726,19171,11,Point::Stone,1,0,0.0,
30727,19171,1,SpecialItem,2,0,0.0,
30728,19171,2,ActItem,1,0,0.0,
30729,19171,1013400,Card,2,0,0.0,
30730,19171,7,TrainingField,1,0,0.0,
30731,19171,1002630,Card,2,765122,0.0,
30732,19172,11,Point::Stone,1,0,0.0,
30733,19172,3,SpecialItem,1,0,0.0,
30734,19172,1,SpecialItem,2,0,0.0,
30735,19172,2,ActItem,1,0,0.0,
30736,19172,1013400,Card,2,0,0.0,
30737,19172,1002630,Card,2,765122,0.0,
30738,19173,11,Point::Stone,1,0,0.0,
30739,19173,3,SpecialItem,2,0,0.0,
30740,19173,1,SpecialItem,2,0,0.0,
30741,19173,2,ActItem,1,0,0.0,
30742,19173,1013400,Card,2,0,0.0,
30743,19173,1002630,Card,2,765122,0.0,
30744,19174,11,Point::Stone,1,0,0.0,
30745,19174,3,SpecialItem,2,0,0.0,
30746,19174,1,SpecialItem,3,0,0.0,
30747,19174,2,ActItem,1,0,0.0,
30748,19174,1013400,Card,2,0,0.0,
30749,19174,1005480,Card,2,765122,0.0,
30750,19175,3,SpecialItem,4,0,0.0,
30751,19175,1,SpecialItem,5,0,0.0,
30752,19176,1,SpecialItem,3,0,0.0,
30753,19177,11,Point::Stone,1,0,0.0,
30754,19178,40001,AwakeningItem,1,0,0.0,
30755,19179,40001,AwakeningItem,2,0,0.0,
30756,19180,40001,AwakeningItem,1,0,0.0,
30757,19181,40001,AwakeningItem,2,0,0.0,
30758,19182,40001,AwakeningItem,1,0,0.0,
30759,19183,40001,AwakeningItem,2,0,0.0,
30760,19184,1080,Achievement,1,0,,
