id,category,name,pack_name,scene_name,red,green,blue,alpha,lite_flicker_rate
157279,5,UR超サイヤ人ベジータ(GT)_ギャリック砲,sp_effect_a1_00295,ef_005,255,255,255,255,70
157280,5,UR超サイヤ人ベジータ(GT)_ギャリック砲,sp_effect_a1_00295,ef_006,255,255,255,255,70
157281,5,UR超サイヤ人ベジータ(GT)_ギャリック砲,sp_effect_a1_00295,ef_006_r,255,255,255,255,70
157282,5,UR超サイヤ人ベジータ(GT)_ギャリック砲,sp_effect_a1_00295,ef_006_bg,255,255,255,255,70
157283,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_001,255,255,255,255,70
157284,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_001e,255,255,255,255,70
157285,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_002,255,255,255,255,70
157286,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_002_e,255,255,255,255,70
157287,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_003,255,255,255,255,70
157288,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_004,255,255,255,255,70
157289,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_004_e,255,255,255,255,70
157290,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_005,255,255,255,255,70
157291,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_006,255,255,255,255,70
157292,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_007,255,255,255,255,70
157293,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_007_e,255,255,255,255,70
157294,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_008,255,255,255,255,70
157295,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_009,255,255,255,255,70
157296,5,トランクス(GT)&孫悟天(GT)_ツインギャラクティカキック,sp_effect_b1_00149,ef_010,255,255,255,255,70
157297,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_001_front,255,255,255,255,70
157298,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_001_back,255,255,255,255,70
157299,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_002_front,255,255,255,255,70
157300,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_002_back,255,255,255,255,70
157301,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_003_front,255,255,255,255,70
157302,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_003_back,255,255,255,255,70
157303,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_004_front,255,255,255,255,70
157304,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_004_back,255,255,255,255,70
157305,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_005,255,255,255,255,70
157306,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_005_r,255,255,255,255,70
157307,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_006_front,255,255,255,255,70
157308,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_006_back,255,255,255,255,70
157309,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_001,255,255,255,255,70
157310,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_002,255,255,255,255,70
157311,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_003,255,255,255,255,70
157312,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_004,255,255,255,255,70
157313,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_005_front,255,255,255,255,70
157314,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_005_back,255,255,255,255,70
157315,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_006,255,255,255,255,70
157316,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_006_r,255,255,255,255,70
157317,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_007_front,255,255,255,255,70
157318,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_007_back,255,255,255,255,70
157319,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_007_r_front,255,255,255,255,70
157320,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_007_r_back,255,255,255,255,70
157321,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_008,255,255,255,255,70
157322,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_009_front,255,255,255,255,70
157323,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_009_back,255,255,255,255,70
157324,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_009_r_front,255,255,255,255,70
157325,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_009_r_back,255,255,255,255,70
157326,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_010,255,255,255,255,70
157327,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_011,255,255,255,255,70
157328,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_011_r,255,255,255,255,70
157329,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_012,255,255,255,255,70
157330,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_012_r,255,255,255,255,70
157331,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_013,255,255,255,255,70
157332,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_014,255,255,255,255,70
157333,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_014_r,255,255,255,255,70
157334,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_015,255,255,255,255,70
157335,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_015_r,255,255,255,255,70
157336,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_016,255,255,255,255,70
157337,5,邪悪龍軍団_邪悪龍覚醒(アクティブバフ),sp_effect_b4_00185,ef_001,255,255,255,255,70
157338,5,邪悪龍軍団_邪悪龍覚醒(アクティブバフ),sp_effect_b4_00185,ef_002,255,255,255,255,70
157339,5,邪悪龍軍団_邪悪龍覚醒(アクティブバフ),sp_effect_b4_00185,ef_003,255,255,255,255,70
157340,5,UR超サイヤ人ベジータ(GT)_ギャリック砲,sp_effect_a1_00295,ef_002_ch,255,255,255,255,70
157341,5,孫悟天(GT)&孫悟飯(GT)_兄弟コンビネーション,sp_effect_a1_00292,ef_003r,255,255,255,255,70
157342,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_003_r_front,255,255,255,255,70
157343,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_003_r_back,255,255,255,255,70
157344,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_004_r_front,255,255,255,255,70
157345,5,邪悪龍軍団_邪悪龍強襲(必殺技),sp_effect_a9_00083,ef_004_r_back,255,255,255,255,70
157346,5,邪悪龍軍団_邪悪龍大進撃(超必殺技),sp_effect_a9_00084,ef_004_r,255,255,255,255,70
157347,5,超17号_電撃地獄玉,sp_effect_a2_00160,ef_001,255,255,255,255,70
157348,5,超17号_電撃地獄玉,sp_effect_a2_00160,ef_002,255,255,255,255,70
157349,5,超17号_電撃地獄玉,sp_effect_a2_00160,ef_003,255,255,255,255,70
157350,5,超17号_電撃地獄玉,sp_effect_a2_00160,ef_004,255,255,255,255,70
157351,5,超17号_ヘルズエクスキューション,sp_effect_b4_00187,ef_001,255,255,255,255,70
157352,5,超17号_ヘルズエクスキューション,sp_effect_b4_00187,ef_001r,255,255,255,255,70
157353,5,超17号_ヘルズエクスキューション,sp_effect_b4_00187,ef_002,255,255,255,255,70
157354,5,超17号_ヘルズエクスキューション,sp_effect_b4_00187,ef_002r,255,255,255,255,70
157355,5,超17号_ヘルズエクスキューション,sp_effect_b4_00187,ef_003,255,255,255,255,70
157356,5,超17号_ヘルズエクスキューション,sp_effect_b4_00187,ef_003r,255,255,255,255,70
157357,5,超17号_ヘルズエクスキューション,sp_effect_b4_00187,ef_004,255,255,255,255,70
157358,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_001_chara,255,255,255,255,70
157359,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_001_bg,255,255,255,255,70
157360,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_002,255,255,255,255,70
157361,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_002_r,255,255,255,255,70
157362,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_003_effect,255,255,255,255,70
157363,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_003_bg,255,255,255,255,70
157364,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_003_r_effect,255,255,255,255,70
157365,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_003_r_bg,255,255,255,255,70
157366,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_004,255,255,255,255,70
157367,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_005_effect,255,255,255,255,70
157368,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_005_bg,255,255,255,255,70
157369,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_006,255,255,255,255,70
157370,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_001_chara_r,255,255,255,255,70
157371,5,超17号_ヘルズストーム,sp_effect_a8_00044,ef_001_bg_r,255,255,255,255,70
157372,5,孫悟飯(幼年期)_光のシールド,sp_effect_b4_00188,ef_001,255,255,255,255,70
157373,5,孫悟飯(幼年期)_フルパワー魔閃光（ユニット必殺）,sp_effect_a1_00296,ef_001,255,255,255,255,70
157374,5,孫悟飯(幼年期)_フルパワー魔閃光（ユニット必殺）,sp_effect_a1_00296,ef_002,255,255,255,255,70
157375,5,孫悟飯(幼年期)_フルパワー魔閃光（ユニット必殺）,sp_effect_a1_00296,ef_003,255,255,255,255,70
157376,5,孫悟飯(幼年期)_フルパワー魔閃光（ユニット必殺）,sp_effect_a1_00296,ef_004,255,255,255,255,70
157377,5,孫悟飯(幼年期)_フルパワー魔閃光（ユニット必殺）,sp_effect_a1_00296,ef_001r,255,255,255,255,70
157378,5,孫悟飯(幼年期)_フルパワー魔閃光（ユニット必殺）,sp_effect_a1_00296,ef_002r,255,255,255,255,70
157379,5,孫悟飯(幼年期)_フルパワー魔閃光（ユニット必殺）,sp_effect_a1_00296,ef_003r,255,255,255,255,70
157380,5,孫悟飯(幼年期)_フルパワー魔閃光（ユニット必殺）,sp_effect_a1_00296,ef_004r,255,255,255,255,70
157381,5,孫悟飯(幼年期)_フルパワー魔閃光,sp_effect_a1_00297,ef_001,255,255,255,255,70
157382,5,孫悟飯(幼年期)_フルパワー魔閃光,sp_effect_a1_00297,ef_002,255,255,255,255,70
157383,5,孫悟飯(幼年期)_フルパワー魔閃光,sp_effect_a1_00297,ef_003,255,255,255,255,70
157384,5,孫悟飯(幼年期)_フルパワー魔閃光,sp_effect_a1_00297,ef_004,255,255,255,255,70
157385,5,孫悟飯(幼年期)_フルパワー魔閃光,sp_effect_a1_00297,ef_001r,255,255,255,255,70
157386,5,孫悟飯(幼年期)_フルパワー魔閃光,sp_effect_a1_00297,ef_002r,255,255,255,255,70
157387,5,孫悟飯(幼年期)_フルパワー魔閃光,sp_effect_a1_00297,ef_003r,255,255,255,255,70
157388,5,孫悟飯(幼年期)_フルパワー魔閃光,sp_effect_a1_00297,ef_004r,255,255,255,255,70
157389,5,孫悟飯(幼年期)_爆裂乱魔,sp_effect_b1_00150,ef_001,255,255,255,255,70
157390,5,孫悟飯(幼年期)_爆裂乱魔,sp_effect_b1_00150,ef_002,255,255,255,255,70
157391,5,孫悟飯(幼年期)_爆裂乱魔,sp_effect_b1_00150,ef_003,255,255,255,255,70
157392,5,LRトランクス(青年期)_バーニングアタック,sp_effect_a2_00163,ef_001,255,255,255,255,70
157393,5,LRトランクス(青年期)_バーニングアタック,sp_effect_a2_00163,ef_002,255,255,255,255,70
157394,5,LRトランクス(青年期)_バーニングアタック,sp_effect_a2_00163,ef_003,255,255,255,255,70
157395,5,LRトランクス(青年期)_バーニングアタック,sp_effect_a2_00163,ef_004,255,255,255,255,70
157396,5,LRトランクス(青年期)_バーニングアタック,sp_effect_a2_00163,ef_005,255,255,255,255,70
157397,5,LRトランクス(青年期)_バーニングアタック,sp_effect_a2_00163,ef_006_front,255,255,255,255,70
157398,5,LRトランクス(青年期)_バーニングアタック,sp_effect_a2_00163,ef_006_back,255,255,255,255,70
157399,5,LRトランクス(青年期)_バーニングアタック,sp_effect_a2_00163,ef_007,255,255,255,255,70
157400,5,LRトランクス(青年期)_バーニングアタック,sp_effect_a2_00163,ef_008,255,255,255,255,70
157401,5,LRトランクス(青年期)_バーニングアタック,sp_effect_a2_00163,ef_009,255,255,255,255,70
157402,5,LRトランクス（青年期）_バーニングラッシュ,sp_effect_b1_00151,ef_001,255,255,255,255,70
157403,5,LRトランクス（青年期）_バーニングラッシュ,sp_effect_b1_00151,ef_002,255,255,255,255,70
157404,5,LRトランクス（青年期）_バーニングラッシュ,sp_effect_b1_00151,ef_003,255,255,255,255,70
157405,5,LRトランクス（青年期）_バーニングラッシュ,sp_effect_b1_00151,ef_004,255,255,255,255,70
157406,5,LRトランクス（青年期）_バーニングラッシュ,sp_effect_b1_00151,ef_005,255,255,255,255,70
157407,5,LRトランクス（青年期）_バーニングラッシュ,sp_effect_b1_00151,ef_006,255,255,255,255,70
157408,5,LRトランクス（青年期）_バーニングラッシュ,sp_effect_b1_00151,ef_007,255,255,255,255,70
157409,5,LRトランクス（青年期）_バーニングラッシュ,sp_effect_b1_00151,ef_008,255,255,255,255,70
157410,5,LRトランクス（青年期）_バーニングラッシュ,sp_effect_b1_00151,ef_009,255,255,255,255,70
157411,5,LRトランクス（青年期）_バーニングラッシュ,sp_effect_b1_00151,ef_010,255,255,255,255,70
157412,5,LRトランクス（青年期）_バーニングラッシュ,sp_effect_b1_00151,ef_011,255,255,255,255,70
157413,5,LRトランクス(青年期)_バーニングアタック,sp_effect_a2_00163,ef_005r,255,255,255,255,70
157414,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_001,255,255,255,255,70
157415,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_002_front,255,255,255,255,70
157416,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_002_back,255,255,255,255,70
157417,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_003,255,255,255,255,70
157418,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_004_front,255,255,255,255,70
157419,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_004_back,255,255,255,255,70
157420,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_005_front,255,255,255,255,70
157421,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_005_back,255,255,255,255,70
157422,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_006,255,255,255,255,70
157423,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_007,255,255,255,255,70
157424,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_008_front,255,255,255,255,70
157425,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_008_back,255,255,255,255,70
157426,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_009_front,255,255,255,255,70
157427,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_009_back,255,255,255,255,70
157428,5,ガーリックJr_気功弾,sp_effect_a2_00161,ef_001,255,255,255,255,70
157429,5,ガーリックJr_気功弾,sp_effect_a2_00161,ef_002,255,255,255,255,70
157430,5,ガーリックJr_気功弾,sp_effect_a2_00161,ef_003_front,255,255,255,255,70
157431,5,ガーリックJr_気功弾,sp_effect_a2_00161,ef_003_back,255,255,255,255,70
157432,5,ガーリックJr_気功弾,sp_effect_a2_00161,ef_004,255,255,255,255,70
157433,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_002_front_r,255,255,255,255,70
157434,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_002_back_r,255,255,255,255,70
157435,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_003_r,255,255,255,255,70
157436,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_004_front_r,255,255,255,255,70
157437,5,スーパーガーリックJr._デスインパクト,sp_effect_a2_00162,ef_004_back_r,255,255,255,255,70
157438,5,孫悟空＆ピッコロ_龍虎閃空乱舞,sp_effect_a1_00298,ef_001_front,255,255,255,255,70
157439,5,孫悟空＆ピッコロ_龍虎閃空乱舞,sp_effect_a1_00298,ef_001_front_re,255,255,255,255,70
157440,5,孫悟空＆ピッコロ_龍虎閃空乱舞,sp_effect_a1_00298,ef_001_back,255,255,255,255,70
157441,5,孫悟空＆ピッコロ_龍虎閃空乱舞,sp_effect_a1_00298,ef_001_back_re,255,255,255,255,70
157442,5,孫悟空＆ピッコロ_龍虎閃空乱舞,sp_effect_a1_00298,ef_002_front,255,255,255,255,70
157443,5,孫悟空＆ピッコロ_龍虎閃空乱舞,sp_effect_a1_00298,ef_002_front_re,255,255,255,255,70
157444,5,孫悟空＆ピッコロ_龍虎閃空乱舞,sp_effect_a1_00298,ef_002_back,255,255,255,255,70
157445,5,孫悟空＆ピッコロ_龍虎閃空乱舞,sp_effect_a1_00298,ef_002_back_re,255,255,255,255,70
157446,5,孫悟空＆ピッコロ_龍虎閃空乱舞（衣装差分）,sp_effect_a1_00299,ef_001_front,255,255,255,255,70
157447,5,孫悟空＆ピッコロ_龍虎閃空乱舞（衣装差分）,sp_effect_a1_00299,ef_001_front_re,255,255,255,255,70
157448,5,孫悟空＆ピッコロ_龍虎閃空乱舞（衣装差分）,sp_effect_a1_00299,ef_001_back,255,255,255,255,70
157449,5,孫悟空＆ピッコロ_龍虎閃空乱舞（衣装差分）,sp_effect_a1_00299,ef_001_back_re,255,255,255,255,70
157450,5,孫悟空＆ピッコロ_龍虎閃空乱舞（衣装差分）,sp_effect_a1_00299,ef_002_front,255,255,255,255,70
157451,5,孫悟空＆ピッコロ_龍虎閃空乱舞（衣装差分）,sp_effect_a1_00299,ef_002_front_re,255,255,255,255,70
157452,5,孫悟空＆ピッコロ_龍虎閃空乱舞（衣装差分）,sp_effect_a1_00299,ef_002_back,255,255,255,255,70
157453,5,孫悟空＆ピッコロ_龍虎閃空乱舞（衣装差分）,sp_effect_a1_00299,ef_002_back_re,255,255,255,255,70
157454,5,孫悟空&ピッコロ_真剣勝負！！,sp_effect_b4_00189,ef_001,255,255,255,255,70
157455,5,孫悟空&ピッコロ_真剣勝負！！,sp_effect_b4_00189,ef_002,255,255,255,255,70
157456,5,ピッコロ_爆力魔波,sp_effect_a1_00301,ef_001,255,255,255,255,70
157457,5,ピッコロ_爆力魔波,sp_effect_a1_00301,ef_002_front,255,255,255,255,70
157458,5,ピッコロ_爆力魔波,sp_effect_a1_00301,ef_002_back,255,255,255,255,70
157459,5,ピッコロ_爆力魔波,sp_effect_a1_00301,ef_003,255,255,255,255,70
157460,5,ピッコロ_爆力魔波,sp_effect_a1_00301,ef_004_front,255,255,255,255,70
157461,5,ピッコロ_爆力魔波,sp_effect_a1_00301,ef_004_back,255,255,255,255,70
157462,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_001,255,255,255,255,70
157463,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_001_r,255,255,255,255,70
157464,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_002_ch_w,255,255,255,255,70
157465,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_002_bg,255,255,255,255,70
157466,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_002_ch_w_r,255,255,255,255,70
157467,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_002_bg_r,255,255,255,255,70
157468,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_003_ch_w,255,255,255,255,70
157469,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_003_bg,255,255,255,255,70
157470,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_003_ch_w_r,255,255,255,255,70
157471,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_003_bg_r,255,255,255,255,70
157472,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_003_drawtext_common,255,255,255,255,70
157473,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_004_ch_w,255,255,255,255,70
157474,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_004_bg,255,255,255,255,70
157475,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_004_ch_w_r,255,255,255,255,70
157476,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_004_bg_r,255,255,255,255,70
157477,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_005_ch,255,255,255,255,70
157478,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_005_bg,255,255,255,255,70
157479,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_005_ch_r,255,255,255,255,70
157480,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_005_bg_r,255,255,255,255,70
157481,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_001,255,255,255,255,70
157482,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_001_r,255,255,255,255,70
157483,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_002_ch,255,255,255,255,70
157484,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_002_bg,255,255,255,255,70
157485,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_002_ch_r,255,255,255,255,70
157486,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_002_bg_r,255,255,255,255,70
157487,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_003_ch,255,255,255,255,70
157488,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_003_bg,255,255,255,255,70
157489,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_003_ch_r,255,255,255,255,70
157490,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_003_bg_r,255,255,255,255,70
157491,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_003_drawtext_common,255,255,255,255,70
157492,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_004_ch,255,255,255,255,70
157493,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_004_bg,255,255,255,255,70
157494,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_004_ch_r,255,255,255,255,70
157495,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_004_bg_r,255,255,255,255,70
157496,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_005_ch,255,255,255,255,70
157497,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_005_bg,255,255,255,255,70
157498,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_005_ch_r,255,255,255,255,70
157499,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_005_bg_r,255,255,255,255,70
157500,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_002_drawtext_common,255,255,255,255,70
157501,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_004_drawtext_common,255,255,255,255,70
157502,5,孫悟空&ピッコロ_龍虎旋風乱舞,sp_effect_b1_00154,ef_004_drawtext_common_r,255,255,255,255,70
157503,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_002_drawtext_common,255,255,255,255,70
157504,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_004_drawtext_common,255,255,255,255,70
157505,5,孫悟空&ピッコロ_龍虎旋風乱舞(衣装差分),sp_effect_b1_00155,ef_004_drawtext_common_r,255,255,255,255,70
157506,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_001,255,255,255,255,70
157507,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_001_r,255,255,255,255,70
157508,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_002_front,255,255,255,255,70
157509,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_002_back,255,255,255,255,70
157510,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_002_front_r,255,255,255,255,70
157511,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_002_back_r,255,255,255,255,70
157512,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_003_front,255,255,255,255,70
157513,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_003_back,255,255,255,255,70
157514,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_003_front_r,255,255,255,255,70
157515,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_003_back_r,255,255,255,255,70
157516,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_004,255,255,255,255,70
157517,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_005,255,255,255,255,70
157518,5,ピッコロ&クリリン_爆力魔波&かめはめ波,sp_effect_a1_00302,ef_005_r,255,255,255,255,70
