id,card_id,category,filename
2512,9023220,20004,
2513,9023221,20002,
2514,9023221,20004,
2515,9123220,20002,
2516,9123220,20004,
2517,9123221,20002,
2518,9123221,20004,
2519,9223220,20002,
2520,9223220,20004,
2521,9223221,20002,
2522,9223221,20004,
2523,9323220,20002,
2524,9323220,20004,
2525,9323221,20002,
2526,9323221,20004,
2527,1023150,20002,
2528,1023150,20004,
2529,1023151,20002,
2530,1023151,20004,
2531,1023160,20002,
2532,1023160,20004,
2533,1023161,20002,
2534,1023161,20004,
2547,9003440,20002,
2548,9003440,20004,
2549,9003441,20002,
2550,9003441,20004,
2551,9020250,20002,
2552,9020250,20004,
2553,9020251,20002,
2554,9020251,20004,
2555,1023230,20002,
2556,1023230,20004,
2557,1023231,20002,
2558,1023231,20004,
2559,1023240,20002,
2560,1023240,20004,
2561,1023241,20002,
2562,1023241,20004,
2563,80016570,20002,
2564,80016571,20004,
2565,9023230,20002,
2566,9023230,20004,
2567,9023231,20002,
2568,9023231,20004,
2569,9023240,20002,
2570,9023240,20004,
2571,9023241,20002,
2572,9023241,20004,
2573,80016570,20004,
2574,80016571,20002,
2575,80013320,20002,
2576,80013320,20004,
2577,80013321,20002,
2578,80013321,20004,
2579,80020250,20002,
2580,80020250,20004,
2581,80020251,20002,
2582,80020251,20004,
2583,9103100,20002,
2584,9103100,20004,
2585,9103101,20002,
2586,9103101,20004,
2587,9005860,20002,
2588,9005860,20004,
2589,9005861,20002,
2590,9005861,20004,
2591,9005960,20002,
2592,9005960,20004,
2593,9005961,20002,
2594,9005961,20004,
2595,9005930,20002,
2596,9005930,20004,
2597,9005931,20002,
2598,9005931,20004,
2599,9600740,20002,
2600,9600740,20004,
2601,9600741,20002,
2602,9600741,20004,
2603,9601990,20002,
2604,9601990,20004,
2605,9601991,20002,
2606,9601991,20004,
2607,9300760,20002,
2608,9300760,20004,
2609,9300761,20002,
2610,9300761,20004,
2611,9000750,20002,
2612,9000750,20004,
2613,9000751,20002,
2614,9000751,20004,
2615,9103730,20002,
2616,9103730,20004,
2617,9103731,20002,
2618,9103731,20004,
2619,9515590,20002,
2620,9515590,20004,
2621,9515591,20002,
2622,9515591,20004,
2623,9105850,20002,
2624,9105850,20004,
2625,9105851,20002,
2626,9105851,20004,
2627,9105860,20002,
2628,9105860,20004,
2629,9105861,20002,
2630,9105861,20004,
2631,9113710,20002,
2632,9113710,20004,
2633,9113711,20002,
2634,9113711,20004,
2635,1023920,20002,
2636,1023920,20004,
2637,1023921,20002,
2638,1023921,20004,
2639,9023920,20002,
2640,9023920,20004,
2641,9023921,20002,
2642,9023921,20004,
2643,9105930,20002,
2644,9105930,20004,
2645,9105931,20002,
2646,9105931,20004,
2647,9016400,20002,
2648,9016400,20004,
2649,9016401,20002,
2650,9016401,20004,
2651,4023520,20002,
2652,4023520,20004,
2653,4023521,20002,
2654,4023521,20004,
2655,9023830,20002,
2656,9023830,20004,
2657,9023831,20002,
2658,9023831,20004,
2659,81013320,20002,
2660,81013320,20004,
2661,81013321,20002,
2662,81013321,20004,
2663,9116600,20002,
2664,9116600,20004,
2665,9116601,20002,
2666,9116601,20004,
2667,9121290,20002,
2668,9121290,20004,
2669,9121291,20002,
2670,9121291,20004,
2675,9721440,20002,
2676,9721440,20004,
2677,9721441,20002,
2678,9721441,20004,
2679,9102840,20002,
2680,9102840,20004,
2681,9102841,20002,
2682,9102841,20004,
2683,9123830,20002,
2684,9123830,20004,
2685,9123831,20002,
2686,9123831,20004,
2687,9108290,20002,
2688,9108290,20004,
2689,9108291,20002,
2690,9108291,20004,
2691,9021390,20002,
2692,9021390,20004,
2693,9021391,20002,
2694,9021391,20004,
2695,1024100,20002,
2696,1024100,20004,
2697,1024101,20002,
2698,1024101,20004,
2699,1024110,20002,
2700,1024110,20004,
2701,1024111,20002,
2702,1024111,20004,
2703,1024170,20002,
2704,1024170,20004,
2705,1024171,20002,
2706,1024171,20004,
2707,4024170,20002,
2708,4024170,20004,
2709,4024171,20002,
2710,4024171,20004,
2711,1024160,20002,
2712,1024160,20004,
2713,1024161,20002,
2714,1024161,20004,
2715,51012860,20002,
2716,51012860,20004,
2717,51012861,20002,
2718,51012861,20004,
2719,80000630,20002,
2720,80000630,20004,
2721,80000631,20002,
2722,80000631,20004,
2723,52012860,20002,
2724,52012860,20004,
2725,52012861,20002,
2726,52012861,20004,
2727,1009120,20002,
2728,1009120,20004,
2729,1009121,20002,
2730,1009121,20004,
2731,1009130,20002,
2732,1009130,20004,
2733,1009131,20002,
2734,1009131,20004,
2735,1024680,20002,
2736,1024680,20004,
2737,1024681,20002,
2738,1024681,20004,
2739,53012860,20002,
2740,53012860,20004,
2741,53012861,20002,
2742,53012861,20004,
2743,80010400,20002,
2744,80010400,20004,
2745,80010401,20002,
2746,80010401,20004,
2747,80010370,20002,
2748,80010370,20004,
2749,80010371,20002,
2750,80010371,20004,
2751,80010390,20002,
2752,80010390,20004,
2753,80010391,20002,
2754,80010391,20004,
2755,54012860,20002,
2756,54012860,20004,
2757,54012861,20002,
2758,54012861,20004,
2759,1025140,20002,
2760,1025140,20004,
2761,1025141,20002,
2762,1025141,20004,
2763,9525140,20002,
2764,9525140,20004,
2765,9525141,20002,
2766,9525141,20004,
2767,9114190,20002,
2768,9114190,20004,
2769,9114191,20002,
2770,9114191,20004,
2771,9014180,20002,
2772,9014180,20004,
2773,9014181,20002,
2774,9014181,20004,
2775,9014460,20002,
2776,9014460,20004,
2777,9014461,20002,
2778,9014461,20004,
2779,1024740,20002,
2780,1024740,20004,
2781,1024741,20002,
2782,1024741,20004,
2783,1024750,20002,
2784,1024750,20004,
2785,1024751,20002,
2786,1024751,20004,
2787,9025490,20002,
2788,9025490,20004,
2789,9025491,20002,
2790,9025491,20004,
2791,9125490,20002,
2792,9125490,20004,
2793,9125491,20002,
2794,9125491,20004,
2795,9225490,20002,
2796,9225490,20004,
2797,9225491,20002,
2798,9225491,20004,
2803,9115320,10002,ak1000
2804,9115320,10002,ak1001
2805,9115320,10004,bk1000
2806,9115320,10004,bk1001
2807,9115321,10002,ak1000
2808,9115321,10002,ak1001
2809,9115321,10004,bk1000
2810,9115321,10004,bk1001
2811,9215320,10002,ak1000
2812,9215320,10002,ak1001
2813,9215320,10004,bk1000
2814,9215320,10004,bk1001
2815,9215321,10002,ak1000
2816,9215321,10002,ak1001
2817,9215321,10004,bk1000
2818,9215321,10004,bk1001
2819,9315320,10002,ak1000
2820,9315320,10002,ak1001
2821,9315320,10004,bk1000
2822,9315320,10004,bk1001
2823,80015350,20002,
2824,80015350,20004,
2825,80015351,20002,
2826,80015351,20004,
2827,9115370,20002,
2828,9115370,20004,
2829,9115371,20002,
2830,9115371,20004,
2831,9315370,20002,
2832,9315370,20004,
2833,9315371,20002,
2834,9315371,20004,
2835,9315321,10002,ak1000
2836,9315321,10002,ak1001
2837,9315321,10004,bk1000
2838,9315321,10004,bk1001
2839,9415320,10002,ak1000
2840,9415320,10002,ak1001
2841,9415320,10004,bk1000
2842,9415320,10004,bk1001
2843,9415321,10002,ak1000
2844,9415321,10002,ak1001
2845,9415321,10004,bk1000
2846,9415321,10004,bk1001
2847,9515320,10002,ak1000
2848,9515320,10002,ak1001
2849,9515320,10004,bk1000
2850,9515320,10004,bk1001
2851,9515321,10002,ak1000
2852,9515321,10002,ak1001
2853,9515321,10004,bk1000
2854,9515321,10004,bk1001
2859,55012860,20002,
2860,55012860,20004,
2861,55012861,20002,
2862,55012861,20004,
2863,9025260,20002,
2864,9025260,20004,
2865,9025261,20002,
2866,9025261,20004,
2867,9025270,20002,
2868,9025270,20004,
2869,9025271,20002,
2870,9025271,20004,
2871,9025280,20002,
2872,9025280,20004,
2873,9025281,20002,
2874,9025281,20004,
2875,9025290,20002,
2876,9025290,20004,
2877,9025291,20002,
2878,9025291,20004,
2879,1025500,20002,
2880,1025500,20004,
2881,1025501,20002,
2882,1025501,20004,
2883,1025510,20002,
2884,1025510,20004,
2885,1025511,20002,
2886,1025511,20004,
2887,1025520,20002,
2888,1025520,20004,
2889,1025521,20002,
2890,1025521,20004,
2891,1025530,20002,
2892,1025530,20004,
2893,1025531,20002,
2894,1025531,20004,
2895,9025060,20002,
2896,9025060,20004,
2897,9025061,20002,
2898,9025061,20004,
2899,9025070,20002,
2900,9025070,20004,
2901,9025071,20002,
2902,9025071,20004,
2903,9025040,20002,
2904,9025040,20004,
2905,9025041,20002,
2906,9025041,20004,
2907,9125070,20002,
2908,9125070,20004,
2909,9125071,20002,
2910,9125071,20004,
2911,9225070,20002,
2912,9225070,20004,
2913,9225071,20002,
2914,9225071,20004,
2915,9016560,20002,
2916,9016560,20004,
2917,9016561,20002,
2918,9016561,20004,
2919,9016570,20002,
2920,9016570,20004,
2921,9016571,20002,
2922,9016571,20004,
2923,9023160,20002,
2924,9023160,20004,
2925,9023161,20002,
2926,9023161,20004,
2927,1025060,20002,
2928,1025060,20004,
2929,1025061,20002,
2930,1025061,20004,
2931,1025070,20002,
2932,1025070,20004,
2933,1025071,20002,
2934,1025071,20004,
2935,1025030,20002,
2936,1025030,20004,
2937,1025031,20002,
2938,1025031,20004,
2939,1025040,20002,
2940,1025040,20004,
2941,1025041,20002,
2942,1025041,20004,
2943,1025240,20002,
2944,1025240,20004,
2945,1025241,20002,
2946,1025241,20004,
2947,1025250,20002,
2948,1025250,20004,
2949,1025251,20002,
2950,1025251,20004,
2951,9025500,20002,
2952,9025500,20004,
2953,9025501,20002,
2954,9025501,20004,
2955,9025510,20002,
2956,9025510,20004,
2957,9025511,20002,
2958,9025511,20004,
2959,9125510,20002,
2960,9125510,20004,
2961,9125511,20002,
2962,9125511,20004,
2963,9025520,20002,
2964,9025520,20004,
2965,9025521,20002,
2966,9025521,20004,
2967,9025530,20002,
2968,9025530,20004,
2969,9025531,20002,
2970,9025531,20004,
2971,9125530,20002,
2972,9125530,20004,
2973,9125531,20002,
2974,9125531,20004,
2975,9523160,20002,
2976,9523160,20004,
2977,9523161,20002,
2978,9523161,20004,
2979,80010350,20002,
2980,80010350,20004,
2981,80010351,20002,
2982,80010351,20004,
2983,9017600,10002,ak1000
2984,9017600,10002,ak1001
2985,9017600,10004,bk1000
2986,9017600,10004,bk1001
2987,9017601,10002,ak1000
2988,9017601,10002,ak1001
2989,9017601,10004,bk1000
2990,9017601,10004,bk1001
2991,9019020,20002,
2992,9019020,20004,
2993,9019021,20002,
2994,9019021,20004,
2995,1026020,20002,
2996,1026020,20004,
2997,1026021,20002,
2998,1026021,20004,
2999,1026030,20002,
3000,1026030,20004,
3001,1026031,20002,
3002,1026031,20004,
3003,9002210,20002,
3004,9002210,20004,
3005,9002211,20002,
3006,9002211,20004,
3007,9225510,20002,
3008,9225510,20004,
3009,9225511,20002,
3010,9225511,20004,
3011,4025650,20002,
3012,4025650,20004,
3013,4025651,20002,
3014,4025651,20004,
3015,4025590,20002,
3016,4025590,20004,
3017,4025591,20002,
3018,4025591,20004,
3019,1026080,20002,
3020,1026080,20004,
3021,1026081,20002,
3022,1026081,20004,
3023,1026090,20002,
3024,1026090,20004,
3025,1026091,20002,
3026,1026091,20004,
3027,9026090,20002,
3028,9026090,20004,
3029,9026091,20002,
3030,9026091,20004,
3031,9325510,20002,
3032,9325510,20004,
3033,9325511,20002,
3034,9325511,20004,
3035,9225530,20002,
3036,9225530,20004,
3037,9225531,20002,
3038,9225531,20004,
3039,9325490,20002,
3040,9325490,20004,
3041,9325491,20002,
3042,9325491,20004,
3043,9425490,20002,
3044,9425490,20004,
3045,9425491,20002,
3046,9425491,20004,
3047,1026170,20002,
3048,1026170,20004,
3049,1026171,20002,
3050,1026171,20004,
3051,1026180,20002,
3052,1026180,20004,
3053,1026181,20002,
3054,1026181,20004,
3055,9002300,20002,
3056,9002300,20004,
3057,9002301,20002,
3058,9002301,20004,
3059,9002310,20002,
3060,9002310,20004,
3061,9002311,20002,
3062,9002311,20004,
3063,9004670,20002,
3064,9004670,20004,
3065,9004671,20002,
3066,9004671,20004,
3067,9125520,20002,
3068,9125520,20004,
3069,9125521,20002,
3070,9125521,20004,
3071,9125500,20002,
3072,9125500,20004,
3073,9125501,20002,
3074,9125501,20004,
3075,9425510,20002,
3076,9425510,20004,
3077,9425511,20002,
3078,9425511,20004,
3079,9325530,20002,
3080,9325530,20004,
3081,9325531,20002,
3082,9325531,20004,
3083,9525490,20002,
3084,9525490,20004,
3085,9525491,20002,
3086,9525491,20004,
3087,9625490,20002,
3088,9625490,20004,
3089,9625491,20002,
3090,9625491,20004,
3091,9725490,20002,
3092,9725490,20004,
3093,9725491,20002,
3094,9725491,20004,
3095,9825490,20002,
3096,9825490,20004,
3097,9825491,20002,
3098,9825491,20004,
3099,9925490,20002,
3100,9925490,20004,
3101,9925491,20002,
3102,9925491,20004,
3103,9001370,20002,
3104,9001370,20004,
3105,9001371,20002,
3106,9001371,20004,
3107,9125590,20002,
3108,9125590,20004,
3109,9125591,20002,
3110,9125591,20004,
3111,9026100,20002,
3112,9026100,20004,
3113,9026101,20002,
3114,9026101,20004,
3115,1026320,20002,
3116,1026320,20004,
3117,1026321,20002,
3118,1026321,20004,
3119,1026330,20002,
3120,1026330,20004,
3121,1026331,20002,
3122,1026331,20004,
3123,9017860,20002,
3124,9017860,20004,
3125,9017861,20002,
3126,9017861,20004,
3127,9020800,20002,
3128,9020800,20004,
3129,9020801,20002,
3130,9020801,20004,
3131,9023520,20002,
3132,9023520,20004,
3133,9023521,20002,
3134,9023521,20004,
3135,9106370,20002,
3136,9106370,20004,
3137,9106371,20002,
3138,9106371,20004,
3139,9216600,20002,
3140,9216600,20004,
3141,9216601,20002,
3142,9216601,20004,
3143,9026330,20002,
3144,9026330,20004,
3145,9026331,20002,
3146,9026331,20004,
3147,1026310,20002,
3148,1026310,20004,
3149,1026311,20002,
3150,1026311,20004,
3151,9026310,20002,
3152,9026310,20004,
3153,9026311,20002,
3154,9026311,20004,
3155,80017080,20002,
3156,80017080,20004,
3157,80017081,20002,
3158,80017081,20004,
3159,80017060,10002,ak1000
3160,80017060,10002,ak1001
3161,80017060,10004,bk1000
3162,80017060,10004,bk1001
3163,80017061,10002,ak1000
3164,80017061,10002,ak1001
3165,80017061,10004,bk1000
3166,80017061,10004,bk1001
3167,1026980,20002,
3168,1026980,20004,
3169,1026981,20002,
3170,1026981,20004,
3171,1026590,20002,
3172,1026590,20004,
3173,1026591,20002,
3174,1026591,20004,
3175,1026600,20002,
3176,1026600,20004,
3177,1026601,20002,
3178,1026601,20004,
3179,1026610,20002,
3180,1026610,20004,
3181,1026611,20002,
3182,1026611,20004,
3183,9019930,20002,
3184,9019930,20004,
3185,9019931,20002,
3186,9019931,20004,
3187,9024680,20002,
3188,9024680,20004,
3189,9024681,20002,
3190,9024681,20004,
3191,9025250,20002,
3192,9025250,20004,
3193,9025251,20002,
3194,9025251,20004,
3195,9525250,20002,
3196,9525250,20004,
3197,9525251,20002,
3198,9525251,20004,
3199,9026930,20002,
3200,9026930,20004,
3201,9026931,20002,
3202,9026931,20004,
3203,9010100,10002,ak1000
3204,9010100,10002,ak1001
3205,9010100,10004,bk1000
3206,9010100,10004,bk1001
3207,9026830,20002,
3208,9026830,20004,
3209,9026831,20002,
3210,9026831,20004,
3211,9006080,20002,
3212,9006080,20004,
3213,9006081,20002,
3214,9006081,20004,
3215,9108320,20002,
3216,9108320,20004,
3217,9108321,20002,
3218,9108321,20004,
3219,9003880,10002,ak1000
3220,9003880,10002,ak1001
3221,9003880,10004,bk1000
3222,9003880,10004,bk1001
3223,9003881,10002,ak1000
3224,9003881,10002,ak1001
3225,9003881,10004,bk1000
3226,9003881,10004,bk1001
3227,80025510,20002,
3228,80025510,20004,
3229,80025511,20002,
3230,80025511,20004,
3231,51009120,20002,
3232,51009120,20004,
3233,51009121,20002,
3234,51009121,20004,
3235,51016560,20002,
3236,51016560,20004,
3237,51016561,20002,
3238,51016561,20004,
3239,9010101,10002,ak1000
3240,9010101,10002,ak1001
3241,9010101,10004,bk1000
3242,9010101,10004,bk1001
3243,52009120,20002,
3244,52009120,20004,
3245,52009121,20002,
3246,52009121,20004,
3247,52016560,20002,
3248,52016560,20004,
3249,52016561,20002,
3250,52016561,20004,
3251,9027140,20002,
3252,9027140,20004,
3253,9027141,20002,
3254,9027141,20004,
3255,60000260,20002,
3256,60000260,20004,
3257,60000261,20002,
3258,60000261,20004,
3259,60000270,20002,
3260,60000270,20004,
3261,60000271,20002,
3262,60000271,20004,
3263,60000280,20002,
3264,60000280,20004,
3265,60000281,20002,
3266,60000281,20004,
3267,60000290,20002,
3268,60000290,20004,
3269,60000291,20002,
3270,60000291,20004,
3271,60000780,20002,
3272,60000780,20004,
3273,60000781,20002,
3274,60000781,20004,
3275,53009120,20002,
3276,53009120,20004,
3277,53009121,20002,
3278,53009121,20004,
3279,53016560,20002,
3280,53016560,20004,
3281,53016561,20002,
3282,53016561,20004,
3283,1027360,10002,ak1000
3284,1027360,10002,ak1001
3285,1027360,10004,bk1000
3286,1027360,10004,bk1001
3287,1027361,10002,ak1000
3288,1027361,10002,ak1001
3289,1027361,10004,bk1000
3290,1027361,10004,bk1001
3291,1027370,10002,ak1000
3292,1027370,10002,ak1001
3293,1027370,10004,bk1000
3294,1027370,10004,bk1001
3295,1027371,10002,ak1000
3296,1027371,10002,ak1001
3297,1027371,10004,bk1000
3298,1027371,10004,bk1001
3299,1027170,20002,
3300,1027170,20004,
3303,1027171,20002,
3304,1027171,20004,
3307,1027180,20002,
3308,1027180,20004,
3313,1027181,20002,
3314,1027181,20004,
3315,9216400,20002,
3316,9216400,20004,
3317,9216401,20002,
3318,9216401,20004,
3319,9027340,20002,
3320,9027340,20004,
3321,9027341,20002,
3322,9027341,20004,
3323,81003150,20002,
3324,81003150,20004,
3325,81003151,20002,
3326,81003151,20004,
3327,80013140,20002,
3328,80013140,20004,
3329,80013141,20002,
3330,80013141,20004,
3331,80001040,20002,
3332,80001040,20004,
3333,80001041,20002,
3334,80001041,20004,
3335,54009120,20002,
3336,54009120,20004,
3337,54009121,20002,
3338,54009121,20004,
3339,54016560,20002,
3340,54016560,20004,
3341,54016561,20002,
3342,54016561,20004,
3343,9017080,20002,
3344,9017080,20004,
3345,9017081,20002,
3346,9017081,20004,
3347,59017060,10002,ak1000
3348,59017060,10002,ak1001
3349,59017060,10004,bk1000
3350,59017060,10004,bk1001
3351,59017061,10002,ak1000
3352,59017061,10002,ak1001
3353,59017061,10004,bk1000
3354,59017061,10004,bk1001
3355,59017100,20002,
3356,59017100,20004,
3357,59017101,20002,
3358,59017101,20004,
3363,9117080,20002,
3364,9117080,20004,
3365,9117081,20002,
3366,9117081,20004,
3367,9512380,20002,
3368,9512380,20004,
3369,9512381,20002,
3370,9512381,20004,
3371,80026980,20002,
3372,80026980,20004,
3373,80026981,20002,
3374,80026981,20004,
3375,80008490,10002,ak1000
3376,80008490,10002,ak1001
3377,80008490,10004,bk1000
3378,80008490,10004,bk1001
3379,80008491,10002,ak1000
3380,80008491,10002,ak1001
3381,80008491,10004,bk1000
3382,80008491,10004,bk1001
3383,80002330,20002,
3384,80002330,20004,
3385,80002331,20002,
3386,80002331,20004,
3387,80003160,20002,
3388,80003160,20004,
3389,80003161,20002,
3390,80003161,20004,
3391,9016250,10002,ak1000
3392,9016250,10002,ak1001
3393,9016250,10004,bk1000
3394,9016250,10004,bk1001
3395,9016251,10002,ak1000
3396,9016251,10002,ak1001
3397,9016251,10004,bk1000
3398,9016251,10004,bk1001
3399,9217080,20002,
3400,9217080,20004,
3401,9217081,20002,
3402,9217081,20004,
3403,1027560,20002,
3404,1027560,20004,
3405,1027561,20002,
3406,1027561,20004,
3407,1027570,20002,
3408,1027570,20004,
3409,1027571,20002,
3410,1027571,20004,
3411,1027580,20002,
3412,1027580,20004,
3413,1027581,20002,
3414,1027581,20004,
3415,4027460,20002,
3416,4027460,20004,
3417,4027461,20002,
3418,4027461,20004,
3419,1027930,10002,ak1000
3420,1027930,10002,ak1001
3421,1027931,10002,ak1000
3422,1027931,10002,ak1001
3423,1027940,10002,ak1000
3424,1027940,10002,ak1001
3425,1027941,10002,ak1000
3426,1027941,10002,ak1001
3427,1027530,20002,
3428,1027530,20004,
3429,1027531,20002,
3430,1027531,20004,
3431,1027540,20002,
3432,1027540,20004,
3433,1027541,20002,
3434,1027541,20004,
3435,1027550,20002,
3436,1027550,20004,
3437,1027551,20002,
3438,1027551,20004,
3447,9027870,10002,ak1000
3448,9027870,10002,ak1001
3449,9027870,10004,bk1000
3450,9027870,10004,bk1001
3451,9027871,10002,ak1000
3452,9027871,10002,ak1001
3453,9027871,10004,bk1000
3454,9027871,10004,bk1001
3455,9111230,20002,
3456,9111230,20004,
3457,9111231,20002,
3458,9111231,20004,
3459,9027540,20002,
3460,9027540,20004,
3461,9027541,20002,
3462,9027541,20004,
3463,9005590,20002,
3464,9005590,20004,
3465,9005591,20002,
3466,9005591,20004,
3467,9027880,20002,
3468,9027880,20004,
3469,9027881,20002,
3470,9027881,20004,
3471,9027860,10002,ak1000
3472,9027860,10002,ak1001
3473,9027860,10004,bk1000
3474,9027860,10004,bk1001
3475,1027270,20002,
3476,1027270,20004,
3477,1027271,20002,
3478,1027271,20004,
3479,1027280,20002,
3480,1027280,20004,
3481,1027281,20002,
3482,1027281,20004,
3483,1027290,20002,
3484,1027290,20004,
3485,1027291,20002,
3486,1027291,20004,
3487,4027300,20002,
3488,4027300,20004,
3489,4027301,20002,
3490,4027301,20004,
3491,9027290,20002,
3492,9027290,20004,
3493,9027291,20002,
3494,9027291,20004,
3495,9027300,20002,
3496,9027300,20004,
3497,9027301,20002,
3498,9027301,20004,
3499,1027350,20002,
3500,1027350,20004,
3501,1027351,20002,
3502,1027351,20004,
3503,80009800,20002,
3504,80009800,20004,
3505,80009801,20002,
3506,80009801,20004,
3507,80008460,10002,ak1000
3508,80008460,10002,ak1001
3509,80008460,10004,bk1000
3510,80008460,10004,bk1001
3511,80008461,10002,ak1000
3512,80008461,10002,ak1001
3513,80008461,10004,bk1000
3514,80008461,10004,bk1001
3515,80008470,10002,ak1000
3516,80008470,10002,ak1001
3517,80008470,10004,bk1000
3518,80008470,10004,bk1001
3519,80008471,10002,ak1000
3520,80008471,10002,ak1001
3521,80008471,10004,bk1000
3522,80008471,10004,bk1001
3523,9027861,10002,ak1000
3524,9027861,10002,ak1001
3525,9027861,10004,bk1000
3526,9027861,10004,bk1001
3527,81000630,20002,
3528,81000630,20004,
3529,81000631,20002,
3530,81000631,20004,
3531,80018700,20002,
3532,80018700,20004,
3533,80018701,20002,
3534,80018701,20004,
3535,80012410,20002,
3536,80012410,20004,
3537,80012411,20002,
3538,80012411,20004,
3539,1027930,10004,bk1000
3540,1027930,10004,bk1001
3541,1027931,10004,bk1000
3542,1027931,10004,bk1001
3543,1027940,10004,bk1000
3544,1027940,10004,bk1001
3545,1027941,10004,bk1000
3546,1027941,10004,bk1001
3547,9020910,20002,
3548,9020910,20004,
3549,9020911,20002,
3550,9020911,20004,
3551,80005590,20002,
3552,80005590,20004,
3553,80005591,20002,
3554,80005591,20004,
3555,80011220,20002,
3556,80011220,20004,
3557,80011221,20002,
3558,80011221,20004,
3559,80005600,20002,
3560,80005600,20004,
3561,80005601,20002,
3562,80005601,20004,
3563,80004660,20002,
3564,80004660,20004,
3565,80004661,20002,
3566,80004661,20004,
3567,81006150,20002,
3568,81006150,20004,
3569,81006151,20002,
3570,81006151,20004,
3571,80006140,20002,
3572,80006140,20004,
3573,80006141,20002,
3574,80006141,20004,
3575,1028150,20002,
3576,1028150,20004,
3577,1028151,20002,
3578,1028151,20004,
3579,1028160,20002,
3580,1028160,20004,
3581,1028161,20002,
3582,1028161,20004,
3583,4028170,20002,
3584,4028170,20004,
3585,4028171,20002,
3586,4028171,20004,
3587,9028150,20002,
3588,9028150,20004,
3589,9028151,20002,
3590,9028151,20004,
3591,9028160,20002,
3592,9028160,20004,
3593,9028161,20002,
3594,9028161,20004,
3595,9128170,20002,
3596,9128170,20004,
3597,9128171,20002,
3598,9128171,20004,
3599,9028170,20002,
3600,9028170,20004,
3601,9028171,20002,
3602,9028171,20004,
3603,9107000,20002,
3604,9107000,20004,
3605,9107001,20002,
3606,9107001,20004,
3607,9506960,20002,
3608,9506960,20004,
3609,9506961,20002,
3610,9506961,20004,
3611,9606960,20002,
3612,9606960,20004,
3613,9606961,20002,
3614,9606961,20004,
3615,9706960,20002,
3616,9706960,20004,
3617,9706961,20002,
3618,9706961,20004,
3619,9806960,20002,
3620,9806960,20004,
3621,9806961,20002,
3622,9806961,20004,
3623,9111240,20002,
3624,9111240,20004,
3625,9111241,20002,
3626,9111241,20004,
3627,80028150,20002,
3628,80028150,20004,
3629,80028151,20002,
3630,80028151,20004,
3631,9028740,20002,
3632,9028740,20004,
3633,9028741,20002,
3634,9028741,20004,
3635,9112410,20002,
3636,9112410,20004,
3637,9112411,20002,
3638,9112411,20004,
3639,9112420,20002,
3640,9112420,20004,
3641,9112421,20002,
3642,9112421,20004,
3643,9015240,20002,
3644,9015240,20004,
3645,9015241,20002,
3646,9015241,20004,
3647,9015260,20002,
3648,9015260,20004,
3649,9015261,20002,
3650,9015261,20004,
3651,9515240,20002,
3652,9515240,20004,
3653,9515241,20002,
3654,9515241,20004,
3655,9515260,20002,
3656,9515260,20004,
3657,9515261,20002,
3658,9515261,20004,
3659,1028350,20002,
3660,1028350,20004,
3663,1028351,20002,
3664,1028351,20004,
3667,1028360,20002,
3668,1028360,20004,
3671,1028361,20002,
3672,1028361,20004,
3675,1028370,20002,
3676,1028370,20004,
3681,1028371,20002,
3682,1028371,20004,
3683,4028380,20002,
3684,4028380,20004,
3687,4028381,20002,
3688,4028381,20004,
3691,4028390,20002,
3692,4028390,20004,
3695,4028391,20002,
3696,4028391,20004,
3699,1028640,20002,
3700,1028640,20004,
3701,1028620,20002,
3702,1028620,20004,
3703,1028621,20002,
3704,1028621,20004,
3705,1028630,20002,
3706,1028630,20004,
3707,1028631,20002,
3708,1028631,20004,
3713,1024690,20002,
3714,1024690,20004,
3715,1024691,20002,
3716,1024691,20004,
3717,9425530,20002,
3718,9425530,20004,
3719,9425531,20002,
3720,9425531,20004,
3721,9525510,20002,
3722,9525510,20004,
3723,9525511,20002,
3724,9525511,20004,
3725,9028380,20002,
3726,9028380,20004,
3727,9028381,20002,
3728,9028381,20004,
3729,9128390,20002,
3730,9128390,20004,
3731,9128391,20002,
3732,9128391,20004,
3733,9325590,20002,
3734,9325590,20004,
3735,9325591,20002,
3736,9325591,20004,
3737,9117090,20002,
3738,9117090,20004,
3739,9117091,20002,
3740,9117091,20004,
3741,9217100,20002,
3742,9217100,20004,
3743,9217101,20002,
3744,9217101,20004,
3745,91025490,20002,
3746,91025490,20004,
3747,91025491,20002,
3748,91025491,20004,
3749,9212380,20002,
3750,9212380,20004,
3751,9212381,20002,
3752,9212381,20004,
3753,9028900,10002,ak1000
3754,9028900,10002,ak1001
3755,9028900,10004,bk1000
3756,9028900,10004,bk1001
3757,9028901,10002,ak1000
3758,9028901,10002,ak1001
3759,9028901,10004,bk1000
3760,9028901,10004,bk1001
3761,9102300,20002,
3762,9102300,20004,
3765,9102301,20002,
3766,9102301,20004,
3769,9006100,10002,ak1000
3770,9006100,10002,ak1001
3771,9006100,10004,bk1000
3772,9006100,10004,bk1001
3773,9006101,10002,ak1000
3774,9006101,10002,ak1001
3775,9006101,10004,bk1000
3776,9006101,10004,bk1001
3777,9121440,20002,
3778,9121440,20004,
3779,9121441,20002,
3780,9121441,20004,
3781,1028920,20002,
3782,1028920,20004,
3783,1028921,20002,
3784,1028921,20004,
3785,9018690,20002,
3786,9018690,20004,
3787,9018691,20002,
3788,9018691,20004,
3789,9000680,20002,
3790,9000680,20004,
