target_type,target_id,skill_group_id
PassiveSkillSet,1384,2
PassiveSkillSet,1384,4
PassiveSkillSet,1385,1
PassiveSkillSet,1385,2
PassiveSkillSet,1386,1
PassiveSkillSet,1386,2
PassiveSkillSet,1386,4
PassiveSkillSet,1386,9
PassiveSkillSet,1386,18
PassiveSkillSet,1387,23
PassiveSkillSet,1387,24
PassiveSkillSet,1387,27
PassiveSkillSet,1388,1
PassiveSkillSet,1388,2
PassiveSkillSet,1388,4
PassiveSkillSet,1388,20
PassiveSkillSet,1389,1
PassiveSkillSet,1389,2
PassiveSkillSet,1389,17
PassiveSkillSet,1389,29
PassiveSkillSet,1390,1
PassiveSkillSet,1390,2
PassiveSkillSet,1390,13
PassiveSkillSet,1390,17
PassiveSkillSet,1390,29
PassiveSkillSet,1391,1
PassiveSkillSet,1391,2
PassiveSkillSet,1391,13
PassiveSkillSet,1391,17
PassiveSkillSet,1391,29
PassiveSkillSet,1392,1
PassiveSkillSet,1392,2
PassiveSkillSet,1392,22
PassiveSkillSet,1392,29
PassiveSkillSet,1393,1
PassiveSkillSet,1393,2
PassiveSkillSet,1393,4
PassiveSkillSet,1393,23
PassiveSkillSet,1394,1
PassiveSkillSet,1394,2
PassiveSkillSet,1394,4
PassiveSkillSet,1394,18
PassiveSkillSet,1394,23
PassiveSkillSet,1394,24
PassiveSkillSet,1395,1
PassiveSkillSet,1395,2
PassiveSkillSet,1395,4
PassiveSkillSet,1395,19
PassiveSkillSet,1396,1
PassiveSkillSet,1396,2
PassiveSkillSet,1396,4
PassiveSkillSet,1396,12
PassiveSkillSet,1396,19
PassiveSkillSet,1397,1
PassiveSkillSet,1397,2
PassiveSkillSet,1397,4
PassiveSkillSet,1398,1
PassiveSkillSet,1398,2
PassiveSkillSet,1398,4
PassiveSkillSet,1398,13
PassiveSkillSet,1399,1
PassiveSkillSet,1399,2
PassiveSkillSet,1399,4
PassiveSkillSet,1399,13
PassiveSkillSet,1400,1
PassiveSkillSet,1400,2
PassiveSkillSet,1400,4
PassiveSkillSet,1400,28
PassiveSkillSet,1401,1
PassiveSkillSet,1401,2
PassiveSkillSet,1402,1
PassiveSkillSet,1402,2
PassiveSkillSet,1403,1
PassiveSkillSet,1403,2
PassiveSkillSet,1403,4
PassiveSkillSet,1403,9
PassiveSkillSet,1404,1
PassiveSkillSet,1404,2
PassiveSkillSet,1404,4
PassiveSkillSet,1404,9
PassiveSkillSet,1405,1
PassiveSkillSet,1405,2
PassiveSkillSet,1405,4
PassiveSkillSet,1406,1
PassiveSkillSet,1406,2
PassiveSkillSet,1406,4
PassiveSkillSet,1407,1
PassiveSkillSet,1407,2
PassiveSkillSet,1407,4
PassiveSkillSet,1408,1
PassiveSkillSet,1408,2
PassiveSkillSet,1408,17
PassiveSkillSet,1408,24
PassiveSkillSet,1409,24
PassiveSkillSet,1409,25
PassiveSkillSet,1409,30
PassiveSkillSet,1410,1
PassiveSkillSet,1410,4
PassiveSkillSet,1410,7
PassiveSkillSet,1410,29
PassiveSkillSet,1411,1
PassiveSkillSet,1411,2
PassiveSkillSet,1411,4
PassiveSkillSet,1411,9
PassiveSkillSet,1412,1
PassiveSkillSet,1412,2
PassiveSkillSet,1412,4
PassiveSkillSet,1412,8
PassiveSkillSet,1413,1
PassiveSkillSet,1413,22
PassiveSkillSet,1413,29
PassiveSkillSet,1414,1
PassiveSkillSet,1414,2
PassiveSkillSet,1414,4
PassiveSkillSet,1415,1
PassiveSkillSet,1415,2
PassiveSkillSet,1415,9
PassiveSkillSet,1416,1
PassiveSkillSet,1416,2
PassiveSkillSet,1416,4
PassiveSkillSet,1416,9
PassiveSkillSet,1417,1
PassiveSkillSet,1417,2
PassiveSkillSet,1417,4
PassiveSkillSet,1417,9
PassiveSkillSet,1418,18
PassiveSkillSet,1418,30
PassiveSkillSet,1419,1
PassiveSkillSet,1419,2
PassiveSkillSet,1419,4
PassiveSkillSet,1419,7
PassiveSkillSet,1420,1
PassiveSkillSet,1420,4
PassiveSkillSet,1421,1
PassiveSkillSet,1421,2
PassiveSkillSet,1421,4
PassiveSkillSet,1422,1
PassiveSkillSet,1422,2
PassiveSkillSet,1422,16
PassiveSkillSet,1422,27
PassiveSkillSet,1423,1
PassiveSkillSet,1423,2
PassiveSkillSet,1423,16
PassiveSkillSet,1423,27
PassiveSkillSet,1424,1
PassiveSkillSet,1424,2
PassiveSkillSet,1424,16
PassiveSkillSet,1424,27
PassiveSkillSet,1425,1
PassiveSkillSet,1425,2
PassiveSkillSet,1425,16
PassiveSkillSet,1425,27
PassiveSkillSet,1426,1
PassiveSkillSet,1426,2
PassiveSkillSet,1426,16
PassiveSkillSet,1426,27
PassiveSkillSet,1427,1
PassiveSkillSet,1427,2
PassiveSkillSet,1427,16
PassiveSkillSet,1427,27
PassiveSkillSet,1428,1
PassiveSkillSet,1428,2
PassiveSkillSet,1428,4
PassiveSkillSet,1428,22
PassiveSkillSet,1429,24
PassiveSkillSet,1429,25
PassiveSkillSet,1429,27
PassiveSkillSet,1430,23
PassiveSkillSet,1430,24
PassiveSkillSet,1430,25
PassiveSkillSet,1430,26
PassiveSkillSet,1431,23
PassiveSkillSet,1431,24
PassiveSkillSet,1431,25
PassiveSkillSet,1432,1
PassiveSkillSet,1432,2
PassiveSkillSet,1432,4
PassiveSkillSet,1433,1
PassiveSkillSet,1433,2
PassiveSkillSet,1433,4
PassiveSkillSet,1434,1
PassiveSkillSet,1434,2
PassiveSkillSet,1434,4
PassiveSkillSet,1434,13
PassiveSkillSet,1435,1
PassiveSkillSet,1435,2
PassiveSkillSet,1435,4
PassiveSkillSet,1435,13
PassiveSkillSet,1436,1
PassiveSkillSet,1436,2
PassiveSkillSet,1436,23
PassiveSkillSet,1436,27
PassiveSkillSet,1436,30
PassiveSkillSet,1437,1
PassiveSkillSet,1437,2
PassiveSkillSet,1438,1
PassiveSkillSet,1438,2
PassiveSkillSet,1439,1
PassiveSkillSet,1439,2
PassiveSkillSet,1439,4
PassiveSkillSet,1440,1
PassiveSkillSet,1440,2
PassiveSkillSet,1440,4
PassiveSkillSet,1441,24
PassiveSkillSet,1441,25
PassiveSkillSet,1441,27
PassiveSkillSet,1442,23
PassiveSkillSet,1442,24
PassiveSkillSet,1442,25
PassiveSkillSet,1442,27
PassiveSkillSet,1443,23
PassiveSkillSet,1443,24
PassiveSkillSet,1443,25
PassiveSkillSet,1443,27
PassiveSkillSet,1444,1
PassiveSkillSet,1444,4
PassiveSkillSet,1445,1
PassiveSkillSet,1445,2
PassiveSkillSet,1445,4
PassiveSkillSet,1446,1
PassiveSkillSet,1446,2
PassiveSkillSet,1446,4
PassiveSkillSet,1447,1
PassiveSkillSet,1447,2
PassiveSkillSet,1447,4
PassiveSkillSet,1448,1
PassiveSkillSet,1448,2
PassiveSkillSet,1448,4
PassiveSkillSet,1449,1
PassiveSkillSet,1449,2
PassiveSkillSet,1449,4
PassiveSkillSet,1449,14
PassiveSkillSet,1450,1
PassiveSkillSet,1450,2
PassiveSkillSet,1450,4
PassiveSkillSet,1450,14
PassiveSkillSet,1451,27
PassiveSkillSet,1452,1
PassiveSkillSet,1452,2
PassiveSkillSet,1452,24
PassiveSkillSet,1453,1
PassiveSkillSet,1453,2
PassiveSkillSet,1453,13
PassiveSkillSet,1453,24
PassiveSkillSet,1454,1
PassiveSkillSet,1454,2
PassiveSkillSet,1454,13
PassiveSkillSet,1454,24
PassiveSkillSet,1455,1
PassiveSkillSet,1455,2
PassiveSkillSet,1455,13
PassiveSkillSet,1455,24
PassiveSkillSet,1456,1
PassiveSkillSet,1456,2
PassiveSkillSet,1456,13
PassiveSkillSet,1456,24
PassiveSkillSet,1457,1
PassiveSkillSet,1457,2
PassiveSkillSet,1457,13
PassiveSkillSet,1457,24
PassiveSkillSet,1458,1
PassiveSkillSet,1458,2
PassiveSkillSet,1458,13
PassiveSkillSet,1458,24
PassiveSkillSet,1459,1
PassiveSkillSet,1459,2
PassiveSkillSet,1459,13
PassiveSkillSet,1459,24
PassiveSkillSet,1460,1
PassiveSkillSet,1460,2
PassiveSkillSet,1460,13
PassiveSkillSet,1460,24
PassiveSkillSet,1461,1
PassiveSkillSet,1461,2
PassiveSkillSet,1461,23
PassiveSkillSet,1461,24
PassiveSkillSet,1462,1
PassiveSkillSet,1462,2
PassiveSkillSet,1463,1
PassiveSkillSet,1463,2
PassiveSkillSet,1463,22
PassiveSkillSet,1464,1
PassiveSkillSet,1464,2
PassiveSkillSet,1464,4
PassiveSkillSet,1464,7
PassiveSkillSet,1465,1
PassiveSkillSet,1465,2
PassiveSkillSet,1465,4
PassiveSkillSet,1465,7
PassiveSkillSet,1466,18
PassiveSkillSet,1466,23
PassiveSkillSet,1466,24
PassiveSkillSet,1466,27
PassiveSkillSet,1467,1
PassiveSkillSet,1467,2
PassiveSkillSet,1467,5
PassiveSkillSet,1467,6
PassiveSkillSet,1468,1
PassiveSkillSet,1468,2
PassiveSkillSet,1468,5
PassiveSkillSet,1468,6
PassiveSkillSet,1469,1
PassiveSkillSet,1469,2
PassiveSkillSet,1469,4
PassiveSkillSet,1470,1
PassiveSkillSet,1470,2
PassiveSkillSet,1470,4
PassiveSkillSet,1471,1
PassiveSkillSet,1471,2
PassiveSkillSet,1471,4
PassiveSkillSet,1471,22
PassiveSkillSet,1472,1
PassiveSkillSet,1472,2
PassiveSkillSet,1472,4
PassiveSkillSet,1473,1
PassiveSkillSet,1473,2
PassiveSkillSet,1473,4
PassiveSkillSet,1474,1
PassiveSkillSet,1474,2
PassiveSkillSet,1475,1
PassiveSkillSet,1475,2
PassiveSkillSet,1475,12
PassiveSkillSet,1475,22
PassiveSkillSet,1476,1
PassiveSkillSet,1476,2
PassiveSkillSet,1477,1
PassiveSkillSet,1477,2
PassiveSkillSet,1479,1
PassiveSkillSet,1479,2
PassiveSkillSet,1479,4
PassiveSkillSet,1480,1
PassiveSkillSet,1480,2
PassiveSkillSet,1480,9
PassiveSkillSet,1481,1
PassiveSkillSet,1481,2
PassiveSkillSet,1482,1
PassiveSkillSet,1482,12
PassiveSkillSet,1482,23
PassiveSkillSet,1482,29
PassiveSkillSet,1483,1
PassiveSkillSet,1483,2
PassiveSkillSet,1483,4
PassiveSkillSet,1484,1
PassiveSkillSet,1485,1
PassiveSkillSet,1485,2
PassiveSkillSet,1485,4
PassiveSkillSet,1485,9
PassiveSkillSet,1485,29
PassiveSkillSet,1486,1
PassiveSkillSet,1486,2
PassiveSkillSet,1486,4
PassiveSkillSet,1486,9
PassiveSkillSet,1486,29
PassiveSkillSet,1487,1
PassiveSkillSet,1487,2
PassiveSkillSet,1487,4
PassiveSkillSet,1487,28
PassiveSkillSet,1488,1
PassiveSkillSet,1488,2
PassiveSkillSet,1488,4
PassiveSkillSet,1488,28
PassiveSkillSet,1489,1
PassiveSkillSet,1489,2
PassiveSkillSet,1489,4
PassiveSkillSet,1489,28
PassiveSkillSet,1490,1
PassiveSkillSet,1490,2
PassiveSkillSet,1490,4
PassiveSkillSet,1490,9
PassiveSkillSet,1491,1
PassiveSkillSet,1491,2
PassiveSkillSet,1491,4
PassiveSkillSet,1491,9
PassiveSkillSet,1492,1
PassiveSkillSet,1492,18
PassiveSkillSet,1493,1
PassiveSkillSet,1493,2
PassiveSkillSet,1493,4
PassiveSkillSet,1494,1
PassiveSkillSet,1494,2
PassiveSkillSet,1495,1
PassiveSkillSet,1495,2
PassiveSkillSet,1496,1
PassiveSkillSet,1496,2
PassiveSkillSet,1496,13
PassiveSkillSet,1496,28
PassiveSkillSet,1497,1
PassiveSkillSet,1497,2
PassiveSkillSet,1497,13
PassiveSkillSet,1497,28
PassiveSkillSet,1498,1
PassiveSkillSet,1498,2
PassiveSkillSet,1498,28
PassiveSkillSet,1499,1
PassiveSkillSet,1499,2
PassiveSkillSet,1499,4
PassiveSkillSet,1499,28
PassiveSkillSet,1499,29
PassiveSkillSet,1500,1
PassiveSkillSet,1500,2
PassiveSkillSet,1500,4
PassiveSkillSet,1500,28
PassiveSkillSet,1500,29
PassiveSkillSet,1501,1
PassiveSkillSet,1501,2
PassiveSkillSet,1501,4
PassiveSkillSet,1501,28
PassiveSkillSet,1501,29
PassiveSkillSet,1502,1
PassiveSkillSet,1502,2
PassiveSkillSet,1502,29
PassiveSkillSet,1503,1
PassiveSkillSet,1503,2
PassiveSkillSet,1503,28
PassiveSkillSet,1504,4
PassiveSkillSet,1504,8
PassiveSkillSet,1504,23
PassiveSkillSet,1504,24
PassiveSkillSet,1504,25
PassiveSkillSet,1505,1
PassiveSkillSet,1505,2
PassiveSkillSet,1506,1
PassiveSkillSet,1506,2
PassiveSkillSet,1506,13
PassiveSkillSet,1507,1
PassiveSkillSet,1507,2
PassiveSkillSet,1507,13
PassiveSkillSet,1508,1
PassiveSkillSet,1508,2
PassiveSkillSet,1508,4
PassiveSkillSet,1509,17
PassiveSkillSet,1509,23
PassiveSkillSet,1509,24
PassiveSkillSet,1509,25
PassiveSkillSet,1510,1
PassiveSkillSet,1510,18
PassiveSkillSet,1510,30
PassiveSkillSet,1511,1
PassiveSkillSet,1511,13
PassiveSkillSet,1511,18
PassiveSkillSet,1511,30
PassiveSkillSet,1512,1
PassiveSkillSet,1512,13
PassiveSkillSet,1512,18
PassiveSkillSet,1512,30
PassiveSkillSet,1513,1
PassiveSkillSet,1513,4
PassiveSkillSet,1513,18
PassiveSkillSet,1513,30
PassiveSkillSet,1514,1
PassiveSkillSet,1514,4
PassiveSkillSet,1514,18
PassiveSkillSet,1514,20
PassiveSkillSet,1515,1
PassiveSkillSet,1515,2
PassiveSkillSet,1515,4
PassiveSkillSet,1515,9
PassiveSkillSet,1515,12
PassiveSkillSet,1516,1
PassiveSkillSet,1516,2
PassiveSkillSet,1516,4
PassiveSkillSet,1516,7
PassiveSkillSet,1516,29
PassiveSkillSet,1517,1
PassiveSkillSet,1517,2
PassiveSkillSet,1517,4
PassiveSkillSet,1517,7
PassiveSkillSet,1517,29
PassiveSkillSet,1518,1
PassiveSkillSet,1519,1
PassiveSkillSet,1520,1
PassiveSkillSet,1520,2
PassiveSkillSet,1520,17
PassiveSkillSet,1521,1
PassiveSkillSet,1521,2
PassiveSkillSet,1521,17
PassiveSkillSet,1522,1
PassiveSkillSet,1522,2
PassiveSkillSet,1522,17
PassiveSkillSet,1523,1
PassiveSkillSet,1523,2
PassiveSkillSet,1523,9
PassiveSkillSet,1523,23
PassiveSkillSet,1524,1
PassiveSkillSet,1524,2
PassiveSkillSet,1525,1
PassiveSkillSet,1525,2
PassiveSkillSet,1526,1
PassiveSkillSet,1526,2
PassiveSkillSet,1526,4
PassiveSkillSet,1526,9
PassiveSkillSet,1527,1
PassiveSkillSet,1527,2
PassiveSkillSet,1527,4
PassiveSkillSet,1528,1
PassiveSkillSet,1528,2
PassiveSkillSet,1528,4
PassiveSkillSet,1529,1
PassiveSkillSet,1529,2
PassiveSkillSet,1529,4
PassiveSkillSet,1530,1
PassiveSkillSet,1530,2
PassiveSkillSet,1530,4
PassiveSkillSet,1531,1
PassiveSkillSet,1531,2
PassiveSkillSet,1532,1
PassiveSkillSet,1532,2
PassiveSkillSet,1532,13
PassiveSkillSet,1533,1
PassiveSkillSet,1533,2
PassiveSkillSet,1533,13
PassiveSkillSet,1534,1
PassiveSkillSet,1534,2
PassiveSkillSet,1534,19
PassiveSkillSet,1534,22
PassiveSkillSet,1535,23
PassiveSkillSet,1536,1
PassiveSkillSet,1536,2
PassiveSkillSet,1536,12
PassiveSkillSet,1537,1
PassiveSkillSet,1537,2
PassiveSkillSet,1537,4
PassiveSkillSet,1537,12
PassiveSkillSet,1538,24
PassiveSkillSet,1538,25
PassiveSkillSet,1538,26
PassiveSkillSet,1538,30
PassiveSkillSet,1539,1
PassiveSkillSet,1539,2
PassiveSkillSet,1539,4
PassiveSkillSet,1540,1
PassiveSkillSet,1540,2
PassiveSkillSet,1540,4
PassiveSkillSet,1541,1
PassiveSkillSet,1541,2
PassiveSkillSet,1541,4
PassiveSkillSet,1541,22
PassiveSkillSet,1542,1
PassiveSkillSet,1542,2
PassiveSkillSet,1542,4
PassiveSkillSet,1542,8
PassiveSkillSet,1543,1
PassiveSkillSet,1543,2
PassiveSkillSet,1543,4
PassiveSkillSet,1543,8
PassiveSkillSet,1543,9
PassiveSkillSet,1544,1
PassiveSkillSet,1544,2
PassiveSkillSet,1544,4
PassiveSkillSet,1544,8
PassiveSkillSet,1545,1
PassiveSkillSet,1545,2
PassiveSkillSet,1545,4
PassiveSkillSet,1545,8
PassiveSkillSet,1545,9
PassiveSkillSet,1546,1
PassiveSkillSet,1546,2
PassiveSkillSet,1546,4
PassiveSkillSet,1546,9
PassiveSkillSet,1547,1
PassiveSkillSet,1547,2
PassiveSkillSet,1547,4
PassiveSkillSet,1547,9
PassiveSkillSet,1547,13
PassiveSkillSet,1548,1
PassiveSkillSet,1548,2
PassiveSkillSet,1548,4
PassiveSkillSet,1548,9
PassiveSkillSet,1548,13
PassiveSkillSet,1549,1
PassiveSkillSet,1549,2
PassiveSkillSet,1549,4
PassiveSkillSet,1550,1
PassiveSkillSet,1550,2
PassiveSkillSet,1550,4
PassiveSkillSet,1550,9
PassiveSkillSet,1551,1
PassiveSkillSet,1551,2
PassiveSkillSet,1551,4
PassiveSkillSet,1551,9
PassiveSkillSet,1552,1
PassiveSkillSet,1552,2
PassiveSkillSet,1552,16
PassiveSkillSet,1552,22
PassiveSkillSet,1553,1
PassiveSkillSet,1553,2
PassiveSkillSet,1553,16
PassiveSkillSet,1553,22
PassiveSkillSet,1554,1
PassiveSkillSet,1554,2
PassiveSkillSet,1554,4
PassiveSkillSet,1554,28
PassiveSkillSet,1555,1
PassiveSkillSet,1555,2
PassiveSkillSet,1555,29
PassiveSkillSet,1555,30
PassiveSkillSet,1556,1
PassiveSkillSet,1556,2
PassiveSkillSet,1556,4
PassiveSkillSet,1556,7
PassiveSkillSet,1556,30
PassiveSkillSet,1557,1
PassiveSkillSet,1557,2
PassiveSkillSet,1558,1
PassiveSkillSet,1558,2
PassiveSkillSet,1558,4
PassiveSkillSet,1558,8
PassiveSkillSet,1558,30
PassiveSkillSet,1559,1
PassiveSkillSet,1559,2
PassiveSkillSet,1559,19
PassiveSkillSet,1559,20
PassiveSkillSet,1560,1
PassiveSkillSet,1560,2
PassiveSkillSet,1560,4
PassiveSkillSet,1560,7
PassiveSkillSet,1561,1
PassiveSkillSet,1561,2
PassiveSkillSet,1561,4
PassiveSkillSet,1562,2
PassiveSkillSet,1563,1
PassiveSkillSet,1563,2
PassiveSkillSet,1563,4
PassiveSkillSet,1564,1
PassiveSkillSet,1564,2
PassiveSkillSet,1564,4
PassiveSkillSet,1565,1
PassiveSkillSet,1565,29
PassiveSkillSet,1566,1
PassiveSkillSet,1566,16
PassiveSkillSet,1566,18
PassiveSkillSet,1566,29
PassiveSkillSet,1567,1
PassiveSkillSet,1567,2
PassiveSkillSet,1567,4
PassiveSkillSet,1567,7
PassiveSkillSet,1567,9
PassiveSkillSet,1568,1
PassiveSkillSet,1568,2
PassiveSkillSet,1568,4
PassiveSkillSet,1568,22
PassiveSkillSet,1568,28
PassiveSkillSet,1569,1
PassiveSkillSet,1569,2
PassiveSkillSet,1569,4
PassiveSkillSet,1569,8
PassiveSkillSet,1570,1
PassiveSkillSet,1570,2
PassiveSkillSet,1570,28
PassiveSkillSet,1588,1
PassiveSkillSet,1588,2
PassiveSkillSet,1591,1
PassiveSkillSet,1591,2
PassiveSkillSet,1591,4
PassiveSkillSet,1592,1
PassiveSkillSet,1592,2
PassiveSkillSet,1592,4
PassiveSkillSet,1593,1
PassiveSkillSet,1593,2
PassiveSkillSet,1593,4
PassiveSkillSet,1593,22
PassiveSkillSet,1594,1
PassiveSkillSet,1594,2
PassiveSkillSet,1594,30
PassiveSkillSet,1595,1
PassiveSkillSet,1595,2
PassiveSkillSet,1595,21
PassiveSkillSet,1595,30
PassiveSkillSet,1596,1
PassiveSkillSet,1596,2
PassiveSkillSet,1596,18
PassiveSkillSet,1596,21
PassiveSkillSet,1596,22
PassiveSkillSet,1596,30
PassiveSkillSet,1597,1
PassiveSkillSet,1597,2
PassiveSkillSet,1597,18
PassiveSkillSet,1598,1
PassiveSkillSet,1598,2
PassiveSkillSet,1598,18
PassiveSkillSet,1598,22
PassiveSkillSet,1598,28
PassiveSkillSet,1599,1
PassiveSkillSet,1599,2
PassiveSkillSet,1599,4
PassiveSkillSet,1599,22
PassiveSkillSet,1599,29
PassiveSkillSet,1599,30
PassiveSkillSet,1600,1
PassiveSkillSet,1600,2
PassiveSkillSet,1601,1
PassiveSkillSet,1601,2
PassiveSkillSet,1601,5
PassiveSkillSet,1601,6
PassiveSkillSet,1601,28
PassiveSkillSet,1601,29
PassiveSkillSet,1602,1
PassiveSkillSet,1602,2
PassiveSkillSet,1602,4
PassiveSkillSet,1603,1
PassiveSkillSet,1603,2
PassiveSkillSet,1603,4
PassiveSkillSet,1603,22
PassiveSkillSet,1604,1
PassiveSkillSet,1604,2
PassiveSkillSet,1604,4
PassiveSkillSet,1604,7
PassiveSkillSet,1604,8
PassiveSkillSet,1605,1
PassiveSkillSet,1605,2
PassiveSkillSet,1605,23
PassiveSkillSet,1605,27
PassiveSkillSet,1606,1
PassiveSkillSet,1606,2
PassiveSkillSet,1606,4
PassiveSkillSet,1606,9
PassiveSkillSet,1607,1
PassiveSkillSet,1607,2
PassiveSkillSet,1607,5
PassiveSkillSet,1607,6
PassiveSkillSet,1608,1
PassiveSkillSet,1608,2
PassiveSkillSet,1609,13
PassiveSkillSet,1610,13
PassiveSkillSet,1611,1
PassiveSkillSet,1611,2
PassiveSkillSet,1611,4
PassiveSkillSet,1611,5
PassiveSkillSet,1611,6
PassiveSkillSet,1611,9
PassiveSkillSet,1612,1
PassiveSkillSet,1612,2
PassiveSkillSet,1612,4
PassiveSkillSet,1612,12
PassiveSkillSet,1612,28
PassiveSkillSet,1613,1
PassiveSkillSet,1613,2
PassiveSkillSet,1613,4
PassiveSkillSet,1613,22
PassiveSkillSet,1613,28
PassiveSkillSet,1650,1
PassiveSkillSet,1650,2
PassiveSkillSet,1650,4
PassiveSkillSet,1652,1
PassiveSkillSet,1652,2
PassiveSkillSet,1653,1
PassiveSkillSet,1653,2
PassiveSkillSet,1654,1
PassiveSkillSet,1654,2
PassiveSkillSet,1654,4
PassiveSkillSet,1655,1
PassiveSkillSet,1655,2
PassiveSkillSet,1655,4
PassiveSkillSet,1656,1
PassiveSkillSet,1656,2
PassiveSkillSet,1656,4
PassiveSkillSet,1657,1
PassiveSkillSet,1657,2
PassiveSkillSet,1657,4
PassiveSkillSet,1658,1
PassiveSkillSet,1658,2
PassiveSkillSet,1659,1
PassiveSkillSet,1659,2
PassiveSkillSet,1659,9
PassiveSkillSet,1660,1
PassiveSkillSet,1660,2
PassiveSkillSet,1661,1
PassiveSkillSet,1661,2
PassiveSkillSet,1661,4
PassiveSkillSet,1661,9
PassiveSkillSet,1662,1
PassiveSkillSet,1662,2
PassiveSkillSet,1662,4
PassiveSkillSet,1662,9
PassiveSkillSet,1663,1
PassiveSkillSet,1663,2
PassiveSkillSet,1663,4
PassiveSkillSet,1663,28
PassiveSkillSet,1664,1
PassiveSkillSet,1664,2
PassiveSkillSet,1664,4
PassiveSkillSet,1664,22
PassiveSkillSet,1664,28
PassiveSkillSet,1665,1
PassiveSkillSet,1665,2
PassiveSkillSet,1665,4
PassiveSkillSet,1666,1
PassiveSkillSet,1666,2
PassiveSkillSet,1666,4
PassiveSkillSet,1667,1
PassiveSkillSet,1667,2
PassiveSkillSet,1667,4
PassiveSkillSet,1668,1
PassiveSkillSet,1668,2
PassiveSkillSet,1668,4
PassiveSkillSet,1669,1
PassiveSkillSet,1669,23
PassiveSkillSet,1669,24
PassiveSkillSet,1669,25
PassiveSkillSet,1669,27
PassiveSkillSet,1669,28
PassiveSkillSet,1670,1
PassiveSkillSet,1670,2
PassiveSkillSet,1670,4
PassiveSkillSet,1671,1
PassiveSkillSet,1671,2
PassiveSkillSet,1671,4
PassiveSkillSet,1672,1
PassiveSkillSet,1672,2
PassiveSkillSet,1672,4
PassiveSkillSet,1672,13
PassiveSkillSet,1673,1
PassiveSkillSet,1673,2
PassiveSkillSet,1673,4
PassiveSkillSet,1673,13
PassiveSkillSet,1674,1
PassiveSkillSet,1674,2
PassiveSkillSet,1674,4
PassiveSkillSet,1674,30
PassiveSkillSet,1675,1
PassiveSkillSet,1675,2
PassiveSkillSet,1675,19
PassiveSkillSet,1676,1
PassiveSkillSet,1676,2
PassiveSkillSet,1676,4
PassiveSkillSet,1676,7
PassiveSkillSet,1676,19
PassiveSkillSet,1677,1
PassiveSkillSet,1677,2
PassiveSkillSet,1678,1
PassiveSkillSet,1678,2
PassiveSkillSet,1678,28
PassiveSkillSet,1679,1
PassiveSkillSet,1679,2
PassiveSkillSet,1679,4
PassiveSkillSet,1680,1
PassiveSkillSet,1680,2
PassiveSkillSet,1680,4
PassiveSkillSet,1681,1
PassiveSkillSet,1681,2
PassiveSkillSet,1681,4
PassiveSkillSet,1681,28
PassiveSkillSet,1682,1
PassiveSkillSet,1682,2
PassiveSkillSet,1683,1
PassiveSkillSet,1683,2
PassiveSkillSet,1683,22
PassiveSkillSet,1683,29
PassiveSkillSet,1684,1
PassiveSkillSet,1684,2
PassiveSkillSet,1684,4
PassiveSkillSet,1684,9
PassiveSkillSet,1685,1
PassiveSkillSet,1685,2
PassiveSkillSet,1685,4
PassiveSkillSet,1685,9
PassiveSkillSet,1685,29
PassiveSkillSet,1686,1
PassiveSkillSet,1686,2
PassiveSkillSet,1686,4
PassiveSkillSet,1686,9
PassiveSkillSet,1686,29
PassiveSkillSet,1687,1
PassiveSkillSet,1687,2
PassiveSkillSet,1687,4
PassiveSkillSet,1687,22
PassiveSkillSet,1687,28
PassiveSkillSet,1900,1
PassiveSkillSet,1900,2
PassiveSkillSet,1900,26
PassiveSkillSet,1900,28
PassiveSkillSet,1901,1
PassiveSkillSet,1901,2
PassiveSkillSet,1901,22
PassiveSkillSet,1901,26
PassiveSkillSet,1901,28
PassiveSkillSet,1902,20
PassiveSkillSet,1902,24
PassiveSkillSet,1902,25
PassiveSkillSet,1902,26
PassiveSkillSet,1902,29
PassiveSkillSet,1903,23
PassiveSkillSet,1903,24
PassiveSkillSet,1903,25
PassiveSkillSet,1903,26
PassiveSkillSet,1904,1
PassiveSkillSet,1904,2
PassiveSkillSet,1904,9
PassiveSkillSet,1904,18
PassiveSkillSet,1905,1
PassiveSkillSet,1905,2
PassiveSkillSet,1905,4
PassiveSkillSet,1905,9
PassiveSkillSet,1905,13
PassiveSkillSet,1905,18
PassiveSkillSet,1906,1
PassiveSkillSet,1906,2
PassiveSkillSet,1906,4
PassiveSkillSet,1906,9
PassiveSkillSet,1906,13
PassiveSkillSet,1906,18
PassiveSkillSet,1907,1
PassiveSkillSet,1907,2
PassiveSkillSet,1907,4
PassiveSkillSet,1907,18
PassiveSkillSet,1907,28
PassiveSkillSet,1908,1
PassiveSkillSet,1908,2
PassiveSkillSet,1908,4
PassiveSkillSet,1908,22
PassiveSkillSet,1909,1
PassiveSkillSet,1909,2
PassiveSkillSet,1909,4
PassiveSkillSet,1909,22
PassiveSkillSet,1910,1
PassiveSkillSet,1910,2
PassiveSkillSet,1910,4
PassiveSkillSet,1910,22
PassiveSkillSet,1911,1
PassiveSkillSet,1911,2
PassiveSkillSet,1912,1
PassiveSkillSet,1912,2
PassiveSkillSet,1912,22
PassiveSkillSet,1912,28
PassiveSkillSet,1913,1
PassiveSkillSet,1913,2
PassiveSkillSet,1914,1
PassiveSkillSet,1914,2
PassiveSkillSet,1914,28
PassiveSkillSet,1914,29
PassiveSkillSet,1915,1
PassiveSkillSet,1915,2
