id,z_battle_stage_id,level,z_battle_first_reward_set_id,main_reward_id
2703,78,180,2574,11578
2704,78,181,2573,11899
2705,78,185,2574,11578
2706,78,186,2573,11899
2707,78,190,2574,11578
2708,78,191,2573,11899
2709,78,195,2574,11578
2710,78,196,2573,11899
2711,78,199,2573,11899
2712,78,200,2568,12024
2713,78,201,2575,11904
2714,78,205,2576,11589
2715,78,206,2575,11904
2716,78,210,2576,11589
2717,78,211,2575,11904
2718,78,215,2576,11589
2719,78,216,2575,11904
2720,78,220,2576,11589
2721,78,221,2575,11904
2722,78,225,2576,11589
2723,78,226,2575,11904
2724,78,230,2576,11589
2725,78,231,2575,11904
2726,78,234,2577,11909
2727,78,235,2578,11600
2728,78,236,2577,11909
2729,78,240,2578,11600
2730,78,245,2578,11600
2731,78,246,2577,11909
2732,78,250,2578,11600
2733,78,251,2577,11909
2734,78,255,2578,11600
2735,78,256,2577,11909
2736,78,260,2578,11600
2737,78,261,2577,11909
2738,78,265,2578,11600
2739,78,266,2577,11909
2740,78,267,2579,11914
2741,78,270,2580,11611
2742,78,271,2579,11914
2743,78,275,2580,11611
2744,78,276,2579,11914
2745,78,280,2580,11611
2746,78,281,2579,11914
2747,78,285,2580,11611
2748,78,286,2579,11914
2749,78,290,2580,11611
2750,78,291,2579,11914
2751,78,295,2580,11611
2752,78,296,2579,11914
2753,78,300,2568,12024
2754,78,301,2581,11919
2755,78,305,2582,11622
2756,78,306,2581,11919
2757,78,310,2582,11622
2758,78,311,2581,11919
2759,78,315,2582,11622
2760,78,316,2581,11919
2761,78,320,2582,11622
2762,78,321,2581,11919
2763,78,325,2582,11622
2764,78,326,2581,11919
2765,78,330,2582,11622
2766,78,331,2581,11919
2767,78,334,2583,11924
2768,78,335,2584,11633
2769,78,336,2583,11924
2770,78,340,2584,11633
2771,78,341,2583,11924
2772,78,345,2584,11633
2773,78,346,2583,11924
2774,78,350,2584,11633
2775,78,351,2583,11924
2776,78,355,2584,11633
2777,78,356,2583,11924
2778,78,360,2584,11633
2779,78,361,2583,11924
2780,78,365,2584,11633
2781,78,366,2583,11924
2782,78,367,2585,11929
2783,78,370,2586,11644
2784,78,371,2585,11929
2785,78,375,2586,11644
2786,78,376,2585,11929
2787,78,380,2586,11644
2788,78,381,2585,11929
2789,78,385,2586,11644
2790,78,386,2585,11929
2791,78,390,2586,11644
2792,78,391,2585,11929
2793,78,395,2586,11644
2794,78,396,2585,11929
2795,78,400,2568,12024
2796,78,401,2587,11934
2797,78,405,2588,11655
2798,78,406,2587,11934
2799,78,410,2588,11655
2800,78,411,2587,11934
2801,78,415,2588,11655
2802,78,416,2587,11934
2803,78,420,2588,11655
2804,78,421,2587,11934
2805,78,425,2588,11655
2806,78,426,2587,11934
2807,78,430,2588,11655
2808,78,431,2587,11934
2809,78,434,2589,11939
2810,78,435,2590,11666
2811,78,436,2589,11939
2812,78,440,2590,11666
2813,78,441,2589,11939
2814,78,445,2590,11666
2815,78,446,2589,11939
2816,78,450,2590,11666
2817,78,451,2589,11939
2818,78,455,2590,11666
2819,78,456,2589,11939
2820,78,460,2590,11666
2821,78,461,2589,11939
2822,78,465,2590,11666
2823,78,466,2589,11939
2824,78,467,2591,11944
2825,78,470,2592,11677
2826,78,471,2591,11944
2827,78,475,2592,11677
2828,78,476,2591,11944
2829,78,480,2592,11677
2830,78,481,2591,11944
2831,78,485,2592,11677
2832,78,486,2591,11944
2833,78,490,2592,11677
2834,78,491,2591,11944
2835,78,495,2592,11677
2836,78,496,2591,11944
2837,78,500,2568,12024
2838,78,501,2593,11949
2839,78,505,2594,11688
2840,78,506,2593,11949
2841,78,510,2594,11688
2842,78,511,2593,11949
2843,78,515,2594,11688
2844,78,516,2593,11949
2845,78,520,2594,11688
2846,78,521,2593,11949
2847,78,525,2594,11688
2848,78,526,2593,11949
2849,78,530,2594,11688
2850,78,531,2593,11949
2851,78,534,2595,11954
2852,78,535,2596,11699
2853,78,536,2595,11954
2854,78,540,2596,11699
2855,78,541,2595,11954
2856,78,545,2596,11699
2857,78,546,2595,11954
2858,78,550,2596,11699
2859,78,551,2595,11954
2860,78,555,2596,11699
2861,78,556,2595,11954
2862,78,560,2596,11699
2863,78,561,2595,11954
2864,78,565,2596,11699
2865,78,566,2595,11954
2866,78,567,2597,11959
2867,78,570,2598,11710
2868,78,571,2597,11959
2869,78,575,2598,11710
2870,78,576,2597,11959
2871,78,580,2598,11710
2872,78,581,2597,11959
2873,78,585,2598,11710
2874,78,586,2597,11959
2875,78,590,2598,11710
2876,78,591,2597,11959
2877,78,595,2598,11710
2878,78,596,2597,11959
2879,78,600,2568,12024
2880,78,601,2599,11964
2881,78,605,2600,11721
2882,78,606,2599,11964
2883,78,610,2600,11721
2884,78,611,2599,11964
2885,78,615,2600,11721
2886,78,616,2599,11964
2887,78,620,2600,11721
2888,78,621,2599,11964
2889,78,625,2600,11721
2890,78,626,2599,11964
2891,78,630,2600,11721
2892,78,631,2599,11964
2893,78,634,2601,11969
2894,78,635,2602,11732
2895,78,636,2601,11969
2896,78,640,2602,11732
2897,78,641,2601,11969
2898,78,645,2602,11732
2899,78,646,2601,11969
2900,78,650,2602,11732
2901,78,651,2601,11969
2902,78,655,2602,11732
2903,78,656,2601,11969
2904,78,660,2602,11732
2905,78,661,2601,11969
2906,78,665,2602,11732
2907,78,666,2601,11969
2908,78,667,2603,11974
2909,78,670,2604,11743
2910,78,671,2603,11974
2911,78,675,2604,11743
2912,78,676,2603,11974
2913,78,680,2604,11743
2914,78,681,2603,11974
2915,78,685,2604,11743
2916,78,686,2603,11974
2917,78,690,2604,11743
2918,78,691,2603,11974
2919,78,695,2604,11743
2920,78,696,2603,11974
2921,78,700,2568,12024
2922,78,701,2605,11979
2923,78,705,2606,11754
2924,78,706,2605,11979
2925,78,710,2606,11754
2926,78,711,2605,11979
2927,78,715,2606,11754
2928,78,716,2605,11979
2929,78,720,2606,11754
2930,78,721,2605,11979
2931,78,725,2606,11754
2932,78,726,2605,11979
2933,78,730,2606,11754
2934,78,731,2605,11979
2935,78,734,2607,11984
2936,78,735,2608,11765
2937,78,736,2607,11984
2938,78,740,2608,11765
2939,78,741,2607,11984
2940,78,745,2608,11765
2941,78,746,2607,11984
2942,78,750,2608,11765
2943,78,751,2607,11984
2944,78,755,2608,11765
2945,78,756,2607,11984
2946,78,760,2608,11765
2947,78,761,2607,11984
2948,78,765,2608,11765
2949,78,766,2607,11984
2950,78,767,2609,11989
2951,78,770,2610,11776
2952,78,771,2609,11989
2953,78,775,2610,11776
2954,78,776,2609,11989
2955,78,780,2610,11776
2956,78,781,2609,11989
2957,78,785,2610,11776
2958,78,786,2609,11989
2959,78,790,2610,11776
2960,78,791,2609,11989
2961,78,795,2610,11776
2962,78,796,2609,11989
2963,78,800,2568,12024
2964,78,801,2611,11994
2965,78,805,2612,11787
2966,78,806,2611,11994
2967,78,810,2612,11787
2968,78,811,2611,11994
2969,78,815,2612,11787
2970,78,816,2611,11994
2971,78,820,2612,11787
2972,78,821,2611,11994
2973,78,825,2612,11787
2974,78,826,2611,11994
2975,78,830,2612,11787
2976,78,831,2611,11994
2977,78,834,2613,11999
2978,78,835,2614,11798
2979,78,836,2613,11999
2980,78,840,2614,11798
2981,78,841,2613,11999
2982,78,845,2614,11798
2983,78,846,2613,11999
2984,78,850,2614,11798
2985,78,851,2613,11999
2986,78,855,2614,11798
2987,78,856,2613,11999
2988,78,860,2614,11798
2989,78,861,2613,11999
2990,78,865,2614,11798
2991,78,866,2613,11999
2992,78,867,2615,12004
2993,78,870,2616,11809
2994,78,871,2615,12004
2995,78,875,2616,11809
2996,78,876,2615,12004
2997,78,880,2616,11809
2998,78,881,2615,12004
2999,78,885,2616,11809
3000,78,886,2615,12004
3001,78,890,2616,11809
3002,78,891,2615,12004
3003,78,895,2616,11809
3004,78,896,2615,12004
3005,78,900,2568,12024
3006,78,901,2617,12009
3007,78,905,2618,11820
3008,78,906,2617,12009
3009,78,910,2618,11820
3010,78,911,2617,12009
3011,78,915,2618,11820
3012,78,916,2617,12009
3013,78,920,2618,11820
3014,78,921,2617,12009
3015,78,925,2618,11820
3016,78,926,2617,12009
3017,78,930,2618,11820
3018,78,931,2617,12009
3019,78,934,2619,12014
3020,78,935,2620,11831
3021,78,936,2619,12014
3022,78,940,2620,11831
3023,78,941,2619,12014
3024,78,945,2620,11831
3025,78,946,2619,12014
3026,78,950,2620,11831
3027,78,951,2619,12014
3028,78,955,2620,11831
3029,78,956,2619,12014
3030,78,960,2620,11831
3031,78,961,2619,12014
3032,78,965,2620,11831
3033,78,966,2619,12014
3034,78,967,2621,11837
3035,78,970,2622,11842
3036,78,971,2621,11837
3037,78,975,2622,11842
3038,78,976,2621,11837
3039,78,980,2622,11842
3040,78,981,2621,11837
3041,78,985,2622,11842
3042,78,986,2621,11837
3043,78,990,2622,11842
3044,78,991,2621,11837
3045,78,995,2622,11842
3046,78,996,2621,11837
3047,78,999,2623,11848
3606,78,241,2577,11909
3607,78,5,2563,11521
3608,78,2,2562,12019
3609,78,96,2566,11880
3610,79,1,2625,12032
3611,79,2,2626,12036
3612,79,3,2627,12039
3613,79,4,2628,12042
3614,79,5,2629,12046
3615,79,6,2630,12049
3616,79,7,2631,12052
3617,79,8,2632,12055
3618,79,9,2633,12058
3619,79,10,2634,12064
3620,79,11,2635,12066
3621,79,12,2636,12070
3622,79,13,2637,12073
3623,79,14,2638,12076
3624,79,15,2639,12080
3625,79,16,2640,12083
3626,79,17,2641,12086
3627,79,18,2642,12089
3628,79,19,2643,12092
3629,79,20,2644,12098
3630,79,21,2645,12100
3631,79,22,2646,12104
3632,79,23,2647,12107
3633,79,24,2648,12110
3634,79,25,2649,12114
3635,79,26,2650,12116
3636,79,27,2651,12120
3637,79,28,2652,12123
3638,79,29,2653,12126
3639,79,30,2654,12132
3640,79,31,2655,12133
3641,80,1,2656,12135
3642,80,2,2657,12139
3643,80,3,2658,12142
3644,80,4,2659,12145
3645,80,5,2660,12149
3646,80,6,2661,12152
3647,80,7,2662,12155
3648,80,8,2663,12158
3649,80,9,2664,12161
3650,80,10,2665,12167
3651,80,11,2666,12169
3652,80,12,2667,12173
3653,80,13,2668,12176
3654,80,14,2669,12179
3655,80,15,2670,12183
3656,80,16,2671,12186
3657,80,17,2672,12189
3658,80,18,2673,12192
3659,80,19,2674,12195
3660,80,20,2675,12201
3661,80,21,2676,12203
3662,80,22,2677,12207
3663,80,23,2678,12210
3664,80,24,2679,12213
3665,80,25,2680,12217
3666,80,26,2681,12219
3667,80,27,2682,12223
3668,80,28,2683,12226
3669,80,29,2684,12229
3670,80,30,2685,12235
3671,80,31,2686,12236
3683,81,1,2698,12291
3684,81,2,2699,12296
3685,81,3,2700,12301
3686,81,4,2701,12306
3687,81,5,2702,12315
3688,81,6,2703,12317
3689,81,7,2704,12322
3690,81,8,2705,12327
3691,81,9,2706,12332
3692,81,10,2707,12341
3693,81,11,2708,12342
3694,82,1,2709,12344
3695,82,2,2710,12348
3696,82,3,2711,12351
3697,82,4,2712,12354
3698,82,5,2713,12358
3699,82,6,2714,12361
3700,82,7,2715,12364
3701,82,8,2716,12367
3702,82,9,2717,12370
3703,82,10,2718,12376
3704,82,11,2719,12378
3705,82,12,2720,12382
3706,82,13,2721,12385
3707,82,14,2722,12388
3708,82,15,2723,12392
3709,82,16,2724,12395
3710,82,17,2725,12398
3711,82,18,2726,12401
3712,82,19,2727,12404
3713,82,20,2728,12410
3714,82,21,2729,12412
3715,82,22,2730,12416
3716,82,23,2731,12419
3717,82,24,2732,12422
3718,82,25,2733,12426
3719,82,26,2734,12428
3720,82,27,2735,12432
3721,82,28,2736,12435
3722,82,29,2737,12438
3723,82,30,2738,12444
3724,82,31,2739,12445
3725,83,1,2740,12447
3726,83,2,2741,12453
3727,83,3,2742,12457
3728,83,4,2743,12461
3729,83,5,2744,12466
3730,83,6,2745,12470
3731,83,7,2746,12474
3732,83,8,2747,12478
3733,83,9,2748,12482
3734,83,10,2749,12489
3735,83,11,2750,12491
3736,83,12,2751,12497
3737,83,13,2752,12501
3738,83,14,2753,12505
3739,83,15,2754,12510
3740,83,16,2755,12514
3741,83,17,2756,12518
3742,83,18,2757,12522
3743,83,19,2758,12526
3744,83,20,2759,12533
3745,83,21,2760,12538
3746,83,22,2761,12544
3747,83,23,2762,12548
3748,83,24,2763,12552
3749,83,25,2764,12557
3750,83,26,2765,12559
3751,83,27,2766,12565
3752,83,28,2767,12569
3753,83,29,2768,12573
3754,83,30,2769,12580
3755,83,31,2770,12581
3756,84,1,2771,12583
3757,84,2,2772,12588
3758,84,3,2773,12593
3759,84,4,2774,12598
3760,84,5,2775,12607
3761,84,6,2776,12609
3762,84,7,2777,12614
3763,84,8,2778,12619
3764,84,9,2779,12624
3765,84,10,2780,12633
3766,84,11,2781,12634
3767,85,1,2782,12636
3768,85,2,2783,12641
3769,85,3,2784,12646
3770,85,4,2785,12651
3771,85,5,2786,12660
3772,85,6,2787,12662
3773,85,7,2788,12667
3774,85,8,2789,12672
3775,85,9,2790,12677
3776,85,10,2791,12686
3777,85,11,2792,12687
3778,86,1,2793,12689
3779,86,2,2794,12693
3780,86,3,2795,12696
3781,86,4,2796,12699
3782,86,5,2797,12703
3783,86,6,2798,12706
3784,86,7,2799,12709
3785,86,8,2800,12712
3786,86,9,2801,12715
3787,86,10,2802,12721
3788,86,11,2803,12723
3789,86,12,2804,12727
3790,86,13,2805,12730
3791,86,14,2806,12733
3792,86,15,2807,12737
3793,86,16,2808,12740
3794,86,17,2809,12743
3795,86,18,2810,12746
3796,86,19,2811,12749
3797,86,20,2812,12755
3798,86,21,2813,12757
3799,86,22,2814,12761
3800,86,23,2815,12764
3801,86,24,2816,12767
3802,86,25,2817,12771
3803,86,26,2818,12773
3804,86,27,2819,12777
3805,86,28,2820,12780
3806,86,29,2821,12783
3807,86,30,2822,12789
3808,86,31,2823,12790
3820,87,1,2835,12845
3821,87,2,2836,12850
3822,87,3,2837,12855
3823,87,4,2838,12860
3824,87,5,2839,12869
3825,87,6,2840,12871
3826,87,7,2841,12876
3827,87,8,2842,12881
3828,87,9,2843,12886
3829,87,10,2844,12895
3830,87,11,2845,12896
3831,88,1,2846,12898
3832,88,2,2847,12911
3833,88,3,2848,12920
3834,88,4,2849,12929
3835,88,5,2850,12938
3836,88,6,2851,12947
3837,88,7,2852,12956
3838,88,8,2853,12965
3839,88,9,2854,12974
3840,88,10,2855,12983
3841,88,11,2856,12988
3842,88,12,2857,13001
3843,88,13,2858,13010
3844,88,14,2859,13019
3845,88,15,2860,13032
3846,88,16,2861,13038
3847,88,17,2862,13047
3848,88,18,2863,13056
3849,88,19,2864,13065
3850,88,20,2865,13078
3851,88,21,2866,13080
3852,88,22,2867,13093
3853,88,23,2868,13102
3854,88,24,2869,13111
3855,88,25,2870,13124
3856,88,26,2871,13126
3857,88,27,2872,13139
3858,88,28,2873,13148
3859,88,29,2874,13157
3860,88,30,2875,13170
3861,88,31,2876,13171
3862,89,1,2877,13173
3863,89,2,2878,13177
3864,89,3,2879,13180
3865,89,4,2880,13183
3866,89,5,2881,13187
3867,89,6,2882,13190
3868,89,7,2883,13193
3869,89,8,2884,13196
3870,89,9,2885,13199
3871,89,10,2886,13205
3872,89,11,2887,13207
3873,89,12,2888,13211
3874,89,13,2889,13214
3875,89,14,2890,13217
3876,89,15,2891,13221
3877,89,16,2892,13224
3878,89,17,2893,13227
3879,89,18,2894,13230
3880,89,19,2895,13233
3881,89,20,2896,13239
3882,89,21,2897,13241
3883,89,22,2898,13245
3884,89,23,2899,13248
3885,89,24,2900,13251
3886,89,25,2901,13255
3887,89,26,2902,13257
3888,89,27,2903,13261
3889,89,28,2904,13264
3890,89,29,2905,13267
3891,89,30,2906,13273
3892,89,31,2907,13274
3893,90,1,2908,13276
3894,90,2,2909,13281
3895,90,3,2910,13286
3896,90,4,2911,13291
3897,90,5,2912,13300
3898,90,6,2913,13302
3899,90,7,2914,13307
3900,90,8,2915,13312
3901,90,9,2916,13317
3902,90,10,2917,13326
3903,90,11,2918,13327
3904,91,1,2919,13329
3905,91,2,2920,13333
3906,91,3,2921,13336
3907,91,4,2922,13339
3908,91,5,2923,13343
3909,91,6,2924,13346
3910,91,7,2925,13349
3911,91,8,2926,13352
3912,91,9,2927,13355
3913,91,10,2928,13361
3914,91,11,2929,13363
3915,91,12,2930,13367
3916,91,13,2931,13370
3917,91,14,2932,13373
3918,91,15,2933,13377
3919,91,16,2934,13380
3920,91,17,2935,13383
3921,91,18,2936,13386
3922,91,19,2937,13389
3923,91,20,2938,13395
3924,91,21,2939,13397
3925,91,22,2940,13401
3926,91,23,2941,13404
3927,91,24,2942,13407
3928,91,25,2943,13411
3929,91,26,2944,13413
3930,91,27,2945,13417
3931,91,28,2946,13420
3932,91,29,2947,13423
3933,91,30,2948,13429
3934,91,31,2949,13430
3935,92,1,2950,13432
3936,92,2,2951,13436
3937,92,3,2952,13439
3938,92,4,2953,13442
3939,92,5,2954,13446
3940,92,6,2955,13449
3941,92,7,2956,13452
3942,92,8,2957,13455
3943,92,9,2958,13458
3944,92,10,2959,13464
3945,92,11,2960,13466
3946,92,12,2961,13470
3947,92,13,2962,13473
3948,92,14,2963,13476
3949,92,15,2964,13480
3950,92,16,2965,13483
3951,92,17,2966,13486
3952,92,18,2967,13489
3953,92,19,2968,13492
3954,92,20,2969,13498
3955,92,21,2970,13500
3956,92,22,2971,13504
3957,92,23,2972,13507
3958,92,24,2973,13510
3959,92,25,2974,13514
3960,92,26,2975,13516
3961,92,27,2976,13520
3962,92,28,2977,13523
3963,92,29,2978,13526
3964,92,30,2979,13532
3965,92,31,2980,13533
3966,93,1,2981,13535
3967,93,2,2982,13539
3968,93,3,2983,13542
3969,93,4,2984,13545
3970,93,5,2985,13549
3971,93,6,2986,13552
3972,93,7,2987,13555
3973,93,8,2988,13558
3974,93,9,2989,13561
3975,93,10,2990,13567
3976,93,11,2991,13569
3977,93,12,2992,13573
3978,93,13,2993,13576
3979,93,14,2994,13579
3980,93,15,2995,13583
3981,93,16,2996,13586
3982,93,17,2997,13589
3983,93,18,2998,13592
3984,93,19,2999,13595
3985,93,20,3000,13601
3986,93,21,3001,13603
3987,93,22,3002,13607
3988,93,23,3003,13610
3989,93,24,3004,13613
3990,93,25,3005,13617
3991,93,26,3006,13619
3992,93,27,3007,13623
3993,93,28,3008,13626
3994,93,29,3009,13629
3995,93,30,3010,13635
3996,93,31,3011,13636
94000,94,1,94000,94001
94001,94,2,94001,94005
94002,94,3,94002,94008
94003,94,4,94003,94011
94004,94,5,94004,94015
94005,94,6,94005,94018
94006,94,7,94006,94021
94007,94,8,94007,94024
94008,94,9,94008,94027
94009,94,10,94009,94033
94010,94,11,94010,94035
94011,94,12,94011,94039
94012,94,13,94012,94042
94013,94,14,94013,94045
94014,94,15,94014,94049
94015,94,16,94015,94052
94016,94,17,94016,94055
94017,94,18,94017,94058
94018,94,19,94018,94061
94019,94,20,94019,94067
94020,94,21,94020,94069
94021,94,22,94021,94073
94022,94,23,94022,94076
94023,94,24,94023,94079
94024,94,25,94024,94083
94025,94,26,94025,94085
94026,94,27,94026,94089
94027,94,28,94027,94092
94028,94,29,94028,94095
94029,94,30,94029,94101
94030,94,31,94030,94102
95000,95,1,95000,95008
95001,95,2,95001,95023
95002,95,3,95002,95037
95003,95,4,95003,95051
95004,95,5,95004,95065
95005,95,6,95005,95079
95006,95,7,95006,95093
95007,95,8,95007,95107
95008,95,9,95008,95121
95009,95,10,95009,95140
95010,95,11,95010,95149
95011,95,12,95011,95164
95012,95,13,95012,95178
95013,95,14,95013,95192
95014,95,15,95014,95211
95015,95,16,95015,95221
95016,95,17,95016,95235
95017,95,18,95017,95249
95018,95,19,95018,95263
95019,95,20,95019,95282
95020,95,21,95020,95291
95021,95,22,95021,95306
95022,95,23,95022,95320
95023,95,24,95023,95334
95024,95,25,95024,95353
95025,95,26,95025,95362
95026,95,27,95026,95377
95027,95,28,95027,95391
95028,95,29,95028,95405
95029,95,30,95029,95424
95030,95,31,95030,95425
96000,96,1,96000,96001
96001,96,2,96001,96006
96002,96,3,96002,96011
96003,96,4,96003,96016
96004,96,5,96004,96025
96005,96,6,96005,96027
96006,96,7,96006,96032
96007,96,8,96007,96037
96008,96,9,96008,96042
96009,96,10,96009,96051
96010,96,11,96010,96052
97000,97,1,97000,97001
97001,97,2,97001,97005
97002,97,3,97002,97008
97003,97,4,97003,97011
97004,97,5,97004,97015
97005,97,6,97005,97018
97006,97,7,97006,97021
97007,97,8,97007,97024
97008,97,9,97008,97027
97009,97,10,97009,97033
97010,97,11,97010,97035
97011,97,12,97011,97039
97012,97,13,97012,97042
97013,97,14,97013,97045
97014,97,15,97014,97049
97015,97,16,97015,97052
97016,97,17,97016,97055
97017,97,18,97017,97058
97018,97,19,97018,97061
97019,97,20,97019,97067
97020,97,21,97020,97069
97021,97,22,97021,97073
97022,97,23,97022,97076
97023,97,24,97023,97079
97024,97,25,97024,97083
97025,97,26,97025,97085
97026,97,27,97026,97089
97027,97,28,97027,97092
97028,97,29,97028,97095
97029,97,30,97029,97101
97030,97,31,97030,97102
98000,98,1,98000,98001
98001,98,2,98001,98005
98002,98,3,98002,98008
98003,98,4,98003,98011
98004,98,5,98004,98015
98005,98,6,98005,98018
98006,98,7,98006,98021
98007,98,8,98007,98024
98008,98,9,98008,98027
98009,98,10,98009,98033
98010,98,11,98010,98035
98011,98,12,98011,98039
98012,98,13,98012,98042
98013,98,14,98013,98045
98014,98,15,98014,98049
98015,98,16,98015,98052
98016,98,17,98016,98055
98017,98,18,98017,98058
98018,98,19,98018,98061
98019,98,20,98019,98067
98020,98,21,98020,98069
98021,98,22,98021,98073
98022,98,23,98022,98076
98023,98,24,98023,98079
98024,98,25,98024,98083
98025,98,26,98025,98085
98026,98,27,98026,98089
98027,98,28,98027,98092
98028,98,29,98028,98095
98029,98,30,98029,98101
98030,98,31,98030,98102
99000,99,1,99000,99005
99001,99,2,99001,99015
99002,99,3,99002,99024
99003,99,4,99003,99033
99004,99,5,99004,99042
99005,99,6,99005,99051
99006,99,7,99006,99060
99007,99,8,99007,99069
99008,99,9,99008,99078
99009,99,10,99009,99090
99010,99,11,99010,99096
99011,99,12,99011,99106
99012,99,13,99012,99115
99013,99,14,99013,99124
99014,99,15,99014,99136
99015,99,16,99015,99143
99016,99,17,99016,99152
99017,99,18,99017,99161
99018,99,19,99018,99170
99019,99,20,99019,99182
99020,99,21,99020,99188
99021,99,22,99021,99198
99022,99,23,99022,99207
99023,99,24,99023,99216
99024,99,25,99024,99228
99025,99,26,99025,99234
99026,99,27,99026,99244
99027,99,28,99027,99253
99028,99,29,99028,99262
99029,99,30,99029,99274
99030,99,31,99030,99275
100000,100,1,100000,100001
100001,100,2,100001,100006
100002,100,3,100002,100011
100003,100,4,100003,100016
100004,100,5,100004,100025
100005,100,6,100005,100027
100006,100,7,100006,100032
100007,100,8,100007,100037
100008,100,9,100008,100042
100009,100,10,100009,100051
100010,100,11,100010,100052
101000,101,1,101000,101001
101001,101,2,101001,101006
101002,101,3,101002,101011
101003,101,4,101003,101016
101004,101,5,101004,101025
101005,101,6,101005,101027
101006,101,7,101006,101032
101007,101,8,101007,101037
101008,101,9,101008,101042
101009,101,10,101009,101051
101010,101,11,101010,101052
102000,102,1,102000,102001
102001,102,2,102001,102006
102002,102,3,102002,102011
102003,102,4,102003,102016
102004,102,5,102004,102025
102005,102,6,102005,102027
102006,102,7,102006,102032
102007,102,8,102007,102037
102008,102,9,102008,102042
102009,102,10,102009,102051
102010,102,11,102010,102052
103000,103,1,103000,103001
103001,103,2,103001,103005
103002,103,3,103002,103008
103003,103,4,103003,103011
103004,103,5,103004,103015
103005,103,6,103005,103018
103006,103,7,103006,103021
103007,103,8,103007,103024
103008,103,9,103008,103027
103009,103,10,103009,103033
103010,103,11,103010,103035
103011,103,12,103011,103039
103012,103,13,103012,103042
103013,103,14,103013,103045
103014,103,15,103014,103049
103015,103,16,103015,103052
103016,103,17,103016,103055
103017,103,18,103017,103058
103018,103,19,103018,103061
103019,103,20,103019,103067
103020,103,21,103020,103069
103021,103,22,103021,103073
103022,103,23,103022,103076
103023,103,24,103023,103079
103024,103,25,103024,103083
103025,103,26,103025,103085
103026,103,27,103026,103089
103027,103,28,103027,103092
103028,103,29,103028,103095
103029,103,30,103029,103101
103030,103,31,103030,103102
104000,104,1,104000,104001
104001,104,2,104001,104005
104002,104,3,104002,104008
104003,104,4,104003,104011
104004,104,5,104004,104015
104005,104,6,104005,104018
104006,104,7,104006,104021
104007,104,8,104007,104024
104008,104,9,104008,104027
104009,104,10,104009,104033
104010,104,11,104010,104035
104011,104,12,104011,104039
104012,104,13,104012,104042
104013,104,14,104013,104045
104014,104,15,104014,104049
104015,104,16,104015,104052
104016,104,17,104016,104055
104017,104,18,104017,104058
104018,104,19,104018,104061
104019,104,20,104019,104067
104020,104,21,104020,104069
104021,104,22,104021,104073
104022,104,23,104022,104076
104023,104,24,104023,104079
104024,104,25,104024,104083
104025,104,26,104025,104085
104026,104,27,104026,104089
104027,104,28,104027,104092
104028,104,29,104028,104095
104029,104,30,104029,104101
104030,104,31,104030,104102
105000,105,1,105000,105001
105001,105,2,105001,105006
105002,105,3,105002,105011
105003,105,4,105003,105016
105004,105,5,105004,105025
105005,105,6,105005,105027
105006,105,7,105006,105032
105007,105,8,105007,105037
105008,105,9,105008,105042
105009,105,10,105009,105051
105010,105,11,105010,105052
106000,106,1,106000,106001
106001,106,2,106001,106005
106002,106,3,106002,106008
106003,106,4,106003,106011
106004,106,5,106004,106015
106005,106,6,106005,106018
106006,106,7,106006,106021
106007,106,8,106007,106024
106008,106,9,106008,106027
106009,106,10,106009,106033
106010,106,11,106010,106035
106011,106,12,106011,106039
106012,106,13,106012,106042
106013,106,14,106013,106045
106014,106,15,106014,106049
106015,106,16,106015,106052
106016,106,17,106016,106055
106017,106,18,106017,106058
106018,106,19,106018,106061
106019,106,20,106019,106067
106020,106,21,106020,106069
106021,106,22,106021,106073
106022,106,23,106022,106076
106023,106,24,106023,106079
106024,106,25,106024,106083
106025,106,26,106025,106085
106026,106,27,106026,106089
106027,106,28,106027,106092
106028,106,29,106028,106095
106029,106,30,106029,106101
106030,106,31,106030,106102
107000,107,1,107000,107001
107001,107,2,107001,107006
107002,107,3,107002,107011
107003,107,4,107003,107016
107004,107,5,107004,107025
107005,107,6,107005,107027
107006,107,7,107006,107032
107007,107,8,107007,107037
107008,107,9,107008,107042
107009,107,10,107009,107051
107010,107,11,107010,107052
108000,108,1,108000,108001
108001,108,2,108001,108006
108002,108,3,108002,108011
108003,108,4,108003,108016
108004,108,5,108004,108025
108005,108,6,108005,108027
108006,108,7,108006,108032
108007,108,8,108007,108037
108008,108,9,108008,108042
108009,108,10,108009,108051
108010,108,11,108010,108052
109000,109,1,109000,109001
109001,109,2,109001,109006
109002,109,3,109002,109011
109003,109,4,109003,109016
109004,109,5,109004,109025
109005,109,6,109005,109027
109006,109,7,109006,109032
109007,109,8,109007,109037
109008,109,9,109008,109042
109009,109,10,109009,109051
109010,109,11,109010,109052
110000,110,1,110000,110001
110001,110,2,110001,110005
110002,110,3,110002,110008
110003,110,4,110003,110011
110004,110,5,110004,110015
110005,110,6,110005,110018
110006,110,7,110006,110021
110007,110,8,110007,110024
110008,110,9,110008,110027
110009,110,10,110009,110033
110010,110,11,110010,110035
110011,110,12,110011,110039
110012,110,13,110012,110042
110013,110,14,110013,110045
110014,110,15,110014,110049
110015,110,16,110015,110052
110016,110,17,110016,110055
110017,110,18,110017,110058
110018,110,19,110018,110061
110019,110,20,110019,110067
110020,110,21,110020,110069
110021,110,22,110021,110073
110022,110,23,110022,110076
110023,110,24,110023,110079
