id,budokai_box_ranking_reward_range_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
4010,401002,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4011,401002,11,Point::Stone,3,0,Dragon Stone x3,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4012,401002,1005480,Card,1,765122,Hercule Statue (Platinum) x1 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4013,401002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4014,401002,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4015,401004,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4016,401004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4017,401004,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4018,401004,11,Point::Stone,1,0,Dragon Stone x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4019,401004,1002630,Card,1,765122,Hercule Statue (Gold) x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4020,401004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4021,401004,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4022,401011,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4023,401011,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4024,401011,1,SpecialItem,2,0,(Silver) World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4025,401011,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4026,401011,12,Point::GashaPoint,4000,0,Friend Points x4000 and more,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4027,401011,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4028,401021,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4029,401021,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4030,401021,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.831398,2024-06-18 10:29:16.831398
4031,401021,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4032,401021,12,Point::GashaPoint,3000,0,Friend Points x3000 and more,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4033,401021,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4034,401051,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4035,401051,40001,AwakeningItem,8,0,Master's Mark x8,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4036,401051,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4037,401051,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4038,401051,12,Point::GashaPoint,2000,0,Friend Points x2000 and more,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4039,401051,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4040,401101,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4041,401101,40001,AwakeningItem,6,0,Master's Mark x6,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4042,401101,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4043,401101,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4044,401101,12,Point::GashaPoint,1500,0,Friend Points x1500 and more,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4045,401101,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4046,401151,40001,AwakeningItem,4,0,Master's Mark x4,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4047,401151,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4048,401151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4049,401151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4050,401151,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4051,401201,40001,AwakeningItem,2,0,Master's Mark x2,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4052,401201,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4053,401201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4054,401201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4055,401201,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4056,401251,40001,AwakeningItem,1,0,Master's Mark x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4057,401251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4058,401251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4059,401251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4060,401251,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4101,411001,1022320,Card,2,0,Mercenary Tao x2,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4102,411001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4103,411001,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4104,411001,11,Point::Stone,7,0,Dragon Stone x7,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4105,411001,1011481,Card,1,1500000,Hercule Statue (Diamond) x1 and more,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4106,411001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4107,411001,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4108,411002,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4109,411002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4110,411002,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4111,411002,11,Point::Stone,3,0,Dragon Stone x3,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4112,411002,1005480,Card,1,765122,Hercule Statue (Platinum) x1 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4113,411002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4114,411002,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4115,411004,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4116,411004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4117,411004,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4118,411004,11,Point::Stone,1,0,Dragon Stone x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4119,411004,1002630,Card,1,765122,Hercule Statue (Gold) x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4120,411004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4121,411004,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4122,411011,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4123,411011,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4124,411011,1,SpecialItem,2,0,(Silver) World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4125,411011,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4126,411011,12,Point::GashaPoint,4000,0,Friend Points x4000 and more,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4127,411011,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4128,411021,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4129,411021,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4130,411021,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4131,411021,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4132,411021,12,Point::GashaPoint,3000,0,Friend Points x3000 and more,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4133,411021,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4134,411051,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4135,411051,40001,AwakeningItem,8,0,Master's Mark x8,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4136,411051,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4137,411051,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4138,411051,12,Point::GashaPoint,2000,0,Friend Points x2000 and more,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4139,411051,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4140,411101,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4141,411101,40001,AwakeningItem,6,0,Master's Mark x6,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4142,411101,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4143,411101,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4144,411101,12,Point::GashaPoint,1500,0,Friend Points x1500 and more,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4145,411101,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4146,411151,40001,AwakeningItem,4,0,Master's Mark x4,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4147,411151,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4148,411151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4149,411151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4150,411151,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4151,411201,40001,AwakeningItem,2,0,Master's Mark x2,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4152,411201,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4153,411201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4154,411201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4155,411201,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4156,411251,40001,AwakeningItem,1,0,Master's Mark x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4157,411251,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4158,411251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4159,411251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4160,411251,6,SupportItem,1,0,Senzu Bean x1,Rewards for the 251st–300th places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4201,421001,1022320,Card,2,0,Mercenary Tao x2,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4202,421001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4203,421001,2,SpecialItem,3,0,(Gold) World Tournament Ticket x3,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4204,421001,11,Point::Stone,7,0,Dragon Stone x7,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4205,421001,1011481,Card,1,1500000,Hercule Statue (Diamond) x1 and more,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4206,421001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4207,421001,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 1st place in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4208,421002,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4209,421002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4210,421002,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.840471,2024-06-18 10:29:16.840471
4211,421002,11,Point::Stone,3,0,Dragon Stone x3,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4212,421002,1005480,Card,1,765122,Hercule Statue (Platinum) x1 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4213,421002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4214,421002,6,SupportItem,5,0,Senzu Bean x5,Rewards for the 2nd & 3rd places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4215,421004,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4216,421004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4217,421004,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4218,421004,11,Point::Stone,1,0,Dragon Stone x1,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4219,421004,1002630,Card,1,765122,Hercule Statue (Gold) x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4220,421004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4221,421004,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 4th–10th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4222,421011,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4223,421011,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4224,421011,1,SpecialItem,2,0,(Silver) World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4225,421011,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4226,421011,12,Point::GashaPoint,4000,0,Friend Points x4000 and more,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4227,421011,6,SupportItem,4,0,Senzu Bean x4,Rewards for the 11th–20th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4228,421021,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4229,421021,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4230,421021,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4231,421021,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4232,421021,12,Point::GashaPoint,3000,0,Friend Points x3000 and more,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4233,421021,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 21st–50th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4234,421051,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4235,421051,40001,AwakeningItem,8,0,Master's Mark x8,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4236,421051,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4237,421051,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4238,421051,12,Point::GashaPoint,2000,0,Friend Points x2000 and more,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4239,421051,6,SupportItem,3,0,Senzu Bean x3,Rewards for the 51st–100th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4240,421101,1022320,Card,1,0,Mercenary Tao x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4241,421101,40001,AwakeningItem,6,0,Master's Mark x6,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4242,421101,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4243,421101,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4244,421101,12,Point::GashaPoint,1500,0,Friend Points x1500 and more,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4245,421101,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 101st–150th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4246,421151,40001,AwakeningItem,4,0,Master's Mark x4,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4247,421151,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4248,421151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4249,421151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4250,421151,6,SupportItem,2,0,Senzu Bean x2,Rewards for the 151st–200th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4251,421201,40001,AwakeningItem,2,0,Master's Mark x2,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4252,421201,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
4253,421201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-06-18 10:29:16.849069,2024-06-18 10:29:16.849069
