id,script_name,cut_in_card_id,special_name_no,special_motion,lite_flicker_rate,energy_color,special_category_id
6932,sp0558,0,0,0,70,,1.0
6933,sp1239,0,0,0,70,,
6934,sp1239,0,0,0,70,,
6935,sp0154,0,0,0,70,,1.0
6936,sp0154,0,0,0,70,,1.0
6937,sp0113,0,0,0,70,,1.0
6938,sp0113,0,0,0,70,,1.0
6939,sp0456,0,0,0,70,,1.0
6940,sp0456,0,0,0,70,,1.0
6941,sp0492,0,0,0,70,,1.0
6942,sp0492,0,0,0,70,,1.0
6943,sp1039,0,0,0,70,,
6944,sp1039,0,0,0,70,,
6945,sp0469,0,0,0,70,,1.0
6946,sp0469,0,0,0,70,,1.0
6947,sp0405,0,0,0,70,,
6948,sp0405,0,0,0,70,,
6949,sp0240,0,0,0,70,,
6950,sp0240,0,0,0,70,,
6951,sp2052,0,0,2,50,,3.0
6952,sp2052,0,0,2,50,,3.0
6953,sp2032,0,0,2,50,,3.0
6954,sp2032,0,0,2,50,,3.0
6955,sp0485,0,0,2,70,,
6956,sp0485,0,0,2,70,,
6957,sp2046,0,0,1,50,,
6958,sp2046,0,0,1,50,,
6959,sp1423,0,0,2,30,,2.0
6960,sp1423,0,0,2,30,,2.0
6961,sp1423,0,0,2,30,,2.0
6962,sp1423,0,0,2,30,,2.0
6963,sp0148,0,0,1,70,,1.0
6964,sp0148,0,0,1,70,,1.0
6965,sp1431,0,0,4,50,,2.0
6966,sp1431,0,0,4,50,,2.0
6967,sp2022,0,0,3,50,,1.0
6968,sp2022,0,0,3,50,,1.0
6969,sp2023,0,0,1,50,,
6970,sp2023,0,0,1,50,,
6971,sp2024,0,0,2,50,,
6972,sp2024,0,0,2,50,,
6973,sp2053,0,0,1,50,,
6974,sp2053,0,0,1,50,,
6975,sp2051,0,0,1,30,,3.0
6976,sp2051,0,0,1,30,,3.0
6977,sp2087,0,0,1,50,,1.0
6978,sp2087,0,0,1,50,,1.0
6979,sp2068,0,0,1,50,,2.0
6980,sp2068,0,0,1,50,,2.0
6981,sp2063,0,0,1,50,,
6982,sp2063,0,0,1,50,,
6983,sp2063,0,0,1,50,,
6984,sp2063,0,0,1,50,,
6985,sp2063,0,0,1,50,,
6986,sp2063,0,0,1,50,,
6987,sp2062,0,2,2,70,,
6988,sp2062,0,2,2,70,,
6989,sp2042,0,0,1,50,,
6990,sp2042,0,0,1,50,,
6991,sp2042,0,0,1,50,,
6992,sp2042,0,0,1,50,,
6993,sp2042,7020370,0,1,50,,
6994,sp2042,7020370,0,1,50,,
6995,sp2043,1020370,2,2,30,,
6996,sp2043,1020370,2,2,30,,
7000,sp0443,0,0,2,70,,
7001,sp0443,0,0,2,70,,
7002,sp2035,0,0,1,70,,2.0
7003,sp2035,0,0,1,70,,2.0
7004,sp2037,0,0,1,70,,2.0
7005,sp2037,0,0,1,70,,2.0
7006,sp1187,0,0,0,70,,
7007,sp1187,0,0,0,70,,
7008,sp1188,0,2,2,70,,2.0
7009,sp1188,0,2,2,70,,2.0
7010,sp2033,0,0,5,50,,2.0
7011,sp2033,0,0,5,50,,2.0
7012,sp2050,0,0,2,50,,
7013,sp2050,0,0,2,50,,
7014,tf0018,0,0,0,50,,
7015,tf0026,0,0,0,50,,
7016,sp1424,0,0,3,50,,
7017,sp1424,0,0,3,50,,
7018,tf0014,0,0,0,30,,
7019,sp1343,0,0,2,50,,
7020,sp1343,0,0,2,50,,
7022,sp2060,0,0,5,50,,
7023,sp2060,0,0,5,50,,
7024,sp2059,0,2,1,70,,
7025,sp2059,0,2,1,70,,
7026,sp2044,0,0,1,30,,
7027,sp2044,0,0,1,30,,
7028,sp2045,0,2,2,70,,1.0
7029,sp2045,0,2,2,70,,1.0
7030,tf0020,0,0,0,50,,
7032,tf0019,0,0,0,30,,
7033,sp2041,0,0,1,50,,1.0
7034,sp2041,0,0,1,50,,1.0
7035,sp2040,0,0,1,50,,1.0
7036,sp2040,0,0,1,50,,1.0
7037,sp2061,0,0,1,30,,1.0
7038,sp2061,0,0,1,30,,1.0
7039,sp2058,0,0,1,30,,
7040,sp2058,0,0,1,30,,
7041,sp0039,0,0,0,70,,1.0
7042,sp0039,0,0,0,70,,1.0
7043,sp0046,0,0,0,70,,
7044,sp0046,0,0,0,70,,
7045,sp0600,0,0,3,70,,1.0
7046,sp0600,0,0,3,70,,1.0
7047,sp1432,0,0,4,70,,
7048,sp1432,0,0,4,70,,
7049,sp1433,0,0,3,70,,
7050,sp1433,0,0,3,70,,
7051,sp1434,0,0,5,70,,
7052,sp1434,0,0,5,70,,
7053,sp1436,0,0,0,70,,
7054,sp1436,0,0,0,70,,
7061,sp0039,0,0,0,70,,1.0
7062,sp0039,0,0,0,70,,1.0
7063,sp0077,0,0,0,70,,1.0
7064,sp0077,0,0,0,70,,1.0
7065,sp0082,0,0,0,70,,1.0
7066,sp0082,0,0,0,70,,1.0
7067,sp1392,0,0,0,70,,
7068,sp1392,0,0,0,70,,
7069,sp0436,0,0,0,70,,
7070,sp0436,0,0,0,70,,
7071,sp0375,0,0,0,70,,1.0
7072,sp0375,0,0,0,70,,1.0
7073,sp1162,0,0,0,70,,2.0
7074,sp1162,0,0,0,70,,2.0
7075,sp0014,0,0,0,70,,1.0
7076,sp0014,0,0,0,70,,1.0
7077,sp1407,0,0,2,70,,
7078,sp1407,0,0,2,70,,
7079,sp0002,0,0,0,70,,1.0
7080,sp0002,0,0,0,70,,1.0
7081,sp0037,0,0,0,70,,
7082,sp0037,0,0,0,70,,
7083,sp0025,0,0,0,70,,1.0
7084,sp0025,0,0,0,70,,1.0
7085,sp0001,0,0,0,70,,1.0
7086,sp0001,0,0,0,70,,1.0
7087,sp0107,0,0,0,70,,1.0
7088,sp0107,0,0,0,70,,1.0
7089,sp0015,0,0,0,70,,1.0
7090,sp0015,0,0,0,70,,1.0
7091,sp0078,0,0,0,70,,1.0
7092,sp0078,0,0,0,70,,1.0
7093,sp0116,0,0,0,70,,1.0
7094,sp0116,0,0,0,70,,1.0
7095,sp1027,0,0,0,70,,2.0
7096,sp1027,0,0,0,70,,2.0
7097,sp1351,0,0,0,70,,2.0
7098,sp1351,0,0,0,70,,2.0
7099,sp1028,0,0,0,70,,2.0
7100,sp1028,0,0,0,70,,2.0
7101,sp1044,0,0,0,70,,2.0
7102,sp1044,0,0,0,70,,2.0
7103,sp0176,0,0,0,70,,3.0
7104,sp0176,0,0,0,70,,3.0
7105,sp1045,0,0,0,70,,3.0
7106,sp1045,0,0,0,70,,3.0
7107,sp1381,0,0,3,70,,2.0
7108,sp1381,0,0,3,70,,2.0
7109,sp0010,0,0,0,70,,1.0
7110,sp0010,0,0,0,70,,1.0
7111,sp0032,0,0,0,70,,
7112,sp0032,0,0,0,70,,
7113,sp1011,0,0,0,70,,2.0
7114,sp1011,0,0,0,70,,2.0
7115,sp0220,0,0,0,70,,1.0
7116,sp0220,0,0,0,70,,1.0
7117,sp0001,0,0,0,70,,1.0
7118,sp0001,0,0,0,70,,1.0
7119,sp2015,0,0,2,70,,
7120,sp2015,0,0,2,70,,
7121,sp1165,0,0,3,70,,2.0
7122,sp1165,0,0,3,70,,2.0
7123,sp0617,0,0,0,70,,1.0
7124,sp0617,0,0,0,70,,1.0
7125,sp0451,0,0,0,70,,1.0
7126,sp0451,0,0,0,70,,1.0
7127,sp0379,0,0,0,70,,1.0
7128,sp0379,0,0,0,70,,1.0
7129,sp1168,0,0,2,70,,2.0
7130,sp1168,0,0,2,70,,2.0
7131,sp0381,0,0,2,70,,1.0
7132,sp0381,0,0,2,70,,1.0
7133,sp0207,0,0,0,70,,1.0
7134,sp0207,0,0,0,70,,1.0
7135,sp0069,0,0,0,70,,1.0
7136,sp0069,0,0,0,70,,1.0
7137,sp0228,0,0,0,70,,1.0
7138,sp0228,0,0,0,70,,1.0
7139,sp0108,0,0,0,70,,1.0
7140,sp0108,0,0,0,70,,1.0
7141,sp0109,0,0,0,70,,1.0
7142,sp0109,0,0,0,70,,1.0
7143,sp1025,0,0,0,70,,2.0
7144,sp1025,0,0,0,70,,2.0
7145,sp0110,0,0,0,70,,1.0
7146,sp0110,0,0,0,70,,1.0
7147,sp0150,0,0,1,70,,1.0
7148,sp0150,0,0,1,70,,1.0
7149,sp0458,0,0,0,70,,1.0
7150,sp0458,0,0,0,70,,1.0
7151,sp0459,0,0,0,70,,1.0
7152,sp0459,0,0,0,70,,1.0
7153,sp1178,0,0,0,70,,2.0
7154,sp1178,0,0,0,70,,2.0
7155,sp0088,0,0,0,70,,1.0
7156,sp0088,0,0,0,70,,1.0
7157,sp1017,0,0,0,70,,3.0
7158,sp1017,0,0,0,70,,3.0
7159,sp0090,0,0,0,70,,1.0
7160,sp0090,0,0,0,70,,1.0
7161,sp0092,0,0,0,70,,3.0
7162,sp0092,0,0,0,70,,3.0
7163,sp0091,0,0,0,70,,1.0
7164,sp0091,0,0,0,70,,1.0
7167,sp0027,0,0,0,70,,1.0
7168,sp0027,0,0,0,70,,1.0
7169,sp0400,0,0,0,70,,1.0
7170,sp0400,0,0,0,70,,1.0
7171,sp0078,0,0,0,70,,1.0
7172,sp0078,0,0,0,70,,1.0
7173,sp0078,0,0,0,70,,1.0
7174,sp0078,0,0,0,70,,1.0
7175,sp0066,0,0,0,70,,1.0
7176,sp0066,0,0,0,70,,1.0
7177,sp1070,0,0,0,70,,2.0
7178,sp1070,0,0,0,70,,2.0
7179,sp0064,0,0,0,70,,1.0
7180,sp0064,0,0,0,70,,1.0
7181,sp0065,0,0,0,70,,1.0
7182,sp0065,0,0,0,70,,1.0
7183,sp0395,0,0,0,70,,1.0
7184,sp0395,0,0,0,70,,1.0
7185,sp0545,0,0,0,70,,1.0
7186,sp0545,0,0,0,70,,1.0
7187,sp0401,0,0,0,70,,1.0
7188,sp0401,0,0,0,70,,1.0
7189,sp1292,0,0,0,70,,3.0
7190,sp1292,0,0,0,70,,3.0
7191,sp0168,0,0,0,70,,
7192,sp0168,0,0,0,70,,
7193,sp0065,0,0,2,70,,1.0
7194,sp0065,0,0,2,70,,1.0
7195,sp0022,0,0,0,70,,1.0
7196,sp0022,0,0,0,70,,1.0
7197,sp0001,0,0,0,70,,1.0
7198,sp0001,0,0,0,70,,1.0
7199,sp1029,0,0,0,70,,2.0
7200,sp1029,0,0,0,70,,2.0
7201,sp1130,0,0,0,70,,2.0
7202,sp1130,0,0,0,70,,2.0
7203,sp1306,0,0,0,70,,2.0
7204,sp1306,0,0,0,70,,2.0
7205,sp1308,0,0,2,70,,2.0
7206,sp1308,0,0,2,70,,2.0
7207,sp0150,0,0,0,70,,1.0
7208,sp0150,0,0,0,70,,1.0
7209,sp0074,0,0,0,70,,1.0
7210,sp0074,0,0,0,70,,1.0
7211,sp1344,0,0,4,70,,2.0
7212,sp1344,0,0,4,70,,2.0
7213,sp0053,0,0,0,70,,1.0
7214,sp0053,0,0,0,70,,1.0
7215,sp1036,0,0,0,70,,2.0
7216,sp1036,0,0,0,70,,2.0
7217,sp0147,0,0,0,70,,1.0
7218,sp0147,0,0,0,70,,1.0
7219,sp1432,0,0,4,70,,
7220,sp1432,0,0,4,70,,
7221,sp1433,0,0,3,70,,
7222,sp1433,0,0,3,70,,
7223,sp0253,0,0,2,70,,1.0
7224,sp0253,0,0,2,70,,1.0
7225,sp1370,0,0,2,70,,2.0
7226,sp1370,0,0,2,70,,2.0
7227,sp0317,0,0,0,70,,1.0
7228,sp0317,0,0,0,70,,1.0
7229,sp1059,0,0,0,70,,
7230,sp1059,0,0,0,70,,
7231,sp1001,0,0,0,70,,2.0
7232,sp1001,0,0,0,70,,2.0
7233,bs0009,0,0,0,30,,
7235,sp2071,0,0,1,70,,1.0
7236,sp2071,0,0,1,70,,1.0
7237,sp2072,0,0,3,30,,1.0
7238,sp2072,0,0,3,30,,1.0
7239,sp2073,0,3,4,50,,1.0
7240,sp2073,0,3,4,50,,1.0
7241,sp2069,0,0,5,30,,2.0
7242,sp2069,0,0,5,30,,2.0
7243,sp2070,0,0,5,50,,
7244,sp2070,0,0,5,50,,
7245,tf0023,0,0,0,70,,
7246,tf0022,0,0,0,70,,
7247,sp0008,0,0,0,70,,1.0
7248,sp0008,0,0,0,70,,1.0
7249,sp2052,0,0,2,50,,3.0
7250,sp2052,0,0,2,50,,3.0
7251,sp2032,0,0,2,50,,3.0
7252,sp2032,0,0,2,50,,3.0
7253,sp2033,0,0,5,50,,2.0
7254,sp2033,0,0,5,50,,2.0
7255,sp2019,0,0,4,50,,2.0
7256,sp2019,0,0,4,50,,2.0
7257,sp0065,0,0,3,70,,1.0
7258,sp0065,0,0,3,70,,1.0
7259,sp0398,0,0,0,70,,1.0
7260,sp0398,0,0,0,70,,1.0
7261,sp1108,0,0,2,70,,
7262,sp1108,0,0,2,70,,
7263,sp0184,0,0,0,70,,1.0
7264,sp0184,0,0,0,70,,1.0
7267,sp0105,0,0,0,70,,1.0
7268,sp0105,0,0,0,70,,1.0
7269,sp1084,0,0,0,70,,
7270,sp1084,0,0,0,70,,
7271,sp2063,0,0,0,50,,
7272,sp2063,0,0,0,50,,
7273,sp2063,0,0,0,50,,
7274,sp2063,0,0,0,50,,
7275,sp0389,0,0,0,70,,1.0
7276,sp0389,0,0,0,70,,1.0
7277,sp2059,0,2,0,70,,
7278,sp2059,0,2,0,70,,
7279,sp2045,0,2,2,70,,1.0
7280,sp2045,0,2,2,70,,1.0
7281,sp2043,0,2,2,30,,
7282,sp2043,0,2,2,30,,
7283,sp0359,0,0,0,50,,1.0
7284,sp0359,0,0,0,50,,1.0
7285,sp2054,0,0,0,70,,1.0
7286,sp2054,0,0,0,70,,1.0
7287,sp2055,0,0,0,70,,1.0
7288,sp2055,0,0,0,70,,1.0
7289,sp2056,0,2,2,70,,
7290,sp2056,0,2,2,70,,
7291,sp2057,0,3,3,70,,
7292,sp2057,0,3,3,70,,
7293,sp2033,0,0,5,50,,2.0
7294,sp2033,0,0,5,50,,2.0
7295,sp2071,0,0,1,70,,1.0
7296,sp2071,0,0,1,70,,1.0
7297,sp2072,0,0,3,30,,1.0
7298,sp2072,0,0,3,30,,1.0
7299,sp2073,0,3,4,50,,1.0
7300,sp2073,0,3,4,50,,1.0
7301,sp2069,0,0,5,30,,2.0
7302,sp2069,0,0,5,30,,2.0
7303,sp2070,0,0,5,50,,
7304,sp2070,0,0,5,50,,
7305,sp0186,0,0,0,70,,
7306,sp0186,0,0,0,70,,
7307,sp0075,0,0,0,70,,
7308,sp0075,0,0,0,70,,
7309,sp0185,0,0,2,70,,
7310,sp0185,0,0,2,70,,
7312,sp0008,0,0,0,70,,1.0
7313,sp0008,0,0,0,70,,1.0
7314,sp0012,0,0,0,70,,1.0
7315,sp0012,0,0,0,70,,1.0
7316,sp1059,0,0,0,70,,
7317,sp1059,0,0,0,70,,
7318,sp0143,0,0,0,70,,1.0
7319,sp0143,0,0,0,70,,1.0
7320,sp0184,0,0,0,70,,1.0
7321,sp0184,0,0,0,70,,1.0
7322,sp0348,7000080,0,2,70,,
7323,sp0348,7000080,0,2,70,,
7324,sp1099,1003730,2,3,70,,2.0
7325,sp1099,1003730,2,3,70,,2.0
7326,sp2063,0,0,1,50,,
7327,sp2063,0,0,1,50,,
7328,sp2060,0,0,5,50,,
7329,sp2060,0,0,5,50,,
7330,sp2075,0,0,2,50,,
7331,sp2075,0,0,2,50,,
7332,sp2076,0,0,2,50,,
7333,sp2076,0,0,2,50,,
7334,sp2076,0,0,2,50,,
7335,sp2076,0,0,2,50,,
7336,sp1001,0,0,0,70,,2.0
7337,sp1001,0,0,0,70,,2.0
7338,sp0402,0,0,0,70,,1.0
7339,sp0402,0,0,0,70,,1.0
7340,sp2069,0,0,5,30,,2.0
7341,sp2069,0,0,5,30,,2.0
7342,sp2069,0,0,5,30,,2.0
7343,sp2069,0,0,5,30,,2.0
7344,sp2076,0,0,2,50,,
7345,sp2076,0,0,2,50,,
7346,sp2070,0,0,5,50,,
7347,sp2070,0,0,5,50,,
7348,sp1001,0,0,0,70,,2.0
7349,sp1001,0,0,0,70,,2.0
7350,sp0264,0,0,0,70,,
7351,sp0264,0,0,0,70,,
7352,sp0036,0,0,0,70,,1.0
7353,sp0036,0,0,0,70,,1.0
7354,sp0277,0,0,0,70,,1.0
7355,sp0277,0,0,0,70,,1.0
7356,sp0018,0,0,0,70,,1.0
7357,sp0018,0,0,0,70,,1.0
7358,sp0039,0,0,0,70,,1.0
7359,sp0039,0,0,0,70,,1.0
7360,sp0248,0,0,0,70,,
7361,sp0248,0,0,0,70,,
7362,sp0248,0,0,0,70,,
7363,sp0248,0,0,0,70,,
7364,sp0001,0,0,0,70,,1.0
7365,sp0001,0,0,0,70,,1.0
7366,sp0025,0,0,0,70,,1.0
7367,sp0025,0,0,0,70,,1.0
7368,sp0128,0,0,0,70,,1.0
7369,sp0128,0,0,0,70,,1.0
7370,sp1041,0,0,0,70,,2.0
7371,sp1041,0,0,0,70,,2.0
7372,sp1029,0,0,0,70,,2.0
7373,sp1029,0,0,0,70,,2.0
7374,sp0022,0,0,0,70,,1.0
7375,sp0022,0,0,0,70,,1.0
7376,sp1122,0,0,0,70,,2.0
7377,sp1122,0,0,0,70,,2.0
7378,sp1025,0,0,0,70,,2.0
7379,sp1025,0,0,0,70,,2.0
7380,sp0345,0,0,0,50,,1.0
7381,sp0345,0,0,0,50,,1.0
7382,sp0002,0,0,0,70,,1.0
7383,sp0002,0,0,0,70,,1.0
7384,sp0445,0,0,2,70,,1.0
7385,sp0445,0,0,2,70,,1.0
7386,sp0445,0,0,2,70,,1.0
7387,sp0445,0,0,2,70,,1.0
7388,sp2088,0,0,5,70,,
7389,sp2088,0,0,5,70,,
7390,sp2089,0,2,4,70,,
7391,sp2089,0,2,4,70,,
7392,bs0010,0,0,0,70,,
7393,tf0021,0,0,0,50,,
7394,sp2081,0,0,4,30,,
7395,sp2081,0,0,4,30,,
7396,sp2064,0,0,5,70,,
7397,sp2064,0,0,5,70,,
7398,sp2067,0,0,3,50,,1.0
7399,sp2067,0,0,3,50,,1.0
7400,sp2065,0,0,3,30,,
7401,sp2065,0,0,3,30,,
7402,sp2066,0,0,3,30,,
7403,sp2066,0,0,3,30,,
7404,sp0023,0,0,0,70,,1.0
7405,sp0023,0,0,0,70,,1.0
7406,sp2097,0,0,5,30,,
7407,sp2097,0,0,5,30,,
7408,sp0558,0,0,0,70,,1.0
7409,sp0558,0,0,0,70,,1.0
7410,sp1239,0,0,0,70,,
7411,sp1239,0,0,0,70,,
7412,sp0154,0,0,0,70,,1.0
7413,sp0154,0,0,0,70,,1.0
7414,sp0113,0,0,0,70,,1.0
7415,sp0113,0,0,0,70,,1.0
7416,sp0456,0,0,0,70,,1.0
7417,sp0456,0,0,0,70,,1.0
7418,sp0492,0,0,0,70,,1.0
7419,sp0492,0,0,0,70,,1.0
7420,sp1039,0,0,0,70,,
7421,sp1039,0,0,0,70,,
7422,sp0469,0,0,0,70,,1.0
7423,sp0469,0,0,0,70,,1.0
7424,sp0405,0,0,0,70,,
7425,sp0405,0,0,0,70,,
7426,sp0240,0,0,0,70,,
7427,sp0240,0,0,0,70,,
7428,sp2102,0,0,1,50,,1.0
7429,sp2102,0,0,1,50,,1.0
7430,sp2102,0,0,1,50,,1.0
7431,sp2102,0,0,1,50,,1.0
7432,sp1121,0,0,0,70,,2.0
7433,sp1121,0,0,0,70,,2.0
7434,bs0011,0,0,0,30,,
7435,sp2099,0,0,3,50,,1.0
7436,sp2099,0,0,3,50,,1.0
7437,sp2094,0,0,3,70,,
7438,sp2094,0,0,3,70,,
7439,sp0188,0,0,0,70,,
7440,sp0188,0,0,0,70,,
7441,sp1262,0,0,2,70,,
7442,sp1262,0,0,2,70,,
7443,sp2081,0,0,4,30,,
7444,sp2081,0,0,4,30,,
7445,sp2064,0,0,5,70,,
7446,sp2064,0,0,5,70,,
7447,sp2067,0,0,3,50,,1.0
7448,sp2067,0,0,3,50,,1.0
7449,sp2084,7020940,0,2,30,,1.0
7450,sp2084,7020940,0,2,30,,1.0
7452,sp2085,7020950,0,0,50,,
7453,sp2085,7020950,0,0,50,,
7454,sp1084,0,0,2,70,,
7455,sp1084,0,0,2,70,,
7456,sp1121,0,0,0,70,,2.0
7457,sp1121,0,0,0,70,,2.0
7458,sp0489,0,0,0,70,,
7459,sp0489,0,0,0,70,,
7460,sp2114,0,0,2,30,,1.0
7461,sp2114,0,0,2,30,,1.0
7462,sp2039,0,0,3,30,,2.0
7463,sp2039,0,0,3,30,,2.0
7464,sp2049,0,0,1,50,,3.0
7465,sp2049,0,0,1,50,,3.0
7466,sp1001,0,0,0,70,,2.0
7467,sp1001,0,0,0,70,,2.0
7468,sp1001,0,0,0,70,,2.0
7469,sp1001,0,0,0,70,,2.0
7470,sp1001,0,0,0,70,,2.0
7471,sp1001,0,0,0,70,,2.0
7472,sp1001,0,0,0,70,,2.0
7473,sp1001,0,0,0,70,,2.0
7474,sp1001,0,0,0,70,,2.0
7475,sp1001,0,0,0,70,,2.0
7476,sp0143,0,0,0,70,,1.0
7477,sp0143,0,0,0,70,,1.0
7478,sp0167,7005510,0,0,70,,
7479,sp0167,7005510,0,0,70,,
7480,sp0049,7005520,0,0,70,,1.0
7481,sp0049,7005520,0,0,70,,1.0
7482,sp0497,7015490,0,0,70,,1.0
7483,sp0497,7015491,0,0,70,,1.0
7484,sp0498,7015500,0,0,70,,1.0
7485,sp0498,7015501,0,0,70,,1.0
7486,sp0593,7018380,0,0,70,,1.0
7487,sp0593,7018381,0,0,70,,1.0
7488,sp0594,7018350,0,0,70,,
7489,sp0594,7018351,0,0,70,,
7490,sp1360,7018370,0,0,70,,
7491,sp1360,7018371,0,0,70,,
7492,sp0499,7015510,0,0,70,,
7493,sp0499,7015511,0,0,70,,
7494,sp0291,0,0,0,70,,
7495,sp0291,0,0,0,70,,
7496,sp1236,0,0,3,70,,2.0
7497,sp1236,0,0,3,70,,2.0
7498,sp1256,0,0,4,70,,
7499,sp1256,0,0,4,70,,
7500,sp0002,0,0,0,70,,1.0
7501,sp0002,0,0,0,70,,1.0
7502,sp2101,0,0,2,30,,1.0
7503,sp2101,0,0,2,30,,1.0
7504,sp2103,0,0,2,30,,1.0
7505,sp2103,0,0,2,30,,1.0
7508,sp0175,0,0,2,70,,1.0
7509,sp0175,0,0,2,70,,1.0
7510,sp0054,0,0,0,70,,1.0
7511,sp0054,0,0,0,70,,1.0
7512,sp0188,0,0,0,70,,
7513,sp0188,0,0,0,70,,
7514,sp0175,0,0,2,70,,1.0
7515,sp0175,0,0,2,70,,1.0
7516,sp0054,0,0,0,70,,1.0
7517,sp0054,0,0,0,70,,1.0
7518,sp0188,0,0,0,70,,
7519,sp0188,0,0,0,70,,
7520,sp2095,7020640,0,2,50,,1.0
7521,sp2095,7020640,0,2,50,,1.0
7522,sp2090,7020650,0,1,70,,
7523,sp2090,7020650,0,1,70,,
7524,sp2096,7020660,0,1,70,,1.0
7525,sp2096,7020660,0,1,70,,1.0
7526,sp2093,7020670,0,1,70,,
7527,sp2093,7020670,0,1,70,,
7528,sp2079,7020680,0,1,30,,2.0
7529,sp2079,7020680,0,1,30,,2.0
7530,sp2080,7020690,0,1,70,,2.0
7531,sp2080,7020690,0,1,70,,2.0
7532,sp2077,7020540,0,1,30,,
7533,sp2077,7020540,0,1,30,,
7534,sp2074,7020550,0,2,70,,
7535,sp2074,7020550,0,2,70,,
7536,sp2091,7020900,0,1,70,,3.0
7537,sp2091,7020900,0,1,70,,3.0
7538,sp2091,7020910,0,1,70,,3.0
7539,sp2091,7020910,0,1,70,,3.0
7540,sp1226,7020820,0,1,70,,2.0
7541,sp1226,7020820,0,1,70,,2.0
7542,sp0501,7020830,0,1,70,,1.0
7543,sp0501,7020830,0,1,70,,1.0
7544,sp2116,7020840,0,1,70,,1.0
7545,sp2116,7020840,0,1,70,,1.0
7546,sp1225,7020850,0,1,70,,2.0
7547,sp1225,7020850,0,1,70,,2.0
7548,sp2092,7020880,0,1,30,,
7549,sp2092,7020880,0,1,30,,
7550,sp2092,7020890,0,1,30,,
7551,sp2092,7020890,0,1,30,,
7552,sp0021,0,0,0,70,,1.0
7553,sp0021,0,0,0,70,,1.0
7554,sp2122,0,2,0,70,,1.0
7555,sp2122,0,2,0,70,,1.0
7556,sp0248,0,0,1,70,,
7557,sp0248,0,0,1,70,,
7558,sp2098,0,0,2,70,,
7559,sp2098,0,0,2,70,,
7561,sp2082,7020920,0,0,50,,1.0
7562,sp2082,7020920,0,0,50,,1.0
7563,sp2083,7021580,0,1,30,,1.0
7564,sp2083,7021580,0,1,30,,1.0
7565,sp2086,7020930,0,2,30,,
7566,sp2086,7020930,0,2,30,,
7567,sp0054,0,0,0,70,,1.0
7568,sp0054,0,0,0,70,,1.0
7569,sp0188,0,0,0,70,,
7570,sp0188,0,0,0,70,,
7573,sp0175,0,0,2,70,,1.0
7574,sp0175,0,0,2,70,,1.0
7575,sp1258,0,0,3,70,,
7576,sp1258,0,0,3,70,,
7577,sp2099,0,0,3,50,,1.0
7578,sp2099,0,0,3,50,,1.0
7579,sp2094,0,0,3,70,,
7580,sp2094,0,0,3,70,,
7581,sp1001,0,0,0,70,,2.0
7582,sp1001,0,0,0,70,,2.0
7583,sp0246,0,0,0,70,,1.0
7584,sp0246,0,0,0,70,,1.0
7585,sp0249,0,0,0,70,,
7586,sp0249,0,0,0,70,,
7587,sp0248,0,0,0,70,,
7588,sp0248,0,0,0,70,,
7589,sp0245,0,0,0,70,,1.0
7590,sp0245,0,0,0,70,,1.0
7591,sp0244,0,0,0,70,,1.0
7592,sp0244,0,0,0,70,,1.0
7593,sp0498,7015500,0,0,70,,1.0
7594,sp0498,7015501,0,0,70,,1.0
7595,sp2095,7020640,0,2,70,,1.0
7596,sp2095,7020640,0,2,70,,1.0
7597,sp2086,7020930,0,2,70,,
7598,sp2086,7020930,0,2,70,,
7599,sp2084,7020940,0,2,70,,1.0
7600,sp2084,7020940,0,2,70,,1.0
7601,sp1081,7010290,0,0,70,,
7602,sp1081,7010290,0,0,70,,
7603,sp0076,0,0,1,70,,
7604,sp0076,0,0,1,70,,
7605,sp2104,0,0,1,50,,1.0
7606,sp2104,0,0,1,50,,1.0
7607,sp2104,0,0,1,50,,1.0
7608,sp2104,0,0,1,50,,1.0
7609,sp2105,0,2,2,50,,
7610,sp2105,0,2,2,50,,
7611,sp1014,0,0,0,70,,2.0
7612,sp1014,0,0,0,70,,2.0
7613,sp2112,0,0,0,30,,2.0
7614,sp2112,0,0,0,30,,2.0
7615,sp2112,0,0,1,30,,2.0
7616,sp2112,0,0,1,30,,2.0
7617,sp2113,0,2,2,70,,2.0
7618,sp2113,0,2,2,70,,2.0
7619,bs0012,0,0,0,50,,
7620,sp2147,0,0,2,30,,2.0
7621,sp2147,0,0,2,30,,2.0
7622,sp2110,0,0,2,50,,2.0
7623,sp2110,0,0,2,50,,2.0
7624,sp2111,0,0,4,50,,1.0
7625,sp2111,0,0,4,50,,1.0
7626,sp2124,0,0,2,50,,
7627,sp2124,0,0,2,50,,
7628,sp2100,0,0,2,50,,
7629,sp2100,0,0,2,50,,
7630,tf0027,0,0,0,30,,
7631,sp2106,0,0,2,70,,2.0
7632,sp2106,0,0,2,70,,2.0
7633,sp2106,0,0,2,70,,2.0
7634,sp2106,0,0,2,70,,2.0
7635,sp2106,0,0,2,70,,2.0
7636,sp2106,0,0,2,70,,2.0
7637,sp2107,0,2,3,50,,
7638,sp2107,0,2,3,50,,
7639,sp2108,0,0,2,70,,2.0
7640,sp2108,0,0,2,70,,2.0
7641,sp2108,0,0,2,70,,2.0
7642,sp2108,0,0,2,70,,2.0
7643,sp2108,0,0,2,70,,2.0
7644,sp2108,0,0,2,70,,2.0
7645,sp2109,0,2,3,70,,1.0
