id,type,category,chapter_id,db_story_id,name,prev_area_id,all_clear_bonus_stones,bgm_id,event_image_path,banner_image_path,listbutton_image_path,is_listbutton_visible,event_priority,announcement_id,is_quest_num_visible,first_released_at
376,Area::EventArea,7,,,Zero Mortals Plan,,,,banners/en/event/eve_header/quest_top_banner_376_2.png,banners/en/event/eve_banner/quest_list_banner_376.png,banners/en/event/eve_listbutton/myp_banner_event_376_2.png,1,200,101871.0,1,
377,Area::EventArea,7,,,Battle of Gods,,,,banners/en/event/eve_header/quest_top_banner_377.png,banners/en/event/eve_banner/quest_list_banner_377.png,banners/en/event/eve_listbutton/myp_banner_event_377.png,0,200,101808.0,1,
378,Area::EventArea,7,,,Evil Revived! The Most Fearsome Majin,,,,banners/en/event/eve_header/quest_top_banner_378.png,banners/en/event/eve_banner/quest_list_banner_378.png,banners/en/event/eve_listbutton/myp_banner_event_378.png,1,200,101921.0,1,
379,Area::EventArea,7,,,Proud Justice! Pride Troopers,,,,banners/en/event/eve_header/quest_top_banner_379.png,banners/en/event/eve_banner/quest_list_banner_379.png,banners/en/event/eve_listbutton/myp_banner_event_379.png,1,200,102104.0,1,
381,Area::EventArea,7,,,Go Forth!! Hero of Justice,,,,banners/en/event/eve_header/quest_top_banner_381.png,banners/en/event/eve_banner/quest_list_banner_381.png,banners/en/event/eve_listbutton/myp_banner_event_381.png,1,200,102010.0,1,
382,Area::EventArea,7,,,Showdown! The Ultimate Final Battle,,,,banners/en/event/eve_header/quest_top_banner_382_A1.png,banners/en/event/eve_banner/quest_list_banner_382.png,banners/en/event/eve_listbutton/myp_banner_event_382_A1.png,1,200,101934.0,1,
383,Area::EventArea,7,,,Surpass Goku! The Reinvention of Vegeta,,,,banners/en/event/eve_header/quest_top_banner_383.png,banners/en/event/eve_banner/quest_list_banner_383.png,banners/en/event/eve_listbutton/myp_banner_event_383.png,1,200,102120.0,1,
384,Area::EventArea,7,,,The Emperor Returns! Training for Vengeance,,,,banners/en/event/eve_header/quest_top_banner_384.png,banners/en/event/eve_banner/quest_list_banner_384.png,banners/en/event/eve_listbutton/myp_banner_event_384.png,1,200,102081.0,1,
385,Area::EventArea,7,,,Master Roshi's New Challenge,,,,banners/en/event/eve_header/quest_top_banner_385_2.png,banners/en/event/eve_banner/quest_list_banner_385.png,banners/en/event/eve_listbutton/myp_banner_event_385_2.png,1,200,102308.0,1,
386,Area::EventArea,7,,,The Power of Trust! The Miracle of Universe 7,,,,banners/en/event/eve_header/quest_top_banner_386_2.png,banners/en/event/eve_banner/quest_list_banner_386.png,banners/en/event/eve_listbutton/myp_banner_event_386_2.png,1,200,102307.0,1,
387,Area::EventArea,7,,,Fusion Reborn,,,,banners/en/event/eve_header/quest_top_banner_387.png,banners/en/event/eve_banner/quest_list_banner_387.png,banners/en/event/eve_listbutton/myp_banner_event_387.png,1,200,102186.0,1,
388,Area::EventArea,7,,,Demonic Threat! Garlic Jr. Attacks,,,,banners/en/event/eve_header/quest_top_banner_388_B.png,banners/en/event/eve_banner/quest_list_banner_388.png,banners/en/event/eve_listbutton/myp_banner_event_388.png,1,200,102544.0,1,
389,Area::EventArea,7,,,"Ruler of the Universe and the Warrior Race: 
Legend of the Super Saiyan",,,,banners/en/event/eve_header/quest_top_banner_389_B.png,banners/en/event/eve_banner/quest_list_banner_389.png,banners/en/event/eve_listbutton/myp_banner_event_389_B.png,1,200,102486.0,1,
391,Area::EventArea,7,,,Fated History! The Saiyan in Rebellion,,,,banners/en/event/eve_header/quest_top_banner_391.png,banners/en/event/eve_banner/quest_list_banner_391.png,banners/en/event/eve_listbutton/myp_banner_event_391.png,1,200,102509.0,1,
392,Area::EventArea,7,,,"Ruler of the Universe and the Warrior Race: 
Emperor's Intentions",,,,banners/en/event/eve_header/quest_top_banner_392_B.png,banners/en/event/eve_banner/quest_list_banner_392.png,banners/en/event/eve_listbutton/myp_banner_event_392_B.png,1,200,102487.0,1,
393,Area::EventArea,7,,,A Fateful Encounter?! Bulma and Vegeta,,,,banners/en/event/eve_header/quest_top_banner_393_2.png,banners/en/event/eve_banner/quest_list_banner_393.png,banners/en/event/eve_listbutton/myp_banner_event_393_2.png,1,200,102967.0,1,
394,Area::EventArea,7,,,"All Fired Up! Marriage, Showdown, Grand Finale",,,,banners/en/event/eve_header/quest_top_banner_394_2.png,banners/en/event/eve_banner/quest_list_banner_394.png,banners/en/event/eve_listbutton/myp_banner_event_394_2.png,1,200,102966.0,1,
395,Area::EventArea,7,,,Legacies of Remarkable Fathers,,,,banners/en/event/eve_header/quest_top_banner_395_2.png,banners/en/event/eve_banner/quest_list_banner_395.png,banners/en/event/eve_listbutton/myp_banner_event_395_2.png,1,200,102965.0,1,
396,Area::EventArea,7,,,Inherited Fate! Warriors a Century Later,,,,banners/en/event/eve_header/quest_top_banner_396.png,banners/en/event/eve_banner/quest_list_banner_396.png,banners/en/event/eve_listbutton/myp_banner_event_396.png,1,200,102826.0,1,
397,Area::EventArea,7,,,Fight! Battle for the Strongest in the Universe,,,,banners/en/event/eve_header/quest_top_banner_397_C.png,banners/en/event/eve_banner/quest_list_banner_397.png,banners/en/event/eve_listbutton/myp_banner_event_397.png,1,200,103055.0,1,
398,Area::EventArea,7,,,The Path to Power,,,,banners/en/event/eve_header/quest_top_banner_398.png,banners/en/event/eve_banner/quest_list_banner_398.png,banners/en/event/eve_listbutton/myp_banner_event_398.png,1,200,103307.0,1,
399,Area::EventArea,7,,,Dragon Ball Super: Super Hero,,,,banners/en/event/eve_header/quest_top_banner_399.png,banners/en/event/eve_banner/quest_list_banner_399.png,banners/en/event/eve_listbutton/myp_banner_event_399.png,1,200,103258.0,1,
401,Area::EventArea,9,,,Fearsome Super Elite,,,,banners/en/event/eve_header/quest_top_banner_401_R2.png,banners/en/event/eve_banner/quest_list_banner_401_R2.png,banners/en/event/eve_listbutton/myp_banner_event_401_R2.png,1,100,18.0,1,
403,Area::EventArea,1,,,An Epic Showdown,,,,banners/en/event/eve_header/quest_top_banner_403_3.png,banners/en/event/eve_banner/quest_list_banner_403_1.png,banners/en/event/eve_listbutton/myp_banner_event_403_3.png,1,100,2.0,1,
404,Area::EventArea,9,,,Mercenary Tao Strikes Back,,,,banners/en/event/eve_header/quest_top_banner_404_R2.png,banners/en/event/eve_banner/quest_list_banner_404_R2.png,banners/en/event/eve_listbutton/myp_banner_event_404_R2.png,1,100,10.0,1,
405,Area::EventArea,9,,,Master of Masters,,,,banners/en/event/eve_header/quest_top_banner_405_R2.png,banners/en/event/eve_banner/quest_list_banner_405_R2.png,banners/en/event/eve_listbutton/myp_banner_event_405_R2.png,1,100,25.0,1,
406,Area::EventArea,9,,,Vicious Mechanical Monarch,,,,banners/en/event/eve_header/quest_top_banner_406_R2.png,banners/en/event/eve_banner/quest_list_banner_406_R2.png,banners/en/event/eve_listbutton/myp_banner_event_406_R2.png,1,100,29.0,1,
408,Area::EventArea,9,,,Cold-Blooded King,,,,banners/en/event/eve_header/quest_top_banner_408_R2.png,banners/en/event/eve_banner/quest_list_banner_408_R2.png,banners/en/event/eve_listbutton/myp_banner_event_408_R2.png,1,100,33.0,1,
409,Area::EventArea,9,,,Savage Sovereign,,,,banners/en/event/eve_header/quest_top_banner_409_R2.png,banners/en/event/eve_banner/quest_list_banner_409_R2.png,banners/en/event/eve_listbutton/myp_banner_event_409_R2.png,1,100,100009.0,1,
410,Area::EventArea,9,,,King Piccolo's Successor,,,,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_410.png,banners/en/dummy_image/dummy_image.png,0,100,100012.0,1,
411,Area::EventArea,9,,,The Mysterious Mask,,,,banners/en/event/eve_header/quest_top_banner_411_R2.png,banners/en/event/eve_banner/quest_list_banner_411_R2.png,banners/en/event/eve_listbutton/myp_banner_event_411_R2.png,1,100,100019.0,1,
412,Area::EventArea,9,,,The Best Fighter of West Quadrant,,,,banners/en/event/eve_header/quest_top_banner_412_R2.png,banners/en/event/eve_banner/quest_list_banner_412_R2.png,banners/en/event/eve_listbutton/myp_banner_event_412_R2.png,1,100,100020.0,1,
413,Area::EventArea,9,,,The Masked Martial Artist,,,,banners/en/event/eve_header/quest_top_banner_413_R2.png,banners/en/event/eve_banner/quest_list_banner_413_R2.png,banners/en/event/eve_listbutton/myp_banner_event_413_R2.png,1,100,100105.0,1,
414,Area::EventArea,9,,,The Time-Traveling Warrior,,,,banners/en/event/eve_header/quest_top_banner_414_R2.png,banners/en/event/eve_banner/quest_list_banner_414_R2.png,banners/en/event/eve_listbutton/myp_banner_event_414_R2.png,1,100,100153.0,1,
415,Area::EventArea,9,,,Gentle Destroyer,,,,banners/en/event/eve_header/quest_top_banner_415_R2.png,banners/en/event/eve_banner/quest_list_banner_415_R2.png,banners/en/event/eve_listbutton/myp_banner_event_415_R2.png,1,100,100158.0,1,
416,Area::EventArea,9,,,The Divine Demonic Namekian Warrior,,,,banners/en/event/eve_header/quest_top_banner_416_R2.png,banners/en/event/eve_banner/quest_list_banner_416_R2.png,banners/en/event/eve_listbutton/myp_banner_event_416_R2.png,1,100,100161.0,1,
417,Area::EventArea,9,,,The Full-Hearted Fighter,,,,banners/en/event/eve_header/quest_top_banner_417_R2.png,banners/en/event/eve_banner/quest_list_banner_417_R2.png,banners/en/event/eve_listbutton/myp_banner_event_417_R2.png,1,100,100164.0,1,
418,Area::EventArea,9,,,Success? Fail? A Fusion of Super Forces,,,,banners/en/event/eve_header/quest_top_banner_418_R2.png,banners/en/event/eve_banner/quest_list_banner_418_R2.png,banners/en/event/eve_listbutton/myp_banner_event_418_R2.png,1,100,100193.0,1,
419,Area::EventArea,9,,,Guardian of the Sanctuary,,,,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_419.png,banners/en/dummy_image/dummy_image.png,0,100,100199.0,1,
420,Area::EventArea,9,,,The Ancient Space Pirate,,,,banners/en/event/eve_header/quest_top_banner_420_R2.png,banners/en/event/eve_banner/quest_list_banner_420_R2.png,banners/en/event/eve_listbutton/myp_banner_event_420_R2.png,1,100,100215.0,1,
421,Area::EventArea,9,,,Prodigy Prince,,,,banners/en/event/eve_header/quest_top_banner_421_R2.png,banners/en/event/eve_banner/quest_list_banner_421_R2.png,banners/en/event/eve_listbutton/myp_banner_event_421_R2.png,1,100,100237.0,1,
422,Area::EventArea,9,,,The Space-Time Traveler,,,,banners/en/event/eve_header/quest_top_banner_422_R2.png,banners/en/event/eve_banner/quest_list_banner_422_R2.png,banners/en/event/eve_listbutton/myp_banner_event_422_R2.png,1,100,100278.0,1,
501,Area::EventArea,10,,,Berserker of Destruction,,,,banners/en/event/eve_header/quest_top_banner_501_4.png,banners/en/event/eve_banner/quest_list_banner_501_4.png,banners/en/event/eve_listbutton/myp_banner_event_501_4.png,1,800,100135.0,1,
502,Area::EventArea,10,,,The Horrific Cell Games,,,,banners/en/event/eve_header/quest_top_banner_502_4.png,banners/en/event/eve_banner/quest_list_banner_502_4.png,banners/en/event/eve_listbutton/myp_banner_event_502_4.png,1,800,100167.0,1,
503,Area::EventArea,10,,,Pure Destruction and Carnage,,,,banners/en/event/eve_header/quest_top_banner_503_4.png,banners/en/event/eve_banner/quest_list_banner_503_4.png,banners/en/event/eve_listbutton/myp_banner_event_503_4.png,1,800,100194.0,1,
504,Area::EventArea,10,,,Surpassing All,,,,banners/en/event/eve_header/quest_top_banner_504_4.png,banners/en/event/eve_banner/quest_list_banner_504_4.png,banners/en/event/eve_listbutton/myp_banner_event_504_4.png,1,800,103961.0,1,
505,Area::EventArea,10,,,The Inimitable Fusion,,,,banners/en/event/eve_header/quest_top_banner_505.png,banners/en/event/eve_banner/quest_list_banner_505.png,banners/en/event/eve_listbutton/myp_banner_event_505.png,1,800,100259.0,1,
506,Area::EventArea,10,,,A Fiend Possessed,,,,banners/en/event/eve_header/quest_top_banner_506_4.png,banners/en/event/eve_banner/quest_list_banner_506_4.png,banners/en/event/eve_listbutton/myp_banner_event_506_4.png,1,800,100261.0,1,
507,Area::EventArea,10,,,The Evil Emperor of the Universe,,,,banners/en/event/eve_header/quest_top_banner_507_3.png,banners/en/event/eve_banner/quest_list_banner_507_3.png,banners/en/event/eve_listbutton/myp_banner_event_507_3.png,1,800,100244.0,1,
508,Area::EventArea,10,,,Ultimate Awakened Power,,,,banners/en/event/eve_header/quest_top_banner_508_4.png,banners/en/event/eve_banner/quest_list_banner_508_4.png,banners/en/event/eve_listbutton/myp_banner_event_508_4.png,1,800,100291.0,1,
509,Area::EventArea,10,,,Yamcha's Epic Clash,,,,banners/en/event/eve_header/quest_top_banner_509.png,banners/en/event/eve_banner/quest_list_banner_509.png,banners/en/event/eve_listbutton/myp_banner_event_509.png,1,800,100447.0,1,
510,Area::EventArea,10,,,Power at the Pinnacle,,,,banners/en/event/eve_header/quest_top_banner_510.png,banners/en/event/eve_banner/quest_list_banner_510.png,banners/en/event/eve_listbutton/myp_banner_event_510.png,1,800,100316.0,1,
511,Area::EventArea,10,,,7th Universe's God of Destruction,,,,banners/en/event/eve_header/quest_top_banner_511_3.png,banners/en/event/eve_banner/quest_list_banner_511_3.png,banners/en/event/eve_listbutton/myp_banner_event_511_3.png,1,800,100341.0,1,
512,Area::EventArea,10,,,Supreme Fusion! Blazing Potara,,,,banners/en/event/eve_header/quest_top_banner_512.png,banners/en/event/eve_banner/quest_list_banner_512.png,banners/en/event/eve_listbutton/myp_banner_event_512.png,1,800,100355.0,1,
513,Area::EventArea,10,,,The Unparalleled Paragon of Hope,,,,banners/en/event/eve_header/quest_top_banner_513_4.png,banners/en/event/eve_banner/quest_list_banner_513_4.png,banners/en/event/eve_listbutton/myp_banner_event_513_4.png,1,800,100382.0,1,
514,Area::EventArea,10,,,Beyond God - The Ultimate Secret,,,,banners/en/event/eve_header/quest_top_banner_514_1.png,banners/en/event/eve_banner/quest_list_banner_514_1.png,banners/en/event/eve_listbutton/myp_banner_event_514_1.png,1,800,100397.0,1,
515,Area::EventArea,10,,,The Terrifying Transforming Majin,,,,banners/en/event/eve_header/quest_top_banner_515_4.png,banners/en/event/eve_banner/quest_list_banner_515_4.png,banners/en/event/eve_listbutton/myp_banner_event_515_4.png,1,800,100405.0,1,
516,Area::EventArea,10,,,The Golden Emperor's Vengeance,,,,banners/en/event/eve_header/quest_top_banner_516.png,banners/en/event/eve_banner/quest_list_banner_516.png,banners/en/event/eve_listbutton/myp_banner_event_516.png,1,800,100418.0,1,
517,Area::EventArea,10,,,The Shadow Dragons of Despair,,,,banners/en/event/eve_header/quest_top_banner_517_1.png,banners/en/event/eve_banner/quest_list_banner_517_1.png,banners/en/event/eve_listbutton/myp_banner_event_517.png,1,800,100433.0,1,
518,Area::EventArea,10,,,The Darkness Shrouding the Future,,,,banners/en/event/eve_header/quest_top_banner_518.png,banners/en/event/eve_banner/quest_list_banner_518.png,banners/en/event/eve_listbutton/myp_banner_event_518.png,1,800,100453.0,1,
519,Area::EventArea,10,,,Blazing Blue Fusion,,,,banners/en/event/eve_header/quest_top_banner_519_4.png,banners/en/event/eve_banner/quest_list_banner_519_4.png,banners/en/event/eve_listbutton/myp_banner_event_519_4.png,1,800,100484.0,1,
520,Area::EventArea,10,,,Beautiful Rose-Colored Terror,,,,banners/en/event/eve_header/quest_top_banner_520_3.png,banners/en/event/eve_banner/quest_list_banner_520_3.png,banners/en/event/eve_listbutton/myp_banner_event_520_3.png,1,800,100485.0,1,
521,Area::EventArea,10,,,N'cha! Strongest in the World,,,,banners/en/dummy_image/dummy_image.png,banners/en/event/eve_banner/quest_list_banner_521.png,banners/en/dummy_image/dummy_image.png,1,800,100503.0,1,
522,Area::EventArea,10,,,Miracle Sword of Light,,,,banners/en/event/eve_header/quest_top_banner_522.png,banners/en/event/eve_banner/quest_list_banner_522.png,banners/en/event/eve_listbutton/myp_banner_event_522.png,1,800,100522.0,1,
523,Area::EventArea,10,,,"Eternal God, Distorter of Worlds",,,,banners/en/event/eve_header/quest_top_banner_523_4.png,banners/en/event/eve_banner/quest_list_banner_523_4.png,banners/en/event/eve_listbutton/myp_banner_event_523_4.png,1,800,100524.0,1,
524,Area::EventArea,10,,,Surpassing Even the Gods,,,,banners/en/event/eve_header/quest_top_banner_524_3.png,banners/en/event/eve_banner/quest_list_banner_524_3.png,banners/en/event/eve_listbutton/myp_banner_event_524_3.png,1,800,100499.0,1,
525,Area::EventArea,10,,,Scarlet Flames of the Ultimate Saiyan,,,,banners/en/event/eve_header/quest_top_banner_525.png,banners/en/event/eve_banner/quest_list_banner_525.png,banners/en/event/eve_listbutton/myp_banner_event_525.png,1,800,100545.0,1,
526,Area::EventArea,10,,,Crimson Blaze of Glory! The Invincible Saiyan,,,,banners/en/event/eve_header/quest_top_banner_526.png,banners/en/event/eve_banner/quest_list_banner_526.png,banners/en/event/eve_listbutton/myp_banner_event_526.png,1,800,100547.0,1,
527,Area::EventArea,10,,,The Ultimate Transformation,,,,banners/en/event/eve_header/quest_top_banner_527_3.png,banners/en/event/eve_banner/quest_list_banner_527_3.png,banners/en/event/eve_listbutton/myp_banner_event_527_3.png,1,800,100622.0,1,
528,Area::EventArea,10,,,Warrior Returned from Otherworld,,,,banners/en/event/eve_header/quest_top_banner_528_3.png,banners/en/event/eve_banner/quest_list_banner_528_3.png,banners/en/event/eve_listbutton/myp_banner_event_528_3.png,1,800,100667.0,1,
529,Area::EventArea,10,,,Mystery Warrior Born of Darkness,,,,banners/en/event/eve_header/quest_top_banner_529.png,banners/en/event/eve_banner/quest_list_banner_529.png,banners/en/event/eve_listbutton/myp_banner_event_529.png,1,800,100669.0,1,
530,Area::EventArea,10,,,"Ultimate Android, Incarnation of Ambitions",,,,banners/en/event/eve_header/quest_top_banner_530_2.png,banners/en/event/eve_banner/quest_list_banner_530_2.png,banners/en/event/eve_listbutton/myp_banner_event_530_2.png,1,800,100638.0,1,
531,Area::EventArea,10,,,Wreaking Havoc! Demon Over the Edge,,,,banners/en/event/eve_header/quest_top_banner_531.png,banners/en/event/eve_banner/quest_list_banner_531.png,banners/en/event/eve_listbutton/myp_banner_event_531.png,1,800,100768.0,1,
532,Area::EventArea,10,,,Unrivaled Ultimate Fusion,,,,banners/en/event/eve_header/quest_top_banner_532_3.png,banners/en/event/eve_banner/quest_list_banner_532_3.png,banners/en/event/eve_listbutton/myp_banner_event_532_3.png,1,800,100595.0,1,
533,Area::EventArea,10,,,True Evil Resurrected from Hell,,,,banners/en/event/eve_header/quest_top_banner_533_2.png,banners/en/event/eve_banner/quest_list_banner_533_2.png,banners/en/event/eve_listbutton/myp_banner_event_533_2.png,1,800,103226.0,1,
534,Area::EventArea,10,,,Super Awakening in the Gap of History,,,,banners/en/event/eve_header/quest_top_banner_534.png,banners/en/event/eve_banner/quest_list_banner_534.png,banners/en/event/eve_listbutton/myp_banner_event_534.png,1,800,100884.0,1,
535,Area::EventArea,10,,,Phantom Majin of Smoke and Flame,,,,banners/en/event/eve_header/quest_top_banner_535_2.png,banners/en/event/eve_banner/quest_list_banner_535_2.png,banners/en/event/eve_listbutton/myp_banner_event_535_2.png,1,800,103963.0,1,
536,Area::EventArea,10,,,The Ultimate Pair (The Otherworld),,,,banners/en/event/eve_header/quest_top_banner_536.png,banners/en/event/eve_banner/quest_list_banner_536.png,banners/en/event/eve_listbutton/myp_banner_event_536.png,1,800,100930.0,1,
537,Area::EventArea,10,,,The Ultimate Pair (Present World),,,,banners/en/event/eve_header/quest_top_banner_537_1.png,banners/en/event/eve_banner/quest_list_banner_537_1.png,banners/en/event/eve_listbutton/myp_banner_event_537_1.png,1,800,100932.0,1,
538,Area::EventArea,10,,,The One Beyond God Descends! Ultra Instinct,,,,banners/en/event/eve_header/quest_top_banner_538_2.png,banners/en/event/eve_banner/quest_list_banner_538_2.png,banners/en/event/eve_listbutton/myp_banner_event_538_2.png,1,800,100866.0,1,
539,Area::EventArea,10,,,Sinister Destroyer of the Universe,,,,banners/en/event/eve_header/quest_top_banner_539_2.png,banners/en/event/eve_banner/quest_list_banner_539_2.png,banners/en/event/eve_listbutton/myp_banner_event_539_2R.png,1,800,100982.0,1,
540,Area::EventArea,10,,,The Invincible Strongest of the Strong,,,,banners/en/event/eve_header/quest_top_banner_540.png,banners/en/event/eve_banner/quest_list_banner_540.png,banners/en/event/eve_listbutton/myp_banner_event_540.png,1,3300,101092.0,1,
541,Area::EventArea,10,,,Beacon of Hope in the War-Stricken Future,,,,banners/en/event/eve_header/quest_top_banner_541_1.png,banners/en/event/eve_banner/quest_list_banner_541_1.png,banners/en/event/eve_listbutton/myp_banner_event_541_1.png,1,800,101145.0,1,
542,Area::EventArea,10,,,Battle-Hardened Saiyan Power Explodes!,,,,banners/en/event/eve_header/quest_top_banner_542_2.png,banners/en/event/eve_banner/quest_list_banner_542_2.png,banners/en/event/eve_listbutton/myp_banner_event_542_2.png,1,800,101125.0,1,
543,Area::EventArea,10,,,Defender of Beliefs and Dreams,,,,banners/en/event/eve_header/quest_top_banner_543.png,banners/en/event/eve_banner/quest_list_banner_543.png,banners/en/event/eve_listbutton/myp_banner_event_543.png,1,800,101072.0,1,
544,Area::EventArea,10,,,Earth-Shaking Showdown (vs. Goku),,,,banners/en/event/eve_header/quest_top_banner_544.png,banners/en/event/eve_banner/quest_list_banner_544.png,banners/en/event/eve_listbutton/myp_banner_event_544.png,1,800,101035.0,1,
545,Area::EventArea,10,,,Earth-Shaking Showdown (vs. Frieza),,,,banners/en/event/eve_header/quest_top_banner_545.png,banners/en/event/eve_banner/quest_list_banner_545.png,banners/en/event/eve_listbutton/myp_banner_event_545.png,1,800,101036.0,1,
546,Area::EventArea,10,,,Extreme Peril! Menace of Infinite Power,,,,banners/en/event/eve_header/quest_top_banner_546.png,banners/en/event/eve_banner/quest_list_banner_546.png,banners/en/event/eve_listbutton/myp_banner_event_546.png,1,800,101274.0,1,
547,Area::EventArea,10,,,Split-Second Assassin,,,,banners/en/event/eve_header/quest_top_banner_547.png,banners/en/event/eve_banner/quest_list_banner_547.png,banners/en/event/eve_listbutton/myp_banner_event_547.png,1,800,101859.0,1,
548,Area::EventArea,10,,,The Greatest Adversary of All,,,,banners/en/event/eve_header/quest_top_banner_548_2.png,banners/en/event/eve_banner/quest_list_banner_548_2.png,banners/en/event/eve_listbutton/myp_banner_event_548_2.png,1,5000,101218.0,1,
549,Area::EventArea,10,,,Advent of Omnipotence,,,,banners/en/event/eve_header/quest_top_banner_549_1.png,banners/en/event/eve_banner/quest_list_banner_549_1.png,banners/en/event/eve_listbutton/myp_banner_event_549_1.png,1,800,101219.0,1,
550,Area::EventArea,10,,,Penetrate! Full-Throttle Throwdown,,,,banners/en/event/eve_header/quest_top_banner_550.png,banners/en/event/eve_banner/quest_list_banner_550.png,banners/en/event/eve_listbutton/myp_banner_event_550.png,1,800,101340.0,1,
551,Area::EventArea,10,,,Earth-Shaking Showdown (vs. Vegeta),,,,banners/en/event/eve_header/quest_top_banner_551.png,banners/en/event/eve_banner/quest_list_banner_551.png,banners/en/event/eve_listbutton/myp_banner_event_551.png,1,800,101252.0,1,
552,Area::EventArea,10,,,Blast! The Miracle of Bonds!,,,,banners/en/event/eve_header/quest_top_banner_552.png,banners/en/event/eve_banner/quest_list_banner_552.png,banners/en/event/eve_listbutton/myp_banner_event_552.png,1,800,101321.0,1,
553,Area::EventArea,10,,,Warrior of Fury! Super Saiyan,,,,banners/en/event/eve_header/quest_top_banner_553_2.png,banners/en/event/eve_banner/quest_list_banner_553_2.png,banners/en/event/eve_listbutton/myp_banner_event_553_2.png,1,800,101515.0,1,
554,Area::EventArea,10,,,Unified as a Super Namekian,,,,banners/en/event/eve_header/quest_top_banner_554.png,banners/en/event/eve_banner/quest_list_banner_554.png,banners/en/event/eve_listbutton/myp_banner_event_554.png,1,800,101630.0,1,
555,Area::EventArea,10,,,Transcendent Awakening Surpassing the Strongest,,,,banners/en/event/eve_header/quest_top_banner_555.png,banners/en/event/eve_banner/quest_list_banner_555.png,banners/en/event/eve_listbutton/myp_banner_event_555.png,1,800,101462.0,1,
556,Area::EventArea,10,,,Fusion Android Born of Hatred,,,,banners/en/event/eve_header/quest_top_banner_556.png,banners/en/event/eve_banner/quest_list_banner_556.png,banners/en/event/eve_listbutton/myp_banner_event_556.png,1,800,101738.0,1,
557,Area::EventArea,10,,,Proud Prince of the Saiyans,,,,banners/en/event/eve_header/quest_top_banner_557_1.png,banners/en/event/eve_banner/quest_list_banner_557_1.png,banners/en/event/eve_listbutton/myp_banner_event_557_1.png,1,800,101772.0,1,
558,Area::EventArea,10,,,Heroic Transformation! Vengeful Saiyan,,,,banners/en/event/eve_header/quest_top_banner_558.png,banners/en/event/eve_banner/quest_list_banner_558.png,banners/en/event/eve_listbutton/myp_banner_event_558.png,1,800,101714.0,1,
559,Area::EventArea,10,,,Unearthly Ki! Powerful Potara Fusion Fighter,,,,banners/en/event/eve_header/quest_top_banner_559.png,banners/en/event/eve_banner/quest_list_banner_559.png,banners/en/event/eve_listbutton/myp_banner_event_559.png,1,800,101891.0,1,
560,Area::EventArea,10,,,"Body, Soul and Power Unleashed! 
Warriors Aiming for the Top",,,,banners/en/event/eve_header/quest_top_banner_560.png,banners/en/event/eve_banner/quest_list_banner_560.png,banners/en/event/eve_listbutton/myp_banner_event_560.png,1,800,102054.0,1,
561,Area::EventArea,10,,,Transcendent Fusion of the Unknown Fighters,,,,banners/en/event/eve_header/quest_top_banner_561.png,banners/en/event/eve_banner/quest_list_banner_561.png,banners/en/event/eve_listbutton/myp_banner_event_561.png,1,800,102028.0,1,
562,Area::EventArea,10,,,Tyrannical Galactic Warrior,,,,banners/en/event/eve_header/quest_top_banner_562.png,banners/en/event/eve_banner/quest_list_banner_562.png,banners/en/event/eve_listbutton/myp_banner_event_562.png,1,800,102143.0,1,
563,Area::EventArea,10,,,Otherworld's Dominant Power,,,,banners/en/event/eve_header/quest_top_banner_563.png,banners/en/event/eve_banner/quest_list_banner_563.png,banners/en/event/eve_listbutton/myp_banner_event_563.png,1,800,102187.0,1,
564,Area::EventArea,10,,,"Playing With Mischief-Makers! 
Next-Generation Rising Stars",,,,banners/en/event/eve_header/quest_top_banner_564.png,banners/en/event/eve_banner/quest_list_banner_564.png,banners/en/event/eve_listbutton/myp_banner_event_564.png,1,800,102262.0,1,
565,Area::EventArea,10,,,The Adorable Flying Martial Artist,,,,banners/en/event/eve_header/quest_top_banner_565.png,banners/en/event/eve_banner/quest_list_banner_565.png,banners/en/event/eve_listbutton/myp_banner_event_565.png,1,800,102455.0,1,
566,Area::EventArea,10,,,Super Evolution! Saiyan Soaring Through the Galaxy,,,,banners/en/event/eve_header/quest_top_banner_566.png,banners/en/event/eve_banner/quest_list_banner_566.png,banners/en/event/eve_listbutton/myp_banner_event_566.png,1,800,102219.0,1,
567,Area::EventArea,10,,,Super Evolution! Saiyan Shining in the Galaxy,,,,banners/en/event/eve_header/quest_top_banner_567.png,banners/en/event/eve_banner/quest_list_banner_567.png,banners/en/event/eve_listbutton/myp_banner_event_567.png,1,800,102220.0,1,
568,Area::EventArea,10,,,Young Warrior's Resolve,,,,banners/en/event/eve_header/quest_top_banner_568.png,banners/en/event/eve_banner/quest_list_banner_568.png,banners/en/event/eve_listbutton/myp_banner_event_568.png,1,800,102543.0,1,
569,Area::EventArea,10,,,No Holds Barred! Radiant Super Power,,,,banners/en/event/eve_header/quest_top_banner_569.png,banners/en/event/eve_banner/quest_list_banner_569.png,banners/en/event/eve_listbutton/myp_banner_event_569.png,1,800,102699.0,1,
570,Area::EventArea,10,,,Clean Cleave! Super Saiyan from the Future,,,,banners/en/event/eve_header/quest_top_banner_570.png,banners/en/event/eve_banner/quest_list_banner_570.png,banners/en/event/eve_listbutton/myp_banner_event_570.png,1,800,102801.0,1,
