id,budokai_ranking_gift_set_id,description,item_type,item_id,quantity,card_exp_init
350332,3503,(Awakening Medals) Kami x20,AwakeningItem,9,20,0
350333,3503,(Awakening Medals) Grandpa Gohan x40,AwakeningItem,8,40,0
350334,3503,(Awakening Medals) Mutaito x40,AwakeningItem,7,40,0
350335,3503,(Awakening Medals) Master Roshi x40,AwakeningItem,6,40,0
350336,3503,(Awakening Medals) Master Shen x40,AwakeningItem,5,40,0
350337,3503,(Awakening Medals) Mr. Popo x40,AwakeningItem,4,40,0
350338,3503,(Awakening Medals) Dr. Gero x100,AwakeningItem,3,100,0
350339,3503,(Awakening Medals) Bubbles x100,AwakeningItem,2,100,0
350340,3503,(Awakening Medals) Gregory x100,AwakeningItem,1,100,0
350341,3503,Platinum Turtle Shell [AGL] x9,TrainingItem,1000,9,0
350342,3503,Platinum Turtle Shell [TEQ] x9,TrainingItem,1001,9,0
350343,3503,Platinum Turtle Shell [INT] x9,TrainingItem,1002,9,0
350344,3503,Platinum Turtle Shell [STR] x9,TrainingItem,1003,9,0
350345,3503,Platinum Turtle Shell [PHY] x9,TrainingItem,1004,9,0
350346,3503,Z-Sword [AGL] x18,TrainingItem,900,18,0
350347,3503,Z-Sword [TEQ] x18,TrainingItem,901,18,0
350348,3503,Z-Sword [INT] x18,TrainingItem,902,18,0
350349,3503,Z-Sword [STR] x18,TrainingItem,903,18,0
350350,3503,Z-Sword [PHY] x18,TrainingItem,904,18,0
350351,3503,Friend Points x15000,Point::GashaPoint,12,15000,0
350401,3504,Gohan (Kid) x12,Card,1020250,12,0
350402,3504,(Gold) SSR Guaranteed Ticket x9,SpecialItem,4,9,0
350403,3504,(Gold) World Tournament Ticket x8,SpecialItem,2,8,0
350404,3504,[Mysterious Ritual] Elder Kai x8,Card,1003970,8,0
350405,3504,AGL Potential Orb (L) x1250 and more,PotentialItem,11,1250,0
350406,3504,TEQ Potential Orb (L) x1250,PotentialItem,12,1250,0
350407,3504,INT Potential Orb (L) x1250,PotentialItem,13,1250,0
350408,3504,STR Potential Orb (L) x1250,PotentialItem,14,1250,0
350409,3504,PHY Potential Orb (L) x1250,PotentialItem,15,1250,0
350410,3504,AGL Potential Orb (M) x12500,PotentialItem,6,12500,0
350411,3504,TEQ Potential Orb (M) x12500,PotentialItem,7,12500,0
350412,3504,INT Potential Orb (M) x12500,PotentialItem,8,12500,0
350413,3504,STR Potential Orb (M) x12500,PotentialItem,9,12500,0
350414,3504,PHY Potential Orb (M) x12500,PotentialItem,10,12500,0
350415,3504,AGL Potential Orb (S) x22500,PotentialItem,1,22500,0
350416,3504,TEQ Potential Orb (S) x22500,PotentialItem,2,22500,0
350417,3504,INT Potential Orb (S) x22500,PotentialItem,3,22500,0
350418,3504,STR Potential Orb (S) x22500,PotentialItem,4,22500,0
350419,3504,PHY Potential Orb (S) x22500,PotentialItem,5,22500,0
350420,3504,Hercule Statue (Diamond) x2,Card,1011481,2,1500000
350421,3504,(Awakening Medals) Elder Kai x2,AwakeningItem,20,2,0
350422,3504,(Awakening Medals) Supreme Kai x2,AwakeningItem,19,2,0
350423,3504,(Awakening Medals) North Kai x10,AwakeningItem,18,10,0
350424,3504,(Awakening Medals) East Kai x10,AwakeningItem,17,10,0
350425,3504,(Awakening Medals) South Kai x10,AwakeningItem,16,10,0
350426,3504,(Awakening Medals) West Kai x10,AwakeningItem,15,10,0
350427,3504,(Awakening Medals) Kibito x10,AwakeningItem,14,10,0
350428,3504,(Awakening Medals) Korin x20,AwakeningItem,13,20,0
350429,3504,(Awakening Medals) Bibidi x20,AwakeningItem,12,20,0
350430,3504,(Awakening Medals) Babidi x20,AwakeningItem,11,20,0
350431,3504,(Awakening Medals) Grand Elder Guru x20,AwakeningItem,10,20,0
350432,3504,(Awakening Medals) Kami x20,AwakeningItem,9,20,0
350433,3504,(Awakening Medals) Grandpa Gohan x40,AwakeningItem,8,40,0
350434,3504,(Awakening Medals) Mutaito x40,AwakeningItem,7,40,0
350435,3504,(Awakening Medals) Master Roshi x40,AwakeningItem,6,40,0
350436,3504,(Awakening Medals) Master Shen x40,AwakeningItem,5,40,0
350437,3504,(Awakening Medals) Mr. Popo x40,AwakeningItem,4,40,0
350438,3504,(Awakening Medals) Dr. Gero x100,AwakeningItem,3,100,0
350439,3504,(Awakening Medals) Bubbles x100,AwakeningItem,2,100,0
350440,3504,(Awakening Medals) Gregory x100,AwakeningItem,1,100,0
350441,3504,Platinum Turtle Shell [AGL] x8,TrainingItem,1000,8,0
350442,3504,Platinum Turtle Shell [TEQ] x8,TrainingItem,1001,8,0
350443,3504,Platinum Turtle Shell [INT] x8,TrainingItem,1002,8,0
350444,3504,Platinum Turtle Shell [STR] x8,TrainingItem,1003,8,0
350445,3504,Platinum Turtle Shell [PHY] x8,TrainingItem,1004,8,0
350446,3504,Z-Sword [AGL] x16,TrainingItem,900,16,0
350447,3504,Z-Sword [TEQ] x16,TrainingItem,901,16,0
350448,3504,Z-Sword [INT] x16,TrainingItem,902,16,0
350449,3504,Z-Sword [STR] x16,TrainingItem,903,16,0
350450,3504,Z-Sword [PHY] x16,TrainingItem,904,16,0
350451,3504,Friend Points x14000,Point::GashaPoint,12,14000,0
350501,3505,Gohan (Kid) x11,Card,1020250,11,0
350502,3505,(Gold) SSR Guaranteed Ticket x8,SpecialItem,4,8,0
350503,3505,(Gold) World Tournament Ticket x6,SpecialItem,2,6,0
350504,3505,[Mysterious Ritual] Elder Kai x6,Card,1003970,6,0
350505,3505,AGL Potential Orb (L) x1000 and more,PotentialItem,11,1000,0
350506,3505,TEQ Potential Orb (L) x1000,PotentialItem,12,1000,0
350507,3505,INT Potential Orb (L) x1000,PotentialItem,13,1000,0
350508,3505,STR Potential Orb (L) x1000,PotentialItem,14,1000,0
350509,3505,PHY Potential Orb (L) x1000,PotentialItem,15,1000,0
350510,3505,AGL Potential Orb (M) x10000,PotentialItem,6,10000,0
350511,3505,TEQ Potential Orb (M) x10000,PotentialItem,7,10000,0
350512,3505,INT Potential Orb (M) x10000,PotentialItem,8,10000,0
350513,3505,STR Potential Orb (M) x10000,PotentialItem,9,10000,0
350514,3505,PHY Potential Orb (M) x10000,PotentialItem,10,10000,0
350515,3505,AGL Potential Orb (S) x18000,PotentialItem,1,18000,0
350516,3505,TEQ Potential Orb (S) x18000,PotentialItem,2,18000,0
350517,3505,INT Potential Orb (S) x18000,PotentialItem,3,18000,0
350518,3505,STR Potential Orb (S) x18000,PotentialItem,4,18000,0
350519,3505,PHY Potential Orb (S) x18000,PotentialItem,5,18000,0
350520,3505,Hercule Statue (Platinum) x5,Card,1005480,5,765122
350521,3505,(Awakening Medals) Elder Kai x1,AwakeningItem,20,1,0
350522,3505,(Awakening Medals) Supreme Kai x1,AwakeningItem,19,1,0
350523,3505,(Awakening Medals) North Kai x8,AwakeningItem,18,8,0
350524,3505,(Awakening Medals) East Kai x8,AwakeningItem,17,8,0
350525,3505,(Awakening Medals) South Kai x8,AwakeningItem,16,8,0
350526,3505,(Awakening Medals) West Kai x8,AwakeningItem,15,8,0
350527,3505,(Awakening Medals) Kibito x8,AwakeningItem,14,8,0
350528,3505,(Awakening Medals) Korin x15,AwakeningItem,13,15,0
350529,3505,(Awakening Medals) Bibidi x15,AwakeningItem,12,15,0
350530,3505,(Awakening Medals) Babidi x15,AwakeningItem,11,15,0
350531,3505,(Awakening Medals) Grand Elder Guru x15,AwakeningItem,10,15,0
350532,3505,(Awakening Medals) Kami x15,AwakeningItem,9,15,0
350533,3505,(Awakening Medals) Grandpa Gohan x30,AwakeningItem,8,30,0
350534,3505,(Awakening Medals) Mutaito x30,AwakeningItem,7,30,0
350535,3505,(Awakening Medals) Master Roshi x30,AwakeningItem,6,30,0
350536,3505,(Awakening Medals) Master Shen x30,AwakeningItem,5,30,0
350537,3505,(Awakening Medals) Mr. Popo x30,AwakeningItem,4,30,0
350538,3505,(Awakening Medals) Dr. Gero x75,AwakeningItem,3,75,0
350539,3505,(Awakening Medals) Bubbles x75,AwakeningItem,2,75,0
350540,3505,(Awakening Medals) Gregory x75,AwakeningItem,1,75,0
350541,3505,Platinum Turtle Shell [AGL] x7,TrainingItem,1000,7,0
350542,3505,Platinum Turtle Shell [TEQ] x7,TrainingItem,1001,7,0
350543,3505,Platinum Turtle Shell [INT] x7,TrainingItem,1002,7,0
350544,3505,Platinum Turtle Shell [STR] x7,TrainingItem,1003,7,0
350545,3505,Platinum Turtle Shell [PHY] x7,TrainingItem,1004,7,0
350546,3505,Z-Sword [AGL] x16,TrainingItem,900,16,0
350547,3505,Z-Sword [TEQ] x16,TrainingItem,901,16,0
350548,3505,Z-Sword [INT] x16,TrainingItem,902,16,0
350549,3505,Z-Sword [STR] x16,TrainingItem,903,16,0
350550,3505,Z-Sword [PHY] x16,TrainingItem,904,16,0
350551,3505,Friend Points x13000,Point::GashaPoint,12,13000,0
350601,3506,Gohan (Kid) x10,Card,1020250,10,0
350602,3506,(Gold) SSR Guaranteed Ticket x7,SpecialItem,4,7,0
350603,3506,(Gold) World Tournament Ticket x5,SpecialItem,2,5,0
350604,3506,[Mysterious Ritual] Elder Kai x5,Card,1003970,5,0
350605,3506,AGL Potential Orb (L) x750 and more,PotentialItem,11,750,0
350606,3506,TEQ Potential Orb (L) x750,PotentialItem,12,750,0
350607,3506,INT Potential Orb (L) x750,PotentialItem,13,750,0
350608,3506,STR Potential Orb (L) x750,PotentialItem,14,750,0
350609,3506,PHY Potential Orb (L) x750,PotentialItem,15,750,0
350610,3506,AGL Potential Orb (M) x7500,PotentialItem,6,7500,0
350611,3506,TEQ Potential Orb (M) x7500,PotentialItem,7,7500,0
350612,3506,INT Potential Orb (M) x7500,PotentialItem,8,7500,0
350613,3506,STR Potential Orb (M) x7500,PotentialItem,9,7500,0
350614,3506,PHY Potential Orb (M) x7500,PotentialItem,10,7500,0
350615,3506,AGL Potential Orb (S) x13500,PotentialItem,1,13500,0
350616,3506,TEQ Potential Orb (S) x13500,PotentialItem,2,13500,0
350617,3506,INT Potential Orb (S) x13500,PotentialItem,3,13500,0
350618,3506,STR Potential Orb (S) x13500,PotentialItem,4,13500,0
350619,3506,PHY Potential Orb (S) x13500,PotentialItem,5,13500,0
350620,3506,Hercule Statue (Platinum) x5,Card,1005480,5,765122
350621,3506,(Awakening Medals) Elder Kai x1,AwakeningItem,20,1,0
350622,3506,(Awakening Medals) Supreme Kai x1,AwakeningItem,19,1,0
350623,3506,(Awakening Medals) North Kai x8,AwakeningItem,18,8,0
350624,3506,(Awakening Medals) East Kai x8,AwakeningItem,17,8,0
350625,3506,(Awakening Medals) South Kai x8,AwakeningItem,16,8,0
350626,3506,(Awakening Medals) West Kai x8,AwakeningItem,15,8,0
350627,3506,(Awakening Medals) Kibito x8,AwakeningItem,14,8,0
350628,3506,(Awakening Medals) Korin x15,AwakeningItem,13,15,0
350629,3506,(Awakening Medals) Bibidi x15,AwakeningItem,12,15,0
350630,3506,(Awakening Medals) Babidi x15,AwakeningItem,11,15,0
350631,3506,(Awakening Medals) Grand Elder Guru x15,AwakeningItem,10,15,0
350632,3506,(Awakening Medals) Kami x15,AwakeningItem,9,15,0
350633,3506,(Awakening Medals) Grandpa Gohan x30,AwakeningItem,8,30,0
350634,3506,(Awakening Medals) Mutaito x30,AwakeningItem,7,30,0
350635,3506,(Awakening Medals) Master Roshi x30,AwakeningItem,6,30,0
350636,3506,(Awakening Medals) Master Shen x30,AwakeningItem,5,30,0
350637,3506,(Awakening Medals) Mr. Popo x30,AwakeningItem,4,30,0
350638,3506,(Awakening Medals) Dr. Gero x75,AwakeningItem,3,75,0
350639,3506,(Awakening Medals) Bubbles x75,AwakeningItem,2,75,0
350640,3506,(Awakening Medals) Gregory x75,AwakeningItem,1,75,0
350641,3506,Platinum Turtle Shell [AGL] x7,TrainingItem,1000,7,0
350642,3506,Platinum Turtle Shell [TEQ] x7,TrainingItem,1001,7,0
350643,3506,Platinum Turtle Shell [INT] x7,TrainingItem,1002,7,0
350644,3506,Platinum Turtle Shell [STR] x7,TrainingItem,1003,7,0
350645,3506,Platinum Turtle Shell [PHY] x7,TrainingItem,1004,7,0
350646,3506,Z-Sword [AGL] x14,TrainingItem,900,14,0
350647,3506,Z-Sword [TEQ] x14,TrainingItem,901,14,0
350648,3506,Z-Sword [INT] x14,TrainingItem,902,14,0
350649,3506,Z-Sword [STR] x14,TrainingItem,903,14,0
350650,3506,Z-Sword [PHY] x14,TrainingItem,904,14,0
350651,3506,Friend Points x12000,Point::GashaPoint,12,12000,0
350701,3507,Gohan (Kid) x9,Card,1020250,9,0
350702,3507,(Gold) SSR Guaranteed Ticket x6,SpecialItem,4,6,0
350703,3507,(Gold) World Tournament Ticket x5,SpecialItem,2,5,0
350704,3507,[Mysterious Ritual] Elder Kai x5,Card,1003970,5,0
350705,3507,AGL Potential Orb (L) x500 and more,PotentialItem,11,500,0
350706,3507,TEQ Potential Orb (L) x500,PotentialItem,12,500,0
350707,3507,INT Potential Orb (L) x500,PotentialItem,13,500,0
350708,3507,STR Potential Orb (L) x500,PotentialItem,14,500,0
350709,3507,PHY Potential Orb (L) x500,PotentialItem,15,500,0
350710,3507,AGL Potential Orb (M) x5000,PotentialItem,6,5000,0
350711,3507,TEQ Potential Orb (M) x5000,PotentialItem,7,5000,0
350712,3507,INT Potential Orb (M) x5000,PotentialItem,8,5000,0
350713,3507,STR Potential Orb (M) x5000,PotentialItem,9,5000,0
350714,3507,PHY Potential Orb (M) x5000,PotentialItem,10,5000,0
350715,3507,AGL Potential Orb (S) x9000,PotentialItem,1,9000,0
350716,3507,TEQ Potential Orb (S) x9000,PotentialItem,2,9000,0
350717,3507,INT Potential Orb (S) x9000,PotentialItem,3,9000,0
350718,3507,STR Potential Orb (S) x9000,PotentialItem,4,9000,0
350719,3507,PHY Potential Orb (S) x9000,PotentialItem,5,9000,0
350720,3507,Hercule Statue (Platinum) x5,Card,1005480,5,765122
350721,3507,(Awakening Medals) Elder Kai x1,AwakeningItem,20,1,0
350722,3507,(Awakening Medals) Supreme Kai x1,AwakeningItem,19,1,0
350723,3507,(Awakening Medals) North Kai x8,AwakeningItem,18,8,0
350724,3507,(Awakening Medals) East Kai x8,AwakeningItem,17,8,0
350725,3507,(Awakening Medals) South Kai x8,AwakeningItem,16,8,0
350726,3507,(Awakening Medals) West Kai x8,AwakeningItem,15,8,0
350727,3507,(Awakening Medals) Kibito x8,AwakeningItem,14,8,0
350728,3507,(Awakening Medals) Korin x15,AwakeningItem,13,15,0
350729,3507,(Awakening Medals) Bibidi x15,AwakeningItem,12,15,0
350730,3507,(Awakening Medals) Babidi x15,AwakeningItem,11,15,0
350731,3507,(Awakening Medals) Grand Elder Guru x15,AwakeningItem,10,15,0
350732,3507,(Awakening Medals) Kami x15,AwakeningItem,9,15,0
350733,3507,(Awakening Medals) Grandpa Gohan x30,AwakeningItem,8,30,0
350734,3507,(Awakening Medals) Mutaito x30,AwakeningItem,7,30,0
350735,3507,(Awakening Medals) Master Roshi x30,AwakeningItem,6,30,0
350736,3507,(Awakening Medals) Master Shen x30,AwakeningItem,5,30,0
350737,3507,(Awakening Medals) Mr. Popo x30,AwakeningItem,4,30,0
350738,3507,(Awakening Medals) Dr. Gero x75,AwakeningItem,3,75,0
350739,3507,(Awakening Medals) Bubbles x75,AwakeningItem,2,75,0
350740,3507,(Awakening Medals) Gregory x75,AwakeningItem,1,75,0
350741,3507,Platinum Turtle Shell [AGL] x6,TrainingItem,1000,6,0
350742,3507,Platinum Turtle Shell [TEQ] x6,TrainingItem,1001,6,0
350743,3507,Platinum Turtle Shell [INT] x6,TrainingItem,1002,6,0
350744,3507,Platinum Turtle Shell [STR] x6,TrainingItem,1003,6,0
350745,3507,Platinum Turtle Shell [PHY] x6,TrainingItem,1004,6,0
350746,3507,Z-Sword [AGL] x14,TrainingItem,900,14,0
350747,3507,Z-Sword [TEQ] x14,TrainingItem,901,14,0
350748,3507,Z-Sword [INT] x14,TrainingItem,902,14,0
350749,3507,Z-Sword [STR] x14,TrainingItem,903,14,0
350750,3507,Z-Sword [PHY] x14,TrainingItem,904,14,0
350751,3507,Friend Points x11000,Point::GashaPoint,12,11000,0
350801,3508,Gohan (Kid) x8,Card,1020250,8,0
350802,3508,(Gold) SSR Guaranteed Ticket x5,SpecialItem,4,5,0
350803,3508,(Gold) World Tournament Ticket x5,SpecialItem,2,5,0
350804,3508,[Mysterious Ritual] Elder Kai x5,Card,1003970,5,0
350805,3508,AGL Potential Orb (L) x500 and more,PotentialItem,11,500,0
350806,3508,TEQ Potential Orb (L) x500,PotentialItem,12,500,0
350807,3508,INT Potential Orb (L) x500,PotentialItem,13,500,0
350808,3508,STR Potential Orb (L) x500,PotentialItem,14,500,0
350809,3508,PHY Potential Orb (L) x500,PotentialItem,15,500,0
350810,3508,AGL Potential Orb (M) x5000,PotentialItem,6,5000,0
350811,3508,TEQ Potential Orb (M) x5000,PotentialItem,7,5000,0
350812,3508,INT Potential Orb (M) x5000,PotentialItem,8,5000,0
350813,3508,STR Potential Orb (M) x5000,PotentialItem,9,5000,0
350814,3508,PHY Potential Orb (M) x5000,PotentialItem,10,5000,0
350815,3508,AGL Potential Orb (S) x9000,PotentialItem,1,9000,0
350816,3508,TEQ Potential Orb (S) x9000,PotentialItem,2,9000,0
350817,3508,INT Potential Orb (S) x9000,PotentialItem,3,9000,0
350818,3508,STR Potential Orb (S) x9000,PotentialItem,4,9000,0
350819,3508,PHY Potential Orb (S) x9000,PotentialItem,5,9000,0
350820,3508,Hercule Statue (Platinum) x5,Card,1005480,5,765122
350821,3508,(Awakening Medals) Elder Kai x1,AwakeningItem,20,1,0
350822,3508,(Awakening Medals) Supreme Kai x1,AwakeningItem,19,1,0
350823,3508,(Awakening Medals) North Kai x8,AwakeningItem,18,8,0
350824,3508,(Awakening Medals) East Kai x8,AwakeningItem,17,8,0
350825,3508,(Awakening Medals) South Kai x8,AwakeningItem,16,8,0
350826,3508,(Awakening Medals) West Kai x8,AwakeningItem,15,8,0
350827,3508,(Awakening Medals) Kibito x8,AwakeningItem,14,8,0
350828,3508,(Awakening Medals) Korin x15,AwakeningItem,13,15,0
350829,3508,(Awakening Medals) Bibidi x15,AwakeningItem,12,15,0
350830,3508,(Awakening Medals) Babidi x15,AwakeningItem,11,15,0
350831,3508,(Awakening Medals) Grand Elder Guru x15,AwakeningItem,10,15,0
350832,3508,(Awakening Medals) Kami x15,AwakeningItem,9,15,0
350833,3508,(Awakening Medals) Grandpa Gohan x30,AwakeningItem,8,30,0
350834,3508,(Awakening Medals) Mutaito x30,AwakeningItem,7,30,0
350835,3508,(Awakening Medals) Master Roshi x30,AwakeningItem,6,30,0
350836,3508,(Awakening Medals) Master Shen x30,AwakeningItem,5,30,0
350837,3508,(Awakening Medals) Mr. Popo x30,AwakeningItem,4,30,0
350838,3508,(Awakening Medals) Dr. Gero x75,AwakeningItem,3,75,0
350839,3508,(Awakening Medals) Bubbles x75,AwakeningItem,2,75,0
350840,3508,(Awakening Medals) Gregory x75,AwakeningItem,1,75,0
350841,3508,Platinum Turtle Shell [AGL] x6,TrainingItem,1000,6,0
350842,3508,Platinum Turtle Shell [TEQ] x6,TrainingItem,1001,6,0
350843,3508,Platinum Turtle Shell [INT] x6,TrainingItem,1002,6,0
350844,3508,Platinum Turtle Shell [STR] x6,TrainingItem,1003,6,0
350845,3508,Platinum Turtle Shell [PHY] x6,TrainingItem,1004,6,0
350846,3508,Z-Sword [AGL] x12,TrainingItem,900,12,0
350847,3508,Z-Sword [TEQ] x12,TrainingItem,901,12,0
350848,3508,Z-Sword [INT] x12,TrainingItem,902,12,0
350849,3508,Z-Sword [STR] x12,TrainingItem,903,12,0
350850,3508,Z-Sword [PHY] x12,TrainingItem,904,12,0
350851,3508,Friend Points x10000,Point::GashaPoint,12,10000,0
350901,3509,Gohan (Kid) x7,Card,1020250,7,0
350902,3509,(Gold) SSR Guaranteed Ticket x4,SpecialItem,4,4,0
350903,3509,(Gold) World Tournament Ticket x5,SpecialItem,2,5,0
350904,3509,[Mysterious Ritual] Elder Kai x5,Card,1003970,5,0
350905,3509,AGL Potential Orb (L) x250 and more,PotentialItem,11,250,0
350906,3509,TEQ Potential Orb (L) x250,PotentialItem,12,250,0
350907,3509,INT Potential Orb (L) x250,PotentialItem,13,250,0
350908,3509,STR Potential Orb (L) x250,PotentialItem,14,250,0
350909,3509,PHY Potential Orb (L) x250,PotentialItem,15,250,0
350910,3509,AGL Potential Orb (M) x2500,PotentialItem,6,2500,0
350911,3509,TEQ Potential Orb (M) x2500,PotentialItem,7,2500,0
350912,3509,INT Potential Orb (M) x2500,PotentialItem,8,2500,0
350913,3509,STR Potential Orb (M) x2500,PotentialItem,9,2500,0
350914,3509,PHY Potential Orb (M) x2500,PotentialItem,10,2500,0
350915,3509,AGL Potential Orb (S) x4500,PotentialItem,1,4500,0
350916,3509,TEQ Potential Orb (S) x4500,PotentialItem,2,4500,0
350917,3509,INT Potential Orb (S) x4500,PotentialItem,3,4500,0
350918,3509,STR Potential Orb (S) x4500,PotentialItem,4,4500,0
350919,3509,PHY Potential Orb (S) x4500,PotentialItem,5,4500,0
350920,3509,Hercule Statue (Platinum) x4,Card,1005480,4,765122
350921,3509,(Awakening Medals) Elder Kai x1,AwakeningItem,20,1,0
350922,3509,(Awakening Medals) Supreme Kai x1,AwakeningItem,19,1,0
350923,3509,(Awakening Medals) North Kai x8,AwakeningItem,18,8,0
350924,3509,(Awakening Medals) East Kai x8,AwakeningItem,17,8,0
350925,3509,(Awakening Medals) South Kai x8,AwakeningItem,16,8,0
350926,3509,(Awakening Medals) West Kai x8,AwakeningItem,15,8,0
350927,3509,(Awakening Medals) Kibito x8,AwakeningItem,14,8,0
350928,3509,(Awakening Medals) Korin x15,AwakeningItem,13,15,0
350929,3509,(Awakening Medals) Bibidi x15,AwakeningItem,12,15,0
350930,3509,(Awakening Medals) Babidi x15,AwakeningItem,11,15,0
350931,3509,(Awakening Medals) Grand Elder Guru x15,AwakeningItem,10,15,0
350932,3509,(Awakening Medals) Kami x15,AwakeningItem,9,15,0
350933,3509,(Awakening Medals) Grandpa Gohan x30,AwakeningItem,8,30,0
350934,3509,(Awakening Medals) Mutaito x30,AwakeningItem,7,30,0
350935,3509,(Awakening Medals) Master Roshi x30,AwakeningItem,6,30,0
350936,3509,(Awakening Medals) Master Shen x30,AwakeningItem,5,30,0
350937,3509,(Awakening Medals) Mr. Popo x30,AwakeningItem,4,30,0
350938,3509,(Awakening Medals) Dr. Gero x75,AwakeningItem,3,75,0
350939,3509,(Awakening Medals) Bubbles x75,AwakeningItem,2,75,0
350940,3509,(Awakening Medals) Gregory x75,AwakeningItem,1,75,0
350941,3509,Platinum Turtle Shell [AGL] x6,TrainingItem,1000,6,0
350942,3509,Platinum Turtle Shell [TEQ] x6,TrainingItem,1001,6,0
350943,3509,Platinum Turtle Shell [INT] x6,TrainingItem,1002,6,0
350944,3509,Platinum Turtle Shell [STR] x6,TrainingItem,1003,6,0
350945,3509,Platinum Turtle Shell [PHY] x6,TrainingItem,1004,6,0
350946,3509,Z-Sword [AGL] x12,TrainingItem,900,12,0
350947,3509,Z-Sword [TEQ] x12,TrainingItem,901,12,0
350948,3509,Z-Sword [INT] x12,TrainingItem,902,12,0
350949,3509,Z-Sword [STR] x12,TrainingItem,903,12,0
350950,3509,Z-Sword [PHY] x12,TrainingItem,904,12,0
350951,3509,Friend Points x9000,Point::GashaPoint,12,9000,0
351001,3510,Gohan (Kid) x6,Card,1020250,6,0
351002,3510,(Gold) SSR Guaranteed Ticket x3,SpecialItem,4,3,0
351003,3510,(Gold) World Tournament Ticket x5,SpecialItem,2,5,0
351004,3510,[Mysterious Ritual] Elder Kai x4,Card,1003970,4,0
351005,3510,AGL Potential Orb (L) x150 and more,PotentialItem,11,150,0
351006,3510,TEQ Potential Orb (L) x150,PotentialItem,12,150,0
351007,3510,INT Potential Orb (L) x150,PotentialItem,13,150,0
351008,3510,STR Potential Orb (L) x150,PotentialItem,14,150,0
351009,3510,PHY Potential Orb (L) x150,PotentialItem,15,150,0
351010,3510,AGL Potential Orb (M) x1500,PotentialItem,6,1500,0
351011,3510,TEQ Potential Orb (M) x1500,PotentialItem,7,1500,0
351012,3510,INT Potential Orb (M) x1500,PotentialItem,8,1500,0
351013,3510,STR Potential Orb (M) x1500,PotentialItem,9,1500,0
351014,3510,PHY Potential Orb (M) x1500,PotentialItem,10,1500,0
351015,3510,AGL Potential Orb (S) x2500,PotentialItem,1,2500,0
351016,3510,TEQ Potential Orb (S) x2500,PotentialItem,2,2500,0
351017,3510,INT Potential Orb (S) x2500,PotentialItem,3,2500,0
351018,3510,STR Potential Orb (S) x2500,PotentialItem,4,2500,0
351019,3510,PHY Potential Orb (S) x2500,PotentialItem,5,2500,0
351020,3510,Hercule Statue (Platinum) x4,Card,1005480,4,765122
351021,3510,(Awakening Medals) Elder Kai x1,AwakeningItem,20,1,0
351022,3510,(Awakening Medals) Supreme Kai x1,AwakeningItem,19,1,0
351023,3510,(Awakening Medals) North Kai x8,AwakeningItem,18,8,0
351024,3510,(Awakening Medals) East Kai x8,AwakeningItem,17,8,0
351025,3510,(Awakening Medals) South Kai x8,AwakeningItem,16,8,0
351026,3510,(Awakening Medals) West Kai x8,AwakeningItem,15,8,0
351027,3510,(Awakening Medals) Kibito x8,AwakeningItem,14,8,0
351028,3510,(Awakening Medals) Korin x15,AwakeningItem,13,15,0
351029,3510,(Awakening Medals) Bibidi x15,AwakeningItem,12,15,0
351030,3510,(Awakening Medals) Babidi x15,AwakeningItem,11,15,0
351031,3510,(Awakening Medals) Grand Elder Guru x15,AwakeningItem,10,15,0
351032,3510,(Awakening Medals) Kami x15,AwakeningItem,9,15,0
351033,3510,(Awakening Medals) Grandpa Gohan x30,AwakeningItem,8,30,0
351034,3510,(Awakening Medals) Mutaito x30,AwakeningItem,7,30,0
351035,3510,(Awakening Medals) Master Roshi x30,AwakeningItem,6,30,0
351036,3510,(Awakening Medals) Master Shen x30,AwakeningItem,5,30,0
351037,3510,(Awakening Medals) Mr. Popo x30,AwakeningItem,4,30,0
351038,3510,(Awakening Medals) Dr. Gero x75,AwakeningItem,3,75,0
351039,3510,(Awakening Medals) Bubbles x75,AwakeningItem,2,75,0
351040,3510,(Awakening Medals) Gregory x75,AwakeningItem,1,75,0
351041,3510,Platinum Turtle Shell [AGL] x6,TrainingItem,1000,6,0
351042,3510,Platinum Turtle Shell [TEQ] x6,TrainingItem,1001,6,0
351043,3510,Platinum Turtle Shell [INT] x6,TrainingItem,1002,6,0
351044,3510,Platinum Turtle Shell [STR] x6,TrainingItem,1003,6,0
351045,3510,Platinum Turtle Shell [PHY] x6,TrainingItem,1004,6,0
351046,3510,Z-Sword [AGL] x10,TrainingItem,900,10,0
351047,3510,Z-Sword [TEQ] x10,TrainingItem,901,10,0
351048,3510,Z-Sword [INT] x10,TrainingItem,902,10,0
351049,3510,Z-Sword [STR] x10,TrainingItem,903,10,0
351050,3510,Z-Sword [PHY] x10,TrainingItem,904,10,0
351051,3510,Friend Points x8000,Point::GashaPoint,12,8000,0
351101,3511,Gohan (Kid) x5,Card,1020250,5,0
351102,3511,(Gold) SSR Guaranteed Ticket x2,SpecialItem,4,2,0
351103,3511,(Gold) World Tournament Ticket x5,SpecialItem,2,5,0
351104,3511,[Mysterious Ritual] Elder Kai x4,Card,1003970,4,0
351105,3511,AGL Potential Orb (L) x100 and more,PotentialItem,11,100,0
351106,3511,TEQ Potential Orb (L) x100,PotentialItem,12,100,0
351107,3511,INT Potential Orb (L) x100,PotentialItem,13,100,0
351108,3511,STR Potential Orb (L) x100,PotentialItem,14,100,0
351109,3511,PHY Potential Orb (L) x100,PotentialItem,15,100,0
