id,sd_arena_id,sd_enemy_table_id,respawn_minutes,position_x,position_y,created_at,updated_at
628,126,614,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
629,126,611,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
630,126,612,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
631,127,615,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
632,127,618,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
633,127,619,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
634,127,616,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
635,127,617,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
636,128,620,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
637,128,623,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
638,128,624,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
639,128,621,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
640,128,622,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
641,129,625,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
642,129,628,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
643,129,629,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
644,129,626,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
645,129,627,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
646,130,630,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
647,130,633,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
648,130,634,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
649,130,631,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
650,130,632,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
651,131,635,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
652,131,638,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
653,131,639,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
654,131,636,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
655,131,637,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
656,132,640,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
657,132,643,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
658,132,644,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
659,132,641,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
660,132,642,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
661,133,645,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
662,133,648,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
663,133,649,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
664,133,646,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
665,133,647,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
666,134,650,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
667,134,653,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
668,134,654,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
669,134,651,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
670,134,652,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
671,135,655,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
672,135,658,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
673,135,659,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
674,135,656,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
675,135,657,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
676,136,660,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
677,136,663,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
678,136,664,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
679,136,661,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
680,136,662,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
681,137,665,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
682,137,668,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
683,137,669,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
684,137,666,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
685,137,667,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
686,138,670,0,0,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
687,138,673,0,-5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
688,138,674,0,5,10,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
689,138,671,0,-7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
690,138,672,0,7,2,2024-05-17 11:39:41.024575,2024-05-17 11:39:41.024575
