id,z_battle_normal_reward_table_id,item_id,item_type,quantity,card_exp_init,created_at,updated_at
742,718,100963,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
743,719,100904,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
744,720,100914,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
745,721,100924,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
746,722,100934,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
747,723,100944,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
748,724,100954,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
749,725,100964,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
750,726,100874,AwakeningItem,3,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
751,727,100971,AwakeningItem,1,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
752,728,100971,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
753,729,100972,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
754,730,100972,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
755,731,100973,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
756,732,100974,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
757,733,100981,AwakeningItem,1,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
758,734,100991,AwakeningItem,1,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
759,735,101001,AwakeningItem,1,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
760,736,101011,AwakeningItem,1,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
761,737,100981,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
762,738,100991,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
763,739,101001,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
764,740,101011,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
765,741,100982,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
766,742,100992,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
767,743,101002,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
768,744,101012,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
769,745,100982,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
770,746,100992,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
771,747,101002,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
772,748,101012,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
773,749,100983,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
774,750,100993,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
775,751,101003,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
776,752,101013,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
777,753,100984,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
778,754,100994,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
779,755,101004,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
780,756,101014,AwakeningItem,4,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
781,757,101021,AwakeningItem,1,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
782,758,101031,AwakeningItem,1,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
783,759,101041,AwakeningItem,1,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
784,760,101051,AwakeningItem,1,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
785,761,101061,AwakeningItem,1,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
786,762,101021,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
787,763,101031,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
788,764,101041,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
789,765,101051,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
790,766,101061,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
791,767,101022,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
792,768,101032,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
793,769,101042,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
794,770,101052,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
795,771,101062,AwakeningItem,2,0,2024-05-17 11:40:21.458193,2024-05-17 11:40:21.458193
796,772,101022,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
797,773,101032,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
798,774,101042,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
799,775,101052,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
800,776,101062,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
801,777,101023,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
802,778,101033,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
803,779,101043,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
804,780,101053,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
805,781,101063,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
806,782,101024,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
807,783,101034,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
808,784,101044,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
809,785,101054,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
810,786,101064,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
811,787,101074,AwakeningItem,3,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
812,788,101081,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
813,789,101091,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
814,790,101081,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
815,791,101091,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
816,792,101082,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
817,793,101092,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
818,794,101082,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
819,795,101092,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
820,796,101083,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
821,797,101093,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
822,798,101084,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
823,799,101094,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
824,800,101101,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
825,801,101111,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
826,802,101101,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
827,803,101111,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
828,804,101102,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
829,805,101112,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
830,806,101102,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
831,807,101112,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
832,808,101103,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
833,809,101113,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
834,810,101104,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
835,811,101114,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
836,812,101124,AwakeningItem,3,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
838,814,101134,AwakeningItem,3,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
839,815,101144,AwakeningItem,3,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
840,816,101154,AwakeningItem,3,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
841,817,101161,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
842,818,101161,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
843,819,101162,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
844,820,101162,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
845,821,101163,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
846,822,101164,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
847,823,500,TrainingItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
848,824,501,TrainingItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
849,825,502,TrainingItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
850,826,503,TrainingItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
851,827,504,TrainingItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
852,828,101171,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
853,829,101171,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
854,830,101172,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
855,831,101172,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
856,832,101173,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
857,833,101174,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
858,834,101181,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
859,835,101181,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
860,836,101182,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
861,837,101182,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
862,838,101183,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
863,839,101184,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
865,841,101194,AwakeningItem,3,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
866,842,101201,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
867,843,101201,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
868,844,101202,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
869,845,101202,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
870,846,101203,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
871,847,101204,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
872,848,101211,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
873,849,101221,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
874,850,101211,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
875,851,101221,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
876,852,101212,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
877,853,101222,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
878,854,101212,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
879,855,101222,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
880,856,101213,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
881,857,101223,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
882,858,101214,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
883,859,101224,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
884,860,101234,AwakeningItem,3,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
885,861,101244,AwakeningItem,3,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
886,862,101251,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
887,863,101251,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
888,864,101252,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
889,865,101252,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
890,866,101253,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
891,867,101254,AwakeningItem,4,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
893,869,101264,AwakeningItem,3,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
894,870,101271,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
895,871,101281,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
896,872,101291,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
897,873,101301,AwakeningItem,1,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
898,874,101271,AwakeningItem,2,0,2024-05-17 11:40:21.465681,2024-05-17 11:40:21.465681
899,875,101281,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
900,876,101291,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
901,877,101301,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
902,878,101272,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
903,879,101282,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
904,880,101292,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
905,881,101302,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
906,882,101272,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
907,883,101282,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
908,884,101292,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
909,885,101302,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
910,886,101273,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
911,887,101283,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
912,888,101293,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
913,889,101303,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
914,890,101274,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
915,891,101284,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
916,892,101294,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
917,893,101304,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
918,894,101311,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
919,895,101311,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
920,896,101312,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
921,897,101312,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
922,898,101313,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
923,899,101314,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
924,900,101324,AwakeningItem,3,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
925,901,101331,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
926,902,101331,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
927,903,101332,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
928,904,101332,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
929,905,101333,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
930,906,101334,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
931,907,101341,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
932,908,101341,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
933,909,101342,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
934,910,101342,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
935,911,101343,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
936,912,101344,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
937,913,101351,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
938,914,101351,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
939,915,101352,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
940,916,101352,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
941,917,101353,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
942,918,101354,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
94000,94000,101361,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
94001,94001,101361,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
94002,94002,101362,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
94003,94003,101362,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
94004,94004,101363,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
94005,94005,101364,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95000,95000,101371,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95001,95001,101381,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95002,95002,101391,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95003,95003,101401,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95004,95004,101411,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95005,95005,101421,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95006,95006,101431,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95007,95007,101441,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95008,95008,101371,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95009,95009,101381,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95010,95010,101391,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95011,95011,101401,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95012,95012,101411,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95013,95013,101421,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95014,95014,101431,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95015,95015,101441,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95016,95016,101372,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95017,95017,101382,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95018,95018,101392,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95019,95019,101402,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95020,95020,101412,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95021,95021,101422,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95022,95022,101432,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95023,95023,101442,AwakeningItem,2,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95024,95024,101372,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95025,95025,101382,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95026,95026,101392,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95027,95027,101402,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95028,95028,101412,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95029,95029,101422,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95030,95030,101432,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95031,95031,101442,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95032,95032,101373,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95033,95033,101383,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95034,95034,101393,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95035,95035,101403,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95036,95036,101413,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95037,95037,101423,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95038,95038,101433,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95039,95039,101443,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95040,95040,101374,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95041,95041,101384,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95042,95042,101394,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95043,95043,101404,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95044,95044,101414,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95045,95045,101424,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95046,95046,101434,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
95047,95047,101444,AwakeningItem,4,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
96000,96000,101454,AwakeningItem,3,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
97000,97000,101461,AwakeningItem,1,0,2024-05-17 11:40:21.472446,2024-05-17 11:40:21.472446
97001,97001,101461,AwakeningItem,2,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
97002,97002,101462,AwakeningItem,2,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
97003,97003,101462,AwakeningItem,4,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
97004,97004,101463,AwakeningItem,4,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
97005,97005,101464,AwakeningItem,4,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
98000,98000,101471,AwakeningItem,1,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
98001,98001,101471,AwakeningItem,2,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
98002,98002,101472,AwakeningItem,2,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
98003,98003,101472,AwakeningItem,4,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
98004,98004,101473,AwakeningItem,4,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
98005,98005,101474,AwakeningItem,4,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
99000,99000,101501,AwakeningItem,1,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
99001,99001,101511,AwakeningItem,1,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
99002,99002,101521,AwakeningItem,1,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
99003,99003,101531,AwakeningItem,1,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
99004,99004,101541,AwakeningItem,1,0,2024-05-17 11:40:21.479068,2024-05-17 11:40:21.479068
