id,escalation_type,level,escalation_value,created_at,updated_at
2616,681,19,158,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2617,681,24,164,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2618,681,25,168,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2619,681,30,174,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2620,681,31,176,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2621,682,1,100,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2622,682,9,360,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2623,682,10,400,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2624,682,12,440,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2625,682,13,480,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2626,682,18,520,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2627,682,19,560,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2628,682,24,600,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2629,682,25,640,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2630,682,30,700,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2631,682,31,740,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2632,683,1,100,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2633,683,9,100,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2634,683,10,105,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2635,683,12,105,2024-05-17 11:40:19.751292,2024-05-17 11:40:19.751292
2636,683,13,110,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2637,683,18,110,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2638,683,19,115,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2639,683,24,115,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2640,683,25,125,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2641,683,30,125,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2642,687,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2643,687,3,114,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2644,687,4,143,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2645,687,6,171,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2646,687,7,214,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2647,687,10,257,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2648,687,11,264,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2649,688,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2650,688,2,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2651,688,3,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2652,688,4,117,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2653,688,6,117,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2654,688,7,128,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2655,688,8,133,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2656,688,9,133,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2657,688,10,139,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2658,688,11,142,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2659,689,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2660,689,3,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2661,689,4,121,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2662,689,6,121,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2663,689,7,143,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2664,689,8,164,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2665,689,9,186,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2666,689,10,214,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2667,689,11,219,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2668,690,1,120,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2669,690,4,125,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2670,690,7,130,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2671,690,9,135,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2672,690,10,140,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2673,694,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2674,694,5,106,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2675,694,6,113,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2676,694,10,119,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2677,694,11,128,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2678,694,15,134,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2679,694,16,144,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2680,694,20,150,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2681,694,21,159,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2682,694,30,197,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2683,694,31,200,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2684,695,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2685,695,30,120,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2686,695,31,122,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2687,696,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2688,696,3,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2689,696,30,712,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2690,696,31,746,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2691,697,1,105,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2692,697,5,105,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2693,697,6,110,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2694,697,10,125,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2695,697,11,130,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2696,697,20,130,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2697,697,21,135,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2698,697,30,135,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2699,701,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2700,701,21,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2701,701,30,113,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2702,701,31,115,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2703,702,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2704,702,21,103,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2705,702,30,116,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2706,702,31,117,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2707,703,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2708,703,21,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2709,703,30,105,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2710,703,31,111,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2711,704,1,130,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2712,704,21,130,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2713,704,30,130,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2714,708,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2715,708,5,109,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2716,708,6,112,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2717,708,10,120,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2718,708,11,123,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2719,708,15,138,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2720,708,16,142,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2721,708,20,146,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2722,708,21,149,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2723,708,25,166,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2724,708,26,169,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2725,708,30,174,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2726,708,31,175,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2727,709,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2728,709,2,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2729,709,30,139,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2730,709,31,153,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2731,710,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2732,710,3,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2733,710,30,700,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2734,710,31,740,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2735,711,1,100,2024-05-17 11:40:19.756586,2024-05-17 11:40:19.756586
2736,711,5,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2737,711,6,105,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2738,711,10,105,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2739,711,11,115,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2740,711,15,115,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2741,711,16,120,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2742,711,20,120,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2743,711,21,130,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2744,711,30,130,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2745,715,1,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2746,715,3,105,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2747,715,4,116,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2748,715,6,126,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2749,715,7,137,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2750,715,10,158,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2751,715,11,161,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2752,716,1,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2753,716,2,103,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2754,716,3,103,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2755,716,4,114,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2756,716,6,114,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2757,716,7,120,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2758,716,8,124,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2759,716,9,124,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2760,716,10,126,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2761,716,11,129,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2762,717,1,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2763,717,3,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2764,717,4,121,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2765,717,6,121,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2766,717,7,143,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2767,717,8,164,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2768,717,9,186,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2769,717,10,214,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2770,717,11,219,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2771,718,1,130,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2772,718,4,135,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2773,718,7,140,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2774,718,9,145,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2775,718,10,150,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2784,729,1,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2785,729,3,107,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2786,729,4,121,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2787,729,6,136,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2788,729,7,150,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2789,729,10,179,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2790,729,11,182,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2791,730,1,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2792,730,2,104,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2793,730,3,104,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2794,730,4,116,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2795,730,6,116,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2796,730,7,124,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2797,730,8,128,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2798,730,9,128,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2799,730,10,133,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2800,730,11,135,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2801,731,1,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2802,731,3,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2803,731,4,121,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2804,731,6,121,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2805,731,7,143,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2806,731,8,164,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2807,731,9,186,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2808,731,10,214,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2809,731,11,219,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2810,732,1,130,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2811,732,4,135,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2812,732,7,140,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2813,732,9,145,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2814,732,10,150,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2815,736,1,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2816,736,3,150,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2817,736,4,250,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2818,736,6,350,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2819,736,7,450,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2820,736,10,650,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2821,736,11,675,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2822,737,1,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2823,737,2,103,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2824,737,3,103,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2825,737,4,114,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2826,737,6,121,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2827,737,7,121,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2828,737,8,124,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2829,737,9,124,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2830,737,10,128,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2831,737,11,130,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2832,738,1,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2833,738,3,100,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2834,738,4,121,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2835,738,6,121,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2836,738,7,143,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2837,738,8,164,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2838,738,9,186,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2839,738,10,214,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2840,738,11,219,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2841,739,1,130,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2842,739,4,135,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2843,739,7,140,2024-05-17 11:40:19.761857,2024-05-17 11:40:19.761857
2844,739,9,145,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2845,739,10,150,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2846,743,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2847,743,7,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2848,743,10,144,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2849,743,11,150,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2850,744,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2851,744,7,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2852,744,8,103,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2853,744,9,103,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2854,744,10,106,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2855,744,11,108,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2856,745,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2857,745,7,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2858,745,8,115,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2859,745,9,130,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2860,745,10,150,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2861,745,11,153,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2862,746,1,140,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2863,746,7,140,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2864,746,9,145,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2865,746,10,150,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2866,750,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2867,750,7,129,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2868,750,15,157,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2869,750,18,172,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2870,750,28,178,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2871,750,30,186,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2872,750,31,187,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2873,751,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2874,751,2,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2875,751,28,144,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2876,751,30,150,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2877,751,31,152,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2878,752,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2879,752,3,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2880,752,28,1009,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2881,752,30,1009,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2882,752,31,1038,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2883,753,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2884,753,17,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2885,753,18,115,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2886,753,25,115,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2887,753,26,125,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2888,753,30,125,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2889,757,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2890,757,100,300,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2891,757,300,1333,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2892,757,500,4000,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2893,757,700,6000,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2894,757,900,8333,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2895,757,958,8667,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2896,757,959,8833,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2897,757,980,9000,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2898,757,981,9167,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2899,757,999,10000,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2900,758,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2901,758,100,129,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2902,758,300,294,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2903,758,500,500,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2904,758,700,647,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2905,758,900,806,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2906,758,958,947,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2907,758,959,971,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2908,758,980,988,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2909,758,981,1029,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2910,758,999,1047,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2911,759,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2912,759,100,1600,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2913,759,300,2000,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2914,759,500,2000,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2915,759,700,2000,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2916,759,900,2000,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2917,759,958,2000,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2918,759,959,2400,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2919,759,980,2400,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2920,759,981,2800,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2921,759,999,2880,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2922,760,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2923,760,100,105,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2924,760,300,110,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2925,760,500,115,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2926,760,700,120,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2927,760,900,125,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2928,760,958,125,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2929,760,959,130,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2930,760,980,130,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2931,760,981,135,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2932,760,999,140,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2933,757,340,2133,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2934,758,340,335,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2935,759,340,2000,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2936,757,130,400,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2937,758,242,133,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2938,758,259,134,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2939,764,1,100,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2940,764,7,129,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2941,764,15,157,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2942,764,18,172,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2943,764,28,178,2024-05-17 11:40:19.767099,2024-05-17 11:40:19.767099
2944,764,30,186,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2945,764,31,187,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2946,765,1,100,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2947,765,2,100,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2948,765,28,144,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2949,765,30,150,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2950,765,31,152,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2951,766,1,100,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2952,766,3,100,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2953,766,28,1009,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2954,766,30,1009,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2955,766,31,1038,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2956,767,1,100,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2957,767,17,100,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2958,767,18,115,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2959,767,25,115,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2960,767,26,125,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2961,767,30,125,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2962,771,1,100,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
2963,771,7,139,2024-05-17 11:40:19.772417,2024-05-17 11:40:19.772417
