id,chain_battle_id,type,name,priority,target_value,conditions,created_at,updated_at
312,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
313,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
314,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
315,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
316,15,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
317,16,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
318,16,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
319,16,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
320,16,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
321,16,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
322,16,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
323,16,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
324,16,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
325,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
326,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
327,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
328,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
329,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
330,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
331,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
332,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
333,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
334,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
335,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
336,16,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
337,17,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
338,17,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
339,17,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
340,17,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
341,17,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
342,17,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
343,17,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
344,17,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
345,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
346,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
347,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
348,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
349,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
350,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
351,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
352,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
353,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
354,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
355,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
356,17,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
357,18,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
358,18,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
359,18,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
360,18,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
361,18,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
362,18,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
363,18,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
364,18,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
365,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
366,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
367,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
368,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
369,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
370,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
371,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
372,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
373,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
374,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
375,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
376,18,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
377,19,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
378,19,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
379,19,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
380,19,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
381,19,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
382,19,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
383,19,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
384,19,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
385,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
386,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
387,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
388,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
389,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
390,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
391,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
392,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
393,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
394,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
395,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
396,19,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
397,20,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
398,20,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
399,20,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
400,20,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.091601,2024-02-27 09:30:45.091601
401,20,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
402,20,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
403,20,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
404,20,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
405,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
406,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
407,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
408,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
409,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
410,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
411,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
412,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
413,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
414,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
415,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
416,20,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
417,21,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
418,21,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
419,21,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
420,21,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
421,21,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
422,21,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
423,21,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
424,21,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
425,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
426,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
427,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
428,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
429,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
430,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
431,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
432,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
433,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
434,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
435,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
436,21,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
437,22,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
438,22,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
439,22,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
440,22,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
441,22,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
442,22,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
443,22,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
444,22,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
445,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
446,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
447,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
448,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 20 million or more damage 
in a single battle.",0,20000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
449,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 30 million or more damage 
in a single battle.",0,30000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
450,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 40 million or more damage 
in a single battle.",0,40000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
451,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 50 million or more damage 
in a single battle.",0,50000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
452,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 60 million or more damage 
in a single battle.",0,60000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
453,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 70 million or more damage 
in a single battle.",0,70000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
454,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 80 million or more damage 
in a single battle.",0,80000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
455,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 90 million or more damage 
in a single battle.",0,90000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
456,22,ChainBattleMission::EntryMission::DamageCountMission,"Deal 100 million or more damage 
in a single battle.",0,100000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
457,23,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle once.",0,1,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
458,23,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 2 times.",0,2,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
459,23,ChainBattleMission::EntryMission::CountMission,"[Daily] 
Engage in a Chain Battle 3 times.",0,3,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
460,23,ChainBattleMission::LikeMission::CountMission,"[Daily] Send a ""NICE"".",0,1,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
461,23,ChainBattleMission::TeamMission::CountMission,Edit your Supporters.,0,1,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
462,23,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 10 times.,0,10,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
463,23,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 15 times.,0,15,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
464,23,ChainBattleMission::EntryMission::CountMission,Engage in a Chain Battle 20 times.,0,20,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
465,23,ChainBattleMission::EntryMission::DamageCountMission,"Deal 500 million or more damage 
during the event period.",0,500000000,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
466,23,ChainBattleMission::EntryMission::DamageCountMission,"Deal 1 billion or more damage 
during the event period.",0,1000000000,{},2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
467,23,ChainBattleMission::EntryMission::DamageCountMission,"Deal 10 million or more damage 
in a single battle.",0,10000000,"{""once"":""true""}",2024-02-27 09:30:45.105153,2024-02-27 09:30:45.105153
