id,name,description,grade,selling_exchange_point,hp,attack,defense,equipment_skill_limitation_set_id,icon_image_id,is_eternal,created_at,updated_at
1279,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, ATK + Lv. 1","An EX Skill Orb you can equip to a ""Giant Form"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
ATK +300. Cannot be exchanged for Trade Points.",gold,0,0,300,0,39,62,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1280,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","An EX Skill Orb you can equip to a ""Giant Form"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
DEF +600. Cannot be exchanged for Trade Points.",gold,0,0,0,600,39,79,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1281,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, HP + Lv. 3","An EX Skill Orb you can equip to a ""Giant Form"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
HP +900. Cannot be exchanged for Trade Points.",gold,0,900,0,0,39,63,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1282,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, ATK + Lv. 1","An EX Skill Orb you can equip to a ""Transformation Boost"" 
Category character. Its level is added to the equipped 
character's Hidden Potential Skill level, and the equipped 
character's ATK +300. Cannot be exchanged for Trade Points.",gold,0,0,300,0,40,62,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1283,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","An EX Skill Orb you can equip to a ""Transformation Boost"" 
Category character. Its level is added to the equipped 
character's Hidden Potential Skill level, and the equipped 
character's DEF +600. Cannot be exchanged for Trade Points.",gold,0,0,0,600,40,79,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1284,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, HP + Lv. 3","An EX Skill Orb you can equip to a ""Transformation Boost"" 
Category character. Its level is added to the equipped 
character's Hidden Potential Skill level, and the equipped 
character's HP +900. Cannot be exchanged for Trade Points.",gold,0,900,0,0,40,63,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1285,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, ATK + Lv. 1","An EX Skill Orb you can equip to a ""Ginyu Force"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
ATK +300. Cannot be exchanged for Trade Points.",gold,0,0,300,0,41,62,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1286,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","An EX Skill Orb you can equip to a ""Ginyu Force"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
DEF +600. Cannot be exchanged for Trade Points.",gold,0,0,0,600,41,79,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1287,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, HP + Lv. 3","An EX Skill Orb you can equip to a ""Ginyu Force"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
HP +900. Cannot be exchanged for Trade Points.",gold,0,900,0,0,41,63,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1288,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, ATK + Lv. 1","An EX Skill Orb you can equip to a ""Movie Bosses"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
ATK +300. Cannot be exchanged for Trade Points.",gold,0,0,300,0,42,62,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1289,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","An EX Skill Orb you can equip to a ""Movie Bosses"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
DEF +600. Cannot be exchanged for Trade Points.",gold,0,0,0,600,42,79,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1290,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, HP + Lv. 3","An EX Skill Orb you can equip to a ""Movie Bosses"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
HP +900. Cannot be exchanged for Trade Points.",gold,0,900,0,0,42,63,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1291,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, ATK + Lv. 1","An EX Skill Orb you can equip to a ""Pure Saiyans"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
ATK +300. Cannot be exchanged for Trade Points.",gold,0,0,300,0,46,62,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1292,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","An EX Skill Orb you can equip to a ""Pure Saiyans"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
DEF +600. Cannot be exchanged for Trade Points.",gold,0,0,0,600,46,79,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1293,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, HP + Lv. 3","An EX Skill Orb you can equip to a ""Pure Saiyans"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
HP +900. Cannot be exchanged for Trade Points.",gold,0,900,0,0,46,63,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1294,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, ATK + Lv. 1","An EX Skill Orb you can equip to a ""Future Saga"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
ATK +300. Cannot be exchanged for Trade Points.",gold,0,0,300,0,43,62,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1295,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","An EX Skill Orb you can equip to a ""Future Saga"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
DEF +600. Cannot be exchanged for Trade Points.",gold,0,0,0,600,43,79,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1296,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, HP + Lv. 3","An EX Skill Orb you can equip to a ""Future Saga"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
HP +900. Cannot be exchanged for Trade Points.",gold,0,900,0,0,43,63,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1297,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, ATK + Lv. 1","An EX Skill Orb you can equip to a ""Full Power"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
ATK +300. Cannot be exchanged for Trade Points.",gold,0,0,300,0,44,62,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1298,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","An EX Skill Orb you can equip to a ""Full Power"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
DEF +600. Cannot be exchanged for Trade Points.",gold,0,0,0,600,44,79,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1299,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, HP + Lv. 3","An EX Skill Orb you can equip to a ""Full Power"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
HP +900. Cannot be exchanged for Trade Points.",gold,0,900,0,0,44,63,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1300,"[Category-Exclusive] EX Skill Orb Critical Hit + Lv. 4, ATK + Lv. 1","An EX Skill Orb you can equip to an ""Androids"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
ATK +300. Cannot be exchanged for Trade Points.",gold,0,0,300,0,45,62,1,2024-05-17 11:41:02.377243,2024-05-17 11:41:02.377243
1301,"[Category-Exclusive] EX Skill Orb Evasion + Lv. 4, DEF + Lv. 2","An EX Skill Orb you can equip to an ""Androids"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
DEF +600. Cannot be exchanged for Trade Points.",gold,0,0,0,600,45,79,1,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1302,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 4, HP + Lv. 3","An EX Skill Orb you can equip to an ""Androids"" Category 
character. Its level is added to the equipped character's 
Hidden Potential Skill level, and the equipped character's 
HP +900. Cannot be exchanged for Trade Points.",gold,0,900,0,0,45,63,1,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1303,"[Category-Exclusive] EX Skill Orb Super Attack Boost + Lv. 1, ATK + Lv. 1","An EX Skill Orb you can equip to a ""Planet Namek Saga"" 
Category character. Its level is added to the equipped 
character's Hidden Potential Skill level, and the equipped 
character's ATK +100. Cannot be exchanged for Trade Points.",bronze,0,0,100,0,47,81,1,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1304,"[Category-Exclusive] EX Skill Orb Type DEF Boost + Lv. 1, DEF + Lv. 1","An EX Skill Orb you can equip to a ""Planet Namek Saga"" 
Category character. Its level is added to the equipped 
character's Hidden Potential Skill level, and the equipped 
character's DEF +200. Cannot be exchanged for Trade Points.",silver,0,0,0,200,47,82,1,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1305,"[Category-Exclusive] EX Skill Orb Combo Attack + Lv. 1, Critical Hit + Lv. 1","An EX Skill Orb you can equip to a ""Planet Namek Saga"" 
Category character. Its level is added to the equipped 
character's Hidden Potential Skill level. 
Cannot be exchanged for Trade Points.",gold,0,0,0,0,47,55,1,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1306,[Character-Exclusive] Skill Orb Combo Attack + Lv. 1,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",bronze,1,0,0,0,48,2,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1307,[Character-Exclusive] Skill Orb Combo Attack + Lv. 2,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",bronze,1,0,0,0,48,2,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1308,[Character-Exclusive] Skill Orb Critical Hit + Lv. 1,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",bronze,1,0,0,0,48,7,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1309,[Character-Exclusive] Skill Orb Critical Hit + Lv. 2,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",bronze,1,0,0,0,48,7,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1310,[Character-Exclusive] Skill Orb Evasion + Lv. 1,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",bronze,1,0,0,0,48,6,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1311,[Character-Exclusive] Skill Orb Evasion + Lv. 2,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",bronze,1,0,0,0,48,6,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1312,[Character-Exclusive] Skill Orb Combo Attack + Lv. 1,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,13,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1313,[Character-Exclusive] Skill Orb Combo Attack + Lv. 2,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,13,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1314,[Character-Exclusive] Skill Orb Combo Attack + Lv. 3,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,13,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1315,[Character-Exclusive] Skill Orb Combo Attack + Lv. 4,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,13,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1316,[Character-Exclusive] Skill Orb Critical Hit + Lv. 1,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,18,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1317,[Character-Exclusive] Skill Orb Critical Hit + Lv. 2,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,18,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1318,[Character-Exclusive] Skill Orb Critical Hit + Lv. 3,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,18,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1319,[Character-Exclusive] Skill Orb Critical Hit + Lv. 4,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,18,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1320,[Character-Exclusive] Skill Orb Evasion + Lv. 1,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,17,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1321,[Character-Exclusive] Skill Orb Evasion + Lv. 2,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,17,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1322,[Character-Exclusive] Skill Orb Evasion + Lv. 3,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,17,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1323,[Character-Exclusive] Skill Orb Evasion + Lv. 4,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",silver,10,0,0,0,48,17,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1324,[Character-Exclusive] Skill Orb Combo Attack + Lv. 1,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,24,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1325,[Character-Exclusive] Skill Orb Combo Attack + Lv. 2,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,24,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1326,[Character-Exclusive] Skill Orb Combo Attack + Lv. 3,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,24,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1327,[Character-Exclusive] Skill Orb Combo Attack + Lv. 4,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,24,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1328,[Character-Exclusive] Skill Orb Critical Hit + Lv. 1,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,29,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1329,[Character-Exclusive] Skill Orb Critical Hit + Lv. 2,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,29,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1330,[Character-Exclusive] Skill Orb Critical Hit + Lv. 3,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,29,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1331,[Character-Exclusive] Skill Orb Critical Hit + Lv. 4,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,29,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1332,[Character-Exclusive] Skill Orb Evasion + Lv. 1,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,28,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1333,[Character-Exclusive] Skill Orb Evasion + Lv. 2,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,28,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1334,[Character-Exclusive] Skill Orb Evasion + Lv. 3,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,28,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1335,[Character-Exclusive] Skill Orb Evasion + Lv. 4,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Arrival of the Super Speedster] Burter 
or [Pride of the Fastest One] Burter.",gold,100,0,0,0,48,28,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1336,[Character-Exclusive] Skill Orb Combo Attack + Lv. 1,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",bronze,1,0,0,0,49,2,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1337,[Character-Exclusive] Skill Orb Combo Attack + Lv. 2,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",bronze,1,0,0,0,49,2,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1338,[Character-Exclusive] Skill Orb Critical Hit + Lv. 1,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",bronze,1,0,0,0,49,7,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1339,[Character-Exclusive] Skill Orb Critical Hit + Lv. 2,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",bronze,1,0,0,0,49,7,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1340,[Character-Exclusive] Skill Orb Evasion + Lv. 1,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",bronze,1,0,0,0,49,6,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1341,[Character-Exclusive] Skill Orb Evasion + Lv. 2,"A Skill Orb you can equip to a specified UR/LR character. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",bronze,1,0,0,0,49,6,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1342,[Character-Exclusive] Skill Orb Combo Attack + Lv. 1,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,13,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1343,[Character-Exclusive] Skill Orb Combo Attack + Lv. 2,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,13,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1344,[Character-Exclusive] Skill Orb Combo Attack + Lv. 3,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,13,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1345,[Character-Exclusive] Skill Orb Combo Attack + Lv. 4,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,13,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1346,[Character-Exclusive] Skill Orb Critical Hit + Lv. 1,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,18,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1347,[Character-Exclusive] Skill Orb Critical Hit + Lv. 2,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,18,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1348,[Character-Exclusive] Skill Orb Critical Hit + Lv. 3,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,18,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1349,[Character-Exclusive] Skill Orb Critical Hit + Lv. 4,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,18,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1350,[Character-Exclusive] Skill Orb Evasion + Lv. 1,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,17,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1351,[Character-Exclusive] Skill Orb Evasion + Lv. 2,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,17,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1352,[Character-Exclusive] Skill Orb Evasion + Lv. 3,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,17,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1353,[Character-Exclusive] Skill Orb Evasion + Lv. 4,"A Skill Orb you can equip to a specified character 
whose Super Attack level is 10 or higher. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",silver,10,0,0,0,49,17,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1354,[Character-Exclusive] Skill Orb Combo Attack + Lv. 1,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",gold,100,0,0,0,49,24,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1355,[Character-Exclusive] Skill Orb Combo Attack + Lv. 2,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",gold,100,0,0,0,49,24,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1356,[Character-Exclusive] Skill Orb Combo Attack + Lv. 3,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",gold,100,0,0,0,49,24,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1357,[Character-Exclusive] Skill Orb Combo Attack + Lv. 4,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",gold,100,0,0,0,49,24,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1358,[Character-Exclusive] Skill Orb Critical Hit + Lv. 1,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",gold,100,0,0,0,49,29,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1359,[Character-Exclusive] Skill Orb Critical Hit + Lv. 2,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",gold,100,0,0,0,49,29,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1360,[Character-Exclusive] Skill Orb Critical Hit + Lv. 3,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",gold,100,0,0,0,49,29,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
1361,[Character-Exclusive] Skill Orb Critical Hit + Lv. 4,"A Skill Orb you can equip to a specified character 
who has two Hidden Potential routes unlocked. 
Can be equipped to [Surprise Strike] Guldo or 
[Brutal Bind] Guldo.",gold,100,0,0,0,49,29,0,2024-05-17 11:41:02.388918,2024-05-17 11:41:02.388918
