id,mission_id,item_id,item_type,quantity,card_exp_init,announcement_priority,announcement_label,created_at,updated_at
27015,17375,11,Point::Stone,5,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27016,17376,110,SpecialItem,7,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27017,17376,11,Point::Stone,5,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27018,17377,50003,SupportMemory,100,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27019,17378,11,Point::Stone,1,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27020,17378,1005480,Card,2,765122,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27021,17379,11,Point::Stone,2,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27022,17379,14,Point::ExchangePoint,2500,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27023,17380,1003970,Card,1,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27024,17380,11,Point::Stone,3,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27025,17381,1002650,Card,1,11333,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27026,17382,1002630,Card,1,765122,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27027,17383,11,Point::Stone,1,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27028,17384,1002650,Card,1,11333,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27029,17385,1002630,Card,1,765122,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27030,17386,11,Point::Stone,1,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27037,17390,11,Point::Stone,1,0,,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27038,17390,1005480,Card,2,765122,,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27039,17391,11,Point::Stone,2,0,,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27040,17391,14,Point::ExchangePoint,2500,0,,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27041,17392,1003970,Card,1,0,,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27042,17392,11,Point::Stone,3,0,,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27043,17393,11,Point::Stone,1,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27044,17394,601,SD::Pack,1,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27045,17395,601,SD::Pack,1,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27046,17396,601,SD::Pack,3,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27047,17397,601,SD::Pack,5,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27048,17398,1,PotentialItem,318,0,1.0,x318 (All Types),2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27049,17398,2,PotentialItem,318,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27050,17398,3,PotentialItem,318,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27051,17398,4,PotentialItem,318,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27052,17398,5,PotentialItem,318,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27053,17399,6,PotentialItem,180,0,1.0,x180 (All Types),2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27054,17399,7,PotentialItem,180,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27055,17399,8,PotentialItem,180,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27056,17399,9,PotentialItem,180,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27057,17399,10,PotentialItem,180,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27058,17400,11,Point::Stone,1,0,2.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27059,17400,11,PotentialItem,18,0,1.0,x18 (All Types),2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27060,17400,12,PotentialItem,18,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27061,17400,13,PotentialItem,18,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27062,17400,14,PotentialItem,18,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27063,17400,15,PotentialItem,18,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27064,17401,1013400,Card,2,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27065,17402,1013400,Card,2,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27066,17403,1002640,Card,1,93879,2.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27067,17403,1,ActItem,2,0,1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27068,17404,14,AwakeningItem,3,0,4.0,x3 (All Types),2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27069,17404,15,AwakeningItem,3,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27070,17404,16,AwakeningItem,3,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27071,17404,17,AwakeningItem,3,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27072,17404,18,AwakeningItem,3,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27073,17404,9,AwakeningItem,10,0,3.0,x10 (All Types),2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27074,17404,10,AwakeningItem,10,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27075,17404,11,AwakeningItem,10,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27076,17404,12,AwakeningItem,10,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27077,17404,13,AwakeningItem,10,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27078,17404,4,AwakeningItem,20,0,2.0,x20 (All Types),2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27079,17404,5,AwakeningItem,20,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27080,17404,6,AwakeningItem,20,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27081,17404,7,AwakeningItem,20,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27082,17404,8,AwakeningItem,20,0,-1.0,,2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27083,17404,1,AwakeningItem,50,0,1.0,x50 (All Types),2024-04-30 09:29:12.666836,2024-04-30 09:29:12.666836
27084,17404,2,AwakeningItem,50,0,-1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27085,17404,3,AwakeningItem,50,0,-1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27086,17405,19,AwakeningItem,1,0,2.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27087,17405,20,AwakeningItem,1,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27088,17406,11,Point::Stone,1,0,2.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27089,17406,2,ActItem,1,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27090,17407,1,PotentialItem,318,0,2.0,x318 (All Types),2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27091,17407,2,PotentialItem,318,0,-1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27092,17407,3,PotentialItem,318,0,-1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27093,17407,4,PotentialItem,318,0,-1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27094,17407,5,PotentialItem,318,0,-1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27095,17408,900000,AwakeningItem,2,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27096,17409,11,Point::Stone,2,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27097,17410,1005480,Card,1,765122,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27098,17411,1011481,Card,1,1500000,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27099,17412,11,Point::Stone,2,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27100,17413,1011481,Card,1,1500000,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27101,17414,1013400,Card,1,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27102,17415,1013400,Card,2,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27103,17416,1003970,Card,1,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27104,17417,1013400,Card,1,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27105,17418,1013400,Card,2,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27106,17419,31502,SupportItem,3,0,3.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27107,17419,32102,SupportItem,3,0,2.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27108,17419,32301,SupportItem,3,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27109,17420,7,TrainingField,2,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27110,17421,1000,TrainingItem,2,0,1.0,x2 (All Types),2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27111,17421,1001,TrainingItem,2,0,-1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27112,17421,1002,TrainingItem,2,0,-1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27113,17421,1003,TrainingItem,2,0,-1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27114,17421,1004,TrainingItem,2,0,-1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27115,17422,11,Point::Stone,1,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27116,17423,11,Point::Stone,1,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27117,17424,11,Point::Stone,3,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27118,17425,11,Point::Stone,5,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27119,17426,11,Point::Stone,3,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27120,17427,11,Point::Stone,3,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27121,17428,11,Point::Stone,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27122,17429,11,Point::Stone,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27123,17429,1005480,Card,2,765122,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27124,17430,11,Point::Stone,2,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27125,17431,11,Point::Stone,2,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27126,17431,7,TrainingField,3,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27127,17432,11,Point::Stone,3,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27128,17433,11,Point::Stone,3,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27129,17433,1000,TrainingItem,3,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27130,17433,1001,TrainingItem,3,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27131,17433,1002,TrainingItem,3,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27132,17433,1003,TrainingItem,3,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27133,17433,1004,TrainingItem,3,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27134,17434,11,Point::Stone,4,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27135,17435,11,Point::Stone,2,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27136,17436,11,Point::Stone,2,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27137,17437,11,Point::Stone,2,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27138,17438,1003970,Card,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27139,17438,11,Point::Stone,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27140,17439,10002,SupportMemory,1,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27141,17439,9,TreasureItem,1,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27142,17439,11,Point::Stone,5,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27143,17440,962,Achievement,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27144,17441,963,Achievement,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27145,17442,964,Achievement,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27146,17443,965,Achievement,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27147,17444,966,Achievement,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27148,17445,967,Achievement,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27149,17446,968,Achievement,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27150,17447,969,Achievement,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27151,17448,970,Achievement,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27152,17449,971,Achievement,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27153,17450,11,Point::Stone,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27154,17451,11,Point::Stone,2,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27155,17452,11,Point::Stone,1,0,,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27167,17458,10002,SupportMemory,1,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27168,17458,9,TreasureItem,1,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27169,17458,11,Point::Stone,5,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27170,17459,1002650,Card,1,11333,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27171,17460,1002630,Card,1,765122,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27172,17461,11,Point::Stone,1,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27173,17462,1002650,Card,1,11333,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27174,17463,1002630,Card,1,765122,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27175,17464,11,Point::Stone,1,0,1.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27176,17465,1001820,Card,1,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27177,17466,902,TrainingItem,3,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27178,17467,1005480,Card,1,765122,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27179,17467,1001,AwakeningItem,7,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27180,17467,1002,AwakeningItem,7,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27181,17468,1001,AwakeningItem,7,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27182,17468,1002,AwakeningItem,7,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27183,17469,1006580,Card,5,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27184,17470,900000,AwakeningItem,1,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27185,17471,1006580,Card,1,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27186,17472,1006580,Card,3,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27187,17473,13,PotentialItem,50,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27188,17473,8,PotentialItem,500,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27189,17473,3,PotentialItem,1000,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27190,17474,11,Point::Stone,1,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27191,17474,1002630,Card,1,765122,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27192,17475,1013400,Card,5,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27193,17476,11,Point::Stone,1,0,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27194,17476,1002630,Card,1,765122,0.0,,2024-04-30 09:29:12.677791,2024-04-30 09:29:12.677791
27195,17477,11,Point::Stone,1,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27196,17477,1002630,Card,1,765122,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27197,17478,11,Point::Stone,2,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27198,17479,11,Point::Stone,5,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27199,17480,200921,AwakeningItem,2,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27200,17480,200922,AwakeningItem,4,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27201,17480,200923,AwakeningItem,3,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27202,17480,200924,AwakeningItem,3,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27203,17481,200921,AwakeningItem,6,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27204,17481,200922,AwakeningItem,12,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27205,17481,200923,AwakeningItem,9,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27206,17481,200924,AwakeningItem,9,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27207,17482,200921,AwakeningItem,2,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27208,17482,200922,AwakeningItem,4,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27209,17482,200923,AwakeningItem,3,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27210,17482,200924,AwakeningItem,3,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27211,17483,200921,AwakeningItem,4,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27212,17483,200922,AwakeningItem,8,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27213,17483,200923,AwakeningItem,6,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27214,17483,200924,AwakeningItem,6,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27215,17484,11,Point::Stone,1,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27216,17484,1002630,Card,1,765122,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27217,17485,11,Point::Stone,1,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27218,17485,1002630,Card,1,765122,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27219,17486,11,Point::Stone,1,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27220,17486,1002630,Card,1,765122,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27221,17487,11,Point::Stone,2,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27222,17487,1002630,Card,1,765122,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27223,17488,11,Point::Stone,3,0,0.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27224,17489,972,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27225,17490,973,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27226,17491,974,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27227,17492,975,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27228,17493,1002650,Card,1,11333,1.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27229,17494,1002630,Card,1,765122,1.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27230,17495,11,Point::Stone,1,0,1.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27231,17496,1002650,Card,1,11333,1.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27232,17497,1002630,Card,1,765122,1.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27233,17498,11,Point::Stone,1,0,1.0,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27234,17499,976,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27235,17500,977,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27236,90017501,978,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27237,90017502,979,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27238,90017503,980,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27239,90017504,981,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27240,90017505,900000,AwakeningItem,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27241,90017505,7,TrainingField,5,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27242,90017505,1000,TrainingItem,5,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27243,90017505,1001,TrainingItem,5,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27244,90017505,1002,TrainingItem,5,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27245,90017505,1003,TrainingItem,5,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27246,90017505,1004,TrainingItem,5,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27247,90017506,982,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27248,90017507,983,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27249,90017508,984,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27250,90017509,985,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27251,90017510,986,Achievement,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27252,90017511,11,Point::Stone,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27253,90017512,2,SupportFilm,120,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27254,90017513,1024100,Card,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27255,90017514,23401,AwakeningItem,5,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27256,17515,1013400,Card,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27257,17516,23401,AwakeningItem,3,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27258,17516,1005480,Card,1,765122,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27259,17517,11,Point::Stone,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27260,17518,23401,AwakeningItem,5,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27261,17518,904,TrainingItem,5,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27262,17519,23401,AwakeningItem,4,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27263,17519,6,TrainingField,2,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27264,17520,23401,AwakeningItem,3,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27265,17520,1004,TrainingItem,2,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27266,17521,7,TrainingField,1,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27267,17522,4,AwakeningItem,20,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27268,17522,5,AwakeningItem,20,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27269,17522,6,AwakeningItem,20,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27270,17522,7,AwakeningItem,20,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27271,17522,8,AwakeningItem,20,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27272,17522,1,AwakeningItem,50,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27273,17522,2,AwakeningItem,50,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27274,17522,3,AwakeningItem,50,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27275,17523,14,AwakeningItem,3,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27276,17523,15,AwakeningItem,3,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27277,17523,16,AwakeningItem,3,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27278,17523,17,AwakeningItem,3,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27279,17523,18,AwakeningItem,3,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27280,17523,9,AwakeningItem,10,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27281,17523,10,AwakeningItem,10,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
27282,17523,11,AwakeningItem,10,0,,,2024-04-30 09:29:12.688064,2024-04-30 09:29:12.688064
