id,budokai_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
35007,35007,1002,AwakeningItem,2,0,Bulma x2,"Score 1,500,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35008,35008,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,"Score 2,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35009,35009,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x2,"Score 2,500,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35010,35010,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,"Score 3,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35011,35011,11,Point::Stone,3,0,Dragon Stone x3,"Score 4,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35012,35012,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x3,"Score 5,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35013,35013,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,"Score 6,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35014,35014,1,PotentialItem,500,0,AGL Potential Orb (S) x500,"Score 6,300,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35015,35015,2,PotentialItem,500,0,TEQ Potential Orb (S) x500,"Score 6,400,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35016,35016,3,PotentialItem,500,0,INT Potential Orb (S) x500,"Score 6,500,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35017,35017,4,PotentialItem,500,0,STR Potential Orb (S) x500,"Score 6,600,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35018,35018,5,PotentialItem,500,0,PHY Potential Orb (S) x500,"Score 6,700,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35019,35019,19,AwakeningItem,1,0,Supreme Kai x1,"Score 7,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35020,35020,6,PotentialItem,300,0,AGL Potential Orb (M) x300,"Score 7,300,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35021,35021,7,PotentialItem,300,0,TEQ Potential Orb (M) x300,"Score 7,400,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35022,35022,8,PotentialItem,300,0,INT Potential Orb (M) x300,"Score 7,500,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35023,35023,9,PotentialItem,300,0,STR Potential Orb (M) x300,"Score 7,600,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35024,35024,10,PotentialItem,300,0,PHY Potential Orb (M) x300,"Score 7,700,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35025,35025,20,AwakeningItem,1,0,Elder Kai x1,"Score 8,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35026,35026,11,PotentialItem,20,0,AGL Potential Orb (L) x20,"Score 8,300,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35027,35027,12,PotentialItem,20,0,TEQ Potential Orb (L) x20,"Score 8,400,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35028,35028,13,PotentialItem,20,0,INT Potential Orb (L) x20,"Score 8,500,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35029,35029,14,PotentialItem,20,0,STR Potential Orb (L) x20,"Score 8,600,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35030,35030,15,PotentialItem,20,0,PHY Potential Orb (L) x20,"Score 8,700,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35031,35031,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x1,"Score 9,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35032,35032,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 10,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35033,35033,11,Point::Stone,2,0,Dragon Stone x2,"Score 11,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35034,35034,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x1","Score 12,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35035,35035,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 13,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35036,35036,11,Point::Stone,3,0,Dragon Stone x3,"Score 14,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35037,35037,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,"Score 15,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35038,35038,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x3,"Score 16,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35039,35039,11,Point::Stone,2,0,Dragon Stone x2,"Score 17,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35040,35040,19,AwakeningItem,1,0,Supreme Kai x1,"Score 18,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35041,35041,20,AwakeningItem,1,0,Elder Kai x1,"Score 19,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35042,35042,11,Point::Stone,3,0,Dragon Stone x3,"Score 20,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35043,35043,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,"Score 21,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35044,35044,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x1,"Score 22,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35045,35045,1020250,Card,1,0,Gohan (Kid) x1,"Score 23,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35046,35046,1012230,Card,1,0,Grand Kai [AGL] x1,"Score 24,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35047,35047,1012240,Card,1,0,Grand Kai [TEQ] x1,"Score 25,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35048,35048,1012250,Card,1,0,Grand Kai [INT] x1,"Score 26,000,000 pts. in World Tournament",2024-02-27 09:30:23.889876,2024-02-27 09:30:23.889876
35049,35049,1012260,Card,1,0,Grand Kai [STR] x1,"Score 27,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35050,35050,1012270,Card,1,0,Grand Kai [PHY] x1,"Score 28,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35051,35051,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 29,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35052,35052,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,"Score 30,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35053,35053,11,Point::Stone,1,0,Dragon Stone x1,Win 2 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35054,35054,1001,AwakeningItem,5,0,Turtle x5,Win 3 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35055,35055,1002,AwakeningItem,5,0,Bulma x5,Win 4 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35056,35056,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x2,Win 5 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35057,35057,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 6 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35058,35058,11,Point::Stone,2,0,Dragon Stone x2,Win 7 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35059,35059,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 8 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35060,35060,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 9 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35061,35061,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x1,Win 10 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35062,35062,19,AwakeningItem,1,0,Supreme Kai x1,Win 11 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35063,35063,20,AwakeningItem,1,0,Elder Kai x1,Win 12 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35064,35064,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Win 13 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35065,35065,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Win 14 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35066,35066,11,Point::Stone,5,0,Dragon Stone x5,Win 15 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35067,35067,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x1",Win 16 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35068,35068,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Win 17 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35069,35069,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 18 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35070,35070,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x3,Win 19 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35071,35071,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Win 20 World Tournaments in a row,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35072,35072,11,Point::Stone,1,0,Dragon Stone x1,Get 1 win in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35073,35073,11,Point::Stone,1,0,Dragon Stone x1,Get 2 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35074,35074,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Get 3 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35075,35075,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Get 4 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35076,35076,11,Point::Stone,3,0,Dragon Stone x3,Get 5 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35077,35077,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 6 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35078,35078,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 7 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35079,35079,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 8 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35080,35080,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 9 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35081,35081,6,TrainingField,10,0,Gravity Chamber (50G) x10,Get 10 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35082,35082,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 11 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35083,35083,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 12 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35084,35084,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 13 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35085,35085,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 14 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35086,35086,6,SupportItem,15,0,Senzu Bean x15,Get 15 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35087,35087,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 16 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35088,35088,1,SpecialItem,1,0,(Silver) World Tournament Ticket x1,Get 17 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35089,35089,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 18 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35090,35090,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Get 19 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35091,35091,7,TrainingField,10,0,Gravity Chamber (150G) x10,Get 20 wins in World Tournament,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35092,35092,11,Point::Stone,1,0,Dragon Stone x1,Reach King Chappa Tier,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35093,35093,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Reach Hercule Tier,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35094,35094,5,TrainingField,3,0,King Kai's Planet (10G) x3,Reach Videl Tier,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35095,35095,1,AwakeningItem,30,0,Gregory x30,Reach Master Roshi Tier,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35096,35096,6,SupportItem,10,0,Senzu Bean x10,Reach Korin Tier,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35097,35097,11,Point::Stone,1,0,Dragon Stone x1,Reach Kami Tier,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35098,35098,4,TrainingField,10,0,Snake Way x10,Reach King Yemma Tier,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35099,35099,8,TrainingField,5,0,Supreme Kai's Planet x5,Reach King Kai Tier,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35100,35100,11,Point::Stone,5,0,Dragon Stone x5,Reach Supreme Kai Tier,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35101,35101,20,AwakeningItem,1,0,Elder Kai x1,Reach Elder Kai Tier,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
35102,35102,11,Point::Stone,5,0,Dragon Stone x5,Reach Beerus Tier,2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36001,36001,11,Point::Stone,1,0,Dragon Stone x1,"Score 10,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36002,36002,11,Point::Stone,1,0,Dragon Stone x1,"Score 50,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36003,36003,6,SupportItem,2,0,Senzu Bean x2,"Score 100,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36004,36004,1001,AwakeningItem,2,0,Turtle x2,"Score 250,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36005,36005,6,SupportItem,3,0,Senzu Bean x3,"Score 500,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36006,36006,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x1,"Score 1,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36007,36007,1002,AwakeningItem,2,0,Bulma x2,"Score 1,500,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36008,36008,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,"Score 2,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36009,36009,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x2,"Score 2,500,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36010,36010,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,"Score 3,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36011,36011,11,Point::Stone,3,0,Dragon Stone x3,"Score 4,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36012,36012,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x3,"Score 5,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36013,36013,2,SpecialItem,2,0,(Gold) World Tournament Ticket x2,"Score 6,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36014,36014,1,PotentialItem,500,0,AGL Potential Orb (S) x500,"Score 6,300,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36015,36015,2,PotentialItem,500,0,TEQ Potential Orb (S) x500,"Score 6,400,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36016,36016,3,PotentialItem,500,0,INT Potential Orb (S) x500,"Score 6,500,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36017,36017,4,PotentialItem,500,0,STR Potential Orb (S) x500,"Score 6,600,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36018,36018,5,PotentialItem,500,0,PHY Potential Orb (S) x500,"Score 6,700,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36019,36019,19,AwakeningItem,1,0,Supreme Kai x1,"Score 7,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36020,36020,6,PotentialItem,300,0,AGL Potential Orb (M) x300,"Score 7,300,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36021,36021,7,PotentialItem,300,0,TEQ Potential Orb (M) x300,"Score 7,400,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36022,36022,8,PotentialItem,300,0,INT Potential Orb (M) x300,"Score 7,500,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36023,36023,9,PotentialItem,300,0,STR Potential Orb (M) x300,"Score 7,600,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36024,36024,10,PotentialItem,300,0,PHY Potential Orb (M) x300,"Score 7,700,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36025,36025,20,AwakeningItem,1,0,Elder Kai x1,"Score 8,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36026,36026,11,PotentialItem,20,0,AGL Potential Orb (L) x20,"Score 8,300,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36027,36027,12,PotentialItem,20,0,TEQ Potential Orb (L) x20,"Score 8,400,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36028,36028,13,PotentialItem,20,0,INT Potential Orb (L) x20,"Score 8,500,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36029,36029,14,PotentialItem,20,0,STR Potential Orb (L) x20,"Score 8,600,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36030,36030,15,PotentialItem,20,0,PHY Potential Orb (L) x20,"Score 8,700,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36031,36031,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x1,"Score 9,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36032,36032,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 10,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36033,36033,11,Point::Stone,2,0,Dragon Stone x2,"Score 11,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36034,36034,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x1","Score 12,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36035,36035,1005480,Card,1,765122,Hercule Statue (Platinum) x1,"Score 13,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36036,36036,11,Point::Stone,3,0,Dragon Stone x3,"Score 14,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36037,36037,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,"Score 15,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36038,36038,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x3,"Score 16,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36039,36039,11,Point::Stone,2,0,Dragon Stone x2,"Score 17,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36040,36040,19,AwakeningItem,1,0,Supreme Kai x1,"Score 18,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36041,36041,20,AwakeningItem,1,0,Elder Kai x1,"Score 19,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36042,36042,11,Point::Stone,3,0,Dragon Stone x3,"Score 20,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36043,36043,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,"Score 21,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36044,36044,4,SpecialItem,1,0,(Gold) SSR Guaranteed Ticket x1,"Score 22,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36045,36045,1020260,Card,1,0,Goku (Youth) x1,"Score 23,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36046,36046,1012230,Card,1,0,Grand Kai [AGL] x1,"Score 24,000,000 pts. in World Tournament",2024-02-27 09:30:23.916824,2024-02-27 09:30:23.916824
36047,36047,1012240,Card,1,0,Grand Kai [TEQ] x1,"Score 25,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36048,36048,1012250,Card,1,0,Grand Kai [INT] x1,"Score 26,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36049,36049,1012260,Card,1,0,Grand Kai [STR] x1,"Score 27,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36050,36050,1012270,Card,1,0,Grand Kai [PHY] x1,"Score 28,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36051,36051,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Score 29,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36052,36052,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,"Score 30,000,000 pts. in World Tournament",2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36053,36053,11,Point::Stone,1,0,Dragon Stone x1,Win 2 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36054,36054,1001,AwakeningItem,5,0,Turtle x5,Win 3 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36055,36055,1002,AwakeningItem,5,0,Bulma x5,Win 4 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36056,36056,3,SpecialItem,2,0,(Silver) SSR Guaranteed Ticket x2,Win 5 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36057,36057,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 6 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36058,36058,11,Point::Stone,2,0,Dragon Stone x2,Win 7 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36059,36059,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 8 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36060,36060,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 9 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36061,36061,3,SpecialItem,1,0,(Silver) SSR Guaranteed Ticket x1,Win 10 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36062,36062,19,AwakeningItem,1,0,Supreme Kai x1,Win 11 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36063,36063,20,AwakeningItem,1,0,Elder Kai x1,Win 12 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36064,36064,1002640,Card,1,93879,"(500,000 Zeni) Hercule Statue (Silver) x1",Win 13 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36065,36065,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Win 14 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36066,36066,11,Point::Stone,5,0,Dragon Stone x5,Win 15 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36067,36067,1002630,Card,1,765122,"(1,000,000 Zeni) Hercule Statue (Gold) x1",Win 16 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36068,36068,1,SpecialItem,3,0,(Silver) World Tournament Ticket x3,Win 17 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36069,36069,2,SpecialItem,1,0,(Gold) World Tournament Ticket x1,Win 18 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36070,36070,3,SpecialItem,3,0,(Silver) SSR Guaranteed Ticket x3,Win 19 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
36071,36071,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Win 20 World Tournaments in a row,2024-02-27 09:30:23.928605,2024-02-27 09:30:23.928605
