id,num,awakening_item_id,quantity,card_awakening_set_id,created_at,updated_at
2452,1,200583,30,1858,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2453,1,200584,30,1859,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2454,1,100481,2,1860,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2455,1,100481,4,1861,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2456,1,100481,6,1862,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2457,1,100482,8,1863,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2458,1,100482,12,1864,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2459,1,100483,12,1865,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2460,1,100484,12,1866,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2461,1,100481,2,1867,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2462,1,100481,4,1868,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2463,1,100481,6,1869,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2464,1,100482,8,1870,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2465,1,100482,12,1871,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2466,1,100483,12,1872,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2467,1,100484,12,1873,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2468,1,39101,20,1874,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2469,1,200661,3,1875,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2470,1,200661,5,1876,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2471,1,200661,7,1877,2024-02-27 09:30:29.418395,2024-02-27 09:30:29.418395
2472,1,200662,10,1878,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2473,1,200662,30,1879,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2474,1,200663,30,1880,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2475,1,200664,30,1881,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2476,1,5532,35,1882,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2477,1,5532,35,1883,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2478,1,5072,35,1884,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2479,1,5072,35,1885,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2480,1,5532,35,1886,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2481,1,5072,35,1887,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2482,1,5532,35,1888,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2483,2,5531,35,1883,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2484,2,5071,5,1885,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2485,1,200631,3,1889,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2486,1,200631,5,1890,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2487,1,200631,7,1891,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2488,1,200632,10,1892,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2489,1,200632,30,1893,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2490,1,200633,30,1894,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2491,1,200634,30,1895,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2492,1,200601,3,1896,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2493,1,200601,5,1897,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2494,1,200601,7,1898,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2495,1,200602,10,1899,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2496,1,200602,30,1900,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2497,1,200603,30,1901,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2498,1,200604,30,1902,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2499,1,100751,3,1903,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2500,1,100751,5,1904,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2501,1,100751,7,1905,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2502,1,100752,10,1906,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2503,1,100752,30,1907,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2504,1,100753,30,1908,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2505,1,100754,30,1909,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2506,1,100761,3,1910,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2507,1,100761,5,1911,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2508,1,100761,7,1912,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2509,1,100762,10,1913,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2510,1,100762,30,1914,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2511,1,100763,30,1915,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2512,1,100764,30,1916,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2513,1,100771,3,1917,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2514,1,100771,5,1918,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2515,1,100771,7,1919,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2516,1,100772,10,1920,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2517,1,100772,30,1921,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2518,1,100773,30,1922,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2519,1,100774,30,1923,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2520,1,100781,3,1924,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2521,1,100781,5,1925,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2522,1,100781,7,1926,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2523,1,100782,10,1927,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2524,1,100782,30,1928,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2525,1,100783,30,1929,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2526,1,100784,30,1930,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2527,1,100791,3,1931,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2528,1,100791,5,1932,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2529,1,100791,7,1933,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2530,1,100792,10,1934,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2531,1,100792,30,1935,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2532,1,100793,30,1936,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2533,1,100794,30,1937,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2534,1,200621,3,1938,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2535,1,200621,5,1939,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2536,1,200621,7,1940,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2537,1,200622,10,1941,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2538,1,200622,30,1942,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2539,1,200623,30,1943,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2540,1,200624,30,1944,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2541,1,200591,3,1945,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2542,1,200591,5,1946,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2543,1,200591,7,1947,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2544,1,200592,10,1948,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2545,1,200592,30,1949,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2546,1,200593,30,1950,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2547,1,200594,30,1951,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2548,1,200611,3,1952,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2549,1,200611,5,1953,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2550,1,200611,7,1954,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2551,1,200612,10,1955,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2552,1,200612,30,1956,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2553,1,200613,30,1957,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2554,1,200614,30,1958,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2555,1,200651,3,1959,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2556,1,200651,5,1960,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2557,1,200651,7,1961,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2558,1,200652,10,1962,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2559,1,200652,30,1963,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2560,1,200653,30,1964,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2561,1,200654,30,1965,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2562,1,200641,3,1966,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2563,1,200641,5,1967,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2564,1,200641,7,1968,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2565,1,200642,10,1969,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2566,1,200642,30,1970,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2567,1,200643,30,1971,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2568,1,200644,30,1972,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2569,1,5532,35,1973,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2570,2,32303,7,1973,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2571,1,5531,21,1974,2024-02-27 09:30:29.425333,2024-02-27 09:30:29.425333
2572,2,39101,12,1974,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2573,3,33901,12,1974,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2574,1,5511,35,1975,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2575,2,38302,12,1975,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2576,1,5531,21,1976,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2577,2,90006,12,1976,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2578,3,39201,12,1976,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2579,1,100824,10,1977,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2580,1,100824,15,1978,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2581,1,100824,20,1979,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2584,1,5592,77,1982,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2585,1,5592,35,1983,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2586,1,100491,2,1984,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2587,2,100501,2,1984,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2588,1,100491,4,1985,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2589,2,100501,4,1985,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2590,1,100491,6,1986,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2591,2,100501,6,1986,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2592,1,100492,8,1987,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2593,2,100502,8,1987,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2594,1,100492,12,1988,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2595,2,100502,12,1988,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2596,1,100493,12,1989,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2597,2,100503,12,1989,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2598,1,100494,12,1990,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2599,2,100504,12,1990,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2600,1,40001,7,1991,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2601,1,40001,7,1992,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2602,1,100861,3,1993,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2603,1,100861,5,1994,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2604,1,100861,7,1995,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2605,1,100862,10,1996,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2606,1,100862,30,1997,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2607,1,100863,30,1998,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2608,1,100864,30,1999,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2609,1,100831,3,2000,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2610,1,100831,5,2001,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2611,1,100831,7,2002,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2612,1,100832,10,2003,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2613,1,100832,30,2004,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2614,1,100833,30,2005,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2615,1,100834,30,2006,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2616,1,100841,3,2007,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2617,1,100841,5,2008,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2618,1,100841,7,2009,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2619,1,100842,10,2010,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2620,1,100842,30,2011,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2621,1,100843,30,2012,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2622,1,100844,30,2013,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2623,1,100851,3,2014,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2624,1,100851,5,2015,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2625,1,100851,7,2016,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2626,1,100852,10,2017,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2627,1,100852,30,2018,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2628,1,100853,30,2019,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2629,1,100854,30,2020,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2630,1,5471,21,2021,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2631,2,5141,21,2021,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2632,1,5471,35,2022,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2633,2,5142,35,2022,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2634,1,22401,20,2023,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2635,1,200671,3,2024,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2636,1,200671,5,2025,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2637,1,200671,7,2026,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2638,1,200672,10,2027,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2639,1,200672,30,2028,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2640,1,200673,30,2029,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2641,1,200674,30,2030,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2642,1,200681,3,2031,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2643,1,200681,5,2032,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2644,1,200681,7,2033,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2645,1,200682,10,2034,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2646,1,200682,30,2035,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2647,1,200683,30,2036,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2648,1,200684,30,2037,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2649,1,200691,3,2038,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2650,1,200691,5,2039,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2651,1,200691,7,2040,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2652,1,200692,10,2041,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2653,1,200692,30,2042,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2654,1,200693,30,2043,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2655,1,200694,30,2044,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2656,1,90101,7,1980,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2657,1,90102,77,1981,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2658,2,32302,10,1981,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2659,3,32303,10,1981,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2660,4,32304,10,1981,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2661,1,200701,3,2045,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2662,1,200701,5,2046,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2663,1,200701,7,2047,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2664,1,200702,10,2048,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2665,1,200702,30,2049,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2666,1,200703,30,2050,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2667,1,200704,30,2051,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2668,1,200711,3,2052,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2669,1,200711,5,2053,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2670,1,200711,7,2054,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2671,1,200712,10,2055,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2672,1,200712,30,2056,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2673,1,200713,30,2057,2024-02-27 09:30:29.432265,2024-02-27 09:30:29.432265
2674,1,200714,30,2058,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2675,1,200724,10,2059,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2676,1,200724,15,2060,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2677,1,200724,20,2061,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2678,1,100874,10,2062,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2679,1,100874,15,2063,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2680,1,100874,20,2064,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2681,1,100901,3,2065,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2682,1,100901,5,2066,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2683,1,100901,7,2067,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2684,1,100902,10,2068,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2685,1,100902,30,2069,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2686,1,100903,30,2070,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2687,1,100904,30,2071,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2688,1,100911,3,2072,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2689,1,100911,5,2073,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2690,1,100911,7,2074,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2691,1,100912,10,2075,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2692,1,100912,30,2076,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2693,1,100913,30,2077,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2694,1,100914,30,2078,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2695,1,100921,3,2079,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2696,1,100921,5,2080,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2697,1,100921,7,2081,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2698,1,100922,10,2082,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2699,1,100922,30,2083,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2700,1,100923,30,2084,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2701,1,100924,30,2085,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2702,1,100931,3,2086,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2703,1,100931,5,2087,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2704,1,100931,7,2088,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2705,1,100932,10,2089,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2706,1,100932,30,2090,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2707,1,100933,30,2091,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2708,1,100934,30,2092,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2709,1,100941,3,2093,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2710,1,100941,5,2094,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2711,1,100941,7,2095,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2712,1,100942,10,2096,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2713,1,100942,30,2097,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2714,1,100943,30,2098,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2715,1,100944,30,2099,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2716,1,100951,3,2100,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2717,1,100951,5,2101,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2718,1,100951,7,2102,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2719,1,100952,10,2103,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2720,1,100952,30,2104,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2721,1,100953,30,2105,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2722,1,100954,30,2106,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2723,1,100961,3,2107,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2724,1,100961,5,2108,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2725,1,100961,7,2109,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2726,1,100962,10,2110,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2727,1,100962,30,2111,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2728,1,100963,30,2112,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2729,1,100964,30,2113,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2730,1,5701,77,2114,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2731,1,5701,35,2115,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2732,1,100881,3,2116,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2733,1,100881,5,2117,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2734,1,100881,7,2118,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2735,1,100882,10,2119,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2736,1,100882,30,2120,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2737,1,100883,30,2121,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2738,1,100884,30,2122,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2739,1,100891,3,2123,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2740,1,100891,5,2124,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2741,1,100891,7,2125,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2742,1,100892,10,2126,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2743,1,100892,30,2127,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2744,1,100893,30,2128,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2745,1,100894,30,2129,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2746,1,200731,3,2130,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2747,1,200731,5,2131,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2748,1,200731,7,2132,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2749,1,200732,10,2133,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2750,1,200732,30,2134,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2751,1,200733,30,2135,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2752,1,200734,30,2136,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2753,1,200741,3,2137,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2754,1,200741,5,2138,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2755,1,200741,7,2139,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2756,1,200742,10,2140,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2757,1,200742,30,2141,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2758,1,200743,30,2142,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2759,1,200744,30,2143,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2760,1,21201,20,2145,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2761,1,100451,2,2146,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2762,1,100451,4,2147,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
2763,1,100451,6,2148,2024-02-27 09:30:29.439122,2024-02-27 09:30:29.439122
