id,name,description,created_at,updated_at
2670,Remaining Warriors' Resistance,"ATK & DEF +120%; randomly changes Ki Spheres of 
a certain Type (AGL excluded) to AGL Ki Spheres 
when HP is 58% or more; plus an additional DEF +40% 
with 5 or more Ki Spheres obtained; plus an additional 
ATK +40% with 5 or more AGL Ki Spheres obtained",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2671,Remaining Warriors' Desperate Struggle,"ATK & DEF +150%; randomly changes Ki Spheres of 
a certain Type (AGL excluded) to AGL Ki Spheres 
when HP is 58% or more; plus an additional DEF +58%, 
chance of performing a critical hit +8% and reduces 
damage received by 8% with 5 or more Ki Spheres obtained; 
plus an additional ATK +58%, an additional chance of performing 
a critical hit +8% and an additional damage reduction of 8% 
with 5 or more AGL Ki Spheres obtained; launches an 
additional Super Attack with 8 or more Ki Spheres obtained",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2672,Hope-Inspiring Figure,"Ki +8 for 5 turns from the character's entry turn; 
ATK +258%; launches an additional Super Attack 
with 8 or more Ki Spheres obtained; foresees enemy's 
Super Attack when HP is 58% or less; revives with 
85% HP recovered when the character is KO'd (once only); 
Ki +5, DEF +58% and reduces damage received by 58% 
for the rest of battle when the Revival Skill is activated",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2673,Android's True Power,"ATK & DEF +78% when performing a Super Attack; 
Extreme Class allies' Ki +4 and DEF +50%; plus an additional 
Ki +3, ATK +78% and launches an additional attack that has 
a medium chance of becoming a Super Attack when attacking 
Super Class enemies; Super Class enemies' DEF -78%",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2674,Signal Fire of Rebellion,"ATK & DEF +120%; plus an additional 
ATK +120% when performing a Super Attack; 
all allies' Ki +2 and ATK & DEF +25%; plus an 
additional DEF +170% when there is another ally 
whose name includes ""#17"" attacking in the same turn",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2675,Target Confirmed,"ATK & DEF +120%; plus an additional 
DEF +120% when performing a Super Attack; 
all allies' Ki +2 and ATK & DEF +25%; plus an 
additional ATK +170% when there is another ally 
whose name includes ""#17"" attacking in the same turn",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2676,Eye-Opening Performance,"ATK & DEF +100%; plus an additional ATK & DEF +80% 
for 3 turns after receiving an attack; high chance of 
evading enemy's attack (including Super Attack); plus an 
additional ATK +180% for 3 turns after evading an attack",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2677,Demonic Vengeance,"ATK & DEF +100%; plus an additional ATK & DEF +100% 
when there is a ""Turtle School"" Category enemy; 
stuns the enemy for 2 turns and ATK +200% 
when performing a Super Attack starting from the 
3rd turn from the character's entry turn (once only)",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2678,Baby's Movement Tracking,"ATK & DEF +100%; plus an additional 
ATK & DEF +100% and launches an additional attack 
that has a great chance of becoming a Super Attack 
when there is a ""Pure Saiyans"" or ""Hybrid Saiyans"" 
Category enemy; recovers 20% HP at the end of 
the turn in which an attack was received",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2679,Whoop of Victory,"ATK & DEF +150%; all allies' ATK & DEF +30%; 
ATK & DEF +10% and chance of evading 
enemy's attack (including Super Attack) +7% 
per ""Fusion"" Category ally on the team",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2680,Grand Wish,"ATK & DEF +150%; plus an additional ATK & DEF +30% 
per ""Fusion"" Category ally (self excluded) attacking 
in the same turn; all allies' Ki +3 when HP is 30% or more; 
high chance of attacks being effective against all Types; 
high chance of guarding all attacks",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2681,Courageous Soul,"ATK & DEF +260%; launches an additional attack 
that has a great chance of becoming a Super Attack; 
plus an additional ATK +59% when the target enemy is stunned",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2682,Joined Souls,"Randomly changes Ki Spheres of a certain Type 
(STR excluded) to STR Ki Spheres; ATK & DEF +30% 
per Ki Sphere obtained; plus an additional ATK & DEF +30% 
and chance of performing a critical hit +15% with 3 or more 
Ki Spheres obtained; high chance of launching an additional 
Super Attack with 5 or more Ki Spheres obtained; plus 
an additional ATK & DEF +30% and chance of performing 
a critical hit +15% with 7 or more Ki Spheres obtained",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2683,Hope for the Future,"ATK +158% and raises DEF by up to 158% (the less HP 
remaining, the greater the DEF boost); reduces damage 
received by 30%; plus an additional damage reduction of 7% 
at start of each turn (up to 28%); plus an additional 
ATK & DEF +120% and medium chance of performing 
a critical hit when there is a ""Future Saga"" Category ally 
whose name includes ""Trunks"" attacking in the same turn",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2684,Adventure Beyond Time and Space,"ATK & DEF +100%; plus an additional 
ATK & DEF +30% when there is another 
""Crossover"" Category ally attacking in the same turn; 
high chance of all allies' ATK & DEF +25%",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2685,Training Beyond Time and Space,"Ki +2 and ATK & DEF +100%; 
plus an additional ATK +80% 
when performing a Super Attack",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2686,Yamcha and Tien's Power,"ATK & DEF +120%; plus an additional 
ATK +60% and launches an additional attack 
that has a medium chance of becoming 
a Super Attack when performing a Super Attack 
if HP is 80% or less; Ki +6 plus an additional 
ATK +60% when HP is 80% or less (once only)",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2687,Adventure Beyond Time and Space,"ATK & DEF +120%; plus an additional 
ATK & DEF +40% when there is another 
""Crossover"" Category ally attacking in the same turn; 
high chance of all allies' ATK & DEF +25%",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2688,Adventure Beyond Time and Space,"ATK & DEF +150%; plus an additional 
ATK & DEF +50% when there is another 
""Crossover"" Category ally attacking in the same turn; 
""Crossover"" Category allies' ATK & DEF +25%; 
high chance of all allies' Ki +2 and ATK & DEF +25%",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2689,Training Beyond Time and Space,"Ki +2 and ATK & DEF +120%; 
plus an additional ATK +100% 
when performing a Super Attack; 
launches an additional attack that has 
a medium chance of becoming a Super Attack",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2690,Training Beyond Time and Space,"Ki +3 and ATK & DEF +150%; 
plus an additional ATK +120% 
when performing a Super Attack; 
launches an additional attack that has 
a medium chance of becoming a Super Attack",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2691,Yamcha and Tien's Power,"ATK & DEF +150%; plus an additional 
ATK +70% and launches an additional attack 
that has a medium chance of becoming 
a Super Attack when performing a Super Attack 
if HP is 80% or less; Ki +6 plus an additional 
ATK +70% when HP is 80% or less (once only)",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2692,Yamcha and Tien's Power,"ATK & DEF +180%; plus an additional 
ATK +80% and launches an additional attack 
that has a medium chance of becoming 
a Super Attack when performing a Super Attack 
if HP is 80% or less; Ki +6 plus an additional 
ATK +80% and high chance of performing 
a critical hit when HP is 80% or less (once only)",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2693,Burning Desire to Protect,"Ki +1 and ATK & DEF +150%; 
plus an additional ATK & DEF +30% 
when performing a Super Attack; 
launches an additional attack that has 
a medium chance of becoming a Super Attack",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2694,Power to Never Lose,"Ki +2 and ATK & DEF +180%; 
plus an additional ATK & DEF +50% 
when performing a Super Attack; 
launches an additional attack that has 
a medium chance of becoming a Super Attack; 
high chance of performing a critical hit",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2695,"Battle-Loving, Kind-Hearted Saiyan","Ki +3 and ATK & DEF +200%; plus an additional 
ATK & DEF +50% when performing a Super Attack; 
launches 2 additional attacks, each of which has 
a medium chance of becoming a Super Attack; 
plus an additional ATK +50% when attacking and 
great chance of performing a critical hit for 6 turns 
from the character's entry turn; high chance of 
performing a critical hit starting from the 7th turn 
from the character's entry turn",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2696,Endless Cataclysm,"Ki +2 and ATK & DEF +150%; 
plus an additional ATK & DEF +20% 
with each attack performed (up to 60%); 
launches an additional attack that has 
a medium chance of becoming a Super Attack; 
recovers 10% HP at the end of the turn 
in which an attack was received",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2697,Eternal Cataclysm,"Ki +3 and ATK & DEF +180%; plus an additional 
ATK & DEF +30% with each attack performed 
(up to 120%); launches an additional attack that 
has a medium chance of becoming a Super Attack; 
recovers 20% HP at the end of the turn in which 
an attack was received; great chance of nullifying 
Unarmed Super Attacks directed at the character",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2698,Best Course of Action,"Ki +1 and ATK & DEF +25% per 
""Realm of Gods"" Category ally on the team; 
Super Class allies' ATK & DEF +10%; 
guards all attacks as the 1st attacker in a turn",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2699,Best Course of Action,"Ki +1 and ATK & DEF +30% per 
""Realm of Gods"" Category ally on the team; 
Super Class allies' Ki +1 and ATK & DEF +20%; 
guards all attacks as the 1st attacker in a turn; 
recovers 15% HP at the end of the turn 
in which an attack was received",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2700,"New Power, New Companions","ATK & DEF +130%; plus an additional 
DEF +10% with each attack performed 
(up to 30%); high chance of launching 
up to 2 additional attacks, each of which 
has a high chance of becoming a Super Attack",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2701,"New Power, New Companions","ATK & DEF +158%; plus an additional 
DEF +20% with each attack performed 
(up to 58%); great chance of launching 
up to 2 additional attacks, each of which 
has a great chance of becoming a Super Attack",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2702,Magnificent Leap,"ATK & DEF +120% and medium chance of 
evading enemy's attack (including Super Attack); 
plus an additional DEF +30% when performing a 
Super Attack; attacked enemy's ATK & DEF -20% 
for 2 turns; ""Special Pose"" Category allies' 
Ki +2 and ATK & DEF +30%",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2703,Magnificent Leap,"ATK & DEF +150% and high chance of 
evading enemy's attack (including Super Attack); 
plus an additional DEF +50% when performing a 
Super Attack; attacked enemy's ATK & DEF -20% 
for 2 turns; ""Special Pose"" Category allies' 
Ki +3 and ATK & DEF +30%",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2704,Pursuit of Coolness,"Ki +2 and ATK & DEF +120%; plus an additional 
ATK & DEF +40% when performing a Super Attack; 
ATK +10% and chance of performing a critical hit +5% 
per ""Special Pose"" Category ally on the team",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2705,Pursuit of Coolness,"Ki +3 and ATK & DEF +158%; plus an additional 
ATK & DEF +58% when performing a Super Attack; 
ATK +10% and chance of performing a critical hit +5% 
per ""Special Pose"" Category ally on the team",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2706,Certain Destruction,"ATK & DEF +100% when performing a Super Attack; 
medium chance of launching an additional Super Attack; 
chance of performing a critical hit +10% with 
each Super Attack performed (up to 30%)",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2707,Self-Sacrifice,"ATK +80% and DEF +160%; 
plus an additional ATK +80% 
when performing a Super Attack; 
Ki +8 plus an additional ATK +200% 
when HP is 50% or less (once only)",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2708,At the Mercy of Evil,"ATK & DEF +100%; plus an additional 
ATK & DEF +30% per Extreme Class ally 
(self excluded) attacking in the same turn; 
medium chance of evading enemy's attack 
(including Super Attack); attacked enemy's ATK -30%",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2709,Pacification,"Changes TEQ and INT Ki Spheres 
to PHY Ki Spheres; ATK & DEF +120%; 
medium chance of evading enemy's attack 
(including Super Attack) with 5 or more Ki Spheres 
obtained; plus an additional ATK & DEF +50% 
when attacking with 7 or more Ki Spheres obtained",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2710,Potent Malice,"ATK & DEF +100%; 
recovers 10% HP at start of turn; 
plus an additional ATK & DEF +50% when 
performing a Super Attack if HP is 50% or more",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2711,Certain Destruction,"ATK & DEF +120% when performing a Super Attack; 
high chance of launching an additional Super Attack; 
chance of performing a critical hit +10% 
with each Super Attack performed (up to 30%); 
""Fusion"" or ""Wicked Bloodline"" Category 
Extreme Class allies' ATK & DEF +30%",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2712,Self-Sacrifice,"ATK +100% and DEF +200%; plus an additional ATK +100% 
when performing a Super Attack; medium chance of 
performing a critical hit; Ki +10 plus an additional 
ATK +300% when HP is 50% or less (once only)",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2713,At the Mercy of Evil,"ATK & DEF +120%; plus an additional 
ATK & DEF +60% per Extreme Class ally 
(self excluded) attacking in the same turn; 
medium chance of evading enemy's attack 
(including Super Attack) and guards all attacks 
within the same turn after evading an attack; 
recovers 13% HP at the end of the turn in which 
an attack was received; attacked enemy's ATK -33%",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2714,Pacification,"Changes TEQ and INT Ki Spheres 
to PHY Ki Spheres; ATK & DEF +150%; 
""Fusion"" or ""Realm of Gods"" Category allies' 
ATK & DEF +30% with 3 or more Ki Spheres obtained; 
high chance of evading enemy's attack (including 
Super Attack) with 5 or more Ki Spheres obtained; 
plus an additional ATK & DEF +70% when attacking 
with 7 or more Ki Spheres obtained",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2715,Potent Malice,"ATK & DEF +120%; recovers 10% HP 
at start of turn and recovers an additional 
10% HP when HP is 50% or less; plus an 
additional ATK & DEF +100% when performing 
a Super Attack if HP is 50% or more",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2716,Coordinated Attack,"ATK & DEF +80%; plus an additional 
ATK & DEF +30% when performing 
a Super Attack; plus an additional DEF +50% 
when facing only 1 enemy; plus an additional 
ATK +50% when facing 2 or more enemies",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2717,Coordinated Attack,"ATK & DEF +100%; plus an additional 
ATK & DEF +40% when performing 
a Super Attack; plus an additional DEF +50% 
when facing only 1 enemy; plus an additional 
ATK +50% when facing 2 or more enemies",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2718,Coordinated Attack,"ATK & DEF +100%; plus an additional 
ATK & DEF +50% when performing a Super Attack; 
plus an additional DEF +50% and medium chance of 
evading enemy's attack (including Super Attack) when 
facing only 1 enemy; plus an additional ATK +50% and 
launches an additional attack that has a medium chance of 
becoming a Super Attack when facing 2 or more enemies",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2719,Bearing Hope,"Ki +5 to 10 randomly at start of turn; 
ATK & DEF +150% when performing 
a Super Attack, plus an additional ATK +50% 
if it is an Ultra Super Attack; medium chance of 
evading enemy's attack (including Super Attack)",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2720,Potara of Hope,"ATK & DEF +150%; plus an additional DEF +15% 
per Ki Sphere obtained; chance of evading 
enemy's attack (including Super Attack) +5% 
with each attack received (up to 30%); all allies' 
ATK & DEF +30%; launches an additional attack 
that has a high chance of becoming a Super Attack",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2721,Know No Bounds,"ATK & DEF +150%; plus an additional 
ATK +20% per Ki Sphere obtained; 
chance of performing a critical hit +5% 
with each attack performed (up to 30%); 
all allies' Ki +3; launches an additional attack 
that has a high chance of becoming a Super Attack",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2722,Favorite Candy,"DEF +130%; medium chance of evading 
enemy's attack (including Super Attack); 
medium chance of performing a critical hit; 
recovers 30% of damage dealt as HP",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2723,Energy From All Earthlings,"ATK & DEF +120%; ATK +30% and DEF +20% 
per Ki Sphere obtained; chance of performing 
a critical hit +10% at start of each turn (up to 30%); 
changes PHY Ki Spheres to STR Ki Spheres 
when there is an ally whose name includes 
""Vegeta"" (Kid, Jr., etc. excluded) attacking 
in the same turn; recovers HP with sweet treats",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2724,Desperate Shout,"ATK & DEF +120%; ATK +30% and DEF +20% 
per Ki Sphere obtained; chance of evading 
enemy's attack (including Super Attack) +10% 
at start of each turn (up to 30%); changes 
TEQ Ki Spheres to INT Ki Spheres when there 
is an ally whose name includes ""Goku"" (Youth, 
Captain Ginyu, Jr., etc. excluded) attacking 
in the same turn; recovers HP with sweet treats",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2725,Divine Warriors' Breath,"ATK & DEF +100%; plus an additional 
Ki +1 per Type Ki Sphere obtained; 
chance of performing a critical hit +7% 
per Rainbow Ki Sphere obtained",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2726,Divine Warriors in Sync,"ATK & DEF +120%; plus an additional 
Ki +1 per Type Ki Sphere obtained; 
chance of performing a critical hit +7% 
per Rainbow Ki Sphere obtained",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2727,Super Saiyan God Duo,"Activates the Entrance Animation upon the 
character's entry (once only), guards all attacks 
for 1 turn from the character's entry turn plus an 
additional Ki +1 per Type Ki Sphere obtained and 
ATK & DEF +77% for 7 turns from the character's 
entry turn; ATK & DEF +120%; plus an additional Ki +1 
per Type Ki Sphere obtained; chance of performing 
a critical hit +7% per Rainbow Ki Sphere obtained; 
launches an additional Super Attack when Ki is 20 or more; 
attacks effective against all Types when Ki is 24",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2728,Super Saiyan Blue Transformation!,"ATK & DEF +177%; plus an additional Ki +2 
per Type Ki Sphere obtained; chance of performing 
a critical hit and chance of evading enemy's attack 
(including Super Attack) +7% per Rainbow Ki Sphere 
obtained; attacks effective against all Types 
when Ki is 16 or more; launches an additional 
Super Attack when Ki is 20 or more; medium chance 
of performing a critical hit; medium chance of 
evading enemy's attack (including Super Attack)",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2729,Power to Survive,"ATK & DEF +140%; 
plus an additional ATK & DEF +40% 
when performing a Super Attack; 
disables enemy's guard with 2 or more 
Ki Spheres obtained; deliver the final blow 
to recover 26% HP at the end of turn",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2730,Fight to Survive,"ATK & DEF +180%; plus an additional 
ATK & DEF +80% when performing a Super Attack; 
disables enemy's guard with 2 or more Ki Spheres 
obtained; launches an additional Super Attack with 
6 or more Ki Spheres obtained; attacks effective 
against all Types if the target enemy's HP is 
80% or less when attacking; deliver the final blow 
to recover 26% HP at the end of turn",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2731,Warrior Race's Resonance,"ATK & DEF +100%; plus an additional 
Ki +1 per Type Ki Sphere obtained; 
chance of performing a critical hit +7% 
per Rainbow Ki Sphere obtained",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2732,Warrior Race's Rivalry,"ATK & DEF +120%; plus an additional 
Ki +1 per Type Ki Sphere obtained; 
chance of performing a critical hit +7% 
per Rainbow Ki Sphere obtained",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2733,Super Saiyan 4 Duo,"Activates the Entrance Animation upon the 
character's entry (once only), guards all attacks 
for 1 turn from the character's entry turn plus an 
additional Ki +1 per Type Ki Sphere obtained and 
ATK & DEF +77% for 7 turns from the character's 
entry turn; ATK & DEF +120%; plus an additional Ki +1 
per Type Ki Sphere obtained; chance of performing 
a critical hit +7% per Rainbow Ki Sphere obtained; 
launches an additional Super Attack when Ki is 20 or more; 
attacks effective against all Types when Ki is 24",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2734,Super Gogeta Is Here!,"ATK & DEF +177%; plus an additional Ki +2 
per Type Ki Sphere obtained; chance of performing 
a critical hit +7% and reduces damage received by 7% 
per Rainbow Ki Sphere obtained; attacks effective 
against all Types; medium chance of performing 
a critical hit; high chance of launching an additional 
Super Attack; high chance of nullifying enemy's 
Super Attack and countering with tremendous power",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2735,When Wishes Backfire,"ATK & DEF +70%; plus an additional ATK & DEF +30% 
when attacking with 2 or more Ki Spheres obtained; plus an 
additional ATK & DEF +30% when attacking with 3 or more 
Ki Spheres obtained; plus an additional ATK & DEF +30% 
when attacking with 4 or more Ki Spheres obtained; 
disables enemy's guard with 5 or more Ki Spheres obtained; 
medium chance of performing a critical hit with 6 or more 
Ki Spheres obtained; plus an additional ATK & DEF +50% 
when attacking with 7 or more Ki Spheres obtained",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2736,Discharge of Evil,"ATK & DEF +100%; randomly changes Ki Spheres of 
a certain Type to Rainbow Ki Spheres; plus an additional 
ATK & DEF +50% when attacking with 2 or more Ki Spheres 
obtained; plus an additional ATK & DEF +50% when attacking with 
3 or more Ki Spheres obtained; plus an additional ATK & DEF +50% 
when attacking with 4 or more Ki Spheres obtained; disables enemy's 
guard with 5 or more Ki Spheres obtained; high chance of performing 
a critical hit with 6 or more Ki Spheres obtained; plus an additional 
ATK & DEF +70% and high chance of launching an additional 
Super Attack when attacking with 7 or more Ki Spheres obtained",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2737,Sprinting New-Generation,"ATK & DEF +50%; plus an additional ATK +59% 
when there is an ally whose name includes ""Goku"" 
(Youth, Captain Ginyu, Jr., etc. excluded) on the team",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2738,Strong Fraternal Bond,"ATK & DEF +70%; Ki +1 plus an additional ATK +70% 
when there is an ally whose name includes ""Goku"" 
(Youth, Captain Ginyu, Jr., etc. excluded) on the team",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2739,Sons of Great Fathers,"Activates the Entrance Animation upon the 
character's entry (once only) and Ki +3 and 
ATK & DEF +70% for 7 turns from the character's 
entry turn; ATK & DEF +70%; Ki +1 plus an additional 
ATK +70% when there is an ally whose name includes 
""Goku"" (Youth, Captain Ginyu, Jr., etc. excluded) 
on the team; Ki +1 plus an additional DEF +70% 
when there is an ally whose name includes 
""Vegeta"" (Kid, Jr., etc. excluded) on the team",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2740,Long-Standing Emotions,"ATK & DEF +60%; 
plus an additional ATK & DEF +11% 
with each attack performed (up to 22%)",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2741,Matrimonial Teamwork,"ATK & DEF +80%; 
plus an additional ATK & DEF +22% 
with each attack performed (up to 44%); 
medium chance of launching 
an additional Super Attack",2024-04-30 09:29:15.803836,2024-04-30 09:29:15.803836
2742,Lonely Anguish,"ATK & DEF +60%; 
plus an additional ATK & DEF +30% 
when performing a Super Attack",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2743,Beloved Wife's Support,"ATK & DEF +80%; plus an additional 
ATK & DEF +40% when performing a Super Attack; 
reduces damage received by 10%; changes into 
a different battle suit when conditions are met",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2744,Beloved Wife's Support,"ATK & DEF +80%; plus an additional 
ATK & DEF +40% when performing a Super Attack; 
reduces damage received by 10%; changes into 
a different battle suit when conditions are met",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2745,Beloved Wife's Gift,"ATK & DEF +90%; 
plus an additional ATK & DEF +44% 
when performing a Super Attack; 
reduces damage received by 10%; 
medium chance of an additional 
damage reduction of 10%",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2746,Infinite Ultimate Battle!,"ATK & DEF +77%; Ki +1 (up to +7) 
plus an additional ATK & DEF +11% (up to 77%) 
with each turn passed from the start of battle, 
plus an additional ATK +77% starting from the 7th turn; 
performs a critical hit with 7 or more Ki Spheres obtained",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2747,Kai-Imparted Skill,"ATK & DEF +80%; 
plus an additional ATK +30% 
when performing a Super Attack; 
randomly changes Ki Spheres of a certain Type 
(STR excluded) to STR Ki Spheres; 
medium chance of performing a critical hit",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2748,Skill Acquired at Great Risk,"ATK & DEF +100%; 
plus an additional ATK & DEF +40% 
when performing a Super Attack; 
randomly changes Ki Spheres of a certain Type 
(STR excluded) to STR Ki Spheres; 
medium chance of performing a critical hit",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2749,Power-Doubling Skill,"If there is an enemy whose name includes ""Vegeta"" 
(Kid, Jr., etc. excluded) at start of character's attacking turn, 
activates the Entrance Animation (once only) and Ki +3 
and ATK +70% for the rest of battle; ATK & DEF +100%; 
Ki +7 for 7 turns from the character's entry turn; 
plus an additional ATK & DEF +59% when performing 
a Super Attack, plus an additional ATK +59% if it is 
an Ultra Super Attack; randomly changes Ki Spheres 
of a certain Type (STR excluded) to STR Ki Spheres; 
high chance of performing a critical hit",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2750,Fighting with Ease,"Ki +2 and ATK & DEF +80%; 
plus an additional ATK & DEF +30% 
when performing a Super Attack; 
medium chance of guarding all attacks",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2751,Fighting on One's Own Terms,"Ki +3 and ATK & DEF +100%; 
plus an additional ATK & DEF +40% 
when performing a Super Attack; 
medium chance of guarding all attacks",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2752,Overwhelming Combat,"If there is an enemy whose name includes 
""Goku"" (Youth, Captain Ginyu, Jr., etc. excluded) 
at start of character's attacking turn, activates the 
Entrance Animation (once only) and Ki +3 and ATK +60% 
for the rest of battle; Ki +3 and ATK & DEF +100%; 
plus an additional ATK & DEF +60% when performing 
a Super Attack, plus an additional DEF +60% 
if it is an Ultra Super Attack; guards all attacks; 
plus an additional Ki +3 and ATK +30% 
within the same turn when guard is activated",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2753,Super Elite's Giant Ape Transformation,Ki +5,2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2754,Plus Energy of Justice,"Extreme Class enemies' ATK & DEF -20%; 
ATK & DEF +150%; high chance of attacks 
being effective against all Types; plus an 
additional ATK & DEF +25% (up to 50%) 
for 5 turns with each Super Attack performed; 
great chance of nullifying enemy's Super Attack 
and countering with tremendous power",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2755,Minus Energy of Evil,"All enemies' ATK & DEF -20%; 
ATK & DEF +150%; plus an additional 
ATK & DEF +10% with each attack performed 
(up to 70%); launches an additional attack that 
has a medium chance of becoming a Super Attack",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2756,Godly Fighting Style,"Ki +3 and ATK & DEF +150%; 
randomly changes Ki Spheres of a certain Type 
to Rainbow Ki Spheres; ATK & DEF +7% per 
Ki Sphere obtained; plus an additional ATK & DEF +77% 
with 2 or more Rainbow Ki Spheres obtained; 
reduces damage received by 77% when there is 
a ""Movie Bosses"" or ""Pure Saiyans"" Category enemy",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
2757,Divine Pressure,"Ki +3 and ATK & DEF +150%; 
high chance of guarding all attacks; 
plus an additional ATK & DEF +77% for 3 turns 
after receiving an attack; medium chance of 
launching an additional Super Attack; great chance of 
stunning the attacked enemy when there is a 
""Movie Bosses"" or ""Pure Saiyans"" Category enemy",2024-04-30 09:29:15.812499,2024-04-30 09:29:15.812499
