id,skill_type,skill_id,description,created_at,updated_at
373,PassiveSkill,2003388,"Fuses when HP is 50% or less 
starting from the 6th turn 
from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
374,PassiveSkill,5003389,"Transforms starting from the 4th turn 
from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
375,PassiveSkill,5003390,"Transforms starting from the 4th turn 
from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
376,PassiveSkill,6003391,"Transforms starting from the 4th turn 
from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
377,PassiveSkill,6003392,"Transforms starting from the 4th turn 
from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
378,StandbySkill,18,"Can be activated when HP is 59% or less 
starting from the 6th turn from 
the character's entry turn (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
379,StandbySkill,20,"Can be activated when HP is 59% or less 
starting from the 6th turn from 
the character's entry turn (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
380,PassiveSkill,14003449,"Turns into Giant Form 
when HP is 60% or less starting from 
the 4th turn from the start of battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
381,PassiveSkill,14003450,"Turns into Giant Form 
when HP is 60% or less starting from 
the 4th turn from the start of battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
382,ActiveSkill,240,"Can be activated when HP is 70% or more 
with another ""Namekians"" Category ally 
on the team starting from the 4th turn 
from the start of battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
383,ActiveSkill,241,"Can be activated when HP is 70% or more 
with another ""Namekians"" Category ally 
on the team starting from the 4th turn 
from the start of battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
384,PassiveSkill,5003481,"40% chance of consuming Cell and transforming 
when HP is 40% or more starting from 
the 4th turn from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
385,PassiveSkill,5003482,"40% chance of consuming Cell and transforming 
when HP is 40% or more starting from 
the 4th turn from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
386,PassiveSkill,5003494,"Has a chance of turning 
into Giant Ape (up to 2 times)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
387,StandbySkill,23,"Can be activated after the character receives 
an attack 5 or more times in battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
388,StandbySkill,26,"Can be activated after the character receives 
an attack 5 or more times in battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
389,FinishSkill,28,"Can be activated when charge count 
is 30 or more (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
390,FinishSkill,31,"Can be activated when charge count 
is 30 or more (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
391,ActiveSkill,245,"Can be activated when HP is 70% or less 
starting from the 5th turn from the 
character's entry turn, or when there is 
another ""Future Saga"" Category ally attacking 
in the same turn or a ""Future Saga"" Category 
enemy starting from the 7th turn from 
the character's entry turn (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
392,ActiveSkill,246,"Can be activated when HP is 70% or less 
starting from the 5th turn from the 
character's entry turn, or when there is 
another ""Future Saga"" Category ally attacking 
in the same turn or a ""Future Saga"" Category 
enemy starting from the 7th turn from 
the character's entry turn (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
393,ActiveSkill,249,"Can be activated when HP is 70% or less 
starting from the 5th turn from the 
character's entry turn, or when there is 
another ""Future Saga"" Category ally attacking 
in the same turn or a ""Future Saga"" Category 
enemy starting from the 7th turn from 
the character's entry turn (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
394,ActiveSkill,251,"Can be activated when HP is 70% or less 
starting from the 5th turn from the 
character's entry turn, or when there is 
another ""Future Saga"" Category ally attacking 
in the same turn or a ""Future Saga"" Category 
enemy starting from the 7th turn from 
the character's entry turn (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
395,PassiveSkill,5003535,"Turns into Giant Ape when 
HP is 50% or less starting from the 4th turn 
from the start of battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
396,PassiveSkill,5003536,"Turns into Giant Ape when 
HP is 50% or less starting from the 4th turn 
from the start of battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
397,PassiveSkill,7003546,"Transforms at start of next attacking turn if the 
character performs 5 or more attacks in battle, 
or when there is an enemy whose name includes 
""Cell"" (characters such as Cell Jr. excluded) 
starting from the 5th turn from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
398,PassiveSkill,7003547,"Transforms at start of next attacking turn if the 
character performs 5 or more attacks in battle, 
or when there is an enemy whose name includes 
""Cell"" (characters such as Cell Jr. excluded) 
starting from the 5th turn from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
399,PassiveSkill,5003560,"Performs Potara Fusion starting from 
the 3rd turn from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
400,StandbySkill,29,"Can be activated starting from the 5th turn 
from the character's entry turn (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
401,StandbySkill,32,"Can be activated starting from the 5th turn 
from the character's entry turn (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
402,PassiveSkill,7003578,"Transforms when HP is 58% or more 
with an ally whose name includes ""Trunks"" 
(Kid and GT excluded) on the team starting 
from the 4th turn from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
403,PassiveSkill,6003854,"Transforms when HP is 60% or more 
starting from the 4th turn from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
404,PassiveSkill,5003858,"Transforms starting from the 3rd turn 
from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
405,PassiveSkill,5003859,Transforms upon entering next attacking turn,2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
406,PassiveSkill,5003860,Transforms upon entering next attacking turn,2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
407,PassiveSkill,5003861,Transforms upon entering next attacking turn,2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
408,PassiveSkill,9003863,"Turns into Giant Ape when 
HP is 40% or less (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
409,PassiveSkill,4003556,"Transforms starting from the 3rd turn 
from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
410,PassiveSkill,3876,Transforms upon entering attacking turn,2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
411,StandbySkill,35,"Can be activated starting from the 4th turn 
from the start of battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
412,StandbySkill,38,"Can be activated starting from the 4th turn 
from the start of battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
413,ActiveSkill,259,"Can be activated when HP is 66% or less 
with another ""Power of Wishes"" Category ally 
attacking in the same turn, or starting from 
the 6th turn from the start of battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
414,ActiveSkill,258,"Can be activated when HP is 66% or less 
with another ""Power of Wishes"" Category ally 
attacking in the same turn, or starting from 
the 6th turn from the start of battle (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
415,PassiveSkill,6003904,"Has a chance of turning 
into Giant Ape (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
416,PassiveSkill,7003905,"Has a rare chance of turning 
into Giant Ape (once only)",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
417,PassiveSkill,13003933,"Exchanges with Vegeta when 
HP is 50% or less starting from 
the 4th turn from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
418,PassiveSkill,7003922,"Transforms starting from the 5th turn 
from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
419,PassiveSkill,7003923,"Transforms starting from the 5th turn 
from the start of battle",2024-05-17 11:39:42.096514,2024-05-17 11:39:42.096514
420,PassiveSkill,12003939,"If HP is 70% or less at start of character's attacking turn, 
or starting from the 7th turn from the start of battle, 
revives with 70% HP recovered by exchanging 
with Gohan (Kid) when the character or 
an ally attacking in the same turn is KO'd (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
421,PassiveSkill,12003940,"If HP is 70% or less at start of character's attacking turn, 
or starting from the 7th turn from the start of battle, 
revives with 70% HP recovered by exchanging 
with Gohan (Kid) when the character or 
an ally attacking in the same turn is KO'd (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
422,ActiveSkill,261,"Can be activated when facing 
only 1 enemy starting from the 5th turn 
from the start of battle (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
423,ActiveSkill,262,"Can be activated when facing 
only 1 enemy starting from the 5th turn 
from the start of battle (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
424,PassiveSkill,8003965,"Absorbs Androids #14 and #15's parts and 
transforms when there are another 2 or more 
""Androids"" Category allies on the team starting 
from the 5th turn from the start of battle",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
425,PassiveSkill,12003969,"Has a chance of turning 
into Giant Form (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
426,PassiveSkill,14003970,"Has a rare chance of turning 
into Giant Form (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
427,StandbySkill,40,"Can be activated when HP is 70% or less 
starting from the 3rd turn from the start of battle, 
or starting from the 6th turn from 
the start of battle (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
428,StandbySkill,42,"Can be activated when HP is 70% or less 
starting from the 3rd turn from the start of battle, 
or starting from the 6th turn from 
the start of battle (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
429,ActiveSkill,268,"Can be activated when HP is 70% or less 
starting from the 3rd turn from the start of battle, 
or starting from the 6th turn from 
the start of battle (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
430,ActiveSkill,269,"Can be activated when HP is 70% or less 
starting from the 3rd turn from the start of battle, 
or starting from the 6th turn from 
the start of battle (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
431,PassiveSkill,8003999,"Absorbs Androids #14 and #15's parts and 
transforms when there are another 2 or more 
""Androids"" Category allies on the team starting 
from the 5th turn from the start of battle",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
432,PassiveSkill,8004000,"Absorbs Androids #14 and #15's parts and 
transforms when there are another 2 or more 
""Androids"" Category allies on the team starting 
from the 5th turn from the start of battle",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
433,PassiveSkill,18004001,Evolves when HP is 40% or less,2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
434,PassiveSkill,18004002,Evolves when HP is 40% or less,2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
437,ActiveSkill,279,"Can be activated when all allies attacking 
in the same turn are ""Super Bosses"" Category 
characters starting from the 4th turn from 
the start of battle, or starting from the 6th turn 
from the start of battle (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
438,ActiveSkill,281,"Can be activated when all allies attacking 
in the same turn are ""Super Bosses"" Category 
characters starting from the 4th turn from 
the start of battle, or starting from the 6th turn 
from the start of battle (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
443,PassiveSkill,6004052,"Transforms starting from the 3rd turn 
from the start of battle",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
444,PassiveSkill,7004053,Transforms starting from next attacking turn,2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
449,PassiveSkill,6004066,"Transforms starting from the 3rd turn 
from the start of battle",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
450,PassiveSkill,7004067,Transforms starting from next attacking turn,2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
451,PassiveSkill,6004068,"Transforms starting from the 3rd turn 
from the start of battle",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
452,PassiveSkill,7004069,Transforms starting from next attacking turn,2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
453,ActiveSkill,293,"Can be activated when HP is 18% or more 
starting from the 3rd turn from 
the start of battle (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
454,ActiveSkill,295,"Can be activated when HP is 18% or more 
starting from the 3rd turn from 
the start of battle (once only)",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
457,PassiveSkill,7004109,"Transforms starting from the 3rd turn 
from the start of battle",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
459,PassiveSkill,7004143,"Exchanges with Majin Buu (Pure Evil) 
starting from the 3rd turn from the start of battle",2024-05-17 11:39:42.101550,2024-05-17 11:39:42.101550
