id,lv,exp_type,exp_total,created_at,updated_at
679,79,10,283476,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
680,80,10,294447,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
681,81,10,305698,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
682,82,10,317233,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
683,83,10,329053,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
684,84,10,341164,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
685,85,10,353568,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
686,86,10,366270,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
687,87,10,379272,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
688,88,10,392578,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
689,89,10,406192,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
690,90,10,420117,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
691,91,10,434357,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
692,92,10,448915,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
693,93,10,463795,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
694,94,10,478999,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
695,95,10,494533,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
696,96,10,510399,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
697,97,10,526601,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
698,98,10,543141,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
699,99,10,560025,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
700,100,10,577255,2024-02-27 09:30:35.974027,2024-02-27 09:30:35.974027
701,101,10,594835,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
702,102,10,612768,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
703,103,10,631059,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
704,104,10,649709,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
705,105,10,668724,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
706,106,10,688105,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
707,107,10,707858,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
708,108,10,727985,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
709,109,10,748491,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
710,110,10,769377,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
711,111,10,790649,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
712,112,10,812309,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
713,113,10,834362,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
714,114,10,856809,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
715,115,10,879656,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
716,116,10,902906,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
717,117,10,926561,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
718,118,10,950626,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
719,119,10,975105,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
720,120,10,1000000,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
721,1,11,0,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
722,2,11,2,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
723,3,11,23,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
724,4,11,60,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
725,5,11,108,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
726,6,11,174,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
727,7,11,268,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
728,8,11,398,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
729,9,11,566,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
730,10,11,780,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
731,11,11,1044,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
732,12,11,1363,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
733,13,11,1743,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
734,14,11,2188,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
735,15,11,2705,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
736,16,11,3298,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
737,17,11,3973,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
738,18,11,4736,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
739,19,11,5590,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
740,20,11,6542,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
741,21,11,7597,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
742,22,11,8760,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
743,23,11,10036,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
744,24,11,11431,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
745,25,11,12950,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
746,26,11,14598,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
747,27,11,16380,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
748,28,11,18303,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
749,29,11,20370,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
750,30,11,22588,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
751,31,11,24961,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
752,32,11,27495,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
753,33,11,30196,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
754,34,11,33067,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
755,35,11,36116,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
756,36,11,39346,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
757,37,11,42764,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
758,38,11,46374,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
759,39,11,50181,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
760,40,11,54192,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
761,41,11,58411,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
762,42,11,62844,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
763,43,11,67496,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
764,44,11,72372,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
765,45,11,77477,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
766,46,11,82817,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
767,47,11,88397,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
768,48,11,94222,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
769,49,11,100297,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
770,50,11,106629,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
771,51,11,113221,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
772,52,11,120080,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
773,53,11,127210,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
774,54,11,134618,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
775,55,11,142307,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
776,56,11,150284,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
777,57,11,158554,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
778,58,11,167121,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
779,59,11,175992,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
780,60,11,185171,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
781,61,11,194665,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
782,62,11,204477,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
783,63,11,214613,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
784,64,11,225080,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
785,65,11,235881,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
786,66,11,247022,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
787,67,11,258509,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
788,68,11,270346,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
789,69,11,282539,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
790,70,11,295094,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
791,71,11,308015,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
792,72,11,321308,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
793,73,11,334979,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
794,74,11,349031,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
795,75,11,363471,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
796,76,11,378304,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
797,77,11,393536,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
798,78,11,409170,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
799,79,11,425214,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
800,80,11,441671,2024-02-27 09:30:35.980324,2024-02-27 09:30:35.980324
801,81,11,458548,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
802,82,11,475849,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
803,83,11,493580,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
804,84,11,511746,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
805,85,11,530353,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
806,86,11,549405,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
807,87,11,568908,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
808,88,11,588868,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
809,89,11,609289,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
810,90,11,630176,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
811,91,11,651536,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
812,92,11,673373,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
813,93,11,695692,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
814,94,11,718499,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
815,95,11,741800,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
816,96,11,765599,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
817,97,11,789901,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
818,98,11,814712,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
819,99,11,840038,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
820,100,11,865883,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
821,101,11,892253,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
822,102,11,919153,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
823,103,11,946588,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
824,104,11,974564,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
825,105,11,1003086,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
826,106,11,1032158,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
827,107,11,1061788,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
828,108,11,1091978,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
829,109,11,1122736,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
830,110,11,1154066,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
831,111,11,1185974,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
832,112,11,1218464,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
833,113,11,1251543,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
834,114,11,1285214,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
835,115,11,1319485,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
836,116,11,1354359,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
837,117,11,1389842,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
838,118,11,1425940,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
839,119,11,1462657,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
840,120,11,1500000,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
841,1,12,0,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
842,2,12,3,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
843,3,12,31,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
844,4,12,80,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
845,5,12,144,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
846,6,12,232,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
847,7,12,358,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
848,8,12,530,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
849,9,12,755,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
850,10,12,1040,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
851,11,12,1392,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
852,12,12,1817,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
853,13,12,2324,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
854,14,12,2918,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
855,15,12,3607,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
856,16,12,4398,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
857,17,12,5298,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
858,18,12,6314,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
859,19,12,7453,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
860,20,12,8723,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
861,21,12,10129,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
862,22,12,11680,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
863,23,12,13381,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
864,24,12,15241,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
865,25,12,17266,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
866,26,12,19464,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
867,27,12,21841,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
868,28,12,24404,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
869,29,12,27160,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
870,30,12,30117,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
871,31,12,33282,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
872,32,12,36661,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
873,33,12,40261,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
874,34,12,44090,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
875,35,12,48154,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
876,36,12,52461,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
877,37,12,57018,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
878,38,12,61832,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
879,39,12,66909,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
880,40,12,72256,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
881,41,12,77882,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
882,42,12,83792,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
883,43,12,89995,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
884,44,12,96496,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
885,45,12,103303,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
886,46,12,110422,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
887,47,12,117862,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
888,48,12,125629,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
889,49,12,133730,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
890,50,12,142172,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
891,51,12,150962,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
892,52,12,160107,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
893,53,12,169614,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
894,54,12,179490,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
895,55,12,189743,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
896,56,12,200379,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
897,57,12,211405,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
898,58,12,222828,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
899,59,12,234656,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
900,60,12,246895,2024-02-27 09:30:35.986673,2024-02-27 09:30:35.986673
901,61,12,259553,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
902,62,12,272636,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
903,63,12,286151,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
904,64,12,300106,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
905,65,12,314508,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
906,66,12,329363,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
907,67,12,344678,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
908,68,12,360462,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
909,69,12,376719,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
910,70,12,393459,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
911,71,12,410687,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
912,72,12,428411,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
913,73,12,446638,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
914,74,12,465375,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
915,75,12,484629,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
916,76,12,504406,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
917,77,12,524714,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
918,78,12,545560,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
919,79,12,566952,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
920,80,12,588895,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
921,81,12,611397,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
922,82,12,634466,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
923,83,12,658107,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
924,84,12,682329,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
925,85,12,707137,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
926,86,12,732540,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
927,87,12,758545,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
928,88,12,785157,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
929,89,12,812385,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
930,90,12,840235,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
931,91,12,868714,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
932,92,12,897830,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
933,93,12,927590,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
934,94,12,957999,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
935,95,12,989067,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
936,96,12,1020798,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
937,97,12,1053202,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
938,98,12,1086283,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
939,99,12,1120051,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
940,100,12,1154511,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
941,101,12,1189671,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
942,102,12,1225537,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
943,103,12,1262118,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
944,104,12,1299419,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
945,105,12,1337448,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
946,106,12,1376211,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
947,107,12,1415717,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
948,108,12,1455971,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
949,109,12,1496982,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
950,110,12,1538755,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
951,111,12,1581299,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
952,112,12,1624619,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
953,113,12,1668724,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
954,114,12,1713619,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
955,115,12,1759313,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
956,116,12,1805812,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
957,117,12,1853123,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
958,118,12,1901253,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
959,119,12,1950210,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
960,120,12,2000000,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
961,1,13,0,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
962,2,13,5,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
963,3,13,47,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
964,4,13,121,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
965,5,13,216,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
966,6,13,348,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
967,7,13,537,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
968,8,13,796,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
969,9,13,1133,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
970,10,13,1561,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
971,11,13,2088,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
972,12,13,2726,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
973,13,13,3486,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
974,14,13,4377,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
975,15,13,5411,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
976,16,13,6597,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
977,17,13,7947,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
978,18,13,9472,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
979,19,13,11180,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
980,20,13,13084,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
981,21,13,15194,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
982,22,13,17520,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
983,23,13,20072,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
984,24,13,22862,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
985,25,13,25900,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
986,26,13,29196,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
987,27,13,32761,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
988,28,13,36606,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
989,29,13,40741,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
990,30,13,45176,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
991,31,13,49923,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
992,32,13,54991,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
993,33,13,60392,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
994,34,13,66135,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
995,35,13,72232,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
996,36,13,78692,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
997,37,13,85528,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
998,38,13,92748,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
999,39,13,100363,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
1000,40,13,108385,2024-02-27 09:30:35.993031,2024-02-27 09:30:35.993031
1001,41,13,116823,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1002,42,13,125689,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1003,43,13,134992,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1004,44,13,144744,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1005,45,13,154954,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1006,46,13,165634,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1007,47,13,176794,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1008,48,13,188444,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1009,49,13,200595,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1010,50,13,213258,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1011,51,13,226443,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1012,52,13,240160,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1013,53,13,254421,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1014,54,13,269236,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1015,55,13,284615,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1016,56,13,300569,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1017,57,13,317108,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
1018,58,13,334243,2024-02-27 09:30:35.999610,2024-02-27 09:30:35.999610
