id,z_battle_first_reward_set_id,item_id,item_type,quantity,card_exp_init,created_at,updated_at
6165,1641,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6166,1641,100632,AwakeningItem,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6167,1641,100642,AwakeningItem,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6168,1641,100652,AwakeningItem,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6169,1641,1,PotentialItem,360,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6170,1642,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6171,1642,100632,AwakeningItem,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6172,1642,100642,AwakeningItem,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6173,1642,100652,AwakeningItem,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6174,1642,6,PotentialItem,260,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6175,1643,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6176,1643,100632,AwakeningItem,2,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6177,1643,100642,AwakeningItem,2,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6178,1643,100652,AwakeningItem,2,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6179,1643,11,PotentialItem,30,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6180,1644,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6181,1644,100632,AwakeningItem,2,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6182,1644,100642,AwakeningItem,2,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6183,1644,100652,AwakeningItem,2,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6184,1644,1,PotentialItem,360,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6185,1645,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6186,1645,100632,AwakeningItem,4,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6187,1645,100642,AwakeningItem,4,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6188,1645,100652,AwakeningItem,4,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6189,1645,6,PotentialItem,260,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6190,1645,1012230,Card,2,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6191,1646,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6192,1646,100632,AwakeningItem,4,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6193,1646,100642,AwakeningItem,4,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6194,1646,100652,AwakeningItem,4,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6195,1646,15,PotentialItem,30,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6196,1647,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6197,1647,100632,AwakeningItem,5,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6198,1647,100642,AwakeningItem,5,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6199,1647,100652,AwakeningItem,5,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6200,1647,5,PotentialItem,360,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6201,1648,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6202,1648,100632,AwakeningItem,6,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6203,1648,100642,AwakeningItem,6,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6204,1648,100652,AwakeningItem,6,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6205,1648,10,PotentialItem,260,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6206,1649,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6207,1649,100632,AwakeningItem,7,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6208,1649,100642,AwakeningItem,7,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6209,1649,100652,AwakeningItem,7,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6210,1649,15,PotentialItem,30,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6211,1650,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6212,1650,100632,AwakeningItem,8,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6213,1650,100642,AwakeningItem,8,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6214,1650,100652,AwakeningItem,8,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6215,1650,5,PotentialItem,360,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6216,1650,10,PotentialItem,260,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6217,1650,15,PotentialItem,30,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6218,1650,1012270,Card,2,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6219,1651,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6220,1651,100633,AwakeningItem,4,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6221,1651,100643,AwakeningItem,4,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6222,1651,100653,AwakeningItem,4,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6223,1651,1,PotentialItem,250,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6224,1651,5,PotentialItem,250,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6225,1652,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6226,1652,100633,AwakeningItem,5,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6227,1652,100643,AwakeningItem,5,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6228,1652,100653,AwakeningItem,5,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6229,1652,6,PotentialItem,200,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6230,1652,10,PotentialItem,200,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6231,1653,11,Point::Stone,1,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6232,1653,100633,AwakeningItem,6,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6233,1653,100643,AwakeningItem,6,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6234,1653,100653,AwakeningItem,6,0,2024-02-27 09:33:20.833720,2024-02-27 09:33:20.833720
6235,1653,11,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6236,1653,15,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6237,1654,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6238,1654,100633,AwakeningItem,7,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6239,1654,100643,AwakeningItem,7,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6240,1654,100653,AwakeningItem,7,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6241,1654,1,PotentialItem,250,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6242,1654,5,PotentialItem,250,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6243,1655,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6244,1655,100633,AwakeningItem,8,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6245,1655,100643,AwakeningItem,8,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6246,1655,100653,AwakeningItem,8,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6247,1655,6,PotentialItem,200,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6248,1655,10,PotentialItem,200,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6249,1655,1012270,Card,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6250,1655,1012230,Card,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6251,1656,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6252,1656,100634,AwakeningItem,4,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6253,1656,100644,AwakeningItem,4,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6254,1656,100654,AwakeningItem,4,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6255,1656,11,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6256,1656,15,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6257,1657,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6258,1657,100634,AwakeningItem,5,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6259,1657,100644,AwakeningItem,5,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6260,1657,100654,AwakeningItem,5,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6261,1657,1,PotentialItem,250,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6262,1657,5,PotentialItem,250,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6263,1658,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6264,1658,100634,AwakeningItem,6,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6265,1658,100644,AwakeningItem,6,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6266,1658,100654,AwakeningItem,6,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6267,1658,6,PotentialItem,200,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6268,1658,10,PotentialItem,200,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6269,1659,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6270,1659,100634,AwakeningItem,7,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6271,1659,100644,AwakeningItem,7,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6272,1659,100654,AwakeningItem,7,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6273,1659,11,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6274,1659,15,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6275,1660,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6276,1660,100634,AwakeningItem,8,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6277,1660,100644,AwakeningItem,8,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6278,1660,100654,AwakeningItem,8,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6279,1660,1,PotentialItem,250,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6280,1660,5,PotentialItem,250,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6281,1660,6,PotentialItem,200,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6282,1660,10,PotentialItem,200,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6283,1660,11,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6284,1660,15,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6285,1660,1012270,Card,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6286,1660,1012230,Card,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6287,1661,1005480,Card,1,765122,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6444,1704,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6445,1704,100661,AwakeningItem,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6446,1704,5,PotentialItem,370,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6447,1705,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6448,1705,100661,AwakeningItem,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6449,1705,10,PotentialItem,270,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6450,1706,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6451,1706,100661,AwakeningItem,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6452,1706,15,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6453,1707,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6454,1707,100661,AwakeningItem,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6455,1707,5,PotentialItem,370,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6456,1708,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6457,1708,100661,AwakeningItem,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6458,1708,10,PotentialItem,270,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6459,1708,1012270,Card,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6460,1709,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6461,1709,100661,AwakeningItem,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6462,1709,15,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6463,1710,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6464,1710,100661,AwakeningItem,2,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6465,1710,5,PotentialItem,370,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6466,1711,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6467,1711,100661,AwakeningItem,2,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6468,1711,10,PotentialItem,270,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6469,1712,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6470,1712,100661,AwakeningItem,2,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6471,1712,15,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6472,1713,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6473,1713,100661,AwakeningItem,3,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6474,1713,5,PotentialItem,370,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6475,1713,10,PotentialItem,270,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6476,1713,15,PotentialItem,20,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6477,1713,1012270,Card,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6478,1714,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6479,1714,100662,AwakeningItem,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6480,1714,5,PotentialItem,430,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6481,1715,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6482,1715,100662,AwakeningItem,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6483,1715,10,PotentialItem,330,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6484,1716,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6485,1716,100662,AwakeningItem,2,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6486,1716,15,PotentialItem,30,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6487,1717,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6488,1717,100662,AwakeningItem,2,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6489,1717,5,PotentialItem,430,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6490,1718,11,Point::Stone,1,0,2024-02-27 09:33:20.842455,2024-02-27 09:33:20.842455
6491,1718,100662,AwakeningItem,4,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6492,1718,10,PotentialItem,330,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6493,1718,1012270,Card,2,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6494,1719,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6495,1719,100662,AwakeningItem,4,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6496,1719,15,PotentialItem,30,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6497,1720,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6498,1720,100662,AwakeningItem,5,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6499,1720,5,PotentialItem,430,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6500,1721,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6501,1721,100662,AwakeningItem,6,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6502,1721,10,PotentialItem,330,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6503,1722,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6504,1722,100662,AwakeningItem,7,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6505,1722,15,PotentialItem,30,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6506,1723,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6507,1723,100662,AwakeningItem,8,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6508,1723,5,PotentialItem,430,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6509,1723,10,PotentialItem,330,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6510,1723,15,PotentialItem,30,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6511,1723,1012270,Card,2,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6512,1724,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6513,1724,100663,AwakeningItem,4,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6514,1724,5,PotentialItem,500,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6515,1725,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6516,1725,100663,AwakeningItem,5,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6517,1725,10,PotentialItem,400,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6518,1726,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6519,1726,100663,AwakeningItem,6,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6520,1726,15,PotentialItem,40,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6521,1727,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6522,1727,100663,AwakeningItem,7,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6523,1727,5,PotentialItem,500,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6524,1728,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6525,1728,100663,AwakeningItem,8,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6526,1728,10,PotentialItem,400,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6527,1728,1012270,Card,2,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6528,1729,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6529,1729,100664,AwakeningItem,4,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6530,1729,15,PotentialItem,40,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6531,1730,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6532,1730,100664,AwakeningItem,5,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6533,1730,5,PotentialItem,500,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6534,1731,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6535,1731,100664,AwakeningItem,6,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6536,1731,10,PotentialItem,400,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6537,1732,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6538,1732,100664,AwakeningItem,7,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6539,1732,15,PotentialItem,40,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6540,1733,11,Point::Stone,1,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6541,1733,100664,AwakeningItem,8,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6542,1733,5,PotentialItem,500,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6543,1733,10,PotentialItem,400,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6544,1733,15,PotentialItem,40,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6545,1733,1012270,Card,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6546,1734,1005480,Card,1,765122,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6547,1735,11,Point::Stone,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6548,1735,100674,AwakeningItem,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6549,1735,4,PotentialItem,430,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6550,1735,9,PotentialItem,240,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6551,1735,14,PotentialItem,20,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6552,1736,11,Point::Stone,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6553,1736,100674,AwakeningItem,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6554,1736,4,PotentialItem,430,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6555,1736,9,PotentialItem,240,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6556,1736,14,PotentialItem,20,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6557,1737,11,Point::Stone,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6558,1737,100674,AwakeningItem,4,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6559,1737,4,PotentialItem,430,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6560,1737,9,PotentialItem,240,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6561,1737,14,PotentialItem,20,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6562,1738,11,Point::Stone,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6563,1738,100674,AwakeningItem,5,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6564,1738,4,PotentialItem,430,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6565,1738,9,PotentialItem,240,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6566,1738,14,PotentialItem,20,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6567,1739,11,Point::Stone,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6568,1739,100674,AwakeningItem,5,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6569,1739,4,PotentialItem,430,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6570,1739,9,PotentialItem,240,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6571,1739,14,PotentialItem,20,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6572,1739,1012260,Card,2,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6573,1740,11,Point::Stone,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6574,1740,100674,AwakeningItem,5,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6575,1740,4,PotentialItem,430,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6576,1740,9,PotentialItem,240,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6577,1740,14,PotentialItem,20,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6578,1741,11,Point::Stone,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6579,1741,100674,AwakeningItem,5,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6580,1741,4,PotentialItem,430,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6581,1741,9,PotentialItem,240,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6582,1741,14,PotentialItem,20,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6583,1742,11,Point::Stone,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6584,1742,100674,AwakeningItem,5,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6585,1742,4,PotentialItem,430,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6586,1742,9,PotentialItem,240,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6587,1742,14,PotentialItem,20,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6588,1743,11,Point::Stone,3,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6589,1743,100674,AwakeningItem,5,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
6590,1743,4,PotentialItem,430,0,2024-02-27 09:33:20.850920,2024-02-27 09:33:20.850920
