id,chain_battle_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
1959,430,3,PotentialItem,1000,0,INT Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1960,430,4,PotentialItem,1000,0,STR Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1961,430,5,PotentialItem,1000,0,PHY Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1962,431,2001,TreasureItem,200,0,Emblem of Cooperation x200,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1963,431,6,PotentialItem,500,0,AGL Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1964,431,7,PotentialItem,500,0,TEQ Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1965,431,8,PotentialItem,500,0,INT Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1966,431,9,PotentialItem,500,0,STR Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1967,431,10,PotentialItem,500,0,PHY Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1968,432,11,Point::Stone,3,0,Dragon Stone x3,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1969,432,2001,TreasureItem,250,0,Emblem of Cooperation x250,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1970,432,11,PotentialItem,50,0,AGL Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1971,432,12,PotentialItem,50,0,TEQ Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1972,432,13,PotentialItem,50,0,INT Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1973,432,14,PotentialItem,50,0,STR Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1974,432,15,PotentialItem,50,0,PHY Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1975,433,2001,TreasureItem,300,0,Emblem of Cooperation x300,"Deal 70 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1976,434,2001,TreasureItem,400,0,Emblem of Cooperation x400,"Deal 80 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1977,435,11,Point::Stone,4,0,Dragon Stone x4,"Deal 90 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1978,435,2001,TreasureItem,500,0,Emblem of Cooperation x500,"Deal 90 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1979,436,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1980,436,11,Point::Stone,5,0,Dragon Stone x5,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1981,436,2001,TreasureItem,600,0,Emblem of Cooperation x600,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1982,437,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle once.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1983,438,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle 2 times.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1984,439,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle 3 times.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1985,440,2001,TreasureItem,20,0,Emblem of Cooperation x20,"[Daily] Send a ""NICE"".",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1986,441,2001,TreasureItem,20,0,Emblem of Cooperation x20,Edit your Supporters.,2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1987,442,2001,TreasureItem,80,0,Emblem of Cooperation x80,Engage in a Chain Battle 10 times.,2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1988,443,2001,TreasureItem,100,0,Emblem of Cooperation x100,Engage in a Chain Battle 15 times.,2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1989,444,11,Point::Stone,1,0,Dragon Stone x1,Engage in a Chain Battle 20 times.,2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1990,444,2001,TreasureItem,150,0,Emblem of Cooperation x150,Engage in a Chain Battle 20 times.,2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1991,445,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Deal 500 million or more damage 
during the event period.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1992,445,11,Point::Stone,2,0,Dragon Stone x2,"Deal 500 million or more damage 
during the event period.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1993,445,2001,TreasureItem,100,0,Emblem of Cooperation x100,"Deal 500 million or more damage 
during the event period.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1994,446,1,CardStickerItem,1,0,Special Sticker x1,"Deal 1 billion or more damage 
during the event period.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1995,446,11,Point::Stone,3,0,Dragon Stone x3,"Deal 1 billion or more damage 
during the event period.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1996,446,2001,TreasureItem,150,0,Emblem of Cooperation x150,"Deal 1 billion or more damage 
during the event period.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1997,447,2001,TreasureItem,80,0,Emblem of Cooperation x80,"Deal 10 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1998,448,2001,TreasureItem,100,0,Emblem of Cooperation x100,"Deal 20 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
1999,449,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Deal 30 million or more damage 
in a single battle.",2024-04-30 09:32:18.247427,2024-04-30 09:32:18.247427
2000,449,11,Point::Stone,2,0,Dragon Stone x2,"Deal 30 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2001,449,2001,TreasureItem,120,0,Emblem of Cooperation x120,"Deal 30 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2002,450,2001,TreasureItem,150,0,Emblem of Cooperation x150,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2003,450,1,PotentialItem,1000,0,AGL Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2004,450,2,PotentialItem,1000,0,TEQ Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2005,450,3,PotentialItem,1000,0,INT Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2006,450,4,PotentialItem,1000,0,STR Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2007,450,5,PotentialItem,1000,0,PHY Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2008,451,2001,TreasureItem,200,0,Emblem of Cooperation x200,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2009,451,6,PotentialItem,500,0,AGL Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2010,451,7,PotentialItem,500,0,TEQ Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2011,451,8,PotentialItem,500,0,INT Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2012,451,9,PotentialItem,500,0,STR Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2013,451,10,PotentialItem,500,0,PHY Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2014,452,11,Point::Stone,3,0,Dragon Stone x3,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2015,452,2001,TreasureItem,250,0,Emblem of Cooperation x250,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2016,452,11,PotentialItem,50,0,AGL Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2017,452,12,PotentialItem,50,0,TEQ Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2018,452,13,PotentialItem,50,0,INT Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2019,452,14,PotentialItem,50,0,STR Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2020,452,15,PotentialItem,50,0,PHY Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2021,453,2001,TreasureItem,300,0,Emblem of Cooperation x300,"Deal 70 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2022,454,2001,TreasureItem,400,0,Emblem of Cooperation x400,"Deal 80 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2023,455,11,Point::Stone,4,0,Dragon Stone x4,"Deal 90 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2024,455,2001,TreasureItem,500,0,Emblem of Cooperation x500,"Deal 90 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2025,456,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2026,456,11,Point::Stone,5,0,Dragon Stone x5,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2027,456,2001,TreasureItem,600,0,Emblem of Cooperation x600,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2028,457,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle once.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2029,458,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle 2 times.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2030,459,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle 3 times.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2031,460,2001,TreasureItem,20,0,Emblem of Cooperation x20,"[Daily] Send a ""NICE"".",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2032,461,2001,TreasureItem,20,0,Emblem of Cooperation x20,Edit your Supporters.,2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2033,462,2001,TreasureItem,80,0,Emblem of Cooperation x80,Engage in a Chain Battle 10 times.,2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2034,463,2001,TreasureItem,100,0,Emblem of Cooperation x100,Engage in a Chain Battle 15 times.,2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2035,464,11,Point::Stone,1,0,Dragon Stone x1,Engage in a Chain Battle 20 times.,2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2036,464,2001,TreasureItem,150,0,Emblem of Cooperation x150,Engage in a Chain Battle 20 times.,2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2037,465,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Deal 500 million or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2038,465,11,Point::Stone,2,0,Dragon Stone x2,"Deal 500 million or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2039,465,2001,TreasureItem,100,0,Emblem of Cooperation x100,"Deal 500 million or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2040,466,1,CardStickerItem,1,0,Special Sticker x1,"Deal 1 billion or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2041,466,11,Point::Stone,3,0,Dragon Stone x3,"Deal 1 billion or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2042,466,2001,TreasureItem,150,0,Emblem of Cooperation x150,"Deal 1 billion or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2043,467,2001,TreasureItem,80,0,Emblem of Cooperation x80,"Deal 10 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2044,468,2001,TreasureItem,100,0,Emblem of Cooperation x100,"Deal 20 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2045,469,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Deal 30 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2046,469,11,Point::Stone,2,0,Dragon Stone x2,"Deal 30 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2047,469,2001,TreasureItem,120,0,Emblem of Cooperation x120,"Deal 30 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2048,470,2001,TreasureItem,150,0,Emblem of Cooperation x150,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2049,470,1,PotentialItem,1000,0,AGL Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2050,470,2,PotentialItem,1000,0,TEQ Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2051,470,3,PotentialItem,1000,0,INT Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2052,470,4,PotentialItem,1000,0,STR Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2053,470,5,PotentialItem,1000,0,PHY Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2054,471,2001,TreasureItem,200,0,Emblem of Cooperation x200,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2055,471,6,PotentialItem,500,0,AGL Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2056,471,7,PotentialItem,500,0,TEQ Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2057,471,8,PotentialItem,500,0,INT Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2058,471,9,PotentialItem,500,0,STR Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2059,471,10,PotentialItem,500,0,PHY Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2060,472,11,Point::Stone,3,0,Dragon Stone x3,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2061,472,2001,TreasureItem,250,0,Emblem of Cooperation x250,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2062,472,11,PotentialItem,50,0,AGL Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2063,472,12,PotentialItem,50,0,TEQ Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2064,472,13,PotentialItem,50,0,INT Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2065,472,14,PotentialItem,50,0,STR Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2066,472,15,PotentialItem,50,0,PHY Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2067,473,2001,TreasureItem,300,0,Emblem of Cooperation x300,"Deal 70 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2068,474,2001,TreasureItem,400,0,Emblem of Cooperation x400,"Deal 80 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2069,475,11,Point::Stone,4,0,Dragon Stone x4,"Deal 90 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2070,475,2001,TreasureItem,500,0,Emblem of Cooperation x500,"Deal 90 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2071,476,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2072,476,11,Point::Stone,5,0,Dragon Stone x5,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2073,476,2001,TreasureItem,600,0,Emblem of Cooperation x600,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2074,477,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle once.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2075,478,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle 2 times.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2076,479,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle 3 times.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2077,480,2001,TreasureItem,20,0,Emblem of Cooperation x20,"[Daily] Send a ""NICE"".",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2078,481,2001,TreasureItem,20,0,Emblem of Cooperation x20,Edit your Supporters.,2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2079,482,2001,TreasureItem,80,0,Emblem of Cooperation x80,Engage in a Chain Battle 10 times.,2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2080,483,2001,TreasureItem,100,0,Emblem of Cooperation x100,Engage in a Chain Battle 15 times.,2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2081,484,11,Point::Stone,1,0,Dragon Stone x1,Engage in a Chain Battle 20 times.,2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2082,484,2001,TreasureItem,150,0,Emblem of Cooperation x150,Engage in a Chain Battle 20 times.,2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2083,485,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Deal 500 million or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2084,485,11,Point::Stone,2,0,Dragon Stone x2,"Deal 500 million or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2085,485,2001,TreasureItem,100,0,Emblem of Cooperation x100,"Deal 500 million or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2086,486,1,CardStickerItem,1,0,Special Sticker x1,"Deal 1 billion or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2087,486,11,Point::Stone,3,0,Dragon Stone x3,"Deal 1 billion or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2088,486,2001,TreasureItem,150,0,Emblem of Cooperation x150,"Deal 1 billion or more damage 
during the event period.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2089,487,2001,TreasureItem,80,0,Emblem of Cooperation x80,"Deal 10 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2090,488,2001,TreasureItem,100,0,Emblem of Cooperation x100,"Deal 20 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2091,489,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,"Deal 30 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2092,489,11,Point::Stone,2,0,Dragon Stone x2,"Deal 30 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2093,489,2001,TreasureItem,120,0,Emblem of Cooperation x120,"Deal 30 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2094,490,2001,TreasureItem,150,0,Emblem of Cooperation x150,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2095,490,1,PotentialItem,1000,0,AGL Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2096,490,2,PotentialItem,1000,0,TEQ Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2097,490,3,PotentialItem,1000,0,INT Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2098,490,4,PotentialItem,1000,0,STR Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2099,490,5,PotentialItem,1000,0,PHY Potential Orb (S) x1000,"Deal 40 million or more damage 
in a single battle.",2024-04-30 09:32:18.257860,2024-04-30 09:32:18.257860
2100,491,2001,TreasureItem,200,0,Emblem of Cooperation x200,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2101,491,6,PotentialItem,500,0,AGL Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2102,491,7,PotentialItem,500,0,TEQ Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2103,491,8,PotentialItem,500,0,INT Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2104,491,9,PotentialItem,500,0,STR Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2105,491,10,PotentialItem,500,0,PHY Potential Orb (M) x500,"Deal 50 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2106,492,11,Point::Stone,3,0,Dragon Stone x3,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2107,492,2001,TreasureItem,250,0,Emblem of Cooperation x250,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2108,492,11,PotentialItem,50,0,AGL Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2109,492,12,PotentialItem,50,0,TEQ Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2110,492,13,PotentialItem,50,0,INT Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2111,492,14,PotentialItem,50,0,STR Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2112,492,15,PotentialItem,50,0,PHY Potential Orb (L) x50,"Deal 60 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2113,493,2001,TreasureItem,300,0,Emblem of Cooperation x300,"Deal 70 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2114,494,2001,TreasureItem,400,0,Emblem of Cooperation x400,"Deal 80 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2115,495,11,Point::Stone,4,0,Dragon Stone x4,"Deal 90 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2116,495,2001,TreasureItem,500,0,Emblem of Cooperation x500,"Deal 90 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2117,496,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2118,496,11,Point::Stone,5,0,Dragon Stone x5,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2119,496,2001,TreasureItem,600,0,Emblem of Cooperation x600,"Deal 100 million or more damage 
in a single battle.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2120,497,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle once.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2121,498,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle 2 times.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
2122,499,2001,TreasureItem,30,0,Emblem of Cooperation x30,"[Daily] 
Engage in a Chain Battle 3 times.",2024-04-30 09:32:18.267355,2024-04-30 09:32:18.267355
