id,chain_battle_ranking_gift_set_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
4225,137,13,PotentialItem,200,0,INT Potential Orb (L) x200,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4226,137,14,PotentialItem,200,0,STR Potential Orb (L) x200,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4227,137,15,PotentialItem,200,0,PHY Potential Orb (L) x200,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4228,137,6,PotentialItem,2000,0,AGL Potential Orb (M) x2000,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4229,137,7,PotentialItem,2000,0,TEQ Potential Orb (M) x2000,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4230,137,8,PotentialItem,2000,0,INT Potential Orb (M) x2000,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4231,137,9,PotentialItem,2000,0,STR Potential Orb (M) x2000,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4232,137,10,PotentialItem,2000,0,PHY Potential Orb (M) x2000,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4233,137,1,PotentialItem,3600,0,AGL Potential Orb (S) x3600,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4234,137,2,PotentialItem,3600,0,TEQ Potential Orb (S) x3600,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4235,137,3,PotentialItem,3600,0,INT Potential Orb (S) x3600,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4236,137,4,PotentialItem,3600,0,STR Potential Orb (S) x3600,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4237,137,5,PotentialItem,3600,0,PHY Potential Orb (S) x3600,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4238,137,1000,TrainingItem,8,0,Platinum Turtle Shell [AGL] x8,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4239,137,1001,TrainingItem,8,0,Platinum Turtle Shell [TEQ] x8,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4240,137,1002,TrainingItem,8,0,Platinum Turtle Shell [INT] x8,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4241,137,1003,TrainingItem,8,0,Platinum Turtle Shell [STR] x8,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4242,137,1004,TrainingItem,8,0,Platinum Turtle Shell [PHY] x8,Chain Battle Ranking Reward: Top 2-3%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4243,138,2002,TreasureItem,20,0,Emblem of Unity x20,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4244,138,2001,TreasureItem,4000,0,Emblem of Cooperation x4000,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4245,138,1,CardStickerItem,1,0,Special Sticker x1,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4246,138,1003970,Card,5,0,[Mysterious Ritual] Elder Kai x5,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4247,138,1011481,Card,1,1500000,Hercule Statue (Diamond) x1,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4248,138,11,PotentialItem,175,0,AGL Potential Orb (L) x175,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4249,138,12,PotentialItem,175,0,TEQ Potential Orb (L) x175,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4250,138,13,PotentialItem,175,0,INT Potential Orb (L) x175,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4251,138,14,PotentialItem,175,0,STR Potential Orb (L) x175,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4252,138,15,PotentialItem,175,0,PHY Potential Orb (L) x175,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4253,138,6,PotentialItem,1750,0,AGL Potential Orb (M) x1750,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4254,138,7,PotentialItem,1750,0,TEQ Potential Orb (M) x1750,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4255,138,8,PotentialItem,1750,0,INT Potential Orb (M) x1750,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4256,138,9,PotentialItem,1750,0,STR Potential Orb (M) x1750,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4257,138,10,PotentialItem,1750,0,PHY Potential Orb (M) x1750,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4258,138,1,PotentialItem,3150,0,AGL Potential Orb (S) x3150,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4259,138,2,PotentialItem,3150,0,TEQ Potential Orb (S) x3150,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4260,138,3,PotentialItem,3150,0,INT Potential Orb (S) x3150,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4261,138,4,PotentialItem,3150,0,STR Potential Orb (S) x3150,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4262,138,5,PotentialItem,3150,0,PHY Potential Orb (S) x3150,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4263,138,1000,TrainingItem,7,0,Platinum Turtle Shell [AGL] x7,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4264,138,1001,TrainingItem,7,0,Platinum Turtle Shell [TEQ] x7,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4265,138,1002,TrainingItem,7,0,Platinum Turtle Shell [INT] x7,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4266,138,1003,TrainingItem,7,0,Platinum Turtle Shell [STR] x7,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4267,138,1004,TrainingItem,7,0,Platinum Turtle Shell [PHY] x7,Chain Battle Ranking Reward: Top 4-5%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4268,139,2002,TreasureItem,20,0,Emblem of Unity x20,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4269,139,2001,TreasureItem,3000,0,Emblem of Cooperation x3000,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4270,139,1,CardStickerItem,1,0,Special Sticker x1,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4271,139,1003970,Card,3,0,[Mysterious Ritual] Elder Kai x3,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4272,139,1005480,Card,3,765122,Hercule Statue (Platinum) x3,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4273,139,11,PotentialItem,150,0,AGL Potential Orb (L) x150,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4274,139,12,PotentialItem,150,0,TEQ Potential Orb (L) x150,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4275,139,13,PotentialItem,150,0,INT Potential Orb (L) x150,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4276,139,14,PotentialItem,150,0,STR Potential Orb (L) x150,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4277,139,15,PotentialItem,150,0,PHY Potential Orb (L) x150,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4278,139,6,PotentialItem,1500,0,AGL Potential Orb (M) x1500,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4279,139,7,PotentialItem,1500,0,TEQ Potential Orb (M) x1500,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4280,139,8,PotentialItem,1500,0,INT Potential Orb (M) x1500,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4281,139,9,PotentialItem,1500,0,STR Potential Orb (M) x1500,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4282,139,10,PotentialItem,1500,0,PHY Potential Orb (M) x1500,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4283,139,1,PotentialItem,2700,0,AGL Potential Orb (S) x2700,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4284,139,2,PotentialItem,2700,0,TEQ Potential Orb (S) x2700,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4285,139,3,PotentialItem,2700,0,INT Potential Orb (S) x2700,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4286,139,4,PotentialItem,2700,0,STR Potential Orb (S) x2700,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4287,139,5,PotentialItem,2700,0,PHY Potential Orb (S) x2700,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4288,139,1000,TrainingItem,6,0,Platinum Turtle Shell [AGL] x6,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4289,139,1001,TrainingItem,6,0,Platinum Turtle Shell [TEQ] x6,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4290,139,1002,TrainingItem,6,0,Platinum Turtle Shell [INT] x6,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4291,139,1003,TrainingItem,6,0,Platinum Turtle Shell [STR] x6,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4292,139,1004,TrainingItem,6,0,Platinum Turtle Shell [PHY] x6,Chain Battle Ranking Reward: Top 6-10%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4293,140,2002,TreasureItem,15,0,Emblem of Unity x15,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4294,140,2001,TreasureItem,2500,0,Emblem of Cooperation x2500,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4295,140,1003970,Card,2,0,[Mysterious Ritual] Elder Kai x2,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4296,140,1005480,Card,2,765122,Hercule Statue (Platinum) x2,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4297,140,11,PotentialItem,125,0,AGL Potential Orb (L) x125,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4298,140,12,PotentialItem,125,0,TEQ Potential Orb (L) x125,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4299,140,13,PotentialItem,125,0,INT Potential Orb (L) x125,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4300,140,14,PotentialItem,125,0,STR Potential Orb (L) x125,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.494687,2024-02-27 09:30:45.494687
4301,140,15,PotentialItem,125,0,PHY Potential Orb (L) x125,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4302,140,6,PotentialItem,1250,0,AGL Potential Orb (M) x1250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4303,140,7,PotentialItem,1250,0,TEQ Potential Orb (M) x1250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4304,140,8,PotentialItem,1250,0,INT Potential Orb (M) x1250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4305,140,9,PotentialItem,1250,0,STR Potential Orb (M) x1250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4306,140,10,PotentialItem,1250,0,PHY Potential Orb (M) x1250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4307,140,1,PotentialItem,2250,0,AGL Potential Orb (S) x2250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4308,140,2,PotentialItem,2250,0,TEQ Potential Orb (S) x2250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4309,140,3,PotentialItem,2250,0,INT Potential Orb (S) x2250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4310,140,4,PotentialItem,2250,0,STR Potential Orb (S) x2250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4311,140,5,PotentialItem,2250,0,PHY Potential Orb (S) x2250,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4312,140,1000,TrainingItem,5,0,Platinum Turtle Shell [AGL] x5,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4313,140,1001,TrainingItem,5,0,Platinum Turtle Shell [TEQ] x5,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4314,140,1002,TrainingItem,5,0,Platinum Turtle Shell [INT] x5,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4315,140,1003,TrainingItem,5,0,Platinum Turtle Shell [STR] x5,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4316,140,1004,TrainingItem,5,0,Platinum Turtle Shell [PHY] x5,Chain Battle Ranking Reward: Top 11-20%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4317,141,2002,TreasureItem,10,0,Emblem of Unity x10,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4318,141,2001,TreasureItem,2000,0,Emblem of Cooperation x2000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4319,141,1003970,Card,1,0,[Mysterious Ritual] Elder Kai x1,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4320,141,1005480,Card,1,765122,Hercule Statue (Platinum) x1,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4321,141,11,PotentialItem,100,0,AGL Potential Orb (L) x100,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4322,141,12,PotentialItem,100,0,TEQ Potential Orb (L) x100,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4323,141,13,PotentialItem,100,0,INT Potential Orb (L) x100,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4324,141,14,PotentialItem,100,0,STR Potential Orb (L) x100,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4325,141,15,PotentialItem,100,0,PHY Potential Orb (L) x100,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4326,141,6,PotentialItem,1000,0,AGL Potential Orb (M) x1000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4327,141,7,PotentialItem,1000,0,TEQ Potential Orb (M) x1000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4328,141,8,PotentialItem,1000,0,INT Potential Orb (M) x1000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4329,141,9,PotentialItem,1000,0,STR Potential Orb (M) x1000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4330,141,10,PotentialItem,1000,0,PHY Potential Orb (M) x1000,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4331,141,1,PotentialItem,1800,0,AGL Potential Orb (S) x1800,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4332,141,2,PotentialItem,1800,0,TEQ Potential Orb (S) x1800,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4333,141,3,PotentialItem,1800,0,INT Potential Orb (S) x1800,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4334,141,4,PotentialItem,1800,0,STR Potential Orb (S) x1800,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4335,141,5,PotentialItem,1800,0,PHY Potential Orb (S) x1800,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4336,141,1000,TrainingItem,4,0,Platinum Turtle Shell [AGL] x4,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4337,141,1001,TrainingItem,4,0,Platinum Turtle Shell [TEQ] x4,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4338,141,1002,TrainingItem,4,0,Platinum Turtle Shell [INT] x4,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4339,141,1003,TrainingItem,4,0,Platinum Turtle Shell [STR] x4,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4340,141,1004,TrainingItem,4,0,Platinum Turtle Shell [PHY] x4,Chain Battle Ranking Reward: Top 21-35%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4341,142,2002,TreasureItem,10,0,Emblem of Unity x10,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4342,142,2001,TreasureItem,1500,0,Emblem of Cooperation x1500,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4343,142,1013400,Card,3,0,Elder Kai (Dozing) x3,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4344,142,1002630,Card,1,765122,Hercule Statue (Gold) x1,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4345,142,11,PotentialItem,75,0,AGL Potential Orb (L) x75,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4346,142,12,PotentialItem,75,0,TEQ Potential Orb (L) x75,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4347,142,13,PotentialItem,75,0,INT Potential Orb (L) x75,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4348,142,14,PotentialItem,75,0,STR Potential Orb (L) x75,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4349,142,15,PotentialItem,75,0,PHY Potential Orb (L) x75,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4350,142,6,PotentialItem,750,0,AGL Potential Orb (M) x750,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4351,142,7,PotentialItem,750,0,TEQ Potential Orb (M) x750,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4352,142,8,PotentialItem,750,0,INT Potential Orb (M) x750,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4353,142,9,PotentialItem,750,0,STR Potential Orb (M) x750,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4354,142,10,PotentialItem,750,0,PHY Potential Orb (M) x750,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4355,142,1,PotentialItem,1350,0,AGL Potential Orb (S) x1350,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4356,142,2,PotentialItem,1350,0,TEQ Potential Orb (S) x1350,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4357,142,3,PotentialItem,1350,0,INT Potential Orb (S) x1350,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4358,142,4,PotentialItem,1350,0,STR Potential Orb (S) x1350,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4359,142,5,PotentialItem,1350,0,PHY Potential Orb (S) x1350,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4360,142,1000,TrainingItem,3,0,Platinum Turtle Shell [AGL] x3,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4361,142,1001,TrainingItem,3,0,Platinum Turtle Shell [TEQ] x3,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4362,142,1002,TrainingItem,3,0,Platinum Turtle Shell [INT] x3,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4363,142,1003,TrainingItem,3,0,Platinum Turtle Shell [STR] x3,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4364,142,1004,TrainingItem,3,0,Platinum Turtle Shell [PHY] x3,Chain Battle Ranking Reward: Top 36-50%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4365,143,2002,TreasureItem,5,0,Emblem of Unity x5,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4366,143,2001,TreasureItem,1000,0,Emblem of Cooperation x1000,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4367,143,1013400,Card,2,0,Elder Kai (Dozing) x2,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4368,143,1002640,Card,1,93879,Hercule Statue (Silver) x1,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4369,143,11,PotentialItem,50,0,AGL Potential Orb (L) x50,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4370,143,12,PotentialItem,50,0,TEQ Potential Orb (L) x50,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4371,143,13,PotentialItem,50,0,INT Potential Orb (L) x50,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4372,143,14,PotentialItem,50,0,STR Potential Orb (L) x50,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4373,143,15,PotentialItem,50,0,PHY Potential Orb (L) x50,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4374,143,6,PotentialItem,500,0,AGL Potential Orb (M) x500,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4375,143,7,PotentialItem,500,0,TEQ Potential Orb (M) x500,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4376,143,8,PotentialItem,500,0,INT Potential Orb (M) x500,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4377,143,9,PotentialItem,500,0,STR Potential Orb (M) x500,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4378,143,10,PotentialItem,500,0,PHY Potential Orb (M) x500,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4379,143,1,PotentialItem,900,0,AGL Potential Orb (S) x900,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4380,143,2,PotentialItem,900,0,TEQ Potential Orb (S) x900,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
4381,143,3,PotentialItem,900,0,INT Potential Orb (S) x900,Chain Battle Ranking Reward: Top 51-75%,2024-02-27 09:30:45.503997,2024-02-27 09:30:45.503997
