id,comment,created_at,updated_at
404,"必殺技Lv4以上, 素材ID=43:10個, 素材ID=44:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
405,"必殺技Lv6以上, 素材ID=43:10個, 素材ID=44:10個, 素材ID=45:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
406,"必殺技Lv4以上, 素材ID=43:10個, 素材ID=44:10個, 素材ID=45:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
407,"必殺技Lv6以上, 素材ID=43:15個, 素材ID=44:15個, 素材ID=45:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
408,"必殺技Lv8以上, 素材ID=43:15個, 素材ID=44:15個, 素材ID=45:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
409,"必殺技Lv10以上, 素材ID=43:15個, 素材ID=44:15個, 素材ID=45:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
410,"必殺技Lv8以上, 素材ID=43:10個, 素材ID=44:10個, 素材ID=45:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
411,"必殺技Lv10以上, 素材ID=43:10個, 素材ID=44:10個, 素材ID=45:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
412,"必殺技Lv10以上, 素材ID=43:30個, 素材ID=44:20個, 素材ID=45:3個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
413,"必殺技Lv6以上, 素材ID=43:100個, 素材ID=44:50個, 素材ID=45:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
414,"必殺技Lv2以上, 素材ID=43:100個, 素材ID=44:50個, 素材ID=45:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
415,"必殺技Lv10以上, 素材ID=43:500個, 素材ID=44:250個, 素材ID=45:30個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
416,"素材ID=46:20個, 素材ID=47:10個, 素材ID=48:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
417,素材ID=46:5個,2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
418,"素材ID=46:40個, 素材ID=47:20個, 素材ID=48:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
419,素材ID=46:10個,2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
420,"素材ID=46:10個, 素材ID=47:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
421,"素材ID=46:10個, 素材ID=47:10個, 素材ID=48:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
422,"素材ID=46:250個, 素材ID=47:100個, 素材ID=48:15個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
423,"素材ID=46:100個, 素材ID=47:50個, 素材ID=48:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
424,"素材ID=46:80個, 素材ID=47:40個, 素材ID=48:4個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
425,"素材ID=46:20個, 素材ID=47:15個, 素材ID=48:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
426,"素材ID=46:30個, 素材ID=47:15個, 素材ID=48:3個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
427,"素材ID=46:75個, 素材ID=47:30個, 素材ID=48:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
428,"必殺技Lv2以上, 素材ID=46:10個, 素材ID=47:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
429,"必殺技Lv2以上, 素材ID=46:10個, 素材ID=47:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
430,"必殺技Lv6以上, 素材ID=46:10個, 素材ID=47:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
431,"必殺技Lv4以上, 素材ID=46:10個, 素材ID=47:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
432,"必殺技Lv2以上, 素材ID=46:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
433,"必殺技Lv4以上, 素材ID=46:10個, 素材ID=47:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
434,"必殺技Lv6以上, 素材ID=46:10個, 素材ID=47:10個, 素材ID=48:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
435,"必殺技Lv4以上, 素材ID=46:10個, 素材ID=47:10個, 素材ID=48:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
436,"必殺技Lv6以上, 素材ID=46:15個, 素材ID=47:15個, 素材ID=48:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
437,"必殺技Lv8以上, 素材ID=46:15個, 素材ID=47:15個, 素材ID=48:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
438,"必殺技Lv10以上, 素材ID=46:15個, 素材ID=47:15個, 素材ID=48:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
439,"必殺技Lv8以上, 素材ID=46:10個, 素材ID=47:10個, 素材ID=48:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
440,"必殺技Lv10以上, 素材ID=46:10個, 素材ID=47:10個, 素材ID=48:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
441,"必殺技Lv10以上, 素材ID=46:30個, 素材ID=47:20個, 素材ID=48:3個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
442,"必殺技Lv6以上, 素材ID=46:250個, 素材ID=47:100個, 素材ID=48:15個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
443,"必殺技Lv4以上, 素材ID=46:100個, 素材ID=47:50個, 素材ID=48:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
444,"必殺技Lv10以上, 素材ID=46:500個, 素材ID=47:250個, 素材ID=48:30個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
445,"素材ID=49:20個, 素材ID=50:10個, 素材ID=51:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
446,素材ID=49:5個,2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
447,"素材ID=49:40個, 素材ID=50:20個, 素材ID=51:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
448,素材ID=49:10個,2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
449,"素材ID=49:10個, 素材ID=50:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
450,"素材ID=49:10個, 素材ID=50:10個, 素材ID=51:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
451,"素材ID=49:250個, 素材ID=50:100個, 素材ID=51:15個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
452,"素材ID=49:100個, 素材ID=50:50個, 素材ID=51:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
453,"素材ID=49:80個, 素材ID=50:40個, 素材ID=51:4個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
454,"素材ID=49:20個, 素材ID=50:15個, 素材ID=51:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
455,"素材ID=49:30個, 素材ID=50:15個, 素材ID=51:3個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
456,"素材ID=49:75個, 素材ID=50:30個, 素材ID=51:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
457,"必殺技Lv2以上, 素材ID=49:10個, 素材ID=50:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
458,"必殺技Lv2以上, 素材ID=49:10個, 素材ID=50:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
459,"必殺技Lv6以上, 素材ID=49:10個, 素材ID=50:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
460,"必殺技Lv4以上, 素材ID=49:10個, 素材ID=50:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
461,"必殺技Lv2以上, 素材ID=49:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
462,"必殺技Lv4以上, 素材ID=49:10個, 素材ID=50:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
463,"必殺技Lv6以上, 素材ID=49:10個, 素材ID=50:10個, 素材ID=51:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
464,"必殺技Lv4以上, 素材ID=49:10個, 素材ID=50:10個, 素材ID=51:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
465,"必殺技Lv6以上, 素材ID=49:15個, 素材ID=50:15個, 素材ID=51:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
466,"必殺技Lv8以上, 素材ID=49:15個, 素材ID=50:15個, 素材ID=51:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
467,"必殺技Lv10以上, 素材ID=49:15個, 素材ID=50:15個, 素材ID=51:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
468,"必殺技Lv8以上, 素材ID=49:10個, 素材ID=50:10個, 素材ID=51:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
469,"必殺技Lv10以上, 素材ID=49:10個, 素材ID=50:10個, 素材ID=51:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
470,"必殺技Lv10以上, 素材ID=49:30個, 素材ID=50:20個, 素材ID=51:3個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
471,"必殺技Lv6以上, 素材ID=49:250個, 素材ID=50:100個, 素材ID=51:15個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
472,"必殺技Lv2以上, 素材ID=49:100個, 素材ID=50:50個, 素材ID=51:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
473,"必殺技Lv10以上, 素材ID=49:500個, 素材ID=50:250個, 素材ID=51:30個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
474,"素材ID=52:20個, 素材ID=53:10個, 素材ID=54:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
475,素材ID=52:5個,2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
476,"素材ID=52:40個, 素材ID=53:20個, 素材ID=54:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
477,素材ID=52:10個,2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
478,"素材ID=52:10個, 素材ID=53:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
479,"素材ID=52:10個, 素材ID=53:10個, 素材ID=54:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
480,"素材ID=52:250個, 素材ID=53:100個, 素材ID=54:15個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
481,"素材ID=52:100個, 素材ID=53:50個, 素材ID=54:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
482,"素材ID=52:20個, 素材ID=53:15個, 素材ID=54:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
483,"素材ID=52:30個, 素材ID=53:15個, 素材ID=54:3個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
484,"素材ID=52:75個, 素材ID=53:30個, 素材ID=54:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
485,"必殺技Lv2以上, 素材ID=52:10個, 素材ID=53:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
486,"必殺技Lv2以上, 素材ID=52:10個, 素材ID=53:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
487,"必殺技Lv6以上, 素材ID=52:10個, 素材ID=53:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
488,"必殺技Lv4以上, 素材ID=52:10個, 素材ID=53:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
489,"必殺技Lv2以上, 素材ID=52:10個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
490,"必殺技Lv4以上, 素材ID=52:10個, 素材ID=53:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
491,"必殺技Lv6以上, 素材ID=52:10個, 素材ID=53:10個, 素材ID=54:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
492,"必殺技Lv4以上, 素材ID=52:10個, 素材ID=53:10個, 素材ID=54:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
493,"必殺技Lv6以上, 素材ID=52:15個, 素材ID=53:15個, 素材ID=54:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
494,"必殺技Lv8以上, 素材ID=52:15個, 素材ID=53:15個, 素材ID=54:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
495,"必殺技Lv10以上, 素材ID=52:15個, 素材ID=53:15個, 素材ID=54:2個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
496,"必殺技Lv8以上, 素材ID=52:10個, 素材ID=53:10個, 素材ID=54:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
497,"必殺技Lv10以上, 素材ID=52:10個, 素材ID=53:10個, 素材ID=54:1個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
498,"必殺技Lv10以上, 素材ID=52:30個, 素材ID=53:20個, 素材ID=54:3個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
499,"必殺技Lv6以上, 素材ID=52:250個, 素材ID=53:100個, 素材ID=54:15個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
500,"必殺技Lv4以上, 素材ID=52:100個, 素材ID=53:50個, 素材ID=54:5個",2024-04-30 09:30:47.280477,2024-04-30 09:30:47.280477
501,"必殺技Lv10以上, 素材ID=52:500個, 素材ID=53:250個, 素材ID=54:30個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
502,"素材ID=55:20個, 素材ID=56:10個, 素材ID=57:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
503,素材ID=55:5個,2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
504,"素材ID=55:40個, 素材ID=56:20個, 素材ID=57:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
505,素材ID=55:10個,2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
506,"素材ID=55:10個, 素材ID=56:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
507,"素材ID=55:10個, 素材ID=56:10個, 素材ID=57:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
508,"素材ID=55:250個, 素材ID=56:100個, 素材ID=57:15個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
509,"素材ID=55:100個, 素材ID=56:50個, 素材ID=57:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
510,"素材ID=55:80個, 素材ID=56:40個, 素材ID=57:4個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
511,"素材ID=55:20個, 素材ID=56:15個, 素材ID=57:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
512,"素材ID=55:30個, 素材ID=56:15個, 素材ID=57:3個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
513,"素材ID=55:75個, 素材ID=56:30個, 素材ID=57:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
514,"必殺技Lv2以上, 素材ID=55:10個, 素材ID=56:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
515,"必殺技Lv2以上, 素材ID=55:10個, 素材ID=56:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
516,"必殺技Lv6以上, 素材ID=55:10個, 素材ID=56:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
517,"必殺技Lv4以上, 素材ID=55:10個, 素材ID=56:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
518,"必殺技Lv2以上, 素材ID=55:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
519,"必殺技Lv4以上, 素材ID=55:10個, 素材ID=56:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
520,"必殺技Lv6以上, 素材ID=55:10個, 素材ID=56:10個, 素材ID=57:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
521,"必殺技Lv4以上, 素材ID=55:10個, 素材ID=56:10個, 素材ID=57:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
522,"必殺技Lv6以上, 素材ID=55:15個, 素材ID=56:15個, 素材ID=57:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
523,"必殺技Lv8以上, 素材ID=55:15個, 素材ID=56:15個, 素材ID=57:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
524,"必殺技Lv10以上, 素材ID=55:15個, 素材ID=56:15個, 素材ID=57:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
525,"必殺技Lv8以上, 素材ID=55:10個, 素材ID=56:10個, 素材ID=57:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
526,"必殺技Lv10以上, 素材ID=55:10個, 素材ID=56:10個, 素材ID=57:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
527,"必殺技Lv10以上, 素材ID=55:30個, 素材ID=56:20個, 素材ID=57:3個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
528,"必殺技Lv6以上, 素材ID=55:250個, 素材ID=56:100個, 素材ID=57:15個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
529,"必殺技Lv4以上, 素材ID=55:100個, 素材ID=56:50個, 素材ID=57:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
530,"必殺技Lv10以上, 素材ID=55:500個, 素材ID=56:250個, 素材ID=57:30個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
531,"素材ID=58:20個, 素材ID=59:10個, 素材ID=60:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
532,素材ID=58:5個,2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
533,"素材ID=58:40個, 素材ID=59:20個, 素材ID=60:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
534,素材ID=58:10個,2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
535,"素材ID=58:10個, 素材ID=59:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
536,"素材ID=58:10個, 素材ID=59:10個, 素材ID=60:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
537,"素材ID=58:250個, 素材ID=59:100個, 素材ID=60:15個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
538,"素材ID=58:100個, 素材ID=59:50個, 素材ID=60:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
539,"素材ID=58:80個, 素材ID=59:40個, 素材ID=60:4個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
540,"素材ID=58:20個, 素材ID=59:15個, 素材ID=60:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
541,"素材ID=58:30個, 素材ID=59:15個, 素材ID=60:3個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
542,"素材ID=58:75個, 素材ID=59:30個, 素材ID=60:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
543,"必殺技Lv2以上, 素材ID=58:10個, 素材ID=59:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
544,"必殺技Lv2以上, 素材ID=58:10個, 素材ID=59:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
545,"必殺技Lv6以上, 素材ID=58:10個, 素材ID=59:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
546,"必殺技Lv4以上, 素材ID=58:10個, 素材ID=59:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
547,"必殺技Lv2以上, 素材ID=58:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
548,"必殺技Lv4以上, 素材ID=58:10個, 素材ID=59:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
549,"必殺技Lv6以上, 素材ID=58:10個, 素材ID=59:10個, 素材ID=60:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
550,"必殺技Lv4以上, 素材ID=58:10個, 素材ID=59:10個, 素材ID=60:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
551,"必殺技Lv6以上, 素材ID=58:15個, 素材ID=59:15個, 素材ID=60:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
552,"必殺技Lv8以上, 素材ID=58:15個, 素材ID=59:15個, 素材ID=60:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
553,"必殺技Lv10以上, 素材ID=58:15個, 素材ID=59:15個, 素材ID=60:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
554,"必殺技Lv8以上, 素材ID=58:10個, 素材ID=59:10個, 素材ID=60:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
555,"必殺技Lv10以上, 素材ID=58:10個, 素材ID=59:10個, 素材ID=60:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
556,"必殺技Lv10以上, 素材ID=58:30個, 素材ID=59:20個, 素材ID=60:3個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
557,"必殺技Lv6以上, 素材ID=58:250個, 素材ID=59:100個, 素材ID=60:15個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
558,"必殺技Lv4以上, 素材ID=58:100個, 素材ID=59:50個, 素材ID=60:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
559,"必殺技Lv10以上, 素材ID=58:500個, 素材ID=59:250個, 素材ID=60:30個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
560,"素材ID=61:20個, 素材ID=62:10個, 素材ID=63:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
561,素材ID=61:5個,2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
562,"素材ID=61:40個, 素材ID=62:20個, 素材ID=63:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
563,素材ID=61:10個,2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
564,"素材ID=61:10個, 素材ID=62:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
565,"素材ID=61:10個, 素材ID=62:10個, 素材ID=63:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
566,"素材ID=61:250個, 素材ID=62:100個, 素材ID=63:15個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
567,"素材ID=61:100個, 素材ID=62:50個, 素材ID=63:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
568,"素材ID=61:80個, 素材ID=62:40個, 素材ID=63:4個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
569,"素材ID=61:20個, 素材ID=62:15個, 素材ID=63:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
570,"素材ID=61:30個, 素材ID=62:15個, 素材ID=63:3個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
571,"素材ID=61:75個, 素材ID=62:30個, 素材ID=63:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
572,"必殺技Lv2以上, 素材ID=61:10個, 素材ID=62:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
573,"必殺技Lv2以上, 素材ID=61:10個, 素材ID=62:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
574,"必殺技Lv6以上, 素材ID=61:10個, 素材ID=62:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
575,"必殺技Lv4以上, 素材ID=61:10個, 素材ID=62:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
576,"必殺技Lv2以上, 素材ID=61:10個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
577,"必殺技Lv4以上, 素材ID=61:10個, 素材ID=62:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
578,"必殺技Lv6以上, 素材ID=61:10個, 素材ID=62:10個, 素材ID=63:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
579,"必殺技Lv4以上, 素材ID=61:10個, 素材ID=62:10個, 素材ID=63:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
580,"必殺技Lv6以上, 素材ID=61:15個, 素材ID=62:15個, 素材ID=63:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
581,"必殺技Lv8以上, 素材ID=61:15個, 素材ID=62:15個, 素材ID=63:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
582,"必殺技Lv10以上, 素材ID=61:15個, 素材ID=62:15個, 素材ID=63:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
583,"必殺技Lv8以上, 素材ID=61:10個, 素材ID=62:10個, 素材ID=63:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
584,"必殺技Lv10以上, 素材ID=61:10個, 素材ID=62:10個, 素材ID=63:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
585,"必殺技Lv10以上, 素材ID=61:30個, 素材ID=62:20個, 素材ID=63:3個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
586,"必殺技Lv6以上, 素材ID=61:100個, 素材ID=62:50個, 素材ID=63:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
587,"必殺技Lv2以上, 素材ID=61:100個, 素材ID=62:50個, 素材ID=63:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
588,"必殺技Lv10以上, 素材ID=61:500個, 素材ID=62:250個, 素材ID=63:30個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
589,"素材ID=64:20個, 素材ID=65:10個, 素材ID=66:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
590,素材ID=64:5個,2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
591,"素材ID=64:40個, 素材ID=65:20個, 素材ID=66:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
592,素材ID=64:10個,2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
593,"素材ID=64:10個, 素材ID=65:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
594,"素材ID=64:10個, 素材ID=65:10個, 素材ID=66:1個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
595,"素材ID=64:250個, 素材ID=65:100個, 素材ID=66:15個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
596,"素材ID=64:100個, 素材ID=65:50個, 素材ID=66:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
597,"素材ID=64:80個, 素材ID=65:40個, 素材ID=66:4個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
598,"素材ID=64:20個, 素材ID=65:15個, 素材ID=66:2個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
599,"素材ID=64:30個, 素材ID=65:15個, 素材ID=66:3個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
600,"素材ID=64:75個, 素材ID=65:30個, 素材ID=66:5個",2024-04-30 09:30:47.285210,2024-04-30 09:30:47.285210
601,"必殺技Lv2以上, 素材ID=64:10個, 素材ID=65:5個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
602,"必殺技Lv2以上, 素材ID=64:10個, 素材ID=65:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
603,"必殺技Lv6以上, 素材ID=64:10個, 素材ID=65:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
604,"必殺技Lv4以上, 素材ID=64:10個, 素材ID=65:10個",2024-04-30 09:30:47.289853,2024-04-30 09:30:47.289853
