id,param_no,idx,value,created_at,updated_at
2029,1633,8,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2030,1634,0,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2031,1634,1,156038,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2032,1634,2,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2033,1634,3,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2034,1634,4,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2035,1634,5,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2036,1634,6,9520770,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2037,1634,7,11,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2038,1634,8,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2039,1635,0,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2040,1635,1,156038,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2041,1635,2,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2042,1635,3,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2043,1635,4,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2044,1635,5,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2045,1635,6,9520771,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2046,1635,7,11,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2047,1635,8,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2048,1636,0,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2049,1636,1,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2050,1636,2,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2051,1636,3,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2052,1636,4,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2053,1636,5,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2054,1636,6,1020500,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2055,1636,7,1,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2056,1636,8,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2057,1637,0,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2058,1637,1,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2059,1637,2,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2060,1637,3,0,2024-02-27 09:30:23.114992,2024-02-27 09:30:23.114992
2061,1637,4,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2062,1637,5,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2063,1637,6,1020501,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2064,1637,7,1,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2065,1637,8,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2066,627,0,2,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2067,627,1,3,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2068,627,2,80,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2069,627,3,1,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2070,627,4,1,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2071,627,5,1,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2072,628,0,50,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2073,628,1,243,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2074,628,2,32,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2075,628,3,32,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2076,628,4,100,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2077,628,5,3,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2078,628,6,2,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2079,628,7,1904,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2080,628,8,3131,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2081,628,9,3001,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2082,628,10,3002,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2083,629,0,2,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2084,629,1,3,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2085,629,2,80,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2086,629,3,1,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2087,629,4,1,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2088,629,5,1,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2089,630,0,50,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2090,630,1,243,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2091,630,2,32,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2092,630,3,32,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2093,630,4,100,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2094,630,5,3,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2095,630,6,2,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2096,630,7,1904,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2097,630,8,3000,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2098,630,9,3001,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2099,630,10,3002,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2100,631,0,2,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2101,631,1,3,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2102,631,2,80,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2103,631,3,1,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2104,631,4,2,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2105,631,5,1,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2106,632,0,50,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2107,632,1,243,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2108,632,2,32,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2109,632,3,32,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2110,632,4,100,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2111,632,5,3,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2112,632,6,2,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2113,632,7,1904,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2114,632,8,3000,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2115,632,9,3001,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2116,632,10,3002,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2117,633,0,2,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2118,633,1,3,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2119,633,2,80,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2120,633,3,1,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2121,633,4,1,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2122,633,5,2,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2123,634,0,50,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2124,634,1,243,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2125,634,2,32,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2126,634,3,32,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2127,634,4,100,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2128,634,5,3,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2129,634,6,2,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2130,634,7,3130,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2131,634,8,3127,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2132,634,9,3128,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2133,634,10,3129,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2134,1638,0,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2135,1638,1,156330,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2136,1638,2,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2137,1638,3,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2138,1638,4,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2139,1638,5,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2140,1638,6,1020940,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2141,1638,7,5,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2142,1638,8,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2143,1639,0,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2144,1639,1,156330,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2145,1639,2,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2146,1639,3,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2147,1639,4,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2148,1639,5,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2149,1639,6,1020941,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2150,1639,7,5,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2151,1639,8,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2152,2007,0,50,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2153,2007,1,3,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2154,1640,0,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2155,1640,1,3132,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2156,1640,2,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2157,1640,3,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2158,1640,4,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2159,1640,5,0,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2160,1640,6,1021050,2024-02-27 09:30:23.121922,2024-02-27 09:30:23.121922
2161,1640,7,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2162,1640,8,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2163,1641,0,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2164,1641,1,3132,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2165,1641,2,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2166,1641,3,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2167,1641,4,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2168,1641,5,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2169,1641,6,1021051,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2170,1641,7,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2171,1641,8,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2172,101,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2173,111,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2174,121,6,2,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2175,501,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2176,511,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2177,521,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2178,531,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2179,541,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2180,551,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2181,561,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2182,571,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2183,581,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2184,591,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2185,601,6,2,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2186,1001,6,3,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2187,605,6,4,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2188,607,6,4,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2189,603,6,3,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2190,609,6,2,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2191,611,6,2,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2192,613,6,2,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2193,1530,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2194,1003,6,3,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2195,617,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2196,621,6,2,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2197,623,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2198,625,6,3,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2199,627,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2200,629,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2201,631,6,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2202,633,6,2,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2203,615,6,5,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2204,1642,0,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2205,1642,1,3134,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2206,1642,2,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2207,1642,3,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2208,1642,4,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2209,1642,5,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2210,1642,6,1021290,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2211,1642,7,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2212,1642,8,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2213,1643,0,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2214,1643,1,3134,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2215,1643,2,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2216,1643,3,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2217,1643,4,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2218,1643,5,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2219,1643,6,1021291,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2220,1643,7,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2221,1643,8,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2222,619,6,3,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2223,1644,0,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2224,1644,1,3123,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2225,1644,2,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2226,1644,3,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2227,1644,4,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2228,1644,5,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2229,1644,6,1022190,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2230,1644,7,3,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2231,1644,8,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2232,1645,0,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2233,1645,1,3123,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2234,1645,2,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2235,1645,3,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2236,1645,4,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2237,1645,5,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2238,1645,6,1022191,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2239,1645,7,3,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2240,1645,8,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2241,635,0,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2242,635,1,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2243,635,2,100,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2244,635,3,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2245,635,4,1,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2246,635,5,3,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2247,635,6,3,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2248,636,0,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2249,636,1,243,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2250,636,2,32,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2251,636,3,32,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2252,636,4,100,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2253,636,5,3,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2254,636,6,2,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2255,636,7,3140,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2256,636,8,3138,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2257,636,9,3138,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2258,636,10,3139,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2259,1646,0,0,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2260,1646,1,157903,2024-02-27 09:30:23.128302,2024-02-27 09:30:23.128302
2261,1646,2,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2262,1646,3,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2263,1646,4,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2264,1646,5,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2265,1646,6,1022880,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2266,1646,7,11,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2267,1646,8,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2268,1647,0,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2269,1647,1,157903,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2270,1647,2,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2271,1647,3,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2272,1647,4,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2273,1647,5,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2274,1647,6,1022881,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2275,1647,7,11,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2276,1647,8,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2277,1648,0,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2278,1648,1,3143,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2279,1648,2,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2280,1648,3,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2281,1648,4,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2282,1648,5,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2283,1648,6,1022940,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2284,1648,7,20,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2285,1648,8,153,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2286,1649,0,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2287,1649,1,3143,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2288,1649,2,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2289,1649,3,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2290,1649,4,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2291,1649,5,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2292,1649,6,1022941,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2293,1649,7,20,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2294,1649,8,153,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2295,1650,0,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2296,1650,1,158019,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2297,1650,2,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2298,1650,3,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2299,1650,4,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2300,1650,5,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2301,1650,6,1023040,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2302,1650,7,11,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2303,1650,8,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2304,1651,0,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2305,1651,1,158019,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2306,1651,2,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2307,1651,3,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2308,1651,4,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2309,1651,5,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2310,1651,6,1023041,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2311,1651,7,11,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2312,1651,8,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2313,1652,0,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2314,1652,1,157903,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2315,1652,2,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2316,1652,3,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2317,1652,4,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2318,1652,5,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2319,1652,6,9522880,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2320,1652,7,11,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2321,1652,8,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2322,1653,0,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2323,1653,1,157903,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2324,1653,2,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2325,1653,3,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2326,1653,4,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2327,1653,5,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2328,1653,6,9522881,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2329,1653,7,11,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2330,1653,8,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2331,1654,0,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2332,1654,1,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2333,1654,2,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2334,1654,3,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2335,1654,4,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2336,1654,5,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2337,1654,6,1022830,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2338,1654,7,2,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2339,1654,8,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2340,1655,0,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2341,1655,1,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2342,1655,2,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2343,1655,3,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2344,1655,4,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2345,1655,5,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2346,1655,6,1022831,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2347,1655,7,2,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2348,1655,8,0,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2349,637,0,2,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2350,637,1,3,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2351,637,2,50,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2352,637,3,1,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2353,637,4,2,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2354,637,5,1,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2355,637,6,1,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2356,638,0,50,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2357,638,1,243,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2358,638,2,32,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2359,638,3,32,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2360,638,4,100,2024-02-27 09:30:23.134934,2024-02-27 09:30:23.134934
2361,638,5,3,2024-02-27 09:30:23.141990,2024-02-27 09:30:23.141990
2362,638,6,2,2024-02-27 09:30:23.141990,2024-02-27 09:30:23.141990
