id,name,description,zeni,rarity,selling_exchange_point,event_jumpable,created_at,updated_at
101431,超サイヤ人カンバー(大猿カンバー)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101432,超サイヤ人カンバー(大猿カンバー)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101433,超サイヤ人カンバー(大猿カンバー)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101434,超サイヤ人カンバー(大猿カンバー)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101441,超フュー[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101442,超フュー[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101443,超フュー[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101444,超フュー[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101454,フルパワーボージャック(銀河戦士)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101461,超サイヤ人ゴジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101462,超サイヤ人ゴジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101463,超サイヤ人ゴジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101464,超サイヤ人ゴジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101471,超サイヤ人ブロリー[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101472,超サイヤ人ブロリー[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101473,超サイヤ人ブロリー[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101474,超サイヤ人ブロリー[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101484,超サイヤ人孫悟飯(少年期)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101494,セル(完全体)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101501,ウイス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101502,ウイス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101503,ウイス[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101504,ウイス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101511,ウイス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101512,ウイス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101513,ウイス[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101514,ウイス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101521,超サイヤ人2ベジータ&ブルマ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101522,超サイヤ人2ベジータ&ブルマ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101523,超サイヤ人2ベジータ&ブルマ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101524,超サイヤ人2ベジータ&ブルマ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101531,ビルス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101532,ビルス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101533,ビルス[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101534,ビルス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101541,超サイヤ人ゴッド孫悟空[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101542,超サイヤ人ゴッド孫悟空[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101543,超サイヤ人ゴッド孫悟空[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101544,超サイヤ人ゴッド孫悟空[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101551,超ベジット[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101552,超ベジット[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101553,超ベジット[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101554,超ベジット[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101561,魔人ブウ(悪)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101562,魔人ブウ(悪)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101563,魔人ブウ(悪)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101564,魔人ブウ(悪)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101574,超サイヤ人ゴッド孫悟空[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101584,超サイヤ人孫悟空[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101591,超サイヤ人ゴッドSS孫悟空(界王拳)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101592,超サイヤ人ゴッドSS孫悟空(界王拳)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101593,超サイヤ人ゴッドSS孫悟空(界王拳)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101594,超サイヤ人ゴッドSS孫悟空(界王拳)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101604,ゴジータ[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101614,ベジット[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101624,ビルス&ウイス[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101631,人造人間17号[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101632,人造人間17号[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101633,人造人間17号[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101634,人造人間17号[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101644,超サイヤ人2カリフラ&超サイヤ人2ケール[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101651,ピッコロ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101652,ピッコロ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101653,ピッコロ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101654,ピッコロ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101664,超サイヤ人孫悟飯(青年期)&超サイヤ人孫悟天(幼年期)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101671,ビルス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101672,ビルス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101673,ビルス[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101674,ビルス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101681,フリーザ(最終形態)(GT)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101682,フリーザ(最終形態)(GT)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101683,フリーザ(最終形態)(GT)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101684,フリーザ(最終形態)(GT)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101691,セル(完全体)(GT)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101692,セル(完全体)(GT)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101693,セル(完全体)(GT)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101694,セル(完全体)(GT)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101701,孫悟空(GT)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101702,孫悟空(GT)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101703,孫悟空(GT)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101704,孫悟空(GT)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101711,超サイヤ人ベジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101712,超サイヤ人ベジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101713,超サイヤ人ベジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101714,超サイヤ人ベジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101724,スーパーベビー2(大猿ベビー)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101731,トランクス(青年期)(未来)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101732,トランクス(青年期)(未来)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101733,トランクス(青年期)(未来)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101734,トランクス(青年期)(未来)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101741,ザマス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101742,ザマス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101743,ザマス[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101744,ザマス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101751,ランチ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101752,ランチ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101753,ランチ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101754,ランチ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101761,六星龍(乙姫)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101762,六星龍(乙姫)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101763,六星龍(乙姫)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101764,六星龍(乙姫)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101771,孫悟飯(未来)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101772,孫悟飯(未来)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101773,孫悟飯(未来)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101774,孫悟飯(未来)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101781,超サイヤ人孫悟飯(未来)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101782,超サイヤ人孫悟飯(未来)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101783,超サイヤ人孫悟飯(未来)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101784,超サイヤ人孫悟飯(未来)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101791,超サイヤ人トランクス(未来)&マイ(未来)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101792,超サイヤ人トランクス(未来)&マイ(未来)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101793,超サイヤ人トランクス(未来)&マイ(未来)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101794,超サイヤ人トランクス(未来)&マイ(未来)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101801,ゴクウブラック[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101802,ゴクウブラック[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101803,ゴクウブラック[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101804,ゴクウブラック[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101814,ゴクウブラック(超サイヤ人ロゼ)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101821,ジレン[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101822,ジレン[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101823,ジレン[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101824,ジレン[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101831,魔神トワ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101832,魔神トワ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101833,魔神トワ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101834,魔神トワ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101841,超サイヤ人4ベジット(ゼノ)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101842,超サイヤ人4ベジット(ゼノ)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101843,超サイヤ人4ベジット(ゼノ)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101844,超サイヤ人4ベジット(ゼノ)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101851,超サイヤ人4ブロリー[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101852,超サイヤ人4ブロリー[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101853,超サイヤ人4ブロリー[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101854,超サイヤ人4ブロリー[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101861,魔神ドミグラ(魔強化形態)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101862,魔神ドミグラ(魔強化形態)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101863,魔神ドミグラ(魔強化形態)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101864,魔神ドミグラ(魔強化形態)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101871,黒仮面のサイヤ人[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101872,黒仮面のサイヤ人[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101873,黒仮面のサイヤ人[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101874,黒仮面のサイヤ人[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101881,暗黒仮面王[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101882,暗黒仮面王[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101883,暗黒仮面王[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101884,暗黒仮面王[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101891,超ミラ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101892,超ミラ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101893,超ミラ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101894,超ミラ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101901,魔神ダーブラ(ゼノ)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101902,魔神ダーブラ(ゼノ)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101903,魔神ダーブラ(ゼノ)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101904,魔神ダーブラ(ゼノ)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101914,ナッパ/ベジータ[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101924,人造人間17号&18号/人造人間16号[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101931,人造人間13号[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101932,人造人間13号[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101933,人造人間13号[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101934,人造人間13号[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101944,超サイヤ人3孫悟空[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101954,"孫悟空(身勝手の極意""兆"")[虹]",特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101974,ブロリー&チライ&レモ[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101984,孫悟空(身勝手の極意)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
101994,超サイヤ人ゴッドSSベジータ(進化)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102001,超ベジータ[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102002,超ベジータ[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102003,超ベジータ[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102004,超ベジータ[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102014,超サイヤ人ゴッドSS孫悟空(界王拳)&超サイヤ人ゴッドSSベジータ(進化)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102021,バーダック[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102022,バーダック[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102023,バーダック[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102024,バーダック[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102031,ゴテンクス[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102032,ゴテンクス[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102033,ゴテンクス[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102034,ゴテンクス[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102044,孫悟空&ベジータ(天使)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102054,魔人ブウ(ゴテンクス吸収)[虹],特定のキャラクターの覚醒に必要,777777,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102061,魔人ブウ(善)/魔人ブウ(純粋悪)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102062,魔人ブウ(善)/魔人ブウ(純粋悪)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102063,魔人ブウ(善)/魔人ブウ(純粋悪)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102064,魔人ブウ(善)/魔人ブウ(純粋悪)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102111,孫悟飯(青年期)[銅],特定のキャラクターの覚醒に必要,100000,0,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102112,孫悟飯(青年期)[銀],特定のキャラクターの覚醒に必要,200000,1,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102113,孫悟飯(青年期)[金],特定のキャラクターの覚醒に必要,300000,2,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
102114,孫悟飯(青年期)[虹],特定のキャラクターの覚醒に必要,400000,3,20,1,2024-05-20 01:32:39,2024-05-20 01:32:39
130101,ミスター・サタン,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-05-20 01:32:39,2024-05-20 01:32:39
130301,バビディ,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-05-20 01:32:39,2024-05-20 01:32:39
130302,バビディ,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-05-20 01:32:39,2024-05-20 01:32:39
130401,トランクス(青年期),特定のキャラクターの覚醒に必要,20000,3,12,1,2024-05-20 01:32:39,2024-05-20 01:32:39
130501,フリーザ(第一形態),特定のキャラクターの覚醒に必要,20000,3,12,1,2024-05-20 01:32:39,2024-05-20 01:32:39
130601,ビルス,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-05-20 01:32:39,2024-05-20 01:32:39
130602,ビルス,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-05-20 01:32:39,2024-05-20 01:32:39
153001,バータ,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-05-20 01:32:39,2024-05-20 01:32:39
154001,グルド ,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-05-20 01:32:39,2024-05-20 01:32:39
155001,ギニュー,特定のキャラクターの覚醒に必要,20000,3,12,1,2024-05-20 01:32:39,2024-05-20 01:32:39
