id,skill_type,skill_id,description,created_at,updated_at
414,ActiveSkill,258,"自身の他に攻撃参加中の
「願いの力」カテゴリの味方がいるとき
HP66%以下で発動可能、
またはバトル開始から6ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
415,PassiveSkill,6003904,ときどき大猿化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
416,PassiveSkill,7003905,低確率で大猿化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
417,PassiveSkill,13003933,"バトル開始から4ターン目以降、
HP50%以下のときベジータと交代する",2024-05-02 02:07:09,2024-05-02 02:07:09
418,PassiveSkill,7003922,バトル開始から5ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
419,PassiveSkill,7003923,バトル開始から5ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
420,PassiveSkill,12003939,"自身の攻撃参加ターン開始時に
HP70%以下の場合、
またはバトル開始から7ターン目以降、
攻撃参加中の自身を含む味方がKOされても
1度だけHPが70%回復し、
孫悟飯(幼年期)に交代し復活する",2024-05-02 02:07:09,2024-05-02 02:07:09
421,PassiveSkill,12003940,"自身の攻撃参加ターン開始時に
HP70%以下の場合、
またはバトル開始から7ターン目以降、
攻撃参加中の自身を含む味方がKOされても
1度だけHPが70%回復し、
孫悟飯(幼年期)に交代し復活する",2024-05-02 02:07:09,2024-05-02 02:07:09
422,ActiveSkill,261,"バトル開始から5ターン目以降、
敵が1体のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
423,ActiveSkill,262,"バトル開始から5ターン目以降、
敵が1体のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
424,PassiveSkill,8003965,"バトル開始から5ターン目以降、
チームに自身の他に
「人造人間」カテゴリの味方が2体以上いれば
人造人間14号と15号のパーツを吸収し変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
425,PassiveSkill,12003969,ときどき巨大化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
426,PassiveSkill,14003970,低確率で巨大化(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
427,StandbySkill,40,"バトル開始から3ターン目以降、
HPが70%以下で発動可能、
またはバトル開始から6ターン目以降
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
428,StandbySkill,42,"バトル開始から3ターン目以降、
HPが70%以下で発動可能、
またはバトル開始から6ターン目以降
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
429,ActiveSkill,268,"バトル開始から3ターン目以降、
HP70%以下で発動可能、
またはバトル開始から6ターン目以降
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
430,ActiveSkill,269,"バトル開始から3ターン目以降、
HP70%以下で発動可能、
またはバトル開始から6ターン目以降
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
431,PassiveSkill,8003999,"バトル開始から5ターン目以降、
チームに自身の他に
「人造人間」カテゴリの味方が2体以上いれば
人造人間14号と15号のパーツを吸収し変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
432,PassiveSkill,8004000,"バトル開始から5ターン目以降、
チームに自身の他に
「人造人間」カテゴリの味方が2体以上いれば
人造人間14号と15号のパーツを吸収し変身する",2024-05-02 02:07:09,2024-05-02 02:07:09
433,PassiveSkill,18004001,HP40%以下のとき進化する,2024-05-02 02:07:09,2024-05-02 02:07:09
434,PassiveSkill,18004002,HP40%以下のとき進化する,2024-05-02 02:07:09,2024-05-02 02:07:09
435,ActiveSkill,276,"バトル開始から5ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
436,ActiveSkill,290,"バトル開始から5ターン目以降発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
439,ActiveSkill,272,"登場から4ターン目以降
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
440,ActiveSkill,273,"登場から4ターン目以降
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
441,ActiveSkill,274,登場から5ターン目以降発動可能(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
442,ActiveSkill,284,登場から5ターン目以降発動可能(1回のみ),2024-05-02 02:07:09,2024-05-02 02:07:09
445,StandbySkill,45,"自身のHP70%以下で発動可能、
またはバトル中自身が3回以上攻撃をすると
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
446,StandbySkill,48,"自身のHP70%以下で発動可能、
またはバトル中自身が3回以上攻撃をすると
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
447,FinishSkill,47,"チャージカウント1以上で発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
448,FinishSkill,52,"チャージカウント1以上で発動可能
(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
453,ActiveSkill,293,"バトル開始から3ターン目以降、
HP18%以上のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
454,ActiveSkill,295,"バトル開始から3ターン目以降、
HP18%以上のとき発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
455,ActiveSkill,296,"バトル開始から4ターン目以降、
自身の他に攻撃参加中の
「スペシャルポーズ」または「正義の味方」
カテゴリの味方がいるとき発動可能、
またはバトル開始から6ターン目以降
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
456,ActiveSkill,297,"バトル開始から4ターン目以降、
自身の他に攻撃参加中の
「スペシャルポーズ」または「正義の味方」
カテゴリの味方がいるとき発動可能、
またはバトル開始から6ターン目以降
発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
457,PassiveSkill,7004109,バトル開始から3ターン目以降変身する,2024-05-02 02:07:09,2024-05-02 02:07:09
458,PassiveSkill,14004118,低確率で巨大化(最大2回),2024-05-02 02:07:09,2024-05-02 02:07:09
459,PassiveSkill,7004143,"バトル開始から3ターン目以降
魔人ブウ(純粋悪)に交代する",2024-05-02 02:07:09,2024-05-02 02:07:09
460,ActiveSkill,313,"バトル開始から4ターン目以降、
HP50%以上で発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
461,ActiveSkill,314,"バトル開始から4ターン目以降、
HP50%以上で発動可能(1回のみ)",2024-05-02 02:07:09,2024-05-02 02:07:09
