id,sub_target_type_set_id,target_value_type,target_value,created_at,updated_at
833,463,2,91,2024-05-13 02:06:58,2024-05-13 02:06:58
834,449,2,52,2024-05-13 02:06:58,2024-05-13 02:06:58
835,449,1,90,2024-05-13 02:06:58,2024-05-13 02:06:58
836,450,1,35,2024-05-13 02:06:58,2024-05-13 02:06:58
837,450,2,22,2024-05-13 02:06:58,2024-05-13 02:06:58
838,451,1,22,2024-05-13 02:06:58,2024-05-13 02:06:58
839,452,2,42,2024-05-13 02:06:58,2024-05-13 02:06:58
840,452,1,60,2024-05-13 02:06:58,2024-05-13 02:06:58
841,453,2,42,2024-05-13 02:06:58,2024-05-13 02:06:58
842,453,2,60,2024-05-13 02:06:58,2024-05-13 02:06:58
843,453,1,85,2024-05-13 02:06:58,2024-05-13 02:06:58
844,454,2,42,2024-05-13 02:06:58,2024-05-13 02:06:58
845,454,1,60,2024-05-13 02:06:58,2024-05-13 02:06:58
846,454,1,61,2024-05-13 02:06:58,2024-05-13 02:06:58
847,455,2,42,2024-05-13 02:06:58,2024-05-13 02:06:58
848,455,2,60,2024-05-13 02:06:58,2024-05-13 02:06:58
849,455,1,85,2024-05-13 02:06:58,2024-05-13 02:06:58
850,455,1,61,2024-05-13 02:06:58,2024-05-13 02:06:58
851,456,2,42,2024-05-13 02:06:58,2024-05-13 02:06:58
852,456,1,12,2024-05-13 02:06:58,2024-05-13 02:06:58
853,457,2,42,2024-05-13 02:06:58,2024-05-13 02:06:58
854,457,2,12,2024-05-13 02:06:58,2024-05-13 02:06:58
855,457,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
856,458,2,42,2024-05-13 02:06:58,2024-05-13 02:06:58
857,458,1,12,2024-05-13 02:06:58,2024-05-13 02:06:58
858,458,1,61,2024-05-13 02:06:58,2024-05-13 02:06:58
859,459,2,42,2024-05-13 02:06:58,2024-05-13 02:06:58
860,459,2,12,2024-05-13 02:06:58,2024-05-13 02:06:58
861,459,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
862,459,1,61,2024-05-13 02:06:58,2024-05-13 02:06:58
863,460,2,40,2024-05-13 02:06:58,2024-05-13 02:06:58
864,460,1,86,2024-05-13 02:06:58,2024-05-13 02:06:58
865,461,1,40,2024-05-13 02:06:58,2024-05-13 02:06:58
866,461,1,89,2024-05-13 02:06:58,2024-05-13 02:06:58
867,462,2,40,2024-05-13 02:06:58,2024-05-13 02:06:58
868,462,1,86,2024-05-13 02:06:58,2024-05-13 02:06:58
869,462,1,89,2024-05-13 02:06:58,2024-05-13 02:06:58
870,464,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
871,464,1,59,2024-05-13 02:06:58,2024-05-13 02:06:58
872,465,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
873,465,1,53,2024-05-13 02:06:58,2024-05-13 02:06:58
874,466,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
875,466,2,53,2024-05-13 02:06:58,2024-05-13 02:06:58
876,466,1,4,2024-05-13 02:06:58,2024-05-13 02:06:58
877,467,1,21,2024-05-13 02:06:58,2024-05-13 02:06:58
878,467,1,59,2024-05-13 02:06:58,2024-05-13 02:06:58
879,468,1,21,2024-05-13 02:06:58,2024-05-13 02:06:58
880,468,2,59,2024-05-13 02:06:58,2024-05-13 02:06:58
881,468,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
882,469,1,21,2024-05-13 02:06:58,2024-05-13 02:06:58
883,469,2,59,2024-05-13 02:06:58,2024-05-13 02:06:58
884,469,2,23,2024-05-13 02:06:58,2024-05-13 02:06:58
885,469,1,61,2024-05-13 02:06:58,2024-05-13 02:06:58
886,470,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
887,470,1,53,2024-05-13 02:06:58,2024-05-13 02:06:58
888,470,1,59,2024-05-13 02:06:58,2024-05-13 02:06:58
889,471,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
890,471,1,53,2024-05-13 02:06:58,2024-05-13 02:06:58
891,471,2,59,2024-05-13 02:06:58,2024-05-13 02:06:58
892,471,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
893,472,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
894,472,1,53,2024-05-13 02:06:58,2024-05-13 02:06:58
895,472,2,59,2024-05-13 02:06:58,2024-05-13 02:06:58
896,472,2,23,2024-05-13 02:06:58,2024-05-13 02:06:58
897,472,1,61,2024-05-13 02:06:58,2024-05-13 02:06:58
898,473,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
899,473,2,53,2024-05-13 02:06:58,2024-05-13 02:06:58
900,473,1,4,2024-05-13 02:06:58,2024-05-13 02:06:58
901,473,1,59,2024-05-13 02:06:58,2024-05-13 02:06:58
902,474,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
903,474,2,53,2024-05-13 02:06:58,2024-05-13 02:06:58
904,474,1,4,2024-05-13 02:06:58,2024-05-13 02:06:58
905,474,2,59,2024-05-13 02:06:58,2024-05-13 02:06:58
906,474,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
907,475,2,21,2024-05-13 02:06:58,2024-05-13 02:06:58
908,475,2,53,2024-05-13 02:06:58,2024-05-13 02:06:58
909,475,1,4,2024-05-13 02:06:58,2024-05-13 02:06:58
910,475,2,59,2024-05-13 02:06:58,2024-05-13 02:06:58
911,475,2,23,2024-05-13 02:06:58,2024-05-13 02:06:58
912,475,1,61,2024-05-13 02:06:58,2024-05-13 02:06:58
913,476,1,21,2024-05-13 02:06:58,2024-05-13 02:06:58
914,476,1,61,2024-05-13 02:06:58,2024-05-13 02:06:58
915,477,1,41,2024-05-13 02:06:58,2024-05-13 02:06:58
916,477,2,24,2024-05-13 02:06:58,2024-05-13 02:06:58
917,478,2,78,2024-05-13 02:06:58,2024-05-13 02:06:58
918,478,1,48,2024-05-13 02:06:58,2024-05-13 02:06:58
919,479,2,78,2024-05-13 02:06:58,2024-05-13 02:06:58
920,479,2,48,2024-05-13 02:06:58,2024-05-13 02:06:58
921,479,1,73,2024-05-13 02:06:58,2024-05-13 02:06:58
923,481,1,71,2024-05-13 02:06:58,2024-05-13 02:06:58
924,482,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
925,482,1,12,2024-05-13 02:06:58,2024-05-13 02:06:58
926,483,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
927,483,2,12,2024-05-13 02:06:58,2024-05-13 02:06:58
928,483,1,39,2024-05-13 02:06:58,2024-05-13 02:06:58
929,484,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
930,484,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
931,484,1,12,2024-05-13 02:06:58,2024-05-13 02:06:58
932,485,2,29,2024-05-13 02:06:58,2024-05-13 02:06:58
933,485,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
934,485,2,12,2024-05-13 02:06:58,2024-05-13 02:06:58
935,485,1,39,2024-05-13 02:06:58,2024-05-13 02:06:58
936,486,2,16,2024-05-13 02:06:58,2024-05-13 02:06:58
937,486,1,7,2024-05-13 02:06:58,2024-05-13 02:06:58
938,487,1,16,2024-05-13 02:06:58,2024-05-13 02:06:58
939,487,1,77,2024-05-13 02:06:58,2024-05-13 02:06:58
940,488,1,16,2024-05-13 02:06:58,2024-05-13 02:06:58
941,488,2,77,2024-05-13 02:06:58,2024-05-13 02:06:58
942,488,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
943,489,2,16,2024-05-13 02:06:58,2024-05-13 02:06:58
944,489,1,7,2024-05-13 02:06:58,2024-05-13 02:06:58
945,489,1,77,2024-05-13 02:06:58,2024-05-13 02:06:58
946,490,2,16,2024-05-13 02:06:58,2024-05-13 02:06:58
947,490,1,7,2024-05-13 02:06:58,2024-05-13 02:06:58
948,490,2,77,2024-05-13 02:06:58,2024-05-13 02:06:58
949,490,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
950,491,1,92,2024-05-13 02:06:58,2024-05-13 02:06:58
951,492,2,92,2024-05-13 02:06:58,2024-05-13 02:06:58
975,500,1,68,2024-05-13 02:06:58,2024-05-13 02:06:58
976,500,2,92,2024-05-13 02:06:58,2024-05-13 02:06:58
977,501,2,92,2024-05-13 02:06:58,2024-05-13 02:06:58
978,501,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
979,502,2,92,2024-05-13 02:06:58,2024-05-13 02:06:58
980,502,2,23,2024-05-13 02:06:58,2024-05-13 02:06:58
981,502,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
982,503,1,92,2024-05-13 02:06:58,2024-05-13 02:06:58
983,503,1,47,2024-05-13 02:06:58,2024-05-13 02:06:58
984,504,1,92,2024-05-13 02:06:58,2024-05-13 02:06:58
985,504,2,47,2024-05-13 02:06:58,2024-05-13 02:06:58
986,504,1,16,2024-05-13 02:06:58,2024-05-13 02:06:58
987,505,2,92,2024-05-13 02:06:58,2024-05-13 02:06:58
988,505,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
989,505,1,47,2024-05-13 02:06:58,2024-05-13 02:06:58
990,506,2,92,2024-05-13 02:06:58,2024-05-13 02:06:58
991,506,1,23,2024-05-13 02:06:58,2024-05-13 02:06:58
992,506,2,47,2024-05-13 02:06:58,2024-05-13 02:06:58
993,506,1,16,2024-05-13 02:06:58,2024-05-13 02:06:58
994,507,2,92,2024-05-13 02:06:58,2024-05-13 02:06:58
995,507,2,23,2024-05-13 02:06:58,2024-05-13 02:06:58
996,507,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
997,507,1,47,2024-05-13 02:06:58,2024-05-13 02:06:58
998,508,2,92,2024-05-13 02:06:58,2024-05-13 02:06:58
999,508,2,23,2024-05-13 02:06:58,2024-05-13 02:06:58
1000,508,1,20,2024-05-13 02:06:58,2024-05-13 02:06:58
1001,508,2,47,2024-05-13 02:06:58,2024-05-13 02:06:58
1002,508,1,16,2024-05-13 02:06:58,2024-05-13 02:06:58
1003,509,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
1004,509,1,40,2024-05-13 02:06:58,2024-05-13 02:06:58
1005,510,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
1006,510,2,40,2024-05-13 02:06:58,2024-05-13 02:06:58
1007,510,1,66,2024-05-13 02:06:58,2024-05-13 02:06:58
1008,511,1,88,2024-05-13 02:06:58,2024-05-13 02:06:58
1009,511,1,81,2024-05-13 02:06:58,2024-05-13 02:06:58
1010,512,1,88,2024-05-13 02:06:58,2024-05-13 02:06:58
1011,512,2,81,2024-05-13 02:06:58,2024-05-13 02:06:58
1012,512,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
1013,513,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
1014,513,1,40,2024-05-13 02:06:58,2024-05-13 02:06:58
1015,513,1,81,2024-05-13 02:06:58,2024-05-13 02:06:58
1016,514,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
1017,514,1,40,2024-05-13 02:06:58,2024-05-13 02:06:58
1018,514,2,81,2024-05-13 02:06:58,2024-05-13 02:06:58
1019,514,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
1020,515,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
1021,515,2,40,2024-05-13 02:06:58,2024-05-13 02:06:58
1022,515,1,66,2024-05-13 02:06:58,2024-05-13 02:06:58
1023,515,1,81,2024-05-13 02:06:58,2024-05-13 02:06:58
1024,516,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
1025,516,2,40,2024-05-13 02:06:58,2024-05-13 02:06:58
1026,516,1,66,2024-05-13 02:06:58,2024-05-13 02:06:58
1027,516,2,81,2024-05-13 02:06:58,2024-05-13 02:06:58
1028,516,1,29,2024-05-13 02:06:58,2024-05-13 02:06:58
1029,517,2,28,2024-05-13 02:06:58,2024-05-13 02:06:58
1030,517,1,58,2024-05-13 02:06:58,2024-05-13 02:06:58
1031,518,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
1032,518,1,28,2024-05-13 02:06:58,2024-05-13 02:06:58
1033,519,2,88,2024-05-13 02:06:58,2024-05-13 02:06:58
1034,519,2,28,2024-05-13 02:06:58,2024-05-13 02:06:58
1035,519,1,70,2024-05-13 02:06:58,2024-05-13 02:06:58
1036,520,1,92,2024-05-13 02:06:58,2024-05-13 02:06:58
1037,520,2,16,2024-05-13 02:06:58,2024-05-13 02:06:58
1038,521,2,69,2024-05-13 02:06:58,2024-05-13 02:06:58
1039,521,1,62,2024-05-13 02:06:58,2024-05-13 02:06:58
1040,522,1,69,2024-05-13 02:06:58,2024-05-13 02:06:58
1041,522,1,50,2024-05-13 02:06:58,2024-05-13 02:06:58
1042,523,1,69,2024-05-13 02:06:58,2024-05-13 02:06:58
1043,523,2,50,2024-05-13 02:06:58,2024-05-13 02:06:58
1044,523,1,41,2024-05-13 02:06:58,2024-05-13 02:06:58
1045,524,2,69,2024-05-13 02:06:58,2024-05-13 02:06:58
1046,524,1,62,2024-05-13 02:06:58,2024-05-13 02:06:58
1047,524,1,50,2024-05-13 02:06:58,2024-05-13 02:06:58
1048,525,2,69,2024-05-13 02:06:58,2024-05-13 02:06:58
1049,525,1,62,2024-05-13 02:06:58,2024-05-13 02:06:58
1050,525,2,50,2024-05-13 02:06:58,2024-05-13 02:06:58
1051,525,1,41,2024-05-13 02:06:58,2024-05-13 02:06:58
1052,526,2,31,2024-05-13 02:06:58,2024-05-13 02:06:58
1053,526,1,36,2024-05-13 02:06:58,2024-05-13 02:06:58
1054,527,1,31,2024-05-13 02:06:58,2024-05-13 02:06:58
1055,527,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
1056,528,2,17,2024-05-13 02:06:58,2024-05-13 02:06:58
1057,528,1,31,2024-05-13 02:06:58,2024-05-13 02:06:58
1058,528,1,58,2024-05-13 02:06:58,2024-05-13 02:06:58
1059,529,2,17,2024-05-13 02:06:58,2024-05-13 02:06:58
1060,529,2,58,2024-05-13 02:06:58,2024-05-13 02:06:58
1061,529,1,31,2024-05-13 02:06:58,2024-05-13 02:06:58
1062,529,1,76,2024-05-13 02:06:58,2024-05-13 02:06:58
1063,530,2,31,2024-05-13 02:06:58,2024-05-13 02:06:58
1064,530,1,36,2024-05-13 02:06:58,2024-05-13 02:06:58
1065,530,1,17,2024-05-13 02:06:58,2024-05-13 02:06:58
1066,531,2,31,2024-05-13 02:06:58,2024-05-13 02:06:58
1067,531,2,17,2024-05-13 02:06:58,2024-05-13 02:06:58
1068,531,1,36,2024-05-13 02:06:58,2024-05-13 02:06:58
1069,531,1,58,2024-05-13 02:06:58,2024-05-13 02:06:58
1070,532,2,31,2024-05-13 02:06:58,2024-05-13 02:06:58
1071,532,2,17,2024-05-13 02:06:58,2024-05-13 02:06:58
1072,532,2,58,2024-05-13 02:06:58,2024-05-13 02:06:58
1073,532,1,36,2024-05-13 02:06:58,2024-05-13 02:06:58
1074,532,1,76,2024-05-13 02:06:58,2024-05-13 02:06:58
1075,533,2,52,2024-05-13 02:06:58,2024-05-13 02:06:58
1076,533,1,91,2024-05-13 02:06:58,2024-05-13 02:06:58
1077,534,1,52,2024-05-13 02:06:58,2024-05-13 02:06:58
1078,534,1,70,2024-05-13 02:06:58,2024-05-13 02:06:58
1079,535,1,52,2024-05-13 02:06:58,2024-05-13 02:06:58
1080,535,2,70,2024-05-13 02:06:58,2024-05-13 02:06:58
1081,535,1,62,2024-05-13 02:06:58,2024-05-13 02:06:58
1082,536,1,52,2024-05-13 02:06:58,2024-05-13 02:06:58
1083,536,2,70,2024-05-13 02:06:58,2024-05-13 02:06:58
1084,536,2,62,2024-05-13 02:06:58,2024-05-13 02:06:58
1085,536,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
1086,537,2,52,2024-05-13 02:06:58,2024-05-13 02:06:58
1087,537,1,91,2024-05-13 02:06:58,2024-05-13 02:06:58
1088,537,1,70,2024-05-13 02:06:58,2024-05-13 02:06:58
1089,538,2,52,2024-05-13 02:06:58,2024-05-13 02:06:58
1090,538,1,91,2024-05-13 02:06:58,2024-05-13 02:06:58
1091,538,2,70,2024-05-13 02:06:58,2024-05-13 02:06:58
1092,538,1,62,2024-05-13 02:06:58,2024-05-13 02:06:58
1093,539,2,52,2024-05-13 02:06:58,2024-05-13 02:06:58
1094,539,1,91,2024-05-13 02:06:58,2024-05-13 02:06:58
1095,539,2,70,2024-05-13 02:06:58,2024-05-13 02:06:58
1096,539,2,62,2024-05-13 02:06:58,2024-05-13 02:06:58
1097,539,1,46,2024-05-13 02:06:58,2024-05-13 02:06:58
1098,540,2,33,2024-05-13 02:06:58,2024-05-13 02:06:58
1099,540,1,21,2024-05-13 02:06:58,2024-05-13 02:06:58
1100,541,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1101,541,1,44,2024-05-13 02:06:58,2024-05-13 02:06:58
1102,542,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1103,542,2,44,2024-05-13 02:06:58,2024-05-13 02:06:58
1104,542,1,80,2024-05-13 02:06:58,2024-05-13 02:06:58
1105,543,1,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1106,543,1,39,2024-05-13 02:06:58,2024-05-13 02:06:58
1107,544,1,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1108,544,2,39,2024-05-13 02:06:58,2024-05-13 02:06:58
1109,544,1,75,2024-05-13 02:06:58,2024-05-13 02:06:58
1110,545,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1111,545,1,44,2024-05-13 02:06:58,2024-05-13 02:06:58
1112,545,1,39,2024-05-13 02:06:58,2024-05-13 02:06:58
1113,546,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1114,546,1,44,2024-05-13 02:06:58,2024-05-13 02:06:58
1115,546,2,39,2024-05-13 02:06:58,2024-05-13 02:06:58
1116,546,1,75,2024-05-13 02:06:58,2024-05-13 02:06:58
1117,547,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1118,547,2,44,2024-05-13 02:06:58,2024-05-13 02:06:58
1119,547,1,80,2024-05-13 02:06:58,2024-05-13 02:06:58
1120,547,1,39,2024-05-13 02:06:58,2024-05-13 02:06:58
1121,548,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1122,548,2,44,2024-05-13 02:06:58,2024-05-13 02:06:58
1123,548,1,80,2024-05-13 02:06:58,2024-05-13 02:06:58
1124,548,2,39,2024-05-13 02:06:58,2024-05-13 02:06:58
1125,548,1,75,2024-05-13 02:06:58,2024-05-13 02:06:58
1126,549,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1127,549,1,78,2024-05-13 02:06:58,2024-05-13 02:06:58
1128,550,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1129,550,2,78,2024-05-13 02:06:58,2024-05-13 02:06:58
1130,550,1,71,2024-05-13 02:06:58,2024-05-13 02:06:58
1131,551,1,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1132,551,1,82,2024-05-13 02:06:58,2024-05-13 02:06:58
1133,552,1,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1134,552,2,82,2024-05-13 02:06:58,2024-05-13 02:06:58
1135,552,1,7,2024-05-13 02:06:58,2024-05-13 02:06:58
1136,553,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1137,553,1,78,2024-05-13 02:06:58,2024-05-13 02:06:58
1138,553,1,82,2024-05-13 02:06:58,2024-05-13 02:06:58
1139,554,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1140,554,1,78,2024-05-13 02:06:58,2024-05-13 02:06:58
1141,554,2,82,2024-05-13 02:06:58,2024-05-13 02:06:58
1142,554,1,7,2024-05-13 02:06:58,2024-05-13 02:06:58
1143,555,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1144,555,2,78,2024-05-13 02:06:58,2024-05-13 02:06:58
1145,555,1,71,2024-05-13 02:06:58,2024-05-13 02:06:58
1146,555,1,82,2024-05-13 02:06:58,2024-05-13 02:06:58
1147,556,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1148,556,2,78,2024-05-13 02:06:58,2024-05-13 02:06:58
1149,556,1,71,2024-05-13 02:06:58,2024-05-13 02:06:58
1150,556,2,82,2024-05-13 02:06:58,2024-05-13 02:06:58
1151,556,1,7,2024-05-13 02:06:58,2024-05-13 02:06:58
1152,557,2,15,2024-05-13 02:06:58,2024-05-13 02:06:58
1153,557,1,52,2024-05-13 02:06:58,2024-05-13 02:06:58
1154,558,2,9,2024-05-13 02:06:58,2024-05-13 02:06:58
1155,558,1,57,2024-05-13 02:06:58,2024-05-13 02:06:58
1156,559,2,40,2024-05-13 02:06:58,2024-05-13 02:06:58
1157,559,1,28,2024-05-13 02:06:58,2024-05-13 02:06:58
