id,chain_battle_ranking_gift_set_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
4646,154,9,PotentialItem,2500,0,力の潜在能力玉(中)×2500,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4647,154,10,PotentialItem,2500,0,体の潜在能力玉(中)×2500,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4648,154,1,PotentialItem,4500,0,速の潜在能力玉(小)×4500,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4649,154,2,PotentialItem,4500,0,技の潜在能力玉(小)×4500,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4650,154,3,PotentialItem,4500,0,知の潜在能力玉(小)×4500,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4651,154,4,PotentialItem,4500,0,力の潜在能力玉(小)×4500,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4652,154,5,PotentialItem,4500,0,体の潜在能力玉(小)×4500,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4653,154,1000,TrainingItem,10,0,亀の甲羅(プラチナ)[速]×10,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4654,154,1001,TrainingItem,10,0,亀の甲羅(プラチナ)[技]×10,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4655,154,1002,TrainingItem,10,0,亀の甲羅(プラチナ)[知]×10,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4656,154,1003,TrainingItem,10,0,亀の甲羅(プラチナ)[力]×10,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4657,154,1004,TrainingItem,10,0,亀の甲羅(プラチナ)[体]×10,チェインバトルランキング上位1%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4658,155,2002,TreasureItem,20,0,団結の印×20,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4659,155,2001,TreasureItem,4500,0,結束の印×4500,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4660,155,1,CardStickerItem,2,0,スペシャルステッカー×2,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4661,155,1003970,Card,7,0,[不思議な儀式]老界王神×7,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4662,155,1011481,Card,2,1500000,ミスター・サタン像(ダイヤ)×2,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4663,155,11,PotentialItem,200,0,速の潜在能力玉(大)×200,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4664,155,12,PotentialItem,200,0,技の潜在能力玉(大)×200,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4665,155,13,PotentialItem,200,0,知の潜在能力玉(大)×200,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4666,155,14,PotentialItem,200,0,力の潜在能力玉(大)×200,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4667,155,15,PotentialItem,200,0,体の潜在能力玉(大)×200,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4668,155,6,PotentialItem,2000,0,速の潜在能力玉(中)×2000,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4669,155,7,PotentialItem,2000,0,技の潜在能力玉(中)×2000,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4670,155,8,PotentialItem,2000,0,知の潜在能力玉(中)×2000,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4671,155,9,PotentialItem,2000,0,力の潜在能力玉(中)×2000,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4672,155,10,PotentialItem,2000,0,体の潜在能力玉(中)×2000,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4673,155,1,PotentialItem,3600,0,速の潜在能力玉(小)×3600,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4674,155,2,PotentialItem,3600,0,技の潜在能力玉(小)×3600,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4675,155,3,PotentialItem,3600,0,知の潜在能力玉(小)×3600,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4676,155,4,PotentialItem,3600,0,力の潜在能力玉(小)×3600,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4677,155,5,PotentialItem,3600,0,体の潜在能力玉(小)×3600,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4678,155,1000,TrainingItem,8,0,亀の甲羅(プラチナ)[速]×8,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4679,155,1001,TrainingItem,8,0,亀の甲羅(プラチナ)[技]×8,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4680,155,1002,TrainingItem,8,0,亀の甲羅(プラチナ)[知]×8,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4681,155,1003,TrainingItem,8,0,亀の甲羅(プラチナ)[力]×8,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4682,155,1004,TrainingItem,8,0,亀の甲羅(プラチナ)[体]×8,チェインバトルランキング上位2~3%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4683,156,2002,TreasureItem,20,0,団結の印×20,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4684,156,2001,TreasureItem,4000,0,結束の印×4000,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4685,156,1,CardStickerItem,1,0,スペシャルステッカー×1,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4686,156,1003970,Card,5,0,[不思議な儀式]老界王神×5,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4687,156,1011481,Card,1,1500000,ミスター・サタン像(ダイヤ)×1,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4688,156,11,PotentialItem,175,0,速の潜在能力玉(大)×175,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4689,156,12,PotentialItem,175,0,技の潜在能力玉(大)×175,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4690,156,13,PotentialItem,175,0,知の潜在能力玉(大)×175,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4691,156,14,PotentialItem,175,0,力の潜在能力玉(大)×175,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4692,156,15,PotentialItem,175,0,体の潜在能力玉(大)×175,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4693,156,6,PotentialItem,1750,0,速の潜在能力玉(中)×1750,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4694,156,7,PotentialItem,1750,0,技の潜在能力玉(中)×1750,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4695,156,8,PotentialItem,1750,0,知の潜在能力玉(中)×1750,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4696,156,9,PotentialItem,1750,0,力の潜在能力玉(中)×1750,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4697,156,10,PotentialItem,1750,0,体の潜在能力玉(中)×1750,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4698,156,1,PotentialItem,3150,0,速の潜在能力玉(小)×3150,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4699,156,2,PotentialItem,3150,0,技の潜在能力玉(小)×3150,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4700,156,3,PotentialItem,3150,0,知の潜在能力玉(小)×3150,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4701,156,4,PotentialItem,3150,0,力の潜在能力玉(小)×3150,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4702,156,5,PotentialItem,3150,0,体の潜在能力玉(小)×3150,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4703,156,1000,TrainingItem,7,0,亀の甲羅(プラチナ)[速]×7,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4704,156,1001,TrainingItem,7,0,亀の甲羅(プラチナ)[技]×7,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4705,156,1002,TrainingItem,7,0,亀の甲羅(プラチナ)[知]×7,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4706,156,1003,TrainingItem,7,0,亀の甲羅(プラチナ)[力]×7,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4707,156,1004,TrainingItem,7,0,亀の甲羅(プラチナ)[体]×7,チェインバトルランキング上位4~5%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4708,157,2002,TreasureItem,20,0,団結の印×20,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4709,157,2001,TreasureItem,3000,0,結束の印×3000,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4710,157,1,CardStickerItem,1,0,スペシャルステッカー×1,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4711,157,1003970,Card,3,0,[不思議な儀式]老界王神×3,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4712,157,1005480,Card,3,765122,ミスター・サタン像(プラチナ)×3,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4713,157,11,PotentialItem,150,0,速の潜在能力玉(大)×150,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4714,157,12,PotentialItem,150,0,技の潜在能力玉(大)×150,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4715,157,13,PotentialItem,150,0,知の潜在能力玉(大)×150,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4716,157,14,PotentialItem,150,0,力の潜在能力玉(大)×150,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4717,157,15,PotentialItem,150,0,体の潜在能力玉(大)×150,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4718,157,6,PotentialItem,1500,0,速の潜在能力玉(中)×1500,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4719,157,7,PotentialItem,1500,0,技の潜在能力玉(中)×1500,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4720,157,8,PotentialItem,1500,0,知の潜在能力玉(中)×1500,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4721,157,9,PotentialItem,1500,0,力の潜在能力玉(中)×1500,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4722,157,10,PotentialItem,1500,0,体の潜在能力玉(中)×1500,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4723,157,1,PotentialItem,2700,0,速の潜在能力玉(小)×2700,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4724,157,2,PotentialItem,2700,0,技の潜在能力玉(小)×2700,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4725,157,3,PotentialItem,2700,0,知の潜在能力玉(小)×2700,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4726,157,4,PotentialItem,2700,0,力の潜在能力玉(小)×2700,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4727,157,5,PotentialItem,2700,0,体の潜在能力玉(小)×2700,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4728,157,1000,TrainingItem,6,0,亀の甲羅(プラチナ)[速]×6,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4729,157,1001,TrainingItem,6,0,亀の甲羅(プラチナ)[技]×6,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4730,157,1002,TrainingItem,6,0,亀の甲羅(プラチナ)[知]×6,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4731,157,1003,TrainingItem,6,0,亀の甲羅(プラチナ)[力]×6,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4732,157,1004,TrainingItem,6,0,亀の甲羅(プラチナ)[体]×6,チェインバトルランキング上位6~10%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4733,158,2002,TreasureItem,15,0,団結の印×15,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4734,158,2001,TreasureItem,2500,0,結束の印×2500,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4735,158,1003970,Card,2,0,[不思議な儀式]老界王神×2,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4736,158,1005480,Card,2,765122,ミスター・サタン像(プラチナ)×2,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4737,158,11,PotentialItem,125,0,速の潜在能力玉(大)×125,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4738,158,12,PotentialItem,125,0,技の潜在能力玉(大)×125,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4739,158,13,PotentialItem,125,0,知の潜在能力玉(大)×125,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4740,158,14,PotentialItem,125,0,力の潜在能力玉(大)×125,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4741,158,15,PotentialItem,125,0,体の潜在能力玉(大)×125,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4742,158,6,PotentialItem,1250,0,速の潜在能力玉(中)×1250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4743,158,7,PotentialItem,1250,0,技の潜在能力玉(中)×1250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4744,158,8,PotentialItem,1250,0,知の潜在能力玉(中)×1250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4745,158,9,PotentialItem,1250,0,力の潜在能力玉(中)×1250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4746,158,10,PotentialItem,1250,0,体の潜在能力玉(中)×1250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4747,158,1,PotentialItem,2250,0,速の潜在能力玉(小)×2250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4748,158,2,PotentialItem,2250,0,技の潜在能力玉(小)×2250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4749,158,3,PotentialItem,2250,0,知の潜在能力玉(小)×2250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4750,158,4,PotentialItem,2250,0,力の潜在能力玉(小)×2250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4751,158,5,PotentialItem,2250,0,体の潜在能力玉(小)×2250,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4752,158,1000,TrainingItem,5,0,亀の甲羅(プラチナ)[速]×5,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4753,158,1001,TrainingItem,5,0,亀の甲羅(プラチナ)[技]×5,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4754,158,1002,TrainingItem,5,0,亀の甲羅(プラチナ)[知]×5,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4755,158,1003,TrainingItem,5,0,亀の甲羅(プラチナ)[力]×5,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4756,158,1004,TrainingItem,5,0,亀の甲羅(プラチナ)[体]×5,チェインバトルランキング上位11~20%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4757,159,2002,TreasureItem,10,0,団結の印×10,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4758,159,2001,TreasureItem,2000,0,結束の印×2000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4759,159,1003970,Card,1,0,[不思議な儀式]老界王神×1,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4760,159,1005480,Card,1,765122,ミスター・サタン像(プラチナ)×1,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4761,159,11,PotentialItem,100,0,速の潜在能力玉(大)×100,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4762,159,12,PotentialItem,100,0,技の潜在能力玉(大)×100,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4763,159,13,PotentialItem,100,0,知の潜在能力玉(大)×100,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4764,159,14,PotentialItem,100,0,力の潜在能力玉(大)×100,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4765,159,15,PotentialItem,100,0,体の潜在能力玉(大)×100,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4766,159,6,PotentialItem,1000,0,速の潜在能力玉(中)×1000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4767,159,7,PotentialItem,1000,0,技の潜在能力玉(中)×1000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4768,159,8,PotentialItem,1000,0,知の潜在能力玉(中)×1000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4769,159,9,PotentialItem,1000,0,力の潜在能力玉(中)×1000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4770,159,10,PotentialItem,1000,0,体の潜在能力玉(中)×1000,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4771,159,1,PotentialItem,1800,0,速の潜在能力玉(小)×1800,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4772,159,2,PotentialItem,1800,0,技の潜在能力玉(小)×1800,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4773,159,3,PotentialItem,1800,0,知の潜在能力玉(小)×1800,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4774,159,4,PotentialItem,1800,0,力の潜在能力玉(小)×1800,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4775,159,5,PotentialItem,1800,0,体の潜在能力玉(小)×1800,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4776,159,1000,TrainingItem,4,0,亀の甲羅(プラチナ)[速]×4,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4777,159,1001,TrainingItem,4,0,亀の甲羅(プラチナ)[技]×4,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4778,159,1002,TrainingItem,4,0,亀の甲羅(プラチナ)[知]×4,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4779,159,1003,TrainingItem,4,0,亀の甲羅(プラチナ)[力]×4,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4780,159,1004,TrainingItem,4,0,亀の甲羅(プラチナ)[体]×4,チェインバトルランキング上位21~35%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4781,160,2002,TreasureItem,10,0,団結の印×10,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4782,160,2001,TreasureItem,1500,0,結束の印×1500,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4783,160,1013400,Card,3,0,老界王神(居眠り)×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4784,160,1002630,Card,1,765122,ミスター・サタン像(金)×1,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4785,160,11,PotentialItem,75,0,速の潜在能力玉(大)×75,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4786,160,12,PotentialItem,75,0,技の潜在能力玉(大)×75,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4787,160,13,PotentialItem,75,0,知の潜在能力玉(大)×75,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4788,160,14,PotentialItem,75,0,力の潜在能力玉(大)×75,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4789,160,15,PotentialItem,75,0,体の潜在能力玉(大)×75,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4790,160,6,PotentialItem,750,0,速の潜在能力玉(中)×750,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4791,160,7,PotentialItem,750,0,技の潜在能力玉(中)×750,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4792,160,8,PotentialItem,750,0,知の潜在能力玉(中)×750,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4793,160,9,PotentialItem,750,0,力の潜在能力玉(中)×750,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4794,160,10,PotentialItem,750,0,体の潜在能力玉(中)×750,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4795,160,1,PotentialItem,1350,0,速の潜在能力玉(小)×1350,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4796,160,2,PotentialItem,1350,0,技の潜在能力玉(小)×1350,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4797,160,3,PotentialItem,1350,0,知の潜在能力玉(小)×1350,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4798,160,4,PotentialItem,1350,0,力の潜在能力玉(小)×1350,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4799,160,5,PotentialItem,1350,0,体の潜在能力玉(小)×1350,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4800,160,1000,TrainingItem,3,0,亀の甲羅(プラチナ)[速]×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4801,160,1001,TrainingItem,3,0,亀の甲羅(プラチナ)[技]×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4802,160,1002,TrainingItem,3,0,亀の甲羅(プラチナ)[知]×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4803,160,1003,TrainingItem,3,0,亀の甲羅(プラチナ)[力]×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4804,160,1004,TrainingItem,3,0,亀の甲羅(プラチナ)[体]×3,チェインバトルランキング上位36~50%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4805,161,2002,TreasureItem,5,0,団結の印×5,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4806,161,2001,TreasureItem,1000,0,結束の印×1000,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4807,161,1013400,Card,2,0,老界王神(居眠り)×2,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4808,161,1002640,Card,1,93879,ミスター・サタン像(銀)×1,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4809,161,11,PotentialItem,50,0,速の潜在能力玉(大)×50,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4810,161,12,PotentialItem,50,0,技の潜在能力玉(大)×50,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4811,161,13,PotentialItem,50,0,知の潜在能力玉(大)×50,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4812,161,14,PotentialItem,50,0,力の潜在能力玉(大)×50,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4813,161,15,PotentialItem,50,0,体の潜在能力玉(大)×50,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4814,161,6,PotentialItem,500,0,速の潜在能力玉(中)×500,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4815,161,7,PotentialItem,500,0,技の潜在能力玉(中)×500,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4816,161,8,PotentialItem,500,0,知の潜在能力玉(中)×500,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4817,161,9,PotentialItem,500,0,力の潜在能力玉(中)×500,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
4818,161,10,PotentialItem,500,0,体の潜在能力玉(中)×500,チェインバトルランキング上位51~75%の報酬,2024-01-11 00:34:52,2024-01-11 00:34:52
