id,name,description,exec_timing_type,turn,is_once,probability,causality_conditions,icon_type,target_type,target_value1,target_value2,target_value3,sub_target_type_set_id,efficacy_type,eff_value1,eff_value2,eff_value3,efficacy_values,calc_option,created_at,updated_at
29060,回避無効,回避を無効化して攻撃する,1,0,0,100,,0,1,0,0,0,0,9,,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29100,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,220.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29110,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,245.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29120,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,220.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29130,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,280.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29200,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,56.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29210,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,57.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29220,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29230,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29240,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,67.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29250,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,100.0,100.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29260,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29270,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29280,ATKダウン無効,ATKダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29290,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29300,威圧,キャラクターの入れ替えをロックする,1,0,0,50,,0,11,100,0,0,0,5,,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29400,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29410,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29420,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29430,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,300.0,0.0,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29440,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29500,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,58.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29510,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29520,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29530,突き抜けた戦闘力,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29540,ふりしぼる気力,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29550,サイヤの闘志,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29560,ウーブの秘策,格闘系必殺技のダメージを無効化する,4,1,0,100,"{""source"": ""1595"", ""compiled"": 1595}",0,1,0,0,0,0,21,0.0,0.0,21.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29561,ウーブの秘策,,5,1,0,100,,0,1,0,0,0,0,22,10.0,29560.0,1.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29570,本気の勝負,ATKダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29600,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29610,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,68.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29620,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,75.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29630,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29640,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29650,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29660,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,7.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29670,回避無効,回避を無効化して攻撃する,1,0,0,100,,0,1,0,0,0,0,9,,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29680,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,100.0,100.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29690,属性ダメージ軽減,知属性以外からのダメージを軽減する,0,0,0,0,,0,0,0,0,0,0,15,3652992.0,40.0,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29700,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,58.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29710,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29720,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29730,ATKダウン無効,ATKダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29740,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29750,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29760,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29770,バリヤー,気弾系必殺技のダメージを無効化する,4,1,0,100,"{""source"": ""1410"", ""compiled"": 1410}",0,1,0,0,0,0,21,0.0,0.0,11.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29771,バリヤー,,5,1,0,100,,0,1,0,0,0,0,22,10.0,29770.0,1.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29780,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,100.0,100.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29800,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29810,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29820,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29830,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29840,サイヤの闘志,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29850,突き抜けた戦闘力,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29860,蒼炎の輝き,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29870,神秘のエナジー,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29900,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29910,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29920,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,67.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29930,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29940,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29950,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29960,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29970,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,100.0,100.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
29980,ダメージ無効化,一定以下のダメージを0にする,1,1,0,100,,0,1,0,0,0,0,20,3.0,1500000.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30000,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30010,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,59.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30020,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30030,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30040,気の増幅,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30050,サイヤの闘志,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30060,急増するパワー ,ATKとDEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,135.0,1050.0,100.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30100,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30110,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30120,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,58.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30130,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30140,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30150,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30160,ATKダウン無効,ATKダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30170,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30180,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30190,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30200,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30210,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,100.0,100.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30300,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,54.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30310,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,56.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30320,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30330,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30340,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,71.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30350,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30360,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30370,ATKダウン無効,ATKダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30380,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30390,回避無効,回避を無効化して攻撃する,1,0,0,100,,0,1,0,0,0,0,9,,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30400,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30410,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30420,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30430,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,80.0,0.0,1.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30440,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30500,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,54.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30510,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,57.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30520,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30530,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30540,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30550,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,100.0,100.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30600,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30610,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30620,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,67.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30630,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,100.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30640,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30650,正義の執行,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30660,絶対神の力,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30670,世界の侵食,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30700,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30800,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30810,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30820,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30830,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30840,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30850,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30860,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30870,超属性ダメージ軽減,超属性からのダメージを軽減する,0,0,0,0,,0,0,0,0,0,0,15,130944.0,40.0,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30880,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,100.0,100.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30900,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,57.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30910,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,61.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30920,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30930,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,170.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30940,あきらめない心,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30950,突き抜けた戦闘力,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
30960,阿吽の呼吸,ATKダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31000,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,52.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31010,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31020,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31030,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,50.0,0.0,1.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31040,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31100,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31110,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31120,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31130,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31140,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31200,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31210,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,57.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31220,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,250.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31230,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,90.0,0.0,1.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31240,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31250,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31260,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31270,回避無効,回避を無効化して攻撃する,1,0,0,100,,0,1,0,0,0,0,9,,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31300,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,48.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31310,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,59.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31320,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,61.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31330,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,178.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31340,ふりしぼる気力,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31350,サイヤの闘志,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31360,気の増幅,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31370,仲間を思う力,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,100.0,5100.0,100.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31400,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,400.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31401,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,100.0,0.0,1.0,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31500,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,390.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31510,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,390.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31600,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31610,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
31620,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,,0,2024-05-20 01:32:58,2024-05-20 01:32:58
