id,lv,exp_type,exp_total,created_at,updated_at
795,75,11,363471,2017-11-14 01:42:53,2017-11-14 01:42:53
796,76,11,378304,2017-11-14 01:42:53,2017-11-14 01:42:53
797,77,11,393536,2017-11-14 01:42:53,2017-11-14 01:42:53
798,78,11,409170,2017-11-14 01:42:53,2017-11-14 01:42:53
799,79,11,425214,2017-11-14 01:42:53,2017-11-14 01:42:53
800,80,11,441671,2017-11-14 01:42:53,2017-11-14 01:42:53
801,81,11,458548,2017-11-14 01:42:53,2017-11-14 01:42:53
802,82,11,475849,2017-11-14 01:42:53,2017-11-14 01:42:53
803,83,11,493580,2017-11-14 01:42:53,2017-11-14 01:42:53
804,84,11,511746,2017-11-14 01:42:53,2017-11-14 01:42:53
805,85,11,530353,2017-11-14 01:42:53,2017-11-14 01:42:53
806,86,11,549405,2017-11-14 01:42:53,2017-11-14 01:42:53
807,87,11,568908,2017-11-14 01:42:53,2017-11-14 01:42:53
808,88,11,588868,2017-11-14 01:42:53,2017-11-14 01:42:53
809,89,11,609289,2017-11-14 01:42:53,2017-11-14 01:42:53
810,90,11,630176,2017-11-14 01:42:53,2017-11-14 01:42:53
811,91,11,651536,2017-11-14 01:42:53,2017-11-14 01:42:53
812,92,11,673373,2017-11-14 01:42:53,2017-11-14 01:42:53
813,93,11,695692,2017-11-14 01:42:53,2017-11-14 01:42:53
814,94,11,718499,2017-11-14 01:42:53,2017-11-14 01:42:53
815,95,11,741800,2017-11-14 01:42:53,2017-11-14 01:42:53
816,96,11,765599,2017-11-14 01:42:53,2017-11-14 01:42:53
817,97,11,789901,2017-11-14 01:42:53,2017-11-14 01:42:53
818,98,11,814712,2017-11-14 01:42:53,2017-11-14 01:42:53
819,99,11,840038,2017-11-14 01:42:53,2017-11-14 01:42:53
820,100,11,865883,2017-11-14 01:42:53,2017-11-14 01:42:53
821,101,11,892253,2017-11-14 01:42:53,2017-11-14 01:42:53
822,102,11,919153,2017-11-14 01:42:53,2017-11-14 01:42:53
823,103,11,946588,2017-11-14 01:42:53,2017-11-14 01:42:53
824,104,11,974564,2017-11-14 01:42:53,2017-11-14 01:42:53
825,105,11,1003086,2017-11-14 01:42:53,2017-11-14 01:42:53
826,106,11,1032158,2017-11-14 01:42:53,2017-11-14 01:42:53
827,107,11,1061788,2017-11-14 01:42:53,2017-11-14 01:42:53
828,108,11,1091978,2017-11-14 01:42:53,2017-11-14 01:42:53
829,109,11,1122736,2017-11-14 01:42:53,2017-11-14 01:42:53
830,110,11,1154066,2017-11-14 01:42:53,2017-11-14 01:42:53
831,111,11,1185974,2017-11-14 01:42:53,2017-11-14 01:42:53
832,112,11,1218464,2017-11-14 01:42:53,2017-11-14 01:42:53
833,113,11,1251543,2017-11-14 01:42:53,2017-11-14 01:42:53
834,114,11,1285214,2017-11-14 01:42:53,2017-11-14 01:42:53
835,115,11,1319485,2017-11-14 01:42:53,2017-11-14 01:42:53
836,116,11,1354359,2017-11-14 01:42:53,2017-11-14 01:42:53
837,117,11,1389842,2017-11-14 01:42:53,2017-11-14 01:42:53
838,118,11,1425940,2017-11-14 01:42:53,2017-11-14 01:42:53
839,119,11,1462657,2017-11-14 01:42:53,2017-11-14 01:42:53
840,120,11,1500000,2017-11-14 01:42:53,2017-11-14 01:42:53
841,1,12,0,2017-11-14 01:42:53,2017-11-14 01:42:53
842,2,12,3,2017-11-14 01:42:53,2017-11-14 01:42:53
843,3,12,31,2017-11-14 01:42:53,2017-11-14 01:42:53
844,4,12,80,2017-11-14 01:42:53,2017-11-14 01:42:53
845,5,12,144,2017-11-14 01:42:53,2017-11-14 01:42:53
846,6,12,232,2017-11-14 01:42:53,2017-11-14 01:42:53
847,7,12,358,2017-11-14 01:42:53,2017-11-14 01:42:53
848,8,12,530,2017-11-14 01:42:53,2017-11-14 01:42:53
849,9,12,755,2017-11-14 01:42:53,2017-11-14 01:42:53
850,10,12,1040,2017-11-14 01:42:53,2017-11-14 01:42:53
851,11,12,1392,2017-11-14 01:42:53,2017-11-14 01:42:53
852,12,12,1817,2017-11-14 01:42:53,2017-11-14 01:42:53
853,13,12,2324,2017-11-14 01:42:53,2017-11-14 01:42:53
854,14,12,2918,2017-11-14 01:42:53,2017-11-14 01:42:53
855,15,12,3607,2017-11-14 01:42:53,2017-11-14 01:42:53
856,16,12,4398,2017-11-14 01:42:53,2017-11-14 01:42:53
857,17,12,5298,2017-11-14 01:42:53,2017-11-14 01:42:53
858,18,12,6314,2017-11-14 01:42:53,2017-11-14 01:42:53
859,19,12,7453,2017-11-14 01:42:53,2017-11-14 01:42:53
860,20,12,8723,2017-11-14 01:42:53,2017-11-14 01:42:53
861,21,12,10129,2017-11-14 01:42:53,2017-11-14 01:42:53
862,22,12,11680,2017-11-14 01:42:53,2017-11-14 01:42:53
863,23,12,13381,2017-11-14 01:42:53,2017-11-14 01:42:53
864,24,12,15241,2017-11-14 01:42:53,2017-11-14 01:42:53
865,25,12,17266,2017-11-14 01:42:53,2017-11-14 01:42:53
866,26,12,19464,2017-11-14 01:42:53,2017-11-14 01:42:53
867,27,12,21841,2017-11-14 01:42:53,2017-11-14 01:42:53
868,28,12,24404,2017-11-14 01:42:53,2017-11-14 01:42:53
869,29,12,27160,2017-11-14 01:42:53,2017-11-14 01:42:53
870,30,12,30117,2017-11-14 01:42:53,2017-11-14 01:42:53
871,31,12,33282,2017-11-14 01:42:53,2017-11-14 01:42:53
872,32,12,36661,2017-11-14 01:42:53,2017-11-14 01:42:53
873,33,12,40261,2017-11-14 01:42:53,2017-11-14 01:42:53
874,34,12,44090,2017-11-14 01:42:53,2017-11-14 01:42:53
875,35,12,48154,2017-11-14 01:42:53,2017-11-14 01:42:53
876,36,12,52461,2017-11-14 01:42:53,2017-11-14 01:42:53
877,37,12,57018,2017-11-14 01:42:53,2017-11-14 01:42:53
878,38,12,61832,2017-11-14 01:42:53,2017-11-14 01:42:53
879,39,12,66909,2017-11-14 01:42:53,2017-11-14 01:42:53
880,40,12,72256,2017-11-14 01:42:53,2017-11-14 01:42:53
881,41,12,77882,2017-11-14 01:42:53,2017-11-14 01:42:53
882,42,12,83792,2017-11-14 01:42:53,2017-11-14 01:42:53
883,43,12,89995,2017-11-14 01:42:53,2017-11-14 01:42:53
884,44,12,96496,2017-11-14 01:42:53,2017-11-14 01:42:53
885,45,12,103303,2017-11-14 01:42:53,2017-11-14 01:42:53
886,46,12,110422,2017-11-14 01:42:54,2017-11-14 01:42:54
887,47,12,117862,2017-11-14 01:42:54,2017-11-14 01:42:54
888,48,12,125629,2017-11-14 01:42:54,2017-11-14 01:42:54
889,49,12,133730,2017-11-14 01:42:54,2017-11-14 01:42:54
890,50,12,142172,2017-11-14 01:42:54,2017-11-14 01:42:54
891,51,12,150962,2017-11-14 01:42:54,2017-11-14 01:42:54
892,52,12,160107,2017-11-14 01:42:54,2017-11-14 01:42:54
893,53,12,169614,2017-11-14 01:42:54,2017-11-14 01:42:54
894,54,12,179490,2017-11-14 01:42:54,2017-11-14 01:42:54
895,55,12,189743,2017-11-14 01:42:54,2017-11-14 01:42:54
896,56,12,200379,2017-11-14 01:42:54,2017-11-14 01:42:54
897,57,12,211405,2017-11-14 01:42:54,2017-11-14 01:42:54
898,58,12,222828,2017-11-14 01:42:54,2017-11-14 01:42:54
899,59,12,234656,2017-11-14 01:42:54,2017-11-14 01:42:54
900,60,12,246895,2017-11-14 01:42:54,2017-11-14 01:42:54
901,61,12,259553,2017-11-14 01:42:54,2017-11-14 01:42:54
902,62,12,272636,2017-11-14 01:42:54,2017-11-14 01:42:54
903,63,12,286151,2017-11-14 01:42:54,2017-11-14 01:42:54
904,64,12,300106,2017-11-14 01:42:54,2017-11-14 01:42:54
905,65,12,314508,2017-11-14 01:42:54,2017-11-14 01:42:54
906,66,12,329363,2017-11-14 01:42:54,2017-11-14 01:42:54
907,67,12,344678,2017-11-14 01:42:54,2017-11-14 01:42:54
908,68,12,360462,2017-11-14 01:42:54,2017-11-14 01:42:54
909,69,12,376719,2017-11-14 01:42:54,2017-11-14 01:42:54
910,70,12,393459,2017-11-14 01:42:54,2017-11-14 01:42:54
911,71,12,410687,2017-11-14 01:42:54,2017-11-14 01:42:54
912,72,12,428411,2017-11-14 01:42:54,2017-11-14 01:42:54
913,73,12,446638,2017-11-14 01:42:54,2017-11-14 01:42:54
914,74,12,465375,2017-11-14 01:42:54,2017-11-14 01:42:54
915,75,12,484629,2017-11-14 01:42:54,2017-11-14 01:42:54
916,76,12,504406,2017-11-14 01:42:54,2017-11-14 01:42:54
917,77,12,524714,2017-11-14 01:42:54,2017-11-14 01:42:54
918,78,12,545560,2017-11-14 01:42:54,2017-11-14 01:42:54
919,79,12,566952,2017-11-14 01:42:54,2017-11-14 01:42:54
920,80,12,588895,2017-11-14 01:42:54,2017-11-14 01:42:54
921,81,12,611397,2017-11-14 01:42:54,2017-11-14 01:42:54
922,82,12,634466,2017-11-14 01:42:54,2017-11-14 01:42:54
923,83,12,658107,2017-11-14 01:42:54,2017-11-14 01:42:54
924,84,12,682329,2017-11-14 01:42:54,2017-11-14 01:42:54
925,85,12,707137,2017-11-14 01:42:54,2017-11-14 01:42:54
926,86,12,732540,2017-11-14 01:42:54,2017-11-14 01:42:54
927,87,12,758545,2017-11-14 01:42:54,2017-11-14 01:42:54
928,88,12,785157,2017-11-14 01:42:54,2017-11-14 01:42:54
929,89,12,812385,2017-11-14 01:42:54,2017-11-14 01:42:54
930,90,12,840235,2017-11-14 01:42:54,2017-11-14 01:42:54
931,91,12,868714,2017-11-14 01:42:54,2017-11-14 01:42:54
932,92,12,897830,2017-11-14 01:42:54,2017-11-14 01:42:54
933,93,12,927590,2017-11-14 01:42:54,2017-11-14 01:42:54
934,94,12,957999,2017-11-14 01:42:54,2017-11-14 01:42:54
935,95,12,989067,2017-11-14 01:42:54,2017-11-14 01:42:54
936,96,12,1020798,2017-11-14 01:42:54,2017-11-14 01:42:54
937,97,12,1053202,2017-11-14 01:42:54,2017-11-14 01:42:54
938,98,12,1086283,2017-11-14 01:42:54,2017-11-14 01:42:54
939,99,12,1120051,2017-11-14 01:42:54,2017-11-14 01:42:54
940,100,12,1154511,2017-11-14 01:42:54,2017-11-14 01:42:54
941,101,12,1189671,2017-11-14 01:42:54,2017-11-14 01:42:54
942,102,12,1225537,2017-11-14 01:42:54,2017-11-14 01:42:54
943,103,12,1262118,2017-11-14 01:42:54,2017-11-14 01:42:54
944,104,12,1299419,2017-11-14 01:42:54,2017-11-14 01:42:54
945,105,12,1337448,2017-11-14 01:42:54,2017-11-14 01:42:54
946,106,12,1376211,2017-11-14 01:42:54,2017-11-14 01:42:54
947,107,12,1415717,2017-11-14 01:42:54,2017-11-14 01:42:54
948,108,12,1455971,2017-11-14 01:42:54,2017-11-14 01:42:54
949,109,12,1496982,2017-11-14 01:42:54,2017-11-14 01:42:54
950,110,12,1538755,2017-11-14 01:42:54,2017-11-14 01:42:54
951,111,12,1581299,2017-11-14 01:42:54,2017-11-14 01:42:54
952,112,12,1624619,2017-11-14 01:42:54,2017-11-14 01:42:54
953,113,12,1668724,2017-11-14 01:42:54,2017-11-14 01:42:54
954,114,12,1713619,2017-11-14 01:42:54,2017-11-14 01:42:54
955,115,12,1759313,2017-11-14 01:42:54,2017-11-14 01:42:54
956,116,12,1805812,2017-11-14 01:42:54,2017-11-14 01:42:54
957,117,12,1853123,2017-11-14 01:42:54,2017-11-14 01:42:54
958,118,12,1901253,2017-11-14 01:42:54,2017-11-14 01:42:54
959,119,12,1950210,2017-11-14 01:42:54,2017-11-14 01:42:54
960,120,12,2000000,2017-11-14 01:42:54,2017-11-14 01:42:54
961,1,13,0,2017-11-14 01:42:54,2017-11-14 01:42:54
962,2,13,5,2017-11-14 01:42:54,2017-11-14 01:42:54
963,3,13,47,2017-11-14 01:42:54,2017-11-14 01:42:54
964,4,13,121,2017-11-14 01:42:54,2017-11-14 01:42:54
965,5,13,216,2017-11-14 01:42:54,2017-11-14 01:42:54
966,6,13,348,2017-11-14 01:42:54,2017-11-14 01:42:54
967,7,13,537,2017-11-14 01:42:54,2017-11-14 01:42:54
968,8,13,796,2017-11-14 01:42:54,2017-11-14 01:42:54
969,9,13,1133,2017-11-14 01:42:54,2017-11-14 01:42:54
970,10,13,1561,2017-11-14 01:42:54,2017-11-14 01:42:54
971,11,13,2088,2017-11-14 01:42:54,2017-11-14 01:42:54
972,12,13,2726,2017-11-14 01:42:54,2017-11-14 01:42:54
973,13,13,3486,2017-11-14 01:42:54,2017-11-14 01:42:54
974,14,13,4377,2017-11-14 01:42:54,2017-11-14 01:42:54
975,15,13,5411,2017-11-14 01:42:54,2017-11-14 01:42:54
976,16,13,6597,2017-11-14 01:42:54,2017-11-14 01:42:54
977,17,13,7947,2017-11-14 01:42:54,2017-11-14 01:42:54
978,18,13,9472,2017-11-14 01:42:54,2017-11-14 01:42:54
979,19,13,11180,2017-11-14 01:42:54,2017-11-14 01:42:54
980,20,13,13084,2017-11-14 01:42:54,2017-11-14 01:42:54
981,21,13,15194,2017-11-14 01:42:54,2017-11-14 01:42:54
982,22,13,17520,2017-11-14 01:42:54,2017-11-14 01:42:54
983,23,13,20072,2017-11-14 01:42:54,2017-11-14 01:42:54
984,24,13,22862,2017-11-14 01:42:54,2017-11-14 01:42:54
985,25,13,25900,2017-11-14 01:42:54,2017-11-14 01:42:54
986,26,13,29196,2017-11-14 01:42:54,2017-11-14 01:42:54
987,27,13,32761,2017-11-14 01:42:54,2017-11-14 01:42:54
988,28,13,36606,2017-11-14 01:42:54,2017-11-14 01:42:54
989,29,13,40741,2017-11-14 01:42:54,2017-11-14 01:42:54
990,30,13,45176,2017-11-14 01:42:54,2017-11-14 01:42:54
991,31,13,49923,2017-11-14 01:42:54,2017-11-14 01:42:54
992,32,13,54991,2017-11-14 01:42:54,2017-11-14 01:42:54
993,33,13,60392,2017-11-14 01:42:54,2017-11-14 01:42:54
994,34,13,66135,2017-11-14 01:42:54,2017-11-14 01:42:54
995,35,13,72232,2017-11-14 01:42:54,2017-11-14 01:42:54
996,36,13,78692,2017-11-14 01:42:54,2017-11-14 01:42:54
997,37,13,85528,2017-11-14 01:42:54,2017-11-14 01:42:54
998,38,13,92748,2017-11-14 01:42:54,2017-11-14 01:42:54
999,39,13,100363,2017-11-14 01:42:54,2017-11-14 01:42:54
1000,40,13,108385,2017-11-14 01:42:54,2017-11-14 01:42:54
1001,41,13,116823,2017-11-14 01:42:54,2017-11-14 01:42:54
1002,42,13,125689,2017-11-14 01:42:54,2017-11-14 01:42:54
1003,43,13,134992,2017-11-14 01:42:54,2017-11-14 01:42:54
1004,44,13,144744,2017-11-14 01:42:54,2017-11-14 01:42:54
1005,45,13,154954,2017-11-14 01:42:54,2017-11-14 01:42:54
1006,46,13,165634,2017-11-14 01:42:54,2017-11-14 01:42:54
1007,47,13,176794,2017-11-14 01:42:54,2017-11-14 01:42:54
1008,48,13,188444,2017-11-14 01:42:54,2017-11-14 01:42:54
1009,49,13,200595,2017-11-14 01:42:54,2017-11-14 01:42:54
1010,50,13,213258,2017-11-14 01:42:54,2017-11-14 01:42:54
1011,51,13,226443,2017-11-14 01:42:54,2017-11-14 01:42:54
1012,52,13,240160,2017-11-14 01:42:54,2017-11-14 01:42:54
1013,53,13,254421,2017-11-14 01:42:54,2017-11-14 01:42:54
1014,54,13,269236,2017-11-14 01:42:54,2017-11-14 01:42:54
1015,55,13,284615,2017-11-14 01:42:54,2017-11-14 01:42:54
1016,56,13,300569,2017-11-14 01:42:54,2017-11-14 01:42:54
1017,57,13,317108,2017-11-14 01:42:54,2017-11-14 01:42:54
1018,58,13,334243,2017-11-14 01:42:54,2017-11-14 01:42:54
1019,59,13,351985,2017-11-14 01:42:54,2017-11-14 01:42:54
1020,60,13,370343,2017-11-14 01:42:54,2017-11-14 01:42:54
1021,61,13,389330,2017-11-14 01:42:54,2017-11-14 01:42:54
1022,62,13,408954,2017-11-14 01:42:54,2017-11-14 01:42:54
1023,63,13,429227,2017-11-14 01:42:54,2017-11-14 01:42:54
1024,64,13,450160,2017-11-14 01:42:54,2017-11-14 01:42:54
1025,65,13,471762,2017-11-14 01:42:54,2017-11-14 01:42:54
1026,66,13,494044,2017-11-14 01:42:54,2017-11-14 01:42:54
1027,67,13,517018,2017-11-14 01:42:54,2017-11-14 01:42:54
1028,68,13,540693,2017-11-14 01:42:54,2017-11-14 01:42:54
1029,69,13,565079,2017-11-14 01:42:54,2017-11-14 01:42:54
1030,70,13,590189,2017-11-14 01:42:55,2017-11-14 01:42:55
1031,71,13,616031,2017-11-14 01:42:55,2017-11-14 01:42:55
1032,72,13,642617,2017-11-14 01:42:55,2017-11-14 01:42:55
1033,73,13,669958,2017-11-14 01:42:55,2017-11-14 01:42:55
1034,74,13,698063,2017-11-14 01:42:55,2017-11-14 01:42:55
1035,75,13,726943,2017-11-14 01:42:55,2017-11-14 01:42:55
1036,76,13,756609,2017-11-14 01:42:55,2017-11-14 01:42:55
1037,77,13,787072,2017-11-14 01:42:55,2017-11-14 01:42:55
1038,78,13,818341,2017-11-14 01:42:55,2017-11-14 01:42:55
1039,79,13,850428,2017-11-14 01:42:55,2017-11-14 01:42:55
1040,80,13,883343,2017-11-14 01:42:55,2017-11-14 01:42:55
1041,81,13,917096,2017-11-14 01:42:55,2017-11-14 01:42:55
1042,82,13,951699,2017-11-14 01:42:55,2017-11-14 01:42:55
1043,83,13,987161,2017-11-14 01:42:55,2017-11-14 01:42:55
1044,84,13,1023493,2017-11-14 01:42:55,2017-11-14 01:42:55
1045,85,13,1060706,2017-11-14 01:42:55,2017-11-14 01:42:55
1046,86,13,1098811,2017-11-14 01:42:55,2017-11-14 01:42:55
1047,87,13,1137817,2017-11-14 01:42:55,2017-11-14 01:42:55
1048,88,13,1177736,2017-11-14 01:42:55,2017-11-14 01:42:55
1049,89,13,1218578,2017-11-14 01:42:55,2017-11-14 01:42:55
1050,90,13,1260353,2017-11-14 01:42:55,2017-11-14 01:42:55
1051,91,13,1303072,2017-11-14 01:42:55,2017-11-14 01:42:55
1052,92,13,1346746,2017-11-14 01:42:55,2017-11-14 01:42:55
1053,93,13,1391385,2017-11-14 01:42:55,2017-11-14 01:42:55
1054,94,13,1436999,2017-11-14 01:42:55,2017-11-14 01:42:55
1055,95,13,1483600,2017-11-14 01:42:55,2017-11-14 01:42:55
1056,96,13,1531198,2017-11-14 01:42:55,2017-11-14 01:42:55
1057,97,13,1579803,2017-11-14 01:42:55,2017-11-14 01:42:55
1058,98,13,1629425,2017-11-14 01:42:55,2017-11-14 01:42:55
1059,99,13,1680077,2017-11-14 01:42:55,2017-11-14 01:42:55
1060,100,13,1731767,2017-11-14 01:42:55,2017-11-14 01:42:55
1061,101,13,1784507,2017-11-14 01:42:55,2017-11-14 01:42:55
1062,102,13,1838306,2017-11-14 01:42:55,2017-11-14 01:42:55
1063,103,13,1893177,2017-11-14 01:42:55,2017-11-14 01:42:55
1064,104,13,1949129,2017-11-14 01:42:55,2017-11-14 01:42:55
1065,105,13,2006172,2017-11-14 01:42:55,2017-11-14 01:42:55
1066,106,13,2064317,2017-11-14 01:42:55,2017-11-14 01:42:55
1067,107,13,2123576,2017-11-14 01:42:55,2017-11-14 01:42:55
1068,108,13,2183957,2017-11-14 01:42:55,2017-11-14 01:42:55
1069,109,13,2245473,2017-11-14 01:42:55,2017-11-14 01:42:55
1070,110,13,2308133,2017-11-14 01:42:55,2017-11-14 01:42:55
1071,111,13,2371948,2017-11-14 01:42:55,2017-11-14 01:42:55
1072,112,13,2436929,2017-11-14 01:42:55,2017-11-14 01:42:55
1073,113,13,2503086,2017-11-14 01:42:55,2017-11-14 01:42:55
1074,114,13,2570429,2017-11-14 01:42:55,2017-11-14 01:42:55
1075,115,13,2638970,2017-11-14 01:42:55,2017-11-14 01:42:55
1076,116,13,2708718,2017-11-14 01:42:55,2017-11-14 01:42:55
1077,117,13,2779685,2017-11-14 01:42:55,2017-11-14 01:42:55
1078,118,13,2851880,2017-11-14 01:42:55,2017-11-14 01:42:55
1079,119,13,2925315,2017-11-14 01:42:55,2017-11-14 01:42:55
1080,120,13,3000000,2017-11-14 01:42:55,2017-11-14 01:42:55
1081,1,14,0,2017-11-14 01:42:55,2017-11-14 01:42:55
1082,2,14,7,2017-11-14 01:42:55,2017-11-14 01:42:55
1083,3,14,63,2017-11-14 01:42:55,2017-11-14 01:42:55
1084,4,14,161,2017-11-14 01:42:55,2017-11-14 01:42:55
1085,5,14,288,2017-11-14 01:42:55,2017-11-14 01:42:55
1086,6,14,464,2017-11-14 01:42:55,2017-11-14 01:42:55
1087,7,14,717,2017-11-14 01:42:55,2017-11-14 01:42:55
1088,8,14,1061,2017-11-14 01:42:55,2017-11-14 01:42:55
1089,9,14,1511,2017-11-14 01:42:55,2017-11-14 01:42:55
1090,10,14,2081,2017-11-14 01:42:55,2017-11-14 01:42:55
1091,11,14,2784,2017-11-14 01:42:55,2017-11-14 01:42:55
1092,12,14,3635,2017-11-14 01:42:55,2017-11-14 01:42:55
1093,13,14,4648,2017-11-14 01:42:55,2017-11-14 01:42:55
1094,14,14,5836,2017-11-14 01:42:55,2017-11-14 01:42:55
1095,15,14,7214,2017-11-14 01:42:55,2017-11-14 01:42:55
1096,16,14,8796,2017-11-14 01:42:55,2017-11-14 01:42:55
1097,17,14,10597,2017-11-14 01:42:55,2017-11-14 01:42:55
1098,18,14,12629,2017-11-14 01:42:55,2017-11-14 01:42:55
1099,19,14,14907,2017-11-14 01:42:55,2017-11-14 01:42:55
1100,20,14,17446,2017-11-14 01:42:55,2017-11-14 01:42:55
1101,21,14,20259,2017-11-14 01:42:55,2017-11-14 01:42:55
1102,22,14,23360,2017-11-14 01:42:55,2017-11-14 01:42:55
1103,23,14,26763,2017-11-14 01:42:55,2017-11-14 01:42:55
1104,24,14,30483,2017-11-14 01:42:55,2017-11-14 01:42:55
1105,25,14,34533,2017-11-14 01:42:55,2017-11-14 01:42:55
1106,26,14,38928,2017-11-14 01:42:55,2017-11-14 01:42:55
1107,27,14,43682,2017-11-14 01:42:55,2017-11-14 01:42:55
1108,28,14,48808,2017-11-14 01:42:55,2017-11-14 01:42:55
1109,29,14,54321,2017-11-14 01:42:55,2017-11-14 01:42:55
1110,30,14,60235,2017-11-14 01:42:55,2017-11-14 01:42:55
1111,31,14,66564,2017-11-14 01:42:55,2017-11-14 01:42:55
1112,32,14,73322,2017-11-14 01:42:55,2017-11-14 01:42:55
1113,33,14,80523,2017-11-14 01:42:55,2017-11-14 01:42:55
1114,34,14,88180,2017-11-14 01:42:55,2017-11-14 01:42:55
1115,35,14,96309,2017-11-14 01:42:55,2017-11-14 01:42:55
1116,36,14,104923,2017-11-14 01:42:55,2017-11-14 01:42:55
1117,37,14,114037,2017-11-14 01:42:55,2017-11-14 01:42:55
1118,38,14,123664,2017-11-14 01:42:55,2017-11-14 01:42:55
1119,39,14,133818,2017-11-14 01:42:55,2017-11-14 01:42:55
1120,40,14,144513,2017-11-14 01:42:55,2017-11-14 01:42:55
1121,41,14,155765,2017-11-14 01:42:55,2017-11-14 01:42:55
1122,42,14,167585,2017-11-14 01:42:55,2017-11-14 01:42:55
1123,43,14,179990,2017-11-14 01:42:55,2017-11-14 01:42:55
1124,44,14,192992,2017-11-14 01:42:55,2017-11-14 01:42:55
1125,45,14,206606,2017-11-14 01:42:55,2017-11-14 01:42:55
1126,46,14,220845,2017-11-14 01:42:55,2017-11-14 01:42:55
1127,47,14,235725,2017-11-14 01:42:55,2017-11-14 01:42:55
1128,48,14,251259,2017-11-14 01:42:55,2017-11-14 01:42:55
1129,49,14,267460,2017-11-14 01:42:55,2017-11-14 01:42:55
1130,50,14,284344,2017-11-14 01:42:55,2017-11-14 01:42:55
1131,51,14,301924,2017-11-14 01:42:55,2017-11-14 01:42:55
1132,52,14,320214,2017-11-14 01:42:55,2017-11-14 01:42:55
1133,53,14,339229,2017-11-14 01:42:55,2017-11-14 01:42:55
1134,54,14,358981,2017-11-14 01:42:55,2017-11-14 01:42:55
1135,55,14,379487,2017-11-14 01:42:55,2017-11-14 01:42:55
1136,56,14,400758,2017-11-14 01:42:55,2017-11-14 01:42:55
1137,57,14,422810,2017-11-14 01:42:55,2017-11-14 01:42:55
1138,58,14,445657,2017-11-14 01:42:55,2017-11-14 01:42:55
1139,59,14,469313,2017-11-14 01:42:55,2017-11-14 01:42:55
1140,60,14,493791,2017-11-14 01:42:55,2017-11-14 01:42:55
1141,61,14,519106,2017-11-14 01:42:55,2017-11-14 01:42:55
1142,62,14,545272,2017-11-14 01:42:55,2017-11-14 01:42:55
1143,63,14,572303,2017-11-14 01:42:55,2017-11-14 01:42:55
1144,64,14,600213,2017-11-14 01:42:55,2017-11-14 01:42:55
1145,65,14,629016,2017-11-14 01:42:55,2017-11-14 01:42:55
1146,66,14,658726,2017-11-14 01:42:55,2017-11-14 01:42:55
1147,67,14,689357,2017-11-14 01:42:55,2017-11-14 01:42:55
1148,68,14,720924,2017-11-14 01:42:55,2017-11-14 01:42:55
1149,69,14,753439,2017-11-14 01:42:55,2017-11-14 01:42:55
1150,70,14,786919,2017-11-14 01:42:55,2017-11-14 01:42:55
1151,71,14,821375,2017-11-14 01:42:55,2017-11-14 01:42:55
1152,72,14,856823,2017-11-14 01:42:55,2017-11-14 01:42:55
1153,73,14,893277,2017-11-14 01:42:55,2017-11-14 01:42:55
1154,74,14,930750,2017-11-14 01:42:55,2017-11-14 01:42:55
1155,75,14,969258,2017-11-14 01:42:55,2017-11-14 01:42:55
1156,76,14,1008812,2017-11-14 01:42:55,2017-11-14 01:42:55
1157,77,14,1049429,2017-11-14 01:42:55,2017-11-14 01:42:55
1158,78,14,1091121,2017-11-14 01:42:55,2017-11-14 01:42:55
1159,79,14,1133904,2017-11-14 01:42:55,2017-11-14 01:42:55
1160,80,14,1177790,2017-11-14 01:42:55,2017-11-14 01:42:55
1161,81,14,1222795,2017-11-14 01:42:55,2017-11-14 01:42:55
1162,82,14,1268932,2017-11-14 01:42:55,2017-11-14 01:42:55
1163,83,14,1316215,2017-11-14 01:42:55,2017-11-14 01:42:55
1164,84,14,1364658,2017-11-14 01:42:55,2017-11-14 01:42:55
1165,85,14,1414275,2017-11-14 01:42:55,2017-11-14 01:42:55
1166,86,14,1465081,2017-11-14 01:42:55,2017-11-14 01:42:55
1167,87,14,1517090,2017-11-14 01:42:55,2017-11-14 01:42:55
1168,88,14,1570315,2017-11-14 01:42:55,2017-11-14 01:42:55
1169,89,14,1624770,2017-11-14 01:42:55,2017-11-14 01:42:55
1170,90,14,1680471,2017-11-14 01:42:55,2017-11-14 01:42:55
1171,91,14,1737429,2017-11-14 01:42:55,2017-11-14 01:42:55
1172,92,14,1795661,2017-11-14 01:42:55,2017-11-14 01:42:55
1173,93,14,1855180,2017-11-14 01:42:56,2017-11-14 01:42:56
1174,94,14,1915999,2017-11-14 01:42:56,2017-11-14 01:42:56
1175,95,14,1978134,2017-11-14 01:42:56,2017-11-14 01:42:56
1176,96,14,2041597,2017-11-14 01:42:56,2017-11-14 01:42:56
1177,97,14,2106404,2017-11-14 01:42:56,2017-11-14 01:42:56
1178,98,14,2172567,2017-11-14 01:42:56,2017-11-14 01:42:56
1179,99,14,2240102,2017-11-14 01:42:56,2017-11-14 01:42:56
1180,100,14,2309023,2017-11-14 01:42:56,2017-11-14 01:42:56
1181,101,14,2379342,2017-11-14 01:42:56,2017-11-14 01:42:56
1182,102,14,2451075,2017-11-14 01:42:56,2017-11-14 01:42:56
1183,103,14,2524236,2017-11-14 01:42:56,2017-11-14 01:42:56
1184,104,14,2598838,2017-11-14 01:42:56,2017-11-14 01:42:56
1185,105,14,2674896,2017-11-14 01:42:56,2017-11-14 01:42:56
