id,special_set_id,type,efficacy_type,target_type,calc_option,turn,prob,causality_conditions,eff_value1,eff_value2,eff_value3,created_at,updated_at
4151,4151,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4152,4152,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4153,4153,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4154,4154,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4155,4155,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4159,4159,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4164,4164,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4165,4165,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4166,4166,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4167,4167,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4168,4168,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4169,4169,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4170,4170,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4175,4175,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4176,4176,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4177,4177,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4178,4178,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4179,4179,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4182,4182,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4183,4183,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4184,4184,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4185,4185,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4186,4186,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4187,4187,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4188,4188,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4189,4189,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4190,4190,Special::NormalEfficacySpecial,3,1,2,3,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4191,4191,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4192,4192,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4193,4193,Special::NormalEfficacySpecial,1,12,2,1,100,,20,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4194,4194,Special::NormalEfficacySpecial,1,12,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4195,4195,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4196,4196,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4197,4197,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4198,4198,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4199,4199,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4201,4201,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4202,4202,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4203,4203,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4204,4204,Special::NormalEfficacySpecial,1,1,2,6,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4219,4219,Special::NormalEfficacySpecial,3,3,3,3,50,,20,20,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4220,4220,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4221,4221,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4222,4222,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4223,4223,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4224,4224,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4225,4225,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4231,4231,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4232,4232,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4233,4233,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4234,4234,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4235,4235,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4236,4236,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4237,4237,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4238,4238,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4239,4239,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4240,4240,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4241,4241,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4242,4242,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4243,4243,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4244,4244,Special::NormalEfficacySpecial,3,1,2,1,100,,100,100,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4245,4245,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4246,4246,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4254,4254,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4255,4255,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4256,4256,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4257,4257,Special::NormalEfficacySpecial,2,1,2,1,100,,100,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4258,4258,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4259,4259,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4260,4260,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4261,4261,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4265,4265,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4266,4266,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4267,4267,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4268,4268,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4269,4269,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4270,4270,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4271,4271,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4272,4272,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4273,4273,Special::NormalEfficacySpecial,3,1,2,1,100,,30,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4274,4274,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4275,4275,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4276,4276,Special::NormalEfficacySpecial,1,1,2,1,100,,100,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4277,4277,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4278,4278,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4279,4279,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4280,4280,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4282,4282,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4283,4283,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4284,4284,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4285,4285,Special::NormalEfficacySpecial,2,1,2,1,100,,100,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4287,4287,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4289,4289,Special::NormalEfficacySpecial,3,3,3,3,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4290,4290,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4291,4291,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4292,4292,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4299,4299,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4300,4300,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4308,4308,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4309,4309,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4310,4310,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4311,4311,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4312,4312,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4313,4313,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4314,4314,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4322,4322,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4323,4323,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4324,4324,Special::NormalEfficacySpecial,1,3,3,3,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4325,4325,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4326,4326,Special::ExtraEfficacySpecial,9,3,0,6,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4327,4327,Special::NormalEfficacySpecial,1,3,3,3,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4328,4328,Special::NormalEfficacySpecial,2,3,3,3,100,,80,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4329,4329,Special::ExtraEfficacySpecial,9,3,0,6,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4330,4330,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4331,4331,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4332,4332,Special::NormalEfficacySpecial,3,3,3,3,100,,20,20,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4333,4333,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4335,4335,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4337,4337,Special::NormalEfficacySpecial,3,1,2,1,100,,50,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4338,4338,Special::NormalEfficacySpecial,3,1,2,4,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4339,4339,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4340,4340,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4341,4341,Special::ExtraEfficacySpecial,48,3,0,3,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4342,4342,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4343,4343,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4344,4344,Special::ExtraEfficacySpecial,48,3,0,3,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4345,4345,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4346,4346,Special::NormalEfficacySpecial,1,3,3,3,100,,20,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4347,4347,Special::NormalEfficacySpecial,2,3,3,3,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4350,4350,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4351,4351,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4352,4352,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4353,4353,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4354,4354,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4355,4355,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4356,4356,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4357,4357,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4359,4359,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4360,4360,Special::NormalEfficacySpecial,2,1,2,3,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4361,4361,Special::NormalEfficacySpecial,1,1,2,3,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4362,4362,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4366,4366,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4372,4372,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4373,4373,Special::NormalEfficacySpecial,1,1,2,3,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4374,4374,Special::ExtraEfficacySpecial,9,3,0,3,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4375,4375,Special::ExtraEfficacySpecial,48,3,0,3,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4379,4379,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4380,4380,Special::ExtraEfficacySpecial,9,3,0,9,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4382,4382,Special::ExtraEfficacySpecial,48,3,0,3,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4383,4383,Special::NormalEfficacySpecial,1,1,2,3,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4384,4384,Special::NormalEfficacySpecial,1,1,2,3,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4387,4387,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4390,4390,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4391,4391,Special::ExtraEfficacySpecial,9,3,0,9,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4392,4392,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4393,4393,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4394,4394,Special::NormalEfficacySpecial,2,1,2,1,100,,100,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4395,4395,Special::NormalEfficacySpecial,1,3,3,3,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4396,4396,Special::NormalEfficacySpecial,1,2,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4397,4397,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4398,4398,Special::NormalEfficacySpecial,3,1,2,5,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4399,4399,Special::ExtraEfficacySpecial,48,3,0,2,30,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4400,4400,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4401,4401,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4402,4402,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4403,4403,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4404,4404,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4405,4405,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4406,4406,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4407,4407,Special::NormalEfficacySpecial,3,1,2,99,100,,50,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4408,4408,Special::NormalEfficacySpecial,3,1,2,99,100,,50,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4409,4409,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4410,4410,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4411,4411,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4412,4412,Special::NormalEfficacySpecial,3,1,2,99,100,,20,20,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4413,4413,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4414,4414,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4415,4415,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4416,4416,Special::NormalEfficacySpecial,1,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4417,4417,Special::NormalEfficacySpecial,2,1,2,99,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4418,4418,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4419,4419,Special::NormalEfficacySpecial,1,1,2,99,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4420,4420,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4421,4421,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4422,4422,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4423,4423,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4424,4424,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4425,4425,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4426,4426,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4427,4427,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4428,4428,Special::NormalEfficacySpecial,3,2,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4433,4433,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4434,4434,Special::NormalEfficacySpecial,3,1,2,1,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4451,4451,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4452,4452,Special::NormalEfficacySpecial,3,1,2,3,100,,50,50,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4453,4453,Special::ExtraEfficacySpecial,48,3,0,2,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4454,4454,Special::NormalEfficacySpecial,2,1,2,1,100,,100,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4464,4464,Special::ExtraEfficacySpecial,9,3,0,2,100,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4466,4466,Special::NormalEfficacySpecial,1,3,3,1,100,,20,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4467,4467,Special::NormalEfficacySpecial,1,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4468,4468,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4471,4471,Special::NormalEfficacySpecial,2,3,3,1,100,,40,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4472,4472,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4473,4473,Special::NormalEfficacySpecial,2,1,2,1,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4476,4476,Special::NormalEfficacySpecial,2,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4477,4477,Special::NormalEfficacySpecial,1,1,2,99,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4480,4480,Special::NormalEfficacySpecial,90,2,2,1,100,,8,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4482,4482,Special::NormalEfficacySpecial,2,3,3,3,100,,40,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4486,4486,Special::NormalEfficacySpecial,3,1,2,1,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4490,4490,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4491,4491,Special::ExtraEfficacySpecial,9,3,0,2,30,,0,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4492,4492,Special::NormalEfficacySpecial,1,3,3,2,100,,30,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4493,4493,Special::NormalEfficacySpecial,2,3,3,2,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4494,4494,Special::NormalEfficacySpecial,3,3,3,2,100,,30,30,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4495,4495,Special::NormalEfficacySpecial,2,3,3,2,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4496,4496,Special::NormalEfficacySpecial,2,3,3,2,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
4499,4499,Special::NormalEfficacySpecial,2,1,2,1,100,,50,0,0,2024-05-20 01:36:01,2024-05-20 01:36:01
