id,type,card_id,awaked_card_id,num,card_awakening_set_id,optimal_awakening_step,optimal_awakening_type,description,priority,open_at
3534,CardAwakeningRoute::Optimal,1008571,1008571,1,1772,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-07 08:00:00
3535,CardAwakeningRoute::Optimal,1008571,1008571,1,1773,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-07 08:00:00
3536,CardAwakeningRoute::Optimal,1006741,1006741,1,1774,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3537,CardAwakeningRoute::Optimal,1006741,1006741,1,1775,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3538,CardAwakeningRoute::Optimal,1006741,1006741,1,1776,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3539,CardAwakeningRoute::Optimal,1006741,1006741,1,1777,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3540,CardAwakeningRoute::Optimal,1006741,1006741,1,1778,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3541,CardAwakeningRoute::Optimal,1006741,1006741,1,1779,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3542,CardAwakeningRoute::Optimal,1006741,1006741,1,1780,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3543,CardAwakeningRoute::Optimal,1005751,1005751,1,1781,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3544,CardAwakeningRoute::Optimal,1005751,1005751,1,1782,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3545,CardAwakeningRoute::Optimal,1005751,1005751,1,1783,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3546,CardAwakeningRoute::Optimal,1005751,1005751,1,1784,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3547,CardAwakeningRoute::Optimal,1005751,1005751,1,1785,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3548,CardAwakeningRoute::Optimal,1005751,1005751,1,1786,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3549,CardAwakeningRoute::Optimal,1005751,1005751,1,1787,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-12 08:00:00
3550,CardAwakeningRoute::Optimal,1017381,1017381,1,1788,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-15 06:00:00
3551,CardAwakeningRoute::Optimal,1017381,1017381,1,1789,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-15 06:00:00
3552,CardAwakeningRoute::Optimal,1017381,1017381,1,1790,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-15 06:00:00
3553,CardAwakeningRoute::Optimal,1010261,1010261,1,1791,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-13 08:00:00
3554,CardAwakeningRoute::Optimal,1010261,1010261,1,1792,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-13 08:00:00
3555,CardAwakeningRoute::Optimal,1010261,1010261,1,1793,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-13 08:00:00
3556,CardAwakeningRoute::Optimal,1010261,1010261,1,1794,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-13 08:00:00
3557,CardAwakeningRoute::Optimal,1010261,1010261,1,1795,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-13 08:00:00
3558,CardAwakeningRoute::Optimal,1010261,1010261,1,1796,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-13 08:00:00
3559,CardAwakeningRoute::Optimal,1010261,1010261,1,1797,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-13 08:00:00
3560,CardAwakeningRoute::Zet,1022320,1022321,1,3,,0,なし,0,2010-04-01 00:00:00
3561,CardAwakeningRoute::Dokkan,1022321,1022331,1,1798,,0,なし,0,2021-07-23 08:00:00
3562,CardAwakeningRoute::Unawake,1022331,1022321,1,174,,0,,0,2010-04-01 00:00:00
3563,CardAwakeningRoute::Dokkan,1022331,1022341,1,1799,,0,なし,0,2021-07-23 08:00:00
3564,CardAwakeningRoute::Unawake,1022341,1022331,1,174,,0,,0,2010-04-01 00:00:00
3565,CardAwakeningRoute::Zet,1022260,1022261,1,3,,0,なし,0,2010-04-01 00:00:00
3566,CardAwakeningRoute::Zet,1022280,1022281,1,2,,0,なし,0,2010-04-01 00:00:00
3567,CardAwakeningRoute::Dokkan,1014281,1020071,1,1800,,0,なし,0,2021-07-23 08:00:00
3568,CardAwakeningRoute::Unawake,1020071,1014281,1,174,,0,,0,2010-04-01 00:00:00
3569,CardAwakeningRoute::Zet,1022710,1022711,1,2,,0,なし,0,2010-04-01 00:00:00
3570,CardAwakeningRoute::Dokkan,1022711,1022721,1,1804,,0,なし,0,2021-08-12 08:00:00
3571,CardAwakeningRoute::Unawake,1022721,1022711,1,174,,0,,0,2010-04-01 00:00:00
3572,CardAwakeningRoute::Zet,1022670,1022671,1,1,,0,なし,0,2010-04-01 00:00:00
3573,CardAwakeningRoute::Dokkan,1022671,1022681,1,1805,,0,なし,0,2021-08-12 08:00:00
3574,CardAwakeningRoute::Unawake,1022681,1022671,1,174,,0,,0,2010-04-01 00:00:00
3575,CardAwakeningRoute::Zet,1022640,1022641,1,3,,0,なし,0,2010-04-01 00:00:00
3576,CardAwakeningRoute::Dokkan,1022641,1022651,1,1806,,0,なし,0,2021-07-30 08:00:00
3577,CardAwakeningRoute::Unawake,1022651,1022641,1,174,,0,,0,2010-04-01 00:00:00
3578,CardAwakeningRoute::Zet,1022690,1022691,1,3,,0,なし,0,2010-04-01 00:00:00
3579,CardAwakeningRoute::Dokkan,1022691,1022701,1,1807,,0,なし,0,2021-07-30 08:00:00
3580,CardAwakeningRoute::Unawake,1022701,1022691,1,174,,0,,0,2010-04-01 00:00:00
3581,CardAwakeningRoute::Optimal,1006771,1006771,1,1808,1.0,1,,0,2021-07-20 08:00:00
3582,CardAwakeningRoute::Optimal,1006771,1006771,1,1809,2.0,1,,0,2021-07-20 08:00:00
3583,CardAwakeningRoute::Optimal,1006771,1006771,1,1810,3.0,1,,0,2021-07-20 08:00:00
3584,CardAwakeningRoute::Optimal,1006771,1006771,1,1811,4.0,1,,0,2021-07-20 08:00:00
3585,CardAwakeningRoute::Optimal,1006771,1006771,1,1812,5.0,1,,0,2021-07-20 08:00:00
3586,CardAwakeningRoute::Optimal,1006771,1006771,1,1813,6.0,1,,0,2021-07-20 08:00:00
3587,CardAwakeningRoute::Optimal,1006771,1006771,1,1814,7.0,1,,0,2021-07-20 08:00:00
3588,CardAwakeningRoute::Optimal,1011371,1011371,1,1815,1.0,1,,0,2021-07-20 08:00:00
3589,CardAwakeningRoute::Optimal,1011371,1011371,1,1816,2.0,1,,0,2021-07-20 08:00:00
3590,CardAwakeningRoute::Optimal,1011371,1011371,1,1817,3.0,1,,0,2021-07-20 08:00:00
3591,CardAwakeningRoute::Optimal,1011371,1011371,1,1818,4.0,1,,0,2021-07-20 08:00:00
3592,CardAwakeningRoute::Optimal,1011371,1011371,1,1819,5.0,1,,0,2021-07-20 08:00:00
3593,CardAwakeningRoute::Optimal,1011371,1011371,1,1820,6.0,1,,0,2021-07-20 08:00:00
3594,CardAwakeningRoute::Optimal,1011371,1011371,1,1821,7.0,1,,0,2021-07-20 08:00:00
3595,CardAwakeningRoute::Optimal,1010941,1010941,1,1822,1.0,1,,0,2021-07-13 08:00:00
3596,CardAwakeningRoute::Optimal,1010941,1010941,1,1823,2.0,1,,0,2021-07-13 08:00:00
3597,CardAwakeningRoute::Optimal,1010941,1010941,1,1824,3.0,1,,0,2021-07-13 08:00:00
3598,CardAwakeningRoute::Optimal,1010941,1010941,1,1825,4.0,1,,0,2021-07-13 08:00:00
3599,CardAwakeningRoute::Optimal,1010941,1010941,1,1826,5.0,1,,0,2021-07-13 08:00:00
3600,CardAwakeningRoute::Optimal,1010941,1010941,1,1827,6.0,1,,0,2021-07-13 08:00:00
3601,CardAwakeningRoute::Optimal,1010941,1010941,1,1828,7.0,1,,0,2021-07-13 08:00:00
3602,CardAwakeningRoute::Optimal,1014821,1014821,1,1829,1.0,1,,0,2021-08-28 08:00:00
3603,CardAwakeningRoute::Optimal,1014821,1014821,1,1830,2.0,1,,0,2021-08-28 08:00:00
3604,CardAwakeningRoute::Optimal,1014821,1014821,1,1831,3.0,1,,0,2021-08-28 08:00:00
3605,CardAwakeningRoute::Optimal,1014821,1014821,1,1832,4.0,1,,0,2021-08-28 08:00:00
3606,CardAwakeningRoute::Optimal,1014821,1014821,1,1833,5.0,1,,0,2021-08-28 08:00:00
3607,CardAwakeningRoute::Optimal,1014821,1014821,1,1834,6.0,1,,0,2021-08-28 08:00:00
3608,CardAwakeningRoute::Optimal,1014821,1014821,1,1835,7.0,1,,0,2021-08-28 08:00:00
3609,CardAwakeningRoute::Zet,1022790,1022791,1,3,,0,なし,0,2010-04-01 00:00:00
3610,CardAwakeningRoute::Dokkan,1022791,1022801,1,1836,,0,なし,0,2021-08-02 08:00:00
3611,CardAwakeningRoute::Unawake,1022801,1022791,1,174,,0,,0,2010-04-01 00:00:00
3612,CardAwakeningRoute::Dokkan,1022801,1022811,1,1837,,0,なし,0,2021-08-02 08:00:00
3613,CardAwakeningRoute::Unawake,1022811,1022801,1,174,,0,,0,2010-04-01 00:00:00
3614,CardAwakeningRoute::Optimal,1014761,1014761,1,1838,1.0,1,,0,2021-09-09 08:00:00
3615,CardAwakeningRoute::Optimal,1014761,1014761,1,1839,2.0,1,,0,2021-09-09 08:00:00
3616,CardAwakeningRoute::Optimal,1014761,1014761,1,1840,3.0,1,,0,2021-09-09 08:00:00
3617,CardAwakeningRoute::Optimal,1014761,1014761,1,1841,4.0,1,,0,2021-09-09 08:00:00
3618,CardAwakeningRoute::Optimal,1014761,1014761,1,1842,5.0,1,,0,2021-09-09 08:00:00
3619,CardAwakeningRoute::Optimal,1014761,1014761,1,1843,6.0,1,,0,2021-09-09 08:00:00
3620,CardAwakeningRoute::Optimal,1014761,1014761,1,1844,7.0,1,,0,2021-09-09 08:00:00
3621,CardAwakeningRoute::Zet,1022990,1022991,1,2,,0,なし,0,2010-04-01 00:00:00
3622,CardAwakeningRoute::Dokkan,1022991,1023001,1,1845,,0,なし,0,2021-09-09 06:00:00
3623,CardAwakeningRoute::Unawake,1023001,1022991,1,174,,0,,0,2010-04-01 00:00:00
3624,CardAwakeningRoute::Optimal,1017721,1017721,1,1846,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3625,CardAwakeningRoute::Optimal,1017721,1017721,1,1847,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3626,CardAwakeningRoute::Optimal,1017721,1017721,1,1848,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3627,CardAwakeningRoute::Optimal,1017721,1017721,1,1849,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3628,CardAwakeningRoute::Optimal,1017721,1017721,1,1850,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3629,CardAwakeningRoute::Optimal,1017721,1017721,1,1851,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3630,CardAwakeningRoute::Optimal,1017721,1017721,1,1852,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3631,CardAwakeningRoute::Optimal,1017681,1017681,1,1853,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3632,CardAwakeningRoute::Optimal,1017681,1017681,1,1854,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3633,CardAwakeningRoute::Optimal,1017681,1017681,1,1855,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3634,CardAwakeningRoute::Optimal,1017681,1017681,1,1856,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3635,CardAwakeningRoute::Optimal,1017681,1017681,1,1857,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3636,CardAwakeningRoute::Optimal,1017681,1017681,1,1858,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3637,CardAwakeningRoute::Optimal,1017681,1017681,1,1859,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-07-30 08:00:00
3638,CardAwakeningRoute::Optimal,1009771,1009771,1,1860,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3639,CardAwakeningRoute::Optimal,1009771,1009771,1,1861,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3640,CardAwakeningRoute::Optimal,1009771,1009771,1,1862,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3641,CardAwakeningRoute::Optimal,1009771,1009771,1,1863,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3642,CardAwakeningRoute::Optimal,1009771,1009771,1,1864,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3643,CardAwakeningRoute::Optimal,1009771,1009771,1,1865,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3644,CardAwakeningRoute::Optimal,1009771,1009771,1,1866,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3645,CardAwakeningRoute::Optimal,1009781,1009781,1,1867,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3646,CardAwakeningRoute::Optimal,1009781,1009781,1,1868,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3647,CardAwakeningRoute::Optimal,1009781,1009781,1,1869,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3648,CardAwakeningRoute::Optimal,1009781,1009781,1,1870,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3649,CardAwakeningRoute::Optimal,1009781,1009781,1,1871,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3650,CardAwakeningRoute::Optimal,1009781,1009781,1,1872,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3651,CardAwakeningRoute::Optimal,1009781,1009781,1,1873,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-05 08:00:00
3652,CardAwakeningRoute::Zet,1022870,1022871,1,38,,0,なし,0,2010-04-01 00:00:00
3653,CardAwakeningRoute::Dokkan,1022871,1022881,1,1874,,0,なし,0,2021-09-09 06:00:00
3654,CardAwakeningRoute::Unawake,1022881,1022871,1,174,,0,,0,2010-04-01 00:00:00
3655,CardAwakeningRoute::Optimal,1022881,1022881,1,1875,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-23 06:00:00
3656,CardAwakeningRoute::Optimal,1022881,1022881,1,1876,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-23 06:00:00
3657,CardAwakeningRoute::Optimal,1022881,1022881,1,1877,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-23 06:00:00
3658,CardAwakeningRoute::Optimal,1022881,1022881,1,1878,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-23 06:00:00
3659,CardAwakeningRoute::Optimal,1022881,1022881,1,1879,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-23 06:00:00
3660,CardAwakeningRoute::Optimal,1022881,1022881,1,1880,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-23 06:00:00
3661,CardAwakeningRoute::Optimal,1022881,1022881,1,1881,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-23 06:00:00
3662,CardAwakeningRoute::Zet,1022610,1022611,1,38,,0,なし,0,2010-04-01 00:00:00
3663,CardAwakeningRoute::Dokkan,1022611,1022621,1,1882,,0,なし,0,2021-08-28 06:30:00
3664,CardAwakeningRoute::Unawake,1022621,1022611,1,174,,0,,0,2010-04-01 00:00:00
3665,CardAwakeningRoute::Dokkan,1022621,1022631,1,1883,,0,なし,0,2021-08-28 06:30:00
3666,CardAwakeningRoute::Unawake,1022631,1022621,1,174,,0,,0,2010-04-01 00:00:00
3667,CardAwakeningRoute::Zet,1022730,1022731,1,1,,0,なし,0,2010-04-01 00:00:00
3668,CardAwakeningRoute::Dokkan,1022731,1022741,1,1884,,0,なし,0,2021-08-28 06:30:00
3669,CardAwakeningRoute::Unawake,1022741,1022731,1,174,,0,,0,2010-04-01 00:00:00
3670,CardAwakeningRoute::Dokkan,1022741,1022751,1,1885,,0,なし,0,2021-08-28 06:30:00
3671,CardAwakeningRoute::Unawake,1022751,1022741,1,174,,0,,0,2010-04-01 00:00:00
3672,CardAwakeningRoute::Zet,1022440,1022441,1,2,,0,なし,0,2010-04-01 00:00:00
3673,CardAwakeningRoute::Dokkan,1022441,1022451,1,1886,,0,なし,0,2021-08-28 06:30:00
3674,CardAwakeningRoute::Unawake,1022451,1022441,1,174,,0,,0,2010-04-01 00:00:00
3675,CardAwakeningRoute::Zet,1022460,1022461,1,38,,0,なし,0,2010-04-01 00:00:00
3676,CardAwakeningRoute::Dokkan,1022461,1022471,1,1887,,0,なし,0,2021-08-28 06:30:00
3677,CardAwakeningRoute::Unawake,1022471,1022461,1,174,,0,,0,2010-04-01 00:00:00
3678,CardAwakeningRoute::Zet,1022970,1022971,1,4,,0,なし,0,2010-04-01 00:00:00
3679,CardAwakeningRoute::Zet,1022980,1022981,1,38,,0,なし,0,2010-04-01 00:00:00
3680,CardAwakeningRoute::Dokkan,1000831,1022961,1,1888,,0,なし,0,2021-08-28 06:30:00
3681,CardAwakeningRoute::Unawake,1022961,1000831,1,174,,0,,0,2010-04-01 00:00:00
3682,CardAwakeningRoute::Optimal,1013011,1013011,1,1889,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3683,CardAwakeningRoute::Optimal,1013011,1013011,1,1890,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3684,CardAwakeningRoute::Optimal,1013011,1013011,1,1891,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3685,CardAwakeningRoute::Optimal,1013011,1013011,1,1892,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3686,CardAwakeningRoute::Optimal,1013011,1013011,1,1893,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3687,CardAwakeningRoute::Optimal,1013011,1013011,1,1894,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3688,CardAwakeningRoute::Optimal,1013011,1013011,1,1895,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3689,CardAwakeningRoute::Optimal,1013071,1013071,1,1896,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3690,CardAwakeningRoute::Optimal,1013071,1013071,1,1897,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3691,CardAwakeningRoute::Optimal,1013071,1013071,1,1898,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3692,CardAwakeningRoute::Optimal,1013071,1013071,1,1899,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3693,CardAwakeningRoute::Optimal,1013071,1013071,1,1900,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3694,CardAwakeningRoute::Optimal,1013071,1013071,1,1901,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3695,CardAwakeningRoute::Optimal,1013071,1013071,1,1902,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-26 06:00:00
3696,CardAwakeningRoute::Optimal,1010331,1010331,1,1903,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3697,CardAwakeningRoute::Optimal,1010331,1010331,1,1904,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3698,CardAwakeningRoute::Optimal,1010331,1010331,1,1905,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3699,CardAwakeningRoute::Optimal,1010331,1010331,1,1906,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3700,CardAwakeningRoute::Optimal,1010331,1010331,1,1907,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3701,CardAwakeningRoute::Optimal,1010331,1010331,1,1908,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3702,CardAwakeningRoute::Optimal,1010331,1010331,1,1909,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3703,CardAwakeningRoute::Optimal,1014141,1014141,1,1910,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3704,CardAwakeningRoute::Optimal,1014141,1014141,1,1911,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3705,CardAwakeningRoute::Optimal,1014141,1014141,1,1912,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3706,CardAwakeningRoute::Optimal,1014141,1014141,1,1913,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3707,CardAwakeningRoute::Optimal,1014141,1014141,1,1914,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3708,CardAwakeningRoute::Optimal,1014141,1014141,1,1915,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3709,CardAwakeningRoute::Optimal,1014141,1014141,1,1916,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3710,CardAwakeningRoute::Optimal,1014151,1014151,1,1917,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3711,CardAwakeningRoute::Optimal,1014151,1014151,1,1918,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3712,CardAwakeningRoute::Optimal,1014151,1014151,1,1919,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3713,CardAwakeningRoute::Optimal,1014151,1014151,1,1920,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3714,CardAwakeningRoute::Optimal,1014151,1014151,1,1921,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3715,CardAwakeningRoute::Optimal,1014151,1014151,1,1922,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3716,CardAwakeningRoute::Optimal,1014151,1014151,1,1923,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3717,CardAwakeningRoute::Optimal,1014161,1014161,1,1924,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3718,CardAwakeningRoute::Optimal,1014161,1014161,1,1925,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3719,CardAwakeningRoute::Optimal,1014161,1014161,1,1926,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3720,CardAwakeningRoute::Optimal,1014161,1014161,1,1927,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3721,CardAwakeningRoute::Optimal,1014161,1014161,1,1928,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3722,CardAwakeningRoute::Optimal,1014161,1014161,1,1929,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3723,CardAwakeningRoute::Optimal,1014161,1014161,1,1930,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3724,CardAwakeningRoute::Optimal,1014171,1014171,1,1931,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3725,CardAwakeningRoute::Optimal,1014171,1014171,1,1932,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3726,CardAwakeningRoute::Optimal,1014171,1014171,1,1933,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3727,CardAwakeningRoute::Optimal,1014171,1014171,1,1934,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3728,CardAwakeningRoute::Optimal,1014171,1014171,1,1935,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3729,CardAwakeningRoute::Optimal,1014171,1014171,1,1936,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3730,CardAwakeningRoute::Optimal,1014171,1014171,1,1937,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-08-12 08:00:00
3731,CardAwakeningRoute::Optimal,1013031,1013031,1,1938,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3732,CardAwakeningRoute::Optimal,1013031,1013031,1,1939,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3733,CardAwakeningRoute::Optimal,1013031,1013031,1,1940,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3734,CardAwakeningRoute::Optimal,1013031,1013031,1,1941,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3735,CardAwakeningRoute::Optimal,1013031,1013031,1,1942,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3736,CardAwakeningRoute::Optimal,1013031,1013031,1,1943,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3737,CardAwakeningRoute::Optimal,1013031,1013031,1,1944,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3738,CardAwakeningRoute::Optimal,1013051,1013051,1,1945,1.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3739,CardAwakeningRoute::Optimal,1013051,1013051,1,1946,2.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3740,CardAwakeningRoute::Optimal,1013051,1013051,1,1947,3.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3741,CardAwakeningRoute::Optimal,1013051,1013051,1,1948,4.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3742,CardAwakeningRoute::Optimal,1013051,1013051,1,1949,5.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3743,CardAwakeningRoute::Optimal,1013051,1013051,1,1950,6.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
3744,CardAwakeningRoute::Optimal,1013051,1013051,1,1951,7.0,1,極限Zバトルで覚醒メダルを入手することができます,0,2021-09-09 06:00:00
