id,chain_battle_mission_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
1922,412,11,Point::Stone,3,0,龍石×3,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1923,412,2001,TreasureItem,250,0,結束の印×250,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1924,412,11,PotentialItem,50,0,速の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1925,412,12,PotentialItem,50,0,技の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1926,412,13,PotentialItem,50,0,知の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1927,412,14,PotentialItem,50,0,力の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1928,412,15,PotentialItem,50,0,体の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1929,413,2001,TreasureItem,300,0,結束の印×300,1回のバトルで7000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1930,414,2001,TreasureItem,400,0,結束の印×400,1回のバトルで8000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1931,415,11,Point::Stone,4,0,龍石×4,1回のバトルで9000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1932,415,2001,TreasureItem,500,0,結束の印×500,1回のバトルで9000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1933,416,1003970,Card,2,0,[不思議な儀式]老界王神×2,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1934,416,11,Point::Stone,5,0,龍石×5,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1935,416,2001,TreasureItem,600,0,結束の印×600,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1936,417,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに1回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1937,418,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに2回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1938,419,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに3回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1939,420,2001,TreasureItem,20,0,結束の印×20,[デイリー] NICE！を1回送信しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1940,421,2001,TreasureItem,20,0,結束の印×20,サポーターを編成しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1941,422,2001,TreasureItem,80,0,結束の印×80,チェインバトルに10回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1942,423,2001,TreasureItem,100,0,結束の印×100,チェインバトルに15回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1943,424,11,Point::Stone,1,0,龍石×1,チェインバトルに20回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1944,424,2001,TreasureItem,150,0,結束の印×150,チェインバトルに20回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1945,425,1003970,Card,1,0,[不思議な儀式]老界王神×1,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1946,425,11,Point::Stone,2,0,龍石×2,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1947,425,2001,TreasureItem,100,0,結束の印×100,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1948,426,1,CardStickerItem,1,0,スペシャルステッカー×1,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1949,426,11,Point::Stone,3,0,龍石×3,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1950,426,2001,TreasureItem,150,0,結束の印×150,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1951,427,2001,TreasureItem,80,0,結束の印×80,1回のバトルで1000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1952,428,2001,TreasureItem,100,0,結束の印×100,1回のバトルで2000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1953,429,1003970,Card,1,0,[不思議な儀式]老界王神×1,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1954,429,11,Point::Stone,2,0,龍石×2,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1955,429,2001,TreasureItem,120,0,結束の印×120,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1956,430,2001,TreasureItem,150,0,結束の印×150,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1957,430,1,PotentialItem,1000,0,速の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1958,430,2,PotentialItem,1000,0,技の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1959,430,3,PotentialItem,1000,0,知の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1960,430,4,PotentialItem,1000,0,力の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1961,430,5,PotentialItem,1000,0,体の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1962,431,2001,TreasureItem,200,0,結束の印×200,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1963,431,6,PotentialItem,500,0,速の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1964,431,7,PotentialItem,500,0,技の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1965,431,8,PotentialItem,500,0,知の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1966,431,9,PotentialItem,500,0,力の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1967,431,10,PotentialItem,500,0,体の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1968,432,11,Point::Stone,3,0,龍石×3,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1969,432,2001,TreasureItem,250,0,結束の印×250,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1970,432,11,PotentialItem,50,0,速の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1971,432,12,PotentialItem,50,0,技の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1972,432,13,PotentialItem,50,0,知の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1973,432,14,PotentialItem,50,0,力の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1974,432,15,PotentialItem,50,0,体の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1975,433,2001,TreasureItem,300,0,結束の印×300,1回のバトルで7000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1976,434,2001,TreasureItem,400,0,結束の印×400,1回のバトルで8000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1977,435,11,Point::Stone,4,0,龍石×4,1回のバトルで9000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1978,435,2001,TreasureItem,500,0,結束の印×500,1回のバトルで9000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1979,436,1003970,Card,2,0,[不思議な儀式]老界王神×2,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1980,436,11,Point::Stone,5,0,龍石×5,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1981,436,2001,TreasureItem,600,0,結束の印×600,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1982,437,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに1回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1983,438,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに2回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1984,439,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに3回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1985,440,2001,TreasureItem,20,0,結束の印×20,[デイリー] NICE！を1回送信しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1986,441,2001,TreasureItem,20,0,結束の印×20,サポーターを編成しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1987,442,2001,TreasureItem,80,0,結束の印×80,チェインバトルに10回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1988,443,2001,TreasureItem,100,0,結束の印×100,チェインバトルに15回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1989,444,11,Point::Stone,1,0,龍石×1,チェインバトルに20回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1990,444,2001,TreasureItem,150,0,結束の印×150,チェインバトルに20回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
1991,445,1003970,Card,1,0,[不思議な儀式]老界王神×1,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1992,445,11,Point::Stone,2,0,龍石×2,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1993,445,2001,TreasureItem,100,0,結束の印×100,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1994,446,1,CardStickerItem,1,0,スペシャルステッカー×1,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1995,446,11,Point::Stone,3,0,龍石×3,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1996,446,2001,TreasureItem,150,0,結束の印×150,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1997,447,2001,TreasureItem,80,0,結束の印×80,1回のバトルで1000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1998,448,2001,TreasureItem,100,0,結束の印×100,1回のバトルで2000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
1999,449,1003970,Card,1,0,[不思議な儀式]老界王神×1,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2000,449,11,Point::Stone,2,0,龍石×2,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2001,449,2001,TreasureItem,120,0,結束の印×120,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2002,450,2001,TreasureItem,150,0,結束の印×150,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2003,450,1,PotentialItem,1000,0,速の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2004,450,2,PotentialItem,1000,0,技の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2005,450,3,PotentialItem,1000,0,知の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2006,450,4,PotentialItem,1000,0,力の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2007,450,5,PotentialItem,1000,0,体の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2008,451,2001,TreasureItem,200,0,結束の印×200,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2009,451,6,PotentialItem,500,0,速の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2010,451,7,PotentialItem,500,0,技の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2011,451,8,PotentialItem,500,0,知の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2012,451,9,PotentialItem,500,0,力の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2013,451,10,PotentialItem,500,0,体の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2014,452,11,Point::Stone,3,0,龍石×3,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2015,452,2001,TreasureItem,250,0,結束の印×250,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2016,452,11,PotentialItem,50,0,速の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2017,452,12,PotentialItem,50,0,技の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2018,452,13,PotentialItem,50,0,知の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2019,452,14,PotentialItem,50,0,力の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2020,452,15,PotentialItem,50,0,体の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2021,453,2001,TreasureItem,300,0,結束の印×300,1回のバトルで7000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2022,454,2001,TreasureItem,400,0,結束の印×400,1回のバトルで8000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2023,455,11,Point::Stone,4,0,龍石×4,1回のバトルで9000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2024,455,2001,TreasureItem,500,0,結束の印×500,1回のバトルで9000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2025,456,1003970,Card,2,0,[不思議な儀式]老界王神×2,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2026,456,11,Point::Stone,5,0,龍石×5,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2027,456,2001,TreasureItem,600,0,結束の印×600,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2028,457,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに1回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2029,458,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに2回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2030,459,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに3回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2031,460,2001,TreasureItem,20,0,結束の印×20,[デイリー] NICE！を1回送信しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2032,461,2001,TreasureItem,20,0,結束の印×20,サポーターを編成しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2033,462,2001,TreasureItem,80,0,結束の印×80,チェインバトルに10回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2034,463,2001,TreasureItem,100,0,結束の印×100,チェインバトルに15回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2035,464,11,Point::Stone,1,0,龍石×1,チェインバトルに20回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2036,464,2001,TreasureItem,150,0,結束の印×150,チェインバトルに20回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2037,465,1003970,Card,1,0,[不思議な儀式]老界王神×1,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2038,465,11,Point::Stone,2,0,龍石×2,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2039,465,2001,TreasureItem,100,0,結束の印×100,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2040,466,1,CardStickerItem,1,0,スペシャルステッカー×1,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2041,466,11,Point::Stone,3,0,龍石×3,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2042,466,2001,TreasureItem,150,0,結束の印×150,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2043,467,2001,TreasureItem,80,0,結束の印×80,1回のバトルで1000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2044,468,2001,TreasureItem,100,0,結束の印×100,1回のバトルで2000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2045,469,1003970,Card,1,0,[不思議な儀式]老界王神×1,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2046,469,11,Point::Stone,2,0,龍石×2,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2047,469,2001,TreasureItem,120,0,結束の印×120,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2048,470,2001,TreasureItem,150,0,結束の印×150,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2049,470,1,PotentialItem,1000,0,速の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2050,470,2,PotentialItem,1000,0,技の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2051,470,3,PotentialItem,1000,0,知の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2052,470,4,PotentialItem,1000,0,力の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2053,470,5,PotentialItem,1000,0,体の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2054,471,2001,TreasureItem,200,0,結束の印×200,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2055,471,6,PotentialItem,500,0,速の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2056,471,7,PotentialItem,500,0,技の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2057,471,8,PotentialItem,500,0,知の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2058,471,9,PotentialItem,500,0,力の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2059,471,10,PotentialItem,500,0,体の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2060,472,11,Point::Stone,3,0,龍石×3,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2061,472,2001,TreasureItem,250,0,結束の印×250,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2062,472,11,PotentialItem,50,0,速の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2063,472,12,PotentialItem,50,0,技の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2064,472,13,PotentialItem,50,0,知の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2065,472,14,PotentialItem,50,0,力の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2066,472,15,PotentialItem,50,0,体の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2067,473,2001,TreasureItem,300,0,結束の印×300,1回のバトルで7000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2068,474,2001,TreasureItem,400,0,結束の印×400,1回のバトルで8000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2069,475,11,Point::Stone,4,0,龍石×4,1回のバトルで9000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2070,475,2001,TreasureItem,500,0,結束の印×500,1回のバトルで9000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2071,476,1003970,Card,2,0,[不思議な儀式]老界王神×2,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2072,476,11,Point::Stone,5,0,龍石×5,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2073,476,2001,TreasureItem,600,0,結束の印×600,1回のバトルで1億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2074,477,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに1回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2075,478,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに2回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2076,479,2001,TreasureItem,30,0,結束の印×30,[デイリー] チェインバトルに3回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2077,480,2001,TreasureItem,20,0,結束の印×20,[デイリー] NICE！を1回送信しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2078,481,2001,TreasureItem,20,0,結束の印×20,サポーターを編成しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2079,482,2001,TreasureItem,80,0,結束の印×80,チェインバトルに10回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2080,483,2001,TreasureItem,100,0,結束の印×100,チェインバトルに15回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2081,484,11,Point::Stone,1,0,龍石×1,チェインバトルに20回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2082,484,2001,TreasureItem,150,0,結束の印×150,チェインバトルに20回出撃しよう,2024-01-11 00:34:50,2024-01-11 00:34:50
2083,485,1003970,Card,1,0,[不思議な儀式]老界王神×1,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2084,485,11,Point::Stone,2,0,龍石×2,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2085,485,2001,TreasureItem,100,0,結束の印×100,期間中合計5億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2086,486,1,CardStickerItem,1,0,スペシャルステッカー×1,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2087,486,11,Point::Stone,3,0,龍石×3,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2088,486,2001,TreasureItem,150,0,結束の印×150,期間中合計10億以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2089,487,2001,TreasureItem,80,0,結束の印×80,1回のバトルで1000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2090,488,2001,TreasureItem,100,0,結束の印×100,1回のバトルで2000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2091,489,1003970,Card,1,0,[不思議な儀式]老界王神×1,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2092,489,11,Point::Stone,2,0,龍石×2,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2093,489,2001,TreasureItem,120,0,結束の印×120,1回のバトルで3000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2094,490,2001,TreasureItem,150,0,結束の印×150,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2095,490,1,PotentialItem,1000,0,速の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2096,490,2,PotentialItem,1000,0,技の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2097,490,3,PotentialItem,1000,0,知の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2098,490,4,PotentialItem,1000,0,力の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2099,490,5,PotentialItem,1000,0,体の潜在能力玉(小)×1000,1回のバトルで4000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2100,491,2001,TreasureItem,200,0,結束の印×200,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2101,491,6,PotentialItem,500,0,速の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2102,491,7,PotentialItem,500,0,技の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2103,491,8,PotentialItem,500,0,知の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2104,491,9,PotentialItem,500,0,力の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2105,491,10,PotentialItem,500,0,体の潜在能力玉(中)×500,1回のバトルで5000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2106,492,11,Point::Stone,3,0,龍石×3,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2107,492,2001,TreasureItem,250,0,結束の印×250,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2108,492,11,PotentialItem,50,0,速の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2109,492,12,PotentialItem,50,0,技の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2110,492,13,PotentialItem,50,0,知の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2111,492,14,PotentialItem,50,0,力の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2112,492,15,PotentialItem,50,0,体の潜在能力玉(大)×50,1回のバトルで6000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2113,493,2001,TreasureItem,300,0,結束の印×300,1回のバトルで7000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
2114,494,2001,TreasureItem,400,0,結束の印×400,1回のバトルで8000万以上のダメージ,2024-01-11 00:34:50,2024-01-11 00:34:50
