id,name,description,exec_timing_type,turn,is_once,probability,causality_conditions,icon_type,target_type,target_value1,target_value2,target_value3,sub_target_type_set_id,efficacy_type,eff_value1,eff_value2,eff_value3,efficacy_values,calc_option
39110,ダメージ軽減,ダメージを軽減する,1,99,1,100,,0,1,0,0,0,0,24,50.0,,,,0
39120,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,100.0,1.0,,,0
39130,ダメージ軽減解除,,5,1,0,100,"{""source"": ""3183"", ""compiled"": 3183}",0,1,0,0,0,0,22,10.0,39110.0,1.0,,0
39140,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,100.0,1.0,,,0
39200,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,56.0,,,,0
39210,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,57.0,,,,0
39220,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,58.0,,,,0
39230,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,59.0,,,,0
39240,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,,0
39250,サイヤの闘志,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0
39260,静かで熱い闘気,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0
39270,無意識にまかせた力,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,25.0,,,,0
39300,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0
39310,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,56.0,,,,0
39320,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,,0
39330,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,67.0,,,,0
39340,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
39350,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,,0
39360,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0
39370,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0
39380,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0
39390,威圧,キャラクターの入れ替えをロックする,1,0,0,50,,0,11,100,0,0,0,5,,,,,0
39400,必中,回避を無効化し、攻撃が必中する,1,0,0,100,,0,1,0,0,0,0,9,,,,,0
39500,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,,0
39510,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,,0
39520,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,,0
39530,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0
39540,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,67.0,,,,0
39550,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,,0
39560,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0
39570,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0
39580,ATKダウン無効,ATKダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,,0
39590,ATK強化,ターン経過ごとにATK10%UP(最大50%),1,-1,0,100,,0,1,0,0,0,0,25,10.0,50.0,0.0,,2
39600,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0
39610,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,,0
39620,必中,回避を無効化し、攻撃が必中する,1,0,0,100,,0,1,0,0,0,0,9,,,,,0
39630,DEF強化,気弾系の技を受けたらDEF30%UP,5,-1,0,100,"{""source"": ""3157"", ""compiled"": 3157}",0,1,0,0,0,0,23,,30.0,,,2
39700,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,,0
39710,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,,0
39720,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0
39730,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,68.0,,,,0
39740,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0
39750,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0
39760,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0
39770,ATK強化,ターン経過ごとにATK10%UP(最大50%),1,-1,0,100,,0,1,0,0,0,0,25,10.0,50.0,0.0,,2
39780,DEF強化,ターン経過ごとにDEF10%UP(最大50%),1,-1,0,100,,0,1,0,0,0,0,25,10.0,50.0,1.0,,2
39790,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,10.0,,,,0
39800,ダメージスキル,"100000ダメージを毎ターン与える
(このダメージではKOにならない)",1,1,0,100,,0,11,100,0,0,0,28,100000.0,,,,0
39810,入れ替えロック,キャラクターの入れ替えをロックする,1,0,0,100,,0,11,100,0,0,0,5,,,,,0
39820,ランダム気玉変化,全ての気の玉をランダムに変化させることがある,1,0,0,70,,0,1,0,0,0,0,6,,,,,0
39830,ATK強化,ターン経過ごとにATK10%UP(最大100%),1,-1,0,100,,0,1,0,0,0,0,25,10.0,100.0,0.0,,2
39840,DEF強化,ターン経過ごとにDEF10%UP(最大100%),1,-1,0,100,,0,1,0,0,0,0,25,10.0,100.0,1.0,,2
39850,ATK強化,HP50%以下でATK100%UP,1,1,0,100,"{""source"": ""27"", ""compiled"": 27}",0,1,0,0,0,0,23,100.0,0.0,0.0,,2
39860,ダメージ無効化,一定以下のダメージを0にする,1,1,0,100,,0,1,0,0,0,0,20,3.0,10000000.0,0.0,,0
39870,ATKダウン無効,ATKダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,,0
39880,必中,回避を無効化し、攻撃が必中する,1,0,0,100,,0,1,0,0,0,0,9,,,,,0
39890,DEF弱化,HP50%以下でDEF50%DOWN,1,1,0,100,"{""source"": ""27"", ""compiled"": 27}",0,1,0,0,0,0,23,0.0,50.0,0.0,,3
39900,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0
39910,ATKダウン無効,ATKダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,,0
39920,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0
39930,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0
39940,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0
39950,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,,0
39960,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
39980,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,15.0,,,,0
39990,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,5.0,,,,0
40000,ATK強化,攻撃を受けるたびATK5%UP,5,-1,0,100,"{""source"": ""24"", ""compiled"": 24}",0,1,0,0,0,0,25,5.0,100.0,0.0,,2
40010,DEF強化,攻撃を受けるたびDEF10%UP,5,-1,0,100,"{""source"": ""24"", ""compiled"": 24}",0,1,0,0,0,0,25,10.0,100.0,1.0,,2
40020,ダメージ無効化,一定以下のダメージを0にする,1,1,0,100,,0,1,0,0,0,0,20,3.0,3000000.0,0.0,,0
40030,ATK&DEF強化,HP50%以下でATKとDEF30%UP,1,1,0,100,"{""source"": ""27"", ""compiled"": 27}",0,4,0,0,0,0,23,30.0,30.0,0.0,,2
40050,必中,回避を無効化し、攻撃が必中する,1,0,0,100,,0,1,0,0,0,0,9,,,,,0
40060,必殺技発動無効,必殺技を封じる,1,1,0,50,,0,11,100,0,0,0,11,0.0,0.0,0.0,,0
40070,ATK強化,ターン経過ごとにATK20%UP(最大100%),1,-1,0,100,,0,1,0,0,0,0,25,20.0,100.0,0.0,,2
40080,ATK&DEF強化,登場から4ターン目にATKとDEFが上昇する,1,-1,0,100,"{""source"": ""3246"", ""compiled"": 3246}",0,1,0,0,0,0,23,50.0,50.0,,,2
40090,DEF強化,ターン経過ごとにDEF20%UP(最大100%),1,-1,0,100,,0,1,0,0,0,0,25,20.0,100.0,1.0,,2
40100,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,100.0,,,,0
40110,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,,0
40120,ダメージ無効化,一定以下のダメージを0にする,1,1,0,100,,0,1,0,0,0,0,20,3.0,5000000.0,0.0,,0
40130,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0
40140,気力減少,気力を-5する(0未満にはならない),1,1,0,100,,0,2,0,0,0,0,19,5.0,,,,1
40200,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0
40210,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,53.0,,,,0
40220,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0
40230,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,,0
40240,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,,0
40250,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
40260,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0
40270,ATKダウン無効,ATKダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,,0
40280,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,10.0,,,,0
40290,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0
40300,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,,0
40310,必中,回避を無効化し、攻撃が必中する,1,0,0,100,,0,1,0,0,0,0,9,,,,,0
40320,威圧,キャラクターの入れ替えをロックする,1,0,0,50,,0,11,100,0,0,0,5,,,,,0
41100,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0
41110,本能のままに,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0
41120,ふりしぼる気力,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0
41200,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,52.0,,,,0
41210,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,,0
41220,貫通,敵に与えるダメージが増加する,0,0,0,0,,0,0,0,0,0,0,3,120.0,,,,0
41230,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,60.0,0.0,1.0,,0
41600,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,7.0,,,,0
41610,DEF強化,攻撃を受けるたびDEF15%UP,5,-1,0,100,"{""source"": ""24"", ""compiled"": 24}",0,1,0,0,0,0,25,15.0,300.0,1.0,,2
50000,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,1.0,,,,0
50010,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,15.0,,,,0
50020,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,30.0,,,,0
50030,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0
50040,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0
50050,ATK＆DEFダウン無効,ATK＆DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,3.0,0.0,0.0,,0
50060,ATKダウン無効,ATKダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,1.0,0.0,0.0,,0
50070,DEFダウン無効,DEFダウンを無効化,0,-1,0,100,,0,1,0,0,0,0,13,2.0,0.0,0.0,,0
50080,必殺技発動無効,高確率で必殺技を封じる,1,1,0,70,,0,11,100,0,0,0,11,0.0,0.0,0.0,,0
50090,不死身の肉体,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,,0
50100,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,,0
50110,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,10.0,,,,0
50120,エネルギー吸収装置,気弾系の必殺技を吸収する,1,1,0,100,,0,1,0,0,0,0,12,80.0,1.0,3.0,,0
50130,不可視の攻撃,回避を無効化し、攻撃が必中する,1,0,0,100,,0,1,0,0,0,0,9,,,,,0
50140,エネルギー吸収装置,気弾系の必殺技を吸収する,1,1,0,100,,0,1,0,0,0,0,12,80.0,1.0,4.0,,0
50150,属性ダメージ軽減,技・超技・極技属性からのダメージを軽減する,0,0,0,0,,0,0,0,0,0,0,15,270592.0,50.0,,,0
50160,冷気の束縛,必殺技を必ず封じる,1,1,0,100,,0,11,100,0,0,0,11,0.0,0.0,0.0,,0
50170,必殺技発動無効,必殺技を必ず封じる,1,1,0,100,,0,11,100,0,0,0,11,0.0,0.0,0.0,,0
50180,お菓子になっちゃえ！,気玉をお菓子に変化させる,1,0,0,100,,0,1,0,0,0,0,4,63.0,448.0,,,0
50190,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,,0
50200,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,30.0,,,,0
50210,必殺技発動無効,全員の必殺技を必ず封じる,1,1,0,100,,0,11,0,0,100,0,11,0.0,0.0,0.0,,0
50220,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,30.0,,,,0
50230,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,,0
50240,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,,0
50250,再生,HPが回復する,0,0,0,0,,2,0,0,0,0,0,2,100.0,4.0,100.0,,0
50260,ダメージ軽減,極系からのダメージを軽減する,0,0,0,0,,0,0,0,0,0,0,15,64.0,70.0,,,0
50270,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,25.0,,,,0
50280,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,5.0,,,,0
50290,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,70.0,,,,0
50300,必殺技発動無効,必殺技を必ず封じる,1,1,0,100,,0,11,100,0,0,0,11,0.0,0.0,0.0,,0
50310,威圧,キャラクターの入れ替えをロックする,1,0,0,100,,0,11,90,10,0,0,5,,,,,0
50320,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,20.0,,,,0
50330,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,5.0,,,,0
50340,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,,0
50350,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,15.0,,,,0
50360,回避,攻撃を回避することがある,1,0,0,100,,0,1,0,0,0,0,8,25.0,,,,0
50370,ダメージ軽減,ダメージを軽減する,1,0,0,0,,0,1,0,0,0,0,8,0.0,,,,0
50380,再生,HPが回復する,1,0,0,0,,0,1,0,0,0,0,8,0.0,,,,0
50390,ダメージ軽減,極系からのダメージを軽減する,1,0,0,0,,0,1,0,0,0,0,8,0.0,,,,0
50400,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0
50410,必殺技発動無効,必殺技を必ず封じる,1,1,0,100,,0,11,100,0,0,0,11,0.0,0.0,0.0,,0
60000,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
60001,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,80.0,,,,0
60002,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,90.0,,,,0
60003,属性ダメージ軽減,技 超技 極技属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,270592.0,50.0,,,0
60004,属性ダメージ軽減,力 超力 極力属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,1082368.0,50.0,,,0
60005,属性ダメージ軽減,体 超体 極体属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,2164736.0,50.0,,,0
60006,必殺技封じ無効,必殺技を封じる効果を無効化する,0,-1,0,100,,0,1,0,0,0,0,14,0.0,0.0,0.0,,0
60007,気絶無効,気絶状態にならない,0,-1,0,100,,0,1,0,0,0,0,10,0.0,0.0,0.0,,0
60008,ATK&DEF強化,ATKとDEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,500.0,400.0,1.0,,0
60009,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,1200.0,0.0,1.0,,0
60010,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,1000.0,0.0,1.0,,0
60011,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,800.0,0.0,1.0,,0
60012,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,600.0,0.0,1.0,,0
60013,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,400.0,0.0,1.0,,0
60014,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,0.0,1.0,,0
60015,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,1000.0,1.0,,0
60016,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,800.0,1.0,,0
60017,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,600.0,1.0,,0
60018,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,400.0,1.0,,0
60019,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,200.0,1.0,,0
60020,ダメージ無効化,100000以下のダメージを0にする,1,1,0,100,,0,1,0,0,0,0,20,3.0,100000.0,0.0,,0
60021,ダメージ無効化,50000以下のダメージを0にする,1,1,0,100,,0,1,0,0,0,0,20,3.0,50000.0,0.0,,0
60022,入れ替えロック,キャラクターの入れ替えをロックする,1,0,0,100,,0,11,100,0,0,0,5,,,,,0
60023,気力減少,味方の気力を-5する(0未満にはならない),1,1,0,100,,0,2,0,0,0,0,19,-5.0,0.0,,,0
60024,気力減少,味方の気力を-3する(0未満にはならない),1,1,0,100,,0,2,0,0,0,0,19,-3.0,0.0,,,0
60025,気力減少,味方の気力を-1する(0未満にはならない),1,1,0,100,,0,2,0,0,0,0,19,-1.0,0.0,,,0
60026,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,10.0,,,,0
60027,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,15.0,,,,0
60028,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,20.0,,,,0
60029,属性ダメージ軽減,速 超速 極速属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,135296.0,50.0,,,0
60030,属性ダメージ軽減,技 超技 極技属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,270592.0,50.0,,,0
60031,属性ダメージ軽減,知 超知 極知属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,541184.0,50.0,,,0
60032,属性ダメージ軽減,力 超力 極力属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,1082368.0,50.0,,,0
60033,ATK&DEF強化,ATKとDEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,200.0,1.0,,0
60034,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,250.0,0.0,1.0,,0
60035,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,0.0,1.0,,0
60036,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,150.0,0.0,1.0,,0
60037,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,100.0,0.0,1.0,,0
60038,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,50.0,0.0,1.0,,0
60039,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,1000.0,1.0,,0
60040,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,800.0,1.0,,0
60041,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,600.0,1.0,,0
60042,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,400.0,1.0,,0
60043,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,200.0,1.0,,0
60044,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,,0
60045,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,,0
60046,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,,0
60047,属性ダメージ軽減,速 超速 極速属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,135296.0,50.0,,,0
60048,属性ダメージ軽減,知 超知 極知属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,541184.0,50.0,,,0
60049,属性ダメージ軽減,力 超力 極力属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,1082368.0,50.0,,,0
60050,ATK&DEF強化,ATKとDEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,350.0,350.0,1.0,,0
60051,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,300.0,0.0,1.0,,0
60052,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,0.0,1.0,,0
60053,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,100.0,0.0,1.0,,0
60054,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,800.0,1.0,,0
60055,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,600.0,1.0,,0
60056,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,400.0,1.0,,0
60057,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,5.0,,,,0
60058,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,10.0,,,,0
60059,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,15.0,,,,0
60060,属性ダメージ軽減,速 超速 極速属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,135296.0,50.0,,,0
60061,属性ダメージ軽減,力 超力 極力属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,1082368.0,50.0,,,0
60062,属性ダメージ軽減,体 超体 極体属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,2164736.0,50.0,,,0
60063,ATK&DEF強化,ATKとDEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,200.0,1.0,,0
60064,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,125.0,0.0,1.0,,0
60065,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,100.0,0.0,1.0,,0
60066,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,75.0,0.0,1.0,,0
60067,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,50.0,0.0,1.0,,0
60068,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,25.0,0.0,1.0,,0
60069,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,500.0,1.0,,0
60070,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,400.0,1.0,,0
60071,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,300.0,1.0,,0
60072,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,200.0,1.0,,0
60073,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,100.0,1.0,,0
60074,気力減少,味方の気力を-2する(0未満にはならない),1,1,0,100,,0,2,0,0,0,0,19,-2.0,0.0,,,0
60075,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,5.0,,,,0
60076,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,10.0,,,,0
60077,ダメージ軽減,ダメージを軽減する,0,0,0,0,,1,0,0,0,0,0,7,15.0,,,,0
60078,属性ダメージ軽減,技 超技 極技属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,270592.0,50.0,,,0
60079,属性ダメージ軽減,知 超知 極知属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,541184.0,50.0,,,0
60080,属性ダメージ軽減,体 超体 極体属性からのダメージを50%軽減する,0,0,0,0,,0,0,0,0,0,0,15,2164736.0,50.0,,,0
60081,ATK&DEF強化,ATKとDEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,200.0,200.0,1.0,,0
60082,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,100.0,0.0,1.0,,0
60083,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,75.0,0.0,1.0,,0
60084,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,50.0,0.0,1.0,,0
60085,ATK強化,ATKが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,25.0,0.0,1.0,,0
60086,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,500.0,1.0,,0
60087,DEF強化,DEFが急上昇する,0,0,0,0,,1,0,0,0,0,0,1,0.0,400.0,1.0,,0
