id,area_id,name,prev_quest_id,any_clear_bonus_stones,all_clear_bonus_stones,visit_count_max,interval_reset_visited_days,can_ignore_difficulty_order,limitation_announcement_id,boostable,start_at,enable_sugoroku_auto,enable_battle_auto
386010,386,因縁の宿敵編2,386009.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
387001,387,あの世の異変！？,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
387002,387,邪念の怪物！,387001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
387003,387,地上の大混乱！,387002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
387004,387,邪悪な戦鬼,387003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
387005,387,ベジータ復活,387004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
387006,387,フュージョン…成功！？,387005.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
387007,387,最強のフュージョン！！,387006.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
388001,388,忍び寄る影,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
388002,388,悟飯をかえせッ！！,388001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
388003,388,ガーリックJr.の復讐,388002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
388004,388,全開パワー！！,388003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
388005,388,恐怖のデッドゾーン,388004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
388006,388,ガーリックJr.復活！！,388005.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
388007,388,天界の闘い！,388006.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
388008,388,ピッコロ強襲！,388007.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
388009,388,驚異の魔凶星,388008.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
388010,388,魔凶星を撃て！！,388009.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
389001,389,惑星ベジータの最期,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
389002,389,サイヤ人との闘い,389001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
389003,389,超サイヤ人！？,389002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
389004,389,ギニュー隊長との対決,389003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
389005,389,ついに交わる運命,389004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
389006,389,ついに変身！！伝説の超サイヤ人,389005.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
389007,389,死闘決着…そして…,389006.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
391001,391,サイヤ人の反乱,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
391002,391,下級戦士カカロット,391001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
391003,391,伝説の超サイヤ人,391002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
391004,391,フリーザとの闘い,391003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
391005,391,無念の死…そして…,391004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
392001,392,惑星ベジータの最期,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
392002,392,フリーザの予感,392001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
392003,392,ギニュー特戦隊対サイヤ人,392002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
392004,392,怒りのフリーザ,392003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
392005,392,ついに交わる運命,392004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
392006,392,フリーザ初めての屈辱と絶望,392005.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
392007,392,死闘決着…そして…,392006.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
393001,393,ブルマとベジータ,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
393002,393,さまよえるベジータ,393001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
393003,393,ふしぎな関係…,393002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
393004,393,ベジータの愛…,393003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
393005,393,ブルマの愛…,393004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
393006,393,ベジータが得たもの,393005.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
394001,394,孫悟空の結婚,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
394002,394,孫悟空対天津飯！,394001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
394003,394,孫悟空対マジュニア！,394002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
394004,394,炎の中のウェディングドレス,394003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
394005,394,チチの花嫁修業のおかげです,394004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
394006,394,ハッピーウェディング,394005.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
395001,395,偉大なる孫悟空,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
395002,395,サイヤ人との激闘,395001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
395003,395,宇宙一の強さ,395002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
395004,395,超サイヤ人対人造人間,395003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
395005,395,セルに挑む者たち,395004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
395006,395,受け継がれるもの,395005.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
396001,396,パオズ山の冒険,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
396002,396,悟空と悟空,396001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
396003,396,受け継がれる宿命,396002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
397001,397,決戦！悟空対フリーザ,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
397002,397,クウラ機甲戦隊現る！,397001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
397003,397,悟空の怒り,397002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
397004,397,とびっきりの最強対最強,397003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
397005,397,クウラ再び…！,397004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
397006,397,宇宙最強を賭けて,397005.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
397007,397,ベジータ対クウラ！,397006.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
397008,397,炸裂！超サイヤ人パワー,397007.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
397009,397,激闘！逆転また逆転！,397008.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
397010,397,最終決戦,397009.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
398001,398,ドラゴンボール探しの冒険,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
398002,398,一難去ってまた一難,398001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
398003,398,マッスルタワーでの激突,398002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
398004,398,亀仙人登場,398003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
398005,398,最後の闘い,398004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
399001,399,物語の始まり,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
399002,399,レッドリボン軍の復活,399001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
399003,399,悟飯の覚醒,399002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
399004,399,ピッコロの覚醒,399003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
399005,399,セルマックス起動！,399004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
399006,399,真のスーパーヒーロー！,399005.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
401001,401,エリートの壁,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
401002,401,気高き王子,401001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
401003,401,哮り立つ壊滅宣言,401002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
401004,401,極限ステージ,401003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
403001,403,超本気の超決戦,,,1.0,,,0,,1,2015-10-30 00:00:00,1,1
403002,403,激突! 超サイヤ人孫悟空,403001.0,,1.0,,,0,,1,2015-10-30 00:00:00,1,1
404001,404,殺し屋の最終兵器,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
404002,404,強化された殺人術,404001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
404003,404,積憤の砲撃,404002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
404004,404,極限ステージ,404003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
405001,405,多彩な必殺技,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
405002,405,熟練武道家の意地,405001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
405003,405,余裕をすてた真剣勝負,405002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
405004,405,極限ステージ,405003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
406001,406,甦った復讐鬼,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
406002,406,爆発する復讐心,406001.0,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
406003,406,怒りの逆襲,406002.0,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
406004,406,波乱の雪辱戦,406003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
406005,406,極限ステージ,406004.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
408001,408,宇宙最強一族の長,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
408002,408,最強一族の執念,408001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
408003,408,一族の尊厳,408002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
408004,408,極限ステージ,408003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
409001,409,王家の誇り,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
409002,409,戦闘民族の君臨,409001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
409003,409,覇権を賭けた侵攻,409002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
409004,409,極限ステージ,409003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
410001,410,魔王の後継者,,1.0,,,,0,,1,2015-10-30 00:00:00,1,1
411001,411,二人で一人前,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
411002,411,奇妙な連携,411001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
411003,411,覆面の下の超パワー,411002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
411004,411,極限ステージ,411003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
412001,412,西の銀河のライバル,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
412002,412,灼熱の武道家,412001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
412003,412,吹き荒れる熱風,412002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
412004,412,極限ステージ,412003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
413001,413,熟考された戦術,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
413002,413,名高き達人,413001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
413003,413,語り継がれる実力,413002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
413004,413,極限ステージ,413003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
414001,414,未来への望み,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
414002,414,心に秘めた希望,414001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
414003,414,悪を切り裂く剣,414002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
414004,414,極限ステージ,414003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
415001,415,極大パワーの解放,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
415002,415,大地からの閃光,415001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
415003,415,秘蔵の戦闘装置,415002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
415004,415,極限ステージ,415003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
416001,416,神の知恵と魔の力,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
416002,416,知略をめぐらす戦闘,416001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
416003,416,全力の集中砲火,416002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
416004,416,極限ステージ,416003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
417001,417,渾身の極み,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
417002,417,武道家の誇り,417001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
417003,417,狙いすました一撃,417002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
417004,417,極限ステージ,417003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
418001,418,成功?失敗?合体超戦士,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
418002,418,豊満なボディ,418001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
418003,418,疲労を越えて,418002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
418004,418,重たい体でのがんばり,418003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
418005,418,疲れた体でのふんばり,418004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
418006,418,極限ステージ,418005.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
419001,419,聖域の守り人,,,1.0,,,0,,1,2015-10-30 00:00:00,1,1
420001,420,最凶一族のルーツ,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
420002,420,残酷な侵撃,420001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
420003,420,宇宙海賊の襲撃,420002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
420004,420,極限ステージ,420003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
421001,421,才能の片鱗,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
421002,421,天性の戦闘力,421001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
421003,421,強烈な世評,421002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
421004,421,極限ステージ,421003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
422001,422,歴史の修復,,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
422002,422,時代をつなぐ戦士,422001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
422003,422,新たな歴史の導き手,422002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
422004,422,極限ステージ,422003.0,1.0,,,,1,,0,2015-10-30 00:00:00,1,1
501001,501,破滅への序章,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
501002,501,異次元への覚醒,501001.0,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
501003,501,悪魔の再来,501002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
501004,501,戦慄の狂戦士,501003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
502001,502,セルゲーム開催,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
502002,502,恐怖の極地,502001.0,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
502003,502,白昼の悪夢,502002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
502004,502,運命を賭けた武道大会,502003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
503001,503,おかしな闘い,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
503002,503,終わらぬ悪夢,503001.0,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
503003,503,邪悪への逆変身,503002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
503004,503,本能の赴くままに…,503003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
504001,504,限界を超えたサイヤ人,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
504002,504,短期決戦! 一撃必殺の奥義,504001.0,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
504003,504,限界を極め続ける闘い,504002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
504004,504,必殺拳炸裂!!,504003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
505001,505,まさかの大失敗!?,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
505002,505,ついに成功! 絶対無敵の戦士,505001.0,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
505003,505,復活のフュージョン!!,505002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
506001,506,無邪気な大怪物,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
506002,506,邪悪な戦鬼,506001.0,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
506003,506,圧倒的な邪悪パワー!!,506002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
506004,506,邪念の恐怖!!,506003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
507001,507,死を超えた恐怖,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
507002,507,フルパワー最終決戦,507001.0,,1.0,,,1,,1,2015-10-30 00:00:00,1,1
507003,507,フリーザ決死のフルパワー,507002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
508001,508,眠れる才能,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
508002,508,極められた力,508001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
508003,508,究極の姿,508002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
508004,508,最強の戦士発進！,508003.0,1.0,,,,1,,1,2015-10-31 00:00:00,1,1
509001,509,ヤムチャ破れる!!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
509002,509,ヤムチャの予感,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
510001,510,サイヤの誇り,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
510002,510,最強の一撃,510001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
511001,511,破壊神の気まぐれ,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
511002,511,破壊神の怒り,511001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
511003,511,破壊神の来訪,511002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
512001,512,奇跡の合体,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
512002,512,究極を超えるベジット,512001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
512003,512,最上級の輝き,512002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
513001,513,希望のフュージョン!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
513002,513,がんばれ超ゴテンクスくん,513001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
513003,513,強いぞ!!スーパーフュージョン,513002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
513004,513,超ゴテンクス全開!!,513003.0,1.0,,,,1,,1,2015-10-31 00:00:00,1,1
514001,514,果てのない競り合い,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
514002,514,全宇宙一の究極バトル！,514001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
515001,515,凶悪魔人の進化!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
515002,515,恐怖の魔人襲来!!,515001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
515003,515,最強の魔人の誕生!!,515002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
515004,515,悪夢の魔人の融合!!,515003.0,1.0,,,,1,,1,2015-10-31 00:00:00,1,1
515005,515,超常魔人の脅威!!,515004.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
516001,516,帝王の執念,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
517001,517,かつてない強敵,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
517002,517,最強の邪悪龍,517001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
517003,517,崩壊のカウントダウン,517002.0,1.0,,,,1,,1,2000-10-30 00:00:00,1,1
518001,518,謎の黒き敵,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
518002,518,漆黒の悪夢,518001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
518003,518,破滅を呼ぶブラック,518002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
519001,519,蒼き合体,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
519002,519,壮絶のブルー!!,519001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
519003,519,超究極バトル!!,519002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
519004,519,全てをふりしぼる超決戦!!,519003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
520001,520,薔薇色に染まる謀略,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
520002,520,薔薇色にたぎる怒り,520001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
520003,520,真理と神理,520002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
521001,521,最強のメガネっ娘現る!?,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
522001,522,新たなHOPE!!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
522002,522,世界を守る奇跡の力!!,522001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
523001,523,絶対神の究極の力,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
523002,523,最後の審判か…希望か…,523001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
523003,523,人々の罪と神々の失敗,523002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
523004,523,怒りと憎しみに満ちた神,523003.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
524001,524,壮絶バトル開演!!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
524002,524,誇りをかけた闘い!!,524001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
524003,524,ブルーを凌駕する輝き,524002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
525001,525,赤い勇姿!超サイヤ人４!!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
525002,525,最強パワーの超サイヤ人4!!,525001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
526001,526,赤い閃光!超サイヤ人４!!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
526002,526,無敵を誇る超サイヤ人4!!,526001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
527001,527,最強を賭けた死闘,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
527002,527,とびっきりの究極変身,527001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
527003,527,最凶最悪の最終形態!!,527002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
528001,528,最強戦士 24時間の復活,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
528002,528,あの世の修業の成果,528001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
528003,528,限られた時間とパワー,528002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
529001,529,謎に包まれたサイヤ人,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
530001,530,地獄から来た最終兵器,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
530002,530,地獄からの総攻撃,530001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
531001,531,史上最凶の進化,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
532001,532,究極のスーパーゴジータ!!,,1.0,,,,1,,1,2000-10-30 00:00:00,1,1
532002,532,最強無敵の超サイヤ人４!!,532001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
532003,532,究極パワーの激突!!,532002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
533001,533,悪の帝王 24時間の復活,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
533002,533,真のゴールデンフリーザ,533001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
533003,533,悪の真髄,533002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
534001,534,知られざる闘い,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
535001,535,謎の勇者,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
535002,535,幻魔人完全復活!!,535001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
535003,535,邪悪なる幻魔人,535002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
536001,536,あの世の最強タッグ!!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
536002,536,あの世を揺るがすフュージョン!!,536001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
537001,537,この世の最強タッグ!!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
537002,537,合体!ベジータの誇りと悟空の怒り,537001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
538001,538,大爆発!!身勝手の極意,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
538002,538,神々しき銀色の輝き,538001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
538003,538,限界を超え目覚めた極意,538002.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
539001,539,宇宙一のクラッシャー襲来!!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
539002,539,地球を狙う凶悪軍団!!,539001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
540001,540,灰色のジレン,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
540002,540,全宇宙最強との闘い,540001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
541001,541,胸に秘めた希望,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
541002,541,決死の未来戦！,541001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
542001,542,超サイヤ人4を超えろ！,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
542002,542,進化する超サイヤパワー！,542001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
543001,543,優秀な保護官,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
544001,544,進化を続ける力,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
545001,545,進化を続ける悪,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
546001,546,無限の機械パワー,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
547001,547,最強の殺し屋,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
548001,548,最大の敵サイヤ人,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
548002,548,超覚醒バトル!!,548001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
549001,549,最強の戦士サイヤ人,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
549002,549,超次元バトル!!,549001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
550001,550,全力対決!!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
551001,551,進化を続ける王子,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
552001,552,新世代戦士出撃！,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
553001,553,発現!!超サイヤ人!!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
553002,553,激怒!!伝説の戦士!!,553001.0,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
554001,554,超ナメック星人誕生!!,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
555001,555,発進！超孫悟飯,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
556001,556,悪魔の回路,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
557001,557,乱戦！破壊王子復活,,1.0,,,,1,,1,2015-10-30 00:00:00,1,1
