id,name,description,support_memory_id,exec_timing_type,target_type,target_type_values,sub_target_type_set_id,probability,turn,causality_conditions,calc_option,efficacy_type,efficacy_values,created_at,updated_at
4000422,姉弟の絆,"自身のHP50%以下の時、自身のHPが18%回復し、
1ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400042,1,2,[],450,100,1,"{""source"": ""808"", ""compiled"": 808}",0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000423,姉弟の絆,"自身のHP50%以下の時、自身のHPが18%回復し、
1ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400042,1,2,[],451,100,1,"{""source"": ""808"", ""compiled"": 808}",0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000424,姉弟の絆,"自身のHP50%以下の時、自身のHPが18%回復し、
1ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400042,1,2,[],450,100,1,"{""source"": ""808"", ""compiled"": 808}",2,3,"[18, 18, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000425,姉弟の絆,"自身のHP50%以下の時、自身のHPが18%回復し、
1ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400042,1,2,[],451,100,1,"{""source"": ""808"", ""compiled"": 808}",2,3,"[18, 18, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000431,姉弟の絆,"自身のHP50%以下の時、自身のHPが18%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400043,1,1,[],0,100,1,"{""source"": ""808"", ""compiled"": 808}",2,4,"[18, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000432,姉弟の絆,"自身のHP50%以下の時、自身のHPが18%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400043,1,2,[],450,100,2,"{""source"": ""808"", ""compiled"": 808}",0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000433,姉弟の絆,"自身のHP50%以下の時、自身のHPが18%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400043,1,2,[],451,100,2,"{""source"": ""808"", ""compiled"": 808}",0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000434,姉弟の絆,"自身のHP50%以下の時、自身のHPが18%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400043,1,2,[],450,100,2,"{""source"": ""808"", ""compiled"": 808}",2,3,"[18, 18, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000435,姉弟の絆,"自身のHP50%以下の時、自身のHPが18%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400043,1,2,[],451,100,2,"{""source"": ""808"", ""compiled"": 808}",2,3,"[18, 18, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000441,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400044,1,1,[],0,100,1,"{""source"": ""808"", ""compiled"": 808}",2,4,"[35, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000442,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400044,1,2,[],450,100,2,"{""source"": ""808"", ""compiled"": 808}",0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000443,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400044,1,2,[],451,100,2,"{""source"": ""808"", ""compiled"": 808}",0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000444,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400044,1,2,[],450,100,2,"{""source"": ""808"", ""compiled"": 808}",2,3,"[18, 18, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000445,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP
(1回のみ)",400044,1,2,[],451,100,2,"{""source"": ""808"", ""compiled"": 808}",2,3,"[18, 18, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000451,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP、
会心の発動確率17%UP(1回のみ)",400045,1,1,[],0,100,1,"{""source"": ""808"", ""compiled"": 808}",2,4,"[35, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000452,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP、
会心の発動確率17%UP(1回のみ)",400045,1,2,[],450,100,2,"{""source"": ""808"", ""compiled"": 808}",0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000453,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP、
会心の発動確率17%UP(1回のみ)",400045,1,2,[],451,100,2,"{""source"": ""808"", ""compiled"": 808}",0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000454,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP、
会心の発動確率17%UP(1回のみ)",400045,1,2,[],450,100,2,"{""source"": ""808"", ""compiled"": 808}",2,3,"[18, 18, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000455,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP、
会心の発動確率17%UP(1回のみ)",400045,1,2,[],451,100,2,"{""source"": ""808"", ""compiled"": 808}",2,3,"[18, 18, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000456,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP、
会心の発動確率17%UP(1回のみ)",400045,1,2,[],450,100,2,"{""source"": ""808"", ""compiled"": 808}",2,90,"[17, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000457,姉弟の絆,"自身のHP50%以下の時、自身のHPが35%回復し、
2ターンの間、「兄弟の絆」
または「第7宇宙代表」カテゴリの
味方全員の気力+1、ATKとDEF18%UP、
会心の発動確率17%UP(1回のみ)",400045,1,2,[],451,100,2,"{""source"": ""808"", ""compiled"": 808}",2,90,"[17, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000521,トランクスとマイの再会,"バトル開始から2ターンの間、
チームに「時空を超えし者」カテゴリの
味方が2体以上いるとき
味方全員のATKとDEF15%UP(1回のみ)",400052,1,2,[],0,100,2,"{""source"": ""129"", ""compiled"": 129}",2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000531,トランクスとマイの再会,"バトル開始から2ターンの間、
チームに「時空を超えし者」カテゴリの
味方が2体以上いるとき
味方全員の気力+1、ATKとDEF15%UP(1回のみ)",400053,1,2,[],0,100,2,"{""source"": ""129"", ""compiled"": 129}",2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000532,トランクスとマイの再会,"バトル開始から2ターンの間、
チームに「時空を超えし者」カテゴリの
味方が2体以上いるとき
味方全員の気力+1、ATKとDEF15%UP(1回のみ)",400053,1,2,[],0,100,2,"{""source"": ""129"", ""compiled"": 129}",0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000541,トランクスとマイの再会,"バトル開始から2ターンの間、
チームに「時空を超えし者」カテゴリの
味方が2体以上いるとき
味方全員の気力+1、ATKとDEF15%UPし、
更に「時空を超えし者」カテゴリの
味方全員のATKとDEF5%UP(1回のみ)",400054,1,2,[],0,100,2,"{""source"": ""129"", ""compiled"": 129}",2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000542,トランクスとマイの再会,"バトル開始から2ターンの間、
チームに「時空を超えし者」カテゴリの
味方が2体以上いるとき
味方全員の気力+1、ATKとDEF15%UPし、
更に「時空を超えし者」カテゴリの
味方全員のATKとDEF5%UP(1回のみ)",400054,1,2,[],0,100,2,"{""source"": ""129"", ""compiled"": 129}",0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000543,トランクスとマイの再会,"バトル開始から2ターンの間、
チームに「時空を超えし者」カテゴリの
味方が2体以上いるとき
味方全員の気力+1、ATKとDEF15%UPし、
更に「時空を超えし者」カテゴリの
味方全員のATKとDEF5%UP(1回のみ)",400054,1,2,[],51,100,2,"{""source"": ""129"", ""compiled"": 129}",2,3,"[5, 5, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000551,トランクスとマイの再会,"バトル開始から3ターンの間、
チームに「時空を超えし者」カテゴリの
味方が2体以上いるとき
味方全員の気力+1、ATKとDEF15%UPし、
更に「時空を超えし者」カテゴリの
味方全員のATKとDEF5%UP(1回のみ)",400055,1,2,[],0,100,3,"{""source"": ""129"", ""compiled"": 129}",2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000552,トランクスとマイの再会,"バトル開始から3ターンの間、
チームに「時空を超えし者」カテゴリの
味方が2体以上いるとき
味方全員の気力+1、ATKとDEF15%UPし、
更に「時空を超えし者」カテゴリの
味方全員のATKとDEF5%UP(1回のみ)",400055,1,2,[],0,100,3,"{""source"": ""129"", ""compiled"": 129}",0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
4000553,トランクスとマイの再会,"バトル開始から3ターンの間、
チームに「時空を超えし者」カテゴリの
味方が2体以上いるとき
味方全員の気力+1、ATKとDEF15%UPし、
更に「時空を超えし者」カテゴリの
味方全員のATKとDEF5%UP(1回のみ)",400055,1,2,[],51,100,3,"{""source"": ""129"", ""compiled"": 129}",2,3,"[5, 5, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000121,飛ばせハイヤードラゴン！,"HP70%以下のとき、1ターンの間、
味方全員のATKとDEF15%UP(1回のみ)",500012,1,2,[],0,100,1,"{""source"": ""807"", ""compiled"": 807}",2,3,"[15, 15, 0]",2024-05-13 02:07:25,2024-05-13 02:07:25
5000131,飛ばせハイヤードラゴン！,"HP70%以下のとき、自身のHPが15%回復し、
1ターンの間、味方全員のATKとDEF15%UP(1回のみ)",500013,1,2,[],0,100,1,"{""source"": ""807"", ""compiled"": 807}",2,3,"[15, 15, 0]",2024-05-13 02:07:25,2024-05-13 02:07:25
5000132,飛ばせハイヤードラゴン！,"HP70%以下のとき、自身のHPが15%回復し、
1ターンの間、味方全員のATKとDEF15%UP(1回のみ)",500013,1,1,[],0,100,1,"{""source"": ""807"", ""compiled"": 807}",2,4,"[15, 0, 0]",2024-05-13 02:07:25,2024-05-13 02:07:25
5000321,カカロット,"バトル中「劇場版HERO」カテゴリの
味方全員のATKとDEF15%UPし、
バトル開始から7ターンの間、
チームの名称に「孫悟空」を含むキャラ
(ギニュー、Jr.等を除く)の気力+2(1回のみ)",500032,1,2,[],59,100,-1,,2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000322,カカロット,"バトル中「劇場版HERO」カテゴリの
味方全員のATKとDEF15%UPし、
バトル開始から7ターンの間、
チームの名称に「孫悟空」を含むキャラ
(ギニュー、Jr.等を除く)の気力+2(1回のみ)",500032,1,2,[],240,100,7,,0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000331,カカロット,"バトル中「劇場版HERO」カテゴリの
味方全員の気力+1、ATKとDEF20%UPし、
バトル開始から7ターンの間、
チームの名称に「孫悟空」を含むキャラ
(ギニュー、Jr.等を除く)の気力+2(1回のみ)",500033,1,2,[],59,100,-1,,0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000332,カカロット,"バトル中「劇場版HERO」カテゴリの
味方全員の気力+1、ATKとDEF20%UPし、
バトル開始から7ターンの間、
チームの名称に「孫悟空」を含むキャラ
(ギニュー、Jr.等を除く)の気力+2(1回のみ)",500033,1,2,[],59,100,-1,,2,3,"[20, 20, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000333,カカロット,"バトル中「劇場版HERO」カテゴリの
味方全員の気力+1、ATKとDEF20%UPし、
バトル開始から7ターンの間、
チームの名称に「孫悟空」を含むキャラ
(ギニュー、Jr.等を除く)の気力+2(1回のみ)",500033,1,2,[],240,100,7,,0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000421,神次元への好奇心,"バトル開始から2ターンの間、
「神次元」カテゴリの
味方全員のATKとDEF10%UPし、
「神次元」カテゴリまたは
「劇場版BOSS」カテゴリの敵がいる場合、
2ターンの間、味方全員の気力+2(1回のみ)",500042,1,2,[],14,100,2,,2,3,"[10, 10, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000422,神次元への好奇心,"バトル開始から2ターンの間、
「神次元」カテゴリの
味方全員のATKとDEF10%UPし、
「神次元」カテゴリまたは
「劇場版BOSS」カテゴリの敵がいる場合、
2ターンの間、味方全員の気力+2(1回のみ)",500042,1,2,[],0,100,2,"{""source"": ""1386|136"", ""compiled"": [""|"", 1386, 136]}",0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000431,神次元への好奇心,"バトル開始から2ターンの間、
「神次元」カテゴリの
味方全員のATKとDEF15%UPし、
「神次元」カテゴリまたは
「劇場版BOSS」カテゴリの敵がいる場合、
2ターンの間、味方全員の気力+2(1回のみ)",500043,1,2,[],14,100,2,,2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000432,神次元への好奇心,"バトル開始から2ターンの間、
「神次元」カテゴリの
味方全員のATKとDEF15%UPし、
「神次元」カテゴリまたは
「劇場版BOSS」カテゴリの敵がいる場合、
2ターンの間、味方全員の気力+2(1回のみ)",500043,1,2,[],0,100,2,"{""source"": ""1386|136"", ""compiled"": [""|"", 1386, 136]}",0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000441,神次元への好奇心,"バトル開始から2ターンの間、
「神次元」カテゴリの
味方全員のATKとDEF20%UPし、
「神次元」カテゴリまたは
「劇場版BOSS」カテゴリの敵がいる場合、
2ターンの間、味方全員の気力+2(1回のみ)",500044,1,2,[],14,100,2,,2,3,"[20, 20, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000442,神次元への好奇心,"バトル開始から2ターンの間、
「神次元」カテゴリの
味方全員のATKとDEF20%UPし、
「神次元」カテゴリまたは
「劇場版BOSS」カテゴリの敵がいる場合、
2ターンの間、味方全員の気力+2(1回のみ)",500044,1,2,[],0,100,2,"{""source"": ""1386|136"", ""compiled"": [""|"", 1386, 136]}",0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000451,神次元への好奇心,"バトル開始から3ターンの間、
「神次元」カテゴリの
味方全員のATKとDEF25%UPし、
「神次元」カテゴリまたは
「劇場版BOSS」カテゴリの敵がいる場合、
3ターンの間、味方全員の気力+2(1回のみ)",500045,1,2,[],14,100,3,,2,3,"[25, 25, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000452,神次元への好奇心,"バトル開始から3ターンの間、
「神次元」カテゴリの
味方全員のATKとDEF25%UPし、
「神次元」カテゴリまたは
「劇場版BOSS」カテゴリの敵がいる場合、
3ターンの間、味方全員の気力+2(1回のみ)",500045,1,2,[],0,100,3,"{""source"": ""1386|136"", ""compiled"": [""|"", 1386, 136]}",0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000521,あの世からの一撃,"バトル開始から5ターン目に、
2ターンの間、味方全員のATKとDEF15%UPし、
バトル開始から5ターン目以降に、
「劇場版BOSS」または「宇宙をわたる戦士」
カテゴリの敵がいるとき、
1ターンの間、超系の味方全員のATK10%UP
(1回のみ)",500052,1,2,[],0,100,2,"{""source"": ""1477"", ""compiled"": 1477}",2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000522,あの世からの一撃,"バトル開始から5ターン目に、
2ターンの間、味方全員のATKとDEF15%UPし、
バトル開始から5ターン目以降に、
「劇場版BOSS」または「宇宙をわたる戦士」
カテゴリの敵がいるとき、
1ターンの間、超系の味方全員のATK10%UP
(1回のみ)",500052,1,12,[],0,100,1,"{""source"": ""1477&(1478|3142)"", ""compiled"": [""&"", 1477, [""|"", 1478, 3142]]}",2,1,"[10, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000531,あの世からの一撃,"バトル開始から5ターン目に、
2ターンの間、味方全員のATKとDEF15%UPし、
バトル開始から5ターン目以降に、
「劇場版BOSS」または「宇宙をわたる戦士」
カテゴリの敵がいるとき、
2ターンの間、超系の味方全員のATKとDEF10%UP
(1回のみ)",500053,1,2,[],0,100,2,"{""source"": ""1477"", ""compiled"": 1477}",2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000532,あの世からの一撃,"バトル開始から5ターン目に、
2ターンの間、味方全員のATKとDEF15%UPし、
バトル開始から5ターン目以降に、
「劇場版BOSS」または「宇宙をわたる戦士」
カテゴリの敵がいるとき、
2ターンの間、超系の味方全員のATKとDEF10%UP
(1回のみ)",500053,1,12,[],0,100,2,"{""source"": ""1477&(1478|3142)"", ""compiled"": [""&"", 1477, [""|"", 1478, 3142]]}",2,3,"[10, 10, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000541,あの世からの一撃,"バトル開始から5ターン目に、
2ターンの間、味方全員のATKとDEF15%UPし、
バトル開始から5ターン目以降に、
「劇場版BOSS」または「宇宙をわたる戦士」
カテゴリの敵がいるとき、
2ターンの間、超系の味方全員のATKとDEF10%UP、
1ターンの間、「あの世の戦士」カテゴリの
味方全員のATK5%UP(1回のみ)",500054,1,2,[],0,100,2,"{""source"": ""1477"", ""compiled"": 1477}",2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000542,あの世からの一撃,"バトル開始から5ターン目に、
2ターンの間、味方全員のATKとDEF15%UPし、
バトル開始から5ターン目以降に、
「劇場版BOSS」または「宇宙をわたる戦士」
カテゴリの敵がいるとき、
2ターンの間、超系の味方全員のATKとDEF10%UP、
1ターンの間、「あの世の戦士」カテゴリの
味方全員のATK5%UP(1回のみ)",500054,1,12,[],0,100,2,"{""source"": ""1477&(1478|3142)"", ""compiled"": [""&"", 1477, [""|"", 1478, 3142]]}",2,3,"[10, 10, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000543,あの世からの一撃,"バトル開始から5ターン目に、
2ターンの間、味方全員のATKとDEF15%UPし、
バトル開始から5ターン目以降に、
「劇場版BOSS」または「宇宙をわたる戦士」
カテゴリの敵がいるとき、
2ターンの間、超系の味方全員のATKとDEF10%UP、
1ターンの間、「あの世の戦士」カテゴリの
味方全員のATK5%UP(1回のみ)",500054,1,2,[],105,100,1,"{""source"": ""1477&(1478|3142)"", ""compiled"": [""&"", 1477, [""|"", 1478, 3142]]}",2,1,"[5, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000551,あの世からの一撃,"バトル開始から5ターン目に、
3ターンの間、味方全員のATKとDEF15%UPし、
バトル開始から5ターン目以降に、
「劇場版BOSS」または「宇宙をわたる戦士」
カテゴリの敵がいるとき、
2ターンの間、超系の味方全員のATKとDEF10%UP、
1ターンの間、「あの世の戦士」カテゴリの
味方全員のATK10%UP(1回のみ)",500055,1,2,[],0,100,3,"{""source"": ""1477"", ""compiled"": 1477}",2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000552,あの世からの一撃,"バトル開始から5ターン目に、
3ターンの間、味方全員のATKとDEF15%UPし、
バトル開始から5ターン目以降に、
「劇場版BOSS」または「宇宙をわたる戦士」
カテゴリの敵がいるとき、
2ターンの間、超系の味方全員のATKとDEF10%UP、
1ターンの間、「あの世の戦士」カテゴリの
味方全員のATK10%UP(1回のみ)",500055,1,12,[],0,100,2,"{""source"": ""1477&(1478|3142)"", ""compiled"": [""&"", 1477, [""|"", 1478, 3142]]}",2,3,"[10, 10, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000553,あの世からの一撃,"バトル開始から5ターン目に、
3ターンの間、味方全員のATKとDEF15%UPし、
バトル開始から5ターン目以降に、
「劇場版BOSS」または「宇宙をわたる戦士」
カテゴリの敵がいるとき、
2ターンの間、超系の味方全員のATKとDEF10%UP、
1ターンの間、「あの世の戦士」カテゴリの
味方全員のATK10%UP(1回のみ)",500055,1,2,[],105,100,1,"{""source"": ""1477&(1478|3142)"", ""compiled"": [""&"", 1477, [""|"", 1478, 3142]]}",2,1,"[10, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000721,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+1、ATKとDEF15%UP(1回のみ)",500072,1,2,[],477,100,2,,2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000722,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+1、ATKとDEF15%UP(1回のみ)",500072,1,2,[],477,100,2,,0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000723,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+1、ATKとDEF15%UP(1回のみ)",500072,1,2,[],47,100,2,,2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000724,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+1、ATKとDEF15%UP(1回のみ)",500072,1,2,[],47,100,2,,0,5,"[1, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000731,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF15%UP(1回のみ)",500073,1,2,[],477,100,2,,2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000732,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF15%UP(1回のみ)",500073,1,2,[],477,100,2,,0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000733,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF15%UP(1回のみ)",500073,1,2,[],47,100,2,,2,3,"[15, 15, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000734,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF15%UP(1回のみ)",500073,1,2,[],47,100,2,,0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000741,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF20%UP(1回のみ)",500074,1,2,[],477,100,2,,2,3,"[20, 20, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000742,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF20%UP(1回のみ)",500074,1,2,[],477,100,2,,0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000743,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF20%UP(1回のみ)",500074,1,2,[],47,100,2,,2,3,"[20, 20, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000744,残酷な挑発,"バトル開始から2ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF20%UP(1回のみ)",500074,1,2,[],47,100,2,,0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000751,残酷な挑発,"バトル開始から3ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF20%UP(1回のみ)",500075,1,2,[],477,100,3,,2,3,"[20, 20, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000752,残酷な挑発,"バトル開始から3ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF20%UP(1回のみ)",500075,1,2,[],477,100,3,,0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000753,残酷な挑発,"バトル開始から3ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF20%UP(1回のみ)",500075,1,2,[],47,100,3,,2,3,"[20, 20, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
5000754,残酷な挑発,"バトル開始から3ターンの間、
「恐怖の征服」または「最凶の一族」カテゴリの
味方全員の気力+2、ATKとDEF20%UP(1回のみ)",500075,1,2,[],47,100,3,,0,5,"[2, 0, 0]",2024-05-13 02:07:26,2024-05-13 02:07:26
