id,name,description
2236,[極限]UR(体)テッカstep6,極限Z覚醒：テッカstep6
2237,[極限]UR(体)テッカstep7,極限Z覚醒：テッカstep7
2238,[極限]UR(速)ピニッジstep1,極限Z覚醒：ピニッジstep1
2239,[極限]UR(速)ピニッジstep2,極限Z覚醒：ピニッジstep2
2240,[極限]UR(速)ピニッジstep3,極限Z覚醒：ピニッジstep3
2241,[極限]UR(速)ピニッジstep4,極限Z覚醒：ピニッジstep4
2242,[極限]UR(速)ピニッジstep5,極限Z覚醒：ピニッジstep5
2243,[極限]UR(速)ピニッジstep6,極限Z覚醒：ピニッジstep6
2244,[極限]UR(速)ピニッジstep7,極限Z覚醒：ピニッジstep7
2245,[極限]UR(体)ヤムハンstep1,極限Z覚醒：ヤムハンstep1
2246,[極限]UR(体)ヤムハンstep2,極限Z覚醒：ヤムハンstep2
2247,[極限]UR(体)ヤムハンstep3,極限Z覚醒：ヤムハンstep3
2248,[極限]UR(体)ヤムハンstep4,極限Z覚醒：ヤムハンstep4
2249,[極限]UR(体)ヤムハンstep5,極限Z覚醒：ヤムハンstep5
2250,[極限]UR(体)ヤムハンstep6,極限Z覚醒：ヤムハンstep6
2251,[極限]UR(体)ヤムハンstep7,極限Z覚醒：ヤムハンstep7
2252,SSR(体)超サイヤ人孫悟空,ドッカン覚醒ルート
2253,SSR(力)魔人ブウ(純粋),ドッカン覚醒ルート
2254,[極限]UR(技)界王神step1,極限Z覚醒：界王神step1
2255,[極限]UR(技)界王神step2,極限Z覚醒：界王神step2
2256,[極限]UR(技)界王神step3,極限Z覚醒：界王神step3
2257,[極限]UR(技)界王神step4,極限Z覚醒：界王神step4
2258,[極限]UR(技)界王神step5,極限Z覚醒：界王神step5
2259,[極限]UR(技)界王神step6,極限Z覚醒：界王神step6
2260,[極限]UR(技)界王神step7,極限Z覚醒：界王神step7
2261,[極限]UR(知)孫悟飯(青年期)&ビーデルstep1,極限Z覚醒：孫悟飯(青年期)&ビーデルstep1
2262,[極限]UR(知)孫悟飯(青年期)&ビーデルstep2,極限Z覚醒：孫悟飯(青年期)&ビーデルstep2
2263,[極限]UR(知)孫悟飯(青年期)&ビーデルstep3,極限Z覚醒：孫悟飯(青年期)&ビーデルstep3
2264,[極限]UR(知)孫悟飯(青年期)&ビーデルstep4,極限Z覚醒：孫悟飯(青年期)&ビーデルstep4
2265,[極限]UR(知)孫悟飯(青年期)&ビーデルstep5,極限Z覚醒：孫悟飯(青年期)&ビーデルstep5
2266,[極限]UR(知)孫悟飯(青年期)&ビーデルstep6,極限Z覚醒：孫悟飯(青年期)&ビーデルstep6
2267,[極限]UR(知)孫悟飯(青年期)&ビーデルstep7,極限Z覚醒：孫悟飯(青年期)&ビーデルstep7
2268,[極限]UR(技)グレートサイヤマン2号/1号step1,極限Z覚醒：グレートサイヤマン2号/1号step1
2269,[極限]UR(技)グレートサイヤマン2号/1号step2,極限Z覚醒：グレートサイヤマン2号/1号step2
2270,[極限]UR(技)グレートサイヤマン2号/1号step3,極限Z覚醒：グレートサイヤマン2号/1号step3
2271,[極限]UR(技)グレートサイヤマン2号/1号step4,極限Z覚醒：グレートサイヤマン2号/1号step4
2272,[極限]UR(技)グレートサイヤマン2号/1号step5,極限Z覚醒：グレートサイヤマン2号/1号step5
2273,[極限]UR(技)グレートサイヤマン2号/1号step6,極限Z覚醒：グレートサイヤマン2号/1号step6
2274,[極限]UR(技)グレートサイヤマン2号/1号step7,極限Z覚醒：グレートサイヤマン2号/1号step7
2275,SSR(力)フウラ,ドッカン覚醒ルート
2276,SSR(体)チャオマン,ドッカン覚醒ルート
2277,SSR(技)ジャネンブウ,ドッカン覚醒ルート
2278,SSR(体)ビルスイス,ドッカン覚醒ルート
2279,SSR(知)セルーザ,ドッカン覚醒ルート
2280,[極限]UR(力)フウラstep1,極限Z覚醒：フウラstep1
2281,[極限]UR(力)フウラstep2,極限Z覚醒：フウラstep2
2282,[極限]UR(力)フウラstep3,極限Z覚醒：フウラstep3
2283,[極限]UR(力)フウラstep4,極限Z覚醒：フウラstep4
2284,[極限]UR(力)フウラstep5,極限Z覚醒：フウラstep5
2285,[極限]UR(力)フウラstep6,極限Z覚醒：フウラstep6
2286,[極限]UR(力)フウラstep7,極限Z覚醒：フウラstep7
2287,[極限]UR(体)チャオマンstep1,極限Z覚醒：チャオマンstep1
2288,[極限]UR(体)チャオマンstep2,極限Z覚醒：チャオマンstep2
2289,[極限]UR(体)チャオマンstep3,極限Z覚醒：チャオマンstep3
2290,[極限]UR(体)チャオマンstep4,極限Z覚醒：チャオマンstep4
2291,[極限]UR(体)チャオマンstep5,極限Z覚醒：チャオマンstep5
2292,[極限]UR(体)チャオマンstep6,極限Z覚醒：チャオマンstep6
2293,[極限]UR(体)チャオマンstep7,極限Z覚醒：チャオマンstep7
2294,[極限]UR(技)ジャネンブウstep1,極限Z覚醒：ジャネンブウstep1
2295,[極限]UR(技)ジャネンブウstep2,極限Z覚醒：ジャネンブウstep2
2296,[極限]UR(技)ジャネンブウstep3,極限Z覚醒：ジャネンブウstep3
2297,[極限]UR(技)ジャネンブウstep4,極限Z覚醒：ジャネンブウstep4
2298,[極限]UR(技)ジャネンブウstep5,極限Z覚醒：ジャネンブウstep5
2299,[極限]UR(技)ジャネンブウstep6,極限Z覚醒：ジャネンブウstep6
2300,[極限]UR(技)ジャネンブウstep7,極限Z覚醒：ジャネンブウstep7
2301,[極限]UR(体)ビルスイスstep1,極限Z覚醒：ビルスイスstep1
2302,[極限]UR(体)ビルスイスstep2,極限Z覚醒：ビルスイスstep2
2303,[極限]UR(体)ビルスイスstep3,極限Z覚醒：ビルスイスstep3
2304,[極限]UR(体)ビルスイスstep4,極限Z覚醒：ビルスイスstep4
2305,[極限]UR(体)ビルスイスstep5,極限Z覚醒：ビルスイスstep5
2306,[極限]UR(体)ビルスイスstep6,極限Z覚醒：ビルスイスstep6
2307,[極限]UR(体)ビルスイスstep7,極限Z覚醒：ビルスイスstep7
2308,[極限]UR(知)セルーザstep1,極限Z覚醒：セルーザstep1
2309,[極限]UR(知)セルーザstep2,極限Z覚醒：セルーザstep2
2310,[極限]UR(知)セルーザstep3,極限Z覚醒：セルーザstep3
2311,[極限]UR(知)セルーザstep4,極限Z覚醒：セルーザstep4
2312,[極限]UR(知)セルーザstep5,極限Z覚醒：セルーザstep5
2313,[極限]UR(知)セルーザstep6,極限Z覚醒：セルーザstep6
2314,[極限]UR(知)セルーザstep7,極限Z覚醒：セルーザstep7
2315,SSR(技)マイティマスク,ドッカン覚醒ルート
2316,[極限]UR(技)マイティマスクstep1,極限Z覚醒：マイティマスクstep1
2317,[極限]UR(技)マイティマスクstep2,極限Z覚醒：マイティマスクstep2
2318,[極限]UR(技)マイティマスクstep3,極限Z覚醒：マイティマスクstep3
2319,[極限]UR(技)マイティマスクstep4,極限Z覚醒：マイティマスクstep4
2320,[極限]UR(技)マイティマスクstep5,極限Z覚醒：マイティマスクstep5
2321,[極限]UR(技)マイティマスクstep6,極限Z覚醒：マイティマスクstep6
2322,[極限]UR(技)マイティマスクstep7,極限Z覚醒：マイティマスクstep7
2323,[極限]LR(速)トランクス(幼年期)&孫悟天(幼年期)step1,極限Z覚醒：トランクス(幼年期)&孫悟天(幼年期)step1
2324,[極限]LR(速)トランクス(幼年期)&孫悟天(幼年期)step2,極限Z覚醒：トランクス(幼年期)&孫悟天(幼年期)step2
2325,[極限]LR(速)トランクス(幼年期)&孫悟天(幼年期)step3,極限Z覚醒：トランクス(幼年期)&孫悟天(幼年期)step3
2326,[極限]UR(技)ベジットstep1,極限Z覚醒：ベジットstep1
2327,[極限]UR(技)ベジットstep2,極限Z覚醒：ベジットstep2
2328,[極限]UR(技)ベジットstep3,極限Z覚醒：ベジットstep3
2329,[極限]UR(技)ベジットstep4,極限Z覚醒：ベジットstep4
2330,[極限]UR(技)ベジットstep5,極限Z覚醒：ベジットstep5
2331,[極限]UR(技)ベジットstep6,極限Z覚醒：ベジットstep6
2332,[極限]UR(技)ベジットstep7,極限Z覚醒：ベジットstep7
2333,[極限]UR(知)ベジットstep1,極限Z覚醒：ベジットstep1
2334,[極限]UR(知)ベジットstep2,極限Z覚醒：ベジットstep2
2335,[極限]UR(知)ベジットstep3,極限Z覚醒：ベジットstep3
2336,[極限]UR(知)ベジットstep4,極限Z覚醒：ベジットstep4
2337,[極限]UR(知)ベジットstep5,極限Z覚醒：ベジットstep5
2338,[極限]UR(知)ベジットstep6,極限Z覚醒：ベジットstep6
2339,[極限]UR(知)ベジットstep7,極限Z覚醒：ベジットstep7
2340,[極限]UR(技)魔人ブウ(悪)step1,極限Z覚醒：魔人ブウ(悪)step1
2341,[極限]UR(技)魔人ブウ(悪)step2,極限Z覚醒：魔人ブウ(悪)step2
2342,[極限]UR(技)魔人ブウ(悪)step3,極限Z覚醒：魔人ブウ(悪)step3
2343,[極限]UR(技)魔人ブウ(悪)step4,極限Z覚醒：魔人ブウ(悪)step4
2344,[極限]UR(技)魔人ブウ(悪)step5,極限Z覚醒：魔人ブウ(悪)step5
2345,[極限]UR(技)魔人ブウ(悪)step6,極限Z覚醒：魔人ブウ(悪)step6
2346,[極限]UR(技)魔人ブウ(悪)step7,極限Z覚醒：魔人ブウ(悪)step7
2347,[極限]UR(力)孫悟空step1,極限Z覚醒：孫悟空step1
2348,[極限]UR(力)孫悟空step2,極限Z覚醒：孫悟空step2
2349,[極限]UR(力)孫悟空step3,極限Z覚醒：孫悟空step3
2350,[極限]UR(力)孫悟空step4,極限Z覚醒：孫悟空step4
2351,[極限]UR(力)孫悟空step5,極限Z覚醒：孫悟空step5
2352,[極限]UR(力)孫悟空step6,極限Z覚醒：孫悟空step6
2353,[極限]UR(力)孫悟空step7,極限Z覚醒：孫悟空step7
2354,[極限]UR(知)ベジータstep1,極限Z覚醒：ベジータstep1
2355,[極限]UR(知)ベジータstep2,極限Z覚醒：ベジータstep2
2356,[極限]UR(知)ベジータstep3,極限Z覚醒：ベジータstep3
2357,[極限]UR(知)ベジータstep4,極限Z覚醒：ベジータstep4
2358,[極限]UR(知)ベジータstep5,極限Z覚醒：ベジータstep5
2359,[極限]UR(知)ベジータstep6,極限Z覚醒：ベジータstep6
2360,[極限]UR(知)ベジータstep7,極限Z覚醒：ベジータstep7
2361,SSR(技)超サイヤ人ゴッド孫悟空&超サイヤ人ゴッドベジータ ,ドッカン覚醒ルート
2362,[LR]UR+超サイヤ人ゴッド孫悟空&超サイヤ人ゴッドベジータ,ドッカン覚醒ルート
2363,SSR(力)ブロリー,ドッカン覚醒ルート
2364,SSR(体)超サイヤ人4孫悟空&超サイヤ人4ベジータ,ドッカン覚醒ルート
2365,[LR]UR+超サイヤ人4孫悟空&超サイヤ人4ベジータ,ドッカン覚醒ルート
2366,SSR(技)一星龍,ドッカン覚醒ルート
2367,SSR(技)孫悟飯(青年期),ドッカン覚醒ルート
2368,[LR]UR+孫悟飯(青年期)&孫悟天(幼年期)&トランクス(幼年期),ドッカン覚醒ルート
2369,SSR(速)チチ,ドッカン覚醒ルート
2370,SSR(体)ベジータ,ドッカン覚醒ルート
2371,[極限]UR(技)超サイヤ人4ゴジータstep1,極限Z覚醒：超サイヤ人4ゴジータstep1
2372,[極限]UR(技)超サイヤ人4ゴジータstep2,極限Z覚醒：超サイヤ人4ゴジータstep2
2373,[極限]UR(技)超サイヤ人4ゴジータstep3,極限Z覚醒：超サイヤ人4ゴジータstep3
2374,[極限]UR(技)超サイヤ人4ゴジータstep4,極限Z覚醒：超サイヤ人4ゴジータstep4
2375,[極限]UR(技)超サイヤ人4ゴジータstep5,極限Z覚醒：超サイヤ人4ゴジータstep5
2376,[極限]UR(技)超サイヤ人4ゴジータstep6,極限Z覚醒：超サイヤ人4ゴジータstep6
2377,[極限]UR(技)超サイヤ人4ゴジータstep7,極限Z覚醒：超サイヤ人4ゴジータstep7
2378,[極限]UR(体)超一星龍step1,極限Z覚醒：超一星龍step1
2379,[極限]UR(体)超一星龍step2,極限Z覚醒：超一星龍step2
2380,[極限]UR(体)超一星龍step3,極限Z覚醒：超一星龍step3
2381,[極限]UR(体)超一星龍step4,極限Z覚醒：超一星龍step4
2382,[極限]UR(体)超一星龍step5,極限Z覚醒：超一星龍step5
2383,[極限]UR(体)超一星龍step6,極限Z覚醒：超一星龍step6
2384,[極限]UR(体)超一星龍step7,極限Z覚醒：超一星龍step7
2385,[極限]UR(技)超サイヤ人ゴッド孫悟空step1,極限Z覚醒：超サイヤ人ゴッド孫悟空step1
2386,[極限]UR(技)超サイヤ人ゴッド孫悟空step2,極限Z覚醒：超サイヤ人ゴッド孫悟空step2
2387,[極限]UR(技)超サイヤ人ゴッド孫悟空step3,極限Z覚醒：超サイヤ人ゴッド孫悟空step3
2388,[極限]UR(技)超サイヤ人ゴッド孫悟空step4,極限Z覚醒：超サイヤ人ゴッド孫悟空step4
2389,[極限]UR(技)超サイヤ人ゴッド孫悟空step5,極限Z覚醒：超サイヤ人ゴッド孫悟空step5
2390,[極限]UR(技)超サイヤ人ゴッド孫悟空step6,極限Z覚醒：超サイヤ人ゴッド孫悟空step6
2391,[極限]UR(技)超サイヤ人ゴッド孫悟空step7,極限Z覚醒：超サイヤ人ゴッド孫悟空step7
2392,[極限]UR(力)超サイヤ人ゴッドベジータstep1,極限Z覚醒：超サイヤ人ゴッドベジータstep1
2393,[極限]UR(力)超サイヤ人ゴッドベジータstep2,極限Z覚醒：超サイヤ人ゴッドベジータstep2
2394,[極限]UR(力)超サイヤ人ゴッドベジータstep3,極限Z覚醒：超サイヤ人ゴッドベジータstep3
2395,[極限]UR(力)超サイヤ人ゴッドベジータstep4,極限Z覚醒：超サイヤ人ゴッドベジータstep4
2396,[極限]UR(力)超サイヤ人ゴッドベジータstep5,極限Z覚醒：超サイヤ人ゴッドベジータstep5
2397,[極限]UR(力)超サイヤ人ゴッドベジータstep6,極限Z覚醒：超サイヤ人ゴッドベジータstep6
2398,[極限]UR(力)超サイヤ人ゴッドベジータstep7,極限Z覚醒：超サイヤ人ゴッドベジータstep7
2399,SSR(力)孫悟空(界王拳),ドッカン覚醒ルート
2400,[LR]UR+孫悟空(界王拳),ドッカン覚醒ルート
2401,SSR(技)ベジータ,ドッカン覚醒ルート
2402,[LR]UR+ベジータ,ドッカン覚醒ルート
2403,[極限]LR(技)孫悟飯青年期&孫悟天幼年期&トランクス幼年期step1,極限Z覚醒：孫悟飯(青年期)&孫悟天(幼年期)&トランクス(幼年期)step1
2404,[極限]LR(技)孫悟飯青年期&孫悟天幼年期&トランクス幼年期step2,極限Z覚醒：孫悟飯(青年期)&孫悟天(幼年期)&トランクス(幼年期)step2
2405,[極限]LR(技)孫悟飯青年期&孫悟天幼年期&トランクス幼年期step3,極限Z覚醒：孫悟飯(青年期)&孫悟天(幼年期)&トランクス(幼年期)step3
2406,[極限]UR(速)孫悟空&チチstep1,極限Z覚醒：孫悟空&チチstep1
2407,[極限]UR(速)孫悟空&チチstep2,極限Z覚醒：孫悟空&チチstep2
2408,[極限]UR(速)孫悟空&チチstep3,極限Z覚醒：孫悟空&チチstep3
2409,[極限]UR(速)孫悟空&チチstep4,極限Z覚醒：孫悟空&チチstep4
2410,[極限]UR(速)孫悟空&チチstep5,極限Z覚醒：孫悟空&チチstep5
2411,[極限]UR(速)孫悟空&チチstep6,極限Z覚醒：孫悟空&チチstep6
2412,[極限]UR(速)孫悟空&チチstep7,極限Z覚醒：孫悟空&チチstep7
2413,[極限]UR(体)ベジータ&ブルマstep1,極限Z覚醒：ベジータ&ブルマstep1
2414,[極限]UR(体)ベジータ&ブルマstep2,極限Z覚醒：ベジータ&ブルマstep2
2415,[極限]UR(体)ベジータ&ブルマstep3,極限Z覚醒：ベジータ&ブルマstep3
2416,[極限]UR(体)ベジータ&ブルマstep4,極限Z覚醒：ベジータ&ブルマstep4
2417,[極限]UR(体)ベジータ&ブルマstep5,極限Z覚醒：ベジータ&ブルマstep5
2418,[極限]UR(体)ベジータ&ブルマstep6,極限Z覚醒：ベジータ&ブルマstep6
2419,[極限]UR(体)ベジータ&ブルマstep7,極限Z覚醒：ベジータ&ブルマstep7
2420,[極限]LR(知)超サイヤ人孫悟空&超サイヤ人ベジータstep1,極限Z覚醒：超サイヤ人孫悟空&超サイヤ人ベジータstep1
2421,[極限]LR(知)超サイヤ人孫悟空&超サイヤ人ベジータstep2,極限Z覚醒：超サイヤ人孫悟空&超サイヤ人ベジータstep2
2422,[極限]LR(知)超サイヤ人孫悟空&超サイヤ人ベジータstep3,極限Z覚醒：超サイヤ人孫悟空&超サイヤ人ベジータstep3
2423,[極限]LR(体)超サイヤ人孫悟空(天使)&超サイヤ人ベジータ(天使)step1,極限Z覚醒：超サイヤ人孫悟空(天使)&超サイヤ人ベジータ(天使)step1
2424,[極限]LR(体)超サイヤ人孫悟空(天使)&超サイヤ人ベジータ(天使)step2,極限Z覚醒：超サイヤ人孫悟空(天使)&超サイヤ人ベジータ(天使)step2
2425,[極限]LR(体)超サイヤ人孫悟空(天使)&超サイヤ人ベジータ(天使)step3,極限Z覚醒：超サイヤ人孫悟空(天使)&超サイヤ人ベジータ(天使)step3
2426,[SSR]孫悟空Jr.&ベジータJr.,ドッカン覚醒ルート
2427,[LR]UR+孫悟空Jr.&ベジータJr.,ドッカン覚醒ルート
2428,[極限]LR(速)超サイヤ人4孫悟空step1,極限Z覚醒：超サイヤ人4孫悟空step1
2429,[極限]LR(速)超サイヤ人4孫悟空step2,極限Z覚醒：超サイヤ人4孫悟空step2
2430,[極限]LR(速)超サイヤ人4孫悟空step3,極限Z覚醒：超サイヤ人4孫悟空step3
2431,[極限]LR(力)超サイヤ人4ベジータstep1,極限Z覚醒：超サイヤ人4ベジータstep1
2432,[極限]LR(力)超サイヤ人4ベジータstep2,極限Z覚醒：超サイヤ人4ベジータstep2
2433,[極限]LR(力)超サイヤ人4ベジータstep3,極限Z覚醒：超サイヤ人4ベジータstep3
2434,[極限]LR(速)超サイヤ人孫悟空Jr.&超サイヤ人ベジータJr.step1,極限Z覚醒：超サイヤ人孫悟空Jr.&超サイヤ人ベジータJr.step1
2435,[極限]LR(速)超サイヤ人孫悟空Jr.&超サイヤ人ベジータJr.step2,極限Z覚醒：超サイヤ人孫悟空Jr.&超サイヤ人ベジータJr.step2
2436,[極限]LR(速)超サイヤ人孫悟空Jr.&超サイヤ人ベジータJr.step3,極限Z覚醒：超サイヤ人孫悟空Jr.&超サイヤ人ベジータJr.step3
2437,SSR(速)ギニュー,ドッカン覚醒ルート
2438,SSR(知)ジース&バータ,ドッカン覚醒ルート
2439,SSR(力)リクーム&グルド,ドッカン覚醒ルート
2440,[極限]LR(体)ギニュー(特戦隊)step1,極限Z覚醒：ギニュー(特戦隊)step1
2441,[極限]LR(体)ギニュー(特戦隊)step2,極限Z覚醒：ギニュー(特戦隊)step2
2442,[極限]LR(体)ギニュー(特戦隊)step3,極限Z覚醒：ギニュー(特戦隊)step3
2443,SSR(知)魔人ベジータ,ドッカン覚醒ルート
2444,SSR(力)超サイヤ人トランクス(幼年期)&超サイヤ人孫悟天(幼年期),ドッカン覚醒ルート
2445,[極限]UR(速)トテッポstep1,極限Z覚醒：トテッポstep1
2446,[極限]UR(速)トテッポstep2,極限Z覚醒：トテッポstep2
2447,[極限]UR(速)トテッポstep3,極限Z覚醒：トテッポstep3
2448,[極限]UR(速)トテッポstep4,極限Z覚醒：トテッポstep4
2449,[極限]UR(速)トテッポstep5,極限Z覚醒：トテッポstep5
2450,[極限]UR(速)トテッポstep6,極限Z覚醒：トテッポstep6
2451,[極限]UR(速)トテッポstep7,極限Z覚醒：トテッポstep7
2452,[極限]UR(知)セリパstep1,極限Z覚醒：セリパstep1
2453,[極限]UR(知)セリパstep2,極限Z覚醒：セリパstep2
2454,[極限]UR(知)セリパstep3,極限Z覚醒：セリパstep3
2455,[極限]UR(知)セリパstep4,極限Z覚醒：セリパstep4
2456,[極限]UR(知)セリパstep5,極限Z覚醒：セリパstep5
2457,[極限]UR(知)セリパstep6,極限Z覚醒：セリパstep6
2458,[極限]UR(知)セリパstep7,極限Z覚醒：セリパstep7
2459,[極限]UR(体)パンブーキンstep1,極限Z覚醒：パンブーキンstep1
2460,[極限]UR(体)パンブーキンstep2,極限Z覚醒：パンブーキンstep2
2461,[極限]UR(体)パンブーキンstep3,極限Z覚醒：パンブーキンstep3
2462,[極限]UR(体)パンブーキンstep4,極限Z覚醒：パンブーキンstep4
2463,[極限]UR(体)パンブーキンstep5,極限Z覚醒：パンブーキンstep5
2464,[極限]UR(体)パンブーキンstep6,極限Z覚醒：パンブーキンstep6
2465,[極限]UR(体)パンブーキンstep7,極限Z覚醒：パンブーキンstep7
2466,[極限]UR(技)トーマstep1,極限Z覚醒：トーマstep1
2467,[極限]UR(技)トーマstep2,極限Z覚醒：トーマstep2
2468,[極限]UR(技)トーマstep3,極限Z覚醒：トーマstep3
2469,[極限]UR(技)トーマstep4,極限Z覚醒：トーマstep4
2470,[極限]UR(技)トーマstep5,極限Z覚醒：トーマstep5
2471,[極限]UR(技)トーマstep6,極限Z覚醒：トーマstep6
2472,[極限]UR(技)トーマstep7,極限Z覚醒：トーマstep7
2473,[極限]UR(力)バーダックstep1,極限Z覚醒：バーダックstep1
2474,[極限]UR(力)バーダックstep2,極限Z覚醒：バーダックstep2
2475,[極限]UR(力)バーダックstep3,極限Z覚醒：バーダックstep3
2476,[極限]UR(力)バーダックstep4,極限Z覚醒：バーダックstep4
2477,[極限]UR(力)バーダックstep5,極限Z覚醒：バーダックstep5
2478,[極限]UR(力)バーダックstep6,極限Z覚醒：バーダックstep6
2479,[極限]UR(力)バーダックstep7,極限Z覚醒：バーダックstep7
2480,SSR(知)人造人間16号,ドッカン覚醒ルート
2481,[極限]UR(知)人造人間16号step1,極限Z覚醒：人造人間16号step1
2482,[極限]UR(知)人造人間16号step2,極限Z覚醒：人造人間16号step2
2483,[極限]UR(知)人造人間16号step3,極限Z覚醒：人造人間16号step3
2484,[極限]UR(知)人造人間16号step4,極限Z覚醒：人造人間16号step4
2485,[極限]UR(知)人造人間16号step5,極限Z覚醒：人造人間16号step5
2486,[極限]UR(知)人造人間16号step6,極限Z覚醒：人造人間16号step6
2487,[極限]UR(知)人造人間16号step7,極限Z覚醒：人造人間16号step7
2488,[極限]UR(速)超サイヤ人ゴッドSSベジータstep1,極限Z覚醒：超サイヤ人ゴッドSSベジータstep1
2489,[極限]UR(速)超サイヤ人ゴッドSSベジータstep2,極限Z覚醒：超サイヤ人ゴッドSSベジータstep2
2490,[極限]UR(速)超サイヤ人ゴッドSSベジータstep3,極限Z覚醒：超サイヤ人ゴッドSSベジータstep3
2491,[極限]UR(速)超サイヤ人ゴッドSSベジータstep4,極限Z覚醒：超サイヤ人ゴッドSSベジータstep4
2492,[極限]UR(速)超サイヤ人ゴッドSSベジータstep5,極限Z覚醒：超サイヤ人ゴッドSSベジータstep5
2493,[極限]UR(速)超サイヤ人ゴッドSSベジータstep6,極限Z覚醒：超サイヤ人ゴッドSSベジータstep6
2494,[極限]UR(速)超サイヤ人ゴッドSSベジータstep7,極限Z覚醒：超サイヤ人ゴッドSSベジータstep7
2495,[極限]UR(速)ターレスstep1,極限Z覚醒：ターレスstep1
2496,[極限]UR(速)ターレスstep2,極限Z覚醒：ターレスstep2
2497,[極限]UR(速)ターレスstep3,極限Z覚醒：ターレスstep3
2498,[極限]UR(速)ターレスstep4,極限Z覚醒：ターレスstep4
2499,[極限]UR(速)ターレスstep5,極限Z覚醒：ターレスstep5
2500,[極限]UR(速)ターレスstep6,極限Z覚醒：ターレスstep6
2501,[極限]UR(速)ターレスstep7,極限Z覚醒：ターレスstep7
2502,[極限]UR(力)アルティメット孫悟飯step1,極限Z覚醒：アルティメット孫悟飯step1
2503,[極限]UR(力)アルティメット孫悟飯step2,極限Z覚醒：アルティメット孫悟飯step2
2504,[極限]UR(力)アルティメット孫悟飯step3,極限Z覚醒：アルティメット孫悟飯step3
2505,[極限]UR(力)アルティメット孫悟飯step4,極限Z覚醒：アルティメット孫悟飯step4
2506,[極限]UR(力)アルティメット孫悟飯step5,極限Z覚醒：アルティメット孫悟飯step5
2507,[極限]UR(力)アルティメット孫悟飯step6,極限Z覚醒：アルティメット孫悟飯step6
2508,[極限]UR(力)アルティメット孫悟飯step7,極限Z覚醒：アルティメット孫悟飯step7
2509,SSR(体)パラパラブラザーズ,ドッカン覚醒ルート
2510,SSR(体)ラディッツ,ドッカン覚醒ルート
2511,SSR(力)ナッパ,ドッカン覚醒ルート
2512,アンニン(巨大化),ドッカン覚醒ルート
2513,パン(幼年期),ドッカン覚醒ルート
2514,SSR(体)孫悟空&ピッコロ,ドッカン覚醒ルート
2515,[LR]UR+孫悟空&ピッコロ,ドッカン覚醒ルート
2516,SSR(速)ベジータ(幼年期),ドッカン覚醒ルート
2517,[極限]UR(速)ベジータ(幼年期)step1,極限Z覚醒：ベジータ(幼年期)step1
2518,[極限]UR(速)ベジータ(幼年期)step2,極限Z覚醒：ベジータ(幼年期)step2
2519,[極限]UR(速)ベジータ(幼年期)step3,極限Z覚醒：ベジータ(幼年期)step3
2520,[極限]UR(速)ベジータ(幼年期)step4,極限Z覚醒：ベジータ(幼年期)step4
2521,[極限]UR(速)ベジータ(幼年期)step5,極限Z覚醒：ベジータ(幼年期)step5
2522,[極限]UR(速)ベジータ(幼年期)step6,極限Z覚醒：ベジータ(幼年期)step6
2523,[極限]UR(速)ベジータ(幼年期)step7,極限Z覚醒：ベジータ(幼年期)step7
2524,[極限]UR(速)ターブルstep1,極限Z覚醒：ターブルstep1
2525,[極限]UR(速)ターブルstep2,極限Z覚醒：ターブルstep2
2526,[極限]UR(速)ターブルstep3,極限Z覚醒：ターブルstep3
2527,[極限]UR(速)ターブルstep4,極限Z覚醒：ターブルstep4
2528,[極限]UR(速)ターブルstep5,極限Z覚醒：ターブルstep5
2529,[極限]UR(速)ターブルstep6,極限Z覚醒：ターブルstep6
2530,[極限]UR(速)ターブルstep7,極限Z覚醒：ターブルstep7
2531,[極限]UR(知)ゴテンクスstep1,極限Z覚醒：ゴテンクスstep1
2532,[極限]UR(知)ゴテンクスstep2,極限Z覚醒：ゴテンクスstep2
2533,[極限]UR(知)ゴテンクスstep3,極限Z覚醒：ゴテンクスstep3
2534,[極限]UR(知)ゴテンクスstep4,極限Z覚醒：ゴテンクスstep4
2535,[極限]UR(知)ゴテンクスstep5,極限Z覚醒：ゴテンクスstep5
2536,[極限]UR(知)ゴテンクスstep6,極限Z覚醒：ゴテンクスstep6
2537,[極限]UR(知)ゴテンクスstep7,極限Z覚醒：ゴテンクスstep7
2538,[極限]LR(知)超サイヤ人ベジータ空step1,極限Z覚醒：超サイヤ人ベジータstep1
2539,[極限]LR(知)超サイヤ人ベジータ空step2,極限Z覚醒：超サイヤ人ベジータstep2
2540,[極限]LR(知)超サイヤ人ベジータ空step3,極限Z覚醒：超サイヤ人ベジータstep3
2541,[極限]UR(体)孫悟空(天使)step1,極限Z覚醒：孫悟空(天使)step1
2542,[極限]UR(体)孫悟空(天使)step2,極限Z覚醒：孫悟空(天使)step2
2543,[極限]UR(体)孫悟空(天使)step3,極限Z覚醒：孫悟空(天使)step3
2544,[極限]UR(体)孫悟空(天使)step4,極限Z覚醒：孫悟空(天使)step4
2545,[極限]UR(体)孫悟空(天使)step5,極限Z覚醒：孫悟空(天使)step5
2546,[極限]UR(体)孫悟空(天使)step6,極限Z覚醒：孫悟空(天使)step6
2547,[極限]UR(体)孫悟空(天使)step7,極限Z覚醒：孫悟空(天使)step7
2548,[極限]UR(知)アルティメット孫悟飯step1,極限Z覚醒：アルティメット孫悟飯step1
2549,[極限]UR(知)アルティメット孫悟飯step2,極限Z覚醒：アルティメット孫悟飯step2
