id,z_battle_first_reward_set_id,item_id,item_type,quantity,card_exp_init,created_at,updated_at
8307,2076,1,PotentialItem,430,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8308,2077,11,Point::Stone,1,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8309,2077,100812,AwakeningItem,6,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8310,2077,6,PotentialItem,330,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8311,2078,11,Point::Stone,1,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8312,2078,100812,AwakeningItem,7,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8313,2078,11,PotentialItem,30,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8314,2079,11,Point::Stone,1,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8315,2079,100812,AwakeningItem,8,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8316,2079,1,PotentialItem,430,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8317,2079,6,PotentialItem,330,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8318,2079,11,PotentialItem,30,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8319,2079,1012230,Card,2,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8320,2080,11,Point::Stone,1,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8321,2080,100813,AwakeningItem,4,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8322,2080,1,PotentialItem,500,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8323,2081,11,Point::Stone,1,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8324,2081,100813,AwakeningItem,5,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8325,2081,6,PotentialItem,400,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8326,2082,11,Point::Stone,1,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8327,2082,100813,AwakeningItem,6,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8328,2082,11,PotentialItem,40,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8329,2083,11,Point::Stone,1,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8330,2083,100813,AwakeningItem,7,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8331,2083,1,PotentialItem,500,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8332,2084,11,Point::Stone,1,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8333,2084,100813,AwakeningItem,8,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8334,2084,6,PotentialItem,400,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8335,2084,1012230,Card,2,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8336,2085,11,Point::Stone,1,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8337,2085,100814,AwakeningItem,4,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8338,2085,11,PotentialItem,40,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8339,2086,11,Point::Stone,1,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8340,2086,100814,AwakeningItem,5,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8341,2086,1,PotentialItem,500,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8342,2087,11,Point::Stone,1,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8343,2087,100814,AwakeningItem,6,0,2021-08-20 02:31:11,2021-08-20 02:31:11
8344,2087,6,PotentialItem,400,0,2021-08-20 02:31:11,2021-08-20 02:31:12
8345,2088,11,Point::Stone,1,0,2021-08-20 02:31:12,2021-08-20 02:31:12
8346,2088,100814,AwakeningItem,7,0,2021-08-20 02:31:12,2021-08-20 02:31:12
8347,2088,11,PotentialItem,40,0,2021-08-20 02:31:12,2021-08-20 02:31:12
8348,2089,11,Point::Stone,1,0,2021-08-20 02:31:12,2021-08-20 02:31:12
8349,2089,100814,AwakeningItem,8,0,2021-08-20 02:31:12,2021-08-20 02:31:12
8350,2089,1,PotentialItem,500,0,2021-08-20 02:31:12,2021-08-20 02:31:12
8351,2089,6,PotentialItem,400,0,2021-08-20 02:31:12,2021-08-20 02:31:12
8352,2089,11,PotentialItem,40,0,2021-08-20 02:31:12,2021-08-20 02:31:12
8353,2089,1012230,Card,3,0,2021-08-20 02:31:12,2021-08-20 02:31:12
8354,2090,1005480,Card,1,765122,2021-08-20 02:31:12,2021-08-20 02:31:12
8408,2102,11,Point::Stone,3,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8409,2102,100824,AwakeningItem,3,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8410,2102,5,PotentialItem,430,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8411,2102,10,PotentialItem,240,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8412,2102,15,PotentialItem,20,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8413,2103,11,Point::Stone,3,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8414,2103,100824,AwakeningItem,3,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8415,2103,5,PotentialItem,430,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8416,2103,10,PotentialItem,240,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8417,2103,15,PotentialItem,20,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8418,2104,11,Point::Stone,3,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8419,2104,100824,AwakeningItem,4,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8420,2104,5,PotentialItem,430,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8421,2104,10,PotentialItem,240,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8422,2104,15,PotentialItem,20,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8423,2105,11,Point::Stone,3,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8424,2105,100824,AwakeningItem,5,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8425,2105,5,PotentialItem,430,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8426,2105,10,PotentialItem,240,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8427,2105,15,PotentialItem,20,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8428,2106,11,Point::Stone,3,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8429,2106,100824,AwakeningItem,5,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8430,2106,5,PotentialItem,430,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8431,2106,10,PotentialItem,240,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8432,2106,15,PotentialItem,20,0,2021-08-31 01:26:01,2021-08-31 01:26:01
8433,2106,1012270,Card,2,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8434,2107,11,Point::Stone,3,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8435,2107,100824,AwakeningItem,5,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8436,2107,5,PotentialItem,430,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8437,2107,10,PotentialItem,240,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8438,2107,15,PotentialItem,20,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8439,2108,11,Point::Stone,3,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8440,2108,100824,AwakeningItem,5,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8441,2108,5,PotentialItem,430,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8442,2108,10,PotentialItem,240,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8443,2108,15,PotentialItem,20,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8444,2109,11,Point::Stone,3,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8445,2109,100824,AwakeningItem,5,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8446,2109,5,PotentialItem,430,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8447,2109,10,PotentialItem,240,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8448,2109,15,PotentialItem,20,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8449,2110,11,Point::Stone,3,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8450,2110,100824,AwakeningItem,5,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8451,2110,5,PotentialItem,430,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8452,2110,10,PotentialItem,240,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8453,2110,15,PotentialItem,20,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8454,2111,11,Point::Stone,3,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8455,2111,100824,AwakeningItem,5,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8456,2111,5,PotentialItem,430,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8457,2111,10,PotentialItem,240,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8458,2111,15,PotentialItem,20,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8459,2111,1012270,Card,3,0,2021-08-31 01:26:02,2021-08-31 01:26:02
8460,2112,1005480,Card,1,765122,2021-08-31 01:26:02,2021-08-31 01:26:02
8461,2113,11,Point::Stone,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8462,2113,100831,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8463,2113,100841,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8464,2113,100851,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8465,2113,5,PotentialItem,430,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8466,2114,11,Point::Stone,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8467,2114,100831,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8468,2114,100841,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8469,2114,100851,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8470,2114,10,PotentialItem,330,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8471,2115,11,Point::Stone,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8472,2115,100831,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8473,2115,100841,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8474,2115,100851,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8475,2115,15,PotentialItem,30,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8476,2116,11,Point::Stone,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8477,2116,100831,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8478,2116,100841,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8479,2116,100851,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8480,2116,5,PotentialItem,430,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8481,2117,11,Point::Stone,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8482,2117,100831,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8483,2117,100841,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8484,2117,100851,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8485,2117,10,PotentialItem,330,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8486,2117,1012270,Card,2,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8487,2118,11,Point::Stone,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8488,2118,100831,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8489,2118,100841,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8490,2118,100851,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8491,2118,15,PotentialItem,30,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8492,2119,11,Point::Stone,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8493,2119,100831,AwakeningItem,2,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8494,2119,100841,AwakeningItem,2,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8495,2119,100851,AwakeningItem,2,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8496,2119,5,PotentialItem,430,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8497,2120,11,Point::Stone,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8498,2120,100831,AwakeningItem,2,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8499,2120,100841,AwakeningItem,2,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8500,2120,100851,AwakeningItem,2,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8501,2120,10,PotentialItem,330,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8502,2121,11,Point::Stone,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8503,2121,100831,AwakeningItem,2,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8504,2121,100841,AwakeningItem,2,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8505,2121,100851,AwakeningItem,2,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8506,2121,15,PotentialItem,30,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8507,2122,11,Point::Stone,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8508,2122,100831,AwakeningItem,3,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8509,2122,100841,AwakeningItem,3,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8510,2122,100851,AwakeningItem,3,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8511,2122,5,PotentialItem,430,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8512,2122,10,PotentialItem,330,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8513,2122,15,PotentialItem,30,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8514,2122,1012270,Card,2,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8515,2123,11,Point::Stone,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8516,2123,100832,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8517,2123,100842,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8518,2123,100852,AwakeningItem,1,0,2021-09-10 13:01:49,2021-09-10 13:01:49
8519,2123,4,PotentialItem,430,0,2021-09-10 13:01:49,2021-09-10 13:01:50
8520,2124,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8521,2124,100832,AwakeningItem,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8522,2124,100842,AwakeningItem,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8523,2124,100852,AwakeningItem,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8524,2124,9,PotentialItem,330,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8525,2125,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8526,2125,100832,AwakeningItem,2,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8527,2125,100842,AwakeningItem,2,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8528,2125,100852,AwakeningItem,2,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8529,2125,14,PotentialItem,30,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8530,2126,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8531,2126,100832,AwakeningItem,2,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8532,2126,100842,AwakeningItem,2,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8533,2126,100852,AwakeningItem,2,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8534,2126,4,PotentialItem,430,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8535,2127,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8536,2127,100832,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8537,2127,100842,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8538,2127,100852,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8539,2127,9,PotentialItem,330,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8540,2127,1012260,Card,2,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8541,2128,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8542,2128,100832,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8543,2128,100842,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8544,2128,100852,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8545,2128,14,PotentialItem,30,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8546,2129,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8547,2129,100832,AwakeningItem,5,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8548,2129,100842,AwakeningItem,5,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8549,2129,100852,AwakeningItem,5,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8550,2129,4,PotentialItem,430,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8551,2130,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8552,2130,100832,AwakeningItem,6,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8553,2130,100842,AwakeningItem,6,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8554,2130,100852,AwakeningItem,6,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8555,2130,9,PotentialItem,330,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8556,2131,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8557,2131,100832,AwakeningItem,7,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8558,2131,100842,AwakeningItem,7,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8559,2131,100852,AwakeningItem,7,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8560,2131,14,PotentialItem,30,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8561,2132,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8562,2132,100832,AwakeningItem,8,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8563,2132,100842,AwakeningItem,8,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8564,2132,100852,AwakeningItem,8,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8565,2132,4,PotentialItem,430,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8566,2132,9,PotentialItem,330,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8567,2132,14,PotentialItem,30,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8568,2132,1012260,Card,2,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8569,2133,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8570,2133,100833,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8571,2133,100843,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8572,2133,100853,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8573,2133,1,PotentialItem,430,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8574,2134,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8575,2134,100833,AwakeningItem,5,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8576,2134,100843,AwakeningItem,5,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8577,2134,100853,AwakeningItem,5,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8578,2134,6,PotentialItem,330,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8579,2135,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8580,2135,100833,AwakeningItem,6,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8581,2135,100843,AwakeningItem,6,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8582,2135,100853,AwakeningItem,6,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8583,2135,11,PotentialItem,30,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8584,2136,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8585,2136,100833,AwakeningItem,7,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8586,2136,100843,AwakeningItem,7,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8587,2136,100853,AwakeningItem,7,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8588,2136,1,PotentialItem,430,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8589,2137,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8590,2137,100833,AwakeningItem,8,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8591,2137,100843,AwakeningItem,8,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8592,2137,100853,AwakeningItem,8,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8593,2137,6,PotentialItem,330,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8594,2137,1012230,Card,2,0,2021-09-10 13:01:50,2021-09-13 07:58:31
8595,2138,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8596,2138,100834,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8597,2138,100844,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8598,2138,100854,AwakeningItem,4,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8599,2138,11,PotentialItem,30,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8600,2139,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8601,2139,100834,AwakeningItem,5,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8602,2139,100844,AwakeningItem,5,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8603,2139,100854,AwakeningItem,5,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8604,2139,1,PotentialItem,430,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8605,2140,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8606,2140,100834,AwakeningItem,6,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8607,2140,100844,AwakeningItem,6,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8608,2140,100854,AwakeningItem,6,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8609,2140,6,PotentialItem,330,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8610,2141,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8611,2141,100834,AwakeningItem,7,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8612,2141,100844,AwakeningItem,7,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8613,2141,100854,AwakeningItem,7,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8614,2141,11,PotentialItem,30,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8615,2142,11,Point::Stone,1,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8616,2142,100834,AwakeningItem,8,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8617,2142,100844,AwakeningItem,8,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8618,2142,100854,AwakeningItem,8,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8619,2142,1,PotentialItem,430,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8620,2142,6,PotentialItem,330,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8621,2142,11,PotentialItem,30,0,2021-09-10 13:01:50,2021-09-10 13:01:50
8622,2142,1012230,Card,2,0,2021-09-10 13:01:50,2021-09-13 07:58:32
8623,2143,1005480,Card,1,765122,2021-09-10 13:01:50,2021-09-10 13:01:50
8624,2144,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8625,2144,100861,AwakeningItem,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8626,2144,2,PotentialItem,370,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8627,2145,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8628,2145,100861,AwakeningItem,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8629,2145,7,PotentialItem,270,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8630,2146,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8631,2146,100861,AwakeningItem,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8632,2146,12,PotentialItem,20,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8633,2147,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8634,2147,100861,AwakeningItem,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8635,2147,2,PotentialItem,370,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8636,2148,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8637,2148,100861,AwakeningItem,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8638,2148,7,PotentialItem,270,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8639,2148,1012240,Card,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8640,2149,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8641,2149,100861,AwakeningItem,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8642,2149,12,PotentialItem,20,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8643,2150,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8644,2150,100861,AwakeningItem,2,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8645,2150,2,PotentialItem,370,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8646,2151,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8647,2151,100861,AwakeningItem,2,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8648,2151,7,PotentialItem,270,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8649,2152,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8650,2152,100861,AwakeningItem,2,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8651,2152,12,PotentialItem,20,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8652,2153,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8653,2153,100861,AwakeningItem,3,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8654,2153,2,PotentialItem,370,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8655,2153,7,PotentialItem,270,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8656,2153,12,PotentialItem,20,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8657,2153,1012240,Card,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8658,2154,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8659,2154,100862,AwakeningItem,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8660,2154,2,PotentialItem,430,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8661,2155,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8662,2155,100862,AwakeningItem,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8663,2155,7,PotentialItem,330,0,2021-10-11 01:02:49,2021-10-11 01:02:49
8664,2156,11,Point::Stone,1,0,2021-10-11 01:02:49,2021-10-11 01:02:49
