id,grow_type,lv,coef,created_at,updated_at
776,33,76,0.949,2017-11-14 01:43:09,2017-11-14 01:43:09
777,33,77,0.962,2017-11-14 01:43:09,2017-11-14 01:43:09
778,33,78,0.975,2017-11-14 01:43:09,2017-11-14 01:43:09
779,33,79,0.987,2017-11-14 01:43:09,2017-11-14 01:43:09
780,33,80,1.0,2017-11-14 01:43:09,2017-11-14 01:43:09
781,40,1,0.0,2017-11-14 01:43:09,2017-11-14 01:43:09
782,40,2,0.01,2017-11-14 01:43:09,2017-11-14 01:43:09
783,40,3,0.02,2017-11-14 01:43:09,2017-11-14 01:43:09
784,40,4,0.03,2017-11-14 01:43:09,2017-11-14 01:43:09
785,40,5,0.04,2017-11-14 01:43:09,2017-11-14 01:43:09
786,40,6,0.051,2017-11-14 01:43:09,2017-11-14 01:43:09
787,40,7,0.061,2017-11-14 01:43:09,2017-11-14 01:43:09
788,40,8,0.071,2017-11-14 01:43:09,2017-11-14 01:43:09
789,40,9,0.081,2017-11-14 01:43:09,2017-11-14 01:43:09
790,40,10,0.091,2017-11-14 01:43:09,2017-11-14 01:43:09
791,40,11,0.101,2017-11-14 01:43:09,2017-11-14 01:43:09
792,40,12,0.111,2017-11-14 01:43:09,2017-11-14 01:43:09
793,40,13,0.121,2017-11-14 01:43:09,2017-11-14 01:43:09
794,40,14,0.131,2017-11-14 01:43:09,2017-11-14 01:43:09
795,40,15,0.141,2017-11-14 01:43:09,2017-11-14 01:43:09
796,40,16,0.152,2017-11-14 01:43:09,2017-11-14 01:43:09
797,40,17,0.162,2017-11-14 01:43:09,2017-11-14 01:43:09
798,40,18,0.172,2017-11-14 01:43:09,2017-11-14 01:43:09
799,40,19,0.182,2017-11-14 01:43:09,2017-11-14 01:43:09
800,40,20,0.192,2017-11-14 01:43:09,2017-11-14 01:43:09
801,40,21,0.202,2017-11-14 01:43:09,2017-11-14 01:43:09
802,40,22,0.212,2017-11-14 01:43:09,2017-11-14 01:43:09
803,40,23,0.222,2017-11-14 01:43:09,2017-11-14 01:43:09
804,40,24,0.232,2017-11-14 01:43:09,2017-11-14 01:43:09
805,40,25,0.242,2017-11-14 01:43:09,2017-11-14 01:43:09
806,40,26,0.253,2017-11-14 01:43:09,2017-11-14 01:43:09
807,40,27,0.263,2017-11-14 01:43:09,2017-11-14 01:43:09
808,40,28,0.273,2017-11-14 01:43:09,2017-11-14 01:43:09
809,40,29,0.283,2017-11-14 01:43:09,2017-11-14 01:43:09
810,40,30,0.293,2017-11-14 01:43:09,2017-11-14 01:43:09
811,40,31,0.303,2017-11-14 01:43:09,2017-11-14 01:43:09
812,40,32,0.313,2017-11-14 01:43:09,2017-11-14 01:43:09
813,40,33,0.323,2017-11-14 01:43:09,2017-11-14 01:43:09
814,40,34,0.333,2017-11-14 01:43:09,2017-11-14 01:43:09
815,40,35,0.343,2017-11-14 01:43:09,2017-11-14 01:43:09
816,40,36,0.354,2017-11-14 01:43:09,2017-11-14 01:43:09
817,40,37,0.364,2017-11-14 01:43:10,2017-11-14 01:43:10
818,40,38,0.374,2017-11-14 01:43:10,2017-11-14 01:43:10
819,40,39,0.384,2017-11-14 01:43:10,2017-11-14 01:43:10
820,40,40,0.394,2017-11-14 01:43:10,2017-11-14 01:43:10
821,40,41,0.404,2017-11-14 01:43:10,2017-11-14 01:43:10
822,40,42,0.414,2017-11-14 01:43:10,2017-11-14 01:43:10
823,40,43,0.424,2017-11-14 01:43:10,2017-11-14 01:43:10
824,40,44,0.434,2017-11-14 01:43:10,2017-11-14 01:43:10
825,40,45,0.444,2017-11-14 01:43:10,2017-11-14 01:43:10
826,40,46,0.455,2017-11-14 01:43:10,2017-11-14 01:43:10
827,40,47,0.465,2017-11-14 01:43:10,2017-11-14 01:43:10
828,40,48,0.475,2017-11-14 01:43:10,2017-11-14 01:43:10
829,40,49,0.485,2017-11-14 01:43:10,2017-11-14 01:43:10
830,40,50,0.495,2017-11-14 01:43:10,2017-11-14 01:43:10
831,40,51,0.505,2017-11-14 01:43:10,2017-11-14 01:43:10
832,40,52,0.515,2017-11-14 01:43:10,2017-11-14 01:43:10
833,40,53,0.525,2017-11-14 01:43:10,2017-11-14 01:43:10
834,40,54,0.535,2017-11-14 01:43:10,2017-11-14 01:43:10
835,40,55,0.545,2017-11-14 01:43:10,2017-11-14 01:43:10
836,40,56,0.556,2017-11-14 01:43:10,2017-11-14 01:43:10
837,40,57,0.566,2017-11-14 01:43:10,2017-11-14 01:43:10
838,40,58,0.576,2017-11-14 01:43:10,2017-11-14 01:43:10
839,40,59,0.586,2017-11-14 01:43:10,2017-11-14 01:43:10
840,40,60,0.596,2017-11-14 01:43:10,2017-11-14 01:43:10
841,40,61,0.606,2017-11-14 01:43:10,2017-11-14 01:43:10
842,40,62,0.616,2017-11-14 01:43:10,2017-11-14 01:43:10
843,40,63,0.626,2017-11-14 01:43:10,2017-11-14 01:43:10
844,40,64,0.636,2017-11-14 01:43:10,2017-11-14 01:43:10
845,40,65,0.646,2017-11-14 01:43:10,2017-11-14 01:43:10
846,40,66,0.657,2017-11-14 01:43:10,2017-11-14 01:43:10
847,40,67,0.667,2017-11-14 01:43:10,2017-11-14 01:43:10
848,40,68,0.677,2017-11-14 01:43:10,2017-11-14 01:43:10
849,40,69,0.687,2017-11-14 01:43:10,2017-11-14 01:43:10
850,40,70,0.697,2017-11-14 01:43:10,2017-11-14 01:43:10
851,40,71,0.707,2017-11-14 01:43:10,2017-11-14 01:43:10
852,40,72,0.717,2017-11-14 01:43:10,2017-11-14 01:43:10
853,40,73,0.727,2017-11-14 01:43:10,2017-11-14 01:43:10
854,40,74,0.737,2017-11-14 01:43:10,2017-11-14 01:43:10
855,40,75,0.747,2017-11-14 01:43:10,2017-11-14 01:43:10
856,40,76,0.758,2017-11-14 01:43:10,2017-11-14 01:43:10
857,40,77,0.768,2017-11-14 01:43:10,2017-11-14 01:43:10
858,40,78,0.778,2017-11-14 01:43:10,2017-11-14 01:43:10
859,40,79,0.788,2017-11-14 01:43:10,2017-11-14 01:43:10
860,40,80,0.798,2017-11-14 01:43:10,2017-11-14 01:43:10
861,40,81,0.808,2017-11-14 01:43:10,2017-11-14 01:43:10
862,40,82,0.818,2017-11-14 01:43:10,2017-11-14 01:43:10
863,40,83,0.828,2017-11-14 01:43:10,2017-11-14 01:43:10
864,40,84,0.838,2017-11-14 01:43:10,2017-11-14 01:43:10
865,40,85,0.848,2017-11-14 01:43:10,2017-11-14 01:43:10
866,40,86,0.859,2017-11-14 01:43:10,2017-11-14 01:43:10
867,40,87,0.869,2017-11-14 01:43:10,2017-11-14 01:43:10
868,40,88,0.879,2017-11-14 01:43:10,2017-11-14 01:43:10
869,40,89,0.889,2017-11-14 01:43:10,2017-11-14 01:43:10
870,40,90,0.899,2017-11-14 01:43:10,2017-11-14 01:43:10
871,40,91,0.909,2017-11-14 01:43:10,2017-11-14 01:43:10
872,40,92,0.919,2017-11-14 01:43:10,2017-11-14 01:43:10
873,40,93,0.929,2017-11-14 01:43:10,2017-11-14 01:43:10
874,40,94,0.939,2017-11-14 01:43:10,2017-11-14 01:43:10
875,40,95,0.949,2017-11-14 01:43:10,2017-11-14 01:43:10
876,40,96,0.96,2017-11-14 01:43:10,2017-11-14 01:43:10
877,40,97,0.97,2017-11-14 01:43:10,2017-11-14 01:43:10
878,40,98,0.98,2017-11-14 01:43:10,2017-11-14 01:43:10
879,40,99,0.99,2017-11-14 01:43:10,2017-11-14 01:43:10
880,40,100,1.0,2017-11-14 01:43:10,2017-11-14 01:43:10
881,41,1,0.0,2017-11-14 01:43:10,2017-11-14 01:43:10
882,41,2,0.008,2017-11-14 01:43:10,2017-11-14 01:43:10
883,41,3,0.017,2017-11-14 01:43:10,2017-11-14 01:43:10
884,41,4,0.025,2017-11-14 01:43:10,2017-11-14 01:43:10
885,41,5,0.034,2017-11-14 01:43:10,2017-11-14 01:43:10
886,41,6,0.042,2017-11-14 01:43:10,2017-11-14 01:43:10
887,41,7,0.05,2017-11-14 01:43:10,2017-11-14 01:43:10
888,41,8,0.059,2017-11-14 01:43:10,2017-11-14 01:43:10
889,41,9,0.067,2017-11-14 01:43:10,2017-11-14 01:43:10
890,41,10,0.076,2017-11-14 01:43:10,2017-11-14 01:43:10
891,41,11,0.084,2017-11-14 01:43:10,2017-11-14 01:43:10
892,41,12,0.092,2017-11-14 01:43:10,2017-11-14 01:43:10
893,41,13,0.101,2017-11-14 01:43:10,2017-11-14 01:43:10
894,41,14,0.109,2017-11-14 01:43:10,2017-11-14 01:43:10
895,41,15,0.118,2017-11-14 01:43:10,2017-11-14 01:43:10
896,41,16,0.126,2017-11-14 01:43:10,2017-11-14 01:43:10
897,41,17,0.134,2017-11-14 01:43:10,2017-11-14 01:43:10
898,41,18,0.143,2017-11-14 01:43:10,2017-11-14 01:43:10
899,41,19,0.151,2017-11-14 01:43:10,2017-11-14 01:43:10
900,41,20,0.16,2017-11-14 01:43:10,2017-11-14 01:43:10
901,41,21,0.168,2017-11-14 01:43:10,2017-11-14 01:43:10
902,41,22,0.176,2017-11-14 01:43:10,2017-11-14 01:43:10
903,41,23,0.185,2017-11-14 01:43:10,2017-11-14 01:43:10
904,41,24,0.193,2017-11-14 01:43:10,2017-11-14 01:43:10
905,41,25,0.202,2017-11-14 01:43:10,2017-11-14 01:43:10
906,41,26,0.21,2017-11-14 01:43:10,2017-11-14 01:43:10
907,41,27,0.218,2017-11-14 01:43:10,2017-11-14 01:43:10
908,41,28,0.227,2017-11-14 01:43:10,2017-11-14 01:43:10
909,41,29,0.235,2017-11-14 01:43:10,2017-11-14 01:43:10
910,41,30,0.244,2017-11-14 01:43:10,2017-11-14 01:43:10
911,41,31,0.252,2017-11-14 01:43:10,2017-11-14 01:43:10
912,41,32,0.261,2017-11-14 01:43:10,2017-11-14 01:43:10
913,41,33,0.269,2017-11-14 01:43:10,2017-11-14 01:43:10
914,41,34,0.277,2017-11-14 01:43:10,2017-11-14 01:43:10
915,41,35,0.286,2017-11-14 01:43:10,2017-11-14 01:43:10
916,41,36,0.294,2017-11-14 01:43:10,2017-11-14 01:43:10
917,41,37,0.303,2017-11-14 01:43:10,2017-11-14 01:43:10
918,41,38,0.311,2017-11-14 01:43:10,2017-11-14 01:43:10
919,41,39,0.319,2017-11-14 01:43:10,2017-11-14 01:43:10
920,41,40,0.328,2017-11-14 01:43:10,2017-11-14 01:43:10
921,41,41,0.336,2017-11-14 01:43:10,2017-11-14 01:43:10
922,41,42,0.345,2017-11-14 01:43:10,2017-11-14 01:43:10
923,41,43,0.353,2017-11-14 01:43:10,2017-11-14 01:43:10
924,41,44,0.361,2017-11-14 01:43:10,2017-11-14 01:43:10
925,41,45,0.37,2017-11-14 01:43:10,2017-11-14 01:43:10
926,41,46,0.378,2017-11-14 01:43:10,2017-11-14 01:43:10
927,41,47,0.387,2017-11-14 01:43:10,2017-11-14 01:43:10
928,41,48,0.395,2017-11-14 01:43:10,2017-11-14 01:43:10
929,41,49,0.403,2017-11-14 01:43:10,2017-11-14 01:43:10
930,41,50,0.412,2017-11-14 01:43:10,2017-11-14 01:43:10
931,41,51,0.42,2017-11-14 01:43:10,2017-11-14 01:43:10
932,41,52,0.429,2017-11-14 01:43:10,2017-11-14 01:43:10
933,41,53,0.437,2017-11-14 01:43:10,2017-11-14 01:43:10
934,41,54,0.445,2017-11-14 01:43:10,2017-11-14 01:43:10
935,41,55,0.454,2017-11-14 01:43:10,2017-11-14 01:43:10
936,41,56,0.462,2017-11-14 01:43:10,2017-11-14 01:43:10
937,41,57,0.471,2017-11-14 01:43:10,2017-11-14 01:43:10
938,41,58,0.479,2017-11-14 01:43:10,2017-11-14 01:43:10
939,41,59,0.487,2017-11-14 01:43:10,2017-11-14 01:43:10
940,41,60,0.496,2017-11-14 01:43:10,2017-11-14 01:43:10
941,41,61,0.504,2017-11-14 01:43:10,2017-11-14 01:43:10
942,41,62,0.513,2017-11-14 01:43:10,2017-11-14 01:43:10
943,41,63,0.521,2017-11-14 01:43:10,2017-11-14 01:43:10
944,41,64,0.529,2017-11-14 01:43:10,2017-11-14 01:43:10
945,41,65,0.538,2017-11-14 01:43:10,2017-11-14 01:43:10
946,41,66,0.546,2017-11-14 01:43:10,2017-11-14 01:43:10
947,41,67,0.555,2017-11-14 01:43:10,2017-11-14 01:43:10
948,41,68,0.563,2017-11-14 01:43:10,2017-11-14 01:43:10
949,41,69,0.571,2017-11-14 01:43:10,2017-11-14 01:43:10
950,41,70,0.58,2017-11-14 01:43:10,2017-11-14 01:43:10
951,41,71,0.588,2017-11-14 01:43:10,2017-11-14 01:43:10
952,41,72,0.597,2017-11-14 01:43:10,2017-11-14 01:43:10
953,41,73,0.605,2017-11-14 01:43:11,2017-11-14 01:43:11
954,41,74,0.613,2017-11-14 01:43:11,2017-11-14 01:43:11
955,41,75,0.622,2017-11-14 01:43:11,2017-11-14 01:43:11
956,41,76,0.63,2017-11-14 01:43:11,2017-11-14 01:43:11
957,41,77,0.639,2017-11-14 01:43:11,2017-11-14 01:43:11
958,41,78,0.647,2017-11-14 01:43:11,2017-11-14 01:43:11
959,41,79,0.655,2017-11-14 01:43:11,2017-11-14 01:43:11
960,41,80,0.664,2017-11-14 01:43:11,2017-11-14 01:43:11
961,41,81,0.672,2017-11-14 01:43:11,2017-11-14 01:43:11
962,41,82,0.681,2017-11-14 01:43:11,2017-11-14 01:43:11
963,41,83,0.689,2017-11-14 01:43:11,2017-11-14 01:43:11
964,41,84,0.697,2017-11-14 01:43:11,2017-11-14 01:43:11
965,41,85,0.706,2017-11-14 01:43:11,2017-11-14 01:43:11
966,41,86,0.714,2017-11-14 01:43:11,2017-11-14 01:43:11
967,41,87,0.723,2017-11-14 01:43:11,2017-11-14 01:43:11
968,41,88,0.731,2017-11-14 01:43:11,2017-11-14 01:43:11
969,41,89,0.739,2017-11-14 01:43:11,2017-11-14 01:43:11
970,41,90,0.748,2017-11-14 01:43:11,2017-11-14 01:43:11
971,41,91,0.756,2017-11-14 01:43:11,2017-11-14 01:43:11
972,41,92,0.765,2017-11-14 01:43:11,2017-11-14 01:43:11
973,41,93,0.773,2017-11-14 01:43:11,2017-11-14 01:43:11
974,41,94,0.782,2017-11-14 01:43:11,2017-11-14 01:43:11
975,41,95,0.79,2017-11-14 01:43:11,2017-11-14 01:43:11
976,41,96,0.798,2017-11-14 01:43:11,2017-11-14 01:43:11
977,41,97,0.807,2017-11-14 01:43:11,2017-11-14 01:43:11
978,41,98,0.815,2017-11-14 01:43:11,2017-11-14 01:43:11
979,41,99,0.824,2017-11-14 01:43:11,2017-11-14 01:43:11
980,41,100,0.832,2017-11-14 01:43:11,2017-11-14 01:43:11
981,41,101,0.84,2017-11-14 01:43:11,2017-11-14 01:43:11
982,41,102,0.849,2017-11-14 01:43:11,2017-11-14 01:43:11
983,41,103,0.857,2017-11-14 01:43:11,2017-11-14 01:43:11
984,41,104,0.866,2017-11-14 01:43:11,2017-11-14 01:43:11
985,41,105,0.874,2017-11-14 01:43:11,2017-11-14 01:43:11
986,41,106,0.882,2017-11-14 01:43:11,2017-11-14 01:43:11
987,41,107,0.891,2017-11-14 01:43:11,2017-11-14 01:43:11
988,41,108,0.899,2017-11-14 01:43:11,2017-11-14 01:43:11
989,41,109,0.908,2017-11-14 01:43:11,2017-11-14 01:43:11
990,41,110,0.916,2017-11-14 01:43:11,2017-11-14 01:43:11
991,41,111,0.924,2017-11-14 01:43:11,2017-11-14 01:43:11
992,41,112,0.933,2017-11-14 01:43:11,2017-11-14 01:43:11
993,41,113,0.941,2017-11-14 01:43:11,2017-11-14 01:43:11
994,41,114,0.95,2017-11-14 01:43:11,2017-11-14 01:43:11
995,41,115,0.958,2017-11-14 01:43:11,2017-11-14 01:43:11
996,41,116,0.966,2017-11-14 01:43:11,2017-11-14 01:43:11
997,41,117,0.975,2017-11-14 01:43:11,2017-11-14 01:43:11
998,41,118,0.983,2017-11-14 01:43:11,2017-11-14 01:43:11
999,41,119,0.992,2017-11-14 01:43:11,2017-11-14 01:43:11
1000,41,120,1.0,2017-11-14 01:43:11,2017-11-14 01:43:11
1001,50,1,0.0,2017-11-14 01:43:11,2017-11-14 01:43:11
1002,50,2,0.007,2017-11-14 01:43:11,2017-11-14 01:43:11
1003,50,3,0.013,2017-11-14 01:43:11,2017-11-14 01:43:11
1004,50,4,0.02,2017-11-14 01:43:11,2017-11-14 01:43:11
1005,50,5,0.027,2017-11-14 01:43:11,2017-11-14 01:43:11
1006,50,6,0.034,2017-11-14 01:43:11,2017-11-14 01:43:11
1007,50,7,0.04,2017-11-14 01:43:11,2017-11-14 01:43:11
1008,50,8,0.047,2017-11-14 01:43:11,2017-11-14 01:43:11
1009,50,9,0.054,2017-11-14 01:43:11,2017-11-14 01:43:11
1010,50,10,0.06,2017-11-14 01:43:11,2017-11-14 01:43:11
1011,50,11,0.067,2017-11-14 01:43:11,2017-11-14 01:43:11
1012,50,12,0.074,2017-11-14 01:43:11,2017-11-14 01:43:11
1013,50,13,0.081,2017-11-14 01:43:11,2017-11-14 01:43:11
1014,50,14,0.087,2017-11-14 01:43:11,2017-11-14 01:43:11
1015,50,15,0.094,2017-11-14 01:43:11,2017-11-14 01:43:11
1016,50,16,0.101,2017-11-14 01:43:11,2017-11-14 01:43:11
1017,50,17,0.107,2017-11-14 01:43:11,2017-11-14 01:43:11
1018,50,18,0.114,2017-11-14 01:43:11,2017-11-14 01:43:11
1019,50,19,0.121,2017-11-14 01:43:11,2017-11-14 01:43:11
1020,50,20,0.128,2017-11-14 01:43:11,2017-11-14 01:43:11
1021,50,21,0.134,2017-11-14 01:43:11,2017-11-14 01:43:11
1022,50,22,0.141,2017-11-14 01:43:11,2017-11-14 01:43:11
1023,50,23,0.148,2017-11-14 01:43:11,2017-11-14 01:43:11
1024,50,24,0.154,2017-11-14 01:43:11,2017-11-14 01:43:11
1025,50,25,0.161,2017-11-14 01:43:11,2017-11-14 01:43:11
1026,50,26,0.168,2017-11-14 01:43:11,2017-11-14 01:43:11
1027,50,27,0.174,2017-11-14 01:43:11,2017-11-14 01:43:11
1028,50,28,0.181,2017-11-14 01:43:11,2017-11-14 01:43:11
1029,50,29,0.188,2017-11-14 01:43:11,2017-11-14 01:43:11
1030,50,30,0.195,2017-11-14 01:43:11,2017-11-14 01:43:11
1031,50,31,0.201,2017-11-14 01:43:11,2017-11-14 01:43:11
1032,50,32,0.208,2017-11-14 01:43:11,2017-11-14 01:43:11
1033,50,33,0.215,2017-11-14 01:43:11,2017-11-14 01:43:11
1034,50,34,0.221,2017-11-14 01:43:11,2017-11-14 01:43:11
1035,50,35,0.228,2017-11-14 01:43:11,2017-11-14 01:43:11
1036,50,36,0.235,2017-11-14 01:43:11,2017-11-14 01:43:11
1037,50,37,0.242,2017-11-14 01:43:11,2017-11-14 01:43:11
1038,50,38,0.248,2017-11-14 01:43:11,2017-11-14 01:43:11
1039,50,39,0.255,2017-11-14 01:43:11,2017-11-14 01:43:11
1040,50,40,0.262,2017-11-14 01:43:11,2017-11-14 01:43:11
1041,50,41,0.268,2017-11-14 01:43:11,2017-11-14 01:43:11
1042,50,42,0.275,2017-11-14 01:43:11,2017-11-14 01:43:11
1043,50,43,0.282,2017-11-14 01:43:11,2017-11-14 01:43:11
1044,50,44,0.289,2017-11-14 01:43:11,2017-11-14 01:43:11
1045,50,45,0.295,2017-11-14 01:43:11,2017-11-14 01:43:11
1046,50,46,0.302,2017-11-14 01:43:11,2017-11-14 01:43:11
1047,50,47,0.309,2017-11-14 01:43:11,2017-11-14 01:43:11
1048,50,48,0.315,2017-11-14 01:43:11,2017-11-14 01:43:11
1049,50,49,0.322,2017-11-14 01:43:11,2017-11-14 01:43:11
1050,50,50,0.329,2017-11-14 01:43:11,2017-11-14 01:43:11
1051,50,51,0.336,2017-11-14 01:43:11,2017-11-14 01:43:11
1052,50,52,0.342,2017-11-14 01:43:11,2017-11-14 01:43:11
1053,50,53,0.349,2017-11-14 01:43:11,2017-11-14 01:43:11
1054,50,54,0.356,2017-11-14 01:43:11,2017-11-14 01:43:11
1055,50,55,0.362,2017-11-14 01:43:11,2017-11-14 01:43:11
1056,50,56,0.369,2017-11-14 01:43:11,2017-11-14 01:43:11
1057,50,57,0.376,2017-11-14 01:43:11,2017-11-14 01:43:11
1058,50,58,0.383,2017-11-14 01:43:11,2017-11-14 01:43:11
1059,50,59,0.389,2017-11-14 01:43:11,2017-11-14 01:43:11
1060,50,60,0.396,2017-11-14 01:43:11,2017-11-14 01:43:11
1061,50,61,0.403,2017-11-14 01:43:11,2017-11-14 01:43:11
1062,50,62,0.409,2017-11-14 01:43:11,2017-11-14 01:43:11
1063,50,63,0.416,2017-11-14 01:43:11,2017-11-14 01:43:11
1064,50,64,0.423,2017-11-14 01:43:11,2017-11-14 01:43:11
1065,50,65,0.43,2017-11-14 01:43:11,2017-11-14 01:43:11
1066,50,66,0.436,2017-11-14 01:43:11,2017-11-14 01:43:11
1067,50,67,0.443,2017-11-14 01:43:11,2017-11-14 01:43:11
1068,50,68,0.45,2017-11-14 01:43:11,2017-11-14 01:43:11
1069,50,69,0.456,2017-11-14 01:43:11,2017-11-14 01:43:11
1070,50,70,0.463,2017-11-14 01:43:11,2017-11-14 01:43:11
1071,50,71,0.47,2017-11-14 01:43:11,2017-11-14 01:43:11
1072,50,72,0.477,2017-11-14 01:43:11,2017-11-14 01:43:11
1073,50,73,0.483,2017-11-14 01:43:11,2017-11-14 01:43:11
1074,50,74,0.49,2017-11-14 01:43:11,2017-11-14 01:43:11
1075,50,75,0.497,2017-11-14 01:43:11,2017-11-14 01:43:11
1076,50,76,0.503,2017-11-14 01:43:11,2017-11-14 01:43:11
1077,50,77,0.51,2017-11-14 01:43:11,2017-11-14 01:43:11
1078,50,78,0.517,2017-11-14 01:43:11,2017-11-14 01:43:11
1079,50,79,0.523,2017-11-14 01:43:11,2017-11-14 01:43:11
1080,50,80,0.53,2017-11-14 01:43:11,2017-11-14 01:43:11
1081,50,81,0.537,2017-11-14 01:43:11,2017-11-14 01:43:11
1082,50,82,0.544,2017-11-14 01:43:11,2017-11-14 01:43:11
1083,50,83,0.55,2017-11-14 01:43:11,2017-11-14 01:43:11
1084,50,84,0.557,2017-11-14 01:43:11,2017-11-14 01:43:11
1085,50,85,0.564,2017-11-14 01:43:11,2017-11-14 01:43:11
1086,50,86,0.57,2017-11-14 01:43:11,2017-11-14 01:43:11
1087,50,87,0.577,2017-11-14 01:43:11,2017-11-14 01:43:11
1088,50,88,0.584,2017-11-14 01:43:11,2017-11-14 01:43:11
1089,50,89,0.591,2017-11-14 01:43:11,2017-11-14 01:43:11
1090,50,90,0.597,2017-11-14 01:43:11,2017-11-14 01:43:11
1091,50,91,0.604,2017-11-14 01:43:11,2017-11-14 01:43:11
1092,50,92,0.611,2017-11-14 01:43:11,2017-11-14 01:43:11
1093,50,93,0.617,2017-11-14 01:43:11,2017-11-14 01:43:11
1094,50,94,0.624,2017-11-14 01:43:11,2017-11-14 01:43:11
1095,50,95,0.631,2017-11-14 01:43:11,2017-11-14 01:43:11
1096,50,96,0.638,2017-11-14 01:43:11,2017-11-14 01:43:11
1097,50,97,0.644,2017-11-14 01:43:12,2017-11-14 01:43:12
1098,50,98,0.651,2017-11-14 01:43:12,2017-11-14 01:43:12
1099,50,99,0.658,2017-11-14 01:43:12,2017-11-14 01:43:12
1100,50,100,0.664,2017-11-14 01:43:12,2017-11-14 01:43:12
1101,50,101,0.671,2017-11-14 01:43:12,2017-11-14 01:43:12
1102,50,102,0.678,2017-11-14 01:43:12,2017-11-14 01:43:12
1103,50,103,0.685,2017-11-14 01:43:12,2017-11-14 01:43:12
1104,50,104,0.691,2017-11-14 01:43:12,2017-11-14 01:43:12
1105,50,105,0.698,2017-11-14 01:43:12,2017-11-14 01:43:12
1106,50,106,0.705,2017-11-14 01:43:12,2017-11-14 01:43:12
1107,50,107,0.711,2017-11-14 01:43:12,2017-11-14 01:43:12
1108,50,108,0.718,2017-11-14 01:43:12,2017-11-14 01:43:12
1109,50,109,0.725,2017-11-14 01:43:12,2017-11-14 01:43:12
1110,50,110,0.732,2017-11-14 01:43:12,2017-11-14 01:43:12
1111,50,111,0.738,2017-11-14 01:43:12,2017-11-14 01:43:12
1112,50,112,0.745,2017-11-14 01:43:12,2017-11-14 01:43:12
1113,50,113,0.752,2017-11-14 01:43:12,2017-11-14 01:43:12
1114,50,114,0.758,2017-11-14 01:43:12,2017-11-14 01:43:12
1115,50,115,0.765,2017-11-14 01:43:12,2017-11-14 01:43:12
1116,50,116,0.772,2017-11-14 01:43:12,2017-11-14 01:43:12
1117,50,117,0.779,2017-11-14 01:43:12,2017-11-14 01:43:12
1118,50,118,0.785,2017-11-14 01:43:12,2017-11-14 01:43:12
1119,50,119,0.792,2017-11-14 01:43:12,2017-11-14 01:43:12
1120,50,120,0.799,2017-11-14 01:43:12,2017-11-14 01:43:12
1121,50,121,0.805,2017-11-14 01:43:12,2017-11-14 01:43:12
1122,50,122,0.812,2017-11-14 01:43:12,2017-11-14 01:43:12
1123,50,123,0.819,2017-11-14 01:43:12,2017-11-14 01:43:12
1124,50,124,0.826,2017-11-14 01:43:12,2017-11-14 01:43:12
1125,50,125,0.832,2017-11-14 01:43:12,2017-11-14 01:43:12
1126,50,126,0.839,2017-11-14 01:43:12,2017-11-14 01:43:12
1127,50,127,0.846,2017-11-14 01:43:12,2017-11-14 01:43:12
1128,50,128,0.852,2017-11-14 01:43:12,2017-11-14 01:43:12
1129,50,129,0.859,2017-11-14 01:43:12,2017-11-14 01:43:12
1130,50,130,0.866,2017-11-14 01:43:12,2017-11-14 01:43:12
1131,50,131,0.872,2017-11-14 01:43:12,2017-11-14 01:43:12
1132,50,132,0.879,2017-11-14 01:43:12,2017-11-14 01:43:12
1133,50,133,0.886,2017-11-14 01:43:12,2017-11-14 01:43:12
1134,50,134,0.893,2017-11-14 01:43:12,2017-11-14 01:43:12
1135,50,135,0.899,2017-11-14 01:43:12,2017-11-14 01:43:12
1136,50,136,0.906,2017-11-14 01:43:12,2017-11-14 01:43:12
1137,50,137,0.913,2017-11-14 01:43:12,2017-11-14 01:43:12
1138,50,138,0.919,2017-11-14 01:43:12,2017-11-14 01:43:12
1139,50,139,0.926,2017-11-14 01:43:12,2017-11-14 01:43:12
1140,50,140,0.933,2017-11-14 01:43:12,2017-11-14 01:43:12
1141,50,141,0.94,2017-11-14 01:43:12,2017-11-14 01:43:12
1142,50,142,0.946,2017-11-14 01:43:12,2017-11-14 01:43:12
1143,50,143,0.953,2017-11-14 01:43:12,2017-11-14 01:43:12
1144,50,144,0.96,2017-11-14 01:43:12,2017-11-14 01:43:12
1145,50,145,0.966,2017-11-14 01:43:12,2017-11-14 01:43:12
1146,50,146,0.973,2017-11-14 01:43:12,2017-11-14 01:43:12
1147,50,147,0.98,2017-11-14 01:43:12,2017-11-14 01:43:12
1148,50,148,0.987,2017-11-14 01:43:12,2017-11-14 01:43:12
1149,50,149,0.993,2017-11-14 01:43:12,2017-11-14 01:43:12
1150,50,150,1.0,2017-11-14 01:43:12,2017-11-14 01:43:12
1151,41,121,1.04,2017-11-14 01:43:12,2017-11-14 01:43:12
1152,41,122,1.08,2017-11-14 01:43:12,2017-11-14 01:43:12
1153,41,123,1.12,2017-11-14 01:43:12,2017-11-14 01:43:12
1154,41,124,1.16,2017-11-14 01:43:12,2017-11-14 01:43:12
1155,41,125,1.2,2017-11-14 01:43:12,2017-11-14 01:43:12
1156,41,126,1.24,2017-11-14 01:43:12,2017-11-14 01:43:12
1157,41,127,1.28,2017-11-14 01:43:12,2017-11-14 01:43:12
1158,41,128,1.32,2017-11-14 01:43:12,2017-11-14 01:43:12
