id,budokai_id,mission_type,name,priority,target_value,prev_budokai_mission_id
32097,32,2,神クラスに到達しよう,6,7,32096.0
32098,32,2,閻魔大王クラスに到達しよう,5,8,32097.0
32099,32,2,界王クラスに到達しよう,4,9,32098.0
32100,32,2,界王神クラスに到達しよう,3,10,32099.0
32101,32,2,老界王神クラスに到達しよう,2,11,32100.0
32102,32,2,ビルスクラスに到達しよう,1,12,32101.0
33001,33,3,1万pt獲得しよう,102,10000,
33002,33,3,5万pt獲得しよう,101,50000,33001.0
33003,33,3,10万pt獲得しよう,100,100000,33002.0
33004,33,3,25万pt獲得しよう,99,250000,33003.0
33005,33,3,50万pt獲得しよう,98,500000,33004.0
33006,33,3,100万pt獲得しよう,97,1000000,33005.0
33007,33,3,150万pt獲得しよう,96,1500000,33006.0
33008,33,3,200万pt獲得しよう,95,2000000,33007.0
33009,33,3,250万pt獲得しよう,94,2500000,33008.0
33010,33,3,300万pt獲得しよう,93,3000000,33009.0
33011,33,3,400万pt獲得しよう,92,4000000,33010.0
33012,33,3,500万pt獲得しよう,91,5000000,33011.0
33013,33,3,600万pt獲得しよう,90,6000000,33012.0
33014,33,3,630万pt獲得しよう,89,6300000,33013.0
33015,33,3,640万pt獲得しよう,88,6400000,33014.0
33016,33,3,650万pt獲得しよう,87,6500000,33015.0
33017,33,3,660万pt獲得しよう,86,6600000,33016.0
33018,33,3,670万pt獲得しよう,85,6700000,33017.0
33019,33,3,700万pt獲得しよう,84,7000000,33018.0
33020,33,3,730万pt獲得しよう,83,7300000,33019.0
33021,33,3,740万pt獲得しよう,82,7400000,33020.0
33022,33,3,750万pt獲得しよう,81,7500000,33021.0
33023,33,3,760万pt獲得しよう,80,7600000,33022.0
33024,33,3,770万pt獲得しよう,79,7700000,33023.0
33025,33,3,800万pt獲得しよう,78,8000000,33024.0
33026,33,3,830万pt獲得しよう,77,8300000,33025.0
33027,33,3,840万pt獲得しよう,76,8400000,33026.0
33028,33,3,850万pt獲得しよう,75,8500000,33027.0
33029,33,3,860万pt獲得しよう,74,8600000,33028.0
33030,33,3,870万pt獲得しよう,73,8700000,33029.0
33031,33,3,900万pt獲得しよう,72,9000000,33030.0
33032,33,3,1000万pt獲得しよう,71,10000000,33031.0
33033,33,3,1100万pt獲得しよう,70,11000000,33032.0
33034,33,3,1200万pt獲得しよう,69,12000000,33033.0
33035,33,3,1300万pt獲得しよう,68,13000000,33034.0
33036,33,3,1400万pt獲得しよう,67,14000000,33035.0
33037,33,3,1500万pt獲得しよう,66,15000000,33036.0
33038,33,3,1600万pt獲得しよう,65,16000000,33037.0
33039,33,3,1700万pt獲得しよう,64,17000000,33038.0
33040,33,3,1800万pt獲得しよう,63,18000000,33039.0
33041,33,3,1900万pt獲得しよう,62,19000000,33040.0
33042,33,3,2000万pt獲得しよう,61,20000000,33041.0
33043,33,3,2100万pt獲得しよう,60,21000000,33042.0
33044,33,3,2200万pt獲得しよう,59,22000000,33043.0
33045,33,3,2300万pt獲得しよう,58,23000000,33044.0
33046,33,3,2400万pt獲得しよう,57,24000000,33045.0
33047,33,3,2500万pt獲得しよう,56,25000000,33046.0
33048,33,3,2600万pt獲得しよう,55,26000000,33047.0
33049,33,3,2700万pt獲得しよう,54,27000000,33048.0
33050,33,3,2800万pt獲得しよう,53,28000000,33049.0
33051,33,3,2900万pt獲得しよう,52,29000000,33050.0
33052,33,3,3000万pt獲得しよう,51,30000000,33051.0
33053,33,4,2連覇達成しよう,50,2,
33054,33,4,3連覇達成しよう,49,3,33053.0
33055,33,4,4連覇達成しよう,48,4,33054.0
33056,33,4,5連覇達成しよう,47,5,33055.0
33057,33,4,6連覇達成しよう,46,6,33056.0
33058,33,4,7連覇達成しよう,45,7,33057.0
33059,33,4,8連覇達成しよう,44,8,33058.0
33060,33,4,9連覇達成しよう,43,9,33059.0
33061,33,4,10連覇達成しよう,42,10,33060.0
33062,33,4,11連覇達成しよう,41,11,33061.0
33063,33,4,12連覇達成しよう,40,12,33062.0
33064,33,4,13連覇達成しよう,39,13,33063.0
33065,33,4,14連覇達成しよう,38,14,33064.0
33066,33,4,15連覇達成しよう,37,15,33065.0
33067,33,4,16連覇達成しよう,36,16,33066.0
33068,33,4,17連覇達成しよう,35,17,33067.0
33069,33,4,18連覇達成しよう,34,18,33068.0
33070,33,4,19連覇達成しよう,33,19,33069.0
33071,33,4,20連覇達成しよう,32,20,33070.0
33072,33,1,1回優勝しよう,31,1,
33073,33,1,2回優勝しよう,30,2,33072.0
33074,33,1,3回優勝しよう,29,3,33073.0
33075,33,1,4回優勝しよう,28,4,33074.0
33076,33,1,5回優勝しよう,27,5,33075.0
33077,33,1,6回優勝しよう,26,6,33076.0
33078,33,1,7回優勝しよう,25,7,33077.0
33079,33,1,8回優勝しよう,24,8,33078.0
33080,33,1,9回優勝しよう,23,9,33079.0
33081,33,1,10回優勝しよう,22,10,33080.0
33082,33,1,11回優勝しよう,21,11,33081.0
33083,33,1,12回優勝しよう,20,12,33082.0
33084,33,1,13回優勝しよう,19,13,33083.0
33085,33,1,14回優勝しよう,18,14,33084.0
33086,33,1,15回優勝しよう,17,15,33085.0
33087,33,1,16回優勝しよう,16,16,33086.0
33088,33,1,17回優勝しよう,15,17,33087.0
33089,33,1,18回優勝しよう,14,18,33088.0
33090,33,1,19回優勝しよう,13,19,33089.0
33091,33,1,20回優勝しよう,12,20,33090.0
33092,33,2,チャパ王クラスに到達しよう,11,2,
33093,33,2,サタンクラスに到達しよう,10,3,33092.0
33094,33,2,ビーデルクラスに到達しよう,9,4,33093.0
33095,33,2,武天老師クラスに到達しよう,8,5,33094.0
33096,33,2,カリンクラスに到達しよう,7,6,33095.0
33097,33,2,神クラスに到達しよう,6,7,33096.0
33098,33,2,閻魔大王クラスに到達しよう,5,8,33097.0
33099,33,2,界王クラスに到達しよう,4,9,33098.0
33100,33,2,界王神クラスに到達しよう,3,10,33099.0
33101,33,2,老界王神クラスに到達しよう,2,11,33100.0
33102,33,2,ビルスクラスに到達しよう,1,12,33101.0
34001,34,3,1万pt獲得しよう,102,10000,
34002,34,3,5万pt獲得しよう,101,50000,34001.0
34003,34,3,10万pt獲得しよう,100,100000,34002.0
34004,34,3,25万pt獲得しよう,99,250000,34003.0
34005,34,3,50万pt獲得しよう,98,500000,34004.0
34006,34,3,100万pt獲得しよう,97,1000000,34005.0
34007,34,3,150万pt獲得しよう,96,1500000,34006.0
34008,34,3,200万pt獲得しよう,95,2000000,34007.0
34009,34,3,250万pt獲得しよう,94,2500000,34008.0
34010,34,3,300万pt獲得しよう,93,3000000,34009.0
34011,34,3,400万pt獲得しよう,92,4000000,34010.0
34012,34,3,500万pt獲得しよう,91,5000000,34011.0
34013,34,3,600万pt獲得しよう,90,6000000,34012.0
34014,34,3,630万pt獲得しよう,89,6300000,34013.0
34015,34,3,640万pt獲得しよう,88,6400000,34014.0
34016,34,3,650万pt獲得しよう,87,6500000,34015.0
34017,34,3,660万pt獲得しよう,86,6600000,34016.0
34018,34,3,670万pt獲得しよう,85,6700000,34017.0
34019,34,3,700万pt獲得しよう,84,7000000,34018.0
34020,34,3,730万pt獲得しよう,83,7300000,34019.0
34021,34,3,740万pt獲得しよう,82,7400000,34020.0
34022,34,3,750万pt獲得しよう,81,7500000,34021.0
34023,34,3,760万pt獲得しよう,80,7600000,34022.0
34024,34,3,770万pt獲得しよう,79,7700000,34023.0
34025,34,3,800万pt獲得しよう,78,8000000,34024.0
34026,34,3,830万pt獲得しよう,77,8300000,34025.0
34027,34,3,840万pt獲得しよう,76,8400000,34026.0
34028,34,3,850万pt獲得しよう,75,8500000,34027.0
34029,34,3,860万pt獲得しよう,74,8600000,34028.0
34030,34,3,870万pt獲得しよう,73,8700000,34029.0
34031,34,3,900万pt獲得しよう,72,9000000,34030.0
34032,34,3,1000万pt獲得しよう,71,10000000,34031.0
34033,34,3,1100万pt獲得しよう,70,11000000,34032.0
34034,34,3,1200万pt獲得しよう,69,12000000,34033.0
34035,34,3,1300万pt獲得しよう,68,13000000,34034.0
34036,34,3,1400万pt獲得しよう,67,14000000,34035.0
34037,34,3,1500万pt獲得しよう,66,15000000,34036.0
34038,34,3,1600万pt獲得しよう,65,16000000,34037.0
34039,34,3,1700万pt獲得しよう,64,17000000,34038.0
34040,34,3,1800万pt獲得しよう,63,18000000,34039.0
34041,34,3,1900万pt獲得しよう,62,19000000,34040.0
34042,34,3,2000万pt獲得しよう,61,20000000,34041.0
34043,34,3,2100万pt獲得しよう,60,21000000,34042.0
34044,34,3,2200万pt獲得しよう,59,22000000,34043.0
34045,34,3,2300万pt獲得しよう,58,23000000,34044.0
34046,34,3,2400万pt獲得しよう,57,24000000,34045.0
34047,34,3,2500万pt獲得しよう,56,25000000,34046.0
34048,34,3,2600万pt獲得しよう,55,26000000,34047.0
34049,34,3,2700万pt獲得しよう,54,27000000,34048.0
34050,34,3,2800万pt獲得しよう,53,28000000,34049.0
34051,34,3,2900万pt獲得しよう,52,29000000,34050.0
34052,34,3,3000万pt獲得しよう,51,30000000,34051.0
34053,34,4,2連覇達成しよう,50,2,
34054,34,4,3連覇達成しよう,49,3,34053.0
34055,34,4,4連覇達成しよう,48,4,34054.0
34056,34,4,5連覇達成しよう,47,5,34055.0
34057,34,4,6連覇達成しよう,46,6,34056.0
34058,34,4,7連覇達成しよう,45,7,34057.0
34059,34,4,8連覇達成しよう,44,8,34058.0
34060,34,4,9連覇達成しよう,43,9,34059.0
34061,34,4,10連覇達成しよう,42,10,34060.0
34062,34,4,11連覇達成しよう,41,11,34061.0
34063,34,4,12連覇達成しよう,40,12,34062.0
34064,34,4,13連覇達成しよう,39,13,34063.0
34065,34,4,14連覇達成しよう,38,14,34064.0
34066,34,4,15連覇達成しよう,37,15,34065.0
34067,34,4,16連覇達成しよう,36,16,34066.0
34068,34,4,17連覇達成しよう,35,17,34067.0
34069,34,4,18連覇達成しよう,34,18,34068.0
34070,34,4,19連覇達成しよう,33,19,34069.0
34071,34,4,20連覇達成しよう,32,20,34070.0
34072,34,1,1回優勝しよう,31,1,
34073,34,1,2回優勝しよう,30,2,34072.0
34074,34,1,3回優勝しよう,29,3,34073.0
34075,34,1,4回優勝しよう,28,4,34074.0
34076,34,1,5回優勝しよう,27,5,34075.0
34077,34,1,6回優勝しよう,26,6,34076.0
34078,34,1,7回優勝しよう,25,7,34077.0
34079,34,1,8回優勝しよう,24,8,34078.0
34080,34,1,9回優勝しよう,23,9,34079.0
34081,34,1,10回優勝しよう,22,10,34080.0
34082,34,1,11回優勝しよう,21,11,34081.0
34083,34,1,12回優勝しよう,20,12,34082.0
34084,34,1,13回優勝しよう,19,13,34083.0
34085,34,1,14回優勝しよう,18,14,34084.0
34086,34,1,15回優勝しよう,17,15,34085.0
34087,34,1,16回優勝しよう,16,16,34086.0
34088,34,1,17回優勝しよう,15,17,34087.0
34089,34,1,18回優勝しよう,14,18,34088.0
34090,34,1,19回優勝しよう,13,19,34089.0
34091,34,1,20回優勝しよう,12,20,34090.0
34092,34,2,チャパ王クラスに到達しよう,11,2,
34093,34,2,サタンクラスに到達しよう,10,3,34092.0
34094,34,2,ビーデルクラスに到達しよう,9,4,34093.0
34095,34,2,武天老師クラスに到達しよう,8,5,34094.0
34096,34,2,カリンクラスに到達しよう,7,6,34095.0
34097,34,2,神クラスに到達しよう,6,7,34096.0
34098,34,2,閻魔大王クラスに到達しよう,5,8,34097.0
34099,34,2,界王クラスに到達しよう,4,9,34098.0
34100,34,2,界王神クラスに到達しよう,3,10,34099.0
34101,34,2,老界王神クラスに到達しよう,2,11,34100.0
34102,34,2,ビルスクラスに到達しよう,1,12,34101.0
35001,35,3,1万pt獲得しよう,102,10000,
35002,35,3,5万pt獲得しよう,101,50000,35001.0
35003,35,3,10万pt獲得しよう,100,100000,35002.0
35004,35,3,25万pt獲得しよう,99,250000,35003.0
35005,35,3,50万pt獲得しよう,98,500000,35004.0
35006,35,3,100万pt獲得しよう,97,1000000,35005.0
35007,35,3,150万pt獲得しよう,96,1500000,35006.0
35008,35,3,200万pt獲得しよう,95,2000000,35007.0
35009,35,3,250万pt獲得しよう,94,2500000,35008.0
35010,35,3,300万pt獲得しよう,93,3000000,35009.0
35011,35,3,400万pt獲得しよう,92,4000000,35010.0
35012,35,3,500万pt獲得しよう,91,5000000,35011.0
35013,35,3,600万pt獲得しよう,90,6000000,35012.0
35014,35,3,630万pt獲得しよう,89,6300000,35013.0
35015,35,3,640万pt獲得しよう,88,6400000,35014.0
35016,35,3,650万pt獲得しよう,87,6500000,35015.0
35017,35,3,660万pt獲得しよう,86,6600000,35016.0
35018,35,3,670万pt獲得しよう,85,6700000,35017.0
35019,35,3,700万pt獲得しよう,84,7000000,35018.0
35020,35,3,730万pt獲得しよう,83,7300000,35019.0
35021,35,3,740万pt獲得しよう,82,7400000,35020.0
35022,35,3,750万pt獲得しよう,81,7500000,35021.0
35023,35,3,760万pt獲得しよう,80,7600000,35022.0
35024,35,3,770万pt獲得しよう,79,7700000,35023.0
35025,35,3,800万pt獲得しよう,78,8000000,35024.0
35026,35,3,830万pt獲得しよう,77,8300000,35025.0
35027,35,3,840万pt獲得しよう,76,8400000,35026.0
35028,35,3,850万pt獲得しよう,75,8500000,35027.0
35029,35,3,860万pt獲得しよう,74,8600000,35028.0
35030,35,3,870万pt獲得しよう,73,8700000,35029.0
35031,35,3,900万pt獲得しよう,72,9000000,35030.0
35032,35,3,1000万pt獲得しよう,71,10000000,35031.0
35033,35,3,1100万pt獲得しよう,70,11000000,35032.0
35034,35,3,1200万pt獲得しよう,69,12000000,35033.0
35035,35,3,1300万pt獲得しよう,68,13000000,35034.0
35036,35,3,1400万pt獲得しよう,67,14000000,35035.0
35037,35,3,1500万pt獲得しよう,66,15000000,35036.0
35038,35,3,1600万pt獲得しよう,65,16000000,35037.0
35039,35,3,1700万pt獲得しよう,64,17000000,35038.0
35040,35,3,1800万pt獲得しよう,63,18000000,35039.0
35041,35,3,1900万pt獲得しよう,62,19000000,35040.0
35042,35,3,2000万pt獲得しよう,61,20000000,35041.0
35043,35,3,2100万pt獲得しよう,60,21000000,35042.0
35044,35,3,2200万pt獲得しよう,59,22000000,35043.0
35045,35,3,2300万pt獲得しよう,58,23000000,35044.0
35046,35,3,2400万pt獲得しよう,57,24000000,35045.0
35047,35,3,2500万pt獲得しよう,56,25000000,35046.0
35048,35,3,2600万pt獲得しよう,55,26000000,35047.0
35049,35,3,2700万pt獲得しよう,54,27000000,35048.0
35050,35,3,2800万pt獲得しよう,53,28000000,35049.0
35051,35,3,2900万pt獲得しよう,52,29000000,35050.0
35052,35,3,3000万pt獲得しよう,51,30000000,35051.0
35053,35,4,2連覇達成しよう,50,2,
35054,35,4,3連覇達成しよう,49,3,35053.0
35055,35,4,4連覇達成しよう,48,4,35054.0
35056,35,4,5連覇達成しよう,47,5,35055.0
35057,35,4,6連覇達成しよう,46,6,35056.0
35058,35,4,7連覇達成しよう,45,7,35057.0
35059,35,4,8連覇達成しよう,44,8,35058.0
35060,35,4,9連覇達成しよう,43,9,35059.0
35061,35,4,10連覇達成しよう,42,10,35060.0
35062,35,4,11連覇達成しよう,41,11,35061.0
35063,35,4,12連覇達成しよう,40,12,35062.0
35064,35,4,13連覇達成しよう,39,13,35063.0
35065,35,4,14連覇達成しよう,38,14,35064.0
35066,35,4,15連覇達成しよう,37,15,35065.0
35067,35,4,16連覇達成しよう,36,16,35066.0
35068,35,4,17連覇達成しよう,35,17,35067.0
35069,35,4,18連覇達成しよう,34,18,35068.0
35070,35,4,19連覇達成しよう,33,19,35069.0
35071,35,4,20連覇達成しよう,32,20,35070.0
35072,35,1,1回優勝しよう,31,1,
35073,35,1,2回優勝しよう,30,2,35072.0
35074,35,1,3回優勝しよう,29,3,35073.0
35075,35,1,4回優勝しよう,28,4,35074.0
35076,35,1,5回優勝しよう,27,5,35075.0
35077,35,1,6回優勝しよう,26,6,35076.0
35078,35,1,7回優勝しよう,25,7,35077.0
35079,35,1,8回優勝しよう,24,8,35078.0
35080,35,1,9回優勝しよう,23,9,35079.0
35081,35,1,10回優勝しよう,22,10,35080.0
35082,35,1,11回優勝しよう,21,11,35081.0
35083,35,1,12回優勝しよう,20,12,35082.0
35084,35,1,13回優勝しよう,19,13,35083.0
35085,35,1,14回優勝しよう,18,14,35084.0
35086,35,1,15回優勝しよう,17,15,35085.0
35087,35,1,16回優勝しよう,16,16,35086.0
35088,35,1,17回優勝しよう,15,17,35087.0
35089,35,1,18回優勝しよう,14,18,35088.0
35090,35,1,19回優勝しよう,13,19,35089.0
35091,35,1,20回優勝しよう,12,20,35090.0
35092,35,2,チャパ王クラスに到達しよう,11,2,
35093,35,2,サタンクラスに到達しよう,10,3,35092.0
35094,35,2,ビーデルクラスに到達しよう,9,4,35093.0
35095,35,2,武天老師クラスに到達しよう,8,5,35094.0
35096,35,2,カリンクラスに到達しよう,7,6,35095.0
35097,35,2,神クラスに到達しよう,6,7,35096.0
35098,35,2,閻魔大王クラスに到達しよう,5,8,35097.0
35099,35,2,界王クラスに到達しよう,4,9,35098.0
35100,35,2,界王神クラスに到達しよう,3,10,35099.0
35101,35,2,老界王神クラスに到達しよう,2,11,35100.0
35102,35,2,ビルスクラスに到達しよう,1,12,35101.0
36001,36,3,1万pt獲得しよう,102,10000,
36002,36,3,5万pt獲得しよう,101,50000,36001.0
36003,36,3,10万pt獲得しよう,100,100000,36002.0
36004,36,3,25万pt獲得しよう,99,250000,36003.0
36005,36,3,50万pt獲得しよう,98,500000,36004.0
36006,36,3,100万pt獲得しよう,97,1000000,36005.0
36007,36,3,150万pt獲得しよう,96,1500000,36006.0
36008,36,3,200万pt獲得しよう,95,2000000,36007.0
36009,36,3,250万pt獲得しよう,94,2500000,36008.0
36010,36,3,300万pt獲得しよう,93,3000000,36009.0
36011,36,3,400万pt獲得しよう,92,4000000,36010.0
36012,36,3,500万pt獲得しよう,91,5000000,36011.0
36013,36,3,600万pt獲得しよう,90,6000000,36012.0
36014,36,3,630万pt獲得しよう,89,6300000,36013.0
36015,36,3,640万pt獲得しよう,88,6400000,36014.0
36016,36,3,650万pt獲得しよう,87,6500000,36015.0
36017,36,3,660万pt獲得しよう,86,6600000,36016.0
36018,36,3,670万pt獲得しよう,85,6700000,36017.0
36019,36,3,700万pt獲得しよう,84,7000000,36018.0
36020,36,3,730万pt獲得しよう,83,7300000,36019.0
36021,36,3,740万pt獲得しよう,82,7400000,36020.0
36022,36,3,750万pt獲得しよう,81,7500000,36021.0
36023,36,3,760万pt獲得しよう,80,7600000,36022.0
36024,36,3,770万pt獲得しよう,79,7700000,36023.0
36025,36,3,800万pt獲得しよう,78,8000000,36024.0
36026,36,3,830万pt獲得しよう,77,8300000,36025.0
36027,36,3,840万pt獲得しよう,76,8400000,36026.0
36028,36,3,850万pt獲得しよう,75,8500000,36027.0
36029,36,3,860万pt獲得しよう,74,8600000,36028.0
36030,36,3,870万pt獲得しよう,73,8700000,36029.0
36031,36,3,900万pt獲得しよう,72,9000000,36030.0
36032,36,3,1000万pt獲得しよう,71,10000000,36031.0
36033,36,3,1100万pt獲得しよう,70,11000000,36032.0
36034,36,3,1200万pt獲得しよう,69,12000000,36033.0
36035,36,3,1300万pt獲得しよう,68,13000000,36034.0
36036,36,3,1400万pt獲得しよう,67,14000000,36035.0
36037,36,3,1500万pt獲得しよう,66,15000000,36036.0
36038,36,3,1600万pt獲得しよう,65,16000000,36037.0
36039,36,3,1700万pt獲得しよう,64,17000000,36038.0
36040,36,3,1800万pt獲得しよう,63,18000000,36039.0
36041,36,3,1900万pt獲得しよう,62,19000000,36040.0
36042,36,3,2000万pt獲得しよう,61,20000000,36041.0
36043,36,3,2100万pt獲得しよう,60,21000000,36042.0
36044,36,3,2200万pt獲得しよう,59,22000000,36043.0
36045,36,3,2300万pt獲得しよう,58,23000000,36044.0
36046,36,3,2400万pt獲得しよう,57,24000000,36045.0
36047,36,3,2500万pt獲得しよう,56,25000000,36046.0
36048,36,3,2600万pt獲得しよう,55,26000000,36047.0
36049,36,3,2700万pt獲得しよう,54,27000000,36048.0
36050,36,3,2800万pt獲得しよう,53,28000000,36049.0
36051,36,3,2900万pt獲得しよう,52,29000000,36050.0
36052,36,3,3000万pt獲得しよう,51,30000000,36051.0
36053,36,4,2連覇達成しよう,50,2,
36054,36,4,3連覇達成しよう,49,3,36053.0
36055,36,4,4連覇達成しよう,48,4,36054.0
36056,36,4,5連覇達成しよう,47,5,36055.0
36057,36,4,6連覇達成しよう,46,6,36056.0
36058,36,4,7連覇達成しよう,45,7,36057.0
36059,36,4,8連覇達成しよう,44,8,36058.0
36060,36,4,9連覇達成しよう,43,9,36059.0
36061,36,4,10連覇達成しよう,42,10,36060.0
36062,36,4,11連覇達成しよう,41,11,36061.0
36063,36,4,12連覇達成しよう,40,12,36062.0
36064,36,4,13連覇達成しよう,39,13,36063.0
36065,36,4,14連覇達成しよう,38,14,36064.0
36066,36,4,15連覇達成しよう,37,15,36065.0
36067,36,4,16連覇達成しよう,36,16,36066.0
36068,36,4,17連覇達成しよう,35,17,36067.0
36069,36,4,18連覇達成しよう,34,18,36068.0
36070,36,4,19連覇達成しよう,33,19,36069.0
36071,36,4,20連覇達成しよう,32,20,36070.0
36072,36,1,1回優勝しよう,31,1,
36073,36,1,2回優勝しよう,30,2,36072.0
36074,36,1,3回優勝しよう,29,3,36073.0
36075,36,1,4回優勝しよう,28,4,36074.0
36076,36,1,5回優勝しよう,27,5,36075.0
36077,36,1,6回優勝しよう,26,6,36076.0
36078,36,1,7回優勝しよう,25,7,36077.0
36079,36,1,8回優勝しよう,24,8,36078.0
36080,36,1,9回優勝しよう,23,9,36079.0
36081,36,1,10回優勝しよう,22,10,36080.0
36082,36,1,11回優勝しよう,21,11,36081.0
36083,36,1,12回優勝しよう,20,12,36082.0
36084,36,1,13回優勝しよう,19,13,36083.0
36085,36,1,14回優勝しよう,18,14,36084.0
36086,36,1,15回優勝しよう,17,15,36085.0
36087,36,1,16回優勝しよう,16,16,36086.0
36088,36,1,17回優勝しよう,15,17,36087.0
36089,36,1,18回優勝しよう,14,18,36088.0
36090,36,1,19回優勝しよう,13,19,36089.0
36091,36,1,20回優勝しよう,12,20,36090.0
36092,36,2,チャパ王クラスに到達しよう,11,2,
36093,36,2,サタンクラスに到達しよう,10,3,36092.0
36094,36,2,ビーデルクラスに到達しよう,9,4,36093.0
36095,36,2,武天老師クラスに到達しよう,8,5,36094.0
36096,36,2,カリンクラスに到達しよう,7,6,36095.0
36097,36,2,神クラスに到達しよう,6,7,36096.0
36098,36,2,閻魔大王クラスに到達しよう,5,8,36097.0
36099,36,2,界王クラスに到達しよう,4,9,36098.0
36100,36,2,界王神クラスに到達しよう,3,10,36099.0
36101,36,2,老界王神クラスに到達しよう,2,11,36100.0
36102,36,2,ビルスクラスに到達しよう,1,12,36101.0
37001,37,3,1万pt獲得しよう,102,10000,
37002,37,3,5万pt獲得しよう,101,50000,37001.0
37003,37,3,10万pt獲得しよう,100,100000,37002.0
37004,37,3,25万pt獲得しよう,99,250000,37003.0
37005,37,3,50万pt獲得しよう,98,500000,37004.0
37006,37,3,100万pt獲得しよう,97,1000000,37005.0
37007,37,3,150万pt獲得しよう,96,1500000,37006.0
37008,37,3,200万pt獲得しよう,95,2000000,37007.0
37009,37,3,250万pt獲得しよう,94,2500000,37008.0
37010,37,3,300万pt獲得しよう,93,3000000,37009.0
37011,37,3,400万pt獲得しよう,92,4000000,37010.0
37012,37,3,500万pt獲得しよう,91,5000000,37011.0
37013,37,3,600万pt獲得しよう,90,6000000,37012.0
37014,37,3,630万pt獲得しよう,89,6300000,37013.0
37015,37,3,640万pt獲得しよう,88,6400000,37014.0
37016,37,3,650万pt獲得しよう,87,6500000,37015.0
37017,37,3,660万pt獲得しよう,86,6600000,37016.0
37018,37,3,670万pt獲得しよう,85,6700000,37017.0
37019,37,3,700万pt獲得しよう,84,7000000,37018.0
37020,37,3,730万pt獲得しよう,83,7300000,37019.0
37021,37,3,740万pt獲得しよう,82,7400000,37020.0
37022,37,3,750万pt獲得しよう,81,7500000,37021.0
37023,37,3,760万pt獲得しよう,80,7600000,37022.0
37024,37,3,770万pt獲得しよう,79,7700000,37023.0
37025,37,3,800万pt獲得しよう,78,8000000,37024.0
37026,37,3,830万pt獲得しよう,77,8300000,37025.0
37027,37,3,840万pt獲得しよう,76,8400000,37026.0
37028,37,3,850万pt獲得しよう,75,8500000,37027.0
37029,37,3,860万pt獲得しよう,74,8600000,37028.0
37030,37,3,870万pt獲得しよう,73,8700000,37029.0
37031,37,3,900万pt獲得しよう,72,9000000,37030.0
37032,37,3,1000万pt獲得しよう,71,10000000,37031.0
37033,37,3,1100万pt獲得しよう,70,11000000,37032.0
37034,37,3,1200万pt獲得しよう,69,12000000,37033.0
37035,37,3,1300万pt獲得しよう,68,13000000,37034.0
37036,37,3,1400万pt獲得しよう,67,14000000,37035.0
37037,37,3,1500万pt獲得しよう,66,15000000,37036.0
37038,37,3,1600万pt獲得しよう,65,16000000,37037.0
37039,37,3,1700万pt獲得しよう,64,17000000,37038.0
37040,37,3,1800万pt獲得しよう,63,18000000,37039.0
37041,37,3,1900万pt獲得しよう,62,19000000,37040.0
37042,37,3,2000万pt獲得しよう,61,20000000,37041.0
37043,37,3,2100万pt獲得しよう,60,21000000,37042.0
37044,37,3,2200万pt獲得しよう,59,22000000,37043.0
37045,37,3,2300万pt獲得しよう,58,23000000,37044.0
37046,37,3,2400万pt獲得しよう,57,24000000,37045.0
37047,37,3,2500万pt獲得しよう,56,25000000,37046.0
37048,37,3,2600万pt獲得しよう,55,26000000,37047.0
37049,37,3,2700万pt獲得しよう,54,27000000,37048.0
37050,37,3,2800万pt獲得しよう,53,28000000,37049.0
37051,37,3,2900万pt獲得しよう,52,29000000,37050.0
37052,37,3,3000万pt獲得しよう,51,30000000,37051.0
37053,37,4,2連覇達成しよう,50,2,
37054,37,4,3連覇達成しよう,49,3,37053.0
37055,37,4,4連覇達成しよう,48,4,37054.0
37056,37,4,5連覇達成しよう,47,5,37055.0
37057,37,4,6連覇達成しよう,46,6,37056.0
37058,37,4,7連覇達成しよう,45,7,37057.0
37059,37,4,8連覇達成しよう,44,8,37058.0
37060,37,4,9連覇達成しよう,43,9,37059.0
37061,37,4,10連覇達成しよう,42,10,37060.0
37062,37,4,11連覇達成しよう,41,11,37061.0
37063,37,4,12連覇達成しよう,40,12,37062.0
37064,37,4,13連覇達成しよう,39,13,37063.0
37065,37,4,14連覇達成しよう,38,14,37064.0
37066,37,4,15連覇達成しよう,37,15,37065.0
37067,37,4,16連覇達成しよう,36,16,37066.0
37068,37,4,17連覇達成しよう,35,17,37067.0
37069,37,4,18連覇達成しよう,34,18,37068.0
37070,37,4,19連覇達成しよう,33,19,37069.0
37071,37,4,20連覇達成しよう,32,20,37070.0
37072,37,1,1回優勝しよう,31,1,
37073,37,1,2回優勝しよう,30,2,37072.0
37074,37,1,3回優勝しよう,29,3,37073.0
37075,37,1,4回優勝しよう,28,4,37074.0
37076,37,1,5回優勝しよう,27,5,37075.0
37077,37,1,6回優勝しよう,26,6,37076.0
37078,37,1,7回優勝しよう,25,7,37077.0
37079,37,1,8回優勝しよう,24,8,37078.0
37080,37,1,9回優勝しよう,23,9,37079.0
37081,37,1,10回優勝しよう,22,10,37080.0
37082,37,1,11回優勝しよう,21,11,37081.0
37083,37,1,12回優勝しよう,20,12,37082.0
37084,37,1,13回優勝しよう,19,13,37083.0
37085,37,1,14回優勝しよう,18,14,37084.0
37086,37,1,15回優勝しよう,17,15,37085.0
37087,37,1,16回優勝しよう,16,16,37086.0
37088,37,1,17回優勝しよう,15,17,37087.0
37089,37,1,18回優勝しよう,14,18,37088.0
