id,help_id,image_path,description,created_at,updated_at
221,64,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼アクティブスキルとは{outline}{color}{size}
特定キャラクターのみ所持している特殊なスキルです。

アクティブスキルは発動条件を満たすことで
バトル中任意に使用することができるスキルです。
また、発動条件や発動効果はスキル毎に異なります。

発動条件と発動効果は「キャラクター詳細」の
「アクティブスキル」より確認することができます。
基本的に発動可能回数は1バトルにつき1回になります。",2024-04-15 01:18:20,2024-04-15 01:18:20
222,64,images/help/activeskill_help_01.png,"また、アクティブスキルを所持していないキャラクターは
この項目が非表示となります。",2024-04-15 01:18:20,2024-04-15 01:18:20
223,65,,"{size: 25}{outline: #FF0000, 2}{color: #FFFF00}▼変身とは{outline}{color}{size}
特定キャラクターのみ所持している
特殊なパッシブスキルです。

変身はキャラクターが攻撃に参加するターンにて
変身条件を満たしている場合にのみ発動します。
変身条件はスキル毎に異なり、
1バトルにつき1度だけ変身します。
※一部キャラクターはバトル中に変身解除し、
　再度変身するキャラクターも存在します。
バトルが終了すると変身状態は自動的に解除されます。

変身条件と変身後のキャラクターステータスについては
「キャラクター詳細」画面上部にある
「変身ボタン」(画像は融合ボタン)より確認できます。",2024-04-15 01:18:20,2024-04-15 01:18:20
224,65,images/help/transform_help_03a.png,"※変身を所持していないキャラクターはこのボタンが
　非表示となります。

{size: 25}{outline: #FF0000, 2}{color: #FFFF00}●変身後のリンクスキルについて{outline}{color}{size}
変身能力(融合、合体など)を持つ
キャラクターについて
変身後のキャラクターと、
二つ名の異なる同名キャラクターを
隣同士にした際にもリンクスキルが発動します。",2024-04-15 01:18:20,2024-04-15 01:18:20
225,65,images/help/transform_help_04.png,"※大猿モードなどの状態で、
　経過したターンは、変身条件のターン数に
　カウントされないためご注意ください。

{size: 25}{outline: #FF0000, 2}{color: #FFFF00}●変身後にリーダースキルの対象外になる場合{outline}{color}{size}
キャラクターが変身した際に
リーダースキルの対象外になることがありますが
HPは変化しません。
ただし、ATKとDEFは変化します。
また、変身してリーダースキルの
対象になった場合もHPは変化しませんが
ATKとDEFは変化します。",2024-04-15 01:18:20,2024-04-15 01:18:20
226,66,,"報酬ブーストとは、一度に獲得できる
{color : #FFFF00}ステージ報酬を増加させる機能{color}です。

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼報酬ブーストの効果{outline}{color}{size}
ステージ中に獲得できる
以下の報酬の量を増加させます。
{color : #FFFF00}●対象となる報酬{color}
・すごろく中に獲得できる報酬
・バトル勝利時に獲得できる報酬
・ステージクリア時に獲得できる報酬

{color : #FFFF00}●対象にならない報酬{color}
・初回クリアボーナス（龍石）
・一部ステージを除く初回クリア時に
　仲間になるキャラクターなど",2024-04-15 01:18:20,2024-04-15 01:18:20
227,66,images/help/boost_help.png,"※すごろく中の「占いババ」マスや
　「ドラゴンボール」マスなど、
　一部効果の対象外となる報酬があります。
※バトル勝利時に獲得できる報酬は、
　カテゴリによる特殊効果で増加した
　追加ドロップも対象となります。
※バトル勝利時に獲得できる報酬について、
　増加した抽選枠において報酬が再抽選されるため
　同一の報酬が獲得できない場合があります。

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼報酬ブーストの使い方{outline}{color}{size}
報酬ブーストはクリア済みの
ステージでのみ使用することができます。
難易度選択の画面でボタンをタップすると
機能を使用する状態となります。

報酬ブーストを使用する際、
消費するACTが増加します。",2024-04-15 01:18:20,2024-04-15 01:18:20
228,66,images/help/boken_help3.png,"※未クリアの難易度では
　報酬ブーストを使用することができません。
※一部のステージはクリア済みでも
　報酬ブーストが使用できません。
※ACTの最大値自体が
　報酬ブーストにより増加後の必要なACTを
　上回っている必要があります。

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼回数制限{outline}{color}{size} 
報酬ブーストは使用できる回数に制限があります。
残り使用可能回数が0になると
報酬ブーストが一時的に使用できなくなります。
残り使用可能回数は一定時間ごとに1ずつ回復します。",2024-04-15 01:18:20,2024-04-15 01:18:20
229,67,,"スキル玉とは、枠ごとに装着することで、
パラメータの強化や、潜在能力スキルLvなどを
あげることができるアイテムです。

スキル玉には「金枠」「銀枠」「銅枠」の3つの
レアリティが存在します。",2024-04-15 01:18:20,2024-04-15 01:18:20
230,67,images/help/equipment_help_9_lv3_2.png,"能力を複数もっているスキル玉のアイテムアイコンに表示
されるLvは、そのスキル玉が持っている能力の中で
{color : #FFFF00}一番大きい値{color}のものが表示されます。

スキル玉を装着することの出来るキャラクターは{color : #FFFF00}UR・LR{color}となります。",2024-04-15 01:18:20,2024-04-15 01:18:20
231,67,images/help/equipment_help_5.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼スキル玉獲得場所について{outline}{color}{size}
スキル玉はイベントや、ミッションなど
様々な場所で入手が可能です。

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼リバース/リバースドッカン覚醒について{outline}{color}{size}
リバース/リバースドッカン覚醒を行なっても、
スキル玉で付与した{color : #FFFF00}能力値は引き継がれます。{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
232,68,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼装着条件について{outline}{color}{size}
スキル玉は、それぞれ「金枠」「銀枠」「銅枠」の3つの
レアリティに分かれており、枠の開放条件に従って、
各キャラクターごとに枠の開放を行う必要があります。

枠開放条件を満たしていない枠は、{color : #FFFF00}鍵がかかった状態{color}
で表示されます。",2024-04-15 01:18:20,2024-04-15 01:18:20
233,68,,"それぞれの枠開放条件は、

①スキル玉(金枠)
各キャラクターの{color : #FFFF00}二つ目の潜在能力追加ルート{color}を開放する",2024-04-15 01:18:20,2024-04-15 01:18:20
234,68,images/help/equipment_help_6_1.png,"②スキル玉(銀枠)
各キャラクターの{color : #FFFF00}必殺技Lvを10{color}にする",2024-04-15 01:18:20,2024-04-15 01:18:20
235,68,images/help/equipment_help_7.png,"③スキル玉(銅枠)
各キャラクターを{color : #FFFF00}URに覚醒{color}する",2024-04-15 01:18:20,2024-04-15 01:18:20
236,68,images/help/equipment_help_8.png,となります。,2024-04-15 01:18:20,2024-04-15 01:18:20
237,69,,"スキル玉は潜在能力解放画面にて、
装着したい枠をタップすることで装着を行えます。
枠解放条件を満たしていない枠は、鍵がかかった状態で表示されます。
表示されるスキル玉は選択された枠に装着可能なアイテム
のみが表示されます。",2024-04-15 01:18:20,2024-04-15 01:18:20
238,69,images/help/equipment_help_10_lv3_2.png,"{color : #FF0000}※一度キャラクターに装着したスキル玉を取り外すことはできません。{color}

新たにスキル玉を装着する場合は、
{color : #FFFF00}装着中のスキル玉に付け替えたいスキル玉を再装着{color}
することで新たなスキル玉を装着できます。",2024-04-15 01:18:20,2024-04-15 01:18:20
239,69,images/help/equipment_help_11_lv3a_2.png,"{color : #FFFF00}特別なスキル玉{color}を除き、付け替えられる前のスキル玉は、{color : #FFFF00}戻ってきません。{color}
スキル玉の付け替えは慎重に行いましょう",2024-04-15 01:18:20,2024-04-15 01:18:20
240,70,,"{color : #FFFF00}スペシャルステッカー{color}は対象のキャラクターに
専用のエフェクトを追加することができるアイテムです。",2024-04-15 01:18:20,2024-04-15 01:18:20
241,70,images/help/sticker_help_1.png,"スペシャルステッカーは
「大乱戦ミッション」などで獲得出来ます。

{color : #FF0000}※スペシャルステッカーは一度つけると外すことは出来ません。{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
242,71,,"演出の明るさ設定から「暗い」を選択することで、
夜間・暗い場所でプレイする場合や、
演出の明滅や強い光が気になる場合であっても、
目の負担を軽減することができます。

演出の明るさ設定をする場合には
「ホーム画面＞メニュー＞オプション＞演出の明るさ」
から「暗い」を選択してください。

{color : #FF0000}※注意事項
本機能の設定に関わらず、目・身体への負担や、
不調を感じる場合はゲームを中断してください。{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
243,72,,"ひみつの宝箱は指定された{color : #FFFF00}秘宝{color}と交換することで、
入手することが出来るアイテムになります。
ひみつの宝箱からは、ランダムにアイテムを獲得することが出来ます。",2024-04-15 01:18:20,2024-04-15 01:18:20
244,72,images/help/trade_06_help.png,"・ひみつの宝箱に入っているアイテムは、
   ひみつの宝箱アイコンを長押しすることで
  「アイテム内容一覧」から確認することが出来ます。

・商品によって交換期限があるものも存在しています。

・秘宝の種類は随時追加されます。",2024-04-15 01:18:20,2024-04-15 01:18:20
250,19,,"
また、敵キャラクターアイコンを長押しすると、
エネミースキル、エネミーステータスが確認できます。",2024-04-15 01:18:20,2024-04-15 01:18:20
251,19,images/help/enemyskill_01.png,"エネミースキルは敵が所持しているスキルが表示され、
エネミーステータスはバトル中に変化したステータスが表示されます。",2024-04-15 01:18:20,2024-04-15 01:18:20
255,8,,"
{color: #FFFF00}▼リンクスキルLvについて{color}
リンクスキルLvはリンクスキル玉を使用してあげる方法と
バトルであげる方法があります。

①リンクスキル玉でリンクスキルLvをあげる
専用アイテム「リンクスキル玉」を用いて
リンクスキルLvをあげることができます。
Lvごとに必要なリンクスキル玉の種類や個数は
異なります。

アイテムを用いたリンクスキルLvUPは
育成 > リンクスキル からキャラクターを選択して
行うことができます。

②バトルでリンクスキルLvをあげる
リンクスキルLvはバトルリザルトにて
毎回抽選が行われます。
確率でリンクスキルのLvが1ずつあがります。",2024-04-15 01:18:20,2024-04-15 01:18:20
256,8,images/help/link_skilllv_01_2.png,"※極限Zバトル、バーチャルドッカン大乱戦、天下一武道会ではリンクスキルのLvは上昇しません。
また、一部のステージではリンクスキルLvが上昇しないステージも存在します。",2024-04-15 01:18:20,2024-04-15 01:18:20
257,8,,"■ 新機能実装後の一部リンクスキルの挙動ついて

▼ATKやDEFが上昇するリンクスキル
・ATKやDEFが上昇するスキルが発動した場合、
発動したキャラクターのLvに応じた効果値が
適用されます。

<例1>
超サイヤ人ゴッドSSベジータの「天才」はLv1、
ピッコロの「天才」はLv2のため、
この場合、超サイヤ人ゴッドSSベジータには
Lv1の効果が適用され、
ピッコロはLv2の効果が適用されます。
",2024-04-15 01:18:20,2024-04-15 01:18:20
258,8,images/help/linkskill_buff_case1.png,"<例2>
・2番目のキャラクターが1番目、3番目の
キャラクターとリンクするリンクスキルを持っており、
それが別名の場合、その両方の効果が発動します。

2番目にいるピッコロは、
1番目の超サイヤ人ゴッドSSベジータと「天才」が、
3番目のクリリンと「Z戦士」が発動します。
「天才」と「Z戦士」は異なるリンクスキルのため、
この場合、ピッコロには「天才」と「Z戦士」の
両方の効果が適用されます。

 ",2024-04-15 01:18:20,2024-04-15 01:18:20
259,8,images/help/linkskill_buff_case2.png,"▼気力が上昇するリンクスキル
・気力が上昇するスキルが発動した場合、
発動したキャラクターのLvに応じた効果値が
適用されます。

<例1>
孫悟空(界王拳)の「短期決戦」はLv2、
フリーザ(フルパワー)の「短期決戦」はLv1のため、
この場合、孫悟空(界王拳)にはLv2の効果が適用され
フリーザ(フルパワー)はLv1の効果が適用されます。",2024-04-15 01:18:20,2024-04-15 01:18:20
260,8,images/help/linkskill_ki_case1.png,"<例2>
・2番目のキャラクターが1番目、
3番目のキャラクターとリンクする
リンクスキルを持っており、それが別名の場合、
その両方の効果が発動します。

2番目にいるフリーザ(フルパワー)は、
1番目の孫悟空(界王拳)と「短期決戦」が、
3番目のメタルクウラと「宇宙最強の一族」が
発動しています。
「短期決戦」と「宇宙最強の一族」は
異なるリンクスキルのため、
この場合、フリーザ(フルパワー)には「短期決戦」と
「宇宙最強の一族」の両方の効果が適用されます。
",2024-04-15 01:18:20,2024-04-15 01:18:20
261,8,images/help/linkskill_ki_case2.png,"▼敵のDEFを低下させるリンクスキル
・敵のDEFを低下させるリンクスキルが発動した場合、
効果は2キャラクター分が重複することはなく、
Lvの高いキャラクターの効果のみが発動します。
<例2>のように2回発動した場合は、
2つのスキル効果が加算されて敵にかかります。

<例1>
餃子とブルー将軍とで
リンクスキル「超能力」が発動しています。
「超能力」は敵のDEFを低下させるリンクスキルのため
この場合、Lvの高い餃子の効果値のみが適用されます。
",2024-04-15 01:18:20,2024-04-15 01:18:20
262,8,images/help/linkskill_debuff_case1.png,"<例2>
1番目の餃子と2番目のブルー将軍とで
「超能力」が発動しており、
2番目のブルー将軍と3番目の界王神とでも
「超能力」が発動します。
この場合、前者の「超能力」は
餃子のLvを参照したLv5の効果が適用され、
後者の「超能力」は界王神のLvを参照した
Lv5の効果が適用されます。
",2024-04-15 01:18:20,2024-04-15 01:18:20
263,8,images/help/linkskill_debuff_case2.png,"▼HPを回復するリンクスキル
・HPを回復するリンクスキルが発動した場合、
効果は2キャラクター分が重複することはなく、
Lvの高いキャラクターの効果のみが発動します。

<例1>
ピッコロとスラッグとで
リンクスキル「ナメック星人」が発動しています。
「ナメック星人」はHPを回復するリンクスキルのため、
この場合、Lvの高いピッコロの効果値のみが
適用されます。
",2024-04-15 01:18:20,2024-04-15 01:18:20
264,8,images/help/linkskill_recover_case1.png,"<例2>
1番目のピッコロと2番目のスラッグとで
「ナメック星人」が発動しており、
2番目のスラッグと3番目のネイルとでも
「ナメック星人」が発動します。
この場合、前者の「ナメック星人」は
ピッコロのLvを参照したLv6の効果が適用され、
後者の「ナメック星人」はネイルのLvを参照した
Lv5の効果が適用されます。
",2024-04-15 01:18:20,2024-04-15 01:18:20
265,8,images/help/linkskill_recover_case2.png,"▼必殺技発動時に効果が適用されるリンクスキル
・同名のリンクスキルを持った
隣同士のキャラクターの内、
必殺技確定状態になったキャラクターのみ、
効果が発動します。

<例1>
孫悟空と亀仙人とで
リンクスキル「かめはめ波」が発動しています。
孫悟空が必殺技確定状態になっているため、
この場合「かめはめ波」の効果は孫悟空に適用されます。
",2024-04-15 01:18:20,2024-04-15 01:18:20
266,8,images/help/linkskill_other_case1.png,"<例2>
孫悟空と亀仙人とで
リンクスキル「かめはめ波」が発動しています。
孫悟空と亀仙人の両方が必殺技確定状態になっているため
それぞれに「かめはめ波」の効果が適用されます。
",2024-04-15 01:18:20,2024-04-15 01:18:20
267,8,images/help/linkskill_other_case2.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
268,39,,{color : #FFFF00}▼入れ替え不可{color},2024-04-15 01:18:20,2024-04-15 01:18:20
269,39,images/help/condition_st_1004.png,"このマークのついたキャラクターは
順番を入れ替えることができなくなります。",2024-04-15 01:18:20,2024-04-15 01:18:20
270,39,,{color : #FFFF00}▼気絶無効{color},2024-04-15 01:18:20,2024-04-15 01:18:20
271,39,images/help/condition_st_1005_new.png,"このマークのついたキャラクターは
気絶状態になりません。
※すでに気絶中の場合は気絶状態が解除されます。",2024-04-15 01:18:20,2024-04-15 01:18:20
272,73,,"スキル玉の中には特別なスキル玉が存在します。
 
 1.EXスキル玉",2024-04-15 01:18:20,2024-04-15 01:18:20
273,73,images/help/equipment_help_12_A_2.png,"このスキル玉は他のスキル玉を装着するときに自動で取り外され、アイテムとして戻ります。
 {color : #FFFF00}※任意に外すことはできないのでご注意してください{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
274,74,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼条件必殺技とは{outline}{color}{size}
特定のキャラクターのみ所持している特殊な必殺技です。
バトル中に発動条件を満たすと発動します。
効果の強い条件必殺技が優先されます。
効果が同じ場合は、より左側のスロットのキャラクターを条件とする条件必殺技が優先されます。

発動の条件を満たすたびに以下のような演出が流れますが
そのキャラクターの条件必殺技の発動はターンごとに1回のみとなります。",2024-04-15 01:18:20,2024-04-15 01:18:20
275,74,images/help/unit_help_01.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}●発動条件{outline}{color}{size}
発動条件は必殺技ごとに異なります。
それぞれのキャラクター詳細画面で確認できます。",2024-04-15 01:18:20,2024-04-15 01:18:20
276,74,images/help/unit_help_02.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
277,75,,"サポートメモリーとは、
冒険やイベントなどで使用できるアイテムです。",2024-04-15 01:18:20,2024-04-15 01:18:20
278,75,images/help/support_memory_help_01.png,"■使い方
サポートメモリーは冒険やイベントに
持ち込むことで使用します。

使用するためにはまず、
サポートメモリーを一定数集めて
「complete（完成）」させる必要があります。

獲得可能なイベントなどで、
決められた個数を集めましょう。",2024-04-15 01:18:20,2024-04-15 01:18:20
279,75,images/help/support_memory_help_02.png,"■発動と効果
持ち込まれたサポートメモリーは、
条件を満たすと自動的に発動し、
効果を発揮します。

発動条件や効果はサポートメモリー毎に異なり、
アイテム詳細画面で確認できます。

サポートメモリーを発動させるためには、
対応した色の「フィルム」が必要です。",2024-04-15 01:18:20,2024-04-15 01:18:20
280,75,images/help/support_memory_help_03.png,"発動すると、対応したフィルムが消費されます。

サポートメモリーによって
必要なフィルムの種類と数は異なります。
またフィルムが消費されるのは
１度の挑戦で１度だけとなっています。

サポートメモリーを持ち込んでも
フィルムが足りていない場合、
発動できずに効果も発揮されません。",2024-04-15 01:18:20,2024-04-15 01:18:20
281,75,images/help/support_memory_help_04.png,"■フィルム
フィルムは全部で５種類存在します。

各種フィルムは、
冒険やイベントクリア時、
占いババの交換所(交換pt)などで獲得できます。",2024-04-15 01:18:20,2024-04-15 01:18:20
282,75,images/help/support_memory_help_05_3.png,"フィルムは種類毎に所持数上限が決まっており、
上限に達している場合は
クリア報酬等で獲得しても破棄されてしまうため
積極的にサポートメモリーを使って
フィルムを消費していくことをおすすめします。

■ランダム選択
サポートメモリー選択画面で
「ランダムON」にしておくと、
現在所持しているサポートメモリーの中から
持ち込むサポートメモリーがランダムで選択されます。

ランダム選択では、発動するためのフィルムが
足りているものから優先して選択されます。

■サポートメモリー強化
サポートメモリーの強化を行うと、
発動時の効果を強化することができます。
サポートメモリーの強化方法は、強化に必要な数の
「メモリーメダル」を集めることで自動で強化されます。",2024-04-15 01:18:20,2024-04-15 01:18:20
283,76,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼復活スキルとは{outline}{color}{size}
特定のキャラクターのみ所持している特殊なスキルです。
バトル中に発動条件を満たすと、HPが0になったときに
一度だけHPが回復して復活します。",2024-04-15 01:18:20,2024-04-15 01:18:20
284,76,images/help/revival_01.png,"復活スキルは一部を除くコンティニュー不可のステージでも発動可能です。

バトル中に一度しか発動できませんが、
すごろくマップに戻ると、復活カウントはリセットされ、
次のバトルでは復活スキルを再び発動することが可能です
なお、復活スキルを持ったキャラクターを複数チームに
編成している場合も、バトル中に発動できる
復活スキルは合わせて一度までとなります。

また、復活時はそれまでにかかっていた
ATK・DEFを増減させる効果などを引き継ぎます。

復活後に再度HPが0になった場合、
「コンティニュー」のポップアップが表示されます。
なお、コンティニュー不可のステージでは
そのままGAMEOVERとなります。",2024-04-15 01:18:20,2024-04-15 01:18:20
285,76,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼復活アイコンについて{outline}{color}{size}
【復活可能キャラクターが編成されている場合】",2024-04-15 01:18:20,2024-04-15 01:18:20
286,76,images/help/revival_02.png,"
【復活可能状態の場合】",2024-04-15 01:18:20,2024-04-15 01:18:20
287,76,images/help/revival_05.png,"
【復活スキル発動後の場合】",2024-04-15 01:18:20,2024-04-15 01:18:20
288,76,images/help/revival_04.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
289,77,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼ビジュアルチェンジとは{outline}{color}{size}
特定のキャラクターのみ所持している特殊なギミックです
バトル中に発動条件を満たすと、キャラクターの見た目が変化します。",2024-04-15 01:18:20,2024-04-15 01:18:20
290,77,images/help/visualchange_01.png,"ビジュアルチェンジ後はそれまでにかかっていた
ATK・DEFを増減させる効果などを引き継ぎます。",2024-04-15 01:18:20,2024-04-15 01:18:20
291,77,,ビジュアルチェンジ可能なキャラクターはキャラクター詳細から確認できます。,2024-04-15 01:18:20,2024-04-15 01:18:20
292,77,images/help/visualchange_02.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
293,78,,必殺技区分とは、各必殺技につく区分を表します。,2024-04-15 01:18:20,2024-04-15 01:18:20
294,78,images/help/chara_help_0a.png,"各必殺技は該当する必殺技区分を一つ持ちます。

必殺技区分はフィルタ選択項目にある
各必殺技区分アイコンをタップすることで、
その必殺技区分に該当するキャラクターに
絞り込むことができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
295,78,,"変身や吸収により、必殺技が変化する
場合、変身前の必殺技区分を持つ
キャラクターがフィルタされます。

確率や気力数で必殺技が変化する場合、
フィルタ時、全ての必殺技がフィルタ
されます。

必殺技をもつアクティブスキルも
他必殺技同様にフィルタ対象となります。
アクティブスキルと他必殺技両方を持ち、
それぞれが異なる必殺技区分を持つ場合は
両方に属する扱いとなります。",2024-04-15 01:18:20,2024-04-15 01:18:20
296,39,,{color : #FFFF00}▼気力UP{color},2024-04-15 01:18:20,2024-04-15 01:18:20
297,39,images/help/condition_st_1006a.png,"このマークがついたキャラクターは
気の玉を取得すると
通常よりも多く気力が上昇します。
※特定の気の玉は適用されません。",2024-04-15 01:18:20,2024-04-15 01:18:20
298,79,,"冒険と極限Zバトルを除き、各マップの難易度をクリアすることで、
マップ/バトルオートモードを使用することができるようになります。
{color : #FFFF00}※一部オートモードに対応していないマップがありますのでご注意ください。{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
299,79,images/help/battleAuto_help_1.png,"オートモードはOFFの状態からタップすることでONに
切り替わります。
再度タップすることでOFFになりオートモードが無効になります。

オートモードによる消費ACTの変化、ドロップアイテムの増減、ステータスの変化は発生しません。
オートモードと報酬ブーストは併用して使用することが
できます。

オートモード中はスロットボタンの3つの数字から一番
大きいものが選択されます。
ルートが分かれる場合は自動で選択されます。

オートモードはマップ移動中、バトル中の一部画面で切り替えが可能です。
冒険では難易度選択画面でも変更が行えます。

{size : 24}{color : #FFFF00}{outline : #FF0000, 2}▼オートモード中のドッカンモード{outline}{color}{size}
オートモード中でもドッカンモードは手動操作が行えます。",2024-04-15 01:18:20,2024-04-15 01:18:20
300,80,,"マイデータでは以下の情報を確認することができます。
{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼メインページ{outline}{color}{size}
・ニックネーム
・ユーザーランク
・フレンドリスト
・称号
・ドットキャラクター
・戦闘力
・フレンドサポーター用キャラクター
・メインページキャラクター

メインページ内の「サブデータ」ボタンからサブデータへ
移動することができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
301,80,images/help/mydata_help_1_2.png,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼戦闘力{outline}{color}{size}
戦闘力とは
・潜在能力解放マス数：１マス→1pt
・リンクスキルLvMAX数：1個→1000pt
・クエスト難易度クリア数：１難易度→50pt 　
・ドッカン覚醒数：1体→150pt
を数値化し、戦闘力として表示されます。

{color : #FFFF00}※リバースした場合も戦闘力は減少せず、
リバースドッカン覚醒した場合、戦闘力は増加しません。
※キャラクターを消費してしまった場合減少します。{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
302,80,images/help/newmydata_help_2.png,"それぞれの項目の合計ptが戦闘力として表示されます。

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼サブデータ{outline}{color}{size}
・キャラクター別出撃回数
・イベント別クリア回数
「サブデータの情報公開」をOFFにすることで
他ユーザー訪問時にサブデータの表示を隠すこと
ができます。

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼ドットキャラクター{outline}{color}{size}
特定期間の以下3つの情報を参考にキャラクターが成長
していきます。
・ログイン日数
・消費ACT数
・デイリーミッション達成数
{color : #FFFF00}※デイリーミッションは報酬獲得時
に加算されます。{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
303,80,images/help/mydata_help_3_2.png,"特定期間を迎えると最初の状態に戻ります。

{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼称号{outline}{color}{size}
称号ごとに設定された条件を満たすことで、
獲得できるものになります。",2024-04-15 01:18:20,2024-04-15 01:18:20
304,80,images/help/mydata_help_4.png,"称号条件はそれぞれの称号リストから確認すること
ができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
305,81,,"メインページキャラクターとは、
マイデータのメインページに設定すること
のできるキャラクターになります。

メインページキャラクターは枠をタップ
することで変更が可能です。",2024-04-15 01:18:20,2024-04-15 01:18:20
306,81,images/help/mydata_help_6_2.png,"{color : #FFFF00}※設定されたキャラクターに、
ステータスUPや特殊な効果はつきません。
※このキャラクターは他ユーザーがマイデータ訪問時にも表示されます。{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
307,82,,"称号は、ドッカンバトル内で様々な条件を満たすこと
で獲得することができます。

所持していない称号はグレーアウトした状態で
表示され、それぞれの獲得条件を確認することができます",2024-04-15 01:18:20,2024-04-15 01:18:20
308,82,images/help/mydata_help_7.png,"所持している称号は、
任意の称号をタップすることでメインページに表示する
称号を変更することができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
309,82,images/help/mydata_help_4.png,"設定された称号はフレンドリストやメインページに表示
され、他ユーザーも確認することができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
310,82,images/help/mydata_help_8.png,"未獲得称号をタップすることで条件が表示され、
獲得できるイベントがあれば「挑戦する」ボタンから
直接該当イベントへ移動することができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
311,83,,"戦闘力とは
・潜在能力解放マス数：１マス→1pt
・リンクスキルLvMAX数：1個→1000pt
・クエスト難易度クリア数：１難易度→50pt
・ドッカン覚醒数：1体→150pt
を数値化し、戦闘力として表示されます。

{color : #FFFF00}※リバースした場合も戦闘力は減少せず、
リバースドッカン覚醒した場合でも戦闘力は増加しません
※キャラクターを消費してしまった場合減少します。{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
312,83,images/help/newmydata_help_2.png,それぞれの項目の合計ptが戦闘力として表示されます。,2024-04-15 01:18:20,2024-04-15 01:18:20
313,84,,"ドットキャラクターとは、
特定期間の以下3つの情報を参考にキャラクターが成長
していきます。
・ログイン日数
・消費ACT数
・デイリーミッション達成数
{color : #FFFF00}※デイリーミッションは報酬獲得時
に加算されます。{color}",2024-04-15 01:18:20,2024-04-15 01:18:20
314,84,images/help/mydata_help_3_2.png,"
特定期間を迎えると最初の状態に戻ります。

さらに、ドットキャラクターを育成すると期間中に
到達したLvに応じて報酬がもらえます。

報酬は育成期間終了後に獲得できます。",2024-04-15 01:18:20,2024-04-15 01:18:20
315,26,,"フレンドリスト画面では、新たに
・各ユーザーのマイデータへ移動
・設定している称号の確認
をすることができます。",2024-04-15 01:18:20,2024-04-15 01:18:20
316,26,images/help/mydata_help_5.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
317,85,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼回数表示{outline}{color}{size}
サブデータではユーザーのこれまでの
「キャラクター別出撃回数」
「イベント別クリア回数」
を確認することができます。

画面上部の切り替えボタンから変更が可能です。",2024-04-15 01:18:20,2024-04-15 01:18:20
318,85,images/help/mydata_help_9.png,"「サブデータの情報公開」をOFFにすることで
他ユーザー訪問時にサブデータの表示を隠すことが
できます。",2024-04-15 01:18:20,2024-04-15 01:18:20
319,85,images/help/mydata_help_10.png,,2024-04-15 01:18:20,2024-04-15 01:18:20
320,39,,{color : #FFFF00}▼必殺技封じ無効{color},2024-04-15 01:18:20,2024-04-15 01:18:20
321,39,images/help/condition_st_1007.png,"このマークがついたキャラクターの必殺技を
封じることはできません。",2024-04-15 01:18:20,2024-04-15 01:18:20
322,39,,{color : #FFFF00}▼復活スキルアイコン{color},2024-04-15 01:18:20,2024-04-15 01:18:20
323,39,images/help/condition_st_1010.png,"このマークがついたキャラクターは
復活可能条件を満たし、復活可能状態になります。",2024-04-15 01:18:20,2024-04-15 01:18:20
324,2,,"{size: 24}{outline: #FF0000, 2}{color: #FFFF00}▼その他注意事項について{color}{outline}{size}
潜在能力解放中のキャラクターを
修業相手にしても、潜在能力は引き継がれません。",2024-04-15 01:18:20,2024-04-15 01:18:20
