id,name,description,causality_description,aim_target,increase_rate,lv_bonus,is_inactive
2992,界王拳かめはめ波,"相手に超特大ダメージを与え、
4ターンATKが上昇",,0,100,20,0
2993,ギャリック砲,"相手に超特大ダメージを与え、
4ターンDEFが上昇",,0,150,20,0
2994,激突ウルトラブウブウバレーボール,相手に超絶特大ダメージを与える,,0,180,25,0
2995,オメガブラスター,相手に超極大ダメージを与える,,0,250,10,0
2996,界王拳かめはめ波(極限),"相手に超特大ダメージを与え、
4ターンATKとDEFが上昇",,0,100,20,0
2997,ギャリック砲(極限),"相手に超特大ダメージを与え、
4ターンATKとDEFが上昇",,0,100,20,0
2998,ストライクショット,相手に超特大ダメージを与える,,0,150,20,0
2999,ストライクショット,相手に超特大ダメージを与える,,0,150,20,0
3000,スーパーゴーストカミカゼアタック,相手に超特大ダメージを与える,,0,150,20,0
3001,界王拳かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
3002,ギャリック砲,相手に超特大ダメージを与える,,0,150,20,0
3003,ビーデルラッシュ,"ATKが上昇し、
1ターンDEFが上昇し、
相手に超絶特大ダメージを与える",,0,150,25,0
3004,ビーデルラッシュ,"ATKが上昇し、
1ターンDEFが上昇し、
相手に超絶特大ダメージを与える",,0,150,25,0
3005,ジャスティスラッシュ,"ATKが大幅上昇し、
1ターンDEFが上昇し、
相手に超絶特大ダメージを与え、
DEFを大幅に低下させる","名称に「孫悟飯(青年期)」または
「アルティメット孫悟飯」(魔人ブウを除く)
または「グレートサイヤマン」(孫悟飯以外の
グレートサイヤマンを除く)を含む
キャラがチームにいる時発動",0,130,25,0
3006,ビーデルラッシュ,"ATKが上昇し、
1ターンDEFが上昇し、
相手に超絶特大ダメージを与える",,0,150,25,0
3007,ジャスティスラッシュ,"ATKが大幅上昇し、
1ターンDEFが上昇し、
相手に超絶特大ダメージを与え、
DEFを大幅に低下させる","名称に「孫悟飯(青年期)」または
「アルティメット孫悟飯」(魔人ブウを除く)
または「グレートサイヤマン」(孫悟飯以外の
グレートサイヤマンを除く)を含む
キャラがチームにいる時発動",0,130,25,0
3008,かめかめ波,相手に超特大ダメージを与える,,0,150,20,0
3009,かめかめ波,"1ターンATKが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3010,バーニングラッシュ,"1ターンATKとDEFが上昇し、
相手に極大ダメージを与える",,0,200,5,0
3011,バーニングアタック,"1ターンATKとDEFが上昇し、
相手に超極大ダメージを与える",,0,250,10,0
3012,ブレイブソードアタック,"相手に極大ダメージを与え、
ATKとDEFを低下させる",,0,200,5,0
3013,ブレイブヒートフラッシュ,"1ターンATKが大幅上昇し、
相手に超極大ダメージを与え、
DEFを超大幅に低下させる",,0,250,10,0
3014,邪悪龍強襲,"相手に極大ダメージを与え、
ATKとDEFを低下させる",,0,200,5,0
3015,邪悪龍大進撃,"相手に超極大ダメージを与え、
ATKとDEFを低下させ、
中確率で気絶させる",,0,250,10,0
3016,かめはめ波,"1ターンATKが大幅上昇し、
相手に超特大ダメージを与え、
DEFを大幅に低下させる",,0,150,20,0
3017,爆発波,"1ターンDEFが大幅上昇し、
相手に超特大ダメージを与え、
中確率で気絶させる",,0,150,20,0
3018,爆力魔閃,"1ターンATKとDEFが大幅上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3020,ビーデルラッシュ,相手に超絶特大ダメージを与える,,0,180,25,0
3021,ビーデルラッシュ,相手に超絶特大ダメージを与える,,0,180,25,0
3022,悪いヤツはゆるさない！！,相手に超特大ダメージを与える,,0,150,20,0
3023,ビーデルラッシュ,相手に超絶特大ダメージを与える,,0,180,25,0
3024,ジャスティスラッシュ,相手に超絶特大ダメージを与える,,0,570,25,0
3025,豪速球(極限),相手に超特大ダメージを与える,,0,150,20,0
3026,ジャスティスラッシュ(極限),"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
ATKとDEFを低下させる",,0,150,20,0
3027,エネルギードレイン(極限),"相手に超特大ダメージを与え、
ATKとDEFを低下させる
&HPを7%回復する",,0,150,20,0
3028,ブレイブソードアタック(極限),"相手に超絶特大ダメージを与え、
ATKとDEFを低下させる",,0,180,25,0
3029,幻魔火炎砲(極限),"一時的にATKが大幅上昇し、
相手に破壊的ダメージを与え、
DEFを低下させる",,0,100,10,0
3030,かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
3031,超かめはめ波,超特大ダメージ&DEFを低下させる,,0,150,20,0
3032,超かめはめ波,超特大ダメージ&DEFを低下させる,,0,150,20,0
3033,超火炎砲,相手に超絶特大ダメージを与える,,0,180,25,0
3034,10倍かめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
3035,龍拳,相手に超極大ダメージを与える,,0,250,10,0
3036,バウンサースピア,相手に超特大ダメージを与える,,0,150,20,0
3037,プラズマウィップ,超特大ダメージ&DEFを低下させる,,0,150,20,0
3038,クリムゾンスクリーム,"相手に超絶特大ダメージを与え、
中確率で気絶させる",,0,180,25,0
3039,Σワイヤーパンチ,相手に超特大ダメージを与える,,0,150,20,0
3040,ハイパーメガリルドパンチ,相手に超絶特大ダメージを与える,,0,180,25,0
3041,デッドリーメタルニードル,"相手に超絶特大ダメージを与え、
ATKを大幅低下させる",,0,180,25,0
3042,かめはめ波,"相手に超特大ダメージを与え、
DEFを大幅に低下させる",,0,150,20,0
3043,かめはめ波,"超絶特大ダメージを与え、
DEFを低下させる",,0,180,25,0
3044,かめはめ波,"超絶特大ダメージを与え、
DEFを大幅に低下させる",,0,180,25,0
3045,ギャリック砲,相手に超特大ダメージを与える,,0,150,20,0
3046,ギャリック砲,"超絶特大ダメージを与え、
ATKを低下させる",,0,180,25,0
3047,ギャリック砲,"超絶特大ダメージを与え、
ATKを大幅に低下させる",,0,180,25,0
3048,ブレイブソードアタック,"相手に超特大ダメージを与え、
ATKとDEFを低下させる",,0,150,20,0
3049,ブレイブソードアタック,"相手に超特大ダメージを与え、
ATKとDEFを低下させる",,0,150,20,0
3050,シャイニングスラッシュ,"ATKが上昇し、
相手に超特大ダメージを与える",,0,120,20,0
3051,シャイニングスラッシュ,"ATKが上昇し、
相手に超特大ダメージを与え、
1ターン必ず会心が発動","名称に「タピオン」を含むキャラが
攻撃参加中の味方にいるとき発動",0,120,20,0
3052,かめはめ波,"1ターンDEFが上昇し、
相手に超絶特大ダメージを与え、
DEFを大幅に低下させる",,0,180,25,0
3053,かめはめ波,"1ターンATKが大幅上昇し、DEFが上昇し、
相手に超絶特大ダメージを与え、
DEFを大幅に低下させる",,0,180,25,0
3054,ギャリック砲,"1ターンDEFが上昇し、
相手に超絶特大ダメージを与え、
DEFを大幅に低下させる",,0,180,25,0
3055,ギャリック砲,"1ターンATKが大幅上昇し、DEFが上昇し、
相手に超絶特大ダメージを与え、
DEFを大幅に低下させる",,0,180,25,0
3056,かめはめ波,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3057,兄弟コンビネーション,"1ターンATKとDEFが大幅上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3058,バスターキャノン,"ATKが上昇し、
相手に超特大ダメージを与える",,0,120,20,0
3059,ツインギャラクティカキック,"ATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,130,20,0
3060,デッドリーメタルニードル,"ATKが上昇し、1ターンDEFが大幅上昇し、
相手に超特大ダメージを与える
&ATKを低下させる",,0,120,20,0
3061,ファイナルシャインアタック,超絶特大ダメージを与える,,0,180,25,0
3062,ファイナルシャインアタック,超絶特大ダメージを与える,,0,180,25,0
3063,10倍かめはめ波,超絶特大ダメージを与える,,0,180,25,0
3064,10倍かめはめ波(極限),"1ターンATKが大幅上昇し、
相手に超絶特大ダメージを与え、
DEFを大幅に低下させる
&6ターンDEFが30%上昇",,0,180,25,0
3065,ファイナルシャインアタック(極限),"1ターンDEFが大幅上昇し、
相手に超絶特大ダメージを与え、
DEFを大幅に低下させる
&6ターンATKが30%上昇",,0,150,25,0
3066,ビクトリーキャノン(極限),"DEFが上昇し、
相手に超特大ダメージを与え、
DEFを低下させる",,0,150,20,0
3067,スピニングアタック(極限),"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
必殺技を封じる",,0,150,20,0
3068,ダブルかめはめ波(極限),"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3069,乙女バースト(極限),"相手に極大ダメージを与え、
中確率で気絶させる",,0,200,5,0
3070,乙女ブラスト(極限),"1ターンATKが大幅上昇し、
相手に極大ダメージを与え、
中確率で気絶させる",,0,200,5,0
3071,ヘルズストーム,"1ターンATKが上昇し、
相手に超特大ダメージを与え、
DEFを低下させる",,0,150,20,0
3072,ヘルズストーム,"1ターンATKが上昇し、
相手に超特大ダメージを与え、
DEFを低下させる",,0,150,20,0
3073,ヘルズストーム,"1ターンATKが上昇し、
相手に極大ダメージを与え、
DEFを低下させる",,0,200,5,0
3074,ヘルズエクスキューション,"相手に超極大ダメージを与え、
DEFを大幅に低下させる",,0,250,10,0
3075,見えない攻撃,"相手に超特大ダメージを与え、
必ず気絶させる",,0,150,20,0
3076,なし,-,,0,0,0,1
3077,龍虎旋風乱舞,"1ターンATKとDEFが上昇し、
相手に極大ダメージを与え、
DEFを低下させる",,0,200,5,0
3078,龍虎閃空乱舞,"1ターンATKとDEFが上昇し、
相手に超極大ダメージを与え、
ATKとDEFを低下させる",,0,250,10,0
3079,龍虎旋風乱舞,"1ターンATKとDEFが上昇し、
相手に極大ダメージを与え、
DEFを低下させる",,0,200,5,0
3080,龍虎閃空乱舞,"1ターンATKとDEFが上昇し、
相手に超極大ダメージを与え、
ATKとDEFを低下させる",,0,250,10,0
3081,フレイムシャワーブレス,相手に超特大ダメージを与える,,0,150,20,0
3082,怒りのギャリック砲,相手に超特大ダメージを与える,,0,150,20,0
3083,限界突破かめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
3084,魔空包囲弾,相手に超特大ダメージを与える,,0,150,20,0
3085,エレガントブラスター,相手に超特大ダメージを与える,,0,150,20,0
3086,ビームストライク,相手に超特大ダメージを与える,,0,150,20,0
3087,ビームストライク,相手に超特大ダメージを与える,,0,150,20,0
3088,デスボール,相手に超絶特大ダメージを与える,,0,180,25,0
3089,ビームストライク,相手に超特大ダメージを与える,,0,150,20,0
3090,スーパーノヴァ,相手に超絶特大ダメージを与える,,0,180,25,0
3091,龍神光弾,相手に超特大ダメージを与える,,0,150,20,0
3092,空のように静かに雷より速く,相手に超特大ダメージを与える,,0,150,20,0
3093,衝撃波,相手に超特大ダメージを与える,,0,150,20,0
3094,衝撃波,相手に超特大ダメージを与える,,0,150,20,0
3095,破壊神の裁き,相手に超絶特大ダメージを与える,,0,180,25,0
3096,天使の手ほどき,相手に超絶特大ダメージを与える,,0,180,25,0
3097,ギャリックイレイザー,相手に超特大ダメージを与える,,0,150,20,0
3098,魔閃光,相手に超特大ダメージを与える,,0,150,20,0
3099,バイスシャウト,相手に超特大ダメージを与える,,0,150,20,0
3100,かめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
3101,ハイパワーブリッツ,相手に超絶特大ダメージを与える,,0,180,25,0
3102,ギャリック砲,相手に超絶特大ダメージを与える,,0,180,25,0
3103,超かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
3104,衝撃波,相手に超特大ダメージを与える,,0,150,20,0
3105,ファイナルキャノン,相手に超特大ダメージを与える,,0,150,20,0
3106,かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
3107,かめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
3108,ファイナルバーストキャノン,相手に超絶特大ダメージを与える,,0,180,25,0
3109,魔封波,相手に超特大ダメージを与える,,0,150,20,0
3110,かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
3111,どどん波,相手に超特大ダメージを与える,,0,150,20,0
3112,天尊乱舞,相手に超絶特大ダメージを与える,,0,180,25,0
3113,亀仙流風林火山,相手に超絶特大ダメージを与える,,0,180,25,0
3114,暗黒龍殺弾(極限),"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
DEFを大幅に低下させる",,0,150,20,0
3115,爆力魔閃,超特大ダメージを与える,,0,150,20,0
3116,ギャラクティカドーナツ,相手に超特大ダメージを与える,,0,150,20,0
3117,なし,-,,0,0,0,1
3118,マキシマムバスター,相手に超特大ダメージを与える,,0,150,20,0
3119,エレガントブラスター,相手に超特大ダメージを与える,,0,150,20,0
3120,萬國驚天掌,相手に超特大ダメージを与える,,0,150,20,0
3121,フィニッシュブロー,相手に超特大ダメージを与える,,0,150,20,0
3122,超かめはめ波,相手に超絶特大ダメージを与える,,0,180,25,0
3123,魔貫光殺砲(分身),相手に超絶特大ダメージを与える,,0,180,25,0
3124,爆力魔波,相手に超特大ダメージを与える,,0,150,20,0
3125,パワーラッシュ,相手に超特大ダメージを与える,,0,150,20,0
3126,超魔口砲,相手に超特大ダメージを与える,,0,150,20,0
3127,電磁波,相手に超特大ダメージを与える,,0,150,20,0
3128,デスブラスター,相手に超特大ダメージを与える,,0,150,20,0
3129,フルパワーデスビーム,相手に超特大ダメージを与える,,0,150,20,0
3130,ギガンティックブレイズ,相手に超絶特大ダメージを与える,,0,180,25,0
3131,エリートビーム,相手に超特大ダメージを与える,,0,150,20,0
3132,ジャスティスラッシュ,相手に超特大ダメージを与える,,0,150,20,0
3133,自然保護官のお手伝い,相手に超特大ダメージを与える,,0,150,20,0
3134,ハイパワーブリッツ,相手に超特大ダメージを与える,,0,150,20,0
3135,ジャスティスサーベル,相手に超絶特大ダメージを与える,,0,180,25,0
3136,ジャスティスパワーボール,相手に超絶特大ダメージを与える,,0,180,25,0
3137,なし,-,,0,0,0,1
3138,爆力魔波,"1ターンATKが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3139,デスクラッシャー(極限),"相手に超絶特大ダメージを与え、
DEFを超大幅に低下させる",,0,180,25,0
3140,爆裂乱魔,"DEFが上昇し、
相手に超絶特大ダメージを与える",,0,180,25,0
3141,フルパワー魔閃光,"DEFが上昇し、
相手に超絶特大ダメージを与え、
中確率で気絶させる",,0,180,25,0
3142,フルパワー魔閃光,"DEFが上昇し、
1ターンATKが大幅上昇し、
相手に超絶特大ダメージを与え、
高確率で気絶させる","名称に「ピッコロ」(大魔王、魔人ブウを除く)
または「クリリン」(少年期除く)を含む
キャラがチームにいるとき発動",0,180,25,0
3143,気功弾,相手に超特大ダメージを与える,,0,150,20,0
3144,デスインパクト,"ATKが大幅上昇し、
相手に超特大ダメージを与える",,0,100,20,0
3145,魔閃光,相手に超特大ダメージを与える,,0,150,20,0
3146,爆裂乱魔,相手に超特大ダメージを与える,,0,150,20,0
3147,フルパワー魔閃光,相手に超絶特大ダメージを与える,,0,180,25,0
3148,フルパワー魔閃光,相手に超絶特大ダメージを与える,,0,580,25,0
3149,なし,-,,0,0,0,1
3150,親子かめはめ波(極限),"1ターンDEFが上昇し、
相手に超極大ダメージを与える",,0,250,10,0
3151,親子かめはめ波(極限),"1ターンATKが大幅上昇し、DEFが上昇し、
相手に超極大ダメージを与える",,0,250,10,0
3152,龍虎旋風乱舞,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
DEFを低下させる",,0,150,20,0
3153,爆力魔波&かめはめ波,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3154,親子かめはめ波,相手に超極大ダメージを与える,,0,250,10,0
3155,気功弾,相手に超特大ダメージを与える,,0,150,20,0
3156,デスインパクト,相手に超特大ダメージを与える,,0,150,20,0
3157,デスビーム,相手に超特大ダメージを与える,,0,150,20,0
3158,ツインジャスティスラッシュ(極限),"1ターンATKとDEFが上昇し、
相手に極大ダメージを与え、
必殺技を封じる",,0,200,5,0
3159,ジャスティスバーニング(極限),"1ターンATKとDEFが上昇し、
相手に超極大ダメージ
&2ターン超系の仲間ATK30%UP",,0,220,10,0
3160,デスビーム,相手に超特大ダメージを与える,,0,150,20,0
3161,デスビーム,"相手に超特大ダメージを与え、
超高確率で気絶させる",,0,150,20,0
3162,ライバル同士の共闘,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3163,ライバル同士の共闘,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3164,ライバル同士の共闘,"1ターンATKとDEFが上昇し、
相手に極大ダメージを与える",,0,200,5,0
3165,フルパワーエネルギーラッシュ,"1ターンATKとDEFが上昇し、
相手に超極大ダメージを与える",,0,250,10,0
3166,超絶かめはめ波,"1ターンATKとDEFが上昇し、
相手に極大ダメージを与える",,0,200,5,0
3167,ソウルパニッシャー,"1ターンATKとDEFが上昇し、
相手に超極大ダメージを与え、
ATKとDEFを低下させる",,0,250,10,0
3168,スーパーゴーストカミカゼアタック,"相手に超特大ダメージを与え、
中確率で気絶させる",,0,150,20,0
3169,スーパーゴーストカミカゼアタック,"1ターンDEFが上昇し、
敵全体に超特大ダメージを与え、
中確率で気絶させる",,1,150,20,0
3170,ライバル同士の共闘,相手に超特大ダメージを与える,,0,150,20,0
3171,ソウルパニッシャー,相手に超特大ダメージを与える,,0,150,20,0
3172,獄襲突,"相手に超特大ダメージを与え、
DEFを低下させる",,0,150,20,0
3173,獄襲突,"相手に超特大ダメージを与え、
DEFを低下させる",,0,150,20,0
3174,獄襲突,"相手に極大ダメージを与え、
DEFを低下させる",,0,200,5,0
3175,地獄門,"相手に超極大ダメージを与え、
DEFを大幅に低下させる",,0,250,10,0
3176,鬼刃閃,"相手に破壊的ダメージを与え、
一時的に高確率で会心が発動",,0,100,10,0
3177,羅刹爪,"相手に破壊的ダメージを与え、
一時的に高確率で会心が発動",,0,100,10,0
3178,ダイナマイトキック,相手に超特大ダメージを与える,,0,150,20,0
3179,ギャラクティカドーナツ,相手に超特大ダメージを与える,,0,150,20,0
3180,ブレーン・クラッシュ・ハンマー,相手に超特大ダメージを与える,,0,150,20,0
3181,真激烈神王砲,超絶特大ダメージを与え、必殺技を封じる,,0,180,25,0
3182,ビッグ・バン・アタック,超絶特大ダメージを与え、DEFを低下させる,,0,180,25,0
3183,ファイナルかめはめ波,超絶特大ダメージを与え、ATKとDEFを低下させる,,0,180,25,0
3184,ソウルパニッシャー,超絶特大ダメージを与え、ATKとDEFを低下させる,,0,180,25,0
3185,マキシマムフラッシャー(極限),"3ターンATKが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3186,超かめはめ波(極限),"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3187,超龍撃拳(極限),"ATKとDEFが上昇し、
超特大ダメージを与える",,0,130,20,0
3188,魔人ビーム(極限),"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
ATKを低下させる",,0,150,20,0
3189,なし,-,,0,0,0,1
3190,魔閃光,相手に超特大ダメージを与える,,0,150,20,0
3191,かめはめ波&ビッグ・バン・アタック,相手に超絶特大ダメージを与える,,0,180,25,0
3192,如意棒(極限),"1ターンATKとDEFが上昇し、
相手に極大ダメージを与え、
まれに気絶させる",,0,200,5,0
3193,ミラクルロマンアドベンチャー(極限),"1ターンATKとDEFが上昇し、
相手に超極大ダメージを与え、
中確率で気絶させる",,0,250,10,0
3194,キャウェイの不意打ち,"1ターンATKが上昇し、
相手に超特大ダメージを与え、
ATKとDEFを低下させる",,0,150,20,0
3195,キャウェイの不意打ち,"1ターンATKが大幅上昇し、
相手に超特大ダメージを与え、
ATKとDEFを大幅低下させる",,0,150,20,0
3196,浄化の奏鳴曲,"相手に超特大ダメージを与え、
ATKを低下させ、
必殺技を封じる",,0,150,20,0
3197,浄化の奏鳴曲,"相手に超特大ダメージを与え、
ATKを低下させ、
必殺技を封じる",,0,150,20,0
3198,超龍双拳(極限),"1ターンATKとDEFが上昇し、
相手に超絶特大ダメージを与え、
中確率で気絶させる",,0,180,25,0
3199,どどん波,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3200,どどん波,"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3201,連振青竜刀,"1ターンATKとDEFが上昇し、
相手に極大ダメージを与え、
高確率で会心が発動",,0,200,5,0
3202,必殺どどん波,"1ターンATKとDEFが上昇し、
相手に超極大ダメージを与え、
高確率で会心が発動",,0,250,10,0
3203,神速乱舞,"相手に超特大ダメージを与え、
中確率で気絶させる",,0,150,20,0
3204,爆裂乱魔,"DEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3205,ファイナルキャノン,"1ターンATKとDEFが大幅上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3206,ファイナルインパクト(極限),"1ターンATKが上昇し、
相手に超極大ダメージを与え、
中確率で気絶させる",,0,250,10,0
3207,ファイナルエクスプロージョン(極限),"1ターンATKが上昇し、
敵全体に極大ダメージを与え、
中確率で気絶させる",,1,200,5,0
3208,超かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
3209,ファイナルフラッシュ,"相手に超絶特大ダメージを与え、
1ターン中確率で会心が発動",,0,180,25,0
3210,ファイナルフラッシュ,"相手に超絶特大ダメージを与え、
1ターン必ず会心が発動",,0,180,25,0
3211,ビッグバンクラッシュ,相手に超特大ダメージを与える,,0,150,20,0
3212,ギャリック砲,"1ターンATKが大幅上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3213,ビッグ・バン・アタック(極限),"相手に超特大ダメージを与え、
DEFを大幅に低下させる",,0,150,20,0
3214,超かめはめ波(極限),"1ターンATKとDEFが大幅上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3215,ギャリック砲,超特大ダメージを与える,,0,150,20,0
3216,ビッグ・バン・アタック,超特大ダメージを与える,,0,150,20,0
3217,ファイナルフラッシュ,超特大ダメージを与え、DEFを低下させる,,0,150,20,0
3218,ファイナルバーストキャノン,超特大ダメージを与え、DEFを低下させる,,0,150,20,0
3219,ライトニングバースト,超絶特大ダメージを与える,,0,180,25,0
3220,ハイパートルネード(極限),"超特大ダメージを与え、
ATKとDEFを大幅低下させる",,0,150,20,0
3221,なし,なし,,0,0,0,1
3222,ウィークエンド,敵全体に超特大ダメージを与える,,1,150,20,0
3223,ジャイアントストーム,相手に超特大ダメージを与える,,0,150,20,0
3224,かめはめ波,相手に超特大ダメージを与える,,0,1500,20,0
3225,魔貫光殺砲,相手に超特大ダメージを与える,,0,3500,20,0
3226,ジャスティスバーニング,相手に超特大ダメージを与える,,0,150,20,0
3227,かめはめ波,"1ターンATKが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3228,かめはめ波,"1ターンATKが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3229,かめはめ波,"1ターンATKとDEFが上昇し、
相手に極大ダメージを与える",,0,200,5,0
3230,孫悟空の静かな怒り,"1ターンATKとDEFが大幅上昇し、
相手に超極大ダメージを与える",,0,250,10,0
3231,デスビーム(極限),"ATKとDEFが上昇し、
超絶特大ダメージを与え、
DEFを低下させる",,0,160,25,0
3232,デスウェーブ(極限),"ATKとDEFが上昇し、
超絶特大ダメージを与え、
DEFを低下させる",,0,160,25,0
3233,クレイジーフィンガービーム(極限),"ATKとDEFが上昇し、
超絶特大ダメージを与え、
DEFを低下させる",,0,160,25,0
3234,今度は死ぬかもね(極限),"ATKとDEFが上昇し、
超絶特大ダメージを与え、
DEFを低下させる",,0,160,25,0
3235,恨みっこなしの一発(極限),"1ターンATKとDEFが上昇し、
超絶特大ダメージを与え、
超高確率で気絶させる",,0,180,25,0
3236,お父さんをいじめるな！,"相手に超特大ダメージを与え、
ATKを低下させる",,0,150,20,0
3237,お父さんをいじめるな！,"相手に超特大ダメージを与え、
ATKを低下させる",,0,150,20,0
3238,お父さんをいじめるな！,"相手に極大ダメージを与え、
ATKを低下させる",,0,200,5,0
3239,秘めたる力,"相手に超極大ダメージを与え、
DEFを超大幅低下させる",,0,250,10,0
3240,なし,-,,0,0,0,1
3241,超龍双拳,相手に超絶特大ダメージを与える,,0,180,25,0
3242,かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
3243,瞬間移動かめはめ波,相手に超特大ダメージを与える,,0,150,20,0
3244,インフィニットバレット,相手に超特大ダメージを与える,,0,150,20,0
3245,秘めたる力,"相手に超極大ダメージを与え、
DEFを超大幅低下させる",,0,250,10,0
3246,ファイナルフラッシュ,相手に超特大ダメージを与える,,0,150,20,0
3247,ビッグ・バン・アタック,相手に超特大ダメージを与える,,0,150,20,0
3248,ファイナルフラッシュ,相手に超特大ダメージを与える,,0,150,20,0
3249,ファイナルフラッシュ,相手に超特大ダメージを与える,,0,150,20,0
3250,かめはめ波(極限),"ATKとDEFが上昇し、
超絶特大ダメージを与え、
DEFを低下させる",,0,160,25,0
3251,超かめはめ波(極限),"ATKとDEFが上昇し、
超絶特大ダメージを与え、
DEFを低下させる",,0,160,25,0
3252,超かめはめ波(極限),"ATKとDEFが上昇し、
超絶特大ダメージを与え、
DEFを低下させる",,0,160,25,0
3253,ドラゴンスマッシュ(極限),"ATKとDEFが上昇し、
超絶特大ダメージを与え、
DEFを低下させる",,0,160,25,0
3254,恨みっこなしの一発(極限),"1ターンATKとDEFが上昇し、
超絶特大ダメージを与え、
超高確率で気絶させる",,0,180,25,0
3255,エレガントブラスター,相手に超特大ダメージを与える,,0,150,20,0
3256,ティザーバイオレンス,"相手に超特大ダメージを与え、
ATKを低下させる",,0,150,20,0
3257,瞬間移動かめはめ波(極限),"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
中確率で気絶させる",,0,150,20,0
3258,サディスティック18(極限),"相手に超特大ダメージを与え、
ATKとDEFを低下させる",,0,150,20,0
3259,バスターキャノン(極限),"超特大ダメージを与え、
3ターンATKとDEFが上昇",,0,100,20,0
3260,フィニッシュバスター(極限),"1ターンATKとDEFが上昇し、
相手に超特大ダメージを与え、
DEFを大幅低下させる",,0,150,20,0
3261,とことん肉弾戦,相手に超特大ダメージを与える,,0,150,20,0
3262,とことん肉弾戦,相手に超特大ダメージを与える,,0,150,20,0
3263,とことん肉弾戦,相手に超特大ダメージを与える,,0,150,20,0
3264,サイコジャベリン,相手に超特大ダメージを与える,,0,150,20,0
3265,サイコジャベリン,相手に超特大ダメージを与える,,0,150,20,0
3266,リクームイレイザーガン,相手に超特大ダメージを与える,,0,150,20,0
3267,リクームイレイザーガン,相手に超特大ダメージを与える,,0,150,20,0
3268,ブルーインパルス,相手に超特大ダメージを与える,,0,150,20,0
3269,クラッシャーボール,相手に超特大ダメージを与える,,0,150,20,0
3270,ミルキーキャノン,相手に超特大ダメージを与える,,0,150,20,0
3271,デスボール,相手に超絶特大ダメージを与える,,0,180,25,0
3272,かめはめ波,"DEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3273,かめはめ波,"DEFが上昇し、
相手に超特大ダメージを与える",,0,150,20,0
3274,とことん肉弾戦,"DEFが上昇し、
相手に超極大ダメージを与える",,0,250,10,0
3275,超かめはめ波,"ATKが上昇し、
相手に超極大ダメージを与える",,0,220,10,0
3276,とことん肉弾戦,"ATKが上昇し、
相手に超特大ダメージを与える",,0,120,20,0
3277,とことん肉弾戦,"ATKが上昇し、
相手に超特大ダメージを与える",,0,120,20,0
3278,とことん肉弾戦,"ATKが上昇し、
相手に超極大ダメージを与える",,0,220,10,0
3279,フルパワーデスボール,"DEFが上昇し、
相手に超極大ダメージを与える",,0,250,10,0
3280,捨て身の援護射撃,"相手に超特大ダメージを与え、
ATKを低下させる",,0,150,20,0
3281,捨て身の援護射撃,"相手に超特大ダメージを与え、
ATKとDEFを低下させる",,0,150,20,0
3282,ファイナルスピリッツキャノン,相手に超特大ダメージを与える,,0,150,20,0
3283,ギャリックイレイザー,相手に超特大ダメージを与える,,0,150,20,0
3284,ミスティックフラッシャー,相手に超特大ダメージを与える,,0,150,20,0
3285,クレイジーフィンガービーム,"ATKが上昇し、
相手に超特大ダメージを与える",,0,120,20,0
