id,passive_skill_set_id,passive_skill_id
29180003,2918,3002918
29180004,2918,4002918
29190000,2919,2919
29190001,2919,1002919
29190002,2919,2002919
29190003,2919,3002919
29200000,2920,2920
29200001,2920,1002920
29200002,2920,2002920
29200003,2920,3002920
29200004,2920,4002920
29200005,2920,5002920
29210000,2921,2921
29210001,2921,1002921
29210002,2921,2002921
29210003,2921,3002921
29210004,2921,4002921
29220000,2922,2922
29220001,2922,1002922
29220002,2922,2002922
29220003,2922,3002922
29220004,2922,4002922
29220005,2922,5002922
29230000,2923,2923
29230001,2923,1002923
29230002,2923,2002923
29230003,2923,3002923
29230004,2923,4002923
29230005,2923,5002923
29230006,2923,6002923
29230007,2923,7002923
29230008,2923,8002923
29230009,2923,9002923
29240000,2924,2924
29240001,2924,1002924
29240002,2924,2002924
29240003,2924,3002924
29240004,2924,4002924
29240005,2924,5002924
29240006,2924,6002924
29240007,2924,7002924
29240008,2924,8002924
29240009,2924,9002924
29250000,2925,2925
29250001,2925,1002925
29250002,2925,2002925
29260000,2926,2926
29260001,2926,1002926
29260002,2926,2002926
29260003,2926,3002926
29270000,2927,2927
29270001,2927,1002927
29270002,2927,2002927
29270003,2927,3002927
29270004,2927,4002927
29270005,2927,5002927
29270006,2927,6002927
29270007,2927,7002927
29280000,2928,2928
29280001,2928,1002928
29280002,2928,2002928
29280003,2928,3002928
29280004,2928,4002928
29280005,2928,5002928
29280006,2928,6002928
29280007,2928,7002928
29280008,2928,8002928
29290000,2929,2929
29290001,2929,1002929
29290002,2929,2002929
29290003,2929,3002929
29290004,2929,4002929
29300000,2930,2930
29300001,2930,1002930
29300002,2930,2002930
29300003,2930,3002930
29300004,2930,4002930
29300005,2930,5002930
29300006,2930,6002930
29300007,2930,7002930
29300008,2930,8002930
29300009,2930,9002930
29300010,2930,10002930
29300011,2930,11002930
29300012,2930,12002930
29300013,2930,13002930
29300014,2930,14002930
29310000,2931,2931
29310001,2931,1002931
29310002,2931,2002931
29310003,2931,3002931
29310004,2931,4002931
29310005,2931,5002931
29310006,2931,6002931
29310007,2931,7002931
29310008,2931,8002931
29310009,2931,9002931
29320000,2932,2932
29320001,2932,1002932
29320002,2932,2002932
29320003,2932,3002932
29320004,2932,4002932
29320005,2932,5002932
29320006,2932,6002932
29320007,2932,7002932
29320008,2932,8002932
29320009,2932,9002932
29320010,2932,10002932
29320011,2932,11002932
29320012,2932,12002932
29320013,2932,13002932
29320014,2932,14002932
29320015,2932,15002932
29320016,2932,16002932
29320017,2932,17002932
29320018,2932,18002932
29330000,2933,2933
29330001,2933,1002933
29330002,2933,2002933
29330003,2933,3002933
29340000,2934,2934
29340001,2934,1002934
29340002,2934,2002934
29340003,2934,3002934
29340004,2934,4002934
29340005,2934,5002934
29350000,2935,2935
29350001,2935,1002935
29350002,2935,2002935
29350003,2935,3002935
29350004,2935,4002935
29350005,2935,5002935
29350006,2935,6002935
29350007,2935,7002935
29350008,2935,8002935
29350009,2935,9002935
29350010,2935,10002935
29350011,2935,11002935
29360000,2936,2936
29360001,2936,1002936
29360002,2936,2002936
29360003,2936,3002936
29360004,2936,4002936
29360005,2936,5002936
29360006,2936,6002936
29360007,2936,7002936
29360008,2936,8002936
29360009,2936,9002936
29360010,2936,10002936
29360011,2936,11002936
29360012,2936,12002936
29360013,2936,13002936
29370000,2937,2937
29370001,2937,1002937
29370002,2937,2002937
29370003,2937,3002937
29370004,2937,4002937
29370005,2937,5002937
29370006,2937,6002937
29370007,2937,7002937
29370008,2937,8002937
29370009,2937,9002937
29370010,2937,10002937
29370011,2937,11002937
29380000,2938,2938
29380001,2938,1002938
29380002,2938,2002938
29380003,2938,3002938
29380004,2938,4002938
29380005,2938,5002938
29380006,2938,6002938
29390000,2939,2939
29390001,2939,1002939
29390002,2939,2002939
29390003,2939,3002939
29390004,2939,4002939
29400000,2940,2940
29400001,2940,1002940
29400002,2940,2002940
29400003,2940,3002940
29400004,2940,4002940
29410000,2941,2941
29410001,2941,1002941
29410002,2941,2002941
29410003,2941,3002941
29410004,2941,4002941
29410005,2941,5002941
29410006,2941,6002941
29410007,2941,7002941
29410008,2941,8002941
29410009,2941,9002941
29420000,2942,2942
29420001,2942,1002942
29420002,2942,2002942
29420003,2942,3002942
29420004,2942,4002942
29420005,2942,5002942
29420006,2942,6002942
29420007,2942,7002942
29430000,2943,2943
29430001,2943,1002943
29430002,2943,2002943
29430003,2943,3002943
29430004,2943,4002943
29430005,2943,5002943
29430006,2943,6002943
29430007,2943,7002943
29430008,2943,8002943
29430009,2943,9002943
29440000,2944,2944
29440001,2944,1002944
29440002,2944,2002944
29440003,2944,3002944
29440004,2944,4002944
29440005,2944,5002944
29450000,2945,2945
29450001,2945,1002945
29450002,2945,2002945
29450003,2945,3002945
29450004,2945,4002945
29450005,2945,5002945
29450006,2945,6002945
29460000,2946,2946
29460001,2946,1002946
29460002,2946,2002946
29460003,2946,3002946
29470000,2947,2947
29470001,2947,1002947
29470002,2947,2002947
29470003,2947,3002947
29470004,2947,4002947
29470005,2947,5002947
29470006,2947,6002947
29470007,2947,7002947
29470008,2947,8002947
29470009,2947,9002947
29470010,2947,10002947
29480000,2948,2948
29480001,2948,1002948
29480002,2948,2002948
29480003,2948,3002948
29480004,2948,4002948
29490000,2949,2949
29490001,2949,1002949
29490002,2949,2002949
29490003,2949,3002949
29490004,2949,4002949
29490005,2949,5002949
29490006,2949,6002949
29500000,2950,2950
29500001,2950,1002950
29510000,2951,2951
29510001,2951,1002951
29510002,2951,2002951
29510003,2951,3002951
29510004,2951,4002951
29520000,2952,2952
29520001,2952,1002952
29520002,2952,2002952
29520003,2952,3002952
29520004,2952,4002952
29530000,2953,2953
29530001,2953,1002953
29530002,2953,2002953
29530003,2953,3002953
29540000,2954,2954
29540001,2954,1002954
29540002,2954,2002954
29540003,2954,3002954
29540004,2954,4002954
29540005,2954,5002954
29540006,2954,6002954
29550000,2955,2955
29550001,2955,1002955
29550002,2955,2002955
29550003,2955,3002955
29550004,2955,4002955
29550005,2955,5002955
29550006,2955,6002955
29550007,2955,7002955
29560000,2956,2956
29560001,2956,1002956
29560002,2956,2002956
29560003,2956,3002956
29560004,2956,4002956
29560005,2956,5002956
29570000,2957,2957
29570001,2957,1002957
29570002,2957,2002957
29570003,2957,3002957
29570004,2957,4002957
29570005,2957,5002957
29580000,2958,2958
29580001,2958,1002958
29580002,2958,2002958
29580003,2958,3002958
29580004,2958,4002958
29580005,2958,5002958
29580006,2958,6002958
29590000,2959,2959
29590001,2959,1002959
29590002,2959,2002959
29590003,2959,3002959
29590004,2959,4002959
29590005,2959,5002959
29590006,2959,6002959
29590007,2959,7002959
29590008,2959,8002959
29590009,2959,9002959
29590010,2959,10002959
29590011,2959,11002959
29600000,2960,2960
29600001,2960,1002960
29600002,2960,2002960
29600003,2960,3002960
29600004,2960,4002960
29600005,2960,5002960
29600006,2960,6002960
29600007,2960,7002960
29610000,2961,2961
29610001,2961,1002961
29610002,2961,2002961
29610003,2961,3002961
29610004,2961,4002961
29610005,2961,5002961
29610006,2961,6002961
29610007,2961,7002961
29610008,2961,8002961
29610009,2961,9002961
29620000,2962,2962
29620001,2962,1002962
29620002,2962,2002962
29620003,2962,3002962
29620004,2962,4002962
29620005,2962,5002962
29620006,2962,6002962
29620007,2962,7002962
29620008,2962,8002962
29620009,2962,9002962
29620010,2962,10002962
29630000,2963,2963
29640000,2964,2964
29640001,2964,1002964
29640002,2964,2002964
29640003,2964,3002964
29640004,2964,4002964
29640005,2964,5002964
29640006,2964,6002964
29640007,2964,7002964
29640008,2964,8002964
29640009,2964,9002964
29640010,2964,10002964
29640011,2964,11002964
29640012,2964,12002964
29640013,2964,13002964
29640014,2964,14002964
29650000,2965,2965
29650001,2965,1002965
29650002,2965,2002965
29650003,2965,3002965
29650004,2965,4002965
29650005,2965,5002965
29650006,2965,6002965
29650007,2965,7002965
29650008,2965,8002965
29650009,2965,9002965
29660000,2966,2966
29670000,2967,2967
29670001,2967,1002967
29670002,2967,2002967
29670003,2967,3002967
29670004,2967,4002967
29670005,2967,5002967
29670006,2967,6002967
29670007,2967,7002967
29670008,2967,8002967
29670009,2967,9002967
29680000,2968,2968
29680001,2968,1002968
29680002,2968,2002968
29680003,2968,3002968
29680004,2968,4002968
29680005,2968,5002968
29680006,2968,6002968
29680007,2968,7002968
29690000,2969,2969
29690001,2969,1002969
29690002,2969,2002969
29690003,2969,3002969
29690004,2969,4002969
29690005,2969,5002969
29690006,2969,6002969
29690007,2969,7002969
29690008,2969,8002969
29690009,2969,9002969
29690010,2969,10002969
29690011,2969,11002969
29690012,2969,12002969
29700000,2970,2970
29700001,2970,1002970
29700002,2970,2002970
29700003,2970,3002970
29700004,2970,4002970
29700005,2970,5002970
29710000,2971,2971
29710001,2971,1002971
29710002,2971,2002971
29710003,2971,3002971
29710004,2971,4002971
29720000,2972,2972
29720001,2972,1002972
29720002,2972,2002972
29720003,2972,3002972
29720004,2972,4002972
29720005,2972,5002972
29720006,2972,6002972
29720007,2972,7002972
29720008,2972,8002972
29720009,2972,9002972
29720010,2972,10002972
29730000,2973,2973
29730001,2973,1002973
29730002,2973,2002973
29730003,2973,3002973
29730004,2973,4002973
29740000,2974,2974
29740001,2974,1002974
29740002,2974,2002974
29740003,2974,3002974
29740004,2974,4002974
29740005,2974,5002974
29750000,2975,2975
29750001,2975,1002975
29750002,2975,2002975
29750003,2975,3002975
29750004,2975,4002975
29750005,2975,5002975
29750006,2975,6002975
29750007,2975,7002975
29750008,2975,8002975
29760000,2976,2976
29760001,2976,1002976
29760002,2976,2002976
29760003,2976,3002976
29760004,2976,4002976
29760005,2976,5002976
29760006,2976,6002976
29760007,2976,7002976
29770000,2977,2977
29770001,2977,1002977
29770002,2977,2002977
29770003,2977,3002977
29770004,2977,4002977
29770005,2977,5002977
29780000,2978,2978
29780001,2978,1002978
29780002,2978,2002978
29780003,2978,3002978
29780004,2978,4002978
29780005,2978,5002978
29780006,2978,6002978
29780007,2978,7002978
29780008,2978,8002978
29780009,2978,9002978
29790000,2979,2979
29790001,2979,1002979
29790002,2979,2002979
29790003,2979,3002979
29790004,2979,4002979
29790005,2979,5002979
29790006,2979,6002979
29800000,2980,2980
29800001,2980,1002980
29800002,2980,2002980
29800003,2980,3002980
29800004,2980,4002980
29800005,2980,5002980
29800006,2980,6002980
29810000,2981,2981
29810001,2981,1002981
29810002,2981,2002981
29820000,2982,2982
29820001,2982,1002982
29820002,2982,2002982
29820003,2982,3002982
29820004,2982,4002982
29820005,2982,5002982
29820006,2982,6002982
29830000,2983,2983
29830001,2983,1002983
29830002,2983,2002983
29830003,2983,3002983
29830004,2983,4002983
29830005,2983,5002983
29840000,2984,2984
29840001,2984,1002984
29840002,2984,2002984
29840003,2984,3002984
29840004,2984,4002984
29840005,2984,5002984
29850000,2985,2985
29850001,2985,1002985
29850002,2985,2002985
29850003,2985,3002985
29850004,2985,4002985
29850005,2985,5002985
29860000,2986,2986
29860001,2986,1002986
29860002,2986,2002986
29860003,2986,3002986
29860004,2986,4002986
29860005,2986,5002986
29870000,2987,2987
29870001,2987,1002987
29870002,2987,2002987
29870003,2987,3002987
29870004,2987,4002987
29870005,2987,5002987
29870006,2987,6002987
29870007,2987,7002987
29870008,2987,8002987
29880000,2988,2988
29880001,2988,1002988
29880002,2988,2002988
29880003,2988,3002988
29890000,2989,2989
29890001,2989,1002989
29890002,2989,2002989
29890003,2989,3002989
29890004,2989,4002989
29900000,2990,2990
29900001,2990,1002990
29900002,2990,2002990
29900003,2990,3002990
29900004,2990,4002990
29900005,2990,5002990
29900006,2990,6002990
29900007,2990,7002990
29900008,2990,8002990
29910000,2991,2991
29910001,2991,1002991
29910002,2991,2002991
29910003,2991,3002991
29910004,2991,4002991
29910005,2991,5002991
29910006,2991,6002991
29910007,2991,7002991
29910008,2991,8002991
29910009,2991,9002991
29920000,2992,2992
29920001,2992,1002992
29920002,2992,2002992
29920003,2992,3002992
29920004,2992,4002992
29920005,2992,5002992
29920006,2992,6002992
29920007,2992,7002992
29930000,2993,2993
29930001,2993,1002993
29930002,2993,2002993
29930003,2993,3002993
29930004,2993,4002993
29930005,2993,5002993
29930006,2993,6002993
29930007,2993,7002993
29930008,2993,8002993
29940000,2994,2994
29940001,2994,1002994
29940002,2994,2002994
29940003,2994,3002994
29940004,2994,4002994
29940005,2994,5002994
29940006,2994,6002994
29940007,2994,7002994
29950000,2995,2995
29950001,2995,1002995
29950002,2995,2002995
29950003,2995,3002995
29950004,2995,4002995
29950005,2995,5002995
29950006,2995,6002995
29950007,2995,7002995
29950008,2995,8002995
29960000,2996,2996
29960001,2996,1002996
29960002,2996,2002996
29960003,2996,3002996
29960004,2996,4002996
29960005,2996,5002996
29960006,2996,6002996
29960007,2996,7002996
29970000,2997,2997
29970001,2997,1002997
29970002,2997,2002997
29970003,2997,3002997
29970004,2997,4002997
29970005,2997,5002997
29970006,2997,6002997
29970007,2997,7002997
29970008,2997,8002997
29980000,2998,2998
29980001,2998,1002998
29980002,2998,2002998
29980003,2998,3002998
29980004,2998,4002998
29980005,2998,5002998
29980006,2998,6002998
29980007,2998,7002998
29990000,2999,2999
29990001,2999,1002999
29990002,2999,2002999
29990003,2999,3002999
29990004,2999,4002999
29990005,2999,5002999
29990006,2999,6002999
29990007,2999,7002999
29990008,2999,8002999
30000000,3000,3000
30000001,3000,1003000
30000002,3000,2003000
30010000,3001,3001
30010001,3001,1003001
30010002,3001,2003001
30010003,3001,3003001
30010004,3001,4003001
30010005,3001,5003001
30010006,3001,6003001
30010007,3001,7003001
30020000,3002,3002
30020001,3002,1003002
30020002,3002,2003002
30020003,3002,3003002
30020004,3002,4003002
30020005,3002,5003002
30020006,3002,6003002
30030000,3003,3003
30030001,3003,1003003
30030002,3003,2003003
30030003,3003,3003003
30030004,3003,4003003
30030005,3003,5003003
30030006,3003,6003003
30030007,3003,7003003
30030008,3003,8003003
30030009,3003,9003003
30030010,3003,10003003
30030011,3003,11003003
30030012,3003,12003003
30030013,3003,13003003
30040000,3004,3004
30040001,3004,1003004
30040002,3004,2003004
30050000,3005,3005
30050001,3005,1003005
30050002,3005,2003005
30050003,3005,3003005
30050004,3005,4003005
30050005,3005,5003005
30050006,3005,6003005
30050007,3005,7003005
30060000,3006,3006
30060001,3006,1003006
30060002,3006,2003006
30060003,3006,3003006
30060004,3006,4003006
30060005,3006,5003006
30060006,3006,6003006
30060007,3006,7003006
30070000,3007,3007
30070001,3007,1003007
30070002,3007,2003007
30070003,3007,3003007
30070004,3007,4003007
30070005,3007,5003007
30070006,3007,6003007
30070007,3007,7003007
30080000,3008,3008
30080001,3008,1003008
30080002,3008,2003008
30080003,3008,3003008
30090000,3009,3009
30090001,3009,1003009
30090002,3009,2003009
30090003,3009,3003009
30090004,3009,4003009
30100000,3010,3010
30100001,3010,1003010
30100002,3010,2003010
30100003,3010,3003010
30100004,3010,4003010
30100005,3010,5003010
30100006,3010,6003010
30100007,3010,7003010
30100008,3010,8003010
30100009,3010,9003010
30100010,3010,10003010
30100011,3010,11003010
30100012,3010,12003010
30100013,3010,13003010
30110000,3011,3011
30110001,3011,1003011
30110002,3011,2003011
30110003,3011,3003011
30110004,3011,4003011
30120000,3012,3012
30120001,3012,1003012
30120002,3012,2003012
30120003,3012,3003012
30120004,3012,4003012
30120005,3012,5003012
30120006,3012,6003012
30120007,3012,7003012
30120008,3012,8003012
30120009,3012,9003012
30120010,3012,10003012
30120011,3012,11003012
30130000,3013,3013
30130001,3013,1003013
30130002,3013,2003013
30130003,3013,3003013
30130004,3013,4003013
30130005,3013,5003013
30130006,3013,6003013
30140000,3014,3014
30140001,3014,1003014
30140002,3014,2003014
30140003,3014,3003014
30140004,3014,4003014
30140005,3014,5003014
30140006,3014,6003014
30140007,3014,7003014
30140008,3014,8003014
30150000,3015,3015
30150001,3015,1003015
30150002,3015,2003015
30150003,3015,3003015
30150004,3015,4003015
30150005,3015,5003015
30150006,3015,6003015
30150007,3015,7003015
30150008,3015,8003015
30150009,3015,9003015
30160000,3016,3016
30160001,3016,1003016
30160002,3016,2003016
30160003,3016,3003016
30160004,3016,4003016
30160005,3016,5003016
30160006,3016,6003016
30160007,3016,7003016
30160008,3016,8003016
30160009,3016,9003016
30160010,3016,10003016
30160011,3016,11003016
30160012,3016,12003016
30160013,3016,13003016
30170000,3017,3017
30170001,3017,1003017
30170002,3017,2003017
30170003,3017,3003017
30170004,3017,4003017
30170005,3017,5003017
30170006,3017,6003017
30170007,3017,7003017
30170008,3017,8003017
30170009,3017,9003017
30180000,3018,3018
30180001,3018,1003018
30180002,3018,2003018
30180003,3018,3003018
30180004,3018,4003018
30190000,3019,3019
30190001,3019,1003019
30190002,3019,2003019
30190003,3019,3003019
30190004,3019,4003019
30190005,3019,5003019
30190006,3019,6003019
30200000,3020,3020
30200001,3020,1003020
30200002,3020,2003020
30200003,3020,3003020
30200004,3020,4003020
30210000,3021,3021
30210001,3021,1003021
30210002,3021,2003021
30210003,3021,3003021
30210004,3021,4003021
30210005,3021,5003021
30210006,3021,6003021
30220000,3022,3022
30220001,3022,1003022
30220002,3022,2003022
30220003,3022,3003022
30220004,3022,4003022
30230000,3023,3023
30230001,3023,1003023
30230002,3023,2003023
30230003,3023,3003023
30230004,3023,4003023
30230005,3023,5003023
30230006,3023,6003023
30240000,3024,3024
30240001,3024,1003024
30240002,3024,2003024
30240003,3024,3003024
30240004,3024,4003024
30250000,3025,3025
30250001,3025,1003025
30250002,3025,2003025
30250003,3025,3003025
30250004,3025,4003025
30250005,3025,5003025
30250006,3025,6003025
30260000,3026,3026
30260001,3026,1003026
30260002,3026,2003026
30260003,3026,3003026
30260004,3026,4003026
30270000,3027,3027
30270001,3027,1003027
30270002,3027,2003027
30270003,3027,3003027
30270004,3027,4003027
30270005,3027,5003027
30270006,3027,6003027
30280000,3028,3028
30280001,3028,1003028
30280002,3028,2003028
30280003,3028,3003028
30280004,3028,4003028
30280005,3028,5003028
30280006,3028,6003028
30280007,3028,7003028
30280008,3028,8003028
30280009,3028,9003028
30290000,3029,3029
30290001,3029,1003029
30290002,3029,2003029
30290003,3029,3003029
30290004,3029,4003029
30290005,3029,5003029
30290006,3029,6003029
30300000,3030,3030
30300001,3030,1003030
30300002,3030,2003030
30300003,3030,3003030
30300004,3030,4003030
30300005,3030,5003030
30300006,3030,6003030
30300007,3030,7003030
30300008,3030,8003030
30300009,3030,9003030
30300010,3030,10003030
30300011,3030,11003030
30300012,3030,12003030
30300013,3030,13003030
30300014,3030,14003030
30300015,3030,15003030
30300016,3030,16003030
30300017,3030,17003030
30300018,3030,18003030
30310000,3031,3031
30310001,3031,1003031
30310002,3031,2003031
30310003,3031,3003031
30310004,3031,4003031
30310005,3031,5003031
30310006,3031,6003031
30310007,3031,7003031
30310008,3031,8003031
30310009,3031,9003031
30310010,3031,10003031
30310011,3031,11003031
30310012,3031,12003031
30310013,3031,13003031
30310014,3031,14003031
30310015,3031,15003031
30310016,3031,16003031
30310017,3031,17003031
30310018,3031,18003031
30310019,3031,19003031
30320000,3032,3032
30320001,3032,1003032
30320002,3032,2003032
30320003,3032,3003032
30320004,3032,4003032
30330000,3033,3033
30330001,3033,1003033
30330002,3033,2003033
30330003,3033,3003033
30330004,3033,4003033
30330005,3033,5003033
30330006,3033,6003033
30330007,3033,7003033
30330008,3033,8003033
30340000,3034,3034
30340001,3034,1003034
30340002,3034,2003034
30340003,3034,3003034
30340004,3034,4003034
30340005,3034,5003034
30350000,3035,3035
30350001,3035,1003035
30350002,3035,2003035
30350003,3035,3003035
30350004,3035,4003035
30350005,3035,5003035
30360000,3036,3036
30360001,3036,1003036
30360002,3036,2003036
30360003,3036,3003036
30370000,3037,3037
30370001,3037,1003037
30370002,3037,2003037
30370003,3037,3003037
30380000,3038,3038
30380001,3038,1003038
30380002,3038,2003038
30380003,3038,3003038
30380004,3038,4003038
30380005,3038,5003038
30380006,3038,6003038
30380007,3038,7003038
30390000,3039,3039
30390001,3039,1003039
30390002,3039,2003039
30390003,3039,3003039
30390004,3039,4003039
30390005,3039,5003039
30400000,3040,3040
30400001,3040,1003040
30400002,3040,2003040
30400003,3040,3003040
30400004,3040,4003040
30400005,3040,5003040
30400006,3040,6003040
30400007,3040,7003040
30400008,3040,8003040
30410000,3041,3041
30410001,3041,1003041
30410002,3041,2003041
30410003,3041,3003041
30410004,3041,4003041
30420000,3042,3042
30420001,3042,1003042
30420002,3042,2003042
30420003,3042,3003042
30420004,3042,4003042
30420005,3042,5003042
30420006,3042,6003042
30430000,3043,3043
30430001,3043,1003043
30430002,3043,2003043
30430003,3043,3003043
30430004,3043,4003043
30440000,3044,3044
30440001,3044,1003044
30440002,3044,2003044
30440003,3044,3003044
30440004,3044,4003044
30440005,3044,5003044
30440006,3044,6003044
30450000,3045,3045
30450001,3045,1003045
30450002,3045,2003045
30450003,3045,3003045
30450004,3045,4003045
30460000,3046,3046
30460001,3046,1003046
30460002,3046,2003046
30460003,3046,3003046
30460004,3046,4003046
30460005,3046,5003046
30470000,3047,3047
30470001,3047,1003047
30470002,3047,2003047
30470003,3047,3003047
30470004,3047,4003047
30470005,3047,5003047
30470006,3047,6003047
30470007,3047,7003047
30470008,3047,8003047
30480000,3048,3048
30480001,3048,1003048
30480002,3048,2003048
30480003,3048,3003048
30480004,3048,4003048
30480005,3048,5003048
30480006,3048,6003048
30480007,3048,7003048
30480008,3048,8003048
30480009,3048,9003048
30480010,3048,10003048
30480011,3048,11003048
30480012,3048,12003048
30480013,3048,13003048
30480014,3048,14003048
30480015,3048,15003048
30490000,3049,3049
30490001,3049,1003049
30490002,3049,2003049
30490003,3049,3003049
30490004,3049,4003049
30490005,3049,5003049
30490006,3049,6003049
30490007,3049,7003049
30490008,3049,8003049
30490009,3049,9003049
30490010,3049,10003049
30490011,3049,11003049
30490012,3049,12003049
30500000,3050,3050
30500001,3050,1003050
30500002,3050,2003050
30500003,3050,3003050
30500004,3050,4003050
30500005,3050,5003050
30500006,3050,6003050
30500007,3050,7003050
30500008,3050,8003050
30500009,3050,9003050
30500010,3050,10003050
30500011,3050,11003050
30500012,3050,12003050
30510000,3051,3051
30510001,3051,1003051
30510002,3051,2003051
30510003,3051,3003051
30510004,3051,4003051
30510005,3051,5003051
30510006,3051,6003051
30510007,3051,7003051
30510008,3051,8003051
30510009,3051,9003051
30510010,3051,10003051
30510011,3051,11003051
30510012,3051,12003051
30510013,3051,13003051
30510014,3051,14003051
30510015,3051,15003051
30510016,3051,16003051
30510017,3051,17003051
30510018,3051,18003051
30510019,3051,19003051
30510020,3051,20003051
30520000,3052,3052
30520001,3052,1003052
30520002,3052,2003052
30520003,3052,3003052
30520004,3052,4003052
30520005,3052,5003052
30520006,3052,6003052
30520007,3052,7003052
30520008,3052,8003052
30530000,3053,3053
30530001,3053,1003053
30530002,3053,2003053
30530003,3053,3003053
30530004,3053,4003053
30530005,3053,5003053
30530006,3053,6003053
30540000,3054,3054
30540001,3054,1003054
30540002,3054,2003054
30540003,3054,3003054
30540004,3054,4003054
30540005,3054,5003054
30540006,3054,6003054
30550000,3055,3055
30550001,3055,1003055
30550002,3055,2003055
30550003,3055,3003055
30550004,3055,4003055
30550005,3055,5003055
30550006,3055,6003055
30550007,3055,7003055
30550008,3055,8003055
30550009,3055,9003055
30550010,3055,10003055
30550011,3055,11003055
30550012,3055,12003055
30550013,3055,13003055
30550014,3055,14003055
30550015,3055,15003055
30550016,3055,16003055
30550017,3055,17003055
30560000,3056,3056
30560001,3056,1003056
30560002,3056,2003056
30560003,3056,3003056
30560004,3056,4003056
30560005,3056,5003056
30560006,3056,6003056
30560007,3056,7003056
30560008,3056,8003056
30560009,3056,9003056
30560010,3056,10003056
30560011,3056,11003056
30560012,3056,12003056
30560013,3056,13003056
30570000,3057,3057
30570001,3057,1003057
30570002,3057,2003057
30570003,3057,3003057
30570004,3057,4003057
30570005,3057,5003057
30570006,3057,6003057
30570007,3057,7003057
30570008,3057,8003057
30570009,3057,9003057
30570010,3057,10003057
30570011,3057,11003057
30570012,3057,12003057
30570013,3057,13003057
30580000,3058,3058
30580001,3058,1003058
30580002,3058,2003058
30580003,3058,3003058
30580004,3058,4003058
30580005,3058,5003058
30580006,3058,6003058
30590000,3059,3059
30590001,3059,1003059
30590002,3059,2003059
30590003,3059,3003059
30590004,3059,4003059
30590005,3059,5003059
30590006,3059,6003059
30600000,3060,3060
30610000,3061,3061
30610001,3061,1003061
30610002,3061,2003061
30610003,3061,3003061
30610004,3061,4003061
30610005,3061,5003061
30610006,3061,6003061
30610007,3061,7003061
30610008,3061,8003061
30610009,3061,9003061
30610010,3061,10003061
30620000,3062,3062
30620001,3062,1003062
30620002,3062,2003062
30620003,3062,3003062
30620004,3062,4003062
30620005,3062,5003062
30630000,3063,3063
30630001,3063,1003063
30630002,3063,2003063
30630003,3063,3003063
30630004,3063,4003063
30630005,3063,5003063
30630006,3063,6003063
30630007,3063,7003063
30640000,3064,3064
30640001,3064,1003064
30640002,3064,2003064
30640003,3064,3003064
30640004,3064,4003064
30640005,3064,5003064
30650000,3065,3065
30650001,3065,1003065
30650002,3065,2003065
30650003,3065,3003065
30650004,3065,4003065
30650005,3065,5003065
30650006,3065,6003065
30650007,3065,7003065
30650008,3065,8003065
30660000,3066,3066
30660001,3066,1003066
30660002,3066,2003066
30660003,3066,3003066
30660004,3066,4003066
30660005,3066,5003066
30670000,3067,3067
30670001,3067,1003067
30670002,3067,2003067
30670003,3067,3003067
30670004,3067,4003067
30670005,3067,5003067
30670006,3067,6003067
30670007,3067,7003067
30670008,3067,8003067
30680000,3068,3068
30680001,3068,1003068
30680002,3068,2003068
30680003,3068,3003068
30680004,3068,4003068
30680005,3068,5003068
30680006,3068,6003068
30680007,3068,7003068
30690000,3069,3069
30690001,3069,1003069
30690002,3069,2003069
30690003,3069,3003069
30690004,3069,4003069
30690005,3069,5003069
30690006,3069,6003069
30690007,3069,7003069
30690008,3069,8003069
30690009,3069,9003069
30690010,3069,10003069
30690011,3069,11003069
30690012,3069,12003069
30690013,3069,13003069
30700000,3070,3070
30700001,3070,1003070
30700002,3070,2003070
30700003,3070,3003070
30700004,3070,4003070
30700005,3070,5003070
30700006,3070,6003070
30700007,3070,7003070
30700008,3070,8003070
30700009,3070,9003070
30710000,3071,3071
30710001,3071,1003071
30710002,3071,2003071
30710003,3071,3003071
30710004,3071,4003071
30710005,3071,5003071
30710006,3071,6003071
30710007,3071,7003071
30710008,3071,8003071
30710009,3071,9003071
30720000,3072,3072
30720001,3072,1003072
30720002,3072,2003072
30720003,3072,3003072
30720004,3072,4003072
30720005,3072,5003072
30720006,3072,6003072
30720007,3072,7003072
30720008,3072,8003072
30720009,3072,9003072
30730000,3073,3073
30730001,3073,1003073
30730002,3073,2003073
30740000,3074,3074
30740001,3074,1003074
30740002,3074,2003074
30740003,3074,3003074
30740004,3074,4003074
30740005,3074,5003074
30750000,3075,3075
30750001,3075,1003075
30750002,3075,2003075
30750003,3075,3003075
30750004,3075,4003075
30750005,3075,5003075
30760000,3076,3076
30760001,3076,1003076
30760002,3076,2003076
30760003,3076,3003076
30760004,3076,4003076
30770000,3077,3077
30770001,3077,1003077
30770002,3077,2003077
30770003,3077,3003077
30770004,3077,4003077
30770005,3077,5003077
30770006,3077,6003077
30770007,3077,7003077
30780000,3078,3078
30780001,3078,1003078
30780002,3078,2003078
30780003,3078,3003078
30780004,3078,4003078
30780005,3078,5003078
30780006,3078,6003078
30780007,3078,7003078
30780008,3078,8003078
30780009,3078,9003078
30780010,3078,10003078
30790000,3079,3079
30790001,3079,1003079
30790002,3079,2003079
30790003,3079,3003079
30790004,3079,4003079
30790005,3079,5003079
30790006,3079,6003079
30800000,3080,3080
30800001,3080,1003080
