id,target_type,target_id,skill_group_id
15706,LeaderSkillSet,102195,9
15707,LeaderSkillSet,102196,1
15708,LeaderSkillSet,102196,2
15709,LeaderSkillSet,102196,3
15710,LeaderSkillSet,102196,4
15711,LeaderSkillSet,102196,9
15712,LeaderSkillSet,102197,1
15713,LeaderSkillSet,102197,2
15714,LeaderSkillSet,102197,3
15715,LeaderSkillSet,102197,4
15716,LeaderSkillSet,102197,9
15717,PassiveSkillSet,2420,1
15718,PassiveSkillSet,2420,2
15719,PassiveSkillSet,2420,9
15720,PassiveSkillSet,2421,1
15721,PassiveSkillSet,2421,2
15722,PassiveSkillSet,2421,4
15723,PassiveSkillSet,2421,9
15724,PassiveSkillSet,2421,18
15725,PassiveSkillSet,2422,1
15726,PassiveSkillSet,2422,2
15727,PassiveSkillSet,2422,4
15728,PassiveSkillSet,2422,9
15729,PassiveSkillSet,2422,18
15730,PassiveSkillSet,2422,28
15731,SpecialSet,3048,5
15732,SpecialSet,3048,6
15733,SpecialSet,3049,5
15734,SpecialSet,3049,6
15735,SpecialSet,3012,5
15736,SpecialSet,3012,6
15737,SpecialSet,3013,1
15738,SpecialSet,3013,6
15739,ActiveSkillSet,90,1
15740,ActiveSkillSet,90,2
15741,ActiveSkillSet,90,4
15742,ActiveSkillSet,90,7
15743,ActiveSkillSet,90,34
15744,LeaderSkillSet,102201,1
15745,LeaderSkillSet,102201,2
15746,LeaderSkillSet,102201,3
15747,LeaderSkillSet,102201,4
15748,LeaderSkillSet,102201,8
15749,PassiveSkillSet,2423,1
15750,PassiveSkillSet,2423,2
15751,PassiveSkillSet,2423,22
15752,PassiveSkillSet,2423,5
15753,PassiveSkillSet,2423,7
15754,SpecialSet,3050,1
15755,SpecialSet,3051,1
15756,SpecialSet,3051,22
15757,LeaderSkillSet,102191,1
15758,LeaderSkillSet,102191,2
15759,LeaderSkillSet,102191,3
15760,LeaderSkillSet,102191,4
15761,LeaderSkillSet,102191,9
15762,LeaderSkillSet,102192,1
15763,LeaderSkillSet,102192,2
15764,LeaderSkillSet,102192,3
15765,LeaderSkillSet,102192,4
15766,LeaderSkillSet,102192,9
15767,LeaderSkillSet,102193,1
15768,LeaderSkillSet,102193,2
15769,LeaderSkillSet,102193,3
15770,LeaderSkillSet,102193,4
15771,LeaderSkillSet,102193,9
15772,LeaderSkillSet,102194,1
15773,LeaderSkillSet,102194,2
15774,LeaderSkillSet,102194,3
15775,LeaderSkillSet,102194,4
15776,LeaderSkillSet,102194,9
15777,LeaderSkillSet,102203,1
15778,LeaderSkillSet,102203,2
15779,LeaderSkillSet,102203,3
15780,LeaderSkillSet,102203,4
15781,LeaderSkillSet,102203,9
15782,LeaderSkillSet,102204,1
15783,LeaderSkillSet,102204,2
15784,LeaderSkillSet,102204,3
15785,LeaderSkillSet,102204,4
15786,LeaderSkillSet,102204,9
15787,LeaderSkillSet,102266,1
15788,LeaderSkillSet,102266,2
15789,LeaderSkillSet,102266,3
15790,LeaderSkillSet,102266,4
15791,LeaderSkillSet,102266,9
15792,LeaderSkillSet,102202,1
15793,LeaderSkillSet,102202,2
15794,LeaderSkillSet,102202,3
15795,LeaderSkillSet,102202,4
15796,LeaderSkillSet,102202,9
15797,PassiveSkillSet,2425,1
15798,PassiveSkillSet,2425,2
15799,PassiveSkillSet,2425,24
15800,PassiveSkillSet,2426,1
15801,PassiveSkillSet,2426,2
15802,PassiveSkillSet,2426,24
15803,PassiveSkillSet,2426,23
15804,PassiveSkillSet,2427,1
15805,PassiveSkillSet,2427,2
15806,PassiveSkillSet,2427,24
15807,PassiveSkillSet,2427,25
15808,PassiveSkillSet,2428,1
15809,PassiveSkillSet,2428,2
15810,PassiveSkillSet,2428,23
15811,PassiveSkillSet,2428,24
15812,PassiveSkillSet,2428,25
15813,PassiveSkillSet,2429,1
15814,PassiveSkillSet,2429,2
15815,PassiveSkillSet,2429,4
15816,PassiveSkillSet,2429,9
15817,PassiveSkillSet,2430,1
15818,PassiveSkillSet,2430,2
15819,PassiveSkillSet,2430,28
15820,PassiveSkillSet,2430,4
15821,PassiveSkillSet,2430,9
15822,PassiveSkillSet,2431,1
15823,PassiveSkillSet,2431,2
15824,PassiveSkillSet,2431,4
15825,PassiveSkillSet,2431,9
15826,PassiveSkillSet,2432,1
15827,PassiveSkillSet,2432,2
15828,PassiveSkillSet,2432,4
15829,PassiveSkillSet,2432,28
15830,PassiveSkillSet,2432,9
15831,SpecialSet,3052,2
15832,SpecialSet,3052,6
15833,SpecialSet,3053,1
15834,SpecialSet,3053,2
15835,SpecialSet,3053,6
15836,SpecialSet,3054,2
15837,SpecialSet,3054,6
15838,SpecialSet,3055,1
15839,SpecialSet,3055,2
15840,SpecialSet,3055,6
15841,SpecialSet,3056,1
15842,SpecialSet,3056,2
15843,SpecialSet,3057,1
15844,SpecialSet,3057,2
15845,SpecialSet,3058,1
15846,SpecialSet,3059,1
15847,SpecialSet,3059,2
15848,ActiveSkillSet,92,1
15849,ActiveSkillSet,93,1
15850,LeaderSkillSet,102200,1
15851,LeaderSkillSet,102200,2
15852,LeaderSkillSet,102200,3
15853,LeaderSkillSet,102200,4
15854,LeaderSkillSet,102200,8
15855,PassiveSkillSet,2424,1
15856,PassiveSkillSet,2424,2
15857,PassiveSkillSet,2424,4
15858,PassiveSkillSet,2424,9
15859,PassiveSkillSet,2424,12
15860,PassiveSkillSet,2424,17
15861,PassiveSkillSet,2424,30
15862,SpecialSet,3060,1
15863,SpecialSet,3060,2
15864,SpecialSet,3060,5
15865,LeaderSkillSet,102188,1
15866,LeaderSkillSet,102188,2
15867,LeaderSkillSet,102188,3
15868,LeaderSkillSet,102188,4
15869,LeaderSkillSet,102188,9
15870,PassiveSkillSet,2433,1
15871,PassiveSkillSet,2433,2
15872,PassiveSkillSet,2433,4
15873,PassiveSkillSet,2433,9
15874,SpecialSet,3014,5
15875,SpecialSet,3014,6
15876,SpecialSet,3015,5
15877,SpecialSet,3015,6
15878,SpecialSet,3015,12
15879,ActiveSkillSet,91,4
15880,ActiveSkillSet,91,5
15881,ActiveSkillSet,91,6
15882,LeaderSkillSet,1009431,1
15883,LeaderSkillSet,1009431,2
15884,LeaderSkillSet,1009431,3
15885,LeaderSkillSet,1009431,4
15886,LeaderSkillSet,1009431,8
15887,LeaderSkillSet,1009831,1
15888,LeaderSkillSet,1009831,2
15889,LeaderSkillSet,1009831,3
15890,LeaderSkillSet,1009831,4
15891,LeaderSkillSet,1009831,8
15892,PassiveSkillSet,2434,1
15893,PassiveSkillSet,2434,2
15894,PassiveSkillSet,2434,16
15895,PassiveSkillSet,2435,1
15896,PassiveSkillSet,2435,2
15897,PassiveSkillSet,2435,16
15898,SpecialSet,3064,6
15899,SpecialSet,3064,1
15900,SpecialSet,3064,2
15901,SpecialSet,3065,1
15902,SpecialSet,3065,2
15903,SpecialSet,3065,6
15904,LeaderSkillSet,1018221,1
15905,LeaderSkillSet,1018221,2
15906,LeaderSkillSet,1018221,3
15907,LeaderSkillSet,1018221,4
15908,LeaderSkillSet,1018221,8
15909,LeaderSkillSet,1018221,9
15910,LeaderSkillSet,1018222,1
15911,LeaderSkillSet,1018222,2
15912,LeaderSkillSet,1018222,3
15913,LeaderSkillSet,1018222,4
15914,LeaderSkillSet,1018222,8
15915,LeaderSkillSet,1018222,9
15916,LeaderSkillSet,1016301,1
15917,LeaderSkillSet,1016301,2
15918,LeaderSkillSet,1016301,3
15919,LeaderSkillSet,1016301,4
15920,LeaderSkillSet,1016301,8
15921,LeaderSkillSet,1016301,9
15922,LeaderSkillSet,1016302,1
15923,LeaderSkillSet,1016302,2
15924,LeaderSkillSet,1016302,3
15925,LeaderSkillSet,1016302,4
15926,LeaderSkillSet,1016302,8
15927,LeaderSkillSet,1016302,9
15928,LeaderSkillSet,1021101,1
15929,LeaderSkillSet,1021101,2
15930,LeaderSkillSet,1021101,3
15931,LeaderSkillSet,1021101,4
15932,LeaderSkillSet,1021101,8
15933,LeaderSkillSet,1021101,9
15934,LeaderSkillSet,1021102,1
15935,LeaderSkillSet,1021102,2
15936,LeaderSkillSet,1021102,3
15937,LeaderSkillSet,1021102,4
15938,LeaderSkillSet,1021102,8
15939,LeaderSkillSet,1021102,9
15940,LeaderSkillSet,1015911,26
15941,PassiveSkillSet,2436,1
15942,PassiveSkillSet,2436,2
15943,PassiveSkillSet,2436,22
15944,PassiveSkillSet,2436,26
15945,PassiveSkillSet,2436,28
15946,PassiveSkillSet,2437,1
15947,PassiveSkillSet,2437,2
15948,PassiveSkillSet,2437,22
15949,PassiveSkillSet,2437,26
15950,PassiveSkillSet,2437,28
15951,PassiveSkillSet,2438,1
15952,PassiveSkillSet,2438,2
15953,PassiveSkillSet,2438,4
15954,PassiveSkillSet,2438,9
15955,PassiveSkillSet,2439,1
15956,PassiveSkillSet,2439,2
15957,PassiveSkillSet,2439,4
15958,PassiveSkillSet,2439,9
15959,PassiveSkillSet,2439,29
15960,PassiveSkillSet,2440,1
15961,PassiveSkillSet,2440,2
15962,PassiveSkillSet,2440,4
15963,PassiveSkillSet,2440,26
15964,PassiveSkillSet,2441,1
15965,PassiveSkillSet,2441,2
15966,PassiveSkillSet,2441,4
15967,PassiveSkillSet,2441,26
15968,PassiveSkillSet,2442,4
15969,PassiveSkillSet,2442,18
15970,PassiveSkillSet,2442,30
15971,SpecialSet,3066,2
15972,SpecialSet,3066,6
15973,SpecialSet,3067,1
15974,SpecialSet,3067,2
15975,SpecialSet,3067,11
15976,SpecialSet,3068,1
15977,SpecialSet,3068,2
15978,SpecialSet,3069,12
15979,SpecialSet,3070,1
15980,SpecialSet,3070,12
15981,LeaderSkillSet,102207,1
15982,LeaderSkillSet,102207,2
15983,LeaderSkillSet,102207,3
15984,LeaderSkillSet,102207,4
15985,LeaderSkillSet,102207,9
15986,LeaderSkillSet,102208,1
15987,LeaderSkillSet,102208,2
15988,LeaderSkillSet,102208,3
15989,LeaderSkillSet,102208,4
15990,LeaderSkillSet,102208,9
15991,LeaderSkillSet,102209,1
15992,LeaderSkillSet,102209,2
15993,LeaderSkillSet,102209,3
15994,LeaderSkillSet,102209,4
15995,LeaderSkillSet,102209,9
15996,PassiveSkillSet,2443,1
15997,PassiveSkillSet,2443,2
15998,PassiveSkillSet,2443,18
15999,PassiveSkillSet,2444,1
16000,PassiveSkillSet,2444,2
16001,PassiveSkillSet,2444,18
16002,PassiveSkillSet,2445,1
16003,PassiveSkillSet,2445,2
16004,PassiveSkillSet,2445,4
16005,PassiveSkillSet,2445,18
16006,SpecialSet,3071,1
16007,SpecialSet,3071,6
16008,SpecialSet,3072,1
16009,SpecialSet,3072,6
16010,SpecialSet,3073,1
16011,SpecialSet,3073,6
16012,SpecialSet,3074,6
16013,ActiveSkillSet,94,5
16014,ActiveSkillSet,94,6
16015,LeaderSkillSet,1006331,1
16016,LeaderSkillSet,1006331,2
16017,LeaderSkillSet,1006331,3
16018,LeaderSkillSet,1006331,4
16019,LeaderSkillSet,1006331,8
16020,PassiveSkillSet,2446,1
16021,PassiveSkillSet,2446,2
16022,PassiveSkillSet,2446,6
16023,PassiveSkillSet,2446,22
16024,SpecialSet,3114,1
16025,SpecialSet,3114,2
16026,SpecialSet,3114,6
16027,LeaderSkillSet,102165,1
16028,LeaderSkillSet,102165,2
16029,LeaderSkillSet,102165,3
16030,LeaderSkillSet,102165,4
16031,LeaderSkillSet,102165,9
16032,PassiveSkillSet,2447,1
16033,PassiveSkillSet,2447,2
16034,PassiveSkillSet,2447,4
16035,PassiveSkillSet,2447,29
16036,PassiveSkillSet,2447,7
16037,PassiveSkillSet,2447,9
16038,SpecialSet,3010,1
16039,SpecialSet,3010,2
16040,SpecialSet,3011,1
16041,SpecialSet,3011,2
16042,LeaderSkillSet,102230,1
16043,LeaderSkillSet,102230,2
16044,LeaderSkillSet,102230,3
16045,LeaderSkillSet,102230,4
16046,LeaderSkillSet,102230,9
16047,PassiveSkillSet,2448,1
16048,PassiveSkillSet,2448,2
16049,PassiveSkillSet,2448,4
16050,PassiveSkillSet,2448,9
16051,SpecialSet,3138,1
16052,LeaderSkillSet,1009091,1
16053,LeaderSkillSet,1009091,2
16054,LeaderSkillSet,1009091,3
16055,LeaderSkillSet,1009091,4
16056,LeaderSkillSet,1009091,8
16057,PassiveSkillSet,2449,1
16058,PassiveSkillSet,2449,2
16059,PassiveSkillSet,2449,28
16060,SpecialSet,3139,6
16061,LeaderSkillSet,102221,1
16062,LeaderSkillSet,102221,2
16063,LeaderSkillSet,102221,3
16064,LeaderSkillSet,102221,4
16065,LeaderSkillSet,102221,9
16066,LeaderSkillSet,102222,1
16067,LeaderSkillSet,102222,2
16068,LeaderSkillSet,102222,3
16069,LeaderSkillSet,102222,4
16070,LeaderSkillSet,102222,9
16071,LeaderSkillSet,102205,1
16072,LeaderSkillSet,102205,2
16073,LeaderSkillSet,102205,3
16074,LeaderSkillSet,102205,4
16075,LeaderSkillSet,102205,9
16076,LeaderSkillSet,102206,1
16077,LeaderSkillSet,102206,2
16078,LeaderSkillSet,102206,3
16079,LeaderSkillSet,102206,4
16080,LeaderSkillSet,102206,9
16081,PassiveSkillSet,2450,1
16082,PassiveSkillSet,2450,2
16083,PassiveSkillSet,2450,4
16084,PassiveSkillSet,2450,7
16085,PassiveSkillSet,2451,1
16086,PassiveSkillSet,2451,2
16087,PassiveSkillSet,2451,4
16088,PassiveSkillSet,2451,7
16089,PassiveSkillSet,2451,12
16090,PassiveSkillSet,2452,1
16091,PassiveSkillSet,2452,2
16092,PassiveSkillSet,2452,4
16093,PassiveSkillSet,2452,8
16094,PassiveSkillSet,2453,1
16095,PassiveSkillSet,2453,2
16096,PassiveSkillSet,2453,4
16097,PassiveSkillSet,2453,8
16098,PassiveSkillSet,2453,12
16099,PassiveSkillSet,2453,30
16100,SpecialSet,3140,2
16101,SpecialSet,3141,2
16102,SpecialSet,3141,12
16103,SpecialSet,3142,1
16104,SpecialSet,3142,2
16105,SpecialSet,3142,12
16106,SpecialSet,3144,1
16107,ActiveSkillSet,96,2
16108,ActiveSkillSet,96,7
16109,ActiveSkillSet,96,19
16110,ActiveSkillSet,96,30
16111,LeaderSkillSet,1010071,1
16112,LeaderSkillSet,1010071,2
16113,LeaderSkillSet,1010071,3
16114,LeaderSkillSet,1010071,4
16115,LeaderSkillSet,1010071,8
16116,PassiveSkillSet,2454,2
16117,PassiveSkillSet,2454,24
16118,PassiveSkillSet,2454,27
16119,SpecialSet,3150,2
16120,SpecialSet,3151,1
16121,SpecialSet,3151,2
16122,LeaderSkillSet,102210,1
16123,LeaderSkillSet,102210,2
16124,LeaderSkillSet,102210,3
16125,LeaderSkillSet,102210,4
16126,LeaderSkillSet,102210,8
16127,LeaderSkillSet,102210,9
16128,LeaderSkillSet,102211,1
16129,LeaderSkillSet,102211,2
16130,LeaderSkillSet,102211,3
16131,LeaderSkillSet,102211,4
16132,LeaderSkillSet,102211,8
16133,LeaderSkillSet,102211,9
16134,LeaderSkillSet,102212,1
16135,LeaderSkillSet,102212,2
16136,LeaderSkillSet,102212,3
16137,LeaderSkillSet,102212,4
16138,LeaderSkillSet,102212,8
16139,LeaderSkillSet,102212,9
16140,PassiveSkillSet,2455,1
16141,PassiveSkillSet,2455,2
16142,PassiveSkillSet,2455,28
16143,PassiveSkillSet,2455,4
16144,PassiveSkillSet,2456,1
16145,PassiveSkillSet,2456,2
16146,PassiveSkillSet,2456,28
16147,PassiveSkillSet,2456,4
16148,PassiveSkillSet,2457,1
16149,PassiveSkillSet,2457,2
16150,PassiveSkillSet,2457,28
16151,PassiveSkillSet,2457,4
16152,SpecialSet,3152,1
16153,SpecialSet,3152,2
16154,SpecialSet,3152,6
16155,SpecialSet,3077,1
16156,SpecialSet,3077,2
16157,SpecialSet,3077,6
16158,SpecialSet,3078,1
16159,SpecialSet,3078,2
16160,SpecialSet,3078,5
16161,SpecialSet,3078,6
16162,SpecialSet,3079,1
16163,SpecialSet,3079,2
16164,SpecialSet,3079,6
16165,SpecialSet,3080,1
16166,SpecialSet,3080,2
16167,SpecialSet,3080,5
16168,SpecialSet,3080,6
16169,ActiveSkillSet,95,1
16170,ActiveSkillSet,95,2
16171,ActiveSkillSet,95,4
16172,LeaderSkillSet,1013391,1
16173,LeaderSkillSet,1013391,2
16174,LeaderSkillSet,1013391,3
16175,LeaderSkillSet,1013391,4
16176,LeaderSkillSet,1013391,8
16177,PassiveSkillSet,2458,1
16178,PassiveSkillSet,2458,2
16179,PassiveSkillSet,2458,4
16180,PassiveSkillSet,2458,8
16181,PassiveSkillSet,2458,28
16182,PassiveSkillSet,2458,6
16183,SpecialSet,3158,1
16184,SpecialSet,3158,2
16185,SpecialSet,3158,11
16186,SpecialSet,3159,1
16187,SpecialSet,3159,2
16188,SpecialSet,3159,8
16189,LeaderSkillSet,102189,1
16190,LeaderSkillSet,102189,2
16191,LeaderSkillSet,102189,3
16192,LeaderSkillSet,102189,4
16193,LeaderSkillSet,102189,9
16194,LeaderSkillSet,102190,1
16195,LeaderSkillSet,102190,2
16196,LeaderSkillSet,102190,3
16197,LeaderSkillSet,102190,4
16198,LeaderSkillSet,102190,9
16199,PassiveSkillSet,2459,1
16200,PassiveSkillSet,2459,2
16201,PassiveSkillSet,2459,4
16202,PassiveSkillSet,2459,9
16203,PassiveSkillSet,2460,1
16204,PassiveSkillSet,2460,2
16205,PassiveSkillSet,2460,4
16206,PassiveSkillSet,2460,9
16207,PassiveSkillSet,2460,22
16208,SpecialSet,3161,12
16209,LeaderSkillSet,102231,1
16210,LeaderSkillSet,102231,2
16211,LeaderSkillSet,102231,3
16212,LeaderSkillSet,102231,4
16213,LeaderSkillSet,102231,9
16214,PassiveSkillSet,2461,1
16215,PassiveSkillSet,2461,2
16216,PassiveSkillSet,2461,4
16217,PassiveSkillSet,2461,9
16218,PassiveSkillSet,2461,21
16219,SpecialSet,3153,1
16220,SpecialSet,3153,2
16221,LeaderSkillSet,102217,1
16222,LeaderSkillSet,102217,2
16223,LeaderSkillSet,102217,3
16224,LeaderSkillSet,102217,4
16225,LeaderSkillSet,102217,9
16226,LeaderSkillSet,102218,1
16227,LeaderSkillSet,102218,2
16228,LeaderSkillSet,102218,3
16229,LeaderSkillSet,102218,4
16230,LeaderSkillSet,102218,9
16231,LeaderSkillSet,102219,1
16232,LeaderSkillSet,102219,2
16233,LeaderSkillSet,102219,3
16234,LeaderSkillSet,102219,4
16235,LeaderSkillSet,102219,9
16236,LeaderSkillSet,102215,1
16237,LeaderSkillSet,102215,2
16238,LeaderSkillSet,102215,3
16239,LeaderSkillSet,102215,4
16240,LeaderSkillSet,102215,9
16241,LeaderSkillSet,102216,1
16242,LeaderSkillSet,102216,2
16243,LeaderSkillSet,102216,3
16244,LeaderSkillSet,102216,4
16245,LeaderSkillSet,102216,9
16246,PassiveSkillSet,2462,1
16247,PassiveSkillSet,2462,2
16248,PassiveSkillSet,2462,18
16249,PassiveSkillSet,2462,23
16250,PassiveSkillSet,2462,27
16251,PassiveSkillSet,2463,1
16252,PassiveSkillSet,2463,2
16253,PassiveSkillSet,2463,18
16254,PassiveSkillSet,2463,23
16255,PassiveSkillSet,2463,27
16256,PassiveSkillSet,2464,1
16257,PassiveSkillSet,2464,2
16258,PassiveSkillSet,2464,18
16259,PassiveSkillSet,2464,23
16260,PassiveSkillSet,2464,27
16261,PassiveSkillSet,2464,28
16262,PassiveSkillSet,2465,1
16263,PassiveSkillSet,2465,2
16264,PassiveSkillSet,2465,30
16265,PassiveSkillSet,2465,17
16266,PassiveSkillSet,2465,22
16267,PassiveSkillSet,2465,23
16268,PassiveSkillSet,2465,27
16269,PassiveSkillSet,2465,4
16270,PassiveSkillSet,2465,21
16271,PassiveSkillSet,2465,40
16272,PassiveSkillSet,2465,18
16273,PassiveSkillSet,2466,1
16274,PassiveSkillSet,2466,2
16275,PassiveSkillSet,2466,22
16276,PassiveSkillSet,2466,4
16277,PassiveSkillSet,2466,9
16278,PassiveSkillSet,2467,1
16279,PassiveSkillSet,2467,2
16280,PassiveSkillSet,2467,22
16281,PassiveSkillSet,2467,4
16282,PassiveSkillSet,2467,28
16283,PassiveSkillSet,2467,9
16284,SpecialSet,3162,1
16285,SpecialSet,3162,2
16286,SpecialSet,3163,1
16287,SpecialSet,3163,2
16288,SpecialSet,3164,1
16289,SpecialSet,3164,2
16290,SpecialSet,3165,1
16291,SpecialSet,3165,2
16292,SpecialSet,3166,1
16293,SpecialSet,3166,2
16294,SpecialSet,3167,1
16295,SpecialSet,3167,2
16296,SpecialSet,3167,5
16297,SpecialSet,3167,6
16298,SpecialSet,3168,12
16299,SpecialSet,3169,2
16300,SpecialSet,3169,12
16301,SpecialSet,3169,10
16302,ActiveSkillSet,97,13
16303,ActiveSkillSet,98,13
16304,LeaderSkillSet,1008551,1
16305,LeaderSkillSet,1008551,2
16306,LeaderSkillSet,1008551,3
16307,LeaderSkillSet,1008551,4
16308,LeaderSkillSet,1008551,8
16309,PassiveSkillSet,2472,1
16310,PassiveSkillSet,2472,2
16311,SpecialSet,3185,1
16312,LeaderSkillSet,1008571,1
16313,LeaderSkillSet,1008571,2
16314,LeaderSkillSet,1008571,3
16315,LeaderSkillSet,1008571,4
16316,LeaderSkillSet,1008571,8
16317,LeaderSkillSet,1008571,9
16318,LeaderSkillSet,1008572,1
16319,LeaderSkillSet,1008572,2
16320,LeaderSkillSet,1008572,3
16321,LeaderSkillSet,1008572,4
16322,LeaderSkillSet,1008572,8
16323,LeaderSkillSet,1008572,9
16324,PassiveSkillSet,2473,1
16325,PassiveSkillSet,2473,2
16326,PassiveSkillSet,2473,4
16327,PassiveSkillSet,2473,7
16328,PassiveSkillSet,2474,1
16329,PassiveSkillSet,2474,2
16330,PassiveSkillSet,2474,4
16331,PassiveSkillSet,2474,19
16332,PassiveSkillSet,2474,7
16333,SpecialSet,3186,1
16334,SpecialSet,3186,2
16335,LeaderSkillSet,1006741,1
16336,LeaderSkillSet,1006741,2
16337,LeaderSkillSet,1006741,3
16338,LeaderSkillSet,1006741,4
16339,LeaderSkillSet,1006741,7
16340,PassiveSkillSet,2475,1
16341,PassiveSkillSet,2475,2
16342,PassiveSkillSet,2475,4
16343,SpecialSet,3187,1
16344,SpecialSet,3187,2
16345,SpecialSet,3188,1
16346,SpecialSet,3188,2
16347,SpecialSet,3188,5
16348,LeaderSkillSet,1005751,1
16349,LeaderSkillSet,1005751,2
16350,LeaderSkillSet,1005751,3
16351,LeaderSkillSet,1005751,4
16352,LeaderSkillSet,1005751,7
16353,PassiveSkillSet,2476,1
16354,PassiveSkillSet,2476,2
16355,PassiveSkillSet,2476,17
16356,PassiveSkillSet,2476,23
16357,LeaderSkillSet,1017381,1
16358,LeaderSkillSet,1017381,2
16359,LeaderSkillSet,1017381,3
16360,LeaderSkillSet,1017381,4
16361,LeaderSkillSet,1017381,9
16362,PassiveSkillSet,2477,1
16363,PassiveSkillSet,2477,2
16364,PassiveSkillSet,2477,4
16365,PassiveSkillSet,2477,28
16366,SpecialSet,3192,1
16367,SpecialSet,3192,2
16368,SpecialSet,3192,12
16369,SpecialSet,3193,1
16370,SpecialSet,3193,2
16371,SpecialSet,3193,12
16372,LeaderSkillSet,102257,1
16373,LeaderSkillSet,102257,2
16374,LeaderSkillSet,102257,3
16375,LeaderSkillSet,102257,4
16376,LeaderSkillSet,102257,9
16377,LeaderSkillSet,102258,1
16378,LeaderSkillSet,102258,2
16379,LeaderSkillSet,102258,3
16380,LeaderSkillSet,102258,4
16381,LeaderSkillSet,102258,9
16382,LeaderSkillSet,102259,1
16383,LeaderSkillSet,102259,2
16384,LeaderSkillSet,102259,3
16385,LeaderSkillSet,102259,4
16386,LeaderSkillSet,102259,9
16387,PassiveSkillSet,2468,1
16388,PassiveSkillSet,2468,2
16389,PassiveSkillSet,2468,19
16390,PassiveSkillSet,2469,1
16391,PassiveSkillSet,2469,2
16392,PassiveSkillSet,2469,19
16393,PassiveSkillSet,2503,1
16394,PassiveSkillSet,2503,2
16395,PassiveSkillSet,2503,4
16396,PassiveSkillSet,2503,19
16397,PassiveSkillSet,2503,40
16398,SpecialSet,3172,6
16399,SpecialSet,3173,6
16400,SpecialSet,3174,6
16401,SpecialSet,3175,6
16402,ActiveSkillSet,99,15
16403,ActiveSkillSet,100,15
16404,LeaderSkillSet,1010261,1
16405,LeaderSkillSet,1010261,2
16406,LeaderSkillSet,1010261,3
16407,LeaderSkillSet,1010261,4
16408,LeaderSkillSet,1010261,8
16409,PassiveSkillSet,2480,1
16410,PassiveSkillSet,2480,2
16411,PassiveSkillSet,2480,23
16412,PassiveSkillSet,2480,24
16413,PassiveSkillSet,2480,25
16414,PassiveSkillSet,2480,17
16415,SpecialSet,3198,1
16416,SpecialSet,3198,2
16417,SpecialSet,3198,12
16418,LeaderSkillSet,102232,1
16419,LeaderSkillSet,102232,2
16420,LeaderSkillSet,102232,3
16421,LeaderSkillSet,102232,4
16422,LeaderSkillSet,102232,9
16423,LeaderSkillSet,102233,1
16424,LeaderSkillSet,102233,2
16425,LeaderSkillSet,102233,3
16426,LeaderSkillSet,102233,4
16427,LeaderSkillSet,102233,9
16428,LeaderSkillSet,102234,1
16429,LeaderSkillSet,102234,2
16430,LeaderSkillSet,102234,3
16431,LeaderSkillSet,102234,4
16432,LeaderSkillSet,102234,9
16433,LeaderSkillSet,102226,1
16434,LeaderSkillSet,102226,2
16435,LeaderSkillSet,102226,3
16436,LeaderSkillSet,102226,4
16437,LeaderSkillSet,102226,8
16438,LeaderSkillSet,102228,1
16439,LeaderSkillSet,102228,2
16440,LeaderSkillSet,102228,3
16441,LeaderSkillSet,102228,4
16442,LeaderSkillSet,102228,8
16443,LeaderSkillSet,102007,1
16444,LeaderSkillSet,102007,2
16445,LeaderSkillSet,102007,3
16446,LeaderSkillSet,102007,4
16447,LeaderSkillSet,102007,8
16448,PassiveSkillSet,2482,1
16449,PassiveSkillSet,2482,2
16450,PassiveSkillSet,2482,24
16451,PassiveSkillSet,2482,25
16452,PassiveSkillSet,2483,1
16453,PassiveSkillSet,2483,2
16454,PassiveSkillSet,2483,24
16455,PassiveSkillSet,2483,25
16456,PassiveSkillSet,2484,1
16457,PassiveSkillSet,2484,2
16458,PassiveSkillSet,2484,24
16459,PassiveSkillSet,2484,25
16460,PassiveSkillSet,2484,27
16461,PassiveSkillSet,2485,1
16462,PassiveSkillSet,2485,2
16463,PassiveSkillSet,2485,28
16464,PassiveSkillSet,2485,22
16465,PassiveSkillSet,2486,1
16466,PassiveSkillSet,2486,2
16467,PassiveSkillSet,2486,18
16468,PassiveSkillSet,2487,1
16469,PassiveSkillSet,2487,2
16470,PassiveSkillSet,2487,29
16471,SpecialSet,3199,1
16472,SpecialSet,3199,2
16473,SpecialSet,3200,1
16474,SpecialSet,3200,2
16475,SpecialSet,3201,1
16476,SpecialSet,3201,2
16477,SpecialSet,3201,22
16478,SpecialSet,3202,1
16479,SpecialSet,3202,2
16480,SpecialSet,3202,22
16481,SpecialSet,3203,12
16482,SpecialSet,3204,2
16483,SpecialSet,3205,1
16484,SpecialSet,3205,2
16485,ActiveSkillSet,101,1
16486,ActiveSkillSet,101,12
16487,LeaderSkillSet,1010161,1
16488,LeaderSkillSet,1010161,2
16489,LeaderSkillSet,1010161,3
16490,LeaderSkillSet,1010161,4
16491,LeaderSkillSet,1010161,8
16492,PassiveSkillSet,2481,1
16493,PassiveSkillSet,2481,2
16494,PassiveSkillSet,2481,4
16495,PassiveSkillSet,2481,18
16496,PassiveSkillSet,2481,22
16497,SpecialSet,3206,1
16498,SpecialSet,3206,12
16499,SpecialSet,3207,1
16500,SpecialSet,3207,12
16501,SpecialSet,3207,10
16502,LeaderSkillSet,102271,1
16503,LeaderSkillSet,102271,2
16504,LeaderSkillSet,102271,3
