id,rank,exp_total,act_max,friends_capacity,created_at,updated_at
736,736,634158480,235,100,2021-11-17 00:25:21,2021-11-17 00:25:21
737,737,636755930,235,100,2021-11-17 00:25:21,2021-11-17 00:25:21
738,738,639360545,235,100,2021-11-17 00:25:21,2021-11-17 00:25:21
739,739,641972335,235,100,2021-11-17 00:25:21,2021-11-17 00:25:21
740,740,644591310,236,100,2021-11-17 00:25:21,2021-11-17 00:25:21
741,741,647217480,236,100,2021-11-17 00:25:21,2021-11-17 00:25:21
742,742,649850855,236,100,2021-11-17 00:25:21,2021-11-17 00:25:21
743,743,652491445,236,100,2021-11-17 00:25:21,2021-11-17 00:25:21
744,744,655139260,236,100,2021-11-17 00:25:21,2021-11-17 00:25:21
745,745,657794310,237,100,2021-11-17 00:25:21,2021-11-17 00:25:21
746,746,660456605,237,100,2021-11-17 00:25:21,2021-11-17 00:25:21
747,747,663126155,237,100,2021-11-17 00:25:21,2021-11-17 00:25:21
748,748,665802970,237,100,2021-11-17 00:25:21,2021-11-17 00:25:21
749,749,668487060,237,100,2021-11-17 00:25:21,2021-11-17 00:25:21
750,750,671178435,238,100,2021-11-17 00:25:21,2021-11-17 00:25:21
751,751,673877105,238,100,2021-11-17 00:25:21,2021-11-17 00:25:21
752,752,676583080,238,100,2021-11-17 00:25:21,2021-11-17 00:25:21
753,753,679296370,238,100,2021-11-17 00:25:21,2021-11-17 00:25:21
754,754,682016985,238,100,2021-11-17 00:25:21,2021-11-17 00:25:21
755,755,684744935,239,100,2021-11-17 00:25:21,2021-11-17 00:25:21
756,756,687480230,239,100,2021-11-17 00:25:21,2021-11-17 00:25:21
757,757,690222880,239,100,2021-11-17 00:25:21,2021-11-17 00:25:21
758,758,692972895,239,100,2021-11-17 00:25:21,2021-11-17 00:25:21
759,759,695730285,239,100,2021-11-17 00:25:21,2021-11-17 00:25:21
760,760,698495060,240,100,2021-11-17 00:25:21,2021-11-17 00:25:21
761,761,701267230,240,100,2021-11-17 00:25:21,2021-11-17 00:25:21
762,762,704046805,240,100,2021-11-17 00:25:21,2021-11-17 00:25:21
763,763,706833795,240,100,2021-11-17 00:25:21,2021-11-17 00:25:21
764,764,709628210,240,100,2021-11-17 00:25:21,2021-11-17 00:25:21
765,765,712430060,241,100,2021-11-17 00:25:21,2021-11-17 00:25:21
766,766,715239355,241,100,2021-11-17 00:25:21,2021-11-17 00:25:21
767,767,718056105,241,100,2021-11-17 00:25:21,2021-11-17 00:25:21
768,768,720880320,241,100,2021-11-17 00:25:21,2021-11-17 00:25:21
769,769,723712010,241,100,2021-11-17 00:25:21,2021-11-17 00:25:21
770,770,726551185,242,100,2021-11-17 00:25:21,2021-11-17 00:25:21
771,771,729397855,242,100,2021-11-17 00:25:21,2021-11-17 00:25:21
772,772,732252030,242,100,2021-11-17 00:25:21,2021-11-17 00:25:21
773,773,735113720,242,100,2021-11-17 00:25:21,2021-11-17 00:25:21
774,774,737982935,242,100,2021-11-17 00:25:21,2021-11-17 00:25:21
775,775,740859685,243,100,2021-11-17 00:25:21,2021-11-17 00:25:21
776,776,743743980,243,100,2021-11-17 00:25:21,2021-11-17 00:25:21
777,777,746635830,243,100,2021-11-17 00:25:21,2021-11-17 00:25:21
778,778,749535245,243,100,2021-11-17 00:25:21,2021-11-17 00:25:21
779,779,752442235,243,100,2021-11-17 00:25:21,2021-11-17 00:25:21
780,780,755356810,244,100,2021-11-17 00:25:21,2021-11-17 00:25:21
781,781,758278980,244,100,2021-11-17 00:25:21,2021-11-17 00:25:21
782,782,761208755,244,100,2021-11-17 00:25:21,2021-11-17 00:25:21
783,783,764146145,244,100,2021-11-17 00:25:21,2021-11-17 00:25:21
784,784,767091160,244,100,2021-11-17 00:25:21,2021-11-17 00:25:21
785,785,770043810,245,100,2021-11-17 00:25:21,2021-11-17 00:25:21
786,786,773004105,245,100,2021-11-17 00:25:21,2021-11-17 00:25:21
787,787,775972055,245,100,2021-11-17 00:25:21,2021-11-17 00:25:21
788,788,778947670,245,100,2021-11-17 00:25:21,2021-11-17 00:25:21
789,789,781930960,245,100,2021-11-17 00:25:21,2021-11-17 00:25:21
790,790,784921935,246,100,2021-11-17 00:25:21,2021-11-17 00:25:21
791,791,787920605,246,100,2021-11-17 00:25:21,2021-11-17 00:25:21
792,792,790926980,246,100,2021-11-17 00:25:21,2021-11-17 00:25:21
793,793,793941070,246,100,2021-11-17 00:25:21,2021-11-17 00:25:21
794,794,796962885,246,100,2021-11-17 00:25:21,2021-11-17 00:25:21
795,795,799992435,247,100,2021-11-17 00:25:21,2021-11-17 00:25:21
796,796,803029730,247,100,2021-11-17 00:25:21,2021-11-17 00:25:21
797,797,806074780,247,100,2021-11-17 00:25:21,2021-11-17 00:25:21
798,798,809127595,247,100,2021-11-17 00:25:21,2021-11-17 00:25:21
799,799,812188185,247,100,2021-11-17 00:25:21,2021-11-17 00:25:21
800,800,815256560,250,100,2021-11-17 00:25:21,2021-11-17 00:25:21
801,801,818332730,250,100,2021-11-17 00:25:21,2021-11-17 00:25:21
802,802,821416705,250,100,2021-11-17 00:25:21,2021-11-17 00:25:21
803,803,824508495,250,100,2021-11-17 00:25:21,2021-11-17 00:25:21
804,804,827608110,250,100,2021-11-17 00:25:21,2021-11-17 00:25:21
805,805,830715560,251,100,2021-11-17 00:25:21,2021-11-17 00:25:21
806,806,833830855,251,100,2021-11-17 00:25:21,2021-11-17 00:25:21
807,807,836954005,251,100,2021-11-17 00:25:21,2021-11-17 00:25:21
808,808,840085020,251,100,2021-11-17 00:25:21,2021-11-17 00:25:21
809,809,843223910,251,100,2021-11-17 00:25:21,2021-11-17 00:25:21
810,810,846370685,252,100,2021-11-17 00:25:21,2021-11-17 00:25:21
811,811,849525355,252,100,2021-11-17 00:25:21,2021-11-17 00:25:21
812,812,852687930,252,100,2021-11-17 00:25:21,2021-11-17 00:25:21
813,813,855858420,252,100,2021-11-17 00:25:21,2021-11-17 00:25:21
814,814,859036835,252,100,2021-11-17 00:25:21,2021-11-17 00:25:21
815,815,862223185,253,100,2021-11-17 00:25:21,2021-11-17 00:25:21
816,816,865417480,253,100,2021-11-17 00:25:21,2021-11-17 00:25:21
817,817,868619730,253,100,2021-11-17 00:25:21,2021-11-17 00:25:21
818,818,871829945,253,100,2021-11-17 00:25:21,2021-11-17 00:25:21
819,819,875048135,253,100,2021-11-17 00:25:21,2021-11-17 00:25:21
820,820,878274310,254,100,2021-11-17 00:25:21,2021-11-17 00:25:21
821,821,881508480,254,100,2021-11-17 00:25:21,2021-11-17 00:25:21
822,822,884750655,254,100,2021-11-17 00:25:21,2021-11-17 00:25:21
823,823,888000845,254,100,2021-11-17 00:25:21,2021-11-17 00:25:21
824,824,891259060,254,100,2021-11-17 00:25:21,2021-11-17 00:25:21
825,825,894525310,255,100,2021-11-17 00:25:21,2021-11-17 00:25:21
826,826,897799605,255,100,2021-11-17 00:25:21,2021-11-17 00:25:21
827,827,901081955,255,100,2021-11-17 00:25:21,2021-11-17 00:25:21
828,828,904372370,255,100,2021-11-17 00:25:21,2021-11-17 00:25:21
829,829,907670860,255,100,2021-11-17 00:25:21,2021-11-17 00:25:21
830,830,910977435,256,100,2021-11-17 00:25:21,2021-11-17 00:25:21
831,831,914292105,256,100,2021-11-17 00:25:21,2021-11-17 00:25:21
832,832,917614880,256,100,2021-11-17 00:25:21,2021-11-17 00:25:21
833,833,920945770,256,100,2021-11-17 00:25:21,2021-11-17 00:25:21
834,834,924284785,256,100,2021-11-17 00:25:21,2021-11-17 00:25:21
835,835,927631935,257,100,2021-11-17 00:25:21,2021-11-17 00:25:21
836,836,930987230,257,100,2021-11-17 00:25:21,2021-11-17 00:25:21
837,837,934350680,257,100,2021-11-17 00:25:21,2021-11-17 00:25:21
838,838,937722295,257,100,2021-11-17 00:25:21,2021-11-17 00:25:21
839,839,941102085,257,100,2021-11-17 00:25:21,2021-11-17 00:25:21
840,840,944490060,258,100,2021-11-17 00:25:21,2021-11-17 00:25:21
841,841,947886230,258,100,2021-11-17 00:25:21,2021-11-17 00:25:21
842,842,951290605,258,100,2021-11-17 00:25:21,2021-11-17 00:25:21
843,843,954703195,258,100,2021-11-17 00:25:21,2021-11-17 00:25:21
844,844,958124010,258,100,2021-11-17 00:25:21,2021-11-17 00:25:21
845,845,961553060,259,100,2021-11-17 00:25:21,2021-11-17 00:25:21
846,846,964990355,259,100,2021-11-17 00:25:21,2021-11-17 00:25:21
847,847,968435905,259,100,2021-11-17 00:25:21,2021-11-17 00:25:21
848,848,971889720,259,100,2021-11-17 00:25:21,2021-11-17 00:25:21
849,849,975351810,259,100,2021-11-17 00:25:21,2021-11-17 00:25:21
850,850,978822185,260,100,2021-11-17 00:25:21,2021-11-17 00:25:21
851,851,982300855,260,100,2021-11-17 00:25:21,2021-11-17 00:25:21
852,852,985787830,260,100,2021-11-17 00:25:21,2021-11-17 00:25:21
853,853,989283120,260,100,2021-11-17 00:25:21,2021-11-17 00:25:21
854,854,992786735,260,100,2021-11-17 00:25:21,2021-11-17 00:25:21
855,855,996298685,261,100,2021-11-17 00:25:21,2021-11-17 00:25:21
856,856,999818980,261,100,2021-11-17 00:25:21,2021-11-17 00:25:21
857,857,1003347630,261,100,2021-11-17 00:25:21,2021-11-17 00:25:21
858,858,1006884645,261,100,2021-11-17 00:25:21,2021-11-17 00:25:21
859,859,1010430035,261,100,2021-11-17 00:25:21,2021-11-17 00:25:21
860,860,1013983810,262,100,2021-11-17 00:25:21,2021-11-17 00:25:21
861,861,1017545980,262,100,2021-11-17 00:25:21,2021-11-17 00:25:21
862,862,1021116555,262,100,2021-11-17 00:25:21,2021-11-17 00:25:21
863,863,1024695545,262,100,2021-11-17 00:25:21,2021-11-17 00:25:21
864,864,1028282960,262,100,2021-11-17 00:25:21,2021-11-17 00:25:21
865,865,1031878810,263,100,2021-11-17 00:25:21,2021-11-17 00:25:21
866,866,1035483105,263,100,2021-11-17 00:25:21,2021-11-17 00:25:21
867,867,1039095855,263,100,2021-11-17 00:25:21,2021-11-17 00:25:21
868,868,1042717070,263,100,2021-11-17 00:25:21,2021-11-17 00:25:21
869,869,1046346760,263,100,2021-11-17 00:25:21,2021-11-17 00:25:21
870,870,1049984935,264,100,2021-11-17 00:25:21,2021-11-17 00:25:21
871,871,1053631605,264,100,2021-11-17 00:25:21,2021-11-17 00:25:21
872,872,1057286780,264,100,2021-11-17 00:25:21,2021-11-17 00:25:21
873,873,1060950470,264,100,2021-11-17 00:25:21,2021-11-17 00:25:21
874,874,1064622685,264,100,2021-11-17 00:25:21,2021-11-17 00:25:21
875,875,1068303435,265,100,2021-11-17 00:25:21,2021-11-17 00:25:21
876,876,1071992730,265,100,2021-11-17 00:25:21,2021-11-17 00:25:21
877,877,1075690580,265,100,2021-11-17 00:25:21,2021-11-17 00:25:21
878,878,1079396995,265,100,2021-11-17 00:25:21,2021-11-17 00:25:21
879,879,1083111985,265,100,2021-11-17 00:25:21,2021-11-17 00:25:21
880,880,1086835560,266,100,2021-11-17 00:25:21,2021-11-17 00:25:21
881,881,1090567730,266,100,2021-11-17 00:25:21,2021-11-17 00:25:21
882,882,1094308505,266,100,2021-11-17 00:25:21,2021-11-17 00:25:21
883,883,1098057895,266,100,2021-11-17 00:25:21,2021-11-17 00:25:21
884,884,1101815910,266,100,2021-11-17 00:25:21,2021-11-17 00:25:21
885,885,1105582560,267,100,2021-11-17 00:25:21,2021-11-17 00:25:21
886,886,1109357855,267,100,2021-11-17 00:25:21,2021-11-17 00:25:21
887,887,1113141805,267,100,2021-11-17 00:25:21,2021-11-17 00:25:21
888,888,1116934420,267,100,2021-11-17 00:25:21,2021-11-17 00:25:21
889,889,1120735710,267,100,2021-11-17 00:25:21,2021-11-17 00:25:21
890,890,1124545685,268,100,2021-11-17 00:25:21,2021-11-17 00:25:21
891,891,1128364355,268,100,2021-11-17 00:25:21,2021-11-17 00:25:21
892,892,1132191730,268,100,2021-11-17 00:25:21,2021-11-17 00:25:21
893,893,1136027820,268,100,2021-11-17 00:25:21,2021-11-17 00:25:21
894,894,1139872635,268,100,2021-11-17 00:25:21,2021-11-17 00:25:21
895,895,1143726185,269,100,2021-11-17 00:25:21,2021-11-17 00:25:21
896,896,1147588480,269,100,2021-11-17 00:25:21,2021-11-17 00:25:21
897,897,1151459530,269,100,2021-11-17 00:25:21,2021-11-17 00:25:21
898,898,1155339345,269,100,2021-11-17 00:25:21,2021-11-17 00:25:21
899,899,1159227935,269,100,2021-11-17 00:25:21,2021-11-17 00:25:21
900,900,1163125310,272,100,2021-11-17 00:25:21,2021-11-17 00:25:21
901,901,1167031480,272,100,2021-11-17 00:25:21,2021-11-17 00:25:21
902,902,1170946455,272,100,2021-11-17 00:25:21,2021-11-17 00:25:21
903,903,1174870245,272,100,2021-11-17 00:25:21,2021-11-17 00:25:21
904,904,1178802860,272,100,2021-11-17 00:25:21,2021-11-17 00:25:21
905,905,1182744310,273,100,2021-11-17 00:25:21,2021-11-17 00:25:21
906,906,1186694605,273,100,2021-11-17 00:25:21,2021-11-17 00:25:21
907,907,1190653755,273,100,2021-11-17 00:25:21,2021-11-17 00:25:21
908,908,1194621770,273,100,2021-11-17 00:25:21,2021-11-17 00:25:21
909,909,1198598660,273,100,2021-11-17 00:25:21,2021-11-17 00:25:21
910,910,1202584435,274,100,2021-11-17 00:25:21,2021-11-17 00:25:21
911,911,1206579105,274,100,2021-11-17 00:25:21,2021-11-17 00:25:21
912,912,1210582680,274,100,2021-11-17 00:25:21,2021-11-17 00:25:21
913,913,1214595170,274,100,2021-11-17 00:25:21,2021-11-17 00:25:21
914,914,1218616585,274,100,2021-11-17 00:25:21,2021-11-17 00:25:21
915,915,1222646935,275,100,2021-11-17 00:25:21,2021-11-17 00:25:21
916,916,1226686230,275,100,2021-11-17 00:25:21,2021-11-17 00:25:21
917,917,1230734480,275,100,2021-11-17 00:25:21,2021-11-17 00:25:21
918,918,1234791695,275,100,2021-11-17 00:25:21,2021-11-17 00:25:21
919,919,1238857885,275,100,2021-11-17 00:25:21,2021-11-17 00:25:21
920,920,1242933060,276,100,2021-11-17 00:25:21,2021-11-17 00:25:21
921,921,1247017230,276,100,2021-11-17 00:25:21,2021-11-17 00:25:21
922,922,1251110405,276,100,2021-11-17 00:25:21,2021-11-17 00:25:21
923,923,1255212595,276,100,2021-11-17 00:25:21,2021-11-17 00:25:21
924,924,1259323810,276,100,2021-11-17 00:25:21,2021-11-17 00:25:21
925,925,1263444060,277,100,2021-11-17 00:25:21,2021-11-17 00:25:21
926,926,1267573355,277,100,2021-11-17 00:25:21,2021-11-17 00:25:21
927,927,1271711705,277,100,2021-11-17 00:25:21,2021-11-17 00:25:21
928,928,1275859120,277,100,2021-11-17 00:25:21,2021-11-17 00:25:21
929,929,1280015610,277,100,2021-11-17 00:25:21,2021-11-17 00:25:21
930,930,1284181185,278,100,2021-11-17 00:25:21,2021-11-17 00:25:21
931,931,1288355855,278,100,2021-11-17 00:25:21,2021-11-17 00:25:21
932,932,1292539630,278,100,2021-11-17 00:25:21,2021-11-17 00:25:21
933,933,1296732520,278,100,2021-11-17 00:25:21,2021-11-17 00:25:21
934,934,1300934535,278,100,2021-11-17 00:25:21,2021-11-17 00:25:21
935,935,1305145685,279,100,2021-11-17 00:25:21,2021-11-17 00:25:21
936,936,1309365980,279,100,2021-11-17 00:25:21,2021-11-17 00:25:21
937,937,1313595430,279,100,2021-11-17 00:25:21,2021-11-17 00:25:21
938,938,1317834045,279,100,2021-11-17 00:25:21,2021-11-17 00:25:21
939,939,1322081835,279,100,2021-11-17 00:25:21,2021-11-17 00:25:21
940,940,1326338810,280,100,2021-11-17 00:25:21,2021-11-17 00:25:21
941,941,1330604980,280,100,2021-11-17 00:25:21,2021-11-17 00:25:21
942,942,1334880355,280,100,2021-11-17 00:25:21,2021-11-17 00:25:21
943,943,1339164945,280,100,2021-11-17 00:25:21,2021-11-17 00:25:21
944,944,1343458760,280,100,2021-11-17 00:25:21,2021-11-17 00:25:21
945,945,1347761810,281,100,2021-11-17 00:25:21,2021-11-17 00:25:21
946,946,1352074105,281,100,2021-11-17 00:25:21,2021-11-17 00:25:21
947,947,1356395655,281,100,2021-11-17 00:25:21,2021-11-17 00:25:21
948,948,1360726470,281,100,2021-11-17 00:25:21,2021-11-17 00:25:21
949,949,1365066560,281,100,2021-11-17 00:25:21,2021-11-17 00:25:21
950,950,1369415935,282,100,2021-11-17 00:25:21,2021-11-17 00:25:21
951,951,1373774605,282,100,2021-11-17 00:25:21,2021-11-17 00:25:21
952,952,1378142580,282,100,2021-11-17 00:25:21,2021-11-17 00:25:21
953,953,1382519870,282,100,2021-11-17 00:25:21,2021-11-17 00:25:21
954,954,1386906485,282,100,2021-11-17 00:25:21,2021-11-17 00:25:21
955,955,1391302435,283,100,2021-11-17 00:25:21,2021-11-17 00:25:21
956,956,1395707730,283,100,2021-11-17 00:25:21,2021-11-17 00:25:21
957,957,1400122380,283,100,2021-11-17 00:25:21,2021-11-17 00:25:21
958,958,1404546395,283,100,2021-11-17 00:25:21,2021-11-17 00:25:21
959,959,1408979785,283,100,2021-11-17 00:25:21,2021-11-17 00:25:21
960,960,1413422560,284,100,2021-11-17 00:25:21,2021-11-17 00:25:21
961,961,1417874730,284,100,2021-11-17 00:25:21,2021-11-17 00:25:21
962,962,1422336305,284,100,2021-11-17 00:25:21,2021-11-17 00:25:21
963,963,1426807295,284,100,2021-11-17 00:25:21,2021-11-17 00:25:21
964,964,1431287710,284,100,2021-11-17 00:25:21,2021-11-17 00:25:21
965,965,1435777560,285,100,2021-11-17 00:25:21,2021-11-17 00:25:21
966,966,1440276855,285,100,2021-11-17 00:25:21,2021-11-17 00:25:21
967,967,1444785605,285,100,2021-11-17 00:25:21,2021-11-17 00:25:21
968,968,1449303820,285,100,2021-11-17 00:25:21,2021-11-17 00:25:21
969,969,1453831510,285,100,2021-11-17 00:25:21,2021-11-17 00:25:21
970,970,1458368685,286,100,2021-11-17 00:25:21,2021-11-17 00:25:21
971,971,1462915355,286,100,2021-11-17 00:25:21,2021-11-17 00:25:21
972,972,1467471530,286,100,2021-11-17 00:25:21,2021-11-17 00:25:21
973,973,1472037220,286,100,2021-11-17 00:25:21,2021-11-17 00:25:21
974,974,1476612435,286,100,2021-11-17 00:25:21,2021-11-17 00:25:21
975,975,1481197185,287,100,2021-11-17 00:25:21,2021-11-17 00:25:21
976,976,1485791480,287,100,2021-11-17 00:25:21,2021-11-17 00:25:21
977,977,1490395330,287,100,2021-11-17 00:25:21,2021-11-17 00:25:21
978,978,1495008745,287,100,2021-11-17 00:25:21,2021-11-17 00:25:21
979,979,1499631735,287,100,2021-11-17 00:25:21,2021-11-17 00:25:21
980,980,1504264310,288,100,2021-11-17 00:25:21,2021-11-17 00:25:21
981,981,1508906480,288,100,2021-11-17 00:25:21,2021-11-17 00:25:21
982,982,1513558255,288,100,2021-11-17 00:25:21,2021-11-17 00:25:21
983,983,1518219645,288,100,2021-11-17 00:25:21,2021-11-17 00:25:21
984,984,1522890660,288,100,2021-11-17 00:25:21,2021-11-17 00:25:21
985,985,1527571310,289,100,2021-11-17 00:25:21,2021-11-17 00:25:21
986,986,1532261605,289,100,2021-11-17 00:25:21,2021-11-17 00:25:21
987,987,1536961555,289,100,2021-11-17 00:25:21,2021-11-17 00:25:21
988,988,1541671170,289,100,2021-11-17 00:25:21,2021-11-17 00:25:21
989,989,1546390460,289,100,2021-11-17 00:25:21,2021-11-17 00:25:21
990,990,1551119435,290,100,2021-11-17 00:25:21,2021-11-17 00:25:21
991,991,1555858105,290,100,2021-11-17 00:25:21,2021-11-17 00:25:21
992,992,1560606480,290,100,2021-11-17 00:25:21,2021-11-17 00:25:21
993,993,1565364570,290,100,2021-11-17 00:25:21,2021-11-17 00:25:21
994,994,1570132385,290,100,2021-11-17 00:25:21,2021-11-17 00:25:21
995,995,1574909935,291,100,2021-11-17 00:25:21,2021-11-17 00:25:21
996,996,1579697230,291,100,2021-11-17 00:25:21,2021-11-17 00:25:21
997,997,1584494280,291,100,2021-11-17 00:25:21,2021-11-17 00:25:21
998,998,1589301095,291,100,2021-11-17 00:25:21,2021-11-17 00:25:21
999,999,1594117685,296,100,2021-11-17 00:25:21,2021-11-17 00:25:21
